
[00:00:00.000 --> 00:00:02.680]  當我們過去幾次讀到尼西米記的時候
[00:02:17.920 --> 00:02:19.120]  她如何做的呢?
[00:02:19.120 --> 00:02:21.360]  我們一起來思想
[00:02:21.360 --> 00:02:23.160]  大家看回聖經的第五章
[00:02:23.160 --> 00:02:25.000]  一開始的時候第一節
[00:02:25.000 --> 00:02:26.440]  到了第五節
[00:02:26.440 --> 00:02:29.680]  你發覺當時聖經就提及一群窮乏的人
[00:02:29.680 --> 00:02:31.400]  他們被壓迫了
[00:02:31.400 --> 00:02:33.920]  他們發出他們的呼喊
[00:02:33.920 --> 00:02:36.920]  第五章第一節
[00:02:36.920 --> 00:02:40.560]  那時民眾和他們的妻子大聲呼冤
[00:02:40.560 --> 00:02:43.160]  控告自己的同胞猶太人
[00:02:43.160 --> 00:02:46.120]  有些人說我們和兒女人口眾多
[00:02:46.120 --> 00:02:50.200]  給我們五穀糊口可以存活
[00:02:50.200 --> 00:02:52.520]  他們表示他們不夠吃了
[00:02:52.520 --> 00:02:54.160]  糧食不足夠
[00:02:54.160 --> 00:02:56.600]  甚至會餓死
[00:02:56.600 --> 00:03:00.480]  他們將他們這種呼喊表達出來
[00:03:00.480 --> 00:03:02.440]  大家會知道當時一群猶太人
[00:03:02.440 --> 00:03:05.560]  忙於做什麼呢?
[00:03:05.560 --> 00:03:08.600]  忙於一起建造城牆
[00:03:08.600 --> 00:03:10.480]  所以可能是因此沒有時間
[00:03:10.480 --> 00:03:13.680]  兼顧到自己的農務工作
[00:03:13.680 --> 00:03:16.560]  因此農地似乎收成不好
[00:03:16.560 --> 00:03:18.400]  甚至失收
[00:03:18.400 --> 00:03:21.280]  照理來說當中一些比較富裕的
[00:03:21.280 --> 00:03:23.120]  或者是當中的貴族
[00:03:23.120 --> 00:03:25.520]  也要支持其他的同胞
[00:03:25.520 --> 00:03:27.680]  以致大家可以同心完成
[00:03:27.680 --> 00:03:29.840]  一個建城牆的工作
[00:03:29.840 --> 00:03:32.480]  但事實剛剛相反
[00:03:32.480 --> 00:03:36.120]  這些貴族有才的猶太人
[00:03:36.120 --> 00:03:38.240]  反而壓榨自己的同胞
[00:03:38.240 --> 00:03:41.480]  令到他們百上加根
[00:03:41.480 --> 00:03:43.640]  大家一起看看問題在哪裡
[00:03:43.640 --> 00:03:46.720]  在第三節大家繼續看
[00:03:46.720 --> 00:03:50.120]  有些人說我們抵押了自己的田地
[00:03:50.120 --> 00:03:51.880]  葡萄園和房屋
[00:03:51.880 --> 00:03:55.120]  唯有在饑荒中買到五穀
[00:03:55.120 --> 00:03:56.400]  因為沒有糧食
[00:03:56.400 --> 00:03:59.080]  只能抵押自己的田地房屋
[00:03:59.080 --> 00:04:01.640]  以至能夠買到食物
[00:04:01.640 --> 00:04:03.800]  第二、第四節
[00:04:03.800 --> 00:04:07.800]  有些人說我們為了要借錢向王納粹
[00:04:07.800 --> 00:04:11.880]  只好抵押了我們的田地和葡萄園
[00:04:11.880 --> 00:04:16.440]  當時統治的波斯王向人民要求重稅
[00:04:16.440 --> 00:04:19.440]  所以人民要去賣自己的田地
[00:04:19.440 --> 00:04:22.400]  拿到錢才能向王納粹
[00:04:22.400 --> 00:04:26.880]  所以沒有了自己所擁有的田地
[00:04:26.880 --> 00:04:28.160]  第五節
[00:04:28.160 --> 00:04:30.920]  雖然我們的身體和同胞身體一樣
[00:04:30.920 --> 00:04:32.640]  兒女和他們一樣
[00:04:32.640 --> 00:04:35.600]  但我們卻要強迫自己的兒女
[00:04:35.600 --> 00:04:38.240]  去做他們的瀑皮
[00:04:38.240 --> 00:04:41.880]  而且我們很多女兒做了他們的奴婢
[00:04:41.880 --> 00:04:43.280]  但我們無能為力
[00:04:43.280 --> 00:04:45.480]  因為我們的田地和葡萄園
[00:04:45.480 --> 00:04:48.520]  已經屬於別人
[00:04:48.520 --> 00:04:51.000]  不再屬於自己
[00:04:51.000 --> 00:04:55.240]  他們當時會發出一個冤屈的呼喊
[00:04:55.240 --> 00:04:57.880]  因為他們發覺自己和其他猶太人
[00:04:57.880 --> 00:04:59.280]  是沒有分別的
[00:04:59.280 --> 00:05:00.840]  我們兒女和他們一樣
[00:05:00.840 --> 00:05:02.400]  都是猶太人
[00:05:02.400 --> 00:05:05.680]  為何今天我們要強迫我們的兒女
[00:05:05.680 --> 00:05:10.200]  賣掉他們做奴婢
[00:05:10.200 --> 00:05:13.240]  做了自己同胞的奴婢
[00:05:13.240 --> 00:05:16.000]  是不公道的事情
[00:05:16.000 --> 00:05:20.440]  他們一直表達出他們的冤屈的一種感受
[00:05:20.440 --> 00:05:23.160]  他們說我們無力贖回
[00:05:23.160 --> 00:05:25.120]  連自己的子女都沒有機會
[00:05:25.120 --> 00:05:27.400]  將他們贖回
[00:05:27.400 --> 00:05:31.160]  他們做了別人的奴婢
[00:05:31.160 --> 00:05:32.920]  各位聽眾姐妹
[00:05:32.920 --> 00:05:34.280]  我想大家都會體會
[00:05:34.280 --> 00:05:35.920]  不單在舊約當中
[00:05:35.920 --> 00:05:38.680]  有很多不公義的事情
[00:05:38.680 --> 00:05:40.160]  在今天的香港
[00:05:40.160 --> 00:05:40.960]  在中國
[00:05:40.960 --> 00:05:42.440]  在很多不同地方
[00:05:42.440 --> 00:05:45.520]  我們都見到很多不公不義的事情
[00:05:45.520 --> 00:05:47.920]  有時打開報紙看新聞
[00:05:47.920 --> 00:05:50.360]  有一種無奈的感覺
[00:05:50.360 --> 00:05:53.480]  為何這個世界會這樣
[00:05:53.480 --> 00:05:55.680]  但慢慢我們發覺一個危險出現
[00:05:55.680 --> 00:05:59.240]  就是當我們見到太多不公義的事情的時候
[00:05:59.240 --> 00:06:01.680]  我們慢慢覺得有些麻木
[00:06:01.680 --> 00:06:04.480]  沒辦法都是這樣的
[00:06:04.480 --> 00:06:07.000]  心甚至覺得算了
[00:06:07.000 --> 00:06:10.120]  這些是現實的一部分
[00:06:10.120 --> 00:06:10.960]  慢慢我們發覺
[00:06:10.960 --> 00:06:15.800]  我們都開始接納一些不公義的事情
[00:06:15.800 --> 00:06:17.640]  你發覺在這個世界裏面
[00:06:17.640 --> 00:06:21.040]  有很多事情我們要面對
[00:06:21.040 --> 00:06:24.680]  但神沒有要我們面對所有的需要
[00:06:24.680 --> 00:06:27.000]  但或者神會將某些人
[00:06:27.000 --> 00:06:28.800]  某一件事情的需要
[00:06:28.800 --> 00:06:31.080]  放在你的心裏面
[00:06:31.080 --> 00:06:32.280]  你就要留心
[00:06:32.280 --> 00:06:36.080]  是否神要你回應這些呼聲
[00:06:36.080 --> 00:06:40.160]  教徒不單止你和我領受神給我們今天的平安
[00:06:40.160 --> 00:06:42.560]  和永恆的救恩
[00:06:42.560 --> 00:06:44.560]  但不是停在那裏
[00:06:44.560 --> 00:06:47.720]  神要我們與祂同供
[00:06:47.720 --> 00:06:50.400]  以致當我們與祂同供的時候
[00:06:50.400 --> 00:06:54.680]  神的恩惠就可以全部的臨到我們
[00:06:54.680 --> 00:06:56.560]  因為救恩是甚麼呢?
[00:06:56.560 --> 00:06:59.440]  救恩就是一個捨己的訊息
[00:06:59.440 --> 00:07:02.040]  不單是顧全自己的需要
[00:07:02.040 --> 00:07:04.760]  而是關心別人的需要
[00:07:04.760 --> 00:07:05.960]  當我們進入耶穌基督
[00:07:05.960 --> 00:07:09.680]  祂捨己的人生的樣式裏面
[00:07:09.680 --> 00:07:14.440]  我們才能領受神給我們全部的恩典
[00:07:14.440 --> 00:07:16.600]  你專注自己的事情
[00:07:16.600 --> 00:07:20.600]  你就好像將你心靈的窗口關上了
[00:07:20.600 --> 00:07:24.120]  你只能領受少許的恩惠
[00:07:24.120 --> 00:07:26.720]  神要給你全盤的恩惠
[00:07:26.720 --> 00:07:29.040]  你會失去
[00:07:29.040 --> 00:07:32.040]  唯有當你留心神要你做的事情
[00:07:32.040 --> 00:07:35.560]  讓恩典透過你流露出去
[00:07:35.560 --> 00:07:39.480]  你才會承受神全部的恩典
[00:07:39.480 --> 00:07:41.200]  因此留心這些呼聲
[00:07:41.200 --> 00:07:42.440]  這些呼喊
[00:07:42.440 --> 00:07:47.360]  或許有一部分是神要你去回應的
[00:07:47.360 --> 00:07:48.920]  因此你聽見聖經所提及
[00:07:48.920 --> 00:07:51.640]  當時的猶太人發出的呼喊
[00:07:51.640 --> 00:07:54.560]  你希望回應他們的呼喊
[00:07:54.560 --> 00:07:58.480]  大家再看下第六節
[00:07:58.480 --> 00:08:00.640]  聖經說:我聽見他們哀叫
[00:08:00.640 --> 00:08:02.520]  和所講的這些事
[00:08:02.520 --> 00:08:04.520]  就十分憤怒了
[00:08:04.520 --> 00:08:06.560]  我心中就算一番以後
[00:08:06.560 --> 00:08:08.600]  就譴責貴族和官長
[00:08:08.600 --> 00:08:09.800]  對他們說
[00:08:09.800 --> 00:08:12.880]  你們各人向自己的同胞貸款
[00:08:12.880 --> 00:08:15.040]  竟然殺取高利
[00:08:15.040 --> 00:08:16.960]  於是我召開大會
[00:08:16.960 --> 00:08:19.360]  攻擊他們
[00:08:19.360 --> 00:08:21.080]  當時你希望有一個反應
[00:08:21.080 --> 00:08:23.200]  他很憤怒
[00:08:23.200 --> 00:08:25.640]  那你說:發脾氣
[00:08:25.640 --> 00:08:28.080]  怎可以解決問題
[00:08:28.080 --> 00:08:29.000]  但你小心看的時候
[00:08:29.000 --> 00:08:30.360]  你會發覺他的憤怒
[00:08:30.360 --> 00:08:34.840]  是一種很熱切的關注
[00:08:34.840 --> 00:08:37.720]  他不會漠不關心
[00:08:37.720 --> 00:08:40.440]  他會體會到這件事是得罪神的
[00:08:40.440 --> 00:08:41.880]  是神所不喜悅的
[00:08:41.880 --> 00:08:43.640]  很多人受害
[00:08:43.640 --> 00:08:47.440]  因此內心出現一種疑慮
[00:08:47.440 --> 00:08:48.960]  沒錯,基督跟我們常常說
[00:08:48.960 --> 00:08:51.000]  要學習彼此的寬容
[00:08:51.000 --> 00:08:54.600]  但寬容不等於姑息
[00:08:54.600 --> 00:08:57.240]  面對邪惡的事情
[00:08:57.240 --> 00:08:59.040]  我們要留心
[00:08:59.040 --> 00:09:01.240]  是否神要我們回應
[00:09:01.240 --> 00:09:03.240]  留心你裡面出現了
[00:09:03.240 --> 00:09:05.600]  有沒有神給你的疑慮
[00:09:05.600 --> 00:09:09.800]  而在當中留心去面對這些事情
[00:09:09.800 --> 00:09:10.520]  我想問大家
[00:09:10.520 --> 00:09:12.080]  大家是否記得在新約的時候
[00:09:12.080 --> 00:09:17.480]  誰把牛羊甲子從聖殿趕出去
[00:09:17.480 --> 00:09:20.000]  是主耶穌自己
[00:09:20.000 --> 00:09:23.240]  當時用今天的字眼所說
[00:09:23.240 --> 00:09:25.800]  是那些行商的人
[00:09:25.800 --> 00:09:28.720]  和在聖殿當中的祭司
[00:09:28.720 --> 00:09:30.960]  互相勾結
[00:09:30.960 --> 00:09:35.720]  是什麼「雙勾結」?
[00:09:35.720 --> 00:09:38.520]  當時他們在當中賣的牛羊甲子
[00:09:38.520 --> 00:09:40.120]  是獨市生意
[00:09:40.120 --> 00:09:42.560]  是祭司特許的
[00:09:42.560 --> 00:09:45.600]  而且他們賣的時候用高價賣出
[00:09:45.600 --> 00:09:47.360]  因為在聖殿當中
[00:09:47.360 --> 00:09:50.520]  要拿這些牛羊甲子做祭品
[00:09:50.520 --> 00:09:52.160]  那些兌換銀錢的
[00:09:52.160 --> 00:09:54.040]  可能要很高的兌率
[00:09:54.040 --> 00:09:55.640]  因為他們要用本地的銀錢
[00:09:55.640 --> 00:09:57.400]  才可以奉獻
[00:09:57.400 --> 00:09:59.920]  是祭司特許他們在聖殿當中
[00:09:59.920 --> 00:10:02.040]  做這些勾結
[00:10:02.040 --> 00:10:05.360]  這些不正當的生意
[00:10:05.360 --> 00:10:07.120]  當主耶穌見到這樣的情況的時候
[00:10:07.120 --> 00:10:08.880]  祂就大聲地說
[00:10:08.880 --> 00:10:11.880]  我的殿要稱為「禱告的殿」
[00:10:11.880 --> 00:10:16.440]  你們竟然把它變成「賊窩」
[00:10:16.440 --> 00:10:17.600]  面對這些情況
[00:10:17.600 --> 00:10:19.320]  主耶穌清楚地指責
[00:10:19.320 --> 00:10:23.040]  這些事情是得罪神的
[00:10:23.040 --> 00:10:25.760]  然後後來門徒就想起
[00:10:25.760 --> 00:10:27.880]  主耶穌所做的事情
[00:10:27.880 --> 00:10:29.840]  他們就說
[00:10:29.840 --> 00:10:31.720]  聖經不是說
[00:10:31.720 --> 00:10:35.160]  我為你的殿心裡焦急
[00:10:35.160 --> 00:10:38.640]  如同火燒
[00:10:38.640 --> 00:10:40.520]  主耶穌心裡很焦急
[00:10:40.520 --> 00:10:43.760]  因此祂內裡好像燃點著一把火
[00:10:43.760 --> 00:10:47.200]  祂要來處理這件事情
[00:10:47.200 --> 00:10:52.000]  然後祂用鞭來趕走這些牛羊甲子
[00:10:52.000 --> 00:10:53.000]  或者你說
[00:10:53.000 --> 00:10:54.760]  還不是發脾氣
[00:10:54.760 --> 00:10:57.200]  用來鞭人
[00:10:57.200 --> 00:11:00.280]  也可以嘗試跟對方聊天
[00:11:00.280 --> 00:11:02.240]  給人面子
[00:11:02.240 --> 00:11:02.920]  聊完之後
[00:11:02.920 --> 00:11:05.240]  他不接受才趕走
[00:11:05.240 --> 00:11:08.040]  這樣發脾氣是不行的
[00:11:08.040 --> 00:11:10.040]  大家留心聖經所說
[00:11:10.040 --> 00:11:14.760]  當時耶穌用繩子編成鞭子
[00:11:14.760 --> 00:11:17.160]  來趕走牛羊
[00:11:17.160 --> 00:11:18.720]  我想問問你
[00:11:18.720 --> 00:11:20.920]  如果你家裡突然發脾氣
[00:11:20.920 --> 00:11:21.960]  很生氣
[00:11:21.960 --> 00:11:23.880]  找不到藤條
[00:11:23.880 --> 00:11:27.760]  你就用繩子慢慢編織
[00:11:27.760 --> 00:11:29.560]  編一條鞭子
[00:11:29.560 --> 00:11:32.560]  然後才罵他
[00:11:32.560 --> 00:11:33.800]  如果你是洩憤的
[00:11:33.800 --> 00:11:36.640]  我相信你拿起那些就扔掉
[00:11:36.640 --> 00:11:40.280]  你不會這樣去作出部署
[00:11:40.280 --> 00:11:41.120]  當時很明顯
[00:11:41.120 --> 00:11:43.880]  主耶穌心裡很清楚這件事情
[00:11:43.880 --> 00:11:47.160]  是要公開表明這種錯失
[00:11:47.160 --> 00:11:48.960]  所以祂是冷靜地
[00:11:48.960 --> 00:11:51.600]  編成這條鞭子
[00:11:51.600 --> 00:11:55.920]  然後趕走牛羊
[00:11:55.920 --> 00:11:57.560]  各位弟兄姊妹
[00:11:57.560 --> 00:11:59.920]  當你的心裡感受到
[00:11:59.920 --> 00:12:01.480]  某些焦急
[00:12:01.480 --> 00:12:03.200]  你要留意
[00:12:03.200 --> 00:12:05.160]  神有時候會把某些人
[00:12:05.160 --> 00:12:07.480]  某些需要放在心中
[00:12:07.480 --> 00:12:09.320]  你發覺常常掛念的事情
[00:12:09.320 --> 00:12:12.120]  好像在火裡燃燒
[00:12:12.120 --> 00:12:14.240]  你發覺好像要去做一些事情
[00:12:14.240 --> 00:12:17.360]  回應這些呼喊
[00:12:17.360 --> 00:12:19.400]  我記得在過去很多年之前
[00:12:19.400 --> 00:12:20.840]  聽一位姊妹分享
[00:12:20.840 --> 00:12:22.680]  這位姊妹在澳門
[00:12:22.680 --> 00:12:24.600]  一位中年姊妹
[00:12:24.600 --> 00:12:27.280]  這位姊妹很掛心一些少年人
[00:12:27.280 --> 00:12:28.200]  有時候在球場
[00:12:28.200 --> 00:12:30.920]  看到他們到處流蕩
[00:12:30.920 --> 00:12:32.480]  沒有人關心他們
[00:12:32.480 --> 00:12:37.000]  也很多成為了黑社會的目標
[00:12:37.000 --> 00:12:39.800]  她想這些少年人不會跟我聊天
[00:12:39.800 --> 00:12:41.440]  看到中年太太
[00:12:41.440 --> 00:12:42.560]  他們不認識我
[00:12:42.560 --> 00:12:44.680]  怎會跟我聊天呢?
[00:12:44.680 --> 00:12:45.960]  她一直為他們祈禱
[00:12:45.960 --> 00:12:47.600]  心中很焦急
[00:12:47.600 --> 00:12:49.360]  關心他們
[00:12:49.360 --> 00:12:51.840]  後來她想到一個方法
[00:12:51.840 --> 00:12:56.320]  我叫她做飯盒外展
[00:12:56.320 --> 00:12:57.840]  什麼是飯盒外展呢?
[00:12:57.840 --> 00:13:00.680]  她想他們一定想吃東西
[00:13:00.680 --> 00:13:01.680]  中午的時候
[00:13:01.680 --> 00:13:03.600]  她買了好幾個飯盒
[00:13:03.600 --> 00:13:07.080]  去到球場請他們吃飯
[00:13:07.080 --> 00:13:09.360]  當然當初少年人沒有信心
[00:13:09.360 --> 00:13:11.920]  不知道這位太太是誰
[00:13:11.920 --> 00:13:13.040]  但經過幾次之後
[00:13:13.040 --> 00:13:14.440]  建立了信任
[00:13:14.440 --> 00:13:17.320]  然後接受她的飯盒
[00:13:17.320 --> 00:13:18.840]  很多次這樣來去
[00:13:18.840 --> 00:13:20.440]  為他們預備食物
[00:13:20.440 --> 00:13:22.680]  開始大家聊天
[00:13:22.680 --> 00:13:23.720]  這位姐妹後來
[00:13:23.720 --> 00:13:27.560]  帶了幾個少年人信主
[00:13:27.560 --> 00:13:28.360]  當我聽到的時候
[00:13:28.360 --> 00:13:29.400]  我就想起
[00:13:29.400 --> 00:13:32.520]  有些時候未必做什麼偉大的工作
[00:13:32.520 --> 00:13:34.880]  只是心裏留心的那種感動
[00:13:34.880 --> 00:13:37.560]  也很實在地行出來
[00:13:37.560 --> 00:13:40.760]  而產生對生命的祝福
[00:13:40.760 --> 00:13:41.640]  各位弟兄姊妹
[00:13:41.640 --> 00:13:43.320]  留心你心中
[00:13:43.320 --> 00:13:47.760]  有沒有一些火種在燒著
[00:13:47.760 --> 00:13:48.640]  你一定記得的
[00:13:48.640 --> 00:13:51.440]  北宣的使命宣言是什麼?
[00:13:51.440 --> 00:13:53.200]  以神的愛
[00:13:53.200 --> 00:13:55.600]  燃點生命
[00:13:55.600 --> 00:13:57.320]  實踐施比壽
[00:13:57.320 --> 00:14:00.640]  更為有福的生活
[00:14:00.640 --> 00:14:03.160]  如果你的心開始冷淡
[00:14:03.160 --> 00:14:04.800]  開始麻木
[00:14:04.800 --> 00:14:08.200]  你發覺你不會有動力
[00:14:08.200 --> 00:14:09.360]  我最近聽一位
[00:14:09.360 --> 00:14:12.760]  二十年目職的牧師說
[00:14:12.760 --> 00:14:14.200]  很多人都問我
[00:14:14.200 --> 00:14:16.600]  要不要做一些進修
[00:14:16.600 --> 00:14:19.520]  做了侍奉二十年
[00:14:19.520 --> 00:14:21.520]  這位牧師就分享
[00:14:21.520 --> 00:14:23.680]  我的確需要一些進修
[00:14:23.680 --> 00:14:26.560]  但我更深切求神一件事
[00:14:26.560 --> 00:14:28.680]  當時我就很留心聽
[00:14:28.680 --> 00:14:29.960]  他說我求神
[00:14:29.960 --> 00:14:33.440]  讓我心裏有一團火
[00:14:33.440 --> 00:14:36.000]  求神保持著我侍奉的心智
[00:14:36.000 --> 00:14:37.840]  不要讓我麻木了
[00:14:37.840 --> 00:14:41.280]  讓我依循了
[00:14:41.280 --> 00:14:42.720]  各位弟兄姊妹
[00:14:42.720 --> 00:14:44.160]  如果你信主很多年
[00:14:44.160 --> 00:14:45.640]  你要小心
[00:14:45.640 --> 00:14:49.040]  不要讓你愛主的心冷淡了
[00:14:49.040 --> 00:14:51.640]  你要求神讓你內心有一團火
[00:14:51.640 --> 00:14:54.440]  讓祂的愛燃點你的生命
[00:14:54.440 --> 00:14:56.000]  你發覺在那個時候
[00:14:56.000 --> 00:14:57.400]  不是出於勉強
[00:14:57.400 --> 00:14:59.880]  不是別人要你做什麼
[00:14:59.880 --> 00:15:01.840]  而是因為愛主的心
[00:15:01.840 --> 00:15:05.080]  你會更加感受到一些人的需要
[00:15:05.080 --> 00:15:08.320]  這些需要讓你心裏焦急
[00:15:08.320 --> 00:15:11.600]  甚至你會知道在祈禱當中
[00:15:11.600 --> 00:15:13.480]  神讓你引導
[00:15:13.480 --> 00:15:15.720]  在祈禱當中去求神
[00:15:15.720 --> 00:15:17.120]  神讓你大能
[00:15:17.120 --> 00:15:21.080]  承傳我心中所渴望的良善
[00:15:21.080 --> 00:15:23.520]  你記得是什麼說話
[00:15:23.520 --> 00:15:25.560]  這個月的金句
[00:15:25.560 --> 00:15:28.680]  神承就你心中所渴望的良善
[00:15:28.680 --> 00:15:33.760]  使用你承受一些寶貴的事情
[00:15:33.760 --> 00:15:35.360]  我們回到聖經的時候
[00:15:35.360 --> 00:15:37.920]  我們看看你希米看到這樣的情況
[00:15:37.920 --> 00:15:40.120]  他在憤怒之餘他做什麼呢?
[00:15:40.120 --> 00:15:43.880]  大家看看七子
[00:15:43.880 --> 00:15:46.400]  我心中籌算一番以後
[00:15:46.400 --> 00:15:49.000]  很明顯不是一個洩憤
[00:15:49.000 --> 00:15:51.360]  而是經過小心的籌算
[00:15:51.360 --> 00:15:55.120]  就公開召集一個大會
[00:15:55.120 --> 00:15:56.480]  你希米很清楚知道
[00:15:56.480 --> 00:15:59.720]  他要公開譴責一些人
[00:15:59.720 --> 00:16:01.680]  因為一件事牽涉整個民族
[00:16:01.680 --> 00:16:03.840]  不可以私下去處理
[00:16:03.840 --> 00:16:06.040]  要公開指出那個錯誤
[00:16:06.040 --> 00:16:08.960]  才能糾正整體的錯失
[00:16:08.960 --> 00:16:10.200]  所以經過考慮之後
[00:16:10.200 --> 00:16:11.800]  他就召開大會
[00:16:11.800 --> 00:16:16.120]  公開譴責這些貴族和官長
[00:16:16.120 --> 00:16:17.040]  在過程當中
[00:16:17.040 --> 00:16:19.960]  同時他很清楚表達他的立場
[00:16:19.960 --> 00:16:22.400]  大家看看第七節
[00:16:22.400 --> 00:16:24.600]  是最深一句話
[00:16:24.600 --> 00:16:27.200]  他說你們各人向自己的同胞貸款
[00:16:27.200 --> 00:16:29.800]  竟然殺取高利
[00:16:29.800 --> 00:16:32.640]  在當時的律法清楚說了
[00:16:32.640 --> 00:16:33.400]  沒錯
[00:16:33.400 --> 00:16:37.520]  當時如果你是放債取利是可以的
[00:16:37.520 --> 00:16:39.240]  但律法特別說明
[00:16:39.240 --> 00:16:42.680]  何時你向一些貧窮的同胞
[00:16:42.680 --> 00:16:44.680]  你只能夠借錢給他們
[00:16:44.680 --> 00:16:47.000]  不可以取利息
[00:16:47.000 --> 00:16:50.120]  免得令到他們更沉重的負擔
[00:16:50.120 --> 00:16:52.960]  律法規定不可以向貧窮的弟兄
[00:16:52.960 --> 00:16:55.360]  來收取利息
[00:16:55.360 --> 00:16:59.240]  這是李希米清楚表達他的立場
[00:16:59.240 --> 00:17:00.480]  然後他說
[00:17:00.480 --> 00:17:04.720]  我也學習如何贖回被賣的弟兄
[00:17:04.720 --> 00:17:06.880]  說出他自己個人的榜樣
[00:17:06.880 --> 00:17:10.360]  大家看看第八節
[00:17:10.360 --> 00:17:16.080]  他說我盡力將賣給外族人的同胞贖回
[00:17:16.080 --> 00:17:19.040]  難道你們再將他們出賣嗎?
[00:17:19.040 --> 00:17:20.040]  是矛盾的事
[00:17:20.040 --> 00:17:21.640]  不應該做的事情
[00:17:21.640 --> 00:17:24.720]  然後第九節
[00:17:24.720 --> 00:17:28.640]  我又說你們這事作得不對
[00:17:28.640 --> 00:17:31.960]  很清楚表示這件事是不對的
[00:17:31.960 --> 00:17:35.200]  你們豈不應懷著敬畏我們神的心
[00:17:35.200 --> 00:17:36.440]  行事為人
[00:17:36.440 --> 00:17:40.480]  免得外族人去誹謗我們
[00:17:40.480 --> 00:17:41.360]  各位弟兄姊妹
[00:17:41.360 --> 00:17:44.480]  我們彼此間要互相包容
[00:17:44.480 --> 00:17:47.720]  互相去寬容是應該的
[00:17:47.720 --> 00:17:48.560]  但我再說
[00:17:48.560 --> 00:17:51.360]  包容不等於沒有立場
[00:17:51.360 --> 00:17:53.320]  面對一些事情的時候
[00:17:53.320 --> 00:17:55.280]  對或不對
[00:17:55.280 --> 00:17:57.360]  聖經有原則
[00:17:57.360 --> 00:17:59.720]  我們要神的原則來行事
[00:17:59.720 --> 00:18:04.280]  以至能夠幫助人糾正要做的事情
[00:18:04.280 --> 00:18:06.520]  行在正途當中
[00:18:06.520 --> 00:18:09.800]  當時你豈不是清楚將他的立場來表達
[00:18:09.800 --> 00:18:11.560]  甚至再鼓勵弟兄姊妹
[00:18:11.560 --> 00:18:18.440]  你們嘗試將這些田地、伏屋歸還給他們
[00:18:18.440 --> 00:18:20.400]  那些抵押品還給他們
[00:18:20.400 --> 00:18:24.080]  大家請看十一節
