
[00:00:00.000 --> 00:00:04.000]  今日和大家分享有關教會紀律的訊息
[00:02:34.000 --> 00:02:35.000]  一般來說
[00:02:35.000 --> 00:02:38.000]  弟兄姐妹當面對自己的罪的時候
[00:02:38.000 --> 00:02:40.000]  他們是很願意去悔改的
[00:02:40.000 --> 00:02:42.000]  在今天的聖經中
[00:02:42.000 --> 00:02:43.000]  比較集中講的
[00:02:43.000 --> 00:02:46.000]  就是一些沒有處理的情況
[00:02:46.000 --> 00:02:48.000]  或者說教會不去理會
[00:02:48.000 --> 00:02:50.000]  而當事人亦都不願意
[00:02:50.000 --> 00:02:53.000]  悔罪悔改的情況
[00:02:53.000 --> 00:02:56.000]  但很多時候教會紀律所要處理的
[00:02:56.000 --> 00:02:58.000]  是一些願意悔改的
[00:02:58.000 --> 00:03:02.000]  我們不會當作沒事去規勸他
[00:03:02.000 --> 00:03:04.000]  當他接受教會的規勸
[00:03:04.000 --> 00:03:06.000]  願意悔改的時候
[00:03:06.000 --> 00:03:09.000]  教會安排一段紀律期
[00:03:09.000 --> 00:03:11.000]  或者半年或者一年的時間
[00:03:11.000 --> 00:03:13.000]  這段時間裏面
[00:03:13.000 --> 00:03:14.000]  是想幫助他
[00:03:14.000 --> 00:03:17.000]  來不斷去兼顧自己的生命
[00:03:17.000 --> 00:03:19.000]  沒錯他已經悔改了
[00:03:19.000 --> 00:03:21.000]  但希望有一段時間
[00:03:21.000 --> 00:03:23.000]  去重建他的生命
[00:03:23.000 --> 00:03:26.000]  這段時間有弟兄姐妹在旁邊幫助他
[00:03:26.000 --> 00:03:27.000]  和他一起祈禱
[00:03:27.000 --> 00:03:30.000]  一起關心他
[00:03:30.000 --> 00:03:32.000]  經過一段時間之後
[00:03:32.000 --> 00:03:34.000]  他以行動證明
[00:03:34.000 --> 00:03:36.000]  他沒有再在罪的裏面
[00:03:36.000 --> 00:03:40.000]  然後這個小組
[00:03:40.000 --> 00:03:41.000]  就會一起幫他
[00:03:41.000 --> 00:03:44.000]  有一個稱為恢復的罪會
[00:03:44.000 --> 00:03:48.000]  很清楚地公開地告訴弟兄姐妹知道
[00:03:48.000 --> 00:03:50.000]  我們已經清楚確認
[00:03:50.000 --> 00:03:54.000]  這位弟兄這位姐妹已經遠離罪惡
[00:03:54.000 --> 00:03:56.000]  我們接受他
[00:03:56.000 --> 00:04:00.000]  他重新可以有他平時的侍奉等等
[00:04:00.000 --> 00:04:02.000]  其他的詳情
[00:04:02.000 --> 00:04:03.000]  大家看到我們紀律手冊
[00:04:03.000 --> 00:04:05.000]  就會知道有關的事
[00:04:05.000 --> 00:04:08.000]  但重點就是幫助一個弟兄一個姐妹
[00:04:08.000 --> 00:04:10.000]  從罪裏面能夠重新站立起來
[00:04:10.000 --> 00:04:11.000]  遠離罪惡
[00:04:11.000 --> 00:04:13.000]  也重新有機會
[00:04:13.000 --> 00:04:14.000]  來服侍神
[00:04:14.000 --> 00:04:16.000]  來敬拜神
[00:04:16.000 --> 00:04:17.000]  所以我盼望在過去
[00:04:17.000 --> 00:04:19.000]  我們所實踐的
[00:04:19.000 --> 00:04:20.000]  我們北宣家弟兄姐妹
[00:04:20.000 --> 00:04:22.000]  都一起去明白
[00:04:22.000 --> 00:04:23.000]  一起來關心
[00:04:23.000 --> 00:04:24.000]  在這個時候
[00:04:24.000 --> 00:04:26.000]  我想大家一起先打開聖經
[00:04:26.000 --> 00:04:31.000]  我們看看聖經的哥羅摩多前書
[00:04:31.000 --> 00:04:39.000]  第五章
[00:04:39.000 --> 00:04:40.000]  《總傳經文》當中
[00:04:40.000 --> 00:04:43.000]  看到當時的新約教會
[00:04:43.000 --> 00:04:48.000]  當他們不去處理犯罪的人
[00:04:48.000 --> 00:04:50.000]  聖經如何提醒他們
[00:04:50.000 --> 00:04:52.000]  要面對的問題
[00:04:52.000 --> 00:04:56.000]  如何真正糾正這些錯誤
[00:04:56.000 --> 00:04:57.000]  我們首先看的是
[00:04:57.000 --> 00:05:02.000]  聖經裏面的第五章第一節
[00:05:02.000 --> 00:05:05.000]  「風聞在你們中間有淫亂的事
[00:05:05.000 --> 00:05:08.000]  這種淫亂連愛邦人中也沒有
[00:05:08.000 --> 00:05:12.000]  就是有人收了他的繼母」
[00:05:12.000 --> 00:05:13.000]  第二節
[00:05:13.000 --> 00:05:14.000]  「你們還是自高自大
[00:05:14.000 --> 00:05:15.000]  並不哀痛
[00:05:15.000 --> 00:05:16.000]  把行者是的人
[00:05:16.000 --> 00:05:20.000]  從你們中間趕出去」
[00:05:20.000 --> 00:05:21.000]  首先我們思想的
[00:05:21.000 --> 00:05:22.000]  就是當時的哥羅摩多教會
[00:05:22.000 --> 00:05:24.000]  他們當中有人犯罪
[00:05:24.000 --> 00:05:25.000]  但犯罪之後
[00:05:25.000 --> 00:05:27.000]  教會仍然是自高自大
[00:05:27.000 --> 00:05:30.000]  不去面對這個錯失
[00:05:30.000 --> 00:05:32.000]  就由他當作沒事
[00:05:32.000 --> 00:05:34.000]  因此保羅在此提醒他們
[00:05:34.000 --> 00:05:35.000]  他說你們這樣做
[00:05:35.000 --> 00:05:37.000]  連愛邦人
[00:05:37.000 --> 00:05:38.000]  連不信主的人
[00:05:38.000 --> 00:05:40.000]  都不會這樣犯這個錯誤
[00:05:40.000 --> 00:05:41.000]  這個罪
[00:05:41.000 --> 00:05:43.000]  大家留意到聖經所說的
[00:05:43.000 --> 00:05:45.000]  「收了他的繼母」
[00:05:45.000 --> 00:05:47.000]  這裏我們不是很清楚
[00:05:47.000 --> 00:05:49.000]  這個細節的情況
[00:05:49.000 --> 00:05:52.000]  或者是這位太太
[00:05:52.000 --> 00:05:54.000]  離開了自己的丈夫
[00:05:54.000 --> 00:05:57.000]  而她丈夫的兒子
[00:05:57.000 --> 00:06:00.000]  很明顯不是她自己的親生兒子
[00:06:00.000 --> 00:06:02.000]  聖經用繼母這個字
[00:06:02.000 --> 00:06:06.000]  這個兒子因此接了她的媽媽
[00:06:06.000 --> 00:06:08.000]  名義上的媽媽
[00:06:08.000 --> 00:06:09.000]  去到她自己那裏
[00:06:09.000 --> 00:06:11.000]  兩個人同居生活
[00:06:11.000 --> 00:06:14.000]  或者是一個這樣的處境
[00:06:14.000 --> 00:06:15.000]  聖經說
[00:06:15.000 --> 00:06:17.000]  竟然收了他的繼母
[00:06:17.000 --> 00:06:18.000]  與他一起
[00:06:18.000 --> 00:06:20.000]  來同居生活
[00:06:20.000 --> 00:06:22.000]  就算是當時的愛邦人來說
[00:06:22.000 --> 00:06:25.000]  都是一件極少發生的事情
[00:06:25.000 --> 00:06:27.000]  因此保羅就斥責他們這樣做
[00:06:27.000 --> 00:06:31.000]  用一個字就是淫亂的事
[00:06:31.000 --> 00:06:34.000]  來描寫這種情況
[00:06:34.000 --> 00:06:35.000]  聖經接著說
[00:06:35.000 --> 00:06:38.000]  「你們還是自高自大」
[00:06:38.000 --> 00:06:40.000]  他們自高自大覺得沒有什麼不妥當
[00:06:40.000 --> 00:06:42.000]  沒有什麼不對的地方
[00:06:42.000 --> 00:06:45.000]  因此沒有去處理這件事情
[00:06:45.000 --> 00:06:46.000]  我記得有一次
[00:06:46.000 --> 00:06:47.000]  間接地聽到一件事
[00:06:47.000 --> 00:06:49.000]  我聽完之後都覺得
[00:06:49.000 --> 00:06:51.000]  為什麼會這樣呢
[00:06:51.000 --> 00:06:53.000]  說到香港有一個女士
[00:06:53.000 --> 00:06:56.000]  是讀大學的一個女孩
[00:06:56.000 --> 00:06:58.000]  她與她的男朋友
[00:06:58.000 --> 00:07:00.000]  有很密切的關係
[00:07:00.000 --> 00:07:02.000]  有一次帶著男朋友
[00:07:02.000 --> 00:07:04.000]  回到自己家裡
[00:07:04.000 --> 00:07:06.000]  自己家裡有一個房間
[00:07:06.000 --> 00:07:10.000]  兩個人在當中同住
[00:07:10.000 --> 00:07:11.000]  父母都知道
[00:07:11.000 --> 00:07:12.000]  都見到他們
[00:07:12.000 --> 00:07:14.000]  但完全沒有出聲
[00:07:14.000 --> 00:07:18.000]  就讓他們回家住
[00:07:18.000 --> 00:07:20.000]  我聽完之後就會想
[00:07:20.000 --> 00:07:24.000]  為什麼父母會這麼開放呢
[00:07:24.000 --> 00:07:26.000]  我相信可能父母就會覺得
[00:07:26.000 --> 00:07:27.000]  現在這個時代
[00:07:27.000 --> 00:07:28.000]  21世紀了
[00:07:28.000 --> 00:07:30.000]  他們喜歡就隨他們吧
[00:07:30.000 --> 00:07:33.000]  因此認為自己都很開放
[00:07:33.000 --> 00:07:35.000]  所以就接納這件事情
[00:07:35.000 --> 00:07:37.000]  讓自己的女兒和男孩
[00:07:37.000 --> 00:07:40.000]  在家裡同居
[00:07:40.000 --> 00:07:43.000]  完全沒有阻止這件事情發生
[00:07:43.000 --> 00:07:45.000]  這種可能內心裡覺得
[00:07:45.000 --> 00:07:47.000]  這樣才是開放的情況
[00:07:47.000 --> 00:07:50.000]  其實是縱容自己的女兒犯罪
[00:07:50.000 --> 00:07:53.000]  縱容女兒犯錯
[00:07:53.000 --> 00:07:54.000]  在將來他們會看到
[00:07:54.000 --> 00:07:58.000]  很多很難處理的惡果
[00:07:58.000 --> 00:08:00.000]  當人覺得自己
[00:08:00.000 --> 00:08:02.000]  我可以說
[00:08:02.000 --> 00:08:04.000]  我有一個開放的心態
[00:08:04.000 --> 00:08:06.000]  我自己比別人強
[00:08:06.000 --> 00:08:08.000]  我不需要跟著別人的做法
[00:08:08.000 --> 00:08:10.000]  等等的意念出現的時候
[00:08:10.000 --> 00:08:12.000]  這種至高的心境
[00:08:12.000 --> 00:08:16.000]  就難於去面對那些罪
[00:08:16.000 --> 00:08:18.000]  大家如果翻開聖經
[00:08:18.000 --> 00:08:20.000]  哥倫多前書的第一章
[00:08:20.000 --> 00:08:21.000]  在前面
[00:08:21.000 --> 00:08:23.000]  第一章
[00:08:23.000 --> 00:08:25.000]  你會看到保羅不斷稱讚
[00:08:25.000 --> 00:08:27.000]  當時哥倫多教會的
[00:08:27.000 --> 00:08:34.000]  第一章第五節
[00:08:34.000 --> 00:08:35.000]  第一章第五節說
[00:08:35.000 --> 00:08:39.000]  「又因你們在他裡面凡事富足
[00:08:39.000 --> 00:08:42.000]  口才、知識都傳遍」
[00:08:42.000 --> 00:08:43.000]  哥倫多教會
[00:08:43.000 --> 00:08:45.000]  是有很多很有智慧
[00:08:45.000 --> 00:08:47.000]  很有錢的人
[00:08:47.000 --> 00:08:48.000]  第六節
[00:08:48.000 --> 00:08:50.000]  「正如我為基督作的見證
[00:08:50.000 --> 00:08:53.000]  在你們心裡得以堅固
[00:08:53.000 --> 00:08:55.000]  以至你們在恩賜上
[00:08:55.000 --> 00:08:57.000]  沒有一樣不及人的
[00:08:57.000 --> 00:09:01.000]  等候我們的主耶穌基督顯現」
[00:09:01.000 --> 00:09:03.000]  哥倫多教會有很多很有恩賜的人
[00:09:03.000 --> 00:09:04.000]  有錢財的
[00:09:04.000 --> 00:09:06.000]  或者各方面有富足的
[00:09:06.000 --> 00:09:08.000]  和有口才、知識的人
[00:09:08.000 --> 00:09:10.000]  或者這件事情
[00:09:10.000 --> 00:09:13.000]  引致他們覺得自己比人強
[00:09:13.000 --> 00:09:16.000]  而產生至高至大的情況
[00:09:16.000 --> 00:09:19.000]  再來再看第三章
[00:09:19.000 --> 00:09:21.000]  在第三章第一節
[00:09:21.000 --> 00:09:26.000]  保羅繼續提醒他們
[00:09:26.000 --> 00:09:28.000]  「弟兄們,我從前對你們說話
[00:09:28.000 --> 00:09:30.000]  不能把你們當作屬靈的
[00:09:30.000 --> 00:09:33.000]  只得把你們當作屬肉體的
[00:09:33.000 --> 00:09:35.000]  在基督裡為英雄
[00:09:35.000 --> 00:09:38.000]  什麼叫屬肉體呢?」
[00:09:38.000 --> 00:09:41.000]  在下面第三節解釋
[00:09:41.000 --> 00:09:43.000]  「你們仍是屬肉體的
[00:09:43.000 --> 00:09:46.000]  因為你們在你們中間有嫉妒、紛爭
[00:09:46.000 --> 00:09:48.000]  這豈不是屬乎肉體
[00:09:48.000 --> 00:09:50.000]  造作世人的樣子行嗎?」
[00:09:50.000 --> 00:09:52.000]  「我是屬保羅的」
[00:09:52.000 --> 00:09:54.000]  「我是屬阿波羅的」
[00:09:54.000 --> 00:09:56.000]  一直這樣說
[00:09:56.000 --> 00:09:57.000]  他們當時認為
[00:09:57.000 --> 00:10:00.000]  如果我跟隨某一個領袖
[00:10:00.000 --> 00:10:03.000]  因此我就比其他人強
[00:10:03.000 --> 00:10:05.000]  如果我是能夠可以
[00:10:05.000 --> 00:10:08.000]  有很多自己自誇的地方
[00:10:08.000 --> 00:10:11.000]  我在神面前就有更高的地位
[00:10:11.000 --> 00:10:12.000]  因此有很多的爭執
[00:10:12.000 --> 00:10:14.000]  很多的嫉妒、很多的紛爭
[00:10:14.000 --> 00:10:17.000]  保羅就說你們是屬肉體
[00:10:17.000 --> 00:10:19.000]  因此在這種情況之下
[00:10:19.000 --> 00:10:21.000]  我們回到第五章
[00:10:21.000 --> 00:10:26.000]  第五章第二節就說
[00:10:26.000 --> 00:10:28.000]  「你們還是自高自大
[00:10:28.000 --> 00:10:31.000]  並不哀痛」
[00:10:31.000 --> 00:10:33.000]  提到哀痛
[00:10:33.000 --> 00:10:35.000]  有一個很特別的意思就是說
[00:10:35.000 --> 00:10:38.000]  如果那一個人是他死亡的時候
[00:10:38.000 --> 00:10:41.000]  其他的人聽到這個消息的時候
[00:10:41.000 --> 00:10:43.000]  就會很傷痛
[00:10:43.000 --> 00:10:46.000]  傷痛是指有人離開了世界
[00:10:46.000 --> 00:10:48.000]  他內心很難過的那種傷痛
[00:10:48.000 --> 00:10:50.000]  聖經在這裡的意思是
[00:10:50.000 --> 00:10:52.000]  有人犯罪
[00:10:52.000 --> 00:10:55.000]  就好像罪將我們中間的一個親人
[00:10:55.000 --> 00:10:58.000]  一個弟兄、一個姊妹奪走了
[00:10:58.000 --> 00:11:02.000]  所以為了這個人失去了神的恩
[00:11:02.000 --> 00:11:05.000]  感到傷痛、感到難過
[00:11:05.000 --> 00:11:08.000]  各位靈異姐妹
[00:11:08.000 --> 00:11:11.000]  我想大家都認識過一些的教徒
[00:11:11.000 --> 00:11:14.000]  曾經因為軟弱而離開了神
[00:11:14.000 --> 00:11:16.000]  在這麼多年教會的服事裡
[00:11:16.000 --> 00:11:17.000]  我也曾經經歷過
[00:11:17.000 --> 00:11:19.000]  有些我熟悉的弟兄姊妹
[00:11:19.000 --> 00:11:23.000]  因為犯罪跌倒而離開了教會
[00:11:23.000 --> 00:11:24.000]  有時候說回那些事情
[00:11:24.000 --> 00:11:26.000]  內心都是很難受
[00:11:26.000 --> 00:11:29.000]  很不舒服、很不開心的事情
[00:11:29.000 --> 00:11:31.000]  但有時候也會有些內疚
[00:11:31.000 --> 00:11:35.000]  會問是否因為自己少了
[00:11:35.000 --> 00:11:37.000]  疏忽了為他們祈禱
[00:11:37.000 --> 00:11:40.000]  以致他們跌倒呢
[00:11:40.000 --> 00:11:42.000]  當一個人跌倒的時候
[00:11:42.000 --> 00:11:43.000]  不單單是他個人的事情
[00:11:43.000 --> 00:11:44.000]  也是整個教會
[00:11:44.000 --> 00:11:47.000]  大家都會很關心、很難過的事情
[00:11:47.000 --> 00:11:49.000]  在其中有一種傷痛
[00:11:49.000 --> 00:11:52.000]  是一種很自然的反應
[00:11:52.000 --> 00:11:54.000]  我每次參加教會祈禱會的時候
[00:11:54.000 --> 00:11:55.000]  有時候也會想
[00:11:55.000 --> 00:11:58.000]  因為教會祈禱會會提出很多個別的弟兄姊妹
[00:11:58.000 --> 00:12:00.000]  身體有軟弱、有病痛
[00:12:00.000 --> 00:12:02.000]  就請大家代禱
[00:12:02.000 --> 00:12:03.000]  有時候我會想
[00:12:03.000 --> 00:12:06.000]  沒錯,我們有很多身體的軟弱
[00:12:06.000 --> 00:12:08.000]  但其實靈性的罪
[00:12:08.000 --> 00:12:10.000]  靈性的病
[00:12:10.000 --> 00:12:12.000]  為甚麼沒有人提出呢
[00:12:12.000 --> 00:12:15.000]  難道我們沒有這些問題嗎
[00:12:15.000 --> 00:12:18.000]  沒錯,有時候我們這些問題
[00:12:18.000 --> 00:12:21.000]  未必很方便公開地提出
[00:12:21.000 --> 00:12:22.000]  但最低限度
[00:12:22.000 --> 00:12:24.000]  在相熟的弟兄姊妹當中
[00:12:24.000 --> 00:12:26.000]  也可以常常的、小組的
[00:12:26.000 --> 00:12:27.000]  或者個人的
[00:12:27.000 --> 00:12:30.000]  很小心地為他們代求
[00:12:30.000 --> 00:12:33.000]  以致神的恩典再次臨到他們
[00:12:33.000 --> 00:12:36.000]  所以因此那種哀痛
[00:12:36.000 --> 00:12:39.000]  提醒我們去為他們代求
[00:12:39.000 --> 00:12:41.000]  提醒我們去挽回他們
[00:12:41.000 --> 00:12:44.000]  是更加能夠去建立生命的
[00:12:44.000 --> 00:12:46.000]  因此保羅在這裡提出
[00:12:46.000 --> 00:12:48.000]  不要自高自大
[00:12:48.000 --> 00:12:49.000]  要哀痛
[00:12:49.000 --> 00:12:51.000]  要誠實地面對問題
[00:12:51.000 --> 00:12:53.000]  去處理這件事情
[00:12:53.000 --> 00:12:55.000]  而能夠將人挽回過來
[00:12:55.000 --> 00:12:59.000]  這是第一個保羅向我們提出的重要方向
[00:12:59.000 --> 00:13:02.000]  我請大家繼續再看下一個經文
[00:13:02.000 --> 00:13:05.000]  在下一個第四節
[00:13:05.000 --> 00:13:09.000]  「就使你們墜毀的時候
[00:13:09.000 --> 00:13:10.000]  我的心也同在
[00:13:10.000 --> 00:13:12.000]  奉我們主耶穌的名
[00:13:12.000 --> 00:13:14.000]  並用我們主耶穌的權柄
[00:13:14.000 --> 00:13:16.000]  要把這樣的人交給撒旦
[00:13:16.000 --> 00:13:18.000]  敗壞他的肉體
[00:13:18.000 --> 00:13:20.000]  使他的靈魂在主耶穌的日子
[00:13:20.000 --> 00:13:22.000]  可以得救」
[00:13:22.000 --> 00:13:24.000]  第二方面我們看到聖經所說的
[00:13:24.000 --> 00:13:26.000]  就是一些犯罪的人
[00:13:26.000 --> 00:13:28.000]  他不肯悔改
[00:13:28.000 --> 00:13:30.000]  當然如果他悔改
[00:13:30.000 --> 00:13:32.000]  也有不同的一種處理
[00:13:32.000 --> 00:13:34.000]  但當他不肯悔改的時候
[00:13:34.000 --> 00:13:36.000]  保羅就說要跟他斷絕
[00:13:36.000 --> 00:13:40.000]  那種屬靈團體的關係
[00:13:40.000 --> 00:13:42.000]  或者用現代的一些說話說
[00:13:42.000 --> 00:13:45.000]  要夾除他的會籍
[00:13:45.000 --> 00:13:47.000]  將那種屬靈的關係
[00:13:47.000 --> 00:13:49.000]  來到他斷絕了
[00:13:49.000 --> 00:13:51.000]  這就好像很嚴厲的說話說
[00:13:51.000 --> 00:13:53.000]  要奉主的名
[00:13:53.000 --> 00:13:55.000]  不是我們自己的權柄
[00:13:55.000 --> 00:13:57.000]  是用主的權柄
[00:13:57.000 --> 00:13:59.000]  是主賜給教會的權柄
[00:13:59.000 --> 00:14:01.000]  將他交給撒旦
[00:14:01.000 --> 00:14:03.000]  或者你聽到
[00:14:03.000 --> 00:14:05.000]  哇!交給撒旦
[00:14:05.000 --> 00:14:07.000]  是不是就坐他
[00:14:07.000 --> 00:14:10.000]  現在你犯罪了
[00:14:10.000 --> 00:14:12.000]  現在將你交給撒旦
[00:14:12.000 --> 00:14:14.000]  聖經整個的經文
[00:14:14.000 --> 00:14:16.000]  沒有一個意思
[00:14:16.000 --> 00:14:18.000]  要去就坐犯罪的人
[00:14:18.000 --> 00:14:20.000]  而聖經裡面所提及
[00:14:20.000 --> 00:14:22.000]  交給撒旦有一個很清楚的含義
[00:14:22.000 --> 00:14:24.000]  在教會裡面
[00:14:24.000 --> 00:14:26.000]  我們清楚以神為我們的主宰
[00:14:26.000 --> 00:14:28.000]  但是在教會以外
[00:14:28.000 --> 00:14:30.000]  在世界裡面
[00:14:30.000 --> 00:14:33.000]  是整個撒旦的領域
[00:14:33.000 --> 00:14:35.000]  在教會以外的地方
[00:14:35.000 --> 00:14:39.000]  人的心被罪惡所綑綁住
[00:14:39.000 --> 00:14:41.000]  可以稱為撒旦的領域
[00:14:41.000 --> 00:14:45.000]  當一個人離開了教會
[00:14:45.000 --> 00:14:48.000]  或者說離開了一種屬靈的保障之後
[00:14:48.000 --> 00:14:52.000]  他進入了一個撒旦的領域裡面
[00:14:52.000 --> 00:14:54.000]  這也是保羅所說
[00:14:54.000 --> 00:14:56.000]  將他趕出去的時候
[00:14:56.000 --> 00:14:59.000]  意味著他落在一個撒旦的領域
[00:14:59.000 --> 00:15:01.000]  和權勢之下
[00:15:01.000 --> 00:15:03.000]  而在聖經中
[00:15:03.000 --> 00:15:05.000]  在這個情況之下
[00:15:05.000 --> 00:15:07.000]  目的是什麼呢?
[00:15:07.000 --> 00:15:09.000]  目的是要敗壞他的肉體
[00:15:09.000 --> 00:15:12.000]  在撒旦的領域之內
[00:15:12.000 --> 00:15:14.000]  有時候要面對著很多
[00:15:14.000 --> 00:15:16.000]  惡者所容許的
[00:15:16.000 --> 00:15:18.000]  惡者所加上的身體的攻擊
[00:15:18.000 --> 00:15:20.000]  我稍微解釋一下
[00:15:20.000 --> 00:15:22.000]  作為基督徒
[00:15:22.000 --> 00:15:24.000]  我們都面對著身體的病患
[00:15:24.000 --> 00:15:26.000]  我們基督徒不會因此
[00:15:26.000 --> 00:15:28.000]  信主之後就不會生病
[00:15:28.000 --> 00:15:31.000]  但病患可以簡單分為兩方面
[00:15:31.000 --> 00:15:33.000]  第一方面
[00:15:33.000 --> 00:15:34.000]  作為一個人
[00:15:34.000 --> 00:15:36.000]  我們都會承受
[00:15:36.000 --> 00:15:38.000]  每一個人在世上面對著的
[00:15:38.000 --> 00:15:40.000]  各種身體的病患
[00:15:40.000 --> 00:15:43.000]  我們有時候會感冒
[00:15:43.000 --> 00:15:45.000]  我們會有很多不同的疾病
[00:15:45.000 --> 00:15:47.000]  甚至癌症
[00:15:47.000 --> 00:15:49.000]  和這個世界上其他人
[00:15:49.000 --> 00:15:52.000]  所面對的疾病一樣
[00:15:52.000 --> 00:15:54.000]  但第二方面
[00:15:54.000 --> 00:15:56.000]  我們都同樣知道
[00:15:56.000 --> 00:15:58.000]  這些病患
[00:15:58.000 --> 00:16:02.000]  是惡者所加給我們的
[00:16:02.000 --> 00:16:04.000]  惡者要攻擊基督徒
[00:16:04.000 --> 00:16:07.000]  而帶來了一些病患
[00:16:07.000 --> 00:16:08.000]  如果大家記得
[00:16:08.000 --> 00:16:09.000]  當保羅說到
[00:16:09.000 --> 00:16:11.000]  他身上有一根刺的時候
[00:16:11.000 --> 00:16:15.000]  他就說這根刺是撒旦的
[00:16:15.000 --> 00:16:16.000]  大家有沒有印象
[00:16:16.000 --> 00:16:20.000]  撒旦的差役
[00:16:20.000 --> 00:16:22.000]  是撒旦在他身上攻擊著他
[00:16:22.000 --> 00:16:24.000]  因此他三次求主
[00:16:24.000 --> 00:16:26.000]  但主沒有答應
[00:16:26.000 --> 00:16:29.000]  把這根刺拿走
[00:16:29.000 --> 00:16:32.000]  也意味著這根刺是神所容許
[00:16:32.000 --> 00:16:36.000]  然後才可以淋到保羅的身上
[00:16:36.000 --> 00:16:38.000]  另一件事情大家一定會記得
[00:16:38.000 --> 00:16:41.000]  當虐伯面對著撒旦
[00:16:41.000 --> 00:16:43.000]  對他身體的攻擊的時候
[00:16:43.000 --> 00:16:46.000]  他是經神所容許
[00:16:46.000 --> 00:16:49.000]  他才可以攻擊虐伯
[00:16:49.000 --> 00:16:51.000]  因此對於一些惡者
