
[00:00:00.000 --> 00:00:04.800]  今日和大家思想的是「戴著恩福的侍奉」
[00:05:32.800 --> 00:05:35.200]  下面有一些勸告的話
[00:05:35.200 --> 00:05:37.200]  保羅不覺得自己比別人強
[00:05:37.200 --> 00:05:41.800]  只是知道他依靠著神的恩典去勸勉
[00:05:41.800 --> 00:05:44.600]  他知道人領受恩賜
[00:05:44.600 --> 00:05:48.000]  是因為神的恩典臨到我們
[00:05:48.000 --> 00:05:51.800]  我們試試從兩個角度去思想恩典
[00:05:51.800 --> 00:05:54.200]  什麼是恩典?
[00:05:54.200 --> 00:05:55.200]  我們常常說
[00:05:55.200 --> 00:05:58.800]  恩典就是不配得的意思
[00:05:58.800 --> 00:06:00.800]  不是你去賺取回來
[00:06:00.800 --> 00:06:02.400]  不是你去交換
[00:06:02.400 --> 00:06:05.600]  而是神白白地將恩典給你
[00:06:05.600 --> 00:06:08.200]  因此你不配得
[00:06:08.200 --> 00:06:09.200]  我們怎麼配得
[00:06:09.200 --> 00:06:12.200]  作為永恆的上帝的兒女呢?
[00:06:12.200 --> 00:06:13.600]  這個榮耀的身份
[00:06:13.600 --> 00:06:15.800]  絕對是只能夠領受
[00:06:15.800 --> 00:06:18.200]  謙卑的領受回來
[00:06:18.200 --> 00:06:21.400]  因此恩典帶給我們恩賜
[00:06:21.400 --> 00:06:23.600]  而恩賜就是神給我們一種
[00:06:23.600 --> 00:06:25.600]  服侍他的能力
[00:06:25.600 --> 00:06:29.600]  是可以叫生命成長的
[00:06:29.600 --> 00:06:31.200]  各位弟兄姊妹
[00:06:31.200 --> 00:06:33.800]  能夠叫生命成長的
[00:06:33.800 --> 00:06:36.000]  只有神自己
[00:06:36.000 --> 00:06:37.800]  但是我們能夠參與
[00:06:37.800 --> 00:06:40.000]  叫別人生命成長
[00:06:40.000 --> 00:06:42.600]  是一件屬靈的工程
[00:06:42.600 --> 00:06:46.800]  而是依靠恩賜而作成的
[00:06:46.800 --> 00:06:47.800]  不是你的才幹
[00:06:47.800 --> 00:06:48.800]  不是你的聰明才智
[00:06:48.800 --> 00:06:51.000]  能夠叫別人生命改變
[00:06:51.000 --> 00:06:52.400]  生命成長
[00:06:52.400 --> 00:06:54.400]  是聖靈的工作
[00:06:54.400 --> 00:06:55.800]  因此當你去服侍的時候
[00:06:55.800 --> 00:06:57.200]  你的心裡面知道
[00:06:57.200 --> 00:07:00.200]  我要謙卑自己
[00:07:00.200 --> 00:07:01.800]  沒有可誇的地方
[00:07:01.800 --> 00:07:04.600]  是恩典讓我能夠去服侍的
[00:07:04.600 --> 00:07:07.800]  所以你再看第三節
[00:07:07.800 --> 00:07:09.800]  不可自視太高
[00:07:09.800 --> 00:07:11.800]  高於所當看的
[00:07:11.800 --> 00:07:13.800]  反而應該照著神分級
[00:07:13.800 --> 00:07:15.800]  各人信心的大小
[00:07:15.800 --> 00:07:17.200]  看得適中
[00:07:17.200 --> 00:07:18.400]  或者和本所講
[00:07:18.400 --> 00:07:21.200]  看得合乎忠道
[00:07:21.200 --> 00:07:24.400]  看得適中就是謙卑的表達
[00:07:24.400 --> 00:07:26.000]  不會高估自己
[00:07:26.000 --> 00:07:29.200]  也都不會輕視自己
[00:07:29.200 --> 00:07:31.600]  我記得有一次在教會講道的時候
[00:07:31.600 --> 00:07:33.600]  提到關於聖經裡面講道的
[00:07:33.600 --> 00:07:36.000]  按才幹受責任
[00:07:36.000 --> 00:07:37.200]  有三個僕人
[00:07:37.200 --> 00:07:38.000]  一個給一千
[00:07:38.000 --> 00:07:39.000]  一個給二千兩
[00:07:39.000 --> 00:07:41.400]  一個給五千兩
[00:07:41.400 --> 00:07:44.800]  在當中一直講道其中的信息
[00:07:44.800 --> 00:07:46.400]  在一次聚會之後
[00:07:46.400 --> 00:07:47.800]  有位姊妹走過來
[00:07:47.800 --> 00:07:48.400]  她說小牧師
[00:07:48.400 --> 00:07:49.600]  當我聽信息的時候
[00:07:49.600 --> 00:07:52.000]  我心裡面有很多反思
[00:07:52.000 --> 00:07:53.400]  她說我其實
[00:07:53.400 --> 00:07:55.200]  應該不是二千兩
[00:07:55.200 --> 00:07:58.600]  我應該是三千兩
[00:07:58.600 --> 00:07:59.200]  我很開心
[00:07:59.200 --> 00:08:01.800]  她很清楚知道領受神給她
[00:08:01.800 --> 00:08:03.400]  有不同的恩賜
[00:08:03.400 --> 00:08:06.800]  但過去很多時候都好像輕視了
[00:08:06.800 --> 00:08:07.600]  但在那次之後
[00:08:07.600 --> 00:08:09.400]  她說我應該有三千
[00:08:09.400 --> 00:08:11.200]  也都意味著她有些恩賜
[00:08:11.200 --> 00:08:13.800]  沒有來到發揮出來
[00:08:13.800 --> 00:08:16.000]  因此她需要重新肯定
[00:08:16.000 --> 00:08:18.400]  鼓勵自己來到服事
[00:08:18.400 --> 00:08:19.400]  當然另一方面
[00:08:19.400 --> 00:08:20.200]  照著聖經所講
[00:08:20.200 --> 00:08:23.400]  有些時候會自視太高
[00:08:23.400 --> 00:08:26.000]  高於所當看的
[00:08:26.000 --> 00:08:29.800]  因此要按照信心的大小程度
[00:08:29.800 --> 00:08:32.200]  看得合乎忠道
[00:08:32.200 --> 00:08:34.400]  看得適忠
[00:08:34.400 --> 00:08:36.000]  或者你會問
[00:08:36.000 --> 00:08:38.400]  那怎樣才算適忠?
[00:08:38.400 --> 00:08:41.400]  怎樣評估自己?
[00:08:41.400 --> 00:08:44.600]  當然我不能夠給一個方程式
[00:08:44.600 --> 00:08:45.600]  計算好數字之後
[00:08:45.600 --> 00:08:47.600]  你就知道自己是多少分
[00:08:47.600 --> 00:08:49.000]  不能夠這樣做
[00:08:49.000 --> 00:08:51.400]  但有兩個原則你可以思想
[00:08:51.400 --> 00:08:52.400]  第一
[00:08:52.400 --> 00:08:55.000]  當你真的心存謙卑
[00:08:55.000 --> 00:08:58.000]  知道不是才幹的問題
[00:08:58.000 --> 00:09:00.600]  不是聰明愚蠢的問題
[00:09:00.600 --> 00:09:03.000]  而是恩典的問題
[00:09:03.000 --> 00:09:05.600]  你的心裡面就更能夠了解
[00:09:05.600 --> 00:09:09.800]  你的恩賜是在哪個狀況
[00:09:09.800 --> 00:09:10.800]  第二
[00:09:10.800 --> 00:09:12.200]  當你去思想的時候
[00:09:12.200 --> 00:09:12.800]  聖經所講
[00:09:12.800 --> 00:09:15.200]  按照信心的大小
[00:09:15.200 --> 00:09:18.400]  你記得當大衛打哥利亞之前
[00:09:18.400 --> 00:09:20.800]  他做過什麼事?
[00:09:20.800 --> 00:09:23.000]  他曾經赤手空拳
[00:09:23.000 --> 00:09:26.800]  打敗了獅子、熊
[00:09:26.800 --> 00:09:29.600]  趕退了他們
[00:09:29.600 --> 00:09:31.600]  當他領受這份經歷的時候
[00:09:31.600 --> 00:09:33.600]  他就知道神能夠容他
[00:09:33.600 --> 00:09:36.600]  可以戰勝哥利亞
[00:09:36.600 --> 00:09:40.000]  因此你的事況不會是一蹴即至
[00:09:40.000 --> 00:09:42.000]  你必然是一步步去經歷
[00:09:42.000 --> 00:09:43.000]  在過程當中
[00:09:43.000 --> 00:09:45.200]  經歷神給你的幫助
[00:09:45.200 --> 00:09:47.000]  開始產生信心
[00:09:47.000 --> 00:09:50.000]  開始放膽去承擔多一步
[00:09:50.000 --> 00:09:54.000]  以至你可以戰勝哥利亞
[00:09:54.000 --> 00:09:57.600]  一個不願意投入、參與、承擔的人
[00:09:57.600 --> 00:10:01.400]  永遠不會知道自己有多少信心
[00:10:01.400 --> 00:10:03.600]  你不會坐下來討論三年
[00:10:03.600 --> 00:10:04.600]  計劃兩年
[00:10:04.600 --> 00:10:07.200]  然後知道自己的恩賜如何
[00:10:07.200 --> 00:10:08.600]  而是在你的人生裡
[00:10:08.600 --> 00:10:10.400]  一直在事況過程當中
[00:10:10.400 --> 00:10:13.200]  慢慢清晰自己的狀況
[00:10:13.200 --> 00:10:16.600]  然後當中去服事、發揮出來
[00:10:16.600 --> 00:10:19.400]  因此恩典的意思是
[00:10:19.400 --> 00:10:21.200]  帶著謙卑的心
[00:10:21.200 --> 00:10:24.000]  領受神給我們不配得的
[00:10:24.000 --> 00:10:25.800]  而發揮出來
[00:10:25.800 --> 00:10:27.400]  另一個角度我們再思想
[00:10:27.400 --> 00:10:29.000]  恩典的時候
[00:10:29.000 --> 00:10:30.800]  恩典另一方面來說
[00:10:30.800 --> 00:10:33.600]  亦都是能力
[00:10:33.600 --> 00:10:35.800]  聖經裡面常常提到
[00:10:35.800 --> 00:10:39.400]  恩典、恩賜和聖靈
[00:10:39.400 --> 00:10:44.400]  三方面經常連在一起來表達
[00:10:44.400 --> 00:10:46.200]  聖經裡面原來的文字
[00:10:46.200 --> 00:10:49.800]  靈恩或恩賜
[00:10:49.800 --> 00:10:53.400]  這個字的字頭、字首就是
[00:10:53.400 --> 00:10:54.800]  恩典
[00:10:54.800 --> 00:10:56.200]  Charisma
[00:10:56.200 --> 00:10:59.800]  Charisma這個字就是恩典的意思
[00:10:59.800 --> 00:11:01.200]  因此你領受了
[00:11:01.200 --> 00:11:04.800]  恩賜是聖靈給你的
[00:11:04.800 --> 00:11:05.800]  聖經說
[00:11:05.800 --> 00:11:09.400]  聖靈隨著自己的意思
[00:11:09.400 --> 00:11:12.400]  不同的次下恩賜
[00:11:12.400 --> 00:11:14.200]  因此當你領受恩賜的時候
[00:11:14.200 --> 00:11:16.200]  如果你去運用它
[00:11:16.200 --> 00:11:19.800]  就是讓聖靈在你生命裡面流通
[00:11:19.800 --> 00:11:23.000]  或許未必有很驚天動地的經歷
[00:11:23.000 --> 00:11:25.600]  但你發覺當你用你的恩賜
[00:11:25.600 --> 00:11:31.000]  恩典就流通你的生命
[00:11:31.000 --> 00:11:33.200]  我記得有一次
[00:11:33.200 --> 00:11:36.200]  我在一間教會裡面聽講道
[00:11:36.200 --> 00:11:37.400]  在北美的地方
[00:11:37.400 --> 00:11:40.000]  一位牧師用廣東話講道
[00:11:40.000 --> 00:11:43.200]  旁邊一位弟兄用英語翻譯
[00:11:43.200 --> 00:11:45.000]  但當他在翻譯的時候
[00:11:45.000 --> 00:11:46.800]  我慢慢發覺原來我整個精神
[00:11:46.800 --> 00:11:49.600]  集中聽他講英文
[00:11:49.600 --> 00:11:51.600]  因為太好聽了
[00:11:51.600 --> 00:11:53.600]  不單只是一些表達問題
[00:11:53.600 --> 00:11:56.200]  而是我感覺我聽他講
[00:11:56.200 --> 00:11:58.200]  聽他翻譯的訊息
[00:11:58.200 --> 00:12:00.600]  對我的感動和建立
[00:12:00.600 --> 00:12:04.600]  好像比牧師講的廣東話大
[00:12:04.600 --> 00:12:06.400]  不是語言的問題
[00:12:06.400 --> 00:12:08.400]  而是這位弟兄的生命
[00:12:08.400 --> 00:12:11.200]  將訊息更加清晰
[00:12:11.200 --> 00:12:13.800]  深入我的心靈
[00:12:13.800 --> 00:12:16.000]  我突然體會這位弟兄
[00:12:16.000 --> 00:12:18.800]  有傳譯的恩賜
[00:12:18.800 --> 00:12:22.200]  是多過口才的問題
[00:12:22.200 --> 00:12:26.600]  而是聖靈用他來建立我
[00:12:26.600 --> 00:12:28.600]  同時我想起很多年前
[00:12:28.600 --> 00:12:30.600]  我青年期的時候
[00:12:30.600 --> 00:12:32.800]  我有好幾次聽這位弟兄唱詩歌
[00:12:32.800 --> 00:12:35.600]  他是失明的
[00:12:35.600 --> 00:12:37.200]  但他可以彈琴
[00:12:37.200 --> 00:12:38.400]  他可以唱歌
[00:12:38.400 --> 00:12:39.800]  一邊彈一邊唱
[00:12:39.800 --> 00:12:41.400]  我記得有兩三次
[00:12:41.400 --> 00:12:44.000]  一邊聽他唱歌的時候
[00:12:44.000 --> 00:12:45.400]  我心裡感動到
[00:12:45.400 --> 00:12:49.400]  我無法忍住流眼淚
[00:12:49.400 --> 00:12:51.200]  一邊流下來
[00:12:51.200 --> 00:12:52.800]  我問為何會這樣
[00:12:52.800 --> 00:12:55.400]  他唱的是普通的詩歌
[00:12:55.400 --> 00:12:57.600]  但當這首詩歌唱出來的時候
[00:12:57.600 --> 00:13:00.600]  就深深感染我
[00:13:00.600 --> 00:13:03.800]  突然間我明白甚麼是恩賜
[00:13:03.800 --> 00:13:05.800]  恩賜是給才幹
[00:13:05.800 --> 00:13:09.200]  給音樂技巧更多
[00:13:09.200 --> 00:13:12.000]  是聖靈用力量
[00:13:12.000 --> 00:13:14.800]  成為對生命的建立
[00:13:14.800 --> 00:13:15.400]  弟兄姊妹
[00:13:15.400 --> 00:13:18.000]  當你這樣來運用恩賜
[00:13:18.000 --> 00:13:19.400]  你知道不是自己的
[00:13:19.400 --> 00:13:20.800]  也不是我的口才
[00:13:20.800 --> 00:13:22.400]  不單單是我的才幹
[00:13:22.400 --> 00:13:25.400]  更加是聖靈在我生命當中的工作
[00:13:25.400 --> 00:13:28.800]  以至能夠產生對別人的建立
[00:13:28.800 --> 00:13:29.800]  所以你再看
[00:13:29.800 --> 00:13:33.400]  你再看下的經文第六節
[00:13:33.400 --> 00:13:35.400]  第七節
[00:13:35.400 --> 00:13:37.400]  第七節說
[00:13:37.400 --> 00:13:38.400]  服侍人的
[00:13:38.400 --> 00:13:42.400]  就應當照著恩賜去服侍
[00:13:42.400 --> 00:13:45.400]  教導的就應當照著恩賜教導
[00:13:45.400 --> 00:13:49.400]  勸為的就應當照著恩賜勸為
[00:13:49.400 --> 00:13:52.400]  無論服侍、教導、勸為
[00:13:52.400 --> 00:13:55.400]  就用恩賜去做
[00:13:55.400 --> 00:14:00.400]  不是純粹你自己的一些技巧能力
[00:14:00.400 --> 00:14:02.400]  發揮恩賜
[00:14:02.400 --> 00:14:03.400]  用它
[00:14:03.400 --> 00:14:04.400]  這裡經文有一個很重要的意思
[00:14:04.400 --> 00:14:05.400]  是運用它
[00:14:05.400 --> 00:14:06.400]  不要放在一邊
[00:14:06.400 --> 00:14:08.400]  要用它
[00:14:08.400 --> 00:14:12.400]  讓它成為生命的流動
[00:14:12.400 --> 00:14:13.400]  我想大家都記得
[00:14:13.400 --> 00:14:16.400]  我曾經提及
[00:14:16.400 --> 00:14:18.400]  如果一個比喻說
[00:14:18.400 --> 00:14:19.400]  你在街上
[00:14:19.400 --> 00:14:20.400]  在交易地方
[00:14:20.400 --> 00:14:21.400]  看到一個電站
[00:14:21.400 --> 00:14:24.400]  上面有很粗的電纜
[00:14:24.400 --> 00:14:27.400]  你就想回家的電線
[00:14:27.400 --> 00:14:33.400]  究竟電纜重要還是電線重要呢?
[00:14:33.400 --> 00:14:35.400]  你說兩條都不重要
[00:14:35.400 --> 00:14:36.400]  最重要的就是
[00:14:36.400 --> 00:14:41.400]  有沒有電流流通電纜或者電線
[00:14:41.400 --> 00:14:43.400]  如果沒有流通的電纜
[00:14:43.400 --> 00:14:47.400]  如果放兩三條電纜在你的房間
[00:14:47.400 --> 00:14:49.400]  你會覺得很麻煩
[00:14:49.400 --> 00:14:50.400]  因為你不能睡
[00:14:50.400 --> 00:14:53.400]  可能擋住你的房間
[00:14:53.400 --> 00:14:58.400]  沒有電流流通的一些材幹
[00:14:58.400 --> 00:15:03.400]  可能成為了一些麻煩
[00:15:03.400 --> 00:15:06.400]  大家在過去四川有地震的時候
[00:15:06.400 --> 00:15:08.400]  你都會學會一個詞
[00:15:08.400 --> 00:15:09.400]  我們以前很少認識的
[00:15:09.400 --> 00:15:12.400]  就是掩塞湖
[00:15:12.400 --> 00:15:14.400]  什麼是掩塞湖?
[00:15:14.400 --> 00:15:16.400]  就是一個地坑出現了
[00:15:16.400 --> 00:15:18.400]  有水流進去
[00:15:18.400 --> 00:15:22.400]  但有沒有地方流出水?
[00:15:22.400 --> 00:15:23.400]  沒有
[00:15:23.400 --> 00:15:25.400]  沒有適當的渠道流出水
[00:15:25.400 --> 00:15:28.400]  因此一路水漲的時候
[00:15:28.400 --> 00:15:33.400]  產生對周圍居民的危害
[00:15:33.400 --> 00:15:36.400]  生命沒有流出去
[00:15:36.400 --> 00:15:41.400]  有些時候會產生對別人的危害
[00:15:41.400 --> 00:15:44.400]  甚至成為一次的死水
[00:15:44.400 --> 00:15:46.400]  因此曾經說過
[00:15:46.400 --> 00:15:48.400]  當恩賜賜給我們的時候
[00:15:48.400 --> 00:15:50.400]  是鼓勵我們去運用
[00:15:50.400 --> 00:15:52.400]  在運用的過程當中
[00:15:52.400 --> 00:15:55.400]  你會察覺聖靈流通你的生命
[00:15:55.400 --> 00:15:57.400]  甚至成為活水
[00:15:57.400 --> 00:15:59.400]  江河主耶穌所應許的
[00:15:59.400 --> 00:16:02.400]  成為你身邊的人的祝福
[00:16:02.400 --> 00:16:04.400]  因此你看聖經說
[00:16:04.400 --> 00:16:08.400]  有服侍的、恩賜的
[00:16:08.400 --> 00:16:11.400]  就照著恩賜來服侍
[00:16:11.400 --> 00:16:13.400]  教導的、勸慰的
[00:16:13.400 --> 00:16:15.400]  同樣是這樣
[00:16:15.400 --> 00:16:17.400]  我們再看看下面的經文
[00:16:17.400 --> 00:16:18.400]  我們試試看
[00:16:18.400 --> 00:16:21.400]  下面有兩個重點一起思想
[00:16:21.400 --> 00:16:23.400]  在下面第九節
[00:16:23.400 --> 00:16:24.400]  愛不可虛偽
[00:16:24.400 --> 00:16:26.400]  惡要厭惡
[00:16:26.400 --> 00:16:28.400]  善要持守
[00:16:28.400 --> 00:16:29.400]  我想問大家
[00:16:29.400 --> 00:16:32.400]  林大祖的前書十三章是甚麼章?
[00:16:32.400 --> 00:16:34.400]  是愛章
[00:16:34.400 --> 00:16:38.400]  十二、十四章是恩賜的聖經
[00:16:38.400 --> 00:16:40.400]  保羅說恩賜的時候
[00:16:40.400 --> 00:16:44.400]  他必須讓愛夾在其中宣講
[00:16:44.400 --> 00:16:46.400]  當說到十二章羅馬書的時候
[00:16:46.400 --> 00:16:49.400]  說完恩賜就馬上說到愛
[00:16:49.400 --> 00:16:51.400]  因為沒有了愛心
[00:16:51.400 --> 00:16:55.400]  最強的恩賜都不會發揮得好
[00:16:55.400 --> 00:16:58.400]  必須帶著愛心來發揮
[00:16:58.400 --> 00:17:01.400]  我見過一些有強的恩賜的弟兄姊妹
[00:17:01.400 --> 00:17:04.400]  但沒有帶著愛心來發揮
[00:17:04.400 --> 00:17:07.400]  是帶來災難
[00:17:07.400 --> 00:17:11.400]  聖經說愛不可虛偽
[00:17:11.400 --> 00:17:13.400]  一開始開宗明義就說到
[00:17:13.400 --> 00:17:14.400]  不要虛假
[00:17:14.400 --> 00:17:15.400]  要真誠的愛
[00:17:15.400 --> 00:17:17.400]  因為甚麼原因?
[00:17:17.400 --> 00:17:20.400]  每個人都希望別人覺得我們有愛心
[00:17:20.400 --> 00:17:21.400]  有人告訴你
[00:17:21.400 --> 00:17:22.400]  這位弟兄很有愛心
[00:17:22.400 --> 00:17:24.400]  這位姊妹很有愛心
[00:17:24.400 --> 00:17:25.400]  你會很開心
[00:17:25.400 --> 00:17:27.400]  因此有些時候會用一些行為
[00:17:27.400 --> 00:17:31.400]  想讓對方感覺我有愛心
[00:17:31.400 --> 00:17:35.400]  而成為了虛假
