
[00:00:00.000 --> 00:00:05.120]  前一陣子,我不知道大家有沒有去會展美食節
[00:03:50.300 --> 00:03:55.100]  亞國人生可以分為兩個部分
[00:03:55.100 --> 00:04:04.500]  一個是前半生,一個是我們很熟悉的舊我
[00:04:04.500 --> 00:04:11.220]  舊我,差不多是以自我中心過活的亞國
[00:04:11.220 --> 00:04:14.300]  其實和我們每一個都很相似
[00:04:14.300 --> 00:04:22.220]  另外一個就是新的生命,以上帝為中心的生命
[00:04:22.220 --> 00:04:26.500]  中間的轉捩點就是今天的亞博道後的經文
[00:04:26.500 --> 00:04:30.580]  我們有一個宏觀的觀察亞國生命
[00:04:30.580 --> 00:04:38.620]  這個生命如何影響你和我,如何面對今天我們要面對的處境
[00:04:38.620 --> 00:04:42.660]  我們先看亞國的生命前半生
[00:04:42.660 --> 00:04:49.300]  亞國的生命要看我們上星期也說過的25章開始
[00:04:49.300 --> 00:04:57.020]  尼伯加和以撒,以撒40歲結婚
[00:04:57.020 --> 00:05:04.660]  60歲等候了20年之後,終於有雙生子,一對雙胞胎出來
[00:05:04.660 --> 00:05:10.500]  經文說到上星期也有說過,有兩個國家出來
[00:05:10.500 --> 00:05:13.500]  大的要服侍小的
[00:05:13.500 --> 00:05:21.140]  以撒要生兩個兒子,一個叫以素,一個叫大仔以素,小的叫亞國
[00:05:21.140 --> 00:05:24.420]  以素要服侍亞國
[00:05:24.420 --> 00:05:28.100]  兩個名字都在經文彰顯
[00:05:28.100 --> 00:05:39.300]  以素的希伯文拼法音是類似紅色的,以東,是這個國家
[00:05:39.300 --> 00:05:47.420]  亞國的兒子出來,因為他抓住了那隻腳,所以叫做亞國抓住
[00:05:47.420 --> 00:05:58.260]  而在希伯來的近東文化,抓住東西是有個比喻的,就是欺騙的意思
[00:05:58.260 --> 00:06:06.140]  我們中國人也有抓住人家的腿,抓住東西,說抓住東西,就是欺騙
[00:06:06.140 --> 00:06:12.980]  而在我們看到亞國的上半身,他過著自我中心的生活的時候
[00:06:12.980 --> 00:06:17.580]  是和他的名字拉上了密切的關係
[00:06:17.580 --> 00:06:21.380]  他抓住東西,用欺騙的方法得到很多東西
[00:06:21.380 --> 00:06:30.420]  有五張經文,讓我們思想到亞國是一個怎樣的前半身,是一個怎樣的生命
[00:06:30.420 --> 00:06:35.540]  首先我們看25張,這個就是騙取長子的名分
[00:06:35.540 --> 00:06:44.260]  大家也很熟悉,當他哥哥來到的時候,很警嚇,打完獵
[00:06:44.260 --> 00:06:50.740]  以素說,我看到你在煮東西,紅豆湯,那你弄一碗來喝吧
[00:06:50.740 --> 00:06:57.900]  亞國說,喝湯不是不行,把你的長子名分賣給我就行了
[00:06:57.900 --> 00:07:03.620]  後來賣了,我們就會問,為什麼長子名分對亞國來說這麼重要
[00:07:03.620 --> 00:07:10.100]  除了長子名分有雙倍的財產之外,我們知道的,大家知道的
[00:07:10.100 --> 00:07:20.900]  長子有雙倍的遺產之外,長子是可以代表整個家族在往後日子,當爸爸離世之後
[00:07:20.900 --> 00:07:26.820]  代表整個家族向神獻祭,成為一家之主
[00:07:26.820 --> 00:07:32.460]  長子就是這樣,唯有他才可以去見拜神,代表整個家族
[00:07:32.460 --> 00:07:37.900]  所以長子在近東文化的位置是非常重要的
[00:07:37.900 --> 00:07:44.100]  第二個,我們看到亞國在背後的東西,就是上一次的經文
[00:07:44.100 --> 00:07:54.580]  就是他媽媽李伯嘉偏愛亞國,他就獻祭,騙取了他爸爸以撒的祝福
[00:07:54.580 --> 00:07:58.860]  上個星期,如果還沒聽過就重溫一下
[00:07:58.860 --> 00:08:03.780]  第二個片段就是創世紀第27章
[00:08:03.780 --> 00:08:12.620]  第三個片段我們看到亞國怎樣去背後很多東西,就是第29章
[00:08:12.620 --> 00:08:18.980]  第29章的經文是在說他大哥懷恨在心,想要殺他
[00:08:18.980 --> 00:08:24.500]  所以他媽媽就說,你去我舅父那裡,去拉班
[00:08:24.500 --> 00:08:32.300]  就去了巴達亞蘭的地方,就是由迦南地向北上,去到現在最亞的地方
[00:08:32.300 --> 00:08:41.780]  在那裡定居,在那裡亞國見到一個他心愛的拉傑
[00:08:41.780 --> 00:08:54.900]  很漂亮的,經文說得很漂亮的,他就很願意為了拉傑去服侍拉班,去舅父的,七年
[00:08:54.900 --> 00:09:07.060]  近東文化就是這樣,就是說如果你要去迎娶岳父,或者去美國女婿
[00:09:07.060 --> 00:09:11.900]  你要給很多莊家,不是莊家,是給很多錢給岳父
[00:09:11.900 --> 00:09:19.380]  那為什麼要給錢給岳父呢?除了物質供應之外,除非他有很多財富
[00:09:19.380 --> 00:09:23.900]  你可以為他打工,打工也是一個酬勞
[00:09:23.900 --> 00:09:31.580]  為岳父,為拉班,舅父打工,打工有多久?打七年工
[00:09:31.580 --> 00:09:37.020]  打七年工就能夠得到他心愛的女人,就是拉傑
[00:09:37.020 --> 00:09:45.660]  不過你別以為只有亞國是欺騙者,原來拉班也是,奸奸地的
[00:09:45.660 --> 00:09:51.620]  他就說在他地方的文化,大女要先出嫁的
[00:09:51.620 --> 00:10:02.060]  所以當時亞國應該喝得很醉,拉班就將他的大女叫做莉亞
[00:10:02.060 --> 00:10:06.540]  雙眼無神,經文說到,應該也不是很漂亮的女兒
[00:10:06.540 --> 00:10:11.660]  給了亞國,亞國第二天才醒來,如夢初醒
[00:10:11.660 --> 00:10:17.020]  為什麼會這樣呢?因為我旁邊睡覺的不是拉傑,而是莉亞
[00:10:17.020 --> 00:10:24.140]  然後他舅父說不要緊,七天之後再去將拉傑給你
[00:10:24.140 --> 00:10:27.500]  不過你要再給我打多七年工
[00:10:27.500 --> 00:10:34.100]  亞國為了得到心愛的女人,再打多七年工,就是前後打了十四年工
[00:10:34.100 --> 00:10:44.020]  這就是第三個片段,亞國想得到一些東西的時候,他會用盡方法去得到一些東西
[00:10:44.020 --> 00:10:49.020]  第四個片段是什麼呢?我們看到亞國的心靈,就是第三十章
[00:10:49.020 --> 00:10:52.380]  創世紀第三十章就是十四年之後
[00:10:52.380 --> 00:11:01.260]  十四年之後,亞國有個意念,他要回家,回到迦南地方
[00:11:01.260 --> 00:11:15.540]  拉班的舅父當然不願意,因為過去這麼多年,他看到神藉著亞國的工作能夠賜福給他自己
[00:11:15.540 --> 00:11:20.900]  所以拉班成為了一個大富戶,很多羊,山羊,牛羊
[00:11:20.900 --> 00:11:29.140]  所以當亞國離開的時候,那怎麼辦呢?那就沒有財富了
[00:11:29.140 --> 00:11:35.420]  亞國就說,好,我繼續為你打工也可以,不過你要答應我一件事
[00:11:35.420 --> 00:11:46.420]  如果在你的群羊當中,無論是山羊還是綿羊,當中如果有一些斑點的,又或者有紋的
[00:11:46.420 --> 00:11:50.540]  那些就屬於我的,其他就是你的
[00:11:50.540 --> 00:12:00.420]  拉班制的,因為一般來說,山羊和綿羊是純白色或純黑色的,很少一點點的,很少的,不會的
[00:12:00.420 --> 00:12:07.900]  所以說,我繼續OK的,去按拉班經驗,你這樣提出這個條件
[00:12:07.900 --> 00:12:14.020]  亞國就用一個很特別的方法,經文說到由37到39節
[00:12:14.020 --> 00:12:24.580]  總之用了一些方法,令到那些配種之後生下來的初生的綿羊或者山羊,是有斑點的
[00:12:24.580 --> 00:12:29.820]  那麼神奇,所以亞國自己就成為了大富戶
[00:12:29.820 --> 00:12:34.620]  因為強壯的那些,他配種配得好,就有斑點的,屬於他的
[00:12:34.620 --> 00:12:37.900]  見到散的那些就不配的
[00:12:37.900 --> 00:12:45.220]  那麼這個就是第四個片段,讓我們看到亞國用自己的方法去得到財富
[00:12:45.220 --> 00:12:51.860]  最後一樣,第五段就是第32章,亞國的生命是一個怎樣的生命呢?
[00:12:51.860 --> 00:12:55.300]  要回去,回到加拿大
[00:12:55.300 --> 00:13:02.300]  他一聽到一個消息,就是他哥哥,以素,帶著400個人來
[00:13:02.300 --> 00:13:10.740]  當然,帶著400個人當然不是跟你開一個歡迎派對,歡迎你回來
[00:13:10.740 --> 00:13:17.140]  君子報仇怎樣?現在隔了20年都不算太遲
[00:13:17.140 --> 00:13:21.340]  你搶我長子名分,20年之後你回來,我帶著400人來
[00:13:21.340 --> 00:13:26.980]  所以亞國就很害怕,要明白到很害怕
[00:13:26.980 --> 00:13:35.580]  他就用了兩個計劃,一個計劃是將家庭分為不同的隊伍
[00:13:35.580 --> 00:13:39.020]  將財產也分為兩邊
[00:13:39.020 --> 00:13:46.060]  他最主要就是想一批有第二批
[00:13:46.060 --> 00:13:52.700]  如果他哥哥以素來的時候,真的殲滅了第一批,第二批見到西施不順眼就走
[00:13:52.700 --> 00:13:55.980]  那麼也有一半人生存,一半財產生存
[00:13:55.980 --> 00:13:59.820]  還有亞國會在最後那一刻看著
[00:13:59.820 --> 00:14:02.140]  因為他太害怕死了
[00:14:02.140 --> 00:14:09.500]  所以他在最後那一刻看完整個劇本,如果發生什麼事他也會走的
[00:14:09.500 --> 00:14:17.180]  第二,他為了平息他哥哥的憤怒,他獻上了很多禮物
[00:14:17.180 --> 00:14:23.180]  牛羊山羊,什麼都好,鱷駝,總之送禮,送大禮
[00:14:23.180 --> 00:14:32.980]  給了很多財產給他大哥以素,希望他哥哥看到這些禮物收了就大吃一驚
[00:14:32.980 --> 00:14:37.820]  好了,五個片段,弟兄姊妹,五個片段
[00:14:37.820 --> 00:14:41.620]  亞國的生命是抓住什麼呢?這五個片段
[00:14:41.620 --> 00:14:47.020]  這五個片段,我寫著,他抓住身份地位之外
[00:14:47.020 --> 00:14:55.140]  他抓住愛情,財富,甚至是自己的生命
[00:14:55.140 --> 00:15:01.220]  這些東西,為什麼要抓住這些東西
[00:15:01.220 --> 00:15:05.300]  有人,有物,有愛情,抓住這些東西
[00:15:05.300 --> 00:15:08.500]  為什麼要抓住這些東西呢?
[00:15:08.500 --> 00:15:11.620]  抓住這些東西,最底下的就是
[00:15:11.620 --> 00:15:18.820]  這些東西真的能給予亞國很大的滿足感,安全感,還有保障
[00:15:18.820 --> 00:15:23.580]  這一刻,我們的人生,如果要抓住的時候,抓住什麼呢?
[00:15:23.580 --> 00:15:25.820]  都是離不開這幾樣東西的
[00:15:25.820 --> 00:15:34.420]  財產,愛情,家人,物質,又或者是地位
[00:15:34.420 --> 00:15:40.660]  這些東西是肯定我的價值,我是一個怎樣的人
[00:15:40.660 --> 00:15:47.500]  帶給我一個保障,有這些東西,有房子,有錢
[00:15:47.500 --> 00:15:54.860]  這樣基本上就挺好的,不然就漂泊,流離
[00:15:54.860 --> 00:15:58.140]  還有,越多越好
[00:15:58.140 --> 00:16:01.500]  不會嫌少,也不會嫌多
[00:16:01.500 --> 00:16:06.620]  越多越好,越多錢,越多物質,越多地位
[00:16:06.620 --> 00:16:11.580]  這些東西就更加鞏固我,保障我,給我安全感
[00:16:11.580 --> 00:16:15.380]  這就是耶穌說的比喻
[00:16:15.380 --> 00:16:19.900]  有個大富戶,在羅家峰讀世十二章
[00:16:19.900 --> 00:16:24.580]  有一年的豐收,豐收到連倉都裝不下,那怎麼辦?
[00:16:24.580 --> 00:16:29.620]  那大富戶就說,拆了倉,建一個更加大的
[00:16:29.620 --> 00:16:34.500]  然後為了我的未來日子,吃喝玩樂
[00:16:34.500 --> 00:16:39.140]  耶穌說他是蠢的,我們不說那個故事,那個比喻
[00:16:39.140 --> 00:16:45.340]  越多越好,這是我們人生的寫照
[00:16:45.340 --> 00:16:49.740]  大家不要以為雅各很世俗
[00:16:49.740 --> 00:16:56.900]  也不要以為雅各,雅各當然不認識神,過著自我中心的生活
[00:16:56.900 --> 00:16:59.060]  No,No,No,No,No
[00:16:59.060 --> 00:17:08.860]  雅各差不多他出生的時候,不單是一個猶太的基督教家庭長大
[00:17:08.860 --> 00:17:14.860]  有他爸爸耳撒,他從爸爸那裡領受祝福
[00:17:14.860 --> 00:17:19.700]  所以他肯定聽過,肯定聽到的阿伯解降之約
[00:17:19.700 --> 00:17:24.500]  並且在他知道大佬耳塞要追殺他的時候
[00:17:24.500 --> 00:17:32.060]  他逃往他舅父拉班的時候,在途中在創世紀28章
[00:17:32.060 --> 00:17:37.180]  他親眼親自在夢中與神相遇
[00:17:37.180 --> 00:17:40.180]  天梯事件,還記得嗎?
[00:17:40.180 --> 00:17:46.980]  並且在夢中的時候,耶穌說神再次跟他立約
[00:17:46.980 --> 00:17:51.420]  什麼約呢?就是耳撒頒佈的約,你會成為大國
[00:17:51.420 --> 00:17:57.260]  你的名尊為大,很多人都會因你得福
[00:17:57.260 --> 00:18:06.260]  更加的在夢中,耶和華神說我常與你同在
[00:18:06.260 --> 00:18:17.060]  在整個夢中,雅各親自見過神,與神相遇過
[00:18:17.060 --> 00:18:20.060]  雅各並不是無神論的
[00:18:20.060 --> 00:18:25.900]  不過,認識,知道有耶和華存在不代表什麼
[00:18:25.900 --> 00:18:31.380]  我過著以神為中心的生活,不代表這樣
[00:18:31.380 --> 00:18:39.460]  我仍然可以揹著地位、財富、愛情和其他東西
[00:18:39.460 --> 00:18:42.700]  成為我生命的至寶
[00:18:42.700 --> 00:18:45.580]  那些東西是我的保障
[00:18:45.580 --> 00:18:48.020]  那些東西帶給我安全感
[00:18:48.020 --> 00:18:51.020]  而不是耶和華自己
[00:18:51.020 --> 00:18:56.020]  所以我們看到雅各的前半生就是這樣
[00:18:56.020 --> 00:19:00.020]  有時候,我不知道大家聽完到現在覺得
[00:19:00.020 --> 00:19:06.020]  跟我無關,還是有一點累
[00:19:06.020 --> 00:19:09.020]  其實這個反映什麼呢?
[00:19:09.020 --> 00:19:17.020]  就是反映全人類都要面對一個議題,就是罪的問題
[00:19:17.020 --> 00:19:25.020]  當然我們知道不是殺人放火,那些當然是罪
[00:19:25.020 --> 00:19:33.020]  也可以說聖經說,各人心中沒有王,任意而行
[00:19:33.020 --> 00:19:36.020]  或者我們偏行幾路,都是罪
[00:19:36.020 --> 00:19:41.020]  罪的核心就是我作主
[00:19:41.020 --> 00:19:46.020]  我雖然認識一個神,但我不當神是神
[00:19:46.020 --> 00:19:49.020]  這才是罪的核心,因為我玩輸第一章
[00:19:49.020 --> 00:19:53.020]  用很多東西來代替神
[00:19:53.020 --> 00:19:59.020]  物質、愛情、權力、財富,這些代替了神
[00:19:59.020 --> 00:20:05.020]  這些比神更重要,這就是罪
[00:20:05.020 --> 00:20:09.020]  雅各就是一個典型的前半生示範
[00:20:09.020 --> 00:20:16.020]  他是認識神,他是遇見過神,但仍然過著自己的生活
[00:20:16.020 --> 00:20:20.020]  包括我在外,我楊靜幾在外
[00:20:20.020 --> 00:20:25.020]  我也是過著自我中心的生活,即使是牧師
[00:20:25.020 --> 00:20:28.020]  這就是我們
[00:20:28.020 --> 00:20:35.020]  所以創世紀不單是說神創造天地,不單是人類代諾
[00:20:35.020 --> 00:20:40.020]  他是用人物來反照我們的本相
[00:20:40.020 --> 00:20:43.020]  我們就是雅各
[00:20:43.020 --> 00:20:46.020]  那出路是哪裡呢?
[00:20:46.020 --> 00:20:52.020]  出路就是很奇妙的,在雅博道口
[00:20:52.020 --> 00:20:57.020]  為什麼我們知道雅博道口改變了雅各的一生
[00:20:57.020 --> 00:21:02.020]  並且在雅博道口之後,雅各活出了一個新的生命
[00:21:02.020 --> 00:21:07.020]  是截然不同的生命,180度扭轉的生命
[00:21:07.020 --> 00:21:08.020]  我們是怎樣知道的呢?
[00:21:08.020 --> 00:21:12.020]  因為在雅博道口之後,接著的33章
[00:21:12.020 --> 00:21:14.020]  我們今天讀完經文的33章
[00:21:14.020 --> 00:21:20.020]  一開手,雅各就看到他大老已數
[00:21:20.020 --> 00:21:23.020]  他怎樣做呢?他做了幾件事
[00:21:23.020 --> 00:21:28.020]  他首先說,他看到的時候將孩子分為
[00:21:28.020 --> 00:21:32.020]  他太太莉雅和拉傑,兩個屎女
[00:21:32.020 --> 00:21:35.020]  就叫兩個屎女和孩子放在最前面
[00:21:35.020 --> 00:21:40.020]  第一批,接著莉雅和她的兒女就第二批
[00:21:40.020 --> 00:21:44.020]  接著他最心愛的拉傑和約瑟第三批,分三批的
[00:21:44.020 --> 00:21:49.020]  不過誰是最前頭去見以素呢?
[00:21:49.020 --> 00:21:52.020]  雅各自己
[00:21:52.020 --> 00:22:01.020]  他害怕到在雅博道口之前,真的要找孩子去死
[00:22:01.020 --> 00:22:04.020]  去先去先去先去,我最後過河的那個
[00:22:04.020 --> 00:22:08.020]  現在不是,第一個去見以素的就是他自己
[00:22:08.020 --> 00:22:10.020]  苦服敬拜
[00:22:10.020 --> 00:22:15.020]  他是冒著自己的生命危險的
[00:22:15.020 --> 00:22:16.020]  你明白嗎?
[00:22:16.020 --> 00:22:20.020]  以素帶著400人來,真的是很不友善
[00:22:20.020 --> 00:22:24.020]  隨時400人圍剿他,那是有什麼意思呢?
[00:22:24.020 --> 00:22:26.020]  那是死定的
[00:22:26.020 --> 00:22:29.020]  所以我們看到,肯定的,有些事情發生了
[00:22:29.020 --> 00:22:33.020]  在雅博道口,以致到雅各的生命
[00:22:33.020 --> 00:22:37.020]  去到見以素的時候,已經是不再一樣的雅各
[00:22:37.020 --> 00:22:39.020]  是一個新的生命
[00:22:39.020 --> 00:22:43.020]  我們要問,在雅博道口發生了什麼事?
[00:22:43.020 --> 00:22:45.020]  跟我們有什麼關係?
[00:22:45.020 --> 00:22:48.020]  我們今天就看下半部
[00:22:48.020 --> 00:22:52.020]  雅博道口的故事
[00:22:52.020 --> 00:22:58.020]  雅博道口在32章,20節開始
[00:22:58.020 --> 00:23:03.020]  雅各叫子女,太太過河
[00:23:03.020 --> 00:23:07.020]  過了,他在最後的那個過河
[00:23:07.020 --> 00:23:10.020]  因為他害怕,所以在最後的那個過河
[00:23:10.020 --> 00:23:15.020]  在雅博河,這個就是現在的以色列的雅博河
[00:23:15.020 --> 00:23:19.020]  在很害怕的時候
[00:23:19.020 --> 00:23:24.020]  在面對生命當中最大的挑戰的時候
[00:23:24.020 --> 00:23:29.020]  我不知道,是晚上來的
[00:23:29.020 --> 00:23:33.020]  我不知道雅各有什麼思緒
[00:23:33.020 --> 00:23:35.020]  他可能回望過去20年
[00:23:35.020 --> 00:23:39.020]  自從離開了他媽媽李百嘉和他爸爸以薩之後
[00:23:39.020 --> 00:23:43.020]  其實根本再沒有機會見
[00:23:43.020 --> 00:23:47.020]  李百嘉和以薩都死了
[00:23:47.020 --> 00:23:52.020]  離別了20年的家鄉,現在見到他爸爸
[00:23:52.020 --> 00:23:55.020]  應該有很多感受
[00:23:55.020 --> 00:23:57.020]  夜闌人靜,一個人
[00:23:57.020 --> 00:24:00.020]  面對生命最大最大的挑戰
[00:24:00.020 --> 00:24:05.020]  可能這一晚是他人生最後一晚
[00:24:05.020 --> 00:24:07.020]  在這樣的環境下
[00:24:07.020 --> 00:24:11.020]  在很焦慮,很不安的情況下
[00:24:11.020 --> 00:24:14.020]  突然有一個人出現
[00:24:14.020 --> 00:24:17.020]  有一個人和他睡覺
[00:24:17.020 --> 00:24:20.020]  很奇怪
[00:24:20.020 --> 00:24:26.020]  並且這個人是從晚上到天亮之前都和他睡覺
[00:24:26.020 --> 00:24:30.020]  所以是一個很長時間的睡覺
[00:24:30.020 --> 00:24:32.020]  很長時間的睡覺
[00:24:32.020 --> 00:24:38.020]  希伯來書在這段經文用一些字眼
[00:24:38.020 --> 00:24:41.020]  用一些音
[00:24:41.020 --> 00:24:47.020]  其實那個睡覺的字眼是Javak
[00:24:47.020 --> 00:24:51.020]  雅各是Jakov
[00:24:51.020 --> 00:24:54.020]  雅博是Apokor,Apokor是Jabok
[00:24:54.020 --> 00:24:56.020]  差不多是音的
[00:24:56.020 --> 00:24:58.020]  你讀下去的時候就知道
[00:24:58.020 --> 00:25:02.020]  作者是很刻意的將一個睡覺事件
[00:25:02.020 --> 00:25:07.020]  和雅各和Apokor這個環境串聯起來
[00:25:07.020 --> 00:25:12.020]  更加奇怪的是這個睡覺是沒有一個得勝者
[00:25:12.020 --> 00:25:17.020]  打了很久,大家是55波
[00:25:17.020 --> 00:25:22.020]  不是一開始就擊倒雅各贏,或者那個人贏
[00:25:22.020 --> 00:25:26.020]  不是的,打了很久都沒有一個勝利者
[00:25:26.020 --> 00:25:30.020]  最後如何勝利呢?
[00:25:30.020 --> 00:25:35.020]  就是那個人碰到他的盆骨
[00:25:35.020 --> 00:25:41.020]  雅各就跌了,或者扭了一下
[00:25:41.020 --> 00:25:44.020]  差不多是瘸了腿
[00:25:44.020 --> 00:25:50.020]  不過這個故事是說
[00:25:50.020 --> 00:25:55.020]  雅各抓住他不放,因為雅各本身就是抓住人不放
[00:25:55.020 --> 00:26:01.020]  這個人就被雅各祝福
[00:26:01.020 --> 00:26:07.020]  雅各聽到這個人的講話
[00:26:07.020 --> 00:26:11.020]  你再不是雅各,你叫做以色列
[00:26:11.020 --> 00:26:15.020]  以色列,等一下會再講意思
[00:26:15.020 --> 00:26:21.020]  雅各就稱這個地方為比奧伊,就是神的面
[00:26:21.020 --> 00:26:24.020]  意思是我和神面對面見面
[00:26:24.020 --> 00:26:29.020]  也就是說雅各知道
[00:26:29.020 --> 00:26:34.020]  在雅伯河和他睡覺的不是一個普通的人
[00:26:34.020 --> 00:26:43.020]  不是老人家,而是上帝祂自己和他睡覺
[00:26:43.020 --> 00:26:48.020]  在荷西亞書12章第三第四節說到和天使睡覺
[00:26:48.020 --> 00:26:55.020]  意思是上帝可以用天使的形象在雅各面前
[00:26:55.020 --> 00:27:00.020]  好像人的樣式和他睡覺
[00:27:00.020 --> 00:27:03.020]  故事完結了,雅伯河的故事
[00:27:03.020 --> 00:27:05.020]  剛才讀經文大家應該明白
[00:27:05.020 --> 00:27:07.020]  不過其實有幾條問題我們要問
[00:27:07.020 --> 00:27:09.020]  這個故事真的很奇怪
[00:27:09.020 --> 00:27:14.020]  首先我們要問,這個故事是改變了雅各的一生
[00:27:14.020 --> 00:27:23.020]  由很害怕,很怕死,到很平安地去見這個大佬
[00:27:23.020 --> 00:27:27.020]  這個雅伯河的故事,還有怪就怪在
[00:27:27.020 --> 00:27:31.020]  如果這個人真的是上帝他自己,天使
[00:27:31.020 --> 00:27:35.020]  同人宿交一下就把你氣死了
[00:27:35.020 --> 00:27:42.020]  好像國剛和兩個兒子打,哥斯拉和超人
[00:27:42.020 --> 00:27:47.020]  一下子就搞定了,哥斯拉和超人
[00:27:47.020 --> 00:27:49.020]  比你兒子高大那麼多
[00:27:49.020 --> 00:27:53.020]  現在我不知道他們多高大
[00:27:53.020 --> 00:27:58.020]  都不用鬥的,還要和他玩,玩了一整晚
[00:27:58.020 --> 00:28:04.020]  很奇怪,為什麼要宿交那麼久才可以
[00:28:04.020 --> 00:28:09.020]  你不累嗎?天使不累嗎?上帝不累嗎?
[00:28:09.020 --> 00:28:12.020]  這個故事在說什麼?
[00:28:12.020 --> 00:28:16.020]  這個故事有四樣東西很值得我們去想
[00:28:16.020 --> 00:28:20.020]  這四樣東西是改變了不單止雅各
[00:28:20.020 --> 00:28:24.020]  這個以自我為中心的人生的生命
[00:28:24.020 --> 00:28:27.020]  是改變了你和我,即使是遇見過神
[00:28:27.020 --> 00:28:31.020]  即使是認識神都改變了你和我的生命
[00:28:31.020 --> 00:28:34.020]  四樣東西,第一樣
[00:28:34.020 --> 00:28:38.020]  是神主動和雅各宿交
[00:28:38.020 --> 00:28:44.020]  第一,神主動去到雅伯河和雅各宿交
[00:28:44.020 --> 00:28:48.020]  神好像在28章夢中和他說話
[00:28:48.020 --> 00:28:51.020]  這次不用說話,和他宿交
[00:28:51.020 --> 00:28:56.020]  並且是很長時間的宿交
[00:28:56.020 --> 00:29:01.020]  一個很近親的宿交
[00:29:01.020 --> 00:29:04.020]  宿交即是近親
[00:29:04.020 --> 00:29:07.020]  雅各面對艱難的時候
[00:29:07.020 --> 00:29:12.020]  很多焦慮,很多思緒不安的時候
[00:29:12.020 --> 00:29:15.020]  耶和華神親自去到那裡
[00:29:15.020 --> 00:29:20.020]  和他很親密的,面對面的相遇
[00:29:20.020 --> 00:29:22.020]  這是第一樣東西
[00:29:22.020 --> 00:29:27.020]  第二樣,這個宿交很特別
[00:29:27.020 --> 00:29:33.020]  雅各我相信他有很多擔心
[00:29:33.020 --> 00:29:39.020]  但已經是一個很不理想的生心靈狀況
[00:29:39.020 --> 00:29:41.020]  可以想像
[00:29:41.020 --> 00:29:44.020]  但他說最不想要的是什麼呢?
[00:29:44.020 --> 00:29:47.020]  就是自己瘸了
[00:29:47.020 --> 00:29:50.020]  想走也走不了
[00:29:50.020 --> 00:29:55.020]  對著以數為證的四百人
