
[00:00:00.000 --> 00:00:02.000]  我們再翻開聖經
[00:03:40.000 --> 00:03:43.000]  在這個年紀容易會出現
[00:03:43.000 --> 00:03:46.000]  當然你會發覺在不同的年齡裏面
[00:03:46.000 --> 00:03:50.000]  都有不同特別會出現的誘惑
[00:03:50.000 --> 00:03:54.000]  但是當人去留心這些危險
[00:03:54.000 --> 00:03:57.000]  然後他就會有一種動機
[00:03:57.000 --> 00:04:00.000]  我要留心去聽神的話
[00:04:00.000 --> 00:04:02.000]  他察覺自己的問題
[00:04:02.000 --> 00:04:06.000]  他就會知道遵守神的話
[00:04:06.000 --> 00:04:08.000]  因為他很清楚知道
[00:04:08.000 --> 00:04:09.000]  要能夠潔淨自己
[00:04:09.000 --> 00:04:11.000]  要能夠可以行正直的路
[00:04:11.000 --> 00:04:14.000]  是必須是透過遵守神的話
[00:04:14.000 --> 00:04:16.000]  才能夠得到
[00:04:16.000 --> 00:04:18.000]  所以你發覺聖經就說
[00:04:18.000 --> 00:04:20.000]  我要一心尋求祢
[00:04:20.000 --> 00:04:24.000]  求祢不要用我偏離祢的誡命
[00:04:24.000 --> 00:04:26.000]  同樣在說醒覺到
[00:04:26.000 --> 00:04:28.000]  不要讓自己偏離神的道
[00:04:28.000 --> 00:04:31.000]  因此他就一心去尋求
[00:04:31.000 --> 00:04:35.000]  意味著他是留意神的話
[00:04:35.000 --> 00:04:38.000]  又去留心遵守
[00:04:38.000 --> 00:04:40.000]  好像在路上一路走
[00:04:40.000 --> 00:04:42.000]  這條路有些危險
[00:04:42.000 --> 00:04:44.000]  就留心著路牌
[00:04:44.000 --> 00:04:45.000]  小心看著
[00:04:45.000 --> 00:04:48.000]  以至能夠行在正路上
[00:04:48.000 --> 00:04:49.000]  我講起路牌
[00:04:49.000 --> 00:04:51.000]  我想起自己一個過去的經歷
[00:04:51.000 --> 00:04:52.000]  在幾年之前
[00:04:52.000 --> 00:04:54.000]  我有一次在美國開車的時候
[00:04:54.000 --> 00:04:56.000]  一路開車的時候
[00:04:56.000 --> 00:04:57.000]  突然間就發覺
[00:04:57.000 --> 00:05:02.000]  一路開著一條雙線單行車
[00:05:02.000 --> 00:05:06.000]  即是車都是向同一個方向
[00:05:06.000 --> 00:05:07.000]  但是開著的時候
[00:05:07.000 --> 00:05:08.000]  突然間發覺
[00:05:08.000 --> 00:05:10.000]  咦 為什麼變了呢
[00:05:10.000 --> 00:05:11.000]  沒錯是雙線
[00:05:11.000 --> 00:05:12.000]  不過是雙行
[00:05:12.000 --> 00:05:14.000]  突然間對頭有車出現
[00:05:14.000 --> 00:05:16.000]  我也不知道什麼時候
[00:05:16.000 --> 00:05:19.000]  變成了雙行的一條車路
[00:05:19.000 --> 00:05:22.000]  在那個時候我就很緊張
[00:05:22.000 --> 00:05:23.000]  我就特別留神
[00:05:23.000 --> 00:05:26.000]  我留意一下地上那些中間的界線
[00:05:26.000 --> 00:05:27.000]  不過已經發覺
[00:05:27.000 --> 00:05:30.000]  可能一路都沒有再有公路維修
[00:05:30.000 --> 00:05:32.000]  已經是很褪色
[00:05:32.000 --> 00:05:33.000]  看不到中間一條線
[00:05:33.000 --> 00:05:37.000]  在那個時候我就特別留意路牌
[00:05:37.000 --> 00:05:40.000]  當我一路看的時候
[00:05:40.000 --> 00:05:41.000]  我發覺到一個地步
[00:05:41.000 --> 00:05:43.000]  它突然間又轉回做雙線
[00:05:43.000 --> 00:05:44.000]  雙行
[00:05:44.000 --> 00:05:48.000]  然後又變成雙線單行
[00:05:48.000 --> 00:05:50.000]  但是每一次都有一個牌指示
[00:05:50.000 --> 00:05:52.000]  那段路是有轉變
[00:05:52.000 --> 00:05:54.000]  在那個時候
[00:05:54.000 --> 00:05:58.000]  當我很留心路牌的情況的時候
[00:05:58.000 --> 00:06:00.000]  我就發覺自己一直保持自己
[00:06:00.000 --> 00:06:03.000]  在應該的路上
[00:06:03.000 --> 00:06:05.000]  這件事情
[00:06:05.000 --> 00:06:07.000]  雖然在生活上也要經歷
[00:06:07.000 --> 00:06:08.000]  但是我突然間察覺
[00:06:08.000 --> 00:06:11.000]  當我什麼時候意識到問題
[00:06:11.000 --> 00:06:15.000]  我裏面會有一種更強的警覺性
[00:06:15.000 --> 00:06:17.000]  然後留意到
[00:06:17.000 --> 00:06:20.000]  是單行線
[00:06:20.000 --> 00:06:22.000]  要小心
[00:06:22.000 --> 00:06:24.000]  同樣地你會發覺
[00:06:24.000 --> 00:06:26.000]  當你自己明白
[00:06:26.000 --> 00:06:28.000]  我在這個階段
[00:06:28.000 --> 00:06:32.000]  我有一些很容易會出現的試探
[00:06:32.000 --> 00:06:36.000]  而你自己內心裏面提醒自己
[00:06:36.000 --> 00:06:39.000]  我要遵守神的道
[00:06:39.000 --> 00:06:43.000]  不讓自己走入偏差的路
[00:06:43.000 --> 00:06:48.000]  然後在過程中留心聽從神的道
[00:06:48.000 --> 00:06:50.000]  一位姊妹告訴我們
[00:06:50.000 --> 00:06:52.000]  她說有一段日子
[00:06:52.000 --> 00:06:54.000]  她自己工作特別忙碌
[00:06:54.000 --> 00:06:57.000]  但是也發覺自己那段時間
[00:06:57.000 --> 00:07:00.000]  有很多生活麻煩的事情
[00:07:00.000 --> 00:07:04.000]  家庭生活也有很多困擾的事情
[00:07:04.000 --> 00:07:06.000]  而且那段時間
[00:07:06.000 --> 00:07:08.000]  她要做一些很重要的決定
[00:07:08.000 --> 00:07:12.000]  當她一直感覺這段時間的情況的時候
[00:07:12.000 --> 00:07:14.000]  她就突然間有一種警覺
[00:07:14.000 --> 00:07:16.000]  我要留心聖經的說話
[00:07:16.000 --> 00:07:18.000]  所以她說有一段時間
[00:07:18.000 --> 00:07:20.000]  當她自己靈修讀聖經的時候
[00:07:20.000 --> 00:07:24.000]  她特別留心有沒有神要給她的提醒
[00:07:24.000 --> 00:07:25.000]  很容易因為忙
[00:07:25.000 --> 00:07:28.000]  自己就會隨便地讀一下聖經
[00:07:28.000 --> 00:07:29.000]  就放下
[00:07:29.000 --> 00:07:31.000]  但是她當有這樣的意識的時候
[00:07:31.000 --> 00:07:33.000]  她就發覺她每次讀聖經的時候
[00:07:33.000 --> 00:07:35.000]  都是很小心地祈禱
[00:07:35.000 --> 00:07:37.000]  神啊開我眼睛
[00:07:37.000 --> 00:07:39.000]  讓我知道祢的心意
[00:07:39.000 --> 00:07:42.000]  以至我能夠可以作合適的決定
[00:07:42.000 --> 00:07:43.000]  就是這樣
[00:07:43.000 --> 00:07:46.000]  神帶領她經過了那段日子
[00:07:46.000 --> 00:07:50.000]  弟兄姊妹警覺著你現在所身處的處境
[00:07:50.000 --> 00:07:53.000]  然後提醒自己留心
[00:07:53.000 --> 00:07:55.000]  不要走偏差的路
[00:07:55.000 --> 00:07:56.000]  因為你知道
[00:07:56.000 --> 00:07:58.000]  唯有遵守神的話
[00:07:58.000 --> 00:08:02.000]  你才能夠可以避開這些試探
[00:08:02.000 --> 00:08:04.000]  這些隱憂
[00:08:04.000 --> 00:08:05.000]  你再讀的時候
[00:08:05.000 --> 00:08:06.000]  聖經就再提醒
[00:08:06.000 --> 00:08:08.000]  祂說你去渴慕
[00:08:08.000 --> 00:08:11.000]  去渴慕不要去得罪上帝
[00:08:11.000 --> 00:08:15.000]  你都能夠這樣去行在神的正路上
[00:08:15.000 --> 00:08:17.000]  第十一節就說了
[00:08:17.000 --> 00:08:18.000]  大家都熟悉這節經文
[00:08:18.000 --> 00:08:20.000]  不如你再讀一次
[00:08:20.000 --> 00:08:24.000]  「我把你的話藏在心裡
[00:08:24.000 --> 00:08:27.000]  免得我得罪你」
[00:08:27.000 --> 00:08:29.000]  「我將你的話藏在心裡
[00:08:29.000 --> 00:08:32.000]  免得我得罪你」
[00:08:32.000 --> 00:08:34.000]  將神的話藏在心裡
[00:08:34.000 --> 00:08:37.000]  就可以不至於得罪神
[00:08:37.000 --> 00:08:38.000]  或者反過來說
[00:08:38.000 --> 00:08:41.000]  當你內心有一種很大的渴慕
[00:08:41.000 --> 00:08:43.000]  不想去得罪神的時候
[00:08:43.000 --> 00:08:45.000]  你也有一種力量
[00:08:45.000 --> 00:08:50.000]  可以將神的話藏在心裡
[00:08:50.000 --> 00:08:51.000]  你一定記得我們上上提及
[00:08:51.000 --> 00:08:54.000]  教會聖經的若瑟
[00:08:54.000 --> 00:08:57.000]  若瑟他面對著很多的試探
[00:08:57.000 --> 00:08:59.000]  沒錯 他在苦難當中
[00:08:59.000 --> 00:09:01.000]  但是神給他有信心
[00:09:01.000 --> 00:09:02.000]  也給他經歷到
[00:09:02.000 --> 00:09:06.000]  神在苦難當中仍然看顧著他
[00:09:06.000 --> 00:09:10.000]  但是其中面對著他的主人的太太
[00:09:10.000 --> 00:09:11.000]  大家記得那件事情
[00:09:11.000 --> 00:09:14.000]  你都引誘他
[00:09:14.000 --> 00:09:16.000]  但是在那段時間
[00:09:16.000 --> 00:09:18.000]  若瑟有一種很特別的力量
[00:09:18.000 --> 00:09:20.000]  去拒絕引誘
[00:09:20.000 --> 00:09:21.000]  是什麼呢?
[00:09:21.000 --> 00:09:22.000]  他就說
[00:09:22.000 --> 00:09:28.000]  「我怎能作這大惡去得罪神呢?」
[00:09:28.000 --> 00:09:30.000]  他心裡想到神自己
[00:09:30.000 --> 00:09:32.000]  他裡面不想得罪神
[00:09:32.000 --> 00:09:34.000]  因此這種心智
[00:09:34.000 --> 00:09:37.000]  就幫助他去拒絕試探
[00:09:37.000 --> 00:09:38.000]  然後他發覺
[00:09:38.000 --> 00:09:40.000]  他不單止能夠幫自己拒絕試探
[00:09:40.000 --> 00:09:41.000]  在後來
[00:09:41.000 --> 00:09:43.000]  他能夠在過程當中
[00:09:43.000 --> 00:09:44.000]  一直跟隨神
[00:09:44.000 --> 00:09:47.000]  最終成為了他整個民族的祝福
[00:09:47.000 --> 00:09:49.000]  大家知道那件事情
[00:09:49.000 --> 00:09:53.000]  人能夠去留心
[00:09:53.000 --> 00:09:55.000]  去不要得罪神
[00:09:55.000 --> 00:09:58.000]  成為了他生命一種重要的
[00:09:58.000 --> 00:10:02.000]  一種聽從神說話的動力
[00:10:02.000 --> 00:10:04.000]  你會留意
[00:10:04.000 --> 00:10:06.000]  上上這樣祈禱
[00:10:06.000 --> 00:10:07.000]  求主幫助你
[00:10:07.000 --> 00:10:09.000]  有一個心智
[00:10:09.000 --> 00:10:11.000]  我不想得罪神
[00:10:11.000 --> 00:10:14.000]  我不要去羞辱上帝
[00:10:14.000 --> 00:10:16.000]  你就有神給你的力量
[00:10:16.000 --> 00:10:19.000]  將祂的話藏在心裡
[00:10:19.000 --> 00:10:21.000]  所謂藏在心裡
[00:10:21.000 --> 00:10:22.000]  當然是意味著
[00:10:22.000 --> 00:10:25.000]  不單止你去聽、去明白
[00:10:25.000 --> 00:10:29.000]  而是去思想、去傳記
[00:10:29.000 --> 00:10:32.000]  將神的話放在心裡
[00:10:32.000 --> 00:10:35.000]  那就是藏在心裡
[00:10:35.000 --> 00:10:36.000]  你會發覺
[00:10:36.000 --> 00:10:38.000]  聖經裡說的神的話
[00:10:38.000 --> 00:10:40.000]  是能力的道
[00:10:40.000 --> 00:10:44.000]  神的話沒有一句不是帶著能力
[00:10:44.000 --> 00:10:45.000]  所以你會發覺
[00:10:45.000 --> 00:10:48.000]  當你將神的話放在心裡的時候
[00:10:48.000 --> 00:10:49.000]  很多時候生活上
[00:10:49.000 --> 00:10:52.000]  聖靈就會幫助你想起神的話
[00:10:52.000 --> 00:10:54.000]  在最適當的時間
[00:10:54.000 --> 00:10:57.000]  神的話在你心裡成為了能力
[00:10:57.000 --> 00:11:00.000]  你會去做你不能做的事情
[00:11:00.000 --> 00:11:02.000]  你自己做不到的事情
[00:11:02.000 --> 00:11:04.000]  但是因為神的道
[00:11:04.000 --> 00:11:06.000]  叫你得到幫助
[00:11:06.000 --> 00:11:08.000]  你記得我說過
[00:11:08.000 --> 00:11:09.000]  有一位弟兄
[00:11:09.000 --> 00:11:12.000]  他突然間走在街上的時候
[00:11:12.000 --> 00:11:14.000]  突然間有一支狼三足
[00:11:14.000 --> 00:11:16.000]  那些疊棚的竹子
[00:11:16.000 --> 00:11:17.000]  掉下來在他的頭
[00:11:17.000 --> 00:11:18.000]  在他前面
[00:11:18.000 --> 00:11:20.000]  差點拆傷他
[00:11:20.000 --> 00:11:21.000]  在那個時候
[00:11:21.000 --> 00:11:25.000]  他裡面有一個很大的怒氣
[00:11:25.000 --> 00:11:27.000]  就想罵
[00:11:27.000 --> 00:11:28.000]  但是不知為何
[00:11:28.000 --> 00:11:29.000]  在當時
[00:11:29.000 --> 00:11:31.000]  神的話他馬上想起
[00:11:31.000 --> 00:11:33.000]  口裡只有祝福
[00:11:33.000 --> 00:11:35.000]  沒有就坐
[00:11:35.000 --> 00:11:38.000]  他就說
[00:11:38.000 --> 00:11:39.000]  在當時
[00:11:39.000 --> 00:11:42.000]  神的話給他一個很大的提醒
[00:11:42.000 --> 00:11:43.000]  他發覺
[00:11:43.000 --> 00:11:46.000]  不單止自己改變了一種心境
[00:11:46.000 --> 00:11:48.000]  而突然間一種能力
[00:11:48.000 --> 00:11:49.000]  他在那個時候就說
[00:11:49.000 --> 00:11:50.000]  我要為他祈禱
[00:11:50.000 --> 00:11:52.000]  這位朋友一定很害怕
[00:11:52.000 --> 00:11:54.000]  很害怕別人報警
[00:11:54.000 --> 00:11:55.000]  或者真的傷了人
[00:11:55.000 --> 00:11:57.000]  他一定很糟糕
[00:11:57.000 --> 00:11:59.000]  神的說話在你心裡面
[00:11:59.000 --> 00:12:00.000]  你去經歷
[00:12:00.000 --> 00:12:02.000]  是帶著能力的
[00:12:02.000 --> 00:12:04.000]  你將神的話藏在心裡面
[00:12:04.000 --> 00:12:06.000]  常常會成為你的幫助
[00:12:06.000 --> 00:12:09.000]  叫你可以行在正路裡面
[00:12:09.000 --> 00:12:11.000]  而你看到聖經下面再說
[00:12:11.000 --> 00:12:14.000]  神的話藏在你的心裡面
[00:12:14.000 --> 00:12:17.000]  同樣說你是去默想他的道
[00:12:17.000 --> 00:12:19.000]  在第十五節
[00:12:19.000 --> 00:12:21.000]  十五節
[00:12:21.000 --> 00:12:22.000]  聖經說
[00:12:22.000 --> 00:12:25.000]  我要默想你的訓詞
[00:12:25.000 --> 00:12:27.000]  重視你的道路
[00:12:27.000 --> 00:12:29.000]  我喜愛你的律例
[00:12:29.000 --> 00:12:32.000]  我不會忘記你的話
[00:12:32.000 --> 00:12:34.000]  當聖經說到默想的時候
[00:12:34.000 --> 00:12:36.000]  最根本的意思是說
[00:12:36.000 --> 00:12:38.000]  是停留
[00:12:38.000 --> 00:12:42.000]  是讓神的話停留在你心中
[00:12:42.000 --> 00:12:45.000]  你記得聖經說到瑪利亞嗎?
[00:12:45.000 --> 00:12:47.000]  當瑪利亞聽見牧羊人
[00:12:47.000 --> 00:12:49.000]  向牧羊人報喜訊
[00:12:49.000 --> 00:12:52.000]  告訴牧羊人天使傳遞的說話
[00:12:52.000 --> 00:12:53.000]  聖經說
[00:12:53.000 --> 00:12:55.000]  當瑪利亞聽到的時候
[00:12:55.000 --> 00:12:57.000]  牧羊人怎樣做呢?
[00:12:57.000 --> 00:12:58.000]  聖經說
[00:12:58.000 --> 00:12:59.000]  牧羊人將一切的事
[00:12:59.000 --> 00:13:01.000]  傳在心裡
[00:13:01.000 --> 00:13:05.000]  然後反覆思想
[00:13:05.000 --> 00:13:07.000]  牧羊人聽到神的話
[00:13:07.000 --> 00:13:09.000]  他反覆思想
[00:13:09.000 --> 00:13:11.000]  牧羊人好像很難明白
[00:13:11.000 --> 00:13:13.000]  甚至他難以理解
[00:13:13.000 --> 00:13:15.000]  為什麼自己還未結婚
[00:13:15.000 --> 00:13:17.000]  會懷孕
[00:13:17.000 --> 00:13:19.000]  但當他一直反覆思想的時候
[00:13:19.000 --> 00:13:21.000]  整個說話
[00:13:21.000 --> 00:13:23.000]  清晰顯明在他心裡
[00:13:23.000 --> 00:13:25.000]  什麼是反覆思想?
[00:13:25.000 --> 00:13:27.000]  反覆思想這句字背後
[00:13:27.000 --> 00:13:29.000]  有一個含義
[00:13:29.000 --> 00:13:31.000]  就是砌圖
[00:13:31.000 --> 00:13:33.000]  大家玩過砌圖嗎?
[00:13:33.000 --> 00:13:35.000]  一大盒砌圖
[00:13:35.000 --> 00:13:36.000]  一拿出來的時候
[00:13:36.000 --> 00:13:37.000]  都不知道是什麼
[00:13:37.000 --> 00:13:39.000]  一大堆碎片
[00:13:39.000 --> 00:13:42.000]  但當你將它一片一片砌完的時候
[00:13:42.000 --> 00:13:45.000]  出現一幅很完整的圖畫
[00:13:45.000 --> 00:13:49.000]  原來是這麼美的風景畫
[00:13:49.000 --> 00:13:51.000]  反覆思想
[00:13:51.000 --> 00:13:53.000]  你將神的話
[00:13:53.000 --> 00:13:55.000]  放在你的心裡
[00:13:55.000 --> 00:13:59.000]  你繼續讓神向你說話
[00:13:59.000 --> 00:14:01.000]  讓神指示你
[00:14:01.000 --> 00:14:04.000]  祂對你的心意
[00:14:04.000 --> 00:14:08.000]  你發覺聖經不單止將客觀的真理告訴你
[00:14:08.000 --> 00:14:12.000]  而是很個別化地跟你說話
[00:14:12.000 --> 00:14:15.000]  因為神的道是有生命的
[00:14:15.000 --> 00:14:17.000]  你記得剛才弟兄分享的時候
[00:14:17.000 --> 00:14:19.000]  提及希伯來書所說的經文
[00:14:19.000 --> 00:14:23.000]  神的道是活潑的
[00:14:23.000 --> 00:14:24.000]  那句說話是說
[00:14:24.000 --> 00:14:26.000]  神的道是有生命的
[00:14:26.000 --> 00:14:28.000]  是一句活潑的說話
[00:14:28.000 --> 00:14:30.000]  神的道是有生命的
[00:14:30.000 --> 00:14:34.000]  因此祂能夠深入你的心靈
[00:14:34.000 --> 00:14:36.000]  將你的心思意念
[00:14:36.000 --> 00:14:37.000]  否開
[00:14:37.000 --> 00:14:39.000]  讓你認識自己
[00:14:39.000 --> 00:14:41.000]  而且讓你能夠明白
[00:14:41.000 --> 00:14:43.000]  什麼是神的意思
[00:14:43.000 --> 00:14:47.000]  以至你可以調整你自己的方向
[00:14:47.000 --> 00:14:51.000]  去改變你自己創作的道路
[00:14:51.000 --> 00:14:53.000]  因此當你去思想聖經的時候
[00:14:53.000 --> 00:14:54.000]  你記得
[00:14:54.000 --> 00:14:56.000]  你不要單單就這樣略讀
[00:14:56.000 --> 00:14:58.000]  沒錯略讀有它的重要性
[00:14:58.000 --> 00:15:00.000]  但同時你給自己機會
[00:15:00.000 --> 00:15:02.000]  去默想神的話
[00:15:02.000 --> 00:15:04.000]  串機神的話
[00:15:04.000 --> 00:15:08.000]  在這個時候你就能夠看重神的道
[00:15:08.000 --> 00:15:09.000]  聖經下面
[00:15:09.000 --> 00:15:10.000]  你記得剛才提及到
[00:15:10.000 --> 00:15:12.000]  默想之餘
[00:15:12.000 --> 00:15:14.000]  祂說我重視
[00:15:14.000 --> 00:15:16.000]  就是一個看重的意思
[00:15:16.000 --> 00:15:17.000]  亦都是在說
[00:15:17.000 --> 00:15:19.000]  你將你的眼睛
[00:15:19.000 --> 00:15:22.000]  定精在一件事上的意思
[00:15:22.000 --> 00:15:24.000]  你集中你的心思
[00:15:24.000 --> 00:15:26.000]  你定精在神的話上
[00:15:26.000 --> 00:15:30.000]  神的話就成為了你生命的幫助
[00:15:30.000 --> 00:15:34.000]  我最近有機會看回宋常哲博士
[00:15:34.000 --> 00:15:35.000]  大家知道
[00:15:35.000 --> 00:15:37.000]  一位中國歷史上
[00:15:37.000 --> 00:15:39.000]  一位很重要的粉輕家、報道家
[00:15:39.000 --> 00:15:42.000]  帶領了無數的人信主
[00:15:42.000 --> 00:15:45.000]  他的生命帶著很大的能力
[00:15:45.000 --> 00:15:47.000]  很多人都感受到
[00:15:47.000 --> 00:15:49.000]  那種聖靈的恩惠
[00:15:49.000 --> 00:15:51.000]  透過他的生命傳達出來
[00:15:51.000 --> 00:15:53.000]  有一次他去到一個地方
[00:15:53.000 --> 00:15:54.000]  他去到一個地方
[00:15:54.000 --> 00:15:57.000]  講到晚上住在一個弟兄的家
[00:15:58.000 --> 00:16:00.000]  臨睡前他問弟兄
[00:16:00.000 --> 00:16:03.000]  你們有沒有油燈給我
[00:16:03.000 --> 00:16:05.000]  因為當時還在用油燈
[00:16:05.000 --> 00:16:07.000]  弟兄說很有
[00:16:07.000 --> 00:16:10.000]  就拿了一盞燒油燈給他
[00:16:10.000 --> 00:16:11.000]  不知道他怎樣用
[00:16:11.000 --> 00:16:13.000]  晚上還要開燈嗎?
[00:16:13.000 --> 00:16:16.000]  第二天早上去到他的房間的時候
[00:16:16.000 --> 00:16:19.000]  發覺油燈的油都溶了
[00:16:19.000 --> 00:16:23.000]  不知道晚上為何要點燈呢?
[00:16:23.000 --> 00:16:24.000]  第二天早上的時候
[00:16:24.000 --> 00:16:26.000]  宋常哲博士見到他的時候
[00:16:26.000 --> 00:16:30.000]  就問你家有沒有大一點的油燈
[00:16:30.000 --> 00:16:31.000]  有
[00:16:31.000 --> 00:16:34.000]  又再給他一些大油燈
[00:16:34.000 --> 00:16:38.000]  然後第三天他又再問
[00:16:38.000 --> 00:16:41.000]  可不可以幫我添一點油
[00:16:41.000 --> 00:16:42.000]  這位弟兄覺得很奇怪
[00:16:42.000 --> 00:16:43.000]  他晚上做甚麼?
[00:16:43.000 --> 00:16:45.000]  整晚都不睡
[00:16:45.000 --> 00:16:48.000]  所以第三晚他就靜靜地
[00:16:48.000 --> 00:16:51.000]  半夜去裝一下
[00:16:51.000 --> 00:16:54.000]  宋常哲晚上做甚麼呢?
[00:16:54.000 --> 00:16:57.000]  突然間他發現
[00:16:57.000 --> 00:17:00.000]  宋常哲在他的房間裡面
[00:17:00.000 --> 00:17:02.000]  晚上的時候
[00:17:02.000 --> 00:17:04.000]  他點著燈
[00:17:04.000 --> 00:17:07.000]  然後跪在地上
[00:17:07.000 --> 00:17:09.000]  打開聖經
[00:17:09.000 --> 00:17:14.000]  一直在讀神的話
[00:17:14.000 --> 00:17:16.000]  這位弟兄就說
[00:17:16.000 --> 00:17:21.000]  他說宋牧師他很熟悉神的話
