
[00:00:00.000 --> 00:00:02.240]  耶路撒冷荒廢了70年
[00:03:31.360 --> 00:03:35.920]  再啟動那件事是非常困難的
[00:03:35.920 --> 00:03:40.400]  下星期我跟嘉華就跑去抓大螞蟻蟲
[00:03:40.400 --> 00:03:43.920]  其實我們跑去抓大螞蟻蟲就知道發生什麼事
[00:03:43.920 --> 00:03:48.240]  一開始跑的時候當然是很興奮
[00:03:48.240 --> 00:03:49.840]  跑得很快
[00:03:49.840 --> 00:03:52.560]  當去到30-35公里的時候
[00:03:52.560 --> 00:03:53.600]  距離終點
[00:03:53.600 --> 00:03:54.800]  快到了快到了
[00:03:54.800 --> 00:03:55.920]  但開始累了
[00:03:55.920 --> 00:03:57.680]  就看到水站
[00:03:57.680 --> 00:03:58.880]  嘩 正
[00:03:58.880 --> 00:04:01.920]  吃香蕉 喝東西
[00:04:01.920 --> 00:04:03.520]  越吃越多
[00:04:03.520 --> 00:04:04.560]  很享受的
[00:04:04.560 --> 00:04:05.840]  那些水站
[00:04:05.840 --> 00:04:09.360]  發覺停下來再跑
[00:04:09.360 --> 00:04:11.520]  其實是很困難的
[00:04:11.520 --> 00:04:16.960]  因為抽著金錢跑回終點
[00:04:16.960 --> 00:04:20.000]  停下來再啟動
[00:04:20.000 --> 00:04:24.720]  我不知道大英姐妹現在的光景是怎樣
[00:04:24.720 --> 00:04:27.600]  如果停了一段很長時間沒有去靈修
[00:04:27.600 --> 00:04:31.840]  再去靈修是不容易的
[00:04:31.840 --> 00:04:34.720]  很久沒有參加過周三祈禱會
[00:04:34.720 --> 00:04:36.320]  要再參加
[00:04:36.320 --> 00:04:40.000]  也不容易
[00:04:40.000 --> 00:04:41.760]  我們警察全部
[00:04:41.760 --> 00:04:42.800]  警察小組
[00:04:42.800 --> 00:04:44.080]  燕梅在這裡
[00:04:44.080 --> 00:04:46.880]  我們回顧去年
[00:04:46.880 --> 00:04:51.920]  有些小組就開始式微
[00:04:51.920 --> 00:04:54.720]  不再關心日本
[00:04:54.720 --> 00:04:58.320]  跑馬地這些地方
[00:04:58.320 --> 00:04:59.920]  很容易
[00:04:59.920 --> 00:05:01.920]  有一段時間
[00:05:01.920 --> 00:05:06.800]  我們可能很熱心去為未信的家人祈禱
[00:05:06.800 --> 00:05:10.400]  但停了一段時間沒有什麼果效
[00:05:10.400 --> 00:05:13.680]  不再站
[00:05:13.680 --> 00:05:15.520]  本來奉獻開的
[00:05:15.520 --> 00:05:16.880]  因為經濟下行
[00:05:16.880 --> 00:05:18.000]  不再奉獻
[00:05:18.000 --> 00:05:21.200]  停下來就不再奉獻
[00:05:21.200 --> 00:05:23.200]  很多事情再啟動
[00:05:23.200 --> 00:05:25.200]  屬靈生命的成長
[00:05:25.200 --> 00:05:28.000]  要付上很大的費用
[00:05:28.000 --> 00:05:29.360]  很大的代價
[00:05:29.360 --> 00:05:31.200]  絕對不容易
[00:05:31.200 --> 00:05:34.160]  停了16年這個工程
[00:05:34.160 --> 00:05:38.000]  怎樣再啟動這個工程
[00:05:38.000 --> 00:05:40.000]  這是我們今天要問的問題
[00:05:40.000 --> 00:05:44.160]  怎樣啟動屬靈生命的工程
[00:05:44.160 --> 00:05:46.720]  怎樣愛主更深
[00:05:46.720 --> 00:05:48.880]  怎樣今年能多結果子
[00:05:48.880 --> 00:05:54.160]  這是我們今天要問的問題
[00:05:54.160 --> 00:05:56.720]  因為我最清楚我是一個怎樣的人
[00:05:56.720 --> 00:06:03.440]  神也很清楚我是一個怎樣的人
[00:06:03.440 --> 00:06:07.920]  第五章是一個轉捩點
[00:06:07.920 --> 00:06:13.040]  第五章看到以色列子民重新開始重建工程
[00:06:13.040 --> 00:06:14.800]  發生什麼事呢
[00:06:14.800 --> 00:06:17.520]  我們又學到什麼屬靈的功課
[00:06:17.520 --> 00:06:27.040]  幫助我們在今天此時此刻能夠重建屬靈的生命
[00:06:27.040 --> 00:06:29.360]  在第一第二節
[00:06:29.360 --> 00:06:42.160]  神的先知哈蓋和撒加利亞去支援大祭司索羅巴伯和大祭司耶穌亞
[00:06:42.160 --> 00:06:44.160]  去重啟這個工程
[00:06:44.160 --> 00:06:46.160]  去重啟這個工程的時候
[00:06:46.160 --> 00:06:51.200]  你會看到當時一些外邦的總督
[00:06:51.200 --> 00:06:53.680]  達賴和斯塔波斯拉
[00:06:53.680 --> 00:06:57.120]  就問他們這些重啟工程的屬靈
[00:06:57.120 --> 00:06:59.120]  猶太人的領袖
[00:06:59.120 --> 00:07:01.120]  有兩條問題
[00:07:01.120 --> 00:07:06.160]  第一條問題是誰准許授權你們重啟這個工程呢
[00:07:06.160 --> 00:07:10.320]  第二條問題就是你們的領袖叫什麼名字
[00:07:10.320 --> 00:07:17.520]  於是從此這些外邦的總督就上詔書
[00:07:17.520 --> 00:07:22.320]  給當時的皇帝大劉氏王
[00:07:22.320 --> 00:07:27.440]  就告訴他們果然他們有這樣的事情發生
[00:07:27.440 --> 00:07:33.520]  不如我們等候你們自己去審查這件事
[00:07:33.520 --> 00:07:39.920]  究竟是否想當日居老侍王有這樣的詔書
[00:07:39.920 --> 00:07:41.920]  曾經頒佈過
[00:07:41.920 --> 00:07:47.920]  去容許猶太子民興建耶路撒冷的聖殿
[00:07:47.920 --> 00:07:51.440]  所以在書信上可以看到
[00:07:51.440 --> 00:07:57.440]  第七到第十七節就是上品君王的詔書
[00:07:57.440 --> 00:08:02.320]  這封信一開始就會提到這兩條問題
[00:08:02.320 --> 00:08:08.080]  而結尾就是一個請求去搜查有沒有這個預令
[00:08:08.080 --> 00:08:10.080]  在中間一大段
[00:08:10.080 --> 00:08:12.080]  由第十一到第十六節
[00:08:12.080 --> 00:08:14.080]  大家留意
[00:08:14.080 --> 00:08:19.440]  第十一到第十六節就是講述這些猶太的領袖的回覆
[00:08:19.440 --> 00:08:21.440]  成為第五章的中心思想
[00:08:21.440 --> 00:08:27.440]  這批猶太領袖的回覆有兩件事發生了
[00:08:27.440 --> 00:08:33.440]  他們的回覆達到兩個人都沒有預期過的效果
[00:08:33.440 --> 00:08:41.440]  第一個效果就是達賴和史塔波斯賴這些外邦的總督沒有停他們的功
[00:08:41.440 --> 00:08:45.440]  第二就是第八節那一段
[00:08:45.440 --> 00:08:51.440]  猶太人被擄的子民停了十六年功
[00:08:51.440 --> 00:08:59.440]  他們因著這些屬靈領袖的提醒、勸喻、回覆
[00:08:59.440 --> 00:09:03.440]  開始工程並且工程滲出
[00:09:03.440 --> 00:09:05.440]  手下坑通
[00:09:05.440 --> 00:09:09.440]  也就是說這批領袖
[00:09:09.440 --> 00:09:11.440]  不論是哈蓋、撒加利亞
[00:09:11.440 --> 00:09:13.440]  又或者是耶穌、阿蘇俄巴巴
[00:09:13.440 --> 00:09:17.440]  他們所說的話本身是滿有能力
[00:09:17.440 --> 00:09:23.440]  能夠喚醒那些冷淡的猶太子民
[00:09:23.440 --> 00:09:27.440]  再重新啟動他們做應該做的事情
[00:09:27.440 --> 00:09:29.440]  發生什麼事呢?
[00:09:29.440 --> 00:09:31.440]  大家知道在第一節那裡說
[00:09:31.440 --> 00:09:35.440]  他們奉耶和華的神的名
[00:09:35.440 --> 00:09:37.440]  說出了勸喻的說話
[00:09:37.440 --> 00:09:42.440]  也就是說這批的屬靈領袖用神的話來抵禮他們
[00:09:42.440 --> 00:09:45.440]  鼓勵他們重啟工程
[00:09:45.440 --> 00:09:47.440]  我們就要問
[00:09:47.440 --> 00:09:51.440]  當然我們知道神的話大有能力
[00:09:51.440 --> 00:09:54.440]  但是究竟他說了什麼話
[00:09:54.440 --> 00:09:59.440]  鼓動了這批被擄的以色列子民
[00:09:59.440 --> 00:10:04.440]  再次開始停了十六年之後的工程呢?
[00:10:04.440 --> 00:10:06.440]  經文第十一到十六節
[00:10:06.440 --> 00:10:10.440]  也是這封書信的中心思想
[00:10:10.440 --> 00:10:13.440]  可以有三件事值得我們思考
[00:10:13.440 --> 00:10:22.440]  而這三件事是正在幫助我們重建我們今天屬靈的工程
[00:10:22.440 --> 00:10:24.440]  哪三件事呢?
[00:10:24.440 --> 00:10:26.440]  第一件事
[00:10:26.440 --> 00:10:27.440]  第十一節
[00:10:27.440 --> 00:10:29.440]  他們回答說
[00:10:29.440 --> 00:10:32.440]  這批猶太的屬靈領袖
[00:10:32.440 --> 00:10:39.440]  他們說我們是天地之神的僕人
[00:10:39.440 --> 00:10:43.440]  哈該和撒加利亞沒有說他們是先知
[00:10:43.440 --> 00:10:47.440]  他們沒有回答外邦的省長說
[00:10:47.440 --> 00:10:50.440]  我們是先知
[00:10:50.440 --> 00:10:55.440]  耶穌也沒有說我是大祭司
[00:10:55.440 --> 00:10:58.440]  索羅巴伯也沒有說我是猶太省長
[00:10:58.440 --> 00:11:01.440]  他們不是用那些來回答
[00:11:01.440 --> 00:11:02.440]  他們說什麼呢?
[00:11:02.440 --> 00:11:08.440]  異口同聲地說我們是天上地下之神的僕人
[00:11:08.440 --> 00:11:12.440]  天上地下之神的僕人
[00:11:12.440 --> 00:11:15.440]  這裡有四個意義
[00:11:15.440 --> 00:11:18.440]  有四大點我們可以引申
[00:11:18.440 --> 00:11:20.440]  第一點是
[00:11:20.440 --> 00:11:22.440]  其實作為僕人
[00:11:22.440 --> 00:11:25.440]  他們知道他們不是為自己而活
[00:11:25.440 --> 00:11:27.440]  他們是僕人
[00:11:27.440 --> 00:11:32.440]  他們是聽命於並且遵從主人的吩咐
[00:11:32.440 --> 00:11:34.440]  因為他們是僕人
[00:11:34.440 --> 00:11:36.440]  第二
[00:11:36.440 --> 00:11:40.440]  他們的主人不是地上的君王
[00:11:40.440 --> 00:11:47.440]  他們的主人是創天造地的神
[00:11:47.440 --> 00:11:50.440]  所以他們的工作不是人的工作
[00:11:50.440 --> 00:11:56.440]  他們在做神的工作
[00:11:56.440 --> 00:11:57.440]  第三
[00:11:57.440 --> 00:12:02.440]  他們知道他們所做的工作是非常好的工作
[00:12:02.440 --> 00:12:05.440]  為什麼他們做的工作很好呢?
[00:12:05.440 --> 00:12:10.440]  因為他們知道他們所相信的神是好的
[00:12:10.440 --> 00:12:13.440]  他們所相信的神是永恆的
[00:12:13.440 --> 00:12:18.440]  他們所相信的神是配得一切的尊榮
[00:12:18.440 --> 00:12:21.440]  所以他們所做的事是有價值的
[00:12:21.440 --> 00:12:23.440]  永存的
[00:12:23.440 --> 00:12:24.440]  是美善的
[00:12:24.440 --> 00:12:26.440]  屬天的
[00:12:26.440 --> 00:12:32.440]  最後因為他們忠心地去履行他們的僕人身份
[00:12:32.440 --> 00:12:34.440]  做神的事情
[00:12:34.440 --> 00:12:36.440]  在神的眼中
[00:12:36.440 --> 00:12:38.440]  這一切絕不是徒然的
[00:12:38.440 --> 00:12:42.440]  是會得到永恆的獎賞
[00:12:42.440 --> 00:12:44.440]  兄弟姐妹們知道嗎?
[00:12:44.440 --> 00:12:49.440]  知道為什麼神會賜給我們這麼寶貴的屬靈身份嗎?
[00:12:49.440 --> 00:12:52.440]  是要讓我們戴著屬靈的眼鏡
[00:12:52.440 --> 00:12:54.440]  有屬靈的視野
[00:12:54.440 --> 00:12:58.440]  看著我們現今投資的時間
[00:12:58.440 --> 00:13:00.440]  投資的金錢用在什麼地方
[00:13:00.440 --> 00:13:03.440]  用得其所
[00:13:03.440 --> 00:13:07.440]  如果你跟我外面的人一樣
[00:13:07.440 --> 00:13:13.440]  大家外面做什麼我就做什麼
[00:13:13.440 --> 00:13:19.440]  人家吃喝玩樂我就吃喝玩樂
[00:13:19.440 --> 00:13:21.440]  不是不好的
[00:13:21.440 --> 00:13:25.440]  但是你有沒有看到自己是什麼身份?
[00:13:25.440 --> 00:13:27.440]  唯有你是被揀選的族裔
[00:13:27.440 --> 00:13:28.440]  是君尊的祭司
[00:13:28.440 --> 00:13:29.440]  是聖潔的國度
[00:13:29.440 --> 00:13:31.440]  是屬神的子民
[00:13:31.440 --> 00:13:33.440]  要宣揚你們
[00:13:33.440 --> 00:13:36.440]  出黑暗的奇妙光明者的美德
[00:13:36.440 --> 00:13:39.440]  有身份就有行動
[00:13:39.440 --> 00:13:43.440]  有父母的身份就要照顧小朋友的責任
[00:13:43.440 --> 00:13:46.440]  你是天地神的僕人
[00:13:46.440 --> 00:13:52.440]  你就要履行你應該做僕人的身份的責任
[00:13:52.440 --> 00:13:59.440]  小心不好容易失去這個身份
[00:13:59.440 --> 00:14:02.440]  在希伯來書第一章說到
[00:14:02.440 --> 00:14:05.440]  我們的神是一個創天造地的神
[00:14:05.440 --> 00:14:07.440]  滿有榮美的神
[00:14:07.440 --> 00:14:10.440]  我們耶穌基督是比天使
[00:14:10.440 --> 00:14:14.440]  比摩西更加尊貴
[00:14:14.440 --> 00:14:17.440]  你看希伯來書第一章沒有任何吩咐
[00:14:17.440 --> 00:14:19.440]  他只是一個description
[00:14:19.440 --> 00:14:22.440]  形容我們的神是多麼偉大超賢
[00:14:22.440 --> 00:14:25.440]  希伯來書第一章是這樣的
[00:14:25.440 --> 00:14:28.440]  第二章一節說什麼
[00:14:28.440 --> 00:14:34.440]  你們要鄭重留心聽這些道理
[00:14:34.440 --> 00:14:36.440]  免得你們什麼
[00:14:36.440 --> 00:14:38.440]  隨流失去
[00:14:38.440 --> 00:14:40.440]  Drift away
[00:14:40.440 --> 00:14:43.440]  為什麼
[00:14:43.440 --> 00:14:46.440]  如果知道我們所相信的神是多麼偉大
[00:14:46.440 --> 00:14:48.440]  多麼美麗
[00:14:48.440 --> 00:14:51.440]  我會投身我的資源和時間
[00:14:51.440 --> 00:14:53.440]  去服侍這個永生的神
[00:14:53.440 --> 00:14:55.440]  去跟從這個永生的神
[00:14:55.440 --> 00:14:59.440]  但如果我看不見這個神是多麼偉大多麼美麗
[00:14:59.440 --> 00:15:03.440]  我就會聽不到神的聲音
[00:15:03.440 --> 00:15:08.440]  我就會跟著這個世界去走
[00:15:08.440 --> 00:15:11.440]  我就會drift away
[00:15:11.440 --> 00:15:13.440]  生命就像什麼
[00:15:13.440 --> 00:15:15.440]  用比喻來說
[00:15:15.440 --> 00:15:19.440]  就像逆流而上的三文魚
[00:15:19.440 --> 00:15:21.440]  很辛苦的
[00:15:21.440 --> 00:15:24.440]  逆水而上
[00:15:24.440 --> 00:15:25.440]  向上流
[00:15:25.440 --> 00:15:26.440]  橙輪
[00:15:26.440 --> 00:15:27.440]  三文魚
[00:15:27.440 --> 00:15:29.440]  跳啊跳啊撞到全身都瘀了
[00:15:29.440 --> 00:15:31.440]  很辛苦的
[00:15:31.440 --> 00:15:33.440]  不過他會去到終點
[00:15:33.440 --> 00:15:37.440]  他會完成應該做的責任
[00:15:37.440 --> 00:15:39.440]  另外一種就像什麼
[00:15:39.440 --> 00:15:41.440]  就像水母
[00:15:41.440 --> 00:15:44.440]  不知道大家知不知道什麼是水母
[00:15:44.440 --> 00:15:46.440]  在大海中的水母
[00:15:46.440 --> 00:15:48.440]  就飄著
[00:15:48.440 --> 00:15:49.440]  隨著水流
[00:15:49.440 --> 00:15:51.440]  水流去哪裡就去哪裡
[00:15:51.440 --> 00:15:54.440]  我不知道你們的生命是怎樣的
[00:15:54.440 --> 00:15:58.440]  你是逆流而上的三文魚
[00:15:58.440 --> 00:16:02.440]  還是隨波逐流的水母
[00:16:02.440 --> 00:16:06.440]  很不同的生命
[00:16:06.440 --> 00:16:10.440]  我們是天上的神的僕人
[00:16:10.440 --> 00:16:12.440]  我們知道我們的身份
[00:16:12.440 --> 00:16:17.440]  所以我們在今天履行神所託付給我們的使命
[00:16:17.440 --> 00:16:27.440]  在張維克斯這本書
[00:16:27.440 --> 00:16:29.440]  In His Image
[00:16:29.440 --> 00:16:35.440]  他說其實很多神的屬性
[00:16:35.440 --> 00:16:37.440]  是值得我們去追求的
[00:16:37.440 --> 00:16:40.440]  聖潔、愛、美善等等
[00:16:40.440 --> 00:16:42.440]  當我們追求這些的時候
[00:16:42.440 --> 00:16:45.440]  其實是在塑造我們的生命
[00:16:45.440 --> 00:16:47.440]  我成為一個怎樣的人
[00:16:47.440 --> 00:16:49.440]  當我成為一個怎樣的人的時候
[00:16:49.440 --> 00:16:53.440]  我就會行出神所喜悅的事情
[00:16:53.440 --> 00:16:58.440]  這個是和以色列的第三章同出一轍的
[00:16:58.440 --> 00:17:01.440]  我們先親近神先見譚
[00:17:01.440 --> 00:17:04.440]  先去做好我們和神的關係
[00:17:04.440 --> 00:17:06.440]  然後我們就去見殿
[00:17:06.440 --> 00:17:09.440]  起好上帝應該做的事情
[00:17:09.440 --> 00:17:11.440]  我們才成為一個怎樣的人
[00:17:11.440 --> 00:17:15.440]  我們才成為一個怎樣的人
[00:17:15.440 --> 00:17:17.440]  就成為一個怎樣的事情
[00:17:17.440 --> 00:17:19.440]  今天下午我就去荔灣堂
[00:17:19.440 --> 00:17:23.440]  去荔枝角宣道去荔灣堂
[00:17:23.440 --> 00:17:26.440]  去一個按目點禮
[00:17:26.440 --> 00:17:28.440]  因為過去幾年我做執委
[00:17:28.440 --> 00:17:30.440]  其中一個職務就是
[00:17:30.440 --> 00:17:36.440]  除了面見那些準備去按目的
[00:17:36.440 --> 00:17:40.440]  做一些考問
[00:17:40.440 --> 00:17:43.440]  都會參加他們的典禮
[00:17:43.440 --> 00:17:45.440]  典禮當中有幾樣東西
[00:17:45.440 --> 00:17:48.440]  其中一樣就是加帶
[00:17:48.440 --> 00:17:50.440]  今天下午就去宣道
[00:17:50.440 --> 00:17:58.440]  紅色的帶掛在牧師黑色袍上
[00:17:58.440 --> 00:18:00.440]  掛這個動作就是
[00:18:00.440 --> 00:18:03.440]  他就不是自己在說事
[00:18:03.440 --> 00:18:04.440]  他是父額
[00:18:04.440 --> 00:18:05.440]  父什麼額
[00:18:05.440 --> 00:18:06.440]  父主的額
[00:18:06.440 --> 00:18:08.440]  他是一生一世
[00:18:08.440 --> 00:18:10.440]  當他成為牧師之後
[00:18:10.440 --> 00:18:11.440]  掛著帶子
[00:18:11.440 --> 00:18:15.440]  他就要跟隨耶穌基督
[00:18:15.440 --> 00:18:18.440]  一生一世忠於主的所託
[00:18:18.440 --> 00:18:19.440]  所以看到宣道會
[00:18:19.440 --> 00:18:21.440]  那些紅色的帶掛在牧師黑色袍上
[00:18:21.440 --> 00:18:23.440]  是有兩邊的
[00:18:23.440 --> 00:18:26.440]  左邊就是四重福音
[00:18:26.440 --> 00:18:28.440]  宣道會的徽號
[00:18:28.440 --> 00:18:31.440]  右邊就是荊棘的火
[00:18:31.440 --> 00:18:33.440]  出阿及記第三章
[00:18:33.440 --> 00:18:35.440]  神的呼召
[00:18:35.440 --> 00:18:38.440]  凡是做宣道會的牧師
[00:18:38.440 --> 00:18:40.440]  他領受了神的呼召
[00:18:40.440 --> 00:18:42.440]  他所做的事情
[00:18:42.440 --> 00:18:44.440]  不是做自己的事情
[00:18:44.440 --> 00:18:46.440]  他是在做神的工作
[00:18:46.440 --> 00:18:47.440]  同樣我們都是
[00:18:47.440 --> 00:18:49.440]  弟兄姊妹
[00:18:49.440 --> 00:18:51.440]  神給我們寶貴的屬靈的身份
[00:18:51.440 --> 00:18:53.440]  是要我們做神的工作
[00:18:53.440 --> 00:18:55.440]  不是我們的工作
[00:18:55.440 --> 00:18:57.440]  即使我們在想
[00:18:57.440 --> 00:18:59.440]  我們
[00:18:59.440 --> 00:19:01.440]  那些人
[00:19:01.440 --> 00:19:02.440]  我也在想
[00:19:02.440 --> 00:19:04.440]  退休之後做什麼
[00:19:04.440 --> 00:19:06.440]  生活會不會很好
[00:19:06.440 --> 00:19:08.440]  環遊世界
[00:19:08.440 --> 00:19:10.440]  吃喝玩樂
[00:19:10.440 --> 00:19:12.440]  其實也挺好 挺開心的
[00:19:12.440 --> 00:19:13.440]  但這樣過這些人生呢
[00:19:13.440 --> 00:19:15.440]  我也不知道
[00:19:15.440 --> 00:19:17.440]  這是你的人生還是
[00:19:17.440 --> 00:19:19.440]  上主給你的人生
[00:19:19.440 --> 00:19:21.440]  是兩回事
[00:19:21.440 --> 00:19:24.440]  停了16年
[00:19:24.440 --> 00:19:26.440]  再啟動工作
[00:19:26.440 --> 00:19:28.440]  其中一個很重要的元素
[00:19:28.440 --> 00:19:30.440]  就是知道自己是什麼人
[00:19:30.440 --> 00:19:32.440]  我的身份
[00:19:33.440 --> 00:19:35.440]  所羅巴巴
[00:19:35.440 --> 00:19:38.440]  哈蓋提醒眾弟兄姊妹
[00:19:38.440 --> 00:19:41.440]  我們是天上之神的僕人
[00:19:41.440 --> 00:19:44.440]  天上之神的僕人
[00:19:44.440 --> 00:19:46.440]  你和我都是
[00:19:46.440 --> 00:19:48.440]  第二
[00:19:48.440 --> 00:19:50.440]  如何去鼓勵弟兄姊妹呢
[00:19:50.440 --> 00:19:54.440]  重建重啟這個工程呢
[00:19:54.440 --> 00:19:57.440]  在第十一至十二節
[00:19:57.440 --> 00:19:59.440]  到第十六節
[00:19:59.440 --> 00:20:01.440]  這大段說什麼呢
[00:20:01.440 --> 00:20:03.440]  第十一至十二節會說
[00:20:03.440 --> 00:20:07.440]  其實這些屬靈領袖
[00:20:07.440 --> 00:20:08.440]  他們沒有隱藏
[00:20:08.440 --> 00:20:11.440]  他們列祖的過失
[00:20:11.440 --> 00:20:14.440]  他們說他們知道
[00:20:14.440 --> 00:20:17.440]  是因為他們列祖
[00:20:17.440 --> 00:20:21.440]  背若離開上帝
[00:20:21.440 --> 00:20:23.440]  不聽從上帝的話
[00:20:23.440 --> 00:20:26.440]  以致神的憤怒和審判
[00:20:26.440 --> 00:20:29.440]  臨在以色列人身上
[00:20:29.440 --> 00:20:30.440]  所以他們被奧
[00:20:30.440 --> 00:20:32.440]  被奧是有原因的
[00:20:32.440 --> 00:20:36.440]  被奧帶來的就是
[00:20:36.440 --> 00:20:38.440]  聖殿被毀
[00:20:38.440 --> 00:20:41.440]  不過我想大家留意的是
[00:20:41.440 --> 00:20:42.440]  紅色那兩個字
[00:20:42.440 --> 00:20:43.440]  But
[00:20:43.440 --> 00:20:45.440]  However
[00:20:45.440 --> 00:20:46.440]  然而
[00:20:46.440 --> 00:20:48.440]  第十三節
[00:20:48.440 --> 00:20:49.440]  然而
[00:20:49.440 --> 00:20:50.440]  是呀
[00:20:50.440 --> 00:20:52.440]  神管教呀
[00:20:52.440 --> 00:20:53.440]  神懲罰呀
[00:20:53.440 --> 00:20:54.440]  然而
[00:20:54.440 --> 00:20:56.440]  然而什麼呀
[00:20:56.440 --> 00:20:57.440]  但是什麼呀
[00:20:57.440 --> 00:20:59.440]  神施恩
[00:20:59.440 --> 00:21:00.440]  神施恩
[00:21:00.440 --> 00:21:01.440]  神怎樣施恩呀
[00:21:01.440 --> 00:21:02.440]  在第一章
[00:21:02.440 --> 00:21:04.440]  在第十三至十六節重構
[00:21:04.440 --> 00:21:06.440]  講述第一章的事
[00:21:06.440 --> 00:21:07.440]  就是
[00:21:07.440 --> 00:21:09.440]  神怎樣激動
[00:21:09.440 --> 00:21:11.440]  居奧士王
[00:21:11.440 --> 00:21:15.440]  去啟動重啟工程
[00:21:15.440 --> 00:21:19.440]  容讓被奧的以色列子民
[00:21:19.440 --> 00:21:21.440]  回歸耶路撒冷
[00:21:21.440 --> 00:21:23.440]  並且提供所有資源
[00:21:23.440 --> 00:21:26.440]  去做應該做的事情
[00:21:26.440 --> 00:21:30.440]  這是不是神的恩典和工作
[00:21:30.440 --> 00:21:32.440]  這是不是看到
