
[00:00:00.000 --> 00:00:03.000]  好在自己的經驗裏面
[00:08:22.000 --> 00:08:26.000]  這支聖經是鼓勵了很多的人
[00:08:26.000 --> 00:08:30.000]  我的特別要提一提
[00:08:30.000 --> 00:08:33.000]  《士道行傳》第一十章
[00:08:33.000 --> 00:08:35.000]  二十二到二十四節
[00:08:35.000 --> 00:08:38.000]  現在我往耶路撒冷去
[00:08:38.000 --> 00:08:40.000]  心甚迫切
[00:08:40.000 --> 00:08:44.000]  不知道在那裡要遇見什麼事
[00:08:44.000 --> 00:08:48.000]  但知道聖靈在各城裡向我指正說
[00:08:48.000 --> 00:08:51.000]  有困鎖與患難等待我
[00:08:51.000 --> 00:08:55.000]  我卻不以性命為念
[00:08:55.000 --> 00:08:57.000]  也不看為寶貴
[00:08:57.000 --> 00:08:59.000]  只要行完我的路程
[00:08:59.000 --> 00:09:03.000]  成就我從主耶穌所領受的知識
[00:09:03.000 --> 00:09:07.000]  證明神恩惠的福音
[00:09:07.000 --> 00:09:10.000]  可不以性命為念
[00:09:10.000 --> 00:09:13.000]  也不看為寶貴
[00:09:13.000 --> 00:09:18.000]  如果一個人將性命放在
[00:09:18.000 --> 00:09:20.000]  其中的外相的時候
[00:09:20.000 --> 00:09:23.000]  他就是最勇敢的人
[00:09:23.000 --> 00:09:27.000]  什麼都不可能阻擋他
[00:09:27.000 --> 00:09:32.000]  他一直一直要行完他的路程
[00:09:32.000 --> 00:09:37.000]  成就他從主領受的使命
[00:09:37.000 --> 00:09:38.000]  一直到達
[00:09:38.000 --> 00:09:43.000]  這是他心智保持到六十幾歲
[00:09:43.000 --> 00:09:47.000]  他為主宣導的時候
[00:09:47.000 --> 00:09:51.000]  得到最高的完成
[00:09:51.000 --> 00:09:53.000]  說到這次的時候
[00:09:53.000 --> 00:09:55.000]  我順便要提一提
[00:09:55.000 --> 00:09:57.000]  在神學裡邊
[00:09:57.000 --> 00:10:03.000]  有一個專題叫做苦難神學
[00:10:03.000 --> 00:10:07.000]  或者說受苦神學
[00:10:07.000 --> 00:10:12.000]  從第二次世界大戰開始
[00:10:12.000 --> 00:10:17.000]  Barnhofer 德國的基督徒
[00:10:17.000 --> 00:10:24.000]  他表現了面對當時的德國
[00:10:24.000 --> 00:10:28.000]  希特勒的壓迫
[00:10:28.000 --> 00:10:31.000]  基督徒教會的心聲
[00:10:31.000 --> 00:10:33.000]  他面對苦難
[00:10:33.000 --> 00:10:35.000]  從他的著作裡邊
[00:10:35.000 --> 00:10:41.000]  顯出來一股對苦難挑戰的精神
[00:10:41.000 --> 00:10:43.000]  神志
[00:10:43.000 --> 00:10:45.000]  從那時候開始
[00:10:45.000 --> 00:10:48.000]  第二次世界大戰之後
[00:10:48.000 --> 00:10:52.000]  很多很多人經歷了苦難之後
[00:10:52.000 --> 00:10:59.000]  苦難神學的思想就開始產生出來
[00:10:59.000 --> 00:11:05.000]  這種神學是有它的算經的根據
[00:11:05.000 --> 00:11:08.000]  而那個根據就是
[00:11:08.000 --> 00:11:13.000]  神自己為了聖咒求因
[00:11:13.000 --> 00:11:19.000]  他自己經歷我們很難了解的苦難
[00:11:19.000 --> 00:11:21.000]  那個最重要的一節經文
[00:11:21.000 --> 00:11:24.000]  我跟大家一起看一看
[00:11:24.000 --> 00:11:31.000]  就是苦難神學的焦點所在
[00:11:31.000 --> 00:11:36.000]  我們看《以賽亞書》
[00:11:36.000 --> 00:11:39.000]  63章第9節
[00:11:39.000 --> 00:11:43.000]  他們就試著咀嚼
[00:11:43.000 --> 00:11:46.000]  以色列人三個行文講
[00:11:46.000 --> 00:11:48.000]  受三個人講
[00:11:48.000 --> 00:11:51.000]  他們在一切苦難中
[00:11:51.000 --> 00:11:54.000]  一個他字還咀嚼三個字
[00:11:54.000 --> 00:12:03.000]  他也同受苦難
[00:12:03.000 --> 00:12:08.000]  在這裏我們看到
[00:12:08.000 --> 00:12:11.000]  人類受苦難
[00:12:11.000 --> 00:12:14.000]  創造人類的神
[00:12:14.000 --> 00:12:20.000]  他是不是對人類的苦難毫無感覺呢?
[00:12:20.000 --> 00:12:24.000]  他是不是一個無情的神呢?
[00:12:24.000 --> 00:12:27.000]  人的感情、感受
[00:12:27.000 --> 00:12:29.000]  是神創造的
[00:12:29.000 --> 00:12:32.000]  是人性的一部份
[00:12:32.000 --> 00:12:34.000]  人類墮落
[00:12:34.000 --> 00:12:37.000]  陷入罪惡之中
[00:12:37.000 --> 00:12:39.000]  受捆綁
[00:12:39.000 --> 00:12:41.000]  受各種的痛苦
[00:12:41.000 --> 00:12:47.000]  神是否有感覺呢?
[00:12:47.000 --> 00:12:49.000]  很多人發這個問題
[00:12:49.000 --> 00:12:54.000]  感覺神好像是一個無情的神
[00:12:54.000 --> 00:12:58.000]  眼巴巴看著人類受苦難
[00:12:58.000 --> 00:13:01.000]  好像祂袖手旁觀
[00:13:01.000 --> 00:13:03.000]  但在這裏
[00:13:03.000 --> 00:13:08.000]  我們看到很深入的一句
[00:13:08.000 --> 00:13:12.000]  顯示神的本性的一句話
[00:13:12.000 --> 00:13:15.000]  當人受苦難的時候
[00:13:15.000 --> 00:13:19.000]  神與他們同受苦難
[00:13:19.000 --> 00:13:22.000]  所以神要請求
[00:13:22.000 --> 00:13:25.000]  不用自由權
[00:13:25.000 --> 00:13:28.000]  在墮落的人類的過程中
[00:13:28.000 --> 00:13:31.000]  他自己深受痛苦
[00:13:31.000 --> 00:13:36.000]  而他的痛苦的衡量是十字架
[00:13:36.000 --> 00:13:40.000]  他的愛恥就是神自己
[00:13:40.000 --> 00:13:43.000]  是十字架上
[00:13:43.000 --> 00:13:47.000]  與人類的苦難認同
[00:13:47.000 --> 00:13:50.000]  與人的罪認同
[00:13:50.000 --> 00:13:52.000]  負上人的罪
[00:13:52.000 --> 00:13:56.000]  那個公義的審判的代價
[00:13:56.000 --> 00:13:59.000]  所以人類只可以從罪惡中
[00:13:59.000 --> 00:14:01.000]  痛苦中、墮落中
[00:14:01.000 --> 00:14:04.000]  與神的隔離中
[00:14:04.000 --> 00:14:07.000]  歸向神
[00:14:07.000 --> 00:14:10.000]  為了慶祝這個救恩
[00:14:10.000 --> 00:14:14.000]  神自己與人類同受苦難
[00:14:14.000 --> 00:14:16.000]  他的十字架的經歷
[00:14:16.000 --> 00:14:21.000]  是超過我們所能夠真正充分了解的
[00:14:21.000 --> 00:14:23.000]  所以你傳的這句話
[00:14:23.000 --> 00:14:26.000]  就令到我們在生學上
[00:14:26.000 --> 00:14:29.000]  解決了一個很重大的
[00:14:29.000 --> 00:14:33.000]  好像很難解決的一個問題
[00:14:33.000 --> 00:14:36.000]  我順便將這件事提出來
[00:14:36.000 --> 00:14:40.000]  就是為了慶祝救恩
[00:14:40.000 --> 00:14:44.000]  神自己負上了最大的代價
[00:14:44.000 --> 00:14:46.000]  所以現在保祿
[00:14:46.000 --> 00:14:52.000]  他願意在這個代價中游奔
[00:14:52.000 --> 00:14:55.000]  他願意投身在這件事上
[00:14:55.000 --> 00:14:57.000]  為了福音的緣故
[00:14:57.000 --> 00:15:02.000]  他都願意承擔一份的苦難
[00:15:02.000 --> 00:15:05.000]  這是保祿的心志
[00:15:05.000 --> 00:15:07.000]  他也鼓勵提摩提
[00:15:07.000 --> 00:15:11.000]  第二代的侍奉著的人
[00:15:11.000 --> 00:15:13.000]  有同樣的心志
[00:15:13.000 --> 00:15:17.000]  這個了解很基本
[00:15:17.000 --> 00:15:25.000]  是我們勝過苦難的一個重要的形式
[00:15:25.000 --> 00:15:29.000]  主耶穌背棄了自己的十字架
[00:15:29.000 --> 00:15:34.000]  他都要我們背棄我們自己的十字架
[00:15:34.000 --> 00:15:37.000]  來跟從他
[00:15:37.000 --> 00:15:41.000]  有一件事
[00:15:41.000 --> 00:15:46.000]  是十四、十世紀的時候
[00:15:46.000 --> 00:15:50.000]  在一個修道院裏面
[00:15:50.000 --> 00:15:55.000]  發現了一頂皇冠
[00:15:55.000 --> 00:15:59.000]  這個皇冠是金做的
[00:15:59.000 --> 00:16:01.000]  上面有寶石
[00:16:01.000 --> 00:16:08.000]  在那裏藏了很久
[00:16:08.000 --> 00:16:11.000]  有人偶然中
[00:16:11.000 --> 00:16:13.000]  無意中發現出來
[00:16:13.000 --> 00:16:17.000]  他們感覺這個皇冠很美
[00:16:17.000 --> 00:16:20.000]  他們就想看看裏面的構造是怎樣
[00:16:20.000 --> 00:16:22.000]  製造是怎樣
[00:16:22.000 --> 00:16:26.000]  當他們很小心地拆開的時候
[00:16:26.000 --> 00:16:31.000]  發現皇冠裏面有一個隱藏的十字架
[00:16:31.000 --> 00:16:36.000]  這個發現就引起很多人的注意
[00:16:36.000 --> 00:16:41.000]  這件事裏面很有一個訊息
[00:16:41.000 --> 00:16:46.000]  外面光榮耀的皇冠
[00:16:46.000 --> 00:16:51.000]  但是裏面隱藏著十字架
[00:16:51.000 --> 00:16:53.000]  意思就是說
[00:16:53.000 --> 00:16:57.000]  將來很多人在神面前得到歡喜的賞識
[00:16:57.000 --> 00:17:00.000]  與主同享榮耀
[00:17:00.000 --> 00:17:04.000]  但是他們的一生的過程中
[00:17:04.000 --> 00:17:10.000]  有一個十字架是他人不知的
[00:17:10.000 --> 00:17:12.000]  他自己知道
[00:17:12.000 --> 00:17:16.000]  他因為付了十字架的代價
[00:17:16.000 --> 00:17:20.000]  所以他最後得到那個冠年
[00:17:20.000 --> 00:17:25.000]  這件事是很有意義的一個發現
[00:17:25.000 --> 00:17:28.000]  很值得我們去思想
[00:17:28.000 --> 00:17:30.000]  有一幅圖畫
[00:17:30.000 --> 00:17:35.000]  就是畫著耶穌降生的馬槽
[00:17:35.000 --> 00:17:42.000]  馬槽的環面裏面有蠟燭的光
[00:17:42.000 --> 00:17:44.000]  就影到馬槽
[00:17:44.000 --> 00:17:48.000]  馬槽的影投射在牆上
[00:17:48.000 --> 00:17:52.000]  那個影剛剛形成一個十字架
[00:17:52.000 --> 00:17:55.000]  馬槽是耶穌降生的地方
[00:17:55.000 --> 00:17:59.000]  但是投射一個十字架的影
[00:17:59.000 --> 00:18:00.000]  意思就是說
[00:18:00.000 --> 00:18:02.000]  神的意志降世
[00:18:02.000 --> 00:18:04.000]  生在馬槽裏
[00:18:04.000 --> 00:18:07.000]  他一生最後的目標
[00:18:07.000 --> 00:18:09.000]  就是在十字架上
[00:18:09.000 --> 00:18:11.000]  犧牲他的生命
[00:18:11.000 --> 00:18:14.000]  付上人墮落的代價
[00:18:14.000 --> 00:18:17.000]  來拯救人
[00:18:17.000 --> 00:18:20.000]  所以他的降生
[00:18:20.000 --> 00:18:22.000]  他的十字架
[00:18:22.000 --> 00:18:27.000]  和他最後登上宇宙的寶座
[00:18:27.000 --> 00:18:29.000]  是連在一起的
[00:18:29.000 --> 00:18:33.000]  是學分的三部曲
[00:18:33.000 --> 00:18:35.000]  三部曲
[00:18:35.000 --> 00:18:36.000]  他降生
[00:18:36.000 --> 00:18:38.000]  生了馬槽
[00:18:38.000 --> 00:18:40.000]  虛己
[00:18:40.000 --> 00:18:43.000]  寫起一切的轉圜
[00:18:43.000 --> 00:18:45.000]  最後走上十字架
[00:18:45.000 --> 00:18:48.000]  再後來得到半面
[00:18:48.000 --> 00:18:55.000]  成為永遠的國獨的文化
[00:18:55.000 --> 00:18:57.000]  而且聖經清楚講
[00:18:57.000 --> 00:19:02.000]  凡是與主痛苦代價的人
[00:19:02.000 --> 00:19:05.000]  最後要與主同德榮耀
[00:19:05.000 --> 00:19:09.000]  這是全部生育裏面
[00:19:09.000 --> 00:19:13.000]  不斷不斷地告訴我們
[00:19:13.000 --> 00:19:17.000]  一個很基本的信息
[00:19:17.000 --> 00:19:20.000]  最近我看到一本書
[00:19:20.000 --> 00:19:27.000]  看到神學院很前輩很前輩的人
[00:19:27.000 --> 00:19:31.000]  過世的消息和他的見證
[00:19:31.000 --> 00:19:33.000]  或者你們聽過
[00:19:33.000 --> 00:19:38.000]  中華國外報道團
[00:19:38.000 --> 00:19:42.000]  習富民組織的
[00:19:42.000 --> 00:19:46.000]  最初的團員行為
[00:19:46.000 --> 00:19:52.000]  是廣西五周時期的建築聖經學院的學友
[00:19:52.000 --> 00:19:55.000]  五位和習富民
[00:19:55.000 --> 00:19:57.000]  R.A.Jeffrey
[00:19:57.000 --> 00:20:00.000]  宣導會的從加拿大到中國
[00:20:00.000 --> 00:20:02.000]  傳福音的宣教士
[00:20:02.000 --> 00:20:06.000]  一切是習富民五十多歲的時候
[00:20:06.000 --> 00:20:10.000]  得到神的啟顯呼召
[00:20:10.000 --> 00:20:14.000]  離開中國南方的工匠
[00:20:14.000 --> 00:20:17.000]  去印尼外國
[00:20:17.000 --> 00:20:23.000]  五個中國的同工與他同期
[00:20:23.000 --> 00:20:28.000]  其中一個就是王仲欣牧師
[00:20:28.000 --> 00:20:32.000]  他到了印尼
[00:20:32.000 --> 00:20:36.000]  他們是蘇門達拉的大道
[00:20:36.000 --> 00:20:38.000]  Sumatra的大道
[00:20:38.000 --> 00:20:41.000]  東岸有兩個島
[00:20:41.000 --> 00:20:45.000]  一個叫做Tiridum
[00:20:45.000 --> 00:20:47.000]  Tiridum
[00:20:47.000 --> 00:20:50.000]  一個叫做Malidum
[00:20:50.000 --> 00:20:53.000]  這兩個島有很多華人
[00:20:53.000 --> 00:20:58.000]  他們開始傳福音
[00:20:58.000 --> 00:21:00.000]  90年過世
[00:21:00.000 --> 00:21:04.000]  84歲
[00:21:04.000 --> 00:21:10.000]  在這個長的50、60年中
[00:21:10.000 --> 00:21:13.000]  他建立了十間教會
[00:21:13.000 --> 00:21:17.000]  信主的人有超過一萬人
[00:21:17.000 --> 00:21:19.000]  看到他的建築
[00:21:19.000 --> 00:21:23.000]  真的非常非常感動人
[00:21:23.000 --> 00:21:25.000]  非常的寶貴
[00:21:25.000 --> 00:21:30.000]  他的建築提及
[00:21:30.000 --> 00:21:34.000]  看到的後分
[00:21:34.000 --> 00:21:38.000]  就是開放、吃苦、補熱
[00:21:38.000 --> 00:21:40.000]  在他身上
[00:21:40.000 --> 00:21:47.000]  在過一代的五位開放宣教士身上
[00:21:47.000 --> 00:21:52.000]  充分的證明出來
[00:21:52.000 --> 00:21:54.000]  很好的建築
[00:21:54.000 --> 00:21:56.000]  現在我們看第八
[00:21:56.000 --> 00:22:01.000]  形式時代
[00:22:01.000 --> 00:22:05.000]  台灣太后書三章一至五節
[00:22:05.000 --> 00:22:08.000]  我來看一看那個經文
[00:22:08.000 --> 00:22:10.000]  三章一至五節
[00:22:10.000 --> 00:22:14.000]  你該知道末世必有危險的日子來到
[00:22:14.000 --> 00:22:19.000]  因為那時人要專顧自己貪愛錢財
[00:22:19.000 --> 00:22:24.000]  自誇狂傲、妄賭、違背父母
[00:22:24.000 --> 00:22:30.000]  忘恩不義、心不勝解、無親情、不解怨
[00:22:30.000 --> 00:22:36.000]  好錯纏言、不能自約、性情凶暴、不愛良善
[00:22:36.000 --> 00:22:40.000]  賣主賣友、任意妄為、自高自大
[00:22:40.000 --> 00:22:44.000]  愛艷樂、不愛神、有敬天的外貌
[00:22:44.000 --> 00:22:46.000]  卻背了敬天的食慾
[00:22:46.000 --> 00:22:50.000]  這等人你要躲開
[00:22:50.000 --> 00:22:52.000]  五節經文
[00:22:52.000 --> 00:22:54.000]  他講到什麼情況呢?
[00:22:54.000 --> 00:22:56.000]  還什麼時候的情況呢?
[00:22:56.000 --> 00:23:00.000]  他就說末世
[00:23:00.000 --> 00:23:03.000]  這種情況他怎樣形容呢?
[00:23:03.000 --> 00:23:06.000]  危險的日子
[00:23:06.000 --> 00:23:09.000]  就是道德上的危險
[00:23:09.000 --> 00:23:13.000]  靈性上的危險
[00:23:13.000 --> 00:23:17.000]  這種日子一定會來到
[00:23:17.000 --> 00:23:22.000]  這是保羅對聖靈感動所講的寓言
[00:23:22.000 --> 00:23:25.000]  這次所描寫的情況
[00:23:25.000 --> 00:23:31.000]  與今天的情況實在不貌而合
[00:23:31.000 --> 00:23:34.000]  不約而同
[00:23:34.000 --> 00:23:37.000]  我們可以用今天的字句
[00:23:37.000 --> 00:23:43.000]  來形容這次所講的情況
[00:23:43.000 --> 00:23:45.000]  我們試一下
[00:23:45.000 --> 00:23:48.000]  在我們講義裏面
[00:23:48.000 --> 00:23:54.000]  這次講尊顧自己
[00:23:54.000 --> 00:23:58.000]  自誇、誇傲
[00:23:58.000 --> 00:24:01.000]  這些字眼
[00:24:01.000 --> 00:24:05.000]  就是表示自我重心
[00:24:05.000 --> 00:24:10.000]  用今天詩詩用的一個字
[00:24:10.000 --> 00:24:12.000]  叫做Egoism
[00:24:12.000 --> 00:24:16.000]  Ego就是自我
[00:24:16.000 --> 00:24:19.000]  自我重心
[00:24:19.000 --> 00:24:21.000]  尊顧自己
[00:24:21.000 --> 00:24:23.000]  一切的一切都環繞自己
[00:24:23.000 --> 00:24:26.000]  以自己為重心
[00:24:26.000 --> 00:24:29.000]  自誇就是張揚自己
