
[00:00:00.000 --> 00:00:03.460]  很快40天的新聞更新之旅就完結了
[00:01:27.760 --> 00:01:29.240]  猶太人從耶路撒冷
[00:01:29.240 --> 00:01:31.480]  拼湊斯和利美人到約翰那裏
[00:01:31.480 --> 00:01:33.280]  問他:你是誰
[00:01:33.280 --> 00:01:35.760]  他就明說:我並不隱瞞
[00:01:35.760 --> 00:01:37.760]  明說:我不是基督
[00:01:37.760 --> 00:01:39.320]  當時施洗約翰出來
[00:01:39.320 --> 00:01:41.520]  用一個洗禮
[00:01:41.520 --> 00:01:43.360]  去叫人悔改
[00:01:43.360 --> 00:01:45.000]  歸向上帝
[00:01:45.000 --> 00:01:46.880]  應該做了一段時間之後
[00:01:46.880 --> 00:01:48.880]  有一些人跟著他
[00:01:48.880 --> 00:01:50.480]  有一些門徒跟著他
[00:01:50.480 --> 00:01:54.240]  接著他的名聲應該在那個範圍裏面
[00:01:54.240 --> 00:01:55.320]  那個地區裏面
[00:01:55.320 --> 00:01:57.080]  都已經有很多人知道
[00:01:57.080 --> 00:01:59.320]  接著這些訊息就來到
[00:01:59.320 --> 00:02:02.480]  當時的宗教領袖那裏
[00:02:02.480 --> 00:02:03.480]  工會
[00:02:03.480 --> 00:02:05.160]  這些工會就是
[00:02:05.160 --> 00:02:08.280]  當時由一些宗教領袖
[00:02:08.280 --> 00:02:11.240]  主要負責管理
[00:02:11.240 --> 00:02:13.720]  多數都是一些祭司
[00:02:13.720 --> 00:02:17.200]  一些宗教人員在當中
[00:02:17.200 --> 00:02:19.160]  這班人就猜了一些人
[00:02:19.160 --> 00:02:22.320]  猜了一個團 使命團
[00:02:22.320 --> 00:02:24.120]  去問約翰
[00:02:24.120 --> 00:02:25.600]  究竟你是誰
[00:02:25.600 --> 00:02:27.320]  引含著一個問題
[00:02:27.320 --> 00:02:29.800]  就是究竟你是否要
[00:02:29.800 --> 00:02:32.800]  上帝說猜派來的那個尼塞亞呢
[00:02:32.800 --> 00:02:34.960]  你是否那個呢
[00:02:34.960 --> 00:02:37.640]  當時在猶太人的觀念裏面
[00:02:37.640 --> 00:02:39.920]  都有一個救贖主的觀念
[00:02:39.920 --> 00:02:41.400]  就是尼塞亞的觀念
[00:02:41.400 --> 00:02:42.600]  在這裏說就是基督
[00:02:42.600 --> 00:02:44.920]  在當時的言語就是說
[00:02:44.920 --> 00:02:46.520]  基督就是等於尼塞亞
[00:02:46.520 --> 00:02:48.160]  等於這個救贖主
[00:02:48.160 --> 00:02:48.920]  當然
[00:02:48.920 --> 00:02:51.440]  猶太人他們等待著的救贖主
[00:02:51.440 --> 00:02:53.880]  是等待著一個軍事的領袖
[00:02:53.880 --> 00:02:55.880]  一個軍事的強人
[00:02:55.880 --> 00:02:58.560]  帶領我們一班以色列人一起出來
[00:02:58.560 --> 00:03:00.080]  脫離羅馬的統治
[00:03:00.080 --> 00:03:02.160]  建立自己獨立的一個國家
[00:03:02.160 --> 00:03:03.920]  這個是他們的期望
[00:03:03.920 --> 00:03:08.160]  但是上帝的心意卻不是這樣
[00:03:08.160 --> 00:03:10.400]  他要藉著尼塞亞
[00:03:10.400 --> 00:03:12.520]  藉著這個救贖主
[00:03:12.520 --> 00:03:15.920]  去拯救地上所有的罪人
[00:03:15.920 --> 00:03:17.480]  在這樣的背景裏面
[00:03:17.480 --> 00:03:20.160]  這班人就帶著一個問題
[00:03:20.160 --> 00:03:21.480]  來到約翰那裏
[00:03:21.480 --> 00:03:22.640]  去問約翰
[00:03:22.640 --> 00:03:24.640]  究竟你是誰
[00:03:24.640 --> 00:03:27.160]  從約翰的答法裏面
[00:03:27.160 --> 00:03:28.360]  基本上可以知道
[00:03:28.360 --> 00:03:30.240]  這個說你是誰
[00:03:30.240 --> 00:03:32.400]  是隱含著一個假設
[00:03:32.400 --> 00:03:35.080]  你是不是那個尼塞亞
[00:03:35.080 --> 00:03:38.200]  接著施洗約翰就說
[00:03:38.200 --> 00:03:40.280]  我不是
[00:03:40.280 --> 00:03:43.520]  我來只是為了做見證
[00:03:43.520 --> 00:03:45.280]  我不是那個救贖主
[00:03:45.280 --> 00:03:47.720]  我只不過是為那個救贖主
[00:03:47.720 --> 00:03:49.120]  做這個見證
[00:03:49.120 --> 00:03:51.000]  在這裏約翰的
[00:03:51.000 --> 00:03:52.440]  施洗約翰的見證
[00:03:52.440 --> 00:03:54.240]  可以說是集中了
[00:03:54.240 --> 00:03:58.520]  可以說是在這個對話的問題裏面
[00:03:58.520 --> 00:04:00.360]  第一章就說施洗約翰
[00:04:00.360 --> 00:04:02.840]  就是要為耶穌做見證
[00:04:02.840 --> 00:04:04.800]  在這裏很具體的說
[00:04:04.800 --> 00:04:08.360]  施洗約翰就在這班調查團裏面
[00:04:08.360 --> 00:04:11.200]  就去為耶穌做一個見證
[00:04:11.200 --> 00:04:13.640]  接著他們就去問
[00:04:13.640 --> 00:04:14.760]  你不是基督
[00:04:14.760 --> 00:04:18.560]  那究竟在21至23節裏面
[00:04:18.560 --> 00:04:20.280]  他繼續去問
[00:04:20.280 --> 00:04:21.280]  他們又問他說
[00:04:21.280 --> 00:04:22.560]  你是誰呢
[00:04:22.560 --> 00:04:23.600]  是以利亞嗎
[00:04:23.600 --> 00:04:24.720]  他說我不是
[00:04:24.720 --> 00:04:25.760]  是那先知嗎
[00:04:25.760 --> 00:04:27.320]  他回答說不是
[00:04:27.320 --> 00:04:28.320]  於是他們說
[00:04:28.320 --> 00:04:29.520]  你到底是誰
[00:04:29.520 --> 00:04:31.880]  叫我們回覆差我門來的人
[00:04:31.880 --> 00:04:34.400]  你自己說你是誰
[00:04:34.400 --> 00:04:38.880]  他說我就是那在曠野有人聲喊著說
[00:04:38.880 --> 00:04:40.400]  修籍主的道路
[00:04:40.400 --> 00:04:43.520]  正如先知以賽亞所說的
[00:04:43.520 --> 00:04:47.640]  在施洗約翰的衣著裏面
[00:04:47.640 --> 00:04:50.840]  可以說是和以利亞差不多
[00:04:50.840 --> 00:04:52.120]  在衣著上
[00:04:52.120 --> 00:04:55.560]  也說當利差來的時候
[00:04:55.560 --> 00:04:57.600]  以利亞必先會再來
[00:04:57.600 --> 00:04:58.640]  所以他就問
[00:04:58.640 --> 00:05:00.120]  既然你不是那個
[00:05:00.120 --> 00:05:02.240]  那你到底是不是以利亞
[00:05:02.240 --> 00:05:05.040]  其實以利亞和施洗約翰
[00:05:05.040 --> 00:05:08.120]  很肯定有一個共通點
[00:05:08.120 --> 00:05:11.400]  就是他們很堅決的去鼓勵
[00:05:11.400 --> 00:05:13.880]  或者呼籲一班以色列人
[00:05:13.880 --> 00:05:15.840]  你們要很快的去悔改
[00:05:15.840 --> 00:05:18.200]  悔改的迫切性
[00:05:18.200 --> 00:05:19.920]  你們要快點去悔改
[00:05:19.920 --> 00:05:22.360]  上帝審判即將來臨
[00:05:22.360 --> 00:05:25.800]  共通點可以說是在這裏
[00:05:25.800 --> 00:05:27.680]  不過外表也很相似
[00:05:27.680 --> 00:05:30.120]  好像信息也很相似
[00:05:30.120 --> 00:05:34.520]  那你到底是不是將要來的以利亞呢
[00:05:34.520 --> 00:05:36.920]  約翰很斷言的說
[00:05:36.920 --> 00:05:37.760]  我不是
[00:05:37.760 --> 00:05:39.120]  我不是以利亞
[00:05:39.120 --> 00:05:41.800]  接著這班使命團的人
[00:05:41.800 --> 00:05:42.760]  就是信運團
[00:05:42.760 --> 00:05:44.040]  你又不是基督
[00:05:44.040 --> 00:05:45.360]  你又不是以利亞
[00:05:45.360 --> 00:05:48.160]  那你是不是那一位先知
[00:05:48.160 --> 00:05:50.400]  因為在舊約的聖經裏面
[00:05:50.400 --> 00:05:52.720]  也說在末後的日子
[00:05:52.720 --> 00:05:55.000]  上帝差派一個先知
[00:05:55.000 --> 00:05:56.600]  好像摩西一樣
[00:05:56.600 --> 00:05:59.920]  來教導你們上帝的話
[00:05:59.920 --> 00:06:02.320]  約翰也很快的去回應
[00:06:02.320 --> 00:06:04.520]  我都不是那個先知
[00:06:04.520 --> 00:06:06.560]  可以說是三個否定
[00:06:06.560 --> 00:06:10.240]  那這班來信運的人
[00:06:10.240 --> 00:06:11.800]  問了這個答案
[00:06:11.800 --> 00:06:13.520]  三個都不是
[00:06:13.520 --> 00:06:15.360]  很難回去交代
[00:06:15.360 --> 00:06:17.440]  回去難道跟差派的人說
[00:06:17.440 --> 00:06:20.080]  不是這個 不是這個 不是這個
[00:06:20.080 --> 00:06:21.720]  那是什麼
[00:06:21.720 --> 00:06:25.920]  所以他們很快就問了一個很積極的問題
[00:06:25.920 --> 00:06:28.440]  就是說你既然不是基督
[00:06:28.440 --> 00:06:29.840]  你又不是以利亞
[00:06:29.840 --> 00:06:31.320]  你又不是那個先知
[00:06:31.320 --> 00:06:32.640]  那你是誰
[00:06:32.640 --> 00:06:33.640]  你告訴我們
[00:06:33.640 --> 00:06:34.760]  你是誰
[00:06:34.760 --> 00:06:37.320]  約翰很快的回答
[00:06:37.320 --> 00:06:38.360]  他的回答是什麼呢
[00:06:38.360 --> 00:06:41.440]  我就是先知爾賽亞所說的
[00:06:41.440 --> 00:06:48.000]  預備收到主的道路的聲音的那個
[00:06:48.000 --> 00:06:52.200]  在以色列人當中
[00:06:52.200 --> 00:06:55.120]  因為他們犯了很多的過錯
[00:06:55.120 --> 00:06:55.880]  遠離上帝
[00:06:55.880 --> 00:06:57.840]  上帝藉著亡國
[00:06:57.840 --> 00:07:00.080]  將整個國家亡了
[00:07:00.080 --> 00:07:01.800]  當時巴比倫人
[00:07:01.800 --> 00:07:02.960]  將他們很多人
[00:07:02.960 --> 00:07:05.080]  秘魯到巴比倫的地方
[00:07:05.080 --> 00:07:06.080]  上帝也說
[00:07:06.080 --> 00:07:08.840]  如果應許你們會回到故土的
[00:07:08.840 --> 00:07:10.280]  所以漸漸
[00:07:10.280 --> 00:07:11.960]  在爾賽亞先知裡面也說
[00:07:11.960 --> 00:07:13.560]  將來會有人
[00:07:13.560 --> 00:07:16.280]  去預備修正這條道路
[00:07:16.280 --> 00:07:18.360]  讓一群以色列人
[00:07:18.360 --> 00:07:20.760]  能夠通過由巴比倫
[00:07:20.760 --> 00:07:23.280]  去到耶路撒冷一條路上
[00:07:23.280 --> 00:07:25.840]  可以回到自己的地方
[00:07:25.840 --> 00:07:30.760]  但是這個的表達
[00:07:30.760 --> 00:07:31.720]  漸漸
[00:07:31.720 --> 00:07:34.120]  他們先知裡面也說到
[00:07:34.120 --> 00:07:36.160]  回到故土
[00:07:36.160 --> 00:07:37.560]  不是最重要的
[00:07:37.560 --> 00:07:38.840]  回到耶路撒冷
[00:07:38.840 --> 00:07:40.200]  不是最重要的
[00:07:40.200 --> 00:07:41.760]  最重要的是什麼呢
[00:07:41.760 --> 00:07:43.480]  就是回到上帝的心
[00:07:43.480 --> 00:07:44.600]  回到上帝那裡
[00:07:44.600 --> 00:07:46.880]  悔改歸回上帝
[00:07:46.880 --> 00:07:48.680]  不是歸回耶路撒冷
[00:07:48.680 --> 00:07:50.720]  是歸回上帝
[00:07:50.720 --> 00:07:53.160]  所以在新約裡面
[00:07:53.160 --> 00:07:58.360]  確立了這個理解
[00:07:58.360 --> 00:07:59.320]  這個關聯
[00:07:59.320 --> 00:08:00.960]  就將這個關聯
[00:08:00.960 --> 00:08:02.080]  可以說是應用在
[00:08:02.080 --> 00:08:03.880]  施洗約翰的身上
[00:08:03.880 --> 00:08:05.560]  施洗約翰他們也自己說
[00:08:05.560 --> 00:08:08.440]  我就是那個
[00:08:08.440 --> 00:08:09.640]  以賽亞先所說的
[00:08:09.640 --> 00:08:11.320]  預備主的道路
[00:08:11.320 --> 00:08:14.520]  修正主的道路的聲音的那個
[00:08:14.520 --> 00:08:15.680]  我這個聲音出現
[00:08:15.680 --> 00:08:19.200]  是宣告彌賽亞即將來臨
[00:08:19.200 --> 00:08:21.000]  就是耶穌的來臨
[00:08:21.000 --> 00:08:22.360]  所以施洗約翰說
[00:08:22.360 --> 00:08:25.720]  我就是那個聲音
[00:08:25.720 --> 00:08:26.920]  在這裡
[00:08:26.920 --> 00:08:29.880]  一群代表團的人
[00:08:29.880 --> 00:08:31.760]  去詢問施洗約翰
[00:08:31.760 --> 00:08:33.000]  你是誰
[00:08:33.000 --> 00:08:35.000]  強調他的身份
[00:08:35.000 --> 00:08:38.160]  你因為幫人去施洗
[00:08:38.160 --> 00:08:39.960]  是要說權柄
[00:08:39.960 --> 00:08:41.360]  是要說身份
[00:08:41.360 --> 00:08:44.880]  不是每個人都可以做
[00:08:44.880 --> 00:08:48.480]  所以一群人去問施洗約翰的時候
[00:08:48.480 --> 00:08:50.600]  他就說你有什麼資格
[00:08:50.600 --> 00:08:52.640]  去為人施洗
[00:08:52.640 --> 00:08:53.920]  你有這個身份
[00:08:53.920 --> 00:08:55.560]  你才有權柄
[00:08:55.560 --> 00:08:58.640]  你有權柄才可以為人施洗
[00:08:58.640 --> 00:09:03.960]  現在究竟你是誰
[00:09:03.960 --> 00:09:06.720]  背後就是問這個原因
[00:09:06.720 --> 00:09:10.640]  而約翰好像答非所問
[00:09:10.640 --> 00:09:11.640]  某程度
[00:09:11.640 --> 00:09:12.920]  約翰在這裡說
[00:09:12.920 --> 00:09:17.800]  我是用水去施洗
[00:09:17.800 --> 00:09:19.160]  還有他在這裡說
[00:09:19.160 --> 00:09:23.280]  每一個人都要藉著一個表現
[00:09:23.280 --> 00:09:24.680]  可以說是洗禮的表現
[00:09:24.680 --> 00:09:27.240]  表明他自己是一個悔改的人
[00:09:27.240 --> 00:09:30.920]  他願意去相信歸回上帝的人
[00:09:30.920 --> 00:09:32.160]  在這裡
[00:09:32.160 --> 00:09:33.920]  每一個人歸回上帝
[00:09:33.920 --> 00:09:35.960]  都是自己的一個選擇
[00:09:35.960 --> 00:09:40.760]  自己選擇去歸回上帝
[00:09:40.760 --> 00:09:42.280]  不是說一群人
[00:09:42.280 --> 00:09:44.800]  是你自己作一個選擇
[00:09:44.800 --> 00:09:47.560]  施洗約翰也繼續說
[00:09:47.560 --> 00:09:50.360]  他在這個問題裡
[00:09:50.360 --> 00:09:53.280]  他將焦點不是放在自己那裡
[00:09:53.280 --> 00:09:55.600]  他的焦點藉著這個問題
[00:09:55.600 --> 00:09:59.520]  再一次去見證他自己的使命
[00:09:59.520 --> 00:10:01.760]  所以在26至28節他這樣說
[00:10:01.760 --> 00:10:02.800]  約翰回答說
[00:10:02.800 --> 00:10:04.080]  我是用水施洗
[00:10:04.080 --> 00:10:06.440]  但有一位在你們中間
[00:10:06.440 --> 00:10:07.960]  是你們不認識的
[00:10:07.960 --> 00:10:09.480]  那在我以後來的
[00:10:09.480 --> 00:10:11.600]  我給得解鞋帶也不賠
[00:10:11.600 --> 00:10:13.720]  這才在約旦河外
[00:10:13.720 --> 00:10:17.640]  伯達尼約翰施洗的地方作的見證
[00:10:17.640 --> 00:10:18.600]  在這裡
[00:10:18.600 --> 00:10:19.400]  可以說
[00:10:19.400 --> 00:10:21.880]  一群人問施洗約翰的身份
[00:10:21.880 --> 00:10:23.880]  是問權柄的問題
[00:10:23.880 --> 00:10:25.280]  你有什麼權柄
[00:10:25.280 --> 00:10:26.000]  你沒有這個身份
[00:10:26.000 --> 00:10:28.400]  你就沒有權柄做這件事
[00:10:28.400 --> 00:10:30.800]  約翰施洗約翰的回答
[00:10:30.800 --> 00:10:34.120]  他不是將別人的焦點放在自己那裡
[00:10:34.120 --> 00:10:35.000]  我有什麼身份
[00:10:35.000 --> 00:10:36.080]  所以你們要尊敬我
[00:10:36.080 --> 00:10:37.800]  所以我有這個權柄
[00:10:37.800 --> 00:10:38.880]  不是
[00:10:38.880 --> 00:10:39.960]  施洗約翰
[00:10:39.960 --> 00:10:42.840]  他是從使命那裡去說
[00:10:42.840 --> 00:10:43.800]  他說
[00:10:43.800 --> 00:10:44.640]  其實
[00:10:44.640 --> 00:10:45.200]  我
[00:10:45.200 --> 00:10:46.680]  他說我有這個權柄
[00:10:46.680 --> 00:10:48.920]  其實後面的已經有說
[00:10:48.920 --> 00:10:51.720]  那差我來用水施洗的
[00:10:51.720 --> 00:10:53.560]  說已經隱含著
[00:10:53.560 --> 00:10:55.840]  我的權柄是來自上帝
[00:10:55.840 --> 00:10:58.040]  但是他的焦點也不是在這裡
[00:10:58.040 --> 00:10:59.080]  他的焦點是
[00:10:59.080 --> 00:11:00.320]  見證
[00:11:00.320 --> 00:11:04.240]  那個要來的救贖主
[00:11:04.240 --> 00:11:05.720]  那個彌賽
[00:11:05.720 --> 00:11:07.480]  可以說
[00:11:07.480 --> 00:11:09.080]  約翰的回答
[00:11:09.080 --> 00:11:09.640]  是什麼呢
[00:11:09.640 --> 00:11:10.880]  他大意就是說
[00:11:10.880 --> 00:11:12.200]  我是施洗
[00:11:12.200 --> 00:11:14.320]  我有這個從神來的權柄
[00:11:14.320 --> 00:11:15.600]  我可以這樣做
[00:11:15.600 --> 00:11:16.480]  但是
[00:11:16.480 --> 00:11:18.200]  我只不過是見證
[00:11:18.200 --> 00:11:20.000]  我是一個見證人
[00:11:20.000 --> 00:11:22.760]  見證那個將要來的那個
[00:11:22.760 --> 00:11:24.600]  對比那個
[00:11:24.600 --> 00:11:26.200]  我算不出什麼
[00:11:26.200 --> 00:11:28.280]  他將人的焦點移了去
[00:11:28.280 --> 00:11:29.040]  可以說
[00:11:29.040 --> 00:11:31.160]  耶穌的身上
[00:11:31.160 --> 00:11:33.280]  可以說在這裡流露出
[00:11:33.280 --> 00:11:36.680]  施洗約翰一個很大的謙卑態度
[00:11:36.680 --> 00:11:37.640]  在當時來說
[00:11:37.640 --> 00:11:40.320]  一個老師和一個學生的關係
[00:11:40.320 --> 00:11:43.440]  一個學生在為老師做任何的事
[00:11:43.440 --> 00:11:44.920]  除了一樣
[00:11:44.920 --> 00:11:45.680]  就是
[00:11:45.680 --> 00:11:46.040]  什麼呢
[00:11:46.040 --> 00:11:47.960]  就是幫他脫了鞋子
[00:11:47.960 --> 00:11:50.320]  所以幫人脫鞋子是一個很
[00:11:50.320 --> 00:11:52.360]  很卑微的一個動作
[00:11:52.360 --> 00:11:54.400]  連當時一個學生什麼都可以做
[00:11:54.400 --> 00:11:56.680]  但是一樣是不可以做的
[00:11:56.680 --> 00:11:57.480]  但是
[00:11:57.480 --> 00:11:59.200]  施洗約翰的回答是什麼呢
[00:11:59.200 --> 00:12:01.440]  對比那個要來的人
[00:12:01.440 --> 00:12:04.640]  我幫他脫鞋子
[00:12:04.640 --> 00:12:05.760]  做這個動作
[00:12:05.760 --> 00:12:08.080]  都不配
[00:12:08.080 --> 00:12:08.960]  所以
[00:12:08.960 --> 00:12:10.240]  是更深的表達
[00:12:10.240 --> 00:12:11.600]  就是約翰那種謙卑
[00:12:11.600 --> 00:12:13.360]  他知道自己的身份
[00:12:13.360 --> 00:12:16.040]  他算什麼
[00:12:16.040 --> 00:12:16.840]  他很知道
[00:12:16.840 --> 00:12:18.280]  我不算什麼
[00:12:18.280 --> 00:12:21.560]  要來的那個才是最重要的人物
[00:12:21.560 --> 00:12:25.040]  是你們要認識的一個人物
[00:12:25.040 --> 00:12:26.040]  在這裡
[00:12:26.040 --> 00:12:27.280]  就是
[00:12:27.280 --> 00:12:29.120]  呃
[00:12:29.120 --> 00:12:29.840]  約翰
[00:12:29.840 --> 00:12:30.920]  這個作者
[00:12:30.920 --> 00:12:32.640]  約翰有時候我們要清楚
[00:12:32.640 --> 00:12:34.160]  是在說施洗約翰
[00:12:34.160 --> 00:12:37.840]  因為寫約翰福音的那個作者約翰
[00:12:37.840 --> 00:12:39.360]  我現在說的那個約翰
[00:12:39.360 --> 00:12:41.320]  就是寫約翰福音的作者
[00:12:41.320 --> 00:12:41.960]  其實
[00:12:41.960 --> 00:12:44.560]  他寫這本約翰福音是很仔細
[00:12:44.560 --> 00:12:45.480]  很多
[00:12:45.480 --> 00:12:46.840]  很細微的地方
[00:12:46.840 --> 00:12:48.400]  他慢慢一點一點
[00:12:48.400 --> 00:12:49.480]  累積一個很
[00:12:49.480 --> 00:12:51.600]  聚焦在一個信息上面
[00:12:51.600 --> 00:12:53.520]  在這裡他說
[00:12:53.520 --> 00:12:55.240]  施洗約翰的見證
[00:12:55.240 --> 00:12:57.040]  是哪裡做的見證呢
[00:12:57.040 --> 00:12:59.040]  在伯達尼的地方
[00:12:59.040 --> 00:13:00.000]  在這個地方
[00:13:00.000 --> 00:13:02.720]  在耶穌公開侍奉的地方
[00:13:02.720 --> 00:13:03.920]  開始點
[00:13:03.920 --> 00:13:04.680]  接著
[00:13:04.680 --> 00:13:06.800]  在約翰福音第十章可以說
[00:13:06.800 --> 00:13:08.600]  當耶穌公開侍奉
[00:13:08.600 --> 00:13:09.920]  在那個地方走了一圈
[00:13:09.920 --> 00:13:11.640]  猶太加利尼那個地方
[00:13:11.640 --> 00:13:14.360]  在上帝應許的地方走了一圈
[00:13:14.360 --> 00:13:15.400]  就是
[00:13:15.400 --> 00:13:16.360]  可以說
[00:13:16.360 --> 00:13:18.800]  耶穌回到施洗約翰
[00:13:18.800 --> 00:13:21.080]  為他做見證的一個地方
[00:13:21.080 --> 00:13:24.120]  在第十章的39和40節那裡去說
[00:13:24.120 --> 00:13:24.760]  接著
[00:13:24.760 --> 00:13:26.120]  在第十一章
[00:13:26.120 --> 00:13:28.120]  再去說
[00:13:28.120 --> 00:13:31.640]  耶穌去讓拉撒路復活
[00:13:31.640 --> 00:13:32.680]  這個時跡
[00:13:32.680 --> 00:13:34.960]  也在伯達尼的附近
[00:13:34.960 --> 00:13:35.760]  其實
[00:13:35.760 --> 00:13:37.160]  約翰在這裡
[00:13:37.160 --> 00:13:39.040]  用了很多細微的地方
[00:13:39.040 --> 00:13:41.720]  去宣告一件事
[00:13:41.720 --> 00:13:43.920]  耶穌就是為
[00:13:43.920 --> 00:13:45.920]  所有的百姓
[00:13:45.920 --> 00:13:48.040]  上帝的百姓受死
[00:13:48.040 --> 00:13:48.880]  確定
[00:13:48.880 --> 00:13:50.040]  上帝的應許
[00:13:50.040 --> 00:13:51.040]  耶穌
[00:13:51.040 --> 00:13:53.520]  就是神的羔羊
[00:13:53.520 --> 00:13:54.520]  在這裡
[00:13:54.520 --> 00:13:56.520]  在第29至30節
[00:13:56.520 --> 00:13:57.520]  30節
[00:13:57.520 --> 00:13:58.720]  再一次的去說
[00:13:58.720 --> 00:14:01.040]  他要見證的那位是哪位呢
[00:14:01.040 --> 00:14:02.520]  29、30節在這裡說
[00:14:02.520 --> 00:14:03.320]  此日
[00:14:03.320 --> 00:14:05.720]  約翰看見耶穌來到他那裡
[00:14:05.720 --> 00:14:06.640]  他就說
[00:14:06.640 --> 00:14:08.040]  看那神的羔羊
[00:14:08.040 --> 00:14:09.840]  隨他世人聚焉的
[00:14:09.840 --> 00:14:10.960]  這就是我曾說
[00:14:10.960 --> 00:14:12.520]  有一位在我耳前來
[00:14:12.520 --> 00:14:14.520]  反成了在我耳前的
[00:14:14.520 --> 00:14:16.960]  因他本來在我耳前
[00:14:16.960 --> 00:14:17.880]  在這裡
[00:14:17.880 --> 00:14:18.760]  可以說
[00:14:18.760 --> 00:14:22.080]  約翰公開的一個見證
[00:14:22.080 --> 00:14:24.480]  回應了第一章他的使命
[00:14:24.480 --> 00:14:26.080]  看那神的羔羊
[00:14:26.080 --> 00:14:29.480]  隨他世人聚焉的
[00:14:29.480 --> 00:14:30.480]  在這裡
[00:14:30.480 --> 00:14:31.480]  約翰
[00:14:31.480 --> 00:14:34.000]  施洗約翰一出來的時候
[00:14:34.000 --> 00:14:35.280]  人們聚焦在他身上
[00:14:35.280 --> 00:14:37.480]  哇,這是不是很特別的人物
[00:14:37.480 --> 00:14:39.880]  他是不是那個彌賽亞呢
[00:14:39.880 --> 00:14:40.680]  接著
[00:14:40.680 --> 00:14:41.880]  施洗約翰
[00:14:41.880 --> 00:14:43.480]  慢慢地將人的焦點
[00:14:43.480 --> 00:14:45.080]  移到耶穌那裡
[00:14:45.080 --> 00:14:45.680]  我不是
[00:14:45.680 --> 00:14:47.080]  那一位才是
[00:14:47.080 --> 00:14:48.280]  那一位
[00:14:48.280 --> 00:14:49.280]  將要
[00:14:49.280 --> 00:14:51.080]  為世人的緣故
[00:14:51.080 --> 00:14:52.880]  釘在十字架上的那一位
[00:14:52.880 --> 00:14:54.480]  那一位在這裡
[00:14:54.480 --> 00:14:56.280]  他怎麼知道是那個呢
[00:14:56.280 --> 00:14:57.680]  他怎麼見證
[00:14:57.680 --> 00:14:59.480]  耶穌就是
[00:14:59.480 --> 00:15:01.080]  上帝差派來的
[00:15:01.080 --> 00:15:02.080]  那一位救主呢
[00:15:02.080 --> 00:15:04.880]  在第31至33節他這麼說
[00:15:04.880 --> 00:15:06.480]  我以前不認識他
[00:15:06.480 --> 00:15:08.480]  如今我來用水施洗
[00:15:08.480 --> 00:15:11.480]  為要叫他顯明給以色列人
[00:15:11.480 --> 00:15:12.880]  約翰有作見證說
[00:15:12.880 --> 00:15:14.280]  我曾看見聖靈
[00:15:14.280 --> 00:15:16.880]  彷彿甲子從天降下
[00:15:16.880 --> 00:15:18.880]  住在他的身上
[00:15:18.880 --> 00:15:20.280]  我先前不認識他
[00:15:20.280 --> 00:15:22.080]  只是那為我來
[00:15:22.080 --> 00:15:25.080]  猜我來用水施洗的
[00:15:25.080 --> 00:15:25.880]  對我說
[00:15:25.880 --> 00:15:28.880]  我看見聖靈降下來
[00:15:28.880 --> 00:15:30.280]  住在誰的身上
[00:15:30.280 --> 00:15:33.280]  誰就是用聖靈施洗的
