
[00:00:00.000 --> 00:00:02.480]  我們翻開聖經路教庇堪十二章
[00:02:33.320 --> 00:02:35.240]  求神都讓我們不忘記
[00:02:35.240 --> 00:02:37.640]  這位上帝吩咐我們
[00:02:37.640 --> 00:02:41.400]  鼓勵我們放膽為祂作見證
[00:02:41.400 --> 00:02:43.160]  放開膽量
[00:02:43.160 --> 00:02:46.000]  知道上帝引導我們
[00:02:46.000 --> 00:02:47.760]  與我們同在
[00:02:47.760 --> 00:02:51.520]  我們向人講述主的救恩
[00:02:51.520 --> 00:02:54.360]  也為真道勇敢
[00:02:54.360 --> 00:02:58.760]  因為這個世界需要認識這位主
[00:02:58.760 --> 00:03:01.720]  因此我們帶著一種這樣的態度一起讀
[00:03:01.720 --> 00:03:04.040]  聖經路加福音第十二章
[00:03:04.040 --> 00:03:07.560]  主耶穌給我們的說話
[00:03:07.560 --> 00:03:09.400]  首先我們思想的是第一方面
[00:03:09.400 --> 00:03:12.080]  聖經提及關於虛偽的事情
[00:03:12.080 --> 00:03:16.000]  虛偽是難阻我們勇敢面對的
[00:03:16.000 --> 00:03:19.560]  我們看第十二章第一節
[00:03:19.560 --> 00:03:22.520]  「那時有成千上萬的人聚在一起
[00:03:22.520 --> 00:03:24.320]  甚至彼此踐踏
[00:03:24.320 --> 00:03:26.560]  耶穌就先對門徒說
[00:03:26.560 --> 00:03:29.000]  你們要提防犯你錯人的教
[00:03:29.000 --> 00:03:32.040]  就是虛偽」
[00:03:32.040 --> 00:03:33.600]  在當時有很多人
[00:03:33.600 --> 00:03:37.000]  聖經說有成千上萬的人聚集一起
[00:03:37.000 --> 00:03:40.000]  似乎主耶穌不是很在乎
[00:03:40.000 --> 00:03:43.320]  有多少群眾擁戴祂
[00:03:43.320 --> 00:03:46.960]  反而祂留心的是哪些人呢?
[00:03:46.960 --> 00:03:48.400]  祂的門徒
[00:03:48.400 --> 00:03:51.400]  祂就先對他們說話
[00:03:51.400 --> 00:03:55.200]  首先關注的是這些門徒
[00:03:55.200 --> 00:03:56.560]  很多人都很緊張
[00:03:56.560 --> 00:03:58.360]  別人怎樣看祂
[00:03:58.360 --> 00:04:01.560]  或者說有沒有人擁戴祂
[00:04:01.560 --> 00:04:03.880]  在影視界更加會很重視
[00:04:03.880 --> 00:04:07.120]  有多少粉絲支持祂
[00:04:07.120 --> 00:04:08.160]  但是對耶穌來說
[00:04:08.160 --> 00:04:09.560]  這些不重要
[00:04:09.560 --> 00:04:13.480]  重要的是有人真正作祂的門徒
[00:04:13.480 --> 00:04:14.880]  跟隨祂
[00:04:14.880 --> 00:04:15.480]  說到門徒
[00:04:15.480 --> 00:04:16.680]  大家可能會想起
[00:04:16.680 --> 00:04:18.800]  在後面《路加福音》第十四章
[00:04:18.800 --> 00:04:20.400]  有類似的情況
[00:04:20.400 --> 00:04:22.800]  大家去看一看
[00:04:22.800 --> 00:04:28.280]  十四章第二十五節
[00:04:28.280 --> 00:04:29.800]  聖經說到
[00:04:29.800 --> 00:04:33.080]  「有許多人與耶穌同行
[00:04:33.080 --> 00:04:36.200]  祂轉身對他們說」二十六節
[00:04:36.200 --> 00:04:38.280]  「如果有人到我這裡來
[00:04:38.280 --> 00:04:41.120]  愛我不超過愛自己的父母
[00:04:41.120 --> 00:04:43.560]  妻子兒女兄弟姐妹
[00:04:43.560 --> 00:04:45.240]  甚至自己的性命
[00:04:45.240 --> 00:04:49.480]  就不能作我的門徒」
[00:04:49.480 --> 00:04:51.480]  當時很多人擁戴耶穌
[00:04:51.480 --> 00:04:54.160]  一直追隨祂
[00:04:54.160 --> 00:04:55.080]  但是很奇怪
[00:04:55.080 --> 00:04:57.240]  耶穌突然轉身來
[00:04:57.240 --> 00:05:00.680]  向群眾說一句話
[00:05:00.680 --> 00:05:02.080]  告訴他們
[00:05:02.080 --> 00:05:04.400]  「你們如果要做我的門徒
[00:05:04.400 --> 00:05:08.240]  就要愛我過於你們的父母
[00:05:08.240 --> 00:05:09.520]  兄弟姐妹
[00:05:09.520 --> 00:05:13.040]  包括你們自己的性命」
[00:05:13.040 --> 00:05:14.240]  很奇怪
[00:05:14.240 --> 00:05:16.200]  用我們現在的說話來說
[00:05:16.200 --> 00:05:17.960]  耶穌這樣說話
[00:05:17.960 --> 00:05:20.640]  是趕客
[00:05:20.640 --> 00:05:22.240]  很多人跟著來
[00:05:22.240 --> 00:05:24.000]  應該很高興
[00:05:24.000 --> 00:05:25.600]  但是祂反而問他們
[00:05:25.600 --> 00:05:26.800]  「你們要小心
[00:05:26.800 --> 00:05:30.000]  是否真的明白跟隨我的意思
[00:05:30.000 --> 00:05:31.600]  有否想過要付出代價
[00:05:31.600 --> 00:05:33.960]  作我的門徒?」
[00:05:33.960 --> 00:05:34.600]  各位弟兄姐妹
[00:05:34.600 --> 00:05:36.200]  聖經一直這樣說
[00:05:36.200 --> 00:05:39.760]  不單讓我們僅僅可以得救
[00:05:39.760 --> 00:05:43.160]  神很願意我們能夠作祂的門徒
[00:05:43.160 --> 00:05:47.120]  以至能夠得到神給我們全部的恩惠
[00:05:47.120 --> 00:05:51.040]  而作門徒是要付出代價的
[00:05:51.040 --> 00:05:51.880]  因此你留心
[00:05:51.880 --> 00:05:54.000]  聖經上提醒我們
[00:05:54.000 --> 00:05:58.600]  要背起你的十字架來跟隨我
[00:05:58.600 --> 00:05:59.720]  我們的信仰
[00:05:59.720 --> 00:06:01.120]  不單是告訴我們
[00:06:01.120 --> 00:06:04.200]  是主呼召我們給我們救恩
[00:06:04.200 --> 00:06:06.600]  給我們心靈的慰藉
[00:06:06.600 --> 00:06:08.720]  同樣呼召我們要付代價
[00:06:08.720 --> 00:06:11.520]  毀身作祂的門徒
[00:06:11.520 --> 00:06:16.240]  因此當我們想到要有使命的時候
[00:06:16.240 --> 00:06:18.760]  作使命的教徒的時候
[00:06:18.760 --> 00:06:20.680]  要想起主所說
[00:06:20.680 --> 00:06:22.480]  作主的門徒
[00:06:22.480 --> 00:06:26.160]  亦是主所最留心的這一群人
[00:06:26.160 --> 00:06:30.720]  大家看回前面十二章
[00:06:30.720 --> 00:06:32.360]  主對著門徒說
[00:06:32.360 --> 00:06:36.560]  各位你們要提防法利索人的教就是虛偽
[00:06:36.560 --> 00:06:37.720]  這裡所說的虛偽
[00:06:37.720 --> 00:06:39.720]  很明顯大家會知道
[00:06:39.720 --> 00:06:43.080]  很多時候人會心口不一
[00:06:43.080 --> 00:06:45.200]  而法利索人的虛偽是怎樣呢?
[00:06:45.200 --> 00:06:56.320]  大家看一看前面第十一章第三十九節
[00:06:56.320 --> 00:06:58.880]  當時主耶穌說
[00:06:58.880 --> 00:07:00.880]  主對他說
[00:07:00.880 --> 00:07:05.920]  你們法利塞人把杯盤的外面洗淨
[00:07:05.920 --> 00:07:11.040]  但你們裡面卻充滿了搶奪和邪惡
[00:07:11.040 --> 00:07:14.360]  外面裝扮得很美善
[00:07:14.360 --> 00:07:16.160]  但裡面是污穢的
[00:07:16.160 --> 00:07:18.400]  是邪惡的
[00:07:18.400 --> 00:07:21.520]  我記得有一次見到一個很漂亮的長杯
[00:07:21.520 --> 00:07:24.520]  很高身很大的長杯
[00:07:24.520 --> 00:07:28.200]  外面閃閃的很光亮
[00:07:28.200 --> 00:07:31.640]  我走過去看一看杯子的內部
[00:07:31.640 --> 00:07:33.200]  嚇了一跳
[00:07:33.200 --> 00:07:38.600]  裡面有蜘蛛網和小蟲
[00:07:38.600 --> 00:07:43.640]  不會想像這麼漂亮的杯子裡面是這樣
[00:07:43.640 --> 00:07:46.160]  大家明白當聖經面對我們的時候
[00:07:46.160 --> 00:07:48.000]  告訴我們要警覺
[00:07:48.000 --> 00:07:50.400]  讓我們不要只顧著
[00:07:50.400 --> 00:07:53.600]  很小心營造一個美好的外表
[00:07:53.600 --> 00:07:56.480]  而沒有留心自己的內心
[00:07:56.480 --> 00:08:00.120]  不要只想著得到別人的讚賞接納
[00:08:00.120 --> 00:08:03.360]  而是小心尋求神的讚賞
[00:08:03.360 --> 00:08:06.760]  因為神是看人的內心
[00:08:06.760 --> 00:08:08.480]  為什麼不要這樣做呢?
[00:08:08.480 --> 00:08:11.920]  因為這些裝扮不能保留很久
[00:08:11.920 --> 00:08:16.400]  我們回到第十二章
[00:08:16.400 --> 00:08:20.320]  在第十二章第二節
[00:08:20.320 --> 00:08:21.000]  主耶穌說
[00:08:21.000 --> 00:08:25.200]  「沒有什麼掩蓋的事不被揭露」
[00:08:25.200 --> 00:08:29.480]  「沒有什麼隱藏的事不被人知道」
[00:08:29.480 --> 00:08:32.120]  可能是短暫隱藏
[00:08:32.120 --> 00:08:35.520]  但不會長期隱藏
[00:08:35.520 --> 00:08:36.960]  然後說
[00:08:36.960 --> 00:08:39.680]  「所以你們在暗處所說的
[00:08:39.680 --> 00:08:41.880]  必在明處被人聽見
[00:08:41.880 --> 00:08:44.600]  在內室父耳所談的
[00:08:44.600 --> 00:08:47.800]  必在房頂上宣揚出來」
[00:08:47.800 --> 00:08:50.240]  在內室口耳裡
[00:08:50.240 --> 00:08:51.960]  靜悄悄地跟別人說
[00:08:51.960 --> 00:08:55.160]  你以為聽見沒有人知道的
[00:08:55.160 --> 00:08:57.480]  將來會在房頂
[00:08:57.480 --> 00:08:59.480]  意味著最公開的地方
[00:08:59.480 --> 00:09:01.920]  被宣揚出來
[00:09:01.920 --> 00:09:04.360]  大家記不記得早一段日子
[00:09:04.360 --> 00:09:05.520]  有一個新聞
[00:09:05.520 --> 00:09:07.520]  英國的前首相
[00:09:07.520 --> 00:09:11.800]  有一次在街上遇到一些人示威
[00:09:11.800 --> 00:09:13.920]  又遇到一位女士走過來跟他聊天
[00:09:13.920 --> 00:09:15.560]  說一些事情
[00:09:15.560 --> 00:09:17.560]  然後他們就離開
[00:09:17.560 --> 00:09:20.000]  接著首相和旁邊的幕僚
[00:09:20.000 --> 00:09:22.800]  就在那裡說回這個女士
[00:09:22.800 --> 00:09:25.240]  用很多很尖銳的話
[00:09:25.240 --> 00:09:28.240]  來責罵這個女士
[00:09:28.240 --> 00:09:30.560]  他只是單獨跟她說
[00:09:30.560 --> 00:09:32.080]  但想不到
[00:09:32.080 --> 00:09:35.200]  附近有記者用一些特別的方法
[00:09:35.200 --> 00:09:37.040]  錄了音
[00:09:37.040 --> 00:09:39.400]  將他所說的話錄了音
[00:09:39.400 --> 00:09:41.880]  然後之後就將它揭露出來
[00:09:41.880 --> 00:09:44.000]  引起軒然大波
[00:09:44.000 --> 00:09:44.800]  在那段時間
[00:09:44.800 --> 00:09:46.200]  沒有人會想到
[00:09:46.200 --> 00:09:48.280]  在旁邊說幾句話
[00:09:48.280 --> 00:09:50.280]  彭斯君是這樣的
[00:09:50.280 --> 00:09:54.560]  竟然就會被全部的宣揚出來
[00:09:54.560 --> 00:09:58.320]  這位上帝既然是無所不在
[00:09:58.320 --> 00:10:00.200]  又無所不能的
[00:10:00.200 --> 00:10:04.720]  我們不要以為我們可以虛偽
[00:10:04.720 --> 00:10:07.480]  虛偽是忘記了這位上帝
[00:10:07.480 --> 00:10:09.280]  是掌管一切
[00:10:09.280 --> 00:10:12.040]  又知道一切的上帝
[00:10:12.040 --> 00:10:14.840]  當我們想到有些時候
[00:10:14.840 --> 00:10:17.960]  可以不如就說一些假話
[00:10:17.960 --> 00:10:20.080]  暫時掩飾著
[00:10:20.080 --> 00:10:22.480]  這正是跟神的特性
[00:10:22.480 --> 00:10:26.480]  或是神的屬性背道而馳
[00:10:26.480 --> 00:10:27.360]  大家在這個時候
[00:10:27.360 --> 00:10:29.280]  你翻一翻《經文》
[00:10:29.280 --> 00:10:38.280]  你翻一翻《聖經》的詩篇第八十九篇
[00:10:38.280 --> 00:10:41.160]  詩篇第八十九篇
[00:10:41.160 --> 00:10:48.240]  我們看第十四節
[00:10:48.240 --> 00:10:51.600]  八十九篇第十四節
[00:10:51.600 --> 00:10:55.560]  我們看和合本
[00:10:55.560 --> 00:10:56.600]  聖經這樣說
[00:10:56.600 --> 00:11:02.760]  「公義和公平是你寶座的根基
[00:11:02.760 --> 00:11:07.920]  慈愛和誠實行在你前面」
[00:11:07.920 --> 00:11:11.120]  有人問神寶座的根基會是什麼呢?
[00:11:11.120 --> 00:11:13.800]  可能是黃金珠寶
[00:11:13.800 --> 00:11:15.040]  但不是
[00:11:15.040 --> 00:11:18.880]  神寶座的根基是公義和公平
[00:11:18.880 --> 00:11:20.480]  很明顯神的掌權
[00:11:20.480 --> 00:11:23.440]  是基於祂的公義和公平
[00:11:23.440 --> 00:11:25.560]  是祂最重視的
[00:11:25.560 --> 00:11:27.440]  在祂的面前
[00:11:27.440 --> 00:11:30.760]  是祂最重要的屬性
[00:11:30.760 --> 00:11:34.600]  就是慈愛和誠實
[00:11:34.600 --> 00:11:36.160]  神自己在一切事上
[00:11:36.160 --> 00:11:37.840]  按祂的慈愛行事
[00:11:37.840 --> 00:11:44.040]  也按祂的真理和誠實行事
[00:11:44.040 --> 00:11:46.160]  因此虛偽的事情
[00:11:46.160 --> 00:11:49.200]  與神的屬性是相違背的
[00:11:49.200 --> 00:11:50.760]  我們回到聖經
[00:11:50.760 --> 00:11:53.960]  在剛才主耶穌提醒了一群門徒
[00:11:53.960 --> 00:11:58.600]  「你們要小心防止虛偽」
[00:11:58.600 --> 00:12:00.760]  當我們面對挑戰的時候
[00:12:00.760 --> 00:12:02.600]  有時候也想說謊
[00:12:02.600 --> 00:12:08.120]  或者做一件假事去逃避問題
[00:12:08.120 --> 00:12:12.400]  有時候不想承認有些錯失
[00:12:12.400 --> 00:12:13.720]  不想面對自己
[00:12:13.720 --> 00:12:15.120]  明明自己錯了
[00:12:15.120 --> 00:12:18.000]  就想去否認
[00:12:18.000 --> 00:12:21.320]  因此有些虛假的表現
[00:12:21.320 --> 00:12:23.200]  所以你會發覺虛假的表現
[00:12:23.200 --> 00:12:25.320]  其實是一條小路
[00:12:25.320 --> 00:12:26.680]  一條正路在前面
[00:12:26.680 --> 00:12:28.040]  不想再走上去
[00:12:28.040 --> 00:12:30.120]  所以開一條小岔的路
[00:12:30.120 --> 00:12:32.520]  避開了面對
[00:12:32.520 --> 00:12:37.040]  在過程當中失去了那份勇氣
[00:12:37.040 --> 00:12:38.240]  一個人知道
[00:12:38.240 --> 00:12:39.320]  無論如何
[00:12:39.320 --> 00:12:41.720]  我相信這位上帝接納我
[00:12:41.720 --> 00:12:43.880]  也誠實面對自己
[00:12:43.880 --> 00:12:46.480]  知道也沒有任何說話能夠隱瞞
[00:12:46.480 --> 00:12:49.480]  在神面前勇敢地面對自己
[00:12:49.480 --> 00:12:54.000]  那是主耶穌面臨我們的勇氣
[00:12:54.000 --> 00:12:55.320]  我們再看
[00:12:55.320 --> 00:12:56.920]  在第二小段的經文
[00:12:56.920 --> 00:13:00.640]  再看其實一個人真正要勇敢
[00:13:00.640 --> 00:13:03.000]  是不怕死
[00:13:03.000 --> 00:13:05.840]  在第四節說
[00:13:05.840 --> 00:13:06.640]  我的朋友
[00:13:06.640 --> 00:13:07.800]  我告訴你們
[00:13:07.800 --> 00:13:10.800]  殺身體以後不能再作甚麼的
[00:13:10.800 --> 00:13:12.840]  不要怕他們
[00:13:12.840 --> 00:13:13.800]  我要指示你們
[00:13:13.800 --> 00:13:15.360]  當怕的是誰
[00:13:15.360 --> 00:13:17.400]  當怕那殺身體以後
[00:13:17.400 --> 00:13:20.720]  有權把人投入地獄裡的
[00:13:20.720 --> 00:13:24.040]  我告訴你們應當怕他
[00:13:24.040 --> 00:13:25.440]  主告訴他們
[00:13:25.440 --> 00:13:26.960]  我的朋友
[00:13:26.960 --> 00:13:28.960]  表示一個很特別的關係
[00:13:28.960 --> 00:13:30.440]  很關心他們說
[00:13:30.440 --> 00:13:32.520]  我的朋友
[00:13:32.520 --> 00:13:35.160]  誰能夠殺你的身體
[00:13:35.160 --> 00:13:36.120]  不要怕他
[00:13:36.120 --> 00:13:39.840]  不需要害怕你的身體會死亡
[00:13:39.840 --> 00:13:41.520]  要關心的是
[00:13:41.520 --> 00:13:45.800]  你死後你的靈魂會怎樣
[00:13:45.800 --> 00:13:46.760]  很多人覺得很奇怪
[00:13:46.760 --> 00:13:47.760]  一個人死後
[00:13:47.760 --> 00:13:49.800]  應該就是一了百了
[00:13:49.800 --> 00:13:53.280]  就應該結束了人生
[00:13:53.280 --> 00:13:55.760]  為何還會想到
[00:13:55.760 --> 00:13:59.240]  死後會有甚麼事情呢?
[00:13:59.240 --> 00:14:02.120]  在當中有一個很特別的意思
[00:14:02.120 --> 00:14:04.960]  就是人死後
[00:14:04.960 --> 00:14:07.680]  是會有生命的
[00:14:07.680 --> 00:14:10.600]  重要的是你的靈魂是不死的
[00:14:10.600 --> 00:14:13.760]  重要的是你的靈魂是你生命的核心
[00:14:13.760 --> 00:14:17.680]  最重要的就是關切你的靈魂將來會怎樣
[00:14:17.680 --> 00:14:20.640]  唯有那位上帝能夠決定你的靈魂
[00:14:20.640 --> 00:14:23.680]  將來永遠的歸宿是怎樣
[00:14:23.680 --> 00:14:27.040]  所以你們要敬畏神
[00:14:27.040 --> 00:14:28.040]  剛才提到地獄
[00:14:28.040 --> 00:14:30.120]  大家在第五節提及
[00:14:30.120 --> 00:14:32.160]  這裡的地獄的字很特別
[00:14:32.160 --> 00:14:36.000]  是會讓當時的人立即聯想起一個地方
[00:14:36.000 --> 00:14:37.240]  是甚麼地方呢?
[00:14:37.240 --> 00:14:41.080]  就是當時他們燒垃圾的地方
[00:14:41.080 --> 00:14:42.600]  在他們的城市裏
[00:14:42.600 --> 00:14:44.120]  在這個鄺昌邨裏
[00:14:44.120 --> 00:14:45.160]  總有一個地方
[00:14:45.160 --> 00:14:48.240]  是當時的人用來燒垃圾的
[00:14:48.240 --> 00:14:50.080]  這些垃圾是不斷不斷
[00:14:50.080 --> 00:14:51.680]  因為不斷有新的垃圾來
[00:14:51.680 --> 00:14:54.400]  就不斷地燒
[00:14:54.400 --> 00:14:55.560]  一說這個字的時候
[00:14:55.560 --> 00:14:57.640]  他們會想起甚麼呢?
[00:14:57.640 --> 00:15:01.040]  想起被火燒
[00:15:01.040 --> 00:15:03.320]  而會想起地獄裏面
[00:15:03.320 --> 00:15:06.920]  聖經所說是不滅的火
[00:15:06.920 --> 00:15:08.080]  當人犯罪
[00:15:08.080 --> 00:15:09.360]  遠離上帝的時候
[00:15:09.360 --> 00:15:12.480]  要面對永遠的火狐的終局
[00:15:12.480 --> 00:15:14.640]  是聖經在提醒我們
[00:15:14.640 --> 00:15:17.480]  要敬畏這位上帝
[00:15:17.480 --> 00:15:18.320]  在過程當中
[00:15:18.320 --> 00:15:21.280]  很多人很害怕面對死亡
[00:15:21.280 --> 00:15:22.160]  因此你記得
[00:15:22.160 --> 00:15:23.840]  希伯來書第二章提及
[00:15:23.840 --> 00:15:27.280]  主耶穌受死為了甚麼呢?
[00:15:27.280 --> 00:15:30.240]  要救我們那些一生因怕死
[00:15:30.240 --> 00:15:33.160]  而成為奴僕的人
[00:15:33.160 --> 00:15:34.240]  不要了
[00:15:34.240 --> 00:15:35.160]  就算了
[00:15:35.160 --> 00:15:36.760]  我寧願這樣做
[00:15:36.760 --> 00:15:40.480]  就遷就了一些人的意思
[00:15:40.480 --> 00:15:44.840]  遷就了一些不公義的原則
[00:15:44.840 --> 00:15:46.800]  而為了保存自己
[00:15:46.800 --> 00:15:48.000]  可能都不是說怕死
[00:15:48.000 --> 00:15:51.240]  而是怕受到一些苦楚
[00:15:51.240 --> 00:15:56.360]  或者避免失去一些舒適的環境
[00:15:56.360 --> 00:15:59.440]  失去一些利益
[00:15:59.440 --> 00:16:01.920]  這些恐懼讓人不能去做
[00:16:01.920 --> 00:16:05.600]  他應該做的事情
[00:16:05.600 --> 00:16:09.960]  一位教徒的會計師
[00:16:09.960 --> 00:16:11.080]  這位會計師
[00:16:11.080 --> 00:16:12.560]  有一次有個朋友告訴他
[00:16:12.560 --> 00:16:15.640]  我介紹一個大客人給你
[00:16:15.640 --> 00:16:17.000]  這位會計師很高興
[00:16:17.000 --> 00:16:18.560]  接待這個大客人
[00:16:18.560 --> 00:16:21.440]  來自一個很大的企業的老闆
[00:16:21.440 --> 00:16:23.680]  帶了他一班下屬來會計師行
[00:16:23.680 --> 00:16:25.600]  跟他聊天
[00:16:25.600 --> 00:16:26.680]  在聊天的時候
[00:16:26.680 --> 00:16:28.160]  這位老闆
[00:16:28.160 --> 00:16:29.680]  這位大客人
[00:16:29.680 --> 00:16:30.520]  就告訴他
[00:16:30.520 --> 00:16:33.520]  我想你這樣幫我做
[00:16:33.520 --> 00:16:34.880]  這位大客人一直聽的時候
[00:16:34.880 --> 00:16:38.680]  越聽越發覺不妥當
[00:16:38.680 --> 00:16:39.680]  就向他解釋
[00:16:39.680 --> 00:16:43.200]  先生這樣做是違法的
[00:16:43.200 --> 00:16:46.960]  這樣做會被人查出有問題的
[00:16:46.960 --> 00:16:48.960]  這位大客人就跟他說
[00:16:48.960 --> 00:16:50.520]  我知道你很聰明
[00:16:50.520 --> 00:16:51.960]  所以我才找你
[00:16:51.960 --> 00:16:54.240]  我想你一定有辦法幫助我
[00:16:54.240 --> 00:16:57.360]  你做不做?
[00:16:57.360 --> 00:16:59.360]  這位弟兄內心有很大的掙扎
[00:16:59.360 --> 00:17:00.360]  因為他知道
[00:17:00.360 --> 00:17:02.360]  是牽涉一筆很大的錢
[00:17:02.360 --> 00:17:03.760]  他如果做這單生意
[00:17:03.760 --> 00:17:05.760]  他會賺很多錢
[00:17:05.760 --> 00:17:06.960]  如果他說不做
[00:17:06.960 --> 00:17:09.360]  他會有很大的損失
[00:17:09.360 --> 00:17:10.760]  在當時
[00:17:10.760 --> 00:17:14.360]  這位弟兄在心裏面一直掙扎
[00:17:14.360 --> 00:17:18.360]  他接著就跟這位客人說
[00:17:18.360 --> 00:17:21.360]  先生 我是教徒
[00:17:21.360 --> 00:17:25.360]  我不做這些事
[00:17:25.360 --> 00:17:27.360]  這位客人一聽見的時候
[00:17:27.360 --> 00:17:28.360]  笑一笑
[00:17:28.360 --> 00:17:32.360]  就起來就走
[00:17:32.360 --> 00:17:34.360]  有些時候作為教徒
[00:17:34.360 --> 00:17:37.360]  知道有一位掌管天地的上帝
[00:17:37.360 --> 00:17:40.360]  他真正決定我人生的將來
[00:17:40.360 --> 00:17:43.360]  永恆的歸宿的上帝
[00:17:43.360 --> 00:17:45.360]  我們留意
[00:17:45.360 --> 00:17:47.360]  我是教徒
[00:17:47.360 --> 00:17:50.360]  有些事情是會say no
[00:17:50.360 --> 00:17:54.360]  有些事情是會不做的
[00:17:54.360 --> 00:17:55.360]  在其中
[00:17:55.360 --> 00:17:57.360]  我們心裏所渴望的
[00:17:57.360 --> 00:18:00.360]  是讓我們去得著
[00:18:00.360 --> 00:18:03.360]  是真正神給我們永遠的祝福
[00:18:03.360 --> 00:18:06.360]  寧願吃一些眼前的虧
[00:18:06.360 --> 00:18:07.360]  但你說
[00:18:07.360 --> 00:18:10.360]  這樣神會令我們受損害嗎?
[00:18:10.360 --> 00:18:12.360]  聖經立時告訴我們
[00:18:12.360 --> 00:18:13.360]  你放心
[00:18:13.360 --> 00:18:15.360]  在第六節繼續說
[00:18:15.360 --> 00:18:17.360]  大家看第六節
[00:18:17.360 --> 00:18:20.360]  五隻麻雀不是賣兩個大錢嗎?
[00:18:20.360 --> 00:18:23.360]  但在神面前一個也不被忘記
[00:18:23.360 --> 00:18:27.360]  甚至你們的頭髮都一一掃過了
[00:18:27.360 --> 00:18:28.360]  不要怕
[00:18:28.360 --> 00:18:31.360]  你們比許多麻雀貴重得多
[00:18:31.360 --> 00:18:33.360]  不要以為你沒有了一些利益
[00:18:33.360 --> 00:18:35.360]  甚至你沒有了一份工作
[00:18:35.360 --> 00:18:38.360]  那條命神是不知道的
[00:18:38.360 --> 00:18:40.360]  神是知道的
[00:18:40.360 --> 00:18:42.360]  聖經就說五隻麻雀
[00:18:42.360 --> 00:18:47.360]  當時是一些很多人都不會吃的食品
[00:18:47.360 --> 00:18:49.360]  是給一些窮人吃的食品
[00:18:49.360 --> 00:18:51.360]  很廉價的食品
[00:18:51.360 --> 00:18:52.360]  一個大錢
