
[00:00:00.000 --> 00:00:04.000]  我們今天繼續思想《心願記》第八章的經文
[00:03:14.000 --> 00:03:17.000]  一定要留心謹守神的說話
[00:03:17.000 --> 00:03:20.000]  因此在兩個很重要的階段裡面
[00:03:20.000 --> 00:03:23.000]  都要留心怎樣能夠遵守神的說話
[00:03:23.000 --> 00:03:26.000]  因此我們今天思想這兩個處境
[00:03:26.000 --> 00:03:29.000]  第一,在逆境當中的狀況
[00:03:29.000 --> 00:03:31.000]  大家看第二節
[00:03:31.000 --> 00:03:34.000]  「聖經說你也要紀念耶和華
[00:03:34.000 --> 00:03:37.000]  你的神在曠野引導你這四十年
[00:03:37.000 --> 00:03:40.000]  是要苦練你,試驗你
[00:03:40.000 --> 00:03:42.000]  以知道你心內如何
[00:03:42.000 --> 00:03:45.000]  肯守德克界命,不肯」
[00:03:45.000 --> 00:03:47.000]  當然我們知道曠野這四十年
[00:03:47.000 --> 00:03:50.000]  是神對以色列人的管教
[00:03:50.000 --> 00:03:52.000]  他們當時不能相信神
[00:03:52.000 --> 00:03:55.000]  能夠幫他們擊打仇敵,強敵
[00:03:55.000 --> 00:03:56.000]  因此他們避開
[00:03:56.000 --> 00:03:59.000]  不願意聽從神的吩咐
[00:03:59.000 --> 00:04:00.000]  神在憤怒當中說
[00:04:00.000 --> 00:04:04.000]  「好,你們在曠野漂流四十年」
[00:04:04.000 --> 00:04:07.000]  這是一個很明顯的管教
[00:04:07.000 --> 00:04:09.000]  但很奇妙的事情就是
[00:04:09.000 --> 00:04:13.000]  神常常在管教當中賜下祝福
[00:04:13.000 --> 00:04:17.000]  在苦難當中,祂興起了恩典
[00:04:17.000 --> 00:04:21.000]  在咒咒裡面,祂賜下了祝福
[00:04:21.000 --> 00:04:26.000]  因為上帝是轉化咒咒成為祝福的上帝
[00:04:26.000 --> 00:04:29.000]  是很多很多歷代的教徒都經歷到
[00:04:29.000 --> 00:04:32.000]  雖然一方面是一個管教
[00:04:32.000 --> 00:04:35.000]  但另一方面絕對是神對人的一種磨練
[00:04:35.000 --> 00:04:38.000]  讓人在其中可以生命成長
[00:04:38.000 --> 00:04:40.000]  更加認識神
[00:04:40.000 --> 00:04:42.000]  有一次一位姐妹跟我聊天
[00:04:42.000 --> 00:04:43.000]  她信了主
[00:04:43.000 --> 00:04:47.000]  她說回她以前很多人生的經歷
[00:04:47.000 --> 00:04:50.000]  然後她給我看她的手腕
[00:04:50.000 --> 00:04:51.000]  我一看的時候
[00:04:51.000 --> 00:04:56.000]  看到她手腕裡面有很多很多行的疤痕
[00:04:56.000 --> 00:04:57.000]  大家可以想像
[00:04:57.000 --> 00:05:01.000]  這位女士曾經多次嘗試自殺
[00:05:01.000 --> 00:05:05.000]  放任自己很多很多不應該做的事情
[00:05:05.000 --> 00:05:07.000]  但神憐憫她經過很多的艱難
[00:05:07.000 --> 00:05:09.000]  她回到神的面前
[00:05:09.000 --> 00:05:12.000]  這段日子成為了她生命很大的磨練
[00:05:12.000 --> 00:05:13.000]  很大的成長
[00:05:13.000 --> 00:05:17.000]  以致她今天可以繼續堅定跟隨神
[00:05:17.000 --> 00:05:19.000]  神是一個奇妙的上帝
[00:05:19.000 --> 00:05:21.000]  在當中在困難裡面
[00:05:21.000 --> 00:05:24.000]  祂讓這些困難成為一種神聖的磨練
[00:05:24.000 --> 00:05:27.000]  成為了我們生命轉化的祝福
[00:05:27.000 --> 00:05:29.000]  再看第二節
[00:05:29.000 --> 00:05:31.000]  「是要苦練你」
[00:05:31.000 --> 00:05:32.000]  這個字很特別
[00:05:32.000 --> 00:05:34.000]  是表示加增苦楚
[00:05:34.000 --> 00:05:38.000]  以致我們能夠謙卑下來的意思
[00:05:38.000 --> 00:05:41.000]  苦練是要我們能夠謙卑下來
[00:05:41.000 --> 00:05:43.000]  所以文聖經有些翻譯就是
[00:05:43.000 --> 00:05:45.000]  Humble ourselves
[00:05:45.000 --> 00:05:47.000]  是神要透過苦練
[00:05:47.000 --> 00:05:48.000]  透過苦難
[00:05:48.000 --> 00:05:51.000]  去叫我們謙卑下來
[00:05:51.000 --> 00:05:52.000]  各位女士姐妹
[00:05:52.000 --> 00:05:54.000]  你一定會記得新約裡面說到
[00:05:54.000 --> 00:05:57.000]  哪些人進天國是很難的
[00:05:57.000 --> 00:06:00.000]  好像駱駝進入針眼一樣
[00:06:00.000 --> 00:06:02.000]  是哪些人
[00:06:02.000 --> 00:06:03.000]  是那些財主
[00:06:03.000 --> 00:06:06.000]  為什麼財主進天國這麼困難
[00:06:06.000 --> 00:06:09.000]  因為財主他們會感覺自己有財勢
[00:06:09.000 --> 00:06:10.000]  有力量
[00:06:10.000 --> 00:06:11.000]  不需要什麼幫助
[00:06:11.000 --> 00:06:14.000]  他可以掌握自己的未來
[00:06:14.000 --> 00:06:15.000]  因此對這些人來說
[00:06:15.000 --> 00:06:17.000]  他們很難去信耶穌
[00:06:17.000 --> 00:06:18.000]  當然聖經說
[00:06:18.000 --> 00:06:21.000]  「在人不能在神,凡事都能」
[00:06:21.000 --> 00:06:23.000]  神能夠改變很多的生命
[00:06:23.000 --> 00:06:26.000]  但當人以為自己有一種力量的時候
[00:06:26.000 --> 00:06:28.000]  他就不願意尋求神
[00:06:28.000 --> 00:06:29.000]  因此很多時候
[00:06:29.000 --> 00:06:31.000]  神讓一些事情發生
[00:06:31.000 --> 00:06:33.000]  叫我們謙卑下來
[00:06:33.000 --> 00:06:35.000]  看見自己的無助
[00:06:35.000 --> 00:06:38.000]  以致全心去倚靠神
[00:06:38.000 --> 00:06:39.000]  因此聖經說
[00:06:39.000 --> 00:06:40.000]  苦練你
[00:06:40.000 --> 00:06:41.000]  叫人謙卑自己
[00:06:41.000 --> 00:06:45.000]  能夠知道自己需要神
[00:06:45.000 --> 00:06:47.000]  我曾經提及過
[00:06:47.000 --> 00:06:48.000]  過一件事情
[00:06:48.000 --> 00:06:50.000]  我也想再提
[00:06:50.000 --> 00:06:52.000]  我記得在我青年的時期
[00:06:52.000 --> 00:06:54.000]  我在中學時期
[00:06:54.000 --> 00:06:56.000]  在黃忍書院讀書
[00:06:56.000 --> 00:06:57.000]  在當時
[00:06:57.000 --> 00:06:58.000]  相信現在也是一間
[00:06:58.000 --> 00:07:02.000]  大家都很推崇的名校
[00:07:02.000 --> 00:07:03.000]  在當中
[00:07:03.000 --> 00:07:04.000]  我也有很多機會
[00:07:04.000 --> 00:07:06.000]  有很多不同的學習
[00:07:06.000 --> 00:07:07.000]  在當中
[00:07:07.000 --> 00:07:09.000]  我很喜歡學習辯論
[00:07:09.000 --> 00:07:12.000]  因此參加了當時的辯論隊
[00:07:12.000 --> 00:07:14.000]  曾經嘗試在辯論比賽當中
[00:07:14.000 --> 00:07:15.000]  得到獎
[00:07:15.000 --> 00:07:16.000]  得到一個名銜
[00:07:16.000 --> 00:07:19.000]  是最佳的辯論員
[00:07:19.000 --> 00:07:21.000]  當時自己很高興
[00:07:21.000 --> 00:07:23.000]  意氣風發
[00:07:23.000 --> 00:07:25.000]  也覺得自己很多時候
[00:07:25.000 --> 00:07:27.000]  比別人強
[00:07:27.000 --> 00:07:28.000]  我當時已經相信
[00:07:28.000 --> 00:07:29.000]  在學校團體
[00:07:29.000 --> 00:07:30.000]  教育團體
[00:07:30.000 --> 00:07:31.000]  都參與不同的服務
[00:07:31.000 --> 00:07:35.000]  覺得自己是一個不錯的人
[00:07:35.000 --> 00:07:36.000]  但我永遠想不到
[00:07:36.000 --> 00:07:38.000]  自己在中五會考時
[00:07:38.000 --> 00:07:40.000]  成績很差
[00:07:40.000 --> 00:07:42.000]  不能回到自己的原校
[00:07:42.000 --> 00:07:44.000]  然後去了隔壁一間
[00:07:44.000 --> 00:07:46.000]  私立的學校讀書
[00:07:46.000 --> 00:07:49.000]  大家可能猜想到是哪一間
[00:07:49.000 --> 00:07:51.000]  我當時很高興一件事情
[00:07:51.000 --> 00:07:53.000]  就是一間私校
[00:07:53.000 --> 00:07:57.000]  沒有校徽
[00:07:57.000 --> 00:07:58.000]  平時上學
[00:07:58.000 --> 00:08:00.000]  穿著白色外套就可以了
[00:08:00.000 --> 00:08:03.000]  一條白褲白色外套就可以了
[00:08:03.000 --> 00:08:05.000]  在巴士站碰到以前
[00:08:05.000 --> 00:08:07.000]  黃仁的同學時
[00:08:07.000 --> 00:08:09.000]  他們問我在哪裏讀書
[00:08:09.000 --> 00:08:10.000]  去了哪裏
[00:08:10.000 --> 00:08:12.000]  我知吾以對
[00:08:12.000 --> 00:08:14.000]  不想說
[00:08:14.000 --> 00:08:17.000]  其實是自己接受不到自己
[00:08:17.000 --> 00:08:20.000]  一種很深刻的自卑情緒
[00:08:20.000 --> 00:08:21.000]  但在那段時間
[00:08:21.000 --> 00:08:23.000]  我自己裏面有很多不甘心
[00:08:23.000 --> 00:08:26.000]  很多很不接受的情緒
[00:08:26.000 --> 00:08:28.000]  但到今天我回頭看
[00:08:28.000 --> 00:08:31.000]  那兩年好像是一個小的曠野
[00:08:31.000 --> 00:08:34.000]  是神給我的恩典
[00:08:34.000 --> 00:08:35.000]  在那兩年裏面
[00:08:35.000 --> 00:08:36.000]  很深刻地認識自己
[00:08:36.000 --> 00:08:38.000]  反思自己那種豪氣
[00:08:38.000 --> 00:08:39.000]  傲氣
[00:08:39.000 --> 00:08:43.000]  然後求神謙卑自己
[00:08:43.000 --> 00:08:45.000]  慢慢我開始平復下來
[00:08:45.000 --> 00:08:47.000]  我開始祈禱求神給我恩典
[00:08:47.000 --> 00:08:48.000]  能夠再讀書
[00:08:48.000 --> 00:08:49.000]  我自己努力讀書
[00:08:49.000 --> 00:08:52.000]  但同時知道自己應該在學校當中
[00:08:52.000 --> 00:08:54.000]  把機會作見證
[00:08:54.000 --> 00:08:56.000]  因此參加學校團契的服侍
[00:08:56.000 --> 00:08:58.000]  一路的參與
[00:08:58.000 --> 00:08:59.000]  很感謝神
[00:08:59.000 --> 00:09:02.000]  意想不到神讓我進入好的大學
[00:09:02.000 --> 00:09:04.000]  繼續讀書
[00:09:04.000 --> 00:09:05.000]  在那段時間裏面
[00:09:05.000 --> 00:09:07.000]  我只想到一件事情
[00:09:07.000 --> 00:09:08.000]  這兩年
[00:09:08.000 --> 00:09:11.000]  是神甘願祂自己羞辱自己
[00:09:11.000 --> 00:09:12.000]  我的意思是說
[00:09:12.000 --> 00:09:13.000]  我的軟弱
[00:09:13.000 --> 00:09:15.000]  人們認為是因為我信耶穌
[00:09:15.000 --> 00:09:17.000]  所以神不祝福我
[00:09:17.000 --> 00:09:20.000]  但神容忍著誤會
[00:09:20.000 --> 00:09:24.000]  而為了叫我能夠蒙恩學習
[00:09:24.000 --> 00:09:26.000]  在那時候
[00:09:26.000 --> 00:09:28.000]  我常常想到一個問題
[00:09:28.000 --> 00:09:30.000]  究竟我是否真正知道
[00:09:30.000 --> 00:09:32.000]  去倚靠神
[00:09:32.000 --> 00:09:35.000]  而神在當中也提醒指教我
[00:09:35.000 --> 00:09:36.000]  你再看回聖經的時候
[00:09:36.000 --> 00:09:37.000]  聖經提及一點
[00:09:37.000 --> 00:09:39.000]  在第二節的中間說
[00:09:39.000 --> 00:09:42.000]  要知道你心內如何
[00:09:42.000 --> 00:09:44.000]  肯守他的誡命不肯
[00:09:44.000 --> 00:09:47.000]  好像神也不知道我們內心如何
[00:09:47.000 --> 00:09:48.000]  其實當然神知道
[00:09:48.000 --> 00:09:50.000]  但神藉著一些逆境
[00:09:50.000 --> 00:09:53.000]  要我們清楚地表現出
[00:09:53.000 --> 00:09:55.000]  無論在什麼處境之下
[00:09:55.000 --> 00:09:57.000]  我們仍然聽從神
[00:09:57.000 --> 00:09:59.000]  仍然去敬畏祂
[00:09:59.000 --> 00:10:02.000]  仍然去按祂的意思來生活
[00:10:02.000 --> 00:10:04.000]  因此透過這些逆境
[00:10:04.000 --> 00:10:07.000]  你要將我們內心那種生命的實況
[00:10:07.000 --> 00:10:09.000]  來確認出來
[00:10:09.000 --> 00:10:10.000]  各位弟兄姊妹
[00:10:10.000 --> 00:10:11.000]  當你在逆境的時候
[00:10:11.000 --> 00:10:12.000]  你要知道
[00:10:12.000 --> 00:10:16.000]  其實整個天地都在觀察著你
[00:10:16.000 --> 00:10:18.000]  是否你能夠在逆境當中
[00:10:18.000 --> 00:10:22.000]  能夠堅持地去跟隨神
[00:10:22.000 --> 00:10:25.000]  遵守祂對你的指教
[00:10:25.000 --> 00:10:28.000]  香港有一間國際學校
[00:10:28.000 --> 00:10:29.000]  他們修生的時候
[00:10:29.000 --> 00:10:31.000]  有一個特別的程序
[00:10:31.000 --> 00:10:33.000]  叫做挑戰日
[00:10:33.000 --> 00:10:36.000]  所有的申請學生都來到學校
[00:10:36.000 --> 00:10:39.000]  有整天的時間
[00:10:39.000 --> 00:10:40.000]  早上下午
[00:10:40.000 --> 00:10:42.000]  有各式的活動
[00:10:42.000 --> 00:10:43.000]  各式的扮演
[00:10:43.000 --> 00:10:44.000]  又有一些的運動
[00:10:44.000 --> 00:10:46.000]  有一些的比賽等等
[00:10:46.000 --> 00:10:47.000]  有這些申請人
[00:10:47.000 --> 00:10:49.000]  大家聚合的時候
[00:10:49.000 --> 00:10:51.000]  是付錢來學習
[00:10:51.000 --> 00:10:52.000]  但重要的是
[00:10:52.000 --> 00:10:56.000]  有很多老師在旁邊觀察著
[00:10:56.000 --> 00:10:58.000]  看看每個學生的表現
[00:10:58.000 --> 00:11:00.000]  是否懂得謙讓
[00:11:00.000 --> 00:11:02.000]  是否懂得放膽表達自己
[00:11:02.000 --> 00:11:04.000]  然後挑選一些人
[00:11:04.000 --> 00:11:07.000]  再進一步下一個程序
[00:11:07.000 --> 00:11:09.000]  弟兄姊妹
[00:11:09.000 --> 00:11:12.000]  當神給你有逆境的時候
[00:11:12.000 --> 00:11:15.000]  你知道神在當中觀察著你
[00:11:15.000 --> 00:11:18.000]  要曉得你心內如何
[00:11:18.000 --> 00:11:21.000]  肯守祂的誡命不幸
[00:11:21.000 --> 00:11:23.000]  而當你在當中
[00:11:23.000 --> 00:11:24.000]  靠著神
[00:11:24.000 --> 00:11:26.000]  堅守著神給你的指教
[00:11:26.000 --> 00:11:30.000]  你會領受更大神給你的祝福
[00:11:30.000 --> 00:11:32.000]  正如聖經第十六節說
[00:11:32.000 --> 00:11:35.000]  你再看看第十六節
[00:11:35.000 --> 00:11:38.000]  在曠夜將你列祖所不認識的
[00:11:38.000 --> 00:11:39.000]  瑪那賜給你吃
[00:11:39.000 --> 00:11:40.000]  是要苦練你
[00:11:40.000 --> 00:11:42.000]  試驗你
[00:11:42.000 --> 00:11:43.000]  大家一起讀
[00:11:43.000 --> 00:11:46.000]  叫你終究享福
[00:11:46.000 --> 00:11:49.000]  神的心意是讓你終究能夠享福
[00:11:49.000 --> 00:11:53.000]  但這個過程是要磨練你
[00:11:53.000 --> 00:11:54.000]  這是第一方面
[00:11:54.000 --> 00:11:55.000]  聖經再提到
[00:11:55.000 --> 00:11:56.000]  任你飢餓
[00:11:56.000 --> 00:11:58.000]  你看看第三節
[00:11:58.000 --> 00:11:59.000]  第三節說
[00:11:59.000 --> 00:12:00.000]  他苦練你
[00:12:00.000 --> 00:12:01.000]  任你飢餓
[00:12:01.000 --> 00:12:03.000]  將你和你列祖所不認識的
[00:12:03.000 --> 00:12:05.000]  瑪那賜給你
[00:12:05.000 --> 00:12:08.000]  神沒有立刻將你所需要的
[00:12:08.000 --> 00:12:10.000]  亦都給過你
[00:12:10.000 --> 00:12:12.000]  因此當你失業的時候
[00:12:12.000 --> 00:12:14.000]  你不要埋怨
[00:12:14.000 --> 00:12:16.000]  為何神還未給我
[00:12:16.000 --> 00:12:18.000]  神有些時候任你失業
[00:12:18.000 --> 00:12:20.000]  任你飢餓
[00:12:20.000 --> 00:12:22.000]  任你在困難當中
[00:12:22.000 --> 00:12:23.000]  但到適當時候
[00:12:23.000 --> 00:12:25.000]  祂賜給你瑪那
[00:12:25.000 --> 00:12:28.000]  但瑪那是你不認識的
[00:12:28.000 --> 00:12:30.000]  你都不知道是甚麼
[00:12:30.000 --> 00:12:31.000]  但神告訴你
[00:12:31.000 --> 00:12:34.000]  你就只管去吃瑪那
[00:12:34.000 --> 00:12:35.000]  然後神告訴你
[00:12:35.000 --> 00:12:37.000]  每一天收一份
[00:12:37.000 --> 00:12:39.000]  一天的份
[00:12:39.000 --> 00:12:40.000]  不可以收多
[00:12:40.000 --> 00:12:41.000]  如果收多
[00:12:41.000 --> 00:12:42.000]  收起來放在家裡
[00:12:42.000 --> 00:12:44.000]  將來會怎樣
[00:12:44.000 --> 00:12:46.000]  瑪那會發臭
[00:12:46.000 --> 00:12:47.000]  會生蟲
[00:12:47.000 --> 00:12:49.000]  但星期六要你收雙份
[00:12:49.000 --> 00:12:50.000]  明天休息
[00:12:50.000 --> 00:12:52.000]  享受神給你的安息
[00:12:52.000 --> 00:12:53.000]  那你說星期六收完那些
[00:12:53.000 --> 00:12:54.000]  會不會爛呢
[00:12:54.000 --> 00:12:56.000]  不會
[00:12:56.000 --> 00:12:57.000]  第二天早上拿出來
[00:12:57.000 --> 00:13:00.000]  仍然是美好的瑪那
[00:13:00.000 --> 00:13:02.000]  神要他們每一天
[00:13:02.000 --> 00:13:04.000]  聽從神的話
[00:13:04.000 --> 00:13:06.000]  每天收一天的份
[00:13:06.000 --> 00:13:08.000]  四十年之久
[00:13:08.000 --> 00:13:10.000]  四十年他們得到飽足
[00:13:10.000 --> 00:13:13.000]  四十年他們衣服沒有穿破
[00:13:13.000 --> 00:13:16.000]  鞋腳沒有腫
[00:13:16.000 --> 00:13:17.000]  你想想
[00:13:17.000 --> 00:13:18.000]  不要說四十年
[00:13:18.000 --> 00:13:21.000]  你四年衣服每天都穿
[00:13:21.000 --> 00:13:23.000]  會不會不破爛
[00:13:23.000 --> 00:13:25.000]  會不會不殘舊
[00:13:25.000 --> 00:13:26.000]  很明顯神在困難當中
[00:13:26.000 --> 00:13:28.000]  仍然在當中保守著
[00:13:28.000 --> 00:13:31.000]  雖然讓你面對逆境
[00:13:31.000 --> 00:13:32.000]  但其實每一步
[00:13:32.000 --> 00:13:34.000]  神保守著你
[00:13:34.000 --> 00:13:35.000]  不會太過艱難
[00:13:35.000 --> 00:13:37.000]  是你承受不了
[00:13:37.000 --> 00:13:38.000]  但祂要你學習
[00:13:38.000 --> 00:13:40.000]  既然你體會到生活所需
[00:13:40.000 --> 00:13:42.000]  是聽從神的話
[00:13:42.000 --> 00:13:43.000]  你就得到瑪那
[00:13:43.000 --> 00:13:45.000]  何況你的生命
[00:13:45.000 --> 00:13:47.000]  要能夠豐盛
[00:13:47.000 --> 00:13:49.000]  要能夠有意義
[00:13:49.000 --> 00:13:51.000]  生命活得有價值
[00:13:51.000 --> 00:13:52.000]  豈不是要靠神
[00:13:52.000 --> 00:13:55.000]  考慮所出的一切說話
[00:13:55.000 --> 00:13:57.000]  祂的安慰
[00:13:57.000 --> 00:13:58.000]  祂的提醒
[00:13:58.000 --> 00:14:00.000]  祂的指教
[00:14:00.000 --> 00:14:01.000]  這些一切
[00:14:01.000 --> 00:14:04.000]  成為了你活著的基礎
[00:14:04.000 --> 00:14:05.000]  因此聖經提醒我們
[00:14:05.000 --> 00:14:07.000]  人活著不是單靠食物
[00:14:07.000 --> 00:14:12.000]  而是靠神考慮所出的一切說話
[00:14:12.000 --> 00:14:13.000]  我看到一本書
[00:14:13.000 --> 00:14:15.000]  一本叫《神跡千里》的書
[00:14:15.000 --> 00:14:17.000]  有些人應該看過
[00:14:17.000 --> 00:14:19.000]  是說到1900年的時候
[00:14:19.000 --> 00:14:22.000]  中國在義和團之亂
[00:14:22.000 --> 00:14:24.000]  當時很多外人被趕逐出去
[00:14:24.000 --> 00:14:27.000]  很多宣教士被殘殺
[00:14:27.000 --> 00:14:29.000]  這本書是說到當時的中國內地會
[00:14:29.000 --> 00:14:33.000]  有67個宣教士
[00:14:33.000 --> 00:14:36.000]  當時是死亡
[00:14:36.000 --> 00:14:38.000]  其中一個宣教士
[00:14:38.000 --> 00:14:40.000]  他倖免於難
[00:14:40.000 --> 00:14:42.000]  但面對著很多很多的凌辱
[00:14:42.000 --> 00:14:44.000]  從山西一直去到武漢
[00:14:44.000 --> 00:14:46.000]  千里的路程
[00:14:46.000 --> 00:14:47.000]  好像神跡一樣
[00:14:47.000 --> 00:14:49.000]  神一步步帶領他出來
[00:14:49.000 --> 00:14:52.000]  這位叫做Archibald Grover的弟兄
[00:14:52.000 --> 00:14:54.000]  他寫了這本書
[00:14:54.000 --> 00:14:56.000]  雖然他有了一條命
[00:14:56.000 --> 00:14:58.000]  但經歷了很多的羞辱
[00:14:58.000 --> 00:15:01.000]  公開被人脫了衣服
[00:15:01.000 --> 00:15:03.000]  整家人放在墳堆中
[00:15:03.000 --> 00:15:05.000]  要他們在那裏睡
[00:15:05.000 --> 00:15:08.000]  很多很多的凌辱在他們身上
[00:15:08.000 --> 00:15:11.000]  但這位弟兄後來寫
[00:15:11.000 --> 00:15:14.000]  他說在這些凌辱當中
[00:15:14.000 --> 00:15:16.000]  我們竟然可以保存一顆
[00:15:16.000 --> 00:15:18.000]  愛他們的心靈
[00:15:18.000 --> 00:15:20.000]  憐憫他們的心靈
[00:15:20.000 --> 00:15:25.000]  不讓仇恨掌握著我們的心
[00:15:25.000 --> 00:15:28.000]  這絕對是神的真理
[00:15:28.000 --> 00:15:34.000]  印證這個真道是從天上而來
[00:15:34.000 --> 00:15:35.000]  他說沒有可能的
[00:15:35.000 --> 00:15:37.000]  我們自己都不相信自己可以這樣做
[00:15:37.000 --> 00:15:41.000]  但他竟然去愛這些凌辱他們的人
[00:15:41.000 --> 00:15:42.000]  在苦難當中
[00:15:42.000 --> 00:15:45.000]  神讓他們經歷逆境
[00:15:45.000 --> 00:15:47.000]  但他們在當中清楚地
[00:15:47.000 --> 00:15:50.000]  堅守愛神的原則
[00:15:50.000 --> 00:15:52.000]  以致他們今天的生命的見證
[00:15:52.000 --> 00:15:56.000]  傳頌一百年甚至一千年
[00:15:56.000 --> 00:15:58.000]  甚至永恆
[00:15:58.000 --> 00:16:00.000]  聖經就是這樣看
[00:16:00.000 --> 00:16:01.000]  在你逆境當中
[00:16:01.000 --> 00:16:02.000]  要你尊崇神
[00:16:02.000 --> 00:16:05.000]  以致你蒙恩也要榮耀神
[00:16:05.000 --> 00:16:09.000]  我們再看下一個部分
[00:16:09.000 --> 00:16:10.000]  在第六節提到
[00:16:10.000 --> 00:16:12.000]  你要謹守耶和華你神的誡命
[00:16:12.000 --> 00:16:13.000]  遵行他的道
[00:16:13.000 --> 00:16:14.000]  敬畏他
[00:16:14.000 --> 00:16:16.000]  因為耶和華你神
[00:16:16.000 --> 00:16:18.000]  領你進入美地
[00:16:18.000 --> 00:16:20.000]  也得有河泉源
[00:16:20.000 --> 00:16:22.000]  從山谷中流出水來
[00:16:22.000 --> 00:16:24.000]  很豐富的描寫
[00:16:24.000 --> 00:16:25.000]  聖經提到
[00:16:25.000 --> 00:16:27.000]  神給你很多豐富的時候
[00:16:27.000 --> 00:16:28.000]  給你信境的時候
[00:16:28.000 --> 00:16:29.000]  要記住
[00:16:29.000 --> 00:16:32.000]  要去讚美神
[00:16:32.000 --> 00:16:34.000]  聖經第十節說
[00:16:34.000 --> 00:16:35.000]  你吃得飽足
