
[00:00:00.000 --> 00:00:02.680]  我們再一次有機會一齊到神的殿中
[00:09:34.880 --> 00:09:37.960]  你會發覺到背後很多時候
[00:09:37.960 --> 00:09:39.440]  都是一個字
[00:09:39.440 --> 00:09:42.280]  就是一個「自我」
[00:09:42.280 --> 00:09:44.760]  那個「自我」要高抬自己
[00:09:44.760 --> 00:09:49.440]  而帶來了很多不必要的爭執
[00:09:49.440 --> 00:09:50.880]  我記得有一次看到一本書
[00:09:50.880 --> 00:09:53.560]  提及一位很早年在英國的
[00:09:53.560 --> 00:09:56.280]  一位清教徒的牧師
[00:09:56.280 --> 00:09:57.160]  一位神學家
[00:09:57.160 --> 00:09:58.560]  一位詩人
[00:09:58.560 --> 00:09:59.880]  也是當時被稱為
[00:09:59.880 --> 00:10:03.840]  英國新教學者的領袖
[00:10:03.840 --> 00:10:07.440]  這位學者寫了很多重要的著作
[00:10:07.440 --> 00:10:10.240]  對當年在英國教會
[00:10:10.240 --> 00:10:12.960]  是很重要的貢獻
[00:10:12.960 --> 00:10:15.440]  這位叫做巴斯特牧師
[00:10:15.440 --> 00:10:17.680]  Richard Baster
[00:10:17.680 --> 00:10:21.040]  當他就快離世的時候
[00:10:21.040 --> 00:10:23.080]  很多人來探望他
[00:10:23.080 --> 00:10:25.360]  他在病床的時候
[00:10:25.360 --> 00:10:29.320]  正是輾轉身孕的時候
[00:10:29.320 --> 00:10:29.960]  在那個時候
[00:10:29.960 --> 00:10:32.200]  旁邊的朋友來探望他之後
[00:10:32.200 --> 00:10:33.840]  大家就聊天
[00:10:33.840 --> 00:10:35.040]  他們突然間就說起
[00:10:35.040 --> 00:10:38.960]  巴斯特牧師他過去所寫的書本
[00:10:38.960 --> 00:10:40.680]  很重要、很寶貴
[00:10:40.680 --> 00:10:43.200]  一路讚賞他
[00:10:43.200 --> 00:10:44.400]  就在他讚賞的時候
[00:10:44.400 --> 00:10:47.960]  在巴斯特的病床旁邊一位牧者
[00:10:47.960 --> 00:10:51.520]  就聽見巴斯特牧師說
[00:10:51.520 --> 00:10:52.760]  他講的時候的神態
[00:10:52.760 --> 00:10:58.440]  是很傷痛、很難過的一種神態
[00:10:58.440 --> 00:11:00.120]  他就說
[00:11:00.120 --> 00:11:04.080]  我只不過是神手中的一枝筆
[00:11:04.080 --> 00:11:09.000]  為什麼要讚賞我呢?
[00:11:09.000 --> 00:11:10.320]  大家明白
[00:11:10.320 --> 00:11:11.360]  如果你看一本書
[00:11:11.360 --> 00:11:12.440]  你覺得很好
[00:11:12.440 --> 00:11:15.720]  這本書的內容非常之好
[00:11:15.720 --> 00:11:16.800]  當你看的時候
[00:11:16.800 --> 00:11:17.760]  你會不會問
[00:11:17.760 --> 00:11:23.840]  這個作者用哪一種牌子的筆寫的呢?
[00:11:23.840 --> 00:11:27.080]  我想你不會介意他用哪一種筆寫
[00:11:27.080 --> 00:11:29.760]  重要的是你知道是誰是作者
[00:11:29.760 --> 00:11:32.760]  是誰寫的
[00:11:32.760 --> 00:11:35.720]  巴斯特牧師很清楚知道自己的為分
[00:11:35.720 --> 00:11:37.160]  自己的角色
[00:11:37.160 --> 00:11:41.080]  我只不過是神手中的一枝筆
[00:11:41.080 --> 00:11:45.200]  因此他不會去尋找光榮
[00:11:45.200 --> 00:11:49.440]  不會去尋找什麼的欣賞
[00:11:49.440 --> 00:11:50.840]  甚至別人讚賞的時候
[00:11:50.840 --> 00:11:54.400]  他覺得傷痛
[00:11:54.400 --> 00:11:56.560]  因此你會明白
[00:11:56.560 --> 00:12:02.000]  一個人當貪愛地上的光榮
[00:12:02.000 --> 00:12:08.960]  他會因此帶來了紛爭和分裂
[00:12:08.960 --> 00:12:10.040]  當我們再讀聖經
[00:12:10.040 --> 00:12:11.840]  其他新約的經文的時候
[00:12:11.840 --> 00:12:15.480]  有很多地方有講述到關於紛爭的事情
[00:12:15.480 --> 00:12:17.800]  其中《雅各書》進一步解釋
[00:12:17.800 --> 00:12:20.480]  為什麼紛爭會出現
[00:12:20.480 --> 00:12:21.880]  我們稍微看一看
[00:12:21.880 --> 00:12:24.800]  聖經《雅各書》第四章的經文
[00:12:24.800 --> 00:12:28.600]  這裡的字粒我後來才發覺原來很小
[00:12:28.600 --> 00:12:31.480]  大家不需要勉強看
[00:12:31.480 --> 00:12:35.520]  我試試讀一讀其中一些重點的經文
[00:12:35.520 --> 00:12:37.520]  在聖經裡面提到一件事情就是
[00:12:37.520 --> 00:12:40.720]  有很多的衝突和爭執出現
[00:12:40.720 --> 00:12:42.520]  所以在第一節就說
[00:12:42.520 --> 00:12:46.000]  你們中間的衝突是從哪裡來的呢
[00:12:46.000 --> 00:12:49.840]  當中的爭執是哪裡來的呢
[00:12:49.840 --> 00:12:51.280]  哪裡來的呢
[00:12:51.280 --> 00:12:52.920]  然後就解釋
[00:12:52.920 --> 00:12:57.960]  是你們體內交戰著的私慾
[00:12:57.960 --> 00:12:59.640]  什麼是私慾
[00:12:59.640 --> 00:13:03.040]  是尋找得到一些自己不應該得到的
[00:13:03.040 --> 00:13:07.440]  一些利益或者好處或者滿足
[00:13:07.440 --> 00:13:08.800]  是不合神的心意
[00:13:08.800 --> 00:13:11.720]  是神沒有要你得到
[00:13:11.720 --> 00:13:13.880]  這種是一種私慾
[00:13:13.880 --> 00:13:16.000]  但是私慾再更深一層
[00:13:16.000 --> 00:13:18.440]  是一種的貪慾
[00:13:18.440 --> 00:13:19.720]  聖經跟著說
[00:13:19.720 --> 00:13:24.360]  你們貪戀得不著就殺人
[00:13:24.360 --> 00:13:26.000]  你們嫉妒
[00:13:26.000 --> 00:13:29.080]  因為很想得到別人所得到的
[00:13:29.080 --> 00:13:30.000]  他嫉妒他
[00:13:30.000 --> 00:13:32.040]  為什麼他有這樣的成就
[00:13:32.040 --> 00:13:35.840]  因此要搶奪他所得到的
[00:13:35.840 --> 00:13:38.200]  無論是成就或者是某些物質
[00:13:38.200 --> 00:13:40.800]  或者是某些人物
[00:13:40.800 --> 00:13:42.760]  這種貪戀出現的時候
[00:13:42.760 --> 00:13:46.520]  就帶來了紛爭
[00:13:46.520 --> 00:13:50.880]  人什麼時候內心有一種的貪戀
[00:13:50.880 --> 00:13:52.320]  無論是什麼
[00:13:52.320 --> 00:13:56.480]  或者是地上的某一些光彩讚譽
[00:13:56.480 --> 00:13:59.680]  或者貪有些地上的某一種的響樂
[00:13:59.680 --> 00:14:02.160]  某一些的榮華
[00:14:02.160 --> 00:14:10.120]  某一些你渴望得到別人已經得到的成功
[00:14:10.120 --> 00:14:11.680]  一位姊妹承認
[00:14:11.680 --> 00:14:13.760]  當她去到別人家
[00:14:13.760 --> 00:14:18.760]  一位姊妹剛買了一個新的住宅
[00:14:18.760 --> 00:14:19.640]  裝修好了
[00:14:19.640 --> 00:14:22.960]  請弟兄姊妹去她家
[00:14:22.960 --> 00:14:24.720]  當她去到的時候
[00:14:24.720 --> 00:14:28.440]  她的心裡面一方面很讚嘆
[00:14:28.440 --> 00:14:33.560]  這麼漂亮的豪宅是我夢寐以求的
[00:14:33.560 --> 00:14:35.160]  但另一方面她心裡面
[00:14:35.160 --> 00:14:39.400]  出現很強烈的一種憤怒
[00:14:39.400 --> 00:14:40.760]  為什麼神不給她
[00:14:40.760 --> 00:14:43.480]  不給我
[00:14:43.480 --> 00:14:46.680]  然後內心出現了很強的一個慾望
[00:14:46.680 --> 00:14:50.520]  我都要有這間房屋
[00:14:50.520 --> 00:14:51.720]  然後之後
[00:14:51.720 --> 00:14:56.000]  她用很多不同的手法賺錢賺錢
[00:14:56.000 --> 00:14:59.520]  出現了很多很多的問題
[00:14:59.520 --> 00:15:01.800]  當人內心有一種貪慾的時候
[00:15:01.800 --> 00:15:04.600]  會產生爭執和衝突
[00:15:04.600 --> 00:15:06.720]  但你會發覺聖經裡面說到
[00:15:06.720 --> 00:15:10.120]  沒錯我們每個人都希望得到祝福
[00:15:10.120 --> 00:15:12.400]  但是什麼時候你嘗試用紛爭
[00:15:12.400 --> 00:15:16.280]  用嫉妒去爭取你想得到的
[00:15:16.280 --> 00:15:20.200]  你所得到的不會是真正的祝福
[00:15:20.200 --> 00:15:24.760]  真正的祝福是由神所賜下的
[00:15:24.760 --> 00:15:27.120]  但是神賜給誰
[00:15:27.120 --> 00:15:29.240]  從此這段經文到最最後的時候
[00:15:29.240 --> 00:15:31.400]  第六節就說
[00:15:31.400 --> 00:15:34.400]  神賜下更大的恩典
[00:15:34.400 --> 00:15:38.560]  所以經上很清楚的說明
[00:15:38.560 --> 00:15:41.040]  大家可能看不到
[00:15:41.040 --> 00:15:43.120]  如果你看到你聽我讀
[00:15:43.120 --> 00:15:47.040]  神對抗驕傲的人
[00:15:47.040 --> 00:15:51.800]  卻賜恩及謙卑的人
[00:15:51.800 --> 00:15:55.560]  那些人是神所賜恩的對象
[00:15:55.560 --> 00:15:58.240]  是謙卑的人
[00:15:58.240 --> 00:16:02.320]  他一定只會牢記這句說話
[00:16:02.320 --> 00:16:03.800]  用和合本的經文講
[00:16:03.800 --> 00:16:07.040]  神阻擋驕傲的人
[00:16:07.040 --> 00:16:10.200]  賜恩及謙卑的人
[00:16:10.200 --> 00:16:14.400]  唯有你心靈裡面真正懂得謙卑自己
[00:16:14.400 --> 00:16:18.920]  你就會真正得到你需要得到
[00:16:18.920 --> 00:16:21.840]  在過程當中不會產生紛爭
[00:16:21.840 --> 00:16:27.200]  反而帶給你生命有各樣的恩典
[00:16:27.200 --> 00:16:30.720]  我們再看在經文的下方
[00:16:30.720 --> 00:16:32.640]  一直提及一件事情
[00:16:32.640 --> 00:16:37.000]  保羅問基督是不是分割開的呢
[00:16:37.000 --> 00:16:38.800]  其實他很清楚向我們提出
[00:16:38.800 --> 00:16:41.440]  就是在我們面對著
[00:16:41.440 --> 00:16:43.680]  在頂尖的之間有的紛爭
[00:16:43.680 --> 00:16:45.400]  人事的衝突裡面
[00:16:45.400 --> 00:16:47.760]  一個重要的方向就是
[00:16:47.760 --> 00:16:51.880]  如果你人生一切的事情是指向基督的
[00:16:51.880 --> 00:16:54.160]  是連於基督的
[00:16:54.160 --> 00:16:57.960]  你就有力量勝過紛爭
[00:16:57.960 --> 00:16:59.400]  保羅告訴他們
[00:16:59.400 --> 00:17:02.520]  既然你們這樣說自己屬於不同的
[00:17:02.520 --> 00:17:04.960]  這些所謂光榮的領袖
[00:17:04.960 --> 00:17:06.640]  難道你們的意思是說
[00:17:06.640 --> 00:17:09.640]  基督是分割的嗎
[00:17:09.640 --> 00:17:11.360]  英文的翻譯很直接
[00:17:11.360 --> 00:17:14.720]  Is Christ divided?
[00:17:14.720 --> 00:17:16.800]  耶穌基督是不是分開的呢
[00:17:16.800 --> 00:17:18.760]  分割開的呢
[00:17:18.760 --> 00:17:20.800]  當然你和我都知道
[00:17:20.800 --> 00:17:25.040]  我們所信的是一主一信一洗一神
[00:17:25.040 --> 00:17:26.920]  是一位的上帝
[00:17:26.920 --> 00:17:30.760]  他是完全一致合一的
[00:17:30.760 --> 00:17:31.880]  但是什麼時候我們說
[00:17:31.880 --> 00:17:34.960]  我們是屬於某一些的團體
[00:17:34.960 --> 00:17:37.520]  不屬於教會的
[00:17:37.520 --> 00:17:40.840]  我的單位最有建樹
[00:17:40.840 --> 00:17:44.200]  在教會最發揮最大的作用
[00:17:44.200 --> 00:17:46.160]  什麼時候你有這樣的思想的時候
[00:17:46.160 --> 00:17:50.840]  其實你是在分割基督
[00:17:50.840 --> 00:17:52.640]  各位記者們
[00:17:52.640 --> 00:17:56.480]  你知道聖經裡面很清楚說了一件事情
[00:17:56.480 --> 00:17:59.800]  耶穌基督是一體
[00:17:59.800 --> 00:18:03.520]  什麼時候我們進入紛爭的時候
[00:18:03.520 --> 00:18:08.720]  原來我們是在分割基督的身體
[00:18:08.720 --> 00:18:10.640]  所以你要留意
[00:18:10.640 --> 00:18:15.160]  你不要給自己去傷害教會
[00:18:15.160 --> 00:18:17.480]  傷害基督的身體
[00:18:17.480 --> 00:18:21.560]  否則你是在分割基督的身體
[00:18:21.560 --> 00:18:22.480]  保羅接著說
[00:18:22.480 --> 00:18:24.920]  難道我為你們釘十字架
[00:18:24.920 --> 00:18:29.040]  難道你們是歸入我的名下受洗的
[00:18:29.040 --> 00:18:31.960]  很明顯這個問題背後的答案
[00:18:31.960 --> 00:18:34.520]  就是絕對不是
[00:18:34.520 --> 00:18:37.360]  保羅以自己和基督來對比
[00:18:37.360 --> 00:18:39.040]  清楚的指出就是
[00:18:39.040 --> 00:18:42.400]  完全不是在乎人的
[00:18:42.400 --> 00:18:44.840]  完全不是憑著人
[00:18:44.840 --> 00:18:46.280]  我們能夠得救
