
[00:00:00.000 --> 00:00:02.000]  12章第一節
[00:04:06.000 --> 00:04:08.000]  不單是講歷史性的事件
[00:04:08.000 --> 00:04:10.000]  是在講
[00:04:10.000 --> 00:04:12.000]  上帝在比拉多之上
[00:04:12.000 --> 00:04:14.000]  比拉多的權
[00:04:14.000 --> 00:04:16.000]  是從上帝而來的
[00:04:16.000 --> 00:04:20.000]  正正因為這個緣故的時候
[00:04:20.000 --> 00:04:22.000]  我們就知道
[00:04:22.000 --> 00:04:24.000]  既然上帝是萬王之王
[00:04:24.000 --> 00:04:26.000]  萬主之主
[00:04:26.000 --> 00:04:28.000]  所有在天上地上地底下
[00:04:28.000 --> 00:04:30.000]  無不屈膝
[00:04:30.000 --> 00:04:32.000]  無不口稱耶穌基督是主的時候
[00:04:32.000 --> 00:04:34.000]  所以
[00:04:34.000 --> 00:04:36.000]  保羅在第四節
[00:04:36.000 --> 00:04:38.000]  和第六節
[00:04:38.000 --> 00:04:40.000]  他就用了一個字彙
[00:04:40.000 --> 00:04:42.000]  大家看到了
[00:04:42.000 --> 00:04:44.000]  他就是在位在上掌權者
[00:04:44.000 --> 00:04:46.000]  他是什麼
[00:04:46.000 --> 00:04:48.000]  他是神的用人
[00:04:48.000 --> 00:04:50.000]  或者他們是神的差役
[00:04:50.000 --> 00:04:52.000]  用人這個字
[00:04:52.000 --> 00:04:54.000]  翻譯得
[00:04:54.000 --> 00:04:56.000]  好像不太清楚
[00:04:56.000 --> 00:04:58.000]  其實是在說僕人
[00:04:58.000 --> 00:05:00.000]  Dikonos這個字
[00:05:00.000 --> 00:05:02.000]  每一個在位的
[00:05:02.000 --> 00:05:04.000]  地上在位的
[00:05:04.000 --> 00:05:06.000]  都是神的僕人
[00:05:06.000 --> 00:05:08.000]  神透過他去管治地上
[00:05:08.000 --> 00:05:10.000]  所以
[00:05:10.000 --> 00:05:12.000]  正正因為神透過在位者去管治地上
[00:05:12.000 --> 00:05:14.000]  如果信徒
[00:05:14.000 --> 00:05:16.000]  去反抗在位者的時候
[00:05:16.000 --> 00:05:18.000]  等於反抗上主
[00:05:18.000 --> 00:05:20.000]  這個就是
[00:05:20.000 --> 00:05:22.000]  很簡單的爭拗的第一點
[00:05:22.000 --> 00:05:24.000]  保羅用了一個理據
[00:05:24.000 --> 00:05:26.000]  神學性的
[00:05:26.000 --> 00:05:28.000]  上帝是最高的
[00:05:28.000 --> 00:05:30.000]  賜給權並在位者
[00:05:30.000 --> 00:05:32.000]  而在位者是管治百姓的
[00:05:32.000 --> 00:05:34.000]  所以百姓應該馴服在位者
[00:05:34.000 --> 00:05:36.000]  如果不馴服的時候
[00:05:36.000 --> 00:05:38.000]  就是不馴服上帝
[00:05:38.000 --> 00:05:40.000]  就是這個爭辯
[00:05:40.000 --> 00:05:42.000]  第二個就是
[00:05:42.000 --> 00:05:44.000]  實用性
[00:05:44.000 --> 00:05:46.000]  第三第四節
[00:05:46.000 --> 00:05:48.000]  他說做官的
[00:05:48.000 --> 00:05:50.000]  原來不是叫行善的懼怕
[00:05:50.000 --> 00:05:52.000]  而是叫作惡的懼怕
[00:05:52.000 --> 00:05:54.000]  地上的掌權者
[00:05:54.000 --> 00:05:56.000]  作為神的僕人
[00:05:56.000 --> 00:05:58.000]  理當按著神的方式去管治地上
[00:05:58.000 --> 00:06:00.000]  而他按著神的方式
[00:06:00.000 --> 00:06:02.000]  去管治地上的時候
[00:06:02.000 --> 00:06:04.000]  他所
[00:06:04.000 --> 00:06:06.000]  所管治的方式
[00:06:06.000 --> 00:06:08.000]  應當
[00:06:08.000 --> 00:06:10.000]  叫作惡的人懼怕
[00:06:10.000 --> 00:06:14.000]  下面那張圖就是
[00:06:14.000 --> 00:06:16.000]  一些路障
[00:06:16.000 --> 00:06:18.000]  如果開車的都會經過
[00:06:18.000 --> 00:06:20.000]  有時候都會遇上
[00:06:20.000 --> 00:06:22.000]  通常我開車
[00:06:22.000 --> 00:06:24.000]  如果看到這些警察路障
[00:06:24.000 --> 00:06:26.000]  我有兩個反應
[00:06:26.000 --> 00:06:28.000]  一個是沒事的
[00:06:28.000 --> 00:06:30.000]  因為沒有犯過事
[00:06:30.000 --> 00:06:32.000]  因為沒有犯過事
[00:06:32.000 --> 00:06:34.000]  因為沒有犯過事
[00:06:34.000 --> 00:06:36.000]  不過如果我稍為高速公路
[00:06:36.000 --> 00:06:38.000]  開快一點
[00:06:38.000 --> 00:06:40.000]  而看到路障,我的心會跳
[00:06:40.000 --> 00:06:42.000]  咦,是不是被人拍了
[00:06:42.000 --> 00:06:44.000]  是不是
[00:06:44.000 --> 00:06:46.000]  會不會照著我
[00:06:46.000 --> 00:06:48.000]  然後說
[00:06:48.000 --> 00:06:50.000]  車牌,麻煩你
[00:06:50.000 --> 00:06:52.000]  你剛才超速
[00:06:52.000 --> 00:06:54.000]  你知道嗎,這樣又要被罰錢扣分
[00:06:54.000 --> 00:06:58.000]  所以在位者
[00:06:58.000 --> 00:07:00.000]  就是這樣,在位者不是叫
[00:07:00.000 --> 00:07:02.000]  行得好的人懼怕
[00:07:02.000 --> 00:07:04.000]  信徒應該
[00:07:04.000 --> 00:07:06.000]  按著神的義林在身上
[00:07:06.000 --> 00:07:08.000]  生命有更生
[00:07:08.000 --> 00:07:10.000]  更生應該按著神的方式去行事
[00:07:10.000 --> 00:07:12.000]  那應該是行公義好憐憫
[00:07:12.000 --> 00:07:14.000]  傳謙卑的心與神同行
[00:07:14.000 --> 00:07:16.000]  應該是行得正,站得正
[00:07:16.000 --> 00:07:18.000]  你不需要怕在位者
[00:07:18.000 --> 00:07:20.000]  在位者是叫作惡的人懼怕
[00:07:20.000 --> 00:07:24.000]  正正因為這樣的緣故的時候
[00:07:24.000 --> 00:07:28.000]  地上的政權有他的
[00:07:28.000 --> 00:07:30.000]  非常重要的作用
[00:07:30.000 --> 00:07:32.000]  你可以想像
[00:07:32.000 --> 00:07:34.000]  如果地上沒有一個政權的時候
[00:07:34.000 --> 00:07:36.000]  發展到什麼樣的
[00:07:36.000 --> 00:07:38.000]  無政府狀態的時候
[00:07:38.000 --> 00:07:40.000]  是一個怎樣的局面
[00:07:40.000 --> 00:07:42.000]  無政府的狀態就好像
[00:07:42.000 --> 00:07:44.000]  史詩記
[00:07:44.000 --> 00:07:46.000]  21章25節
[00:07:46.000 --> 00:07:48.000]  最後一句
[00:07:48.000 --> 00:07:50.000]  以色列人
[00:07:50.000 --> 00:07:52.000]  沒有王國人
[00:07:52.000 --> 00:07:54.000]  任意而行
[00:07:54.000 --> 00:07:56.000]  如果香港沒有警察
[00:07:56.000 --> 00:07:58.000]  沒有政府的時候
[00:07:58.000 --> 00:08:00.000]  你可以做任何事都可以
[00:08:00.000 --> 00:08:02.000]  你可以去超市拿東西走都可以
[00:08:02.000 --> 00:08:04.000]  因為抓不到你
[00:08:04.000 --> 00:08:06.000]  你不會坐牢
[00:08:06.000 --> 00:08:08.000]  你明白嗎?是很混亂的
[00:08:08.000 --> 00:08:10.000]  所以現在世界有很多地方
[00:08:10.000 --> 00:08:12.000]  是無政府狀態的
[00:08:12.000 --> 00:08:14.000]  舉一個例子
[00:08:14.000 --> 00:08:16.000]  索馬利亞
[00:08:16.000 --> 00:08:18.000]  東非一個國家
[00:08:18.000 --> 00:08:20.000]  十幾年前
[00:08:20.000 --> 00:08:22.000]  Tom Hanks拍過一條片
[00:08:22.000 --> 00:08:24.000]  Captain
[00:08:24.000 --> 00:08:26.000]  不是
[00:08:26.000 --> 00:08:28.000]  不是
[00:08:28.000 --> 00:08:30.000]  那艘船被人騎劫
[00:08:30.000 --> 00:08:32.000]  叫什麼?Captain Phillip
[00:08:32.000 --> 00:08:34.000]  那艘船
[00:08:34.000 --> 00:08:36.000]  無政府狀態的國家
[00:08:36.000 --> 00:08:38.000]  是非常混亂的
[00:08:38.000 --> 00:08:40.000]  保羅華正正因為有政權
[00:08:40.000 --> 00:08:42.000]  去管治的時候
[00:08:42.000 --> 00:08:44.000]  所以在地上的信徒
[00:08:44.000 --> 00:08:46.000]  應當
[00:08:46.000 --> 00:08:48.000]  按著
[00:08:48.000 --> 00:08:50.000]  這樣的政權的方式去過活
[00:08:50.000 --> 00:08:52.000]  你不需要害怕
[00:08:52.000 --> 00:08:54.000]  第五節說
[00:08:54.000 --> 00:08:56.000]  所以你們必須去循復
[00:08:56.000 --> 00:08:58.000]  不是因為刑罰
[00:08:58.000 --> 00:09:00.000]  是因為良心
[00:09:00.000 --> 00:09:02.000]  一個信徒去循復掌權者
[00:09:02.000 --> 00:09:04.000]  不是怕他受罰
[00:09:04.000 --> 00:09:06.000]  應該是對的
[00:09:06.000 --> 00:09:08.000]  因為上帝設立地上的君王
[00:09:08.000 --> 00:09:10.000]  去管治
[00:09:10.000 --> 00:09:12.000]  是為了讓
[00:09:12.000 --> 00:09:14.000]  制止那些邪惡的事情發生
[00:09:14.000 --> 00:09:16.000]  而作為信徒
[00:09:16.000 --> 00:09:18.000]  他們這樣去循復
[00:09:18.000 --> 00:09:20.000]  是理所當然的
[00:09:20.000 --> 00:09:22.000]  地上的政權有
[00:09:22.000 --> 00:09:24.000]  正面的作用
[00:09:24.000 --> 00:09:26.000]  保羅說得很明白
[00:09:26.000 --> 00:09:28.000]  基於這兩個原因
[00:09:28.000 --> 00:09:30.000]  保羅就說
[00:09:30.000 --> 00:09:32.000]  所以信徒
[00:09:32.000 --> 00:09:34.000]  應該履行公民的責任
[00:09:34.000 --> 00:09:36.000]  其中一個指明公民責任
[00:09:36.000 --> 00:09:38.000]  是什麼?交稅
[00:09:38.000 --> 00:09:40.000]  大家快要交了
[00:09:40.000 --> 00:09:42.000]  不交有後果
[00:09:42.000 --> 00:09:44.000]  交稅,無論是直接的
[00:09:44.000 --> 00:09:46.000]  薪俸稅,或者間接的其他稅項
[00:09:46.000 --> 00:09:48.000]  甚至在位掌權者
[00:09:48.000 --> 00:09:50.000]  應當尊重
[00:09:50.000 --> 00:09:52.000]  應當尊重
[00:09:52.000 --> 00:09:56.000]  好了,經文大致上一節七節都說了
[00:09:56.000 --> 00:09:58.000]  不過有一點要注意
[00:09:58.000 --> 00:10:00.000]  其實有很多學者都認為
[00:10:00.000 --> 00:10:02.000]  因為這七節經文
[00:10:02.000 --> 00:10:04.000]  實在有很多爭議性
[00:10:04.000 --> 00:10:06.000]  其中一節
[00:10:06.000 --> 00:10:08.000]  其中很多學者
[00:10:08.000 --> 00:10:10.000]  如何探討這七節經文
[00:10:10.000 --> 00:10:12.000]  就是當時保羅身處的環境
[00:10:12.000 --> 00:10:14.000]  是一個怎樣的環境
[00:10:14.000 --> 00:10:16.000]  《皇馬書》大約
[00:10:16.000 --> 00:10:18.000]  很多學者都認為
[00:10:18.000 --> 00:10:22.000]  是公元60年左右寫成的
[00:10:22.000 --> 00:10:24.000]  60年的羅馬帝國政權
[00:10:24.000 --> 00:10:26.000]  是相當太平的
[00:10:26.000 --> 00:10:28.000]  風平浪靜的
[00:10:28.000 --> 00:10:30.000]  到了70年就不同了
[00:10:30.000 --> 00:10:32.000]  因為70年另外一個
[00:10:32.000 --> 00:10:34.000]  Caesar 凱撒
[00:10:34.000 --> 00:10:36.000]  就出現了,就是李六王
[00:10:36.000 --> 00:10:38.000]  李六王就是將
[00:10:38.000 --> 00:10:40.000]  第二聖殿摧毀的那個
[00:10:40.000 --> 00:10:42.000]  也是逼迫信徒的那個
[00:10:42.000 --> 00:10:44.000]  讓基督教很多的
[00:10:44.000 --> 00:10:48.000]  很多信徒想傳福音
[00:10:48.000 --> 00:10:50.000]  是很艱難的時代
[00:10:50.000 --> 00:10:52.000]  所以在短短十年之間
[00:10:52.000 --> 00:10:54.000]  那個政權就有很大的轉變
[00:10:54.000 --> 00:10:56.000]  也就是說當保羅寫
[00:10:56.000 --> 00:10:58.000]  《皇馬書》13章的時候
[00:10:58.000 --> 00:11:02.000]  其實他是有一個假設性
[00:11:02.000 --> 00:11:04.000]  假設就是當這個政權
[00:11:04.000 --> 00:11:06.000]  神賦予給這個政權
[00:11:06.000 --> 00:11:09.000]  這個政權是按照上帝心意行事的時候
[00:11:09.000 --> 00:11:11.000]  信徒應該是怎樣去履行
[00:11:11.000 --> 00:11:14.000]  公民的責任,怎樣去馴服在位者
[00:11:14.000 --> 00:11:17.000]  我們又知道
[00:11:17.000 --> 00:11:20.000]  自從創世紀第三章
[00:11:20.000 --> 00:11:22.000]  當人類墮落之後
[00:11:22.000 --> 00:11:24.000]  墜入了世界
[00:11:24.000 --> 00:11:27.000]  每一個人都是不完美的
[00:11:27.000 --> 00:11:29.000]  你和我都不完美的
[00:11:29.000 --> 00:11:31.000]  在位者都不完美的
[00:11:31.000 --> 00:11:33.000]  我們又知道《皇馬書》第三章說
[00:11:33.000 --> 00:11:36.000]  沒有二人,然一個也沒有
[00:11:36.000 --> 00:11:38.000]  沒有馴服神的
[00:11:38.000 --> 00:11:40.000]  一個都沒有,包括在位者
[00:11:40.000 --> 00:11:42.000]  沒有一個是馴服神的
[00:11:42.000 --> 00:11:44.000]  因為這個世界
[00:11:44.000 --> 00:11:46.000]  當墜入了世界之後
[00:11:46.000 --> 00:11:49.000]  每一個人都是被惡者所蒙蔽了我們內心的心眼
[00:11:49.000 --> 00:11:52.000]  看不到耶穌基督榮耀的光
[00:11:52.000 --> 00:11:54.000]  唯有主光照
[00:11:54.000 --> 00:11:56.000]  揀選光照我們
[00:11:56.000 --> 00:11:59.000]  我們才能夠出黑暗,入光明
[00:11:59.000 --> 00:12:01.000]  才能夠認識上帝
[00:12:01.000 --> 00:12:04.000]  所以我們就知道上世紀
[00:12:04.000 --> 00:12:07.000]  為什麼有這麼多戰爭混亂
[00:12:07.000 --> 00:12:11.000]  這些就是當權的在位者
[00:12:11.000 --> 00:12:14.000]  希特拉,意大利的墨索里尼
[00:12:14.000 --> 00:12:19.000]  日本的超和天皇
[00:12:19.000 --> 00:12:21.000]  第二次世界大戰
[00:12:21.000 --> 00:12:23.000]  這三個都是很重要的
[00:12:23.000 --> 00:12:27.000]  歐洲和亞洲所發動戰爭的人物
[00:12:27.000 --> 00:12:30.000]  還有70年代赤柬的領袖
[00:12:30.000 --> 00:12:32.000]  波爾布特
[00:12:32.000 --> 00:12:36.000]  是數以千萬計的人
[00:12:36.000 --> 00:12:40.000]  因著這四個人而喪失了生命
[00:12:40.000 --> 00:12:43.000]  地上的掌權者
[00:12:43.000 --> 00:12:47.000]  是可以令到很多人
[00:12:47.000 --> 00:12:49.000]  包括信徒在內
[00:12:49.000 --> 00:12:53.000]  陷入一個極度艱難痛苦的處境
[00:12:53.000 --> 00:12:56.000]  如果是這樣的話
[00:12:56.000 --> 00:13:01.000]  我們要怎樣去應對不完美的政權
[00:13:01.000 --> 00:13:03.000]  不完美的在上者
[00:13:03.000 --> 00:13:06.000]  我們應該怎樣去應對呢?
[00:13:06.000 --> 00:13:12.000]  十三章是講述大方向的原則
[00:13:12.000 --> 00:13:17.000]  在太平盛世,沒有什麼特別的事情發生的時候
[00:13:17.000 --> 00:13:18.000]  我們應該這樣做
[00:13:18.000 --> 00:13:20.000]  不過有些情況不是這樣
[00:13:20.000 --> 00:13:26.000]  聖經給了我們最少四個重要的提示
[00:13:26.000 --> 00:13:29.000]  讓我們怎樣去應對掌權者
[00:13:29.000 --> 00:13:32.000]  第一,信徒應該
[00:13:32.000 --> 00:13:38.000]  信徒應該以上帝的心意為首
[00:13:38.000 --> 00:13:42.000]  當一個政權,當一個系統,當一個人物
[00:13:42.000 --> 00:13:46.000]  在為他所說的話,所設定的法律
[00:13:46.000 --> 00:13:48.000]  違背聖經原則的時候
[00:13:48.000 --> 00:13:52.000]  信徒應該讓上帝的話語
[00:13:52.000 --> 00:13:58.000]  成為他生命生活的最高標準
[00:13:58.000 --> 00:14:00.000]  那是他的生活原則
[00:14:00.000 --> 00:14:03.000]  聖經是不能妥協的
[00:14:03.000 --> 00:14:09.000]  聖經是神的話語的絕對性,不是相對的
[00:14:09.000 --> 00:14:13.000]  有幾個例子,大家也知道
[00:14:13.000 --> 00:14:16.000]  斯弗拉和普亞
[00:14:16.000 --> 00:14:21.000]  當法老叫希伯來的夫人
[00:14:21.000 --> 00:14:23.000]  接生的那兩個夫人
[00:14:23.000 --> 00:14:25.000]  當看到希伯來的嬰兒出生的時候
[00:14:25.000 --> 00:14:29.000]  男的就要殺,女的就要留下
[00:14:29.000 --> 00:14:32.000]  這兩個修心婆沒有這樣做
[00:14:32.000 --> 00:14:37.000]  沒有聽命於地上最高權柄的法老王的心意
[00:14:37.000 --> 00:14:42.000]  因為每一個生命都是寶貴的
[00:14:42.000 --> 00:14:44.000]  血是代表生命
[00:14:44.000 --> 00:14:48.000]  在摩世梧境,血是代表生命
[00:14:48.000 --> 00:14:51.000]  每一個生命都有神的形象
[00:14:51.000 --> 00:14:58.000]  他不可以聽從法老的心意去殺害這些嬰兒
[00:14:58.000 --> 00:15:00.000]  中間的圖就是
[00:15:00.000 --> 00:15:04.000]  阿哈王的時候有個太太叫耶洗別
[00:15:04.000 --> 00:15:08.000]  耶洗別要追殺所有耶和華的先知
[00:15:08.000 --> 00:15:14.000]  在當中,阿哈王下面有一個手下叫做俄巴底
[00:15:14.000 --> 00:15:18.000]  俄巴底沒有聽耶洗別的吩咐
[00:15:18.000 --> 00:15:22.000]  他供養了一百個先知
[00:15:22.000 --> 00:15:25.000]  五十個一個洞
[00:15:25.000 --> 00:15:32.000]  供養他們的餅,水,保護他們,收買他們
[00:15:32.000 --> 00:15:39.000]  俄巴底是違背了耶洗別皇后的命令
[00:15:39.000 --> 00:15:42.000]  第三個例子
[00:15:42.000 --> 00:15:45.000]  在小童人主第五章
[00:15:45.000 --> 00:15:49.000]  大祭司見到彼得和眾使徒
[00:15:49.000 --> 00:15:54.000]  他們說你們不可以繼續講耶穌基督的道理
[00:15:54.000 --> 00:15:57.000]  你們在擾亂公安秩序
[00:15:57.000 --> 00:16:01.000]  再講的時候,我會收起你們的監獄
[00:16:01.000 --> 00:16:04.000]  以及你們會受到很嚴重的懲罰
[00:16:04.000 --> 00:16:06.000]  彼得怎麼說呢?
[00:16:06.000 --> 00:16:09.000]  順從神是應當的
[00:16:09.000 --> 00:16:16.000]  彼得說順從神不順服人是理所當然的
[00:16:16.000 --> 00:16:17.000]  為什麼呢?
[00:16:17.000 --> 00:16:22.000]  因為他們知道使徒的身份帶出一個使命
[00:16:22.000 --> 00:16:24.000]  使徒的身份有一個使命
[00:16:24.000 --> 00:16:26.000]  他們的使命是什麼呢?
[00:16:26.000 --> 00:16:28.000]  要宣揚耶穌是基督
[00:16:28.000 --> 00:16:32.000]  那個被釘在十字架上死而復活的主
[00:16:32.000 --> 00:16:35.000]  現在叫我不要講耶穌是基督
[00:16:35.000 --> 00:16:38.000]  這樣就違背了我的使命和身份
[00:16:38.000 --> 00:16:41.000]  所以我不能夠聽從大祭司的命令
[00:16:41.000 --> 00:16:43.000]  所以大家明白到
[00:16:43.000 --> 00:16:48.000]  聖經有很多例子幫助我們思考地上的掌權者
[00:16:48.000 --> 00:16:50.000]  因為不完美的緣故
[00:16:50.000 --> 00:16:53.000]  也有可能是敵黨神的緣故
[00:16:53.000 --> 00:17:00.000]  地上的信徒不是每一個地上的命令都要聽從的
[00:17:00.000 --> 00:17:05.000]  特別是和聖經有相當絕對的相對的時候
[00:17:05.000 --> 00:17:06.000]  妥協的時候
[00:17:06.000 --> 00:17:10.000]  我們作為現代的先知要發聲
[00:17:10.000 --> 00:17:16.000]  我們這個世代有很多衝擊的信徒
[00:17:16.000 --> 00:17:18.000]  例如夏圖
[00:17:18.000 --> 00:17:22.000]  20年前你見到蕭秀雲牧師出來說什麼?
[00:17:22.000 --> 00:17:24.000]  反對賭博合法化
[00:17:24.000 --> 00:17:25.000]  我不知道大家記不記得
[00:17:25.000 --> 00:17:27.000]  想當年有沒有出來行動
[00:17:27.000 --> 00:17:32.000]  政府說賭博可以合法
[00:17:32.000 --> 00:17:35.000]  很多基督教的信徒
[00:17:35.000 --> 00:17:37.000]  包括信徒領就出來反對
[00:17:37.000 --> 00:17:41.000]  現在倡議很多人權
[00:17:41.000 --> 00:17:42.000]  墮胎可以合法
[00:17:42.000 --> 00:17:45.000]  同性戀可以合法
[00:17:45.000 --> 00:17:47.000]  變性可以合法
[00:17:47.000 --> 00:17:50.000]  我們都應當出來說
[00:17:50.000 --> 00:17:52.000]  這不是上帝的心意
[00:17:52.000 --> 00:17:53.000]  是不可以的
[00:17:53.000 --> 00:17:56.000]  不是因為你是媽媽
[00:17:56.000 --> 00:17:58.000]  懷孕了
[00:17:58.000 --> 00:18:02.000]  你可以操縱生死之權
[00:18:02.000 --> 00:18:06.000]  每一個在肚子裡受精的時候
