
[00:00:00.000 --> 00:00:06.000]  大家打開聖經,我們剛才讀過的二創下書第一章
[00:04:24.000 --> 00:04:27.000]  要停止作惡,學習行善
[00:04:27.000 --> 00:04:31.000]  尋求公平,指責殘暴的人
[00:04:31.000 --> 00:04:35.000]  替孤兒申冤,為寡婦辯骨
[00:04:35.000 --> 00:04:39.000]  首先聖經提醒我們要去洗淨自己
[00:04:39.000 --> 00:04:46.000]  聖經提醒我們要去洗滌,潔淨和除掉一切污穢
[00:04:46.000 --> 00:04:51.000]  特別強調要在我眼前除掉你們的惡行
[00:04:51.000 --> 00:04:56.000]  如果有人告訴你從我眼前要處理這件事
[00:04:56.000 --> 00:04:58.000]  是甚麼意思呢?
[00:04:58.000 --> 00:05:02.000]  這意味著神監察著,留心著這件事
[00:05:02.000 --> 00:05:04.000]  等候我們去做
[00:05:04.000 --> 00:05:07.000]  要去潔淨,要去除掉這些污穢
[00:05:07.000 --> 00:05:09.000]  當聖經提到潔淨的時候
[00:05:09.000 --> 00:05:13.000]  很明顯是指不單單你的心會悔改
[00:05:13.000 --> 00:05:18.000]  而是你的行為與悔改的心是相稱的
[00:05:18.000 --> 00:05:22.000]  亦意味著當一個人做錯事的時候
[00:05:22.000 --> 00:05:27.000]  他會負責糾正錯誤
[00:05:27.000 --> 00:05:31.000]  以及為自己所做的事情負責任
[00:05:31.000 --> 00:05:34.000]  這是聖經所提出要做的事情
[00:05:34.000 --> 00:05:37.000]  而你發覺聖經提到不單止這樣
[00:05:37.000 --> 00:05:41.000]  要向神有忠貞,我們跳一跳去二十一節
[00:05:41.000 --> 00:05:45.000]  那忠貞的誠怎會變成妓女?
[00:05:45.000 --> 00:05:49.000]  她從前充滿公平,有公義居在其中
[00:05:49.000 --> 00:05:53.000]  這裡所說的忠貞是向神忠貞
[00:05:53.000 --> 00:05:56.000]  是忠於神對我們的吩咐
[00:05:56.000 --> 00:06:00.000]  是敬畏祂,是不想得罪祂
[00:06:00.000 --> 00:06:04.000]  一個人當他心裡有敬畏神的心的時候
[00:06:04.000 --> 00:06:07.000]  他就能夠可以不犯罪
[00:06:07.000 --> 00:06:11.000]  我們常常在很多場合都會說
[00:06:11.000 --> 00:06:17.000]  他心中無神,所以就目中無人
[00:06:17.000 --> 00:06:20.000]  當他心裡不懂得敬畏神的時候
[00:06:20.000 --> 00:06:22.000]  他不會懂得尊敬人
[00:06:22.000 --> 00:06:26.000]  當他心中有神,去徵向神的時候
[00:06:26.000 --> 00:06:28.000]  他就留心神的心意
[00:06:28.000 --> 00:06:30.000]  縱使是一些很卑微的人
[00:06:30.000 --> 00:06:32.000]  都會懂得尊重他們
[00:06:32.000 --> 00:06:35.000]  會懂得去行公義的事情
[00:06:35.000 --> 00:06:38.000]  因為他心裡不單看見眼前的事情
[00:06:38.000 --> 00:06:42.000]  他更加留心神對他的心意
[00:06:42.000 --> 00:06:45.000]  我最近看一篇文章,心裡很感動
[00:06:45.000 --> 00:06:49.000]  說到關於去年有一對在加拿大的宣教士
[00:06:49.000 --> 00:06:53.000]  去到肯亞非洲的地方做宣教工作
[00:06:53.000 --> 00:06:55.000]  年紀很大了,他們都不介意
[00:06:55.000 --> 00:06:59.000]  太太66歲,丈夫70歲
[00:06:59.000 --> 00:07:02.000]  在他們退休之後,他說容顏有精神不要緊
[00:07:02.000 --> 00:07:04.000]  就去到當地
[00:07:04.000 --> 00:07:07.000]  去到當地他們就開了一個農莊
[00:07:07.000 --> 00:07:09.000]  自己種植一些水果
[00:07:09.000 --> 00:07:14.000]  希望能夠有食物供應當地很多的孤兒
[00:07:14.000 --> 00:07:16.000]  另外去到教會當中分享信息
[00:07:16.000 --> 00:07:18.000]  他們去到那個地方發覺
[00:07:18.000 --> 00:07:23.000]  英國人的教會充滿著很多民族的仇恨
[00:07:23.000 --> 00:07:29.000]  因為旁邊有一些民族經常來騷擾他們
[00:07:29.000 --> 00:07:31.000]  甚至殘害他們
[00:07:31.000 --> 00:07:36.000]  這些騷擾的人住在叢林裡,是一些暴徒
[00:07:36.000 --> 00:07:39.000]  因此教會充滿著很大的憤恨
[00:07:39.000 --> 00:07:41.000]  這對夫婦去到的時候
[00:07:41.000 --> 00:07:46.000]  他們就深深地知道要傳講瑤樹的信息
[00:07:46.000 --> 00:07:48.000]  這是神的心意
[00:07:48.000 --> 00:07:51.000]  忠於神的人會樂意去聽從
[00:07:51.000 --> 00:07:54.000]  因此教會頂尖學習瑤樹
[00:07:54.000 --> 00:07:56.000]  頂尖會真的接受聖經的教導
[00:07:56.000 --> 00:07:59.000]  去瑤樹叢林的那些暴徒
[00:07:59.000 --> 00:08:01.000]  後來那些暴徒發覺
[00:08:01.000 --> 00:08:04.000]  竟然這群人善待自己
[00:08:04.000 --> 00:08:07.000]  所以他們就有些開始反省
[00:08:07.000 --> 00:08:11.000]  有些就放下氣械,就自首
[00:08:11.000 --> 00:08:13.000]  進了監獄之後
[00:08:13.000 --> 00:08:16.000]  這些會友就說「好啦」
[00:08:16.000 --> 00:08:18.000]  不是幸災樂禍
[00:08:18.000 --> 00:08:20.000]  他說現在可以去探望他們了
[00:08:20.000 --> 00:08:23.000]  現在可以去幫他們講主耶穌的事
[00:08:23.000 --> 00:08:28.000]  因此這個群體開始有些轉變
[00:08:28.000 --> 00:08:31.000]  但是事情未曾結束
[00:08:31.000 --> 00:08:34.000]  這群暴徒他們發現自己的工作
[00:08:34.000 --> 00:08:36.000]  被這兩個宣教士打擊了
[00:08:36.000 --> 00:08:39.000]  因此有一個晚上去到他們的農莊
[00:08:39.000 --> 00:08:46.000]  用大刀,用棍去毒打弟兄,一個男士
[00:08:46.000 --> 00:08:50.000]  打到他們以為他死了才走
[00:08:50.000 --> 00:08:53.000]  然後去到英國太太的房間
[00:08:53.000 --> 00:08:56.000]  有五六個這些暴徒
[00:08:56.000 --> 00:08:59.000]  輪姦了這位姊妹
[00:08:59.000 --> 00:09:03.000]  當我看的時候,我的心都跳動
[00:09:03.000 --> 00:09:06.000]  但接著看到的就是
[00:09:06.000 --> 00:09:09.000]  這位姊妹當我在醫院的時候
[00:09:09.000 --> 00:09:13.000]  她心裡清楚知道神給她一個訊息
[00:09:13.000 --> 00:09:17.000]  「你放心,神在你的生命當中保守你」
[00:09:17.000 --> 00:09:21.000]  所以她和一群圍著她的弟兄和當地的目者說
[00:09:21.000 --> 00:09:23.000]  「我是純潔的」
[00:09:23.000 --> 00:09:25.000]  因為主耶穌的補血已經潔淨我
[00:09:25.000 --> 00:09:30.000]  外面的侵犯不能夠改變我內心的純淨
[00:09:30.000 --> 00:09:33.000]  因此她的心仍然平安
[00:09:33.000 --> 00:09:36.000]  然後她就公開地跟他們說
[00:09:36.000 --> 00:09:44.000]  「我願意靠著主去饒恕剛才那批淪暴我的暴徒」
[00:09:44.000 --> 00:09:47.000]  然後逐個來到她說出
[00:09:47.000 --> 00:09:49.000]  「我寬恕他,寬恕他」
[00:09:49.000 --> 00:09:54.000]  也寬恕那些曾經毒打我丈夫的朋友
[00:09:54.000 --> 00:09:59.000]  在過程當中,周邊的護士、醫生他們都很感動
[00:09:59.000 --> 00:10:01.000]  很多都流淚
[00:10:01.000 --> 00:10:03.000]  他們知道不是人能夠這樣做
[00:10:03.000 --> 00:10:07.000]  但當人願意忠於上帝的時候
[00:10:07.000 --> 00:10:11.000]  能夠做超乎自己所能夠做
[00:10:11.000 --> 00:10:14.000]  因為她那種的饒恕,心情比較輕鬆
[00:10:14.000 --> 00:10:15.000]  他們說很奇怪
[00:10:15.000 --> 00:10:17.000]  後來子女從加拿大飛來探望她
[00:10:17.000 --> 00:10:20.000]  第一個晚上,竟然她們的房間
[00:10:20.000 --> 00:10:22.000]  大家都在歡笑
[00:10:22.000 --> 00:10:24.000]  讚美神的工作,讚美神的保守
[00:10:24.000 --> 00:10:30.000]  甚至護士說你們小聲一點,不要吵到隔壁的病人
[00:10:30.000 --> 00:10:33.000]  在其中,聖經給我們看見的
[00:10:33.000 --> 00:10:36.000]  就是當我們願意忠於上帝的時候
[00:10:36.000 --> 00:10:38.000]  神就給我們恩典
[00:10:38.000 --> 00:10:40.000]  可以遠離自己的罪
[00:10:40.000 --> 00:10:44.000]  而行在公義、平安當中
[00:10:44.000 --> 00:10:49.000]  你再看下第二十二節,二十一節之後
[00:10:49.000 --> 00:10:51.000]  當城市失去中正的時候
[00:10:51.000 --> 00:10:56.000]  我們剛才看到,就變成了妓女之城
[00:10:56.000 --> 00:11:01.000]  變成了屬靈的淫亂,是違背神的
[00:11:01.000 --> 00:11:05.000]  而且二十二節所說,你的銀子變成了渣滓
[00:11:05.000 --> 00:11:07.000]  很寶貴、很貴重的銀子
[00:11:07.000 --> 00:11:11.000]  變成了無用的渣滓
[00:11:11.000 --> 00:11:14.000]  那些酒用水參運
[00:11:14.000 --> 00:11:18.000]  也意味著那些很純、很貴重的酒
[00:11:18.000 --> 00:11:20.000]  現在淡化了
[00:11:20.000 --> 00:11:24.000]  這個教徒當他對神沒有一種毀身的時候
[00:11:24.000 --> 00:11:26.000]  生命就變得淡化
[00:11:26.000 --> 00:11:28.000]  甚至別人分辨不到
[00:11:28.000 --> 00:11:30.000]  不,他是教徒嗎?
[00:11:30.000 --> 00:11:32.000]  他不像
[00:11:32.000 --> 00:11:35.000]  但是當人能夠有一份忠貞的時候
[00:11:35.000 --> 00:11:39.000]  那種純粹和寶貴就出現了
[00:11:39.000 --> 00:11:41.000]  再看二十三節
[00:11:41.000 --> 00:11:45.000]  聖經當時再責備一些當時的官長
[00:11:45.000 --> 00:11:47.000]  說他們與盜賊同夥
[00:11:47.000 --> 00:11:53.000]  他們貪愛賄賂追殺一些私人的囚牢
[00:11:53.000 --> 00:11:56.000]  聖經上面常常提到一些賄賂的問題
[00:11:56.000 --> 00:12:00.000]  這些賄賂的問題是叫人眼睛合眼的
[00:12:00.000 --> 00:12:01.000]  大家知道的時候
[00:12:01.000 --> 00:12:04.000]  你翻一翻聖經的生命記
[00:12:04.000 --> 00:12:10.000]  前面的生命記第十六章
[00:12:10.000 --> 00:12:18.000]  大家知道創出了「你問新」第五卷的聖經
[00:12:18.000 --> 00:12:22.000]  在第十六章
[00:12:22.000 --> 00:12:29.000]  我們看第十九節和合本
[00:12:29.000 --> 00:12:30.000]  聖經說
[00:12:30.000 --> 00:12:33.000]  「不可屈往正直」第十九節
[00:12:33.000 --> 00:12:36.000]  「也不可看人的外貌」
[00:12:36.000 --> 00:12:38.000]  「也不可受賄賂」
[00:12:38.000 --> 00:12:45.000]  因為賄賂能讓智慧人的眼變黑了
[00:12:45.000 --> 00:12:47.000]  就算他有智慧
[00:12:47.000 --> 00:12:49.000]  一旦受賄賂之後
[00:12:49.000 --> 00:12:51.000]  眼睛昏花
[00:12:51.000 --> 00:12:54.000]  人生的路混亂了
[00:12:54.000 --> 00:12:56.000]  變得黑眼
[00:12:56.000 --> 00:12:58.000]  而且顛倒二人的話
[00:12:58.000 --> 00:13:01.000]  賄賂帶來了很多問題
[00:13:01.000 --> 00:13:04.000]  不要以為賄賂只不過是令某些人失去利益
[00:13:04.000 --> 00:13:07.000]  賄賂是關乎生和死的
[00:13:07.000 --> 00:13:13.000]  大家一定聽過很多在國內的豆腐渣工程
[00:13:13.000 --> 00:13:15.000]  不單單是金錢的問題
[00:13:15.000 --> 00:13:19.000]  很多人在當中受傷受死
[00:13:19.000 --> 00:13:22.000]  賄賂帶來的災禍很大
[00:13:22.000 --> 00:13:24.000]  所以神是厭惡賄賂的
[00:13:24.000 --> 00:13:25.000]  你再看多一些
[00:13:25.000 --> 00:13:32.000]  在後面的生命記二十五章
[00:13:32.000 --> 00:13:43.000]  二十五章我們看第十二節
[00:13:43.000 --> 00:13:46.000]  對不起 十三節
[00:13:46.000 --> 00:13:47.000]  二十五章十三節
[00:13:47.000 --> 00:13:52.000]  「你囊中不可有一大一小兩樣的法馬
[00:13:52.000 --> 00:13:55.000]  你家裡不可有一大一小兩樣的星斗
[00:13:55.000 --> 00:14:00.000]  當用對準公平的法馬公平的星斗
[00:14:00.000 --> 00:14:03.000]  這樣在耶和華你神賜賜你的地上
[00:14:03.000 --> 00:14:06.000]  你的日子就可以長久」
[00:14:06.000 --> 00:14:07.000]  什麼意思?
[00:14:07.000 --> 00:14:13.000]  是一些不公道的買賣量度標準
[00:14:13.000 --> 00:14:15.000]  有大的星斗和小的星斗
[00:14:15.000 --> 00:14:18.000]  對著可以欺負的就用小的星斗
[00:14:18.000 --> 00:14:24.000]  對著很有才勢的就沒辦法按照標準賣給他
[00:14:24.000 --> 00:14:26.000]  但聖經所強調的就是
[00:14:26.000 --> 00:14:33.000]  神要求的是一個公平的行為
[00:14:33.000 --> 00:14:34.000]  不知道大家有沒有看過
[00:14:34.000 --> 00:14:38.000]  最近報紙說東松草
[00:14:38.000 --> 00:14:41.000]  我看完之後才嚇一跳
[00:14:41.000 --> 00:14:45.000]  原來東松草可以有這麼多變化
[00:14:45.000 --> 00:14:48.000]  因為在店舖買回來就可以吃
[00:14:48.000 --> 00:14:49.000]  很昂貴
[00:14:49.000 --> 00:14:52.000]  但發覺原來昂貴背後
[00:14:52.000 --> 00:14:54.000]  很多人因此想逃離
[00:14:54.000 --> 00:14:56.000]  一條完整的東松草
[00:14:56.000 --> 00:14:58.000]  你算一算可能二十元一條
[00:14:58.000 --> 00:14:59.000]  三十元一條
[00:14:59.000 --> 00:15:01.000]  但它很完整
[00:15:01.000 --> 00:15:04.000]  因為裡面有條竹籤戳著
[00:15:04.000 --> 00:15:05.000]  不單止有竹籤
[00:15:05.000 --> 00:15:06.000]  可能有什麼?
[00:15:06.000 --> 00:15:08.000]  鐵線
[00:15:08.000 --> 00:15:11.000]  很難想像你吃的東松草
[00:15:11.000 --> 00:15:13.000]  有鐵線是怎樣的
[00:15:13.000 --> 00:15:17.000]  有些更加將東松草發脹起來
[00:15:17.000 --> 00:15:19.000]  因此看起來很漂亮
[00:15:19.000 --> 00:15:21.000]  或者可以賣貴一點
[00:15:21.000 --> 00:15:23.000]  因為重一點
[00:15:23.000 --> 00:15:27.000]  很多背後很多奸詐欺騙
[00:15:27.000 --> 00:15:31.000]  聖經說這些是神所掩護
[00:15:31.000 --> 00:15:33.000]  當然不單止是貨品
[00:15:33.000 --> 00:15:35.000]  我們香港這一兩年
[00:15:35.000 --> 00:15:38.000]  一直在說很多雷曼事件
[00:15:38.000 --> 00:15:41.000]  有些人可能在過程當中
[00:15:41.000 --> 00:15:44.000]  他自己因為某些緣故
[00:15:44.000 --> 00:15:47.000]  買了一些投資產品
[00:15:47.000 --> 00:15:50.000]  也可能因為被一些推銷員
[00:15:50.000 --> 00:15:54.000]  用很多方法去促銷產生問題
[00:15:54.000 --> 00:15:57.000]  但我想提的就是
[00:15:57.000 --> 00:15:59.000]  不單止是股票
[00:15:59.000 --> 00:16:02.000]  在很多不同的推銷行業
[00:16:02.000 --> 00:16:04.000]  你都會發覺有些時候
[00:16:04.000 --> 00:16:09.000]  有人會不尊重客人的真正意願
[00:16:09.000 --> 00:16:12.000]  或者沒有理會到他真正的需要
[00:16:12.000 --> 00:16:15.000]  為了促銷就不斷用很多不同的方法
[00:16:15.000 --> 00:16:17.000]  用利誘
[00:16:17.000 --> 00:16:19.000]  用方法誤導
[00:16:19.000 --> 00:16:22.000]  用方法去威嚇對方
[00:16:22.000 --> 00:16:25.000]  去購買那些產品
[00:16:25.000 --> 00:16:28.000]  這些事情都是神所不喜悅的
[00:16:28.000 --> 00:16:30.000]  就算是教徒
[00:16:30.000 --> 00:16:34.000]  如果你說我想為神賺一些錢
[00:16:34.000 --> 00:16:36.000]  將來賺到的錢可以多些奉獻
[00:16:36.000 --> 00:16:39.000]  但如果過程當中所用的手段
[00:16:39.000 --> 00:16:42.000]  是神所不喜歡的
[00:16:42.000 --> 00:16:44.000]  你要知道那些奉獻
[00:16:44.000 --> 00:16:47.000]  神都不會閱立的
[00:16:47.000 --> 00:16:50.000]  因為聖經很多時候清楚地講述
[00:16:50.000 --> 00:16:54.000]  要去留心將這些事情改變過來
[00:16:54.000 --> 00:16:58.000]  要去潔淨你雙手
[00:16:58.000 --> 00:17:00.000]  如果我們在公義公平當中
[00:17:00.000 --> 00:17:01.000]  我們感謝神
[00:17:01.000 --> 00:17:03.000]  如果你在不知不覺當中
[00:17:03.000 --> 00:17:05.000]  跌在這些陷阱
[00:17:05.000 --> 00:17:06.000]  求主幫助你
[00:17:06.000 --> 00:17:08.000]  能夠潔淨自己
[00:17:08.000 --> 00:17:10.000]  我們回到二次學書
[00:17:16.000 --> 00:17:18.000]  在第二方面我們再看
[00:17:18.000 --> 00:17:20.000]  在十六節的中間
[00:17:20.000 --> 00:17:23.000]  要停止作惡
[00:17:23.000 --> 00:17:26.000]  學習行善
[00:17:26.000 --> 00:17:27.000]  停止作惡
[00:17:27.000 --> 00:17:29.000]  但有一個新的方向
[00:17:29.000 --> 00:17:31.000]  就是學習行善
[00:17:31.000 --> 00:17:34.000]  這個學習是一個很重要的態度
[00:17:34.000 --> 00:17:36.000]  表示人生的方向
[00:17:36.000 --> 00:17:39.000]  是追隨著神的方向
[00:17:39.000 --> 00:17:41.000]  大家我都會常常讀
[00:17:41.000 --> 00:17:43.000]  尼加書六章八節
[00:17:43.000 --> 00:17:45.000]  這節經文很寶貴
[00:17:45.000 --> 00:17:50.000]  「世人吶,神經指示你何為善?
[00:17:50.000 --> 00:17:53.000]  他所要的是什麼?
[00:17:53.000 --> 00:17:56.000]  就是要你,要我
[00:17:56.000 --> 00:17:59.000]  行公義,好憐憫
[00:17:59.000 --> 00:18:03.000]  全謙卑的心與神同行」
[00:18:03.000 --> 00:18:07.000]  因為上帝講出什麼是良善
[00:18:07.000 --> 00:18:10.000]  祂要你所行的善是什麼
[00:18:10.000 --> 00:18:12.000]  就用三方面去定義
[00:18:12.000 --> 00:18:13.000]  第一方面
[00:18:13.000 --> 00:18:14.000]  第二,第三
[00:18:14.000 --> 00:18:16.000]  特別提第三先
[00:18:16.000 --> 00:18:20.000]  就是「全謙卑的心與你的神同行」
[00:18:20.000 --> 00:18:22.000]  這裡我請大家去看一看
[00:18:22.000 --> 00:18:24.000]  聖經新約的雅各書
[00:18:24.000 --> 00:18:28.000]  我們看多一次經文
[00:18:28.000 --> 00:18:33.000]  聖經的雅各書
[00:18:33.000 --> 00:18:40.000]  在聖經一百一千八百的三十二頁
[00:18:40.000 --> 00:18:54.000]  雅各書第四章第十三節
[00:18:54.000 --> 00:18:56.000]  在第四章第十三節
[00:18:56.000 --> 00:18:58.000]  這段話大家都熟悉
[00:18:58.000 --> 00:19:03.000]  有人誇口說他自己可以今天明天去哪個城市買賣
[00:19:03.000 --> 00:19:05.000]  就可以得到利益
[00:19:05.000 --> 00:19:06.000]  但聖經告訴他
[00:19:06.000 --> 00:19:08.000]  其實明天如何你還不知道
[00:19:08.000 --> 00:19:10.000]  很快你的生命就會消失
[00:19:10.000 --> 00:19:12.000]  你怎麼可以這樣誇口呢
[00:19:12.000 --> 00:19:14.000]  十五節就說
[00:19:14.000 --> 00:19:17.000]  主若願意我們就可以活著
[00:19:17.000 --> 00:19:20.000]  可以做這件事做那件事
[00:19:20.000 --> 00:19:22.000]  然後到十七節
[00:19:22.000 --> 00:19:26.000]  人若知道該行善事
[00:19:26.000 --> 00:19:27.000]  卻不去行
[00:19:27.000 --> 00:19:29.000]  我讀新譯本
[00:19:29.000 --> 00:19:35.000]  這就是他的罪了
[00:19:35.000 --> 00:19:36.000]  很奇怪
[00:19:36.000 --> 00:19:38.000]  聖經說一個自誇的人
[00:19:38.000 --> 00:19:40.000]  突然說到善行
[00:19:40.000 --> 00:19:42.000]  說到罪
[00:19:42.000 --> 00:19:45.000]  那個關係在哪裡呢
[00:19:45.000 --> 00:19:46.000]  那個關係就是
[00:19:46.000 --> 00:19:50.000]  當人內心充滿著一種驕傲
[00:19:50.000 --> 00:19:53.000]  認為我可以操控自己的前途
[00:19:53.000 --> 00:19:58.000]  因此內心充斥著自己的大計
[00:19:58.000 --> 00:20:01.000]  但同時他就會輕忽了
[00:20:01.000 --> 00:20:04.000]  神要他行的善
[00:20:04.000 --> 00:20:05.000]  他知道要行的
[00:20:05.000 --> 00:20:09.000]  但他沒有心去遵行
[00:20:09.000 --> 00:20:12.000]  整個心思在那種驕傲的
[00:20:12.000 --> 00:20:14.000]  自我的計劃當中
[00:20:14.000 --> 00:20:16.000]  聖經不是告訴我們
[00:20:16.000 --> 00:20:18.000]  你不需要做計劃
[00:20:18.000 --> 00:20:20.000]  行就行,不行就不行
[00:20:20.000 --> 00:20:21.000]  不是
[00:20:21.000 --> 00:20:22.000]  我們都應該做計劃
[00:20:22.000 --> 00:20:24.000]  但過程當中帶著謙卑的心
[00:20:24.000 --> 00:20:27.000]  知道一切在神的掌管當中
[00:20:27.000 --> 00:20:29.000]  依靠祂,等候祂
[00:20:29.000 --> 00:20:31.000]  但一些你很清楚知道
[00:20:31.000 --> 00:20:33.000]  神要你有的善行
[00:20:33.000 --> 00:20:36.000]  而你不去做
[00:20:36.000 --> 00:20:37.000]  聖經就說
[00:20:37.000 --> 00:20:40.000]  這就是罪了
[00:20:40.000 --> 00:20:43.000]  因此一個謙卑的人
[00:20:43.000 --> 00:20:45.000]  才會行善
[00:20:45.000 --> 00:20:47.000]  謙卑與神同行的人
[00:20:47.000 --> 00:20:50.000]  他的內心才有一種空間
[00:20:50.000 --> 00:20:52.000]  去留心神對他的引導
[00:20:52.000 --> 00:20:54.000]  亦都會去祈禱
[00:20:54.000 --> 00:20:55.000]  去計劃
[00:20:55.000 --> 00:20:58.000]  去行善
[00:20:58.000 --> 00:21:01.000]  因此第三個關鍵
[00:21:01.000 --> 00:21:04.000]  決定了你能否行善
[00:21:04.000 --> 00:21:08.000]  我們回到二創教書第一章
[00:21:08.000 --> 00:21:14.000]  聖經提到全謙卑的心
[00:21:14.000 --> 00:21:15.000]  亦都在這裡所說
[00:21:15.000 --> 00:21:18.000]  你一定要學習行善
[00:21:18.000 --> 00:21:20.000]  然後再說另一方面
[00:21:20.000 --> 00:21:24.000]  就是尋求公平指責殘暴的人
[00:21:24.000 --> 00:21:26.000]  尋求公平
[00:21:26.000 --> 00:21:28.000]  聖經提到行善的
[00:21:28.000 --> 00:21:32.000]  其中一方面就是行公義
[00:21:32.000 --> 00:21:33.000]  這裡所說的公平
[00:21:33.000 --> 00:21:35.000]  不一定是平均主義
[00:21:35.000 --> 00:21:37.000]  而是聖經所特別強調的
[00:21:37.000 --> 00:21:39.000]  是公正的
[00:21:39.000 --> 00:21:41.000]  去指責那些殘暴
[00:21:41.000 --> 00:21:43.000]  應該指責原來的意思
[00:21:43.000 --> 00:21:45.000]  是去糾正
[00:21:45.000 --> 00:21:46.000]  去correct
[00:21:46.000 --> 00:21:49.000]  一些剝削人的人
[00:21:49.000 --> 00:21:50.000]  行不義的人
[00:21:50.000 --> 00:21:52.000]  要去糾正他們
