
[00:00:00.000 --> 00:00:03.400]  今天是長者日,不知道大家知不知道
[00:04:12.300 --> 00:04:18.300]  無論如何,羅馬政府就要納粹,其實都很容易理解的
[00:04:18.300 --> 00:04:25.300]  當時羅馬帝國的廣闊就是因為交通網絡做得很好
[00:04:25.300 --> 00:04:31.300]  用了很多錢去做這些道路建設
[00:04:31.300 --> 00:04:37.300]  也有很多軍隊防止外族入侵
[00:04:37.300 --> 00:04:41.300]  所以錢從哪裡來?如何裝備軍備和建路?
[00:04:41.300 --> 00:04:46.300]  就是靠納粹,所以納粹是很正路的
[00:04:46.300 --> 00:04:49.300]  不過對於猶太人來說不是這樣的
[00:04:49.300 --> 00:04:53.300]  如果他們按照猶太人的歷史和種族身份
[00:04:53.300 --> 00:04:56.300]  他們知道他們是被佔據的
[00:04:56.300 --> 00:05:00.300]  以色列國原本是屬於他們的,是他們的家南地
[00:05:00.300 --> 00:05:06.300]  現在就像一個殖民地一樣,是一個被管治的地方
[00:05:06.300 --> 00:05:12.300]  所以猶太人的身份和地位是被壓下來的
[00:05:12.300 --> 00:05:17.300]  他們是很不滿的,所以他們都很心心不忿
[00:05:17.300 --> 00:05:24.300]  這條問題就是究竟納粹給凱撒是否可以,我們應不應該納粹
[00:05:24.300 --> 00:05:29.300]  如果耶穌說可以納粹,就會引起很多猶太人的不滿
[00:05:29.300 --> 00:05:32.300]  就會質疑耶穌是否站在我們那邊
[00:05:32.300 --> 00:05:41.300]  還是我們宗教的代表,是否可以教導我們神的律法
[00:05:41.300 --> 00:05:47.300]  如果耶穌說不可以納粹,就會犯了叛國罪
[00:05:47.300 --> 00:05:51.300]  為什麼要鼓勵人們煽動社會的仇恨
[00:05:51.300 --> 00:05:57.300]  鼓勵人們不去遵從地上的法律呢
[00:05:57.300 --> 00:06:03.300]  所以無論你怎麼回答是還是不是,都會掉進這個圈套
[00:06:03.300 --> 00:06:10.300]  耶穌就在這裡,既然法利塞人和宗教領袖和希臘黨人
[00:06:10.300 --> 00:06:18.300]  政治任命的人士,設一個局陷害他
[00:06:18.300 --> 00:06:25.300]  他很巧妙地用這些說話去問耶穌
[00:06:25.300 --> 00:06:32.300]  所以耶穌沒有直接去回應,反而很巧妙地說出一個道理
[00:06:32.300 --> 00:06:39.300]  這個道理不單止幫助他脫離陷阱
[00:06:39.300 --> 00:06:44.300]  而且講述了福音,好消息是什麼意思
[00:06:44.300 --> 00:06:48.300]  這個真是好,我看耶穌很多對話都是這樣
[00:06:48.300 --> 00:06:52.300]  他不是直接回答人的問題,yes or no
[00:06:52.300 --> 00:07:00.300]  而是透過他的回答來講述神的國,主權,道理是什麼一回事
[00:07:00.300 --> 00:07:03.300]  我們來看看耶穌怎麼回答
[00:07:03.300 --> 00:07:08.300]  耶穌說知道他們的假意,假冒為善,這是陷阱
[00:07:08.300 --> 00:07:14.300]  知道他們不良不善的動機,就問他們為什麼試探我
[00:07:14.300 --> 00:07:18.300]  第一句就說你們來的不是好意
[00:07:18.300 --> 00:07:24.300]  然後說拿一個銀錢,一個銀錢代表一天的工資
[00:07:24.300 --> 00:07:30.300]  羅馬帝國專用的銀幣
[00:07:30.300 --> 00:07:36.300]  這個銀幣,耶穌問這個象和這個號是屬於誰的
[00:07:36.300 --> 00:07:40.300]  他們說是凱撒,銀幣有兩面
[00:07:40.300 --> 00:07:51.300]  通常銀幣就是這個圖,左邊那個就是當時羅馬政府的凱撒
[00:07:51.300 --> 00:07:57.300]  軍王是誰呢?就是提比劉
[00:07:57.300 --> 00:08:05.300]  這個就是他的象,旁邊有名號圍著他
[00:08:05.300 --> 00:08:12.300]  寫著什麼呢?中文譯法是提比劉凱撒
[00:08:12.300 --> 00:08:17.300]  以神化的奧古斯都之子,神聖可尊的
[00:08:17.300 --> 00:08:26.300]  背面是什麼呢?背面就是當時羅馬的女神和平之神
[00:08:26.300 --> 00:08:32.300]  旁邊寫著什麼呢?寫著至高的祭司
[00:08:32.300 --> 00:08:35.300]  拿著這個銀幣是什麼意思呢?
[00:08:35.300 --> 00:08:40.300]  這個銀幣是在全國羅馬帝國通用的
[00:08:40.300 --> 00:08:48.300]  也就是說當有人用這個銀幣的時候,那個土地是屬於羅馬帝國的
[00:08:48.300 --> 00:08:56.300]  很容易明白吧?拿著香港的錢,銀幣的紙就在香港通用
[00:08:56.300 --> 00:09:02.300]  回到內地是用不到的,去澳門也可能可以
[00:09:02.300 --> 00:09:04.300]  或者去外國是用不到的
[00:09:04.300 --> 00:09:09.300]  那個銀幣是代表那塊土地是屬於誰的
[00:09:09.300 --> 00:09:14.300]  耶穌就在這裡引申
[00:09:14.300 --> 00:09:21.300]  海撒的物,這個銀幣是屬於海撒的
[00:09:21.300 --> 00:09:23.300]  還給了海撒
[00:09:23.300 --> 00:09:28.300]  不過他繼續說,用這樣的道理,屬於海撒的還給了海撒
[00:09:28.300 --> 00:09:32.300]  屬於神的,還給了神
[00:09:32.300 --> 00:09:39.300]  那我們要問,有什麼是屬於神的呢?
[00:09:39.300 --> 00:09:42.300]  答案就是所有東西
[00:09:42.300 --> 00:09:45.300]  所有東西都是屬於神的
[00:09:45.300 --> 00:09:50.300]  在創世紀第一章已經說到神創造天地
[00:09:50.300 --> 00:09:58.300]  祂造大魚,空中的飛鳥,各種的走獸,一切的昆蟲
[00:09:58.300 --> 00:10:02.300]  然後在第六天,神創造的第六天
[00:10:02.300 --> 00:10:08.300]  祂說,我們照我們的形象,又是那個概念,concept,image
[00:10:08.300 --> 00:10:14.300]  照我們的形象,按照我們的樣式,likelihood,我們的本性
[00:10:14.300 --> 00:10:16.300]  去做人
[00:10:16.300 --> 00:10:19.300]  使他們管理大地
[00:10:19.300 --> 00:10:31.300]  人類和飛鳥,一切動物的不同之處,就是我們是有靈性的
[00:10:31.300 --> 00:10:36.300]  我們是有上帝形象的,上帝樣式的人
[00:10:36.300 --> 00:10:42.300]  這個image,這個形象,是很獨特的
[00:10:42.300 --> 00:10:51.300]  當神創造我們的時候,我們每一個人都有神的樣式
[00:10:51.300 --> 00:10:55.300]  既然我們有神的樣式的時候,我們是屬於神的
[00:10:55.300 --> 00:10:58.300]  這是一個relational的關係
[00:10:58.300 --> 00:11:01.300]  神創造我們,我們是屬於神的
[00:11:01.300 --> 00:11:05.300]  我們應當去敬拜和尊崇祂
[00:11:05.300 --> 00:11:16.300]  引申到全球80億人,來自很多國家,不同膚色,不同民族,不同語言
[00:11:16.300 --> 00:11:23.300]  在香港雖然有700多萬人,但也有60多萬非華人
[00:11:23.300 --> 00:11:29.300]  印傭,非傭,南亞人士,在重慶大廈就很多
[00:11:29.300 --> 00:11:41.300]  就算我們這裡有100多人,當我們看一看旁邊的人,你應該看到神自己
[00:11:41.300 --> 00:11:44.300]  因為我們每一個人都有神的形象
[00:11:44.300 --> 00:11:51.300]  我們有祂的image,我們有祂的樣式,like us,我們有祂的性情
[00:11:51.300 --> 00:11:57.300]  看一看你旁邊的一個人,你有沒有看到神?
[00:11:57.300 --> 00:12:01.300]  不過很多人都看不到
[00:12:01.300 --> 00:12:04.300]  很多人都看不到
[00:12:04.300 --> 00:12:09.300]  反而你看到什麼呢?
[00:12:09.300 --> 00:12:15.300]  你會看到這個世界有很多邪惡的事情
[00:12:15.300 --> 00:12:20.300]  很多壞事發生
[00:12:20.300 --> 00:12:34.300]  有戰爭,有饑荒,有不公義,有仇恨,有貪婪,有墮胎,有人口販賣,氣候轉變
[00:12:34.300 --> 00:12:41.300]  但很多,怎麼會11月連續打四個風,下個星期又打風呢?
[00:12:41.300 --> 00:12:52.300]  其實你看一看這個世界,這個世界好像越來越差
[00:12:52.300 --> 00:12:57.300]  你會看到很多不好的事情
[00:12:57.300 --> 00:13:02.300]  你打開電視機,通常電視機報導的新聞,十宗有八宗都是不好的
[00:13:02.300 --> 00:13:05.300]  打開報紙也是,手機也是
[00:13:05.300 --> 00:13:11.300]  報導的通常都是悲劇和人類的醜惡
[00:13:11.300 --> 00:13:15.300]  為什麼會這樣呢?
[00:13:15.300 --> 00:13:25.300]  聖經也有說,聖經的頭兩章,經文講開,神創造一切是尾線
[00:13:25.300 --> 00:13:38.300]  第三章就是亞當和夏娃人類的始祖犯罪,離開上帝的話語,離開上帝的心意,吃了十分變善惡樹的果子
[00:13:38.300 --> 00:13:41.300]  從此以後發生什麼事呢?
[00:13:41.300 --> 00:13:51.300]  《黃馬書》五章十九節,因一人的叛逆亞當的犯罪,眾人成為罪人
[00:13:51.300 --> 00:14:01.300]  《以賽亞書》五十三章第六節,我們都如羊走迷,各人偏行幾路,各人都走自己的道路,自己喜歡的路
[00:14:01.300 --> 00:14:14.300]  《臨後四章》四二節,我們這些不信的人被世界的神,惡者撒旦,蒙蔽了心眼,叫我們看不到基督榮耀福音的榮光
[00:14:14.300 --> 00:14:26.300]  我們看不到神,我們看到全世界八十億人,我們看到這裡很多人,很多人的面孔,但我們不能從人身上看到神
[00:14:26.300 --> 00:14:36.300]  正正是因為罪進入了世界,我們不能再次敬拜,親近神
[00:14:36.300 --> 00:14:43.300]  罪進入了世界之後,人與神的關係破裂了,分開了
[00:14:43.300 --> 00:14:51.300]  那你說,關我什麼事?我現在過的生活很好,過的生活不好嗎?
[00:14:51.300 --> 00:14:57.300]  就算我不認識這個神,就算我從你們身上看不到神,關我什麼事?
[00:14:57.300 --> 00:15:07.300]  其實不是的,大家不要這樣想,神創造人的時候,祂是想將各樣的美善賜給我們
[00:15:07.300 --> 00:15:12.300]  我們有祂的形象和樣式,是一個很親密的關係
[00:15:12.300 --> 00:15:21.300]  但當我們離開了神的時候,卻是有相反的效果出現
[00:15:21.300 --> 00:15:32.300]  下個月,兩星期之後,就是章林期,教會一個很重要的節日,迎接基督的降生
[00:15:32.300 --> 00:15:35.300]  聖誕節,紀念耶穌基督的出生
[00:15:35.300 --> 00:15:45.300]  在章林期當中,我們會紀念耶穌基督是我們的盼望,是我們的平安,喜樂,和我們的愛
[00:15:45.300 --> 00:15:52.300]  人世間充滿著悲劇和絕望,我們需要有盼望
[00:15:52.300 --> 00:15:57.300]  人世間充滿著很多張力和破碎,我們需要有平安
[00:15:57.300 --> 00:16:03.300]  人世間出現了很多憂愁、擔憂、恐懼,我們需要喜樂
[00:16:03.300 --> 00:16:09.300]  人世間出現了很多仇恨和紛爭,我們需要愛
[00:16:09.300 --> 00:16:19.300]  當我們說不認識神的時候,其實不要以為跟我們無關
[00:16:19.300 --> 00:16:26.300]  基督教信仰,說得直接一點,其實不是一個宗教
[00:16:26.300 --> 00:16:32.300]  基督教信仰是一個關係,創世紀第一第二章說我們跟神有一個關係
[00:16:32.300 --> 00:16:35.300]  神創造了我們,有他的形象和樣式
[00:16:35.300 --> 00:16:43.300]  當關係有罪,分開我們破碎的時候,我們離開上帝的時候,是有後果的
[00:16:43.300 --> 00:16:47.300]  什麼後果呢?貼薩羅維加後書說得很清楚
[00:16:47.300 --> 00:16:54.300]  他說:那時主耶穌和他有能力的天使從天上在火焰中顯現
[00:16:54.300 --> 00:16:58.300]  到那一天,主在來,主會再回來
[00:16:58.300 --> 00:17:05.300]  耶穌基督降生,聖誕節,復活節,基督的壽死,埋葬復活升天
[00:17:05.300 --> 00:17:14.300]  他會再回來,他在火焰中顯現的日子,要報應那不認識神和那不聽從我主耶穌基督福音的人
[00:17:14.300 --> 00:17:18.300]  他們會怎樣?要受刑罰
[00:17:18.300 --> 00:17:27.300]  就是什麼刑罰?永遠沉淪,離開主的面和他權能的榮光
[00:17:27.300 --> 00:17:37.300]  如果讓我們選擇,神將所有好的東西給我們
[00:17:37.300 --> 00:17:40.300]  我們選擇要不要呢?
[00:17:40.300 --> 00:17:52.300]  剛才上課時,神說:我很想將我的盼望,將我的平安,將我的喜樂,將我的大愛送給你,賜給你
[00:17:52.300 --> 00:17:58.300]  那你為什麼要拒絕呢?
[00:17:58.300 --> 00:18:06.300]  你明明聽到聖經所說,拒絕的後果就是永遠沉淪,離開主的面和他榮耀的榮光
[00:18:06.300 --> 00:18:09.300]  為什麼還要拒絕呢?
[00:18:09.300 --> 00:18:12.300]  有禮物為什麼不收呢?
[00:18:12.300 --> 00:18:16.300]  那你會說:那我怎樣收這份禮物呢?
[00:18:16.300 --> 00:18:25.300]  聖經說,收這份禮物,首先,神要做一件事
[00:18:25.300 --> 00:18:31.300]  人離開了上帝,所以人是不可以靠自己去到上帝那裡
[00:18:31.300 --> 00:18:35.300]  所以神,一個愛我們的神,他要做一件事
[00:18:35.300 --> 00:18:39.300]  因為世人都犯了罪,規絕了神的榮耀
[00:18:39.300 --> 00:18:47.300]  世人犯了罪,離開了神,那我們要怎樣呢?如今卻蒙神的恩典,神上有一份禮物送給我們
[00:18:47.300 --> 00:18:49.300]  怎樣送呢?
[00:18:49.300 --> 00:18:55.300]  因基督耶穌的救贖,就白白地清兒
[00:18:55.300 --> 00:18:59.300]  2000年前,十字架上的故事,大家聽得多
[00:18:59.300 --> 00:19:02.300]  因為每年的復活節,明年就是四月中
[00:19:02.300 --> 00:19:07.300]  每年的復活節就是紀念耶穌基督為我們受死埋葬
[00:19:07.300 --> 00:19:10.300]  祂的鞭傷使我們得醫治
[00:19:10.300 --> 00:19:19.300]  每一次想起,我背後十字架的時候,就想起耶穌基督的愛
[00:19:19.300 --> 00:19:24.300]  為罪人死是少有的,為人人死或有感作的
[00:19:24.300 --> 00:19:29.300]  但當我們還作罪人的時候,耶穌基督為我們死
[00:19:29.300 --> 00:19:33.300]  神的愛就在此向我們顯現
[00:19:33.300 --> 00:19:36.300]  是,要靠著耶穌的血
[00:19:36.300 --> 00:19:41.300]  神差遣了獨生子來到世上,一個無限的神,自限了自己
[00:19:41.300 --> 00:19:46.300]  並且成為人的樣式,既有人的樣子,就取了奴僕的形象
[00:19:46.300 --> 00:19:52.300]  自己卑微,全心馴服,以至於死,且死在十字架上
[00:19:52.300 --> 00:19:57.300]  唯有透過耶穌基督為我們承擔了我們的罪
[00:19:57.300 --> 00:20:01.300]  我們才能得著神的東西
[00:20:01.300 --> 00:20:04.300]  我們的罪歸在耶穌基督身上
[00:20:04.300 --> 00:20:10.300]  神的美善,所有的義,公義,都在我們身上
[00:20:10.300 --> 00:20:15.300]  那如何去領受這份禮物呢?
[00:20:15.300 --> 00:20:20.300]  藍色字,藉著人的信
[00:20:20.300 --> 00:20:23.300]  這所書二章也是這樣說的
[00:20:23.300 --> 00:20:31.300]  然而神既有豐盛的憐憫,因他愛我們的大愛,當我們死在過犯中的時候,便叫我們與基督一同活過來
[00:20:31.300 --> 00:20:38.300]  你們得救是恩典,是神自己的超自然工作
[00:20:38.300 --> 00:20:44.300]  祂在我們身上要給我們一份禮物,這份禮物是白白的給我們
[00:20:44.300 --> 00:20:50.300]  但是昂貴的,因為神要付上代價,在十字架上
[00:20:50.300 --> 00:20:55.300]  現在我們要藉著相信,相信什麼呢?
[00:20:55.300 --> 00:20:59.300]  相信耶穌就是為我們訂十字架的主
[00:20:59.300 --> 00:21:03.300]  相信我相信他的時候,我會罪得赦免
[00:21:03.300 --> 00:21:08.300]  我相信我能夠再次有新的生命,新的生活
[00:21:08.300 --> 00:21:11.300]  要接受這份禮物
[00:21:11.300 --> 00:21:18.300]  因為上帝是一個很好的神,他很想與我們建立一個很親密的關係
[00:21:18.300 --> 00:21:26.300]  這個關係能夠帶動我們明白,我們可以在日常生活中看到神的美善
[00:21:26.300 --> 00:21:31.300]  看到人的形象,神的形象,神的樣式
[00:21:31.300 --> 00:21:41.300]  神很想賜福給我們,祂很想藉著我們的生命,去反照出上帝自己的榮耀
[00:21:41.300 --> 00:21:47.300]  聖經也是這樣說的,當我們接受了耶穌的時候
[00:21:47.300 --> 00:21:56.300]  他說,若有人在基督裡,他就是新造的人,舊事已過,都變成新的了
[00:21:56.300 --> 00:22:06.300]  一切都是有可能的,我不知道在座的生涯賓,親友,有沒有認識過耶穌基督
[00:22:06.300 --> 00:22:11.300]  或者相信過耶穌基督,或者現在有什麼光景
[00:22:11.300 --> 00:22:15.300]  但是我深信神很明白你們的需要
[00:22:15.300 --> 00:22:25.300]  神是無所不知的,神知道你們的處境,祂很想與你們建立一個親密的關係
[00:22:25.300 --> 00:22:31.300]  這個關係能夠幫助你們跨越現在人生不同的處境和挑戰
[00:22:31.300 --> 00:22:36.300]  我們每個人都會面對逆境,每個人都有
[00:22:36.300 --> 00:22:40.300]  不過,只要有神同在,而這個神是什麼?
[00:22:40.300 --> 00:22:48.300]  就是死而復活的神,如果祂能勝過死亡,祂能勝過什麼?
[00:22:48.300 --> 00:23:03.300]  祂是帶來我們盼望,帶來我們喜樂,帶來我們信心,帶來我們大愛,跨過生命不同的挑戰
[00:23:03.300 --> 00:23:08.300]  所以我再一次盼望,今天經文其實很簡單
[00:23:08.300 --> 00:23:16.300]  當耶穌說在世上的物是歸給世上的,凱撒歸給凱撒
[00:23:16.300 --> 00:23:28.300]  世上的事物都會過去,但是唯有永恆,看不見的才是永存
[00:23:28.300 --> 00:23:34.300]  我們不是顧念所見的,因為所見的是暫時的,所不見的是永遠的
[00:23:34.300 --> 00:23:42.300]  我們盼望能夠思想人生,神的物,當歸給上帝自己
[00:23:42.300 --> 00:23:45.300]  我們每一個都是屬於上帝的,應該是屬於上帝的
[00:23:45.300 --> 00:23:54.300]  但是我們不認識神,離開了神,但今天這個訊息就是,回到神身邊,回來我身邊
[00:23:54.300 --> 00:24:05.300]  我能夠幫助你,再次讓你品嘗和享受,經歷神賜給你們各樣美善的恩典
[00:24:05.300 --> 00:24:10.300]  因此,願主幫助我們,我們一起同心的禱告

