
[00:00:00.000 --> 00:00:01.860]  在這個主日開始
[00:08:42.620 --> 00:08:45.420]  接受了這個福音
[00:08:45.420 --> 00:08:47.620]  保羅很堅持
[00:08:47.620 --> 00:08:48.620]  可以說這個信心
[00:08:48.620 --> 00:08:49.620]  都是上帝給我們的
[00:08:49.620 --> 00:08:50.820]  是上帝的作為
[00:08:50.820 --> 00:08:52.420]  是福音的能力
[00:08:52.420 --> 00:08:55.020]  在你們身上去彰顯出來
[00:08:55.020 --> 00:08:56.420]  這個愛心
[00:08:56.420 --> 00:08:58.420]  是當你們有了這份信心之後
[00:08:58.420 --> 00:09:01.420]  的一個外在的表現
[00:09:01.420 --> 00:09:03.220]  保羅說為什麼你們會有信心
[00:09:03.220 --> 00:09:05.020]  為什麼你們會有一個
[00:09:05.020 --> 00:09:06.620]  愛心的外在表現呢?
[00:09:06.620 --> 00:09:10.020]  是因為你們有一個盼望
[00:09:10.020 --> 00:09:11.220]  這個盼望
[00:09:11.220 --> 00:09:13.020]  不是像我們現在所說
[00:09:13.020 --> 00:09:15.420]  就是鼓勵人
[00:09:15.420 --> 00:09:17.220]  當我們人在灰心的裡面
[00:09:17.220 --> 00:09:18.620]  我們就說不用這麼灰心
[00:09:18.620 --> 00:09:20.420]  接著下一句是什麼?
[00:09:20.420 --> 00:09:22.020]  明天會更好
[00:09:22.020 --> 00:09:23.220]  做人有盼望
[00:09:23.220 --> 00:09:25.020]  不用這麼灰心
[00:09:25.020 --> 00:09:26.620]  我們會這樣鼓勵人
[00:09:26.620 --> 00:09:28.020]  用一個這樣的角度
[00:09:28.020 --> 00:09:30.020]  但是保羅不是用這樣的角度
[00:09:30.020 --> 00:09:31.620]  盼望的意思就是
[00:09:31.620 --> 00:09:33.220]  這個盼望是直根在
[00:09:33.220 --> 00:09:34.820]  上帝的應許裡面
[00:09:34.820 --> 00:09:36.820]  是那個叫死人復活
[00:09:36.820 --> 00:09:40.020]  拯救我們的那一位的上帝那裡
[00:09:40.020 --> 00:09:41.620]  保羅強調
[00:09:41.620 --> 00:09:44.420]  很強調這個福音是一個真理
[00:09:44.420 --> 00:09:48.020]  可能突顯了對當時的假教師
[00:09:48.020 --> 00:09:50.620]  假教訓的內容
[00:09:50.620 --> 00:09:52.620]  成為一個很強烈的對比
[00:09:52.620 --> 00:09:54.620]  什麼是福音呢?
[00:09:54.620 --> 00:09:55.620]  福音就是
[00:09:55.620 --> 00:09:58.220]  上帝在耶穌裡面的工作
[00:09:58.220 --> 00:10:00.220]  那個拯救的工作
[00:10:00.220 --> 00:10:02.020]  而耶穌的死和復活
[00:10:02.020 --> 00:10:03.820]  已經圓滿了
[00:10:03.820 --> 00:10:06.020]  上帝這一份的應許
[00:10:06.020 --> 00:10:07.420]  已經應驗了
[00:10:07.420 --> 00:10:09.020]  接著第六節第八節
[00:10:09.020 --> 00:10:10.020]  保羅繼續說
[00:10:10.020 --> 00:10:13.420]  這個福音繼續有什麼發生呢?
[00:10:13.420 --> 00:10:15.020]  「這福音傳到你們那裡
[00:10:15.020 --> 00:10:16.420]  也傳到普天之下
[00:10:16.420 --> 00:10:18.020]  並且結果、真相
[00:10:18.020 --> 00:10:19.620]  如同在你們中間
[00:10:19.620 --> 00:10:21.020]  自從你們聽見福音
[00:10:21.020 --> 00:10:24.420]  真知道神恩惠的日子一樣
[00:10:24.420 --> 00:10:26.820]  正如你們從我們所親愛
[00:10:26.820 --> 00:10:29.220]  一同作人的以巴忽所學的
[00:10:29.220 --> 00:10:32.820]  他為我們作了基督中心的執事
[00:10:32.820 --> 00:10:35.420]  也把你們因聖靈所傳的愛心
[00:10:35.420 --> 00:10:37.620]  告訴了我們」
[00:10:37.620 --> 00:10:39.220]  保羅在這裡說
[00:10:39.220 --> 00:10:41.420]  這個福音的能力
[00:10:41.420 --> 00:10:42.420]  傳到你們那裡
[00:10:42.420 --> 00:10:43.420]  發揮了果效
[00:10:43.420 --> 00:10:45.020]  不單止在你們那裡
[00:10:45.020 --> 00:10:46.420]  也在普世
[00:10:46.420 --> 00:10:48.620]  也就是說在其他不同的地方裡面
[00:10:48.620 --> 00:10:51.020]  都有發揮這個果效
[00:10:51.020 --> 00:10:52.020]  福音的能力
[00:10:52.020 --> 00:10:54.820]  是一路一路的去擴展
[00:10:54.820 --> 00:10:57.220]  你們聽了這個福音
[00:10:57.220 --> 00:11:00.020]  你們也相信了這個福音
[00:11:00.020 --> 00:11:03.620]  而這個福音持續的在你們當中
[00:11:03.620 --> 00:11:05.020]  在不同地方裡面
[00:11:05.020 --> 00:11:06.420]  繼續發揮果效
[00:11:06.420 --> 00:11:08.620]  繼續顯出上帝的工作
[00:11:08.620 --> 00:11:10.620]  福音就好像一個種子一樣
[00:11:10.620 --> 00:11:11.420]  它有能力
[00:11:11.420 --> 00:11:12.620]  它有生命
[00:11:12.620 --> 00:11:13.620]  福音傳出了
[00:11:13.620 --> 00:11:17.220]  神就會讓它結果去增長
[00:11:17.220 --> 00:11:18.820]  永不枯竭
[00:11:18.820 --> 00:11:19.820]  在這裡
[00:11:19.820 --> 00:11:23.620]  保羅去強調福音的普世性
[00:11:23.620 --> 00:11:25.420]  可能去和那些
[00:11:25.420 --> 00:11:29.620]  也都和那些當時異端的教訓
[00:11:29.620 --> 00:11:31.020]  成一個對比
[00:11:31.020 --> 00:11:32.420]  有很多的異端
[00:11:32.420 --> 00:11:34.620]  是受著文化的因素影響
[00:11:34.620 --> 00:11:36.420]  在這個文化裡面
[00:11:36.420 --> 00:11:40.420]  就是在這群人的群體的思想裡面
[00:11:40.420 --> 00:11:41.820]  可能會發展得快一點
[00:11:41.820 --> 00:11:43.420]  但是去到另一個地方
[00:11:43.420 --> 00:11:44.620]  它就不會發展了
[00:11:44.620 --> 00:11:47.820]  因為沒有那個我們叫做發展的土壤
[00:11:47.820 --> 00:11:49.620]  但是保羅在這裡強調
[00:11:49.620 --> 00:11:52.420]  福音是不受環境的限制
[00:11:52.420 --> 00:11:55.420]  也都不受文化傳統的限制
[00:11:55.420 --> 00:11:57.020]  它有能力繼續的
[00:11:57.020 --> 00:11:58.220]  在不同地方裡面
[00:11:58.220 --> 00:12:00.620]  繼續的去興旺
[00:12:00.620 --> 00:12:02.820]  繼續去發揮它的能力
[00:12:02.820 --> 00:12:06.220]  這個對當時的哥羅西的信徒
[00:12:06.220 --> 00:12:08.620]  是一種很大的鼓勵
[00:12:08.620 --> 00:12:09.620]  在這裡
[00:12:09.620 --> 00:12:10.820]  第七第八節
[00:12:10.820 --> 00:12:12.220]  保羅也都去強調
[00:12:12.220 --> 00:12:14.220]  以巴忽這個地位
[00:12:14.220 --> 00:12:15.020]  保羅在這裡說
[00:12:15.020 --> 00:12:18.820]  你們放心去聽從以巴忽的教導
[00:12:18.820 --> 00:12:21.420]  他所傳的福音
[00:12:21.420 --> 00:12:22.820]  是一個正確的福音
[00:12:22.820 --> 00:12:25.420]  他所傳的道理是一個正確的道理
[00:12:25.420 --> 00:12:28.820]  一方面可以說保羅去保證
[00:12:28.820 --> 00:12:32.420]  以巴忽所說的信仰是可靠的
[00:12:32.420 --> 00:12:33.420]  但是也都方面
[00:12:33.420 --> 00:12:35.620]  也都顯明了自己那個的
[00:12:35.620 --> 00:12:37.620]  仕途的一個權威
[00:12:37.620 --> 00:12:39.220]  保羅在這裡強調
[00:12:39.220 --> 00:12:42.020]  以巴忽是福音的信差
[00:12:42.020 --> 00:12:43.820]  在這裡
[00:12:43.820 --> 00:12:46.220]  保羅去帶出了
[00:12:46.220 --> 00:12:48.420]  就是以巴忽做了些什麼呢
[00:12:48.420 --> 00:12:52.420]  他將當時哥羅西教會的信徒的情況
[00:12:52.420 --> 00:12:55.220]  去向保羅去陳明
[00:12:55.220 --> 00:12:56.820]  他確定了
[00:12:56.820 --> 00:12:58.220]  可以說說了很多
[00:12:58.220 --> 00:12:59.420]  教會這個群體裏面
[00:12:59.420 --> 00:13:00.620]  已經有很多錯誤的教訓
[00:13:00.620 --> 00:13:02.020]  異議的教訓出來了
[00:13:02.020 --> 00:13:03.220]  但是他也都說
[00:13:03.220 --> 00:13:06.020]  有一班的信徒的愛心
[00:13:06.020 --> 00:13:07.420]  仍然有一個表現的
[00:13:07.420 --> 00:13:09.620]  他有一個在聖靈裏面的愛心
[00:13:09.620 --> 00:13:11.020]  就是一個表現
[00:13:11.020 --> 00:13:14.020]  兩邊可以說都去說
[00:13:14.020 --> 00:13:14.820]  在這裡
[00:13:14.820 --> 00:13:17.220]  哥羅西教會面對的困難
[00:13:17.220 --> 00:13:19.820]  受著很多異端教訓的影響
[00:13:19.820 --> 00:13:21.220]  以至
[00:13:21.220 --> 00:13:22.220]  以巴忽
[00:13:22.220 --> 00:13:25.020]  他都要用長途跋涉
[00:13:25.020 --> 00:13:26.820]  去到羅馬去找保羅
[00:13:26.820 --> 00:13:28.820]  當時的行程跟我們很不同的
[00:13:28.820 --> 00:13:30.220]  大家要記住
[00:13:30.220 --> 00:13:32.620]  一個地方去一個地方是很遠的
[00:13:32.620 --> 00:13:33.420]  是很遠的
[00:13:33.420 --> 00:13:35.420]  就是我們今天這個世界
[00:13:35.420 --> 00:13:38.020]  如果交通順暢的話
[00:13:38.020 --> 00:13:40.820]  其實一個地方去到一個很遠的地方
[00:13:40.820 --> 00:13:43.420]  應該三天至四天都到了
[00:13:43.420 --> 00:13:46.420]  就是絕大部分的地方都到了
[00:13:46.420 --> 00:13:47.820]  但是當時不是這樣的
[00:13:47.820 --> 00:13:49.220]  當時一個地方去一個地方
[00:13:49.220 --> 00:13:50.820]  真的是很遠的
[00:13:50.820 --> 00:13:51.820]  走很遠的路
[00:13:51.820 --> 00:13:54.620]  可能一些交通的工具都很不方便
[00:13:54.620 --> 00:13:58.420]  但是因為教會的問題就是太嚴重
[00:13:58.420 --> 00:14:02.620]  以巴忽不能不很遠的去到羅馬當中去找保羅
[00:14:02.620 --> 00:14:04.820]  尋求保羅的幫助
[00:14:04.820 --> 00:14:06.820]  也都求教於保羅
[00:14:06.820 --> 00:14:08.420]  在這裡可以說
[00:14:08.420 --> 00:14:12.820]  以巴忽對當時的教會群體毫無怨言
[00:14:12.820 --> 00:14:14.220]  去到保羅那裏
[00:14:14.220 --> 00:14:18.620]  他可以說提出整個群體的問題
[00:14:18.620 --> 00:14:20.820]  但是他也都提
[00:14:20.820 --> 00:14:21.820]  有一班的信徒
[00:14:21.820 --> 00:14:25.420]  他仍然有一些好的東西
[00:14:25.420 --> 00:14:27.220]  去讓保羅去知道
[00:14:27.220 --> 00:14:28.620]  在這裡可以看到
[00:14:28.620 --> 00:14:31.820]  以巴忽對這個教會群體的一份的愛
[00:14:31.820 --> 00:14:33.020]  一個目者
[00:14:33.020 --> 00:14:34.820]  一個寬容的關懷
[00:14:34.820 --> 00:14:37.220]  他對真理是很清楚知道
[00:14:37.220 --> 00:14:38.620]  是有很多問題出來
[00:14:38.620 --> 00:14:42.020]  但是他也都對信徒這個愛的表達
[00:14:42.020 --> 00:14:43.620]  也都沒有看錯
[00:14:43.620 --> 00:14:44.820]  可以這樣說
[00:14:44.820 --> 00:14:47.220]  能夠這樣去表達
[00:14:47.220 --> 00:14:51.220]  已經顯出了以巴忽對這個群體一份的愛
[00:14:51.220 --> 00:14:53.420]  和一份的關心在裏面
[00:14:53.420 --> 00:14:59.020]  這個正正就是作為基督中心僕人的一個很重要的一個記號
[00:14:59.020 --> 00:15:03.820]  接著當保羅去聽見以巴忽
[00:15:03.820 --> 00:15:05.820]  去講出教會
[00:15:05.820 --> 00:15:08.020]  當時的俄羅斯教會的情況之後
[00:15:08.020 --> 00:15:09.420]  他的反應是什麼呢
[00:15:09.420 --> 00:15:10.820]  在第九至十一節
[00:15:10.820 --> 00:15:12.020]  保羅這樣說
[00:15:12.020 --> 00:15:14.820]  因此我們自從聽見的日子
[00:15:14.820 --> 00:15:18.020]  也就為你們不住的禱告祈求
[00:15:18.020 --> 00:15:21.020]  願你們在一切屬靈的智慧悟性上
[00:15:21.020 --> 00:15:23.020]  滿心知道神的旨意
[00:15:23.020 --> 00:15:25.420]  好叫你們行事為人對得起主
[00:15:25.420 --> 00:15:27.020]  凡事蒙他喜悅
[00:15:27.020 --> 00:15:29.020]  在一切善事上結果子
[00:15:29.020 --> 00:15:30.820]  漸漸的多知道神
[00:15:30.820 --> 00:15:32.420]  召他榮耀的權能
[00:15:32.420 --> 00:15:34.620]  得以在各樣的力上加力
[00:15:34.620 --> 00:15:38.420]  好叫你們凡事歡歡喜喜的忍耐寬容
[00:15:38.420 --> 00:15:39.820]  在這裡
[00:15:39.820 --> 00:15:42.220]  保羅說我聽見你的情況之後
[00:15:42.220 --> 00:15:45.020]  就不住的為你們去祈禱
[00:15:45.020 --> 00:15:46.620]  祈禱的內容是什麼呢
[00:15:46.620 --> 00:15:50.020]  就是說祈求你們的屬靈的智慧
[00:15:50.020 --> 00:15:52.620]  你們的悟性有所增多
[00:15:52.620 --> 00:15:55.420]  屬靈的智慧是指導讓你們明白
[00:15:55.420 --> 00:16:00.220]  一些信仰的一些原則
[00:16:00.220 --> 00:16:03.020]  就是一個在耶穌裡面
[00:16:03.020 --> 00:16:04.820]  怎樣為一個相信耶穌
[00:16:04.820 --> 00:16:07.420]  相信福音的人的一個信仰的原則
[00:16:07.620 --> 00:16:10.020]  悟性是說到你們能夠有一個能力
[00:16:10.020 --> 00:16:14.020]  去評判評斷分辨是非的一種能力
[00:16:14.020 --> 00:16:15.420]  保羅在這裡說
[00:16:15.420 --> 00:16:19.020]  智慧和悟性都不是你本人
[00:16:19.020 --> 00:16:20.220]  你自己擁有
