
[00:00:00.000 --> 00:00:03.080]  今天這段經文好像有兩個故事
[00:06:59.880 --> 00:07:01.880]  跟人立了五個文約
[00:07:01.880 --> 00:07:03.880]  五個文約都相當寶貴
[00:07:03.880 --> 00:07:05.880]  不知道大家知不知道
[00:07:05.880 --> 00:07:07.880]  有哪五個約
[00:07:07.880 --> 00:07:09.880]  創世紀第六章
[00:07:09.880 --> 00:07:11.880]  羅亞之約
[00:07:11.880 --> 00:07:13.880]  第一個
[00:07:13.880 --> 00:07:15.880]  羅亞之約
[00:07:15.880 --> 00:07:17.880]  第二個呢
[00:07:17.880 --> 00:07:19.880]  阿伯拉罕之約
[00:07:19.880 --> 00:07:21.880]  創世紀第十二章
[00:07:21.880 --> 00:07:23.880]  第三個約呢
[00:07:23.880 --> 00:07:25.880]  西乃山之約
[00:07:25.880 --> 00:07:27.880]  不用這麼小聲
[00:07:27.880 --> 00:07:29.880]  大聲一點就好
[00:07:29.880 --> 00:07:31.880]  西乃山之約出埃及記第十九章
[00:07:31.880 --> 00:07:33.880]  第四個約呢
[00:07:33.880 --> 00:07:35.880]  你們可能比較少知道
[00:07:35.880 --> 00:07:37.880]  這個約就是在
[00:07:37.880 --> 00:07:39.880]  撒姆爾記
[00:07:39.880 --> 00:07:41.880]  下一章
[00:07:41.880 --> 00:07:43.880]  Jessica幫我按
[00:07:43.880 --> 00:07:45.880]  撒姆爾記下的第七章
[00:07:45.880 --> 00:07:47.880]  當時耶和華神
[00:07:47.880 --> 00:07:49.880]  向大衛顯現
[00:07:49.880 --> 00:07:51.880]  祂說
[00:07:51.880 --> 00:07:53.880]  你將來會有一個後裔
[00:07:53.880 --> 00:07:55.880]  承繼你自己的國位
[00:07:55.880 --> 00:07:57.880]  這個
[00:07:57.880 --> 00:07:59.880]  祂怎樣接觸你呢
[00:07:59.880 --> 00:08:01.880]  耶和華神說
[00:08:01.880 --> 00:08:03.880]  我會堅定祂的國
[00:08:03.880 --> 00:08:05.880]  這個國呢
[00:08:05.880 --> 00:08:07.880]  並且祂會為我建造奠宇
[00:08:07.880 --> 00:08:09.880]  很多人呢
[00:08:09.880 --> 00:08:11.880]  包括大衛在位就以為是鎖我門
[00:08:11.880 --> 00:08:13.880]  不過你看下文
[00:08:13.880 --> 00:08:15.880]  就說
[00:08:15.880 --> 00:08:17.880]  我會堅定祂的國
[00:08:17.880 --> 00:08:19.880]  我不會離開祂
[00:08:19.880 --> 00:08:21.880]  直到永遠
[00:08:21.880 --> 00:08:23.880]  而我們又知道
[00:08:23.880 --> 00:08:25.880]  鎖我門是堅定的
[00:08:25.880 --> 00:08:27.880]  不過祂的靈性
[00:08:27.880 --> 00:08:29.880]  在晚年
[00:08:29.880 --> 00:08:31.880]  是墮落的
[00:08:31.880 --> 00:08:33.880]  因為祂和很多義邦的公主
[00:08:33.880 --> 00:08:35.880]  鄰國的結盟
[00:08:35.880 --> 00:08:37.880]  以至到祂敬拜不同的偶像
[00:08:37.880 --> 00:08:39.880]  所以
[00:08:39.880 --> 00:08:41.880]  這個大衛之約
[00:08:41.880 --> 00:08:43.880]  第四個約
[00:08:43.880 --> 00:08:45.880]  好像是實現在鎖我門
[00:08:45.880 --> 00:08:47.880]  但只是部分實現
[00:08:47.880 --> 00:08:49.880]  然後
[00:08:49.880 --> 00:08:51.880]  文約是何時出現的呢
[00:08:51.880 --> 00:08:53.880]  這個約是何時出現的呢
[00:08:53.880 --> 00:08:55.880]  就到了第五個約
[00:08:55.880 --> 00:08:57.880]  就是
[00:08:57.880 --> 00:08:59.880]  在耶利米蘇31章
[00:08:59.880 --> 00:09:01.880]  和以西傑書36章
[00:09:01.880 --> 00:09:03.880]  耶和華神就和
[00:09:03.880 --> 00:09:05.880]  以西的子民說
[00:09:05.880 --> 00:09:07.880]  那時候已經被擄
[00:09:07.880 --> 00:09:09.880]  我會和你們另立一個新約
[00:09:09.880 --> 00:09:11.880]  第五個約
[00:09:11.880 --> 00:09:13.880]  新約
[00:09:13.880 --> 00:09:15.880]  這個新約是甚麼特別呢
[00:09:15.880 --> 00:09:17.880]  他說
[00:09:17.880 --> 00:09:19.880]  我將我的律法寫在石板上
[00:09:19.880 --> 00:09:21.880]  兩塊石板
[00:09:21.880 --> 00:09:23.880]  讓以西的子民去遵守
[00:09:23.880 --> 00:09:25.880]  但現在不是
[00:09:25.880 --> 00:09:27.880]  我要將這個約放在你們的心中
[00:09:27.880 --> 00:09:29.880]  刻在你們的心上
[00:09:29.880 --> 00:09:31.880]  並且有我的靈
[00:09:31.880 --> 00:09:33.880]  去充滿你們
[00:09:33.880 --> 00:09:35.880]  就是親愛的聖靈
[00:09:35.880 --> 00:09:37.880]  放在你們的心中
[00:09:37.880 --> 00:09:39.880]  讓聖靈能夠指引
[00:09:39.880 --> 00:09:41.880]  指教你們
[00:09:41.880 --> 00:09:43.880]  如何去遵行耶和華的律法
[00:09:43.880 --> 00:09:47.880]  我們知道
[00:09:47.880 --> 00:09:49.880]  舊約有很多先知
[00:09:49.880 --> 00:09:51.880]  或者很多
[00:09:51.880 --> 00:09:53.880]  不同的事司
[00:09:53.880 --> 00:09:55.880]  他們興起做兩件事
[00:09:55.880 --> 00:09:57.880]  一個就是頒布耶和華的審判
[00:09:57.880 --> 00:10:01.880]  因為以西的子民背叛上帝
[00:10:01.880 --> 00:10:03.880]  但同時
[00:10:03.880 --> 00:10:05.880]  我們也看到很多先知興起
[00:10:05.880 --> 00:10:07.880]  宣告耶和華救贖的盼望
[00:10:07.880 --> 00:10:11.880]  讓以西的子民
[00:10:11.880 --> 00:10:13.880]  屬神的子民
[00:10:13.880 --> 00:10:15.880]  得到一個
[00:10:15.880 --> 00:10:17.880]  應許
[00:10:17.880 --> 00:10:19.880]  知道神仍然對他們不離不棄
[00:10:19.880 --> 00:10:21.880]  在這裡
[00:10:21.880 --> 00:10:23.880]  就在說
[00:10:23.880 --> 00:10:25.880]  耶和華神
[00:10:25.880 --> 00:10:27.880]  預備了一個
[00:10:27.880 --> 00:10:29.880]  應許
[00:10:29.880 --> 00:10:31.880]  帶來以西的子民
[00:10:31.880 --> 00:10:33.880]  一個全面的復興
[00:10:33.880 --> 00:10:35.880]  聚得赦免
[00:10:35.880 --> 00:10:37.880]  生命得著更新
[00:10:37.880 --> 00:10:39.880]  而我們知道
[00:10:39.880 --> 00:10:41.880]  這個應許如何成就
[00:10:41.880 --> 00:10:43.880]  就是透過
[00:10:43.880 --> 00:10:45.880]  阿拿和西冕
[00:10:45.880 --> 00:10:47.880]  期待的尼塞亞
[00:10:47.880 --> 00:10:49.880]  實現
[00:10:49.880 --> 00:10:51.880]  如何實現?
[00:10:51.880 --> 00:10:53.880]  我們知道在一段熟悉的經文
[00:10:53.880 --> 00:10:55.880]  以賽亞書第九章說
[00:10:55.880 --> 00:10:57.880]  因為有益應許為我們而生
[00:10:57.880 --> 00:11:01.880]  政權
[00:11:01.880 --> 00:11:03.880]  必擔在
[00:11:03.880 --> 00:11:05.880]  他們的肩頭上
[00:11:05.880 --> 00:11:07.880]  他們的名字就名為
[00:11:07.880 --> 00:11:09.880]  奇妙的賊士
[00:11:09.880 --> 00:11:11.880]  全能的神
[00:11:11.880 --> 00:11:13.880]  永在的和平之君
[00:11:15.880 --> 00:11:17.880]  以第一世紀的伊斯蘭子民來說
[00:11:17.880 --> 00:11:19.880]  他們在羅馬帝國的統治下
[00:11:19.880 --> 00:11:21.880]  期待一個地上的救贖
[00:11:21.880 --> 00:11:23.880]  不過西冕不是
[00:11:23.880 --> 00:11:25.880]  阿拿也不是
[00:11:25.880 --> 00:11:27.880]  他們知道他們要一個救贖
[00:11:27.880 --> 00:11:29.880]  就是救贖他們
[00:11:29.880 --> 00:11:31.880]  期待已久的尼塞亞
[00:11:31.880 --> 00:11:33.880]  離開罪的合制
[00:11:33.880 --> 00:11:35.880]  離開罪的困鎖
[00:11:35.880 --> 00:11:39.880]  並且要回歸到
[00:11:39.880 --> 00:11:41.880]  永恆的主那裡
[00:11:43.880 --> 00:11:45.880]  這是他們的期盼
[00:11:45.880 --> 00:11:47.880]  如何能做到?
[00:11:47.880 --> 00:11:49.880]  不是靠自己的努力
[00:11:49.880 --> 00:11:51.880]  也不是靠自己
[00:11:51.880 --> 00:11:53.880]  有什麼功德
[00:11:53.880 --> 00:11:55.880]  而是唯一要靠尼塞亞的來臨
[00:11:55.880 --> 00:11:57.880]  他的來臨
[00:11:57.880 --> 00:11:59.880]  是人類最大的盼望
[00:11:59.880 --> 00:12:01.880]  並且解決人類
[00:12:01.880 --> 00:12:03.880]  最深層
[00:12:03.880 --> 00:12:05.880]  最大的問題
[00:12:05.880 --> 00:12:07.880]  就是罪的問題
[00:12:07.880 --> 00:12:11.880]  昨天我和師母
[00:12:11.880 --> 00:12:13.880]  去探訪一個家庭
[00:12:13.880 --> 00:12:17.880]  一個我們認識很久的朋友的家庭
[00:12:17.880 --> 00:12:19.880]  他的父母也有90歲左右
[00:12:19.880 --> 00:12:23.880]  他的世伯是很博學的
[00:12:23.880 --> 00:12:27.880]  50年代已經在永恆大學讀書
[00:12:27.880 --> 00:12:29.880]  然後做了永恆大學
[00:12:29.880 --> 00:12:31.880]  然後回國內做教授
[00:12:31.880 --> 00:12:35.880]  教化學和物理
[00:12:35.880 --> 00:12:39.880]  伯母近期信了耶穌
[00:12:39.880 --> 00:12:42.880]  所以我們所相熟的姊妹
[00:12:42.880 --> 00:12:47.880]  邀請我們和世伯有些關懷和對話
[00:12:47.880 --> 00:12:49.880]  意思是聖誕佳節
[00:12:49.880 --> 00:12:51.880]  雙銀旗,傳入福音
[00:12:51.880 --> 00:12:55.880]  見到世伯對話
[00:12:55.880 --> 00:12:57.880]  我們當然是首期所好
[00:12:57.880 --> 00:12:59.880]  他很喜歡拍照
[00:12:59.880 --> 00:13:01.880]  師母很聰明
[00:13:01.880 --> 00:13:03.880]  你喜歡拍照,不如給我們看些照片
[00:13:03.880 --> 00:13:05.880]  打開話題
[00:13:05.880 --> 00:13:07.880]  打開話題之後
[00:13:07.880 --> 00:13:09.880]  世伯問我們職業
[00:13:09.880 --> 00:13:11.880]  先問師母
[00:13:11.880 --> 00:13:13.880]  你做什麼職業
[00:13:13.880 --> 00:13:15.880]  然後問我
[00:13:15.880 --> 00:13:17.880]  小弟是教會的
[00:13:17.880 --> 00:13:21.880]  他們說不要這麼隱晦
[00:13:21.880 --> 00:13:25.880]  我做牧師的
[00:13:25.880 --> 00:13:29.880]  世伯說我也有研究
[00:13:29.880 --> 00:13:31.880]  因為嶺南大學是基督教背景的大學
[00:13:31.880 --> 00:13:35.880]  所以他至少對基督教信仰有些認識
[00:13:35.880 --> 00:13:41.880]  他對以巴衝突和俄烏戰爭很有研究
[00:13:41.880 --> 00:13:45.880]  為什麼有這麼多無辜人犧牲
[00:13:45.880 --> 00:13:47.880]  這麼多苦難的世界
[00:13:47.880 --> 00:13:51.880]  這些是很普遍的問題
[00:13:51.880 --> 00:13:55.880]  我的對話當然不是講俄烏戰爭和以巴衝突
[00:13:55.880 --> 00:13:57.880]  因為我也不懂
[00:13:57.880 --> 00:13:59.880]  我當然是講聖經
[00:13:59.880 --> 00:14:01.880]  牧師沒有什麼厲害
[00:14:01.880 --> 00:14:03.880]  講聖經就稍為好一點
[00:14:03.880 --> 00:14:05.880]  就像剛才那些
[00:14:05.880 --> 00:14:07.880]  神創造的完美
[00:14:07.880 --> 00:14:09.880]  頭兩章
[00:14:09.880 --> 00:14:11.880]  人的墮落
[00:14:11.880 --> 00:14:13.880]  我們現在社會有很多現象
[00:14:13.880 --> 00:14:15.880]  為什麼小學生會尋死自殺
[00:14:15.880 --> 00:14:21.880]  為什麼有這麼多社會結構性的問題
[00:14:21.880 --> 00:14:25.880]  譬如說這麼多人住板間房
[00:14:25.880 --> 00:14:27.880]  每一個社會的議題
[00:14:27.880 --> 00:14:29.880]  你追下去
[00:14:29.880 --> 00:14:33.880]  最根本就是人的罪的問題
[00:14:33.880 --> 00:14:35.880]  自我中心
[00:14:35.880 --> 00:14:37.880]  貪婪
[00:14:37.880 --> 00:14:39.880]  或者被人欺凌
[00:14:39.880 --> 00:14:45.880]  或者有很多不應該做的事做了出來
[00:14:45.880 --> 00:14:49.880]  當然小百聽完就算了
[00:14:49.880 --> 00:14:51.880]  對我們也很客氣
[00:14:51.880 --> 00:14:57.880]  盼望日後再有機會和神伯對話
[00:14:57.880 --> 00:15:01.880]  救贖的盼望
[00:15:01.880 --> 00:15:03.880]  救贖的本質
[00:15:03.880 --> 00:15:13.880]  不是讓我們得著地上離開不好的環境
[00:15:13.880 --> 00:15:17.880]  就算香港環境多差
[00:15:17.880 --> 00:15:19.880]  世界各地也是這麼差
[00:15:19.880 --> 00:15:23.880]  因為人的本質有個罪性
[00:15:23.880 --> 00:15:27.880]  世界任何地方都有自己的限制
[00:15:27.880 --> 00:15:29.880]  都有自己的處境
[00:15:29.880 --> 00:15:31.880]  不會說某個地方比另一個地方好
[00:15:31.880 --> 00:15:33.880]  可能是某個程度
[00:15:33.880 --> 00:15:37.880]  某些福利可能是好一點的
[00:15:37.880 --> 00:15:39.880]  但是你也離不開
[00:15:39.880 --> 00:15:43.880]  那個處境是很多罪的衍生所產生的問題
[00:15:43.880 --> 00:15:47.880]  帶來人很多的困擾和絕望
[00:15:47.880 --> 00:15:51.880]  西勉阿拿是期待著一件事
[00:15:51.880 --> 00:15:57.880]  期待著救贖的彌賽亞來到人的身上
[00:15:57.880 --> 00:16:03.880]  讓我們的生命得著更新和釋放
[00:16:03.880 --> 00:16:06.880]  人子來不是受人的服侍
[00:16:06.880 --> 00:16:11.880]  乃是服侍人並且捨己作多人的贖價
[00:16:11.880 --> 00:16:14.880]  下一章謝謝Jessica
[00:16:14.880 --> 00:16:18.880]  我們看看救贖的對象和範疇
[00:16:18.880 --> 00:16:20.880]  哪些人是神所拯救的呢?
[00:16:20.880 --> 00:16:25.880]  在西勉受聖人感動的對話當中
[00:16:25.880 --> 00:16:29.880]  他引用了這段說話
[00:16:29.880 --> 00:16:34.880]  以賽亞書第49章和第40章的說話
[00:16:34.880 --> 00:16:38.880]  向聽眾說
[00:16:38.880 --> 00:16:42.880]  我們知道救藥有五個文藥
[00:16:42.880 --> 00:16:45.880]  其中一世乃山之藥出一及第十九章
[00:16:45.880 --> 00:16:52.880]  提及耶和華神專門在萬民中選擇以色列子民
[00:16:52.880 --> 00:16:55.880]  作為祂的地上代表
[00:16:55.880 --> 00:16:59.880]  好叫其他不認識神的民族
[00:16:59.880 --> 00:17:05.880]  看到以色列的子民群體的時候
[00:17:05.880 --> 00:17:10.880]  就知道耶和華神有多特別和多麼的尊榮
[00:17:10.880 --> 00:17:13.880]  不過我們知道
[00:17:13.880 --> 00:17:17.880]  這個救贖在西勉所說的
[00:17:17.880 --> 00:17:19.880]  不單止是給以色列子民
[00:17:19.880 --> 00:17:26.880]  因為他說這個救贖是萬民中為萬民所預備的
[00:17:26.880 --> 00:17:31.880]  成為了愛邦人的光和以色列的榮耀
[00:17:31.880 --> 00:17:37.880]  原來神的救恩是為萬民而設的
[00:17:37.880 --> 00:17:40.880]  以賽亞的例子是給人類
[00:17:40.880 --> 00:17:46.880]  每一個人應該有一個很大的盼望
[00:17:46.880 --> 00:17:52.880]  我們又記得耶穌復活的主頒佈大使命的時候
[00:17:52.880 --> 00:17:58.880]  祂說你們要去使萬民作我的門徒
[00:17:58.880 --> 00:18:00.880]  即是萬民
[00:18:00.880 --> 00:18:03.880]  Pass Athos這個詞
[00:18:03.880 --> 00:18:07.880]  使萬民這個詞不是說國家的
[00:18:07.880 --> 00:18:09.880]  以中國為例
[00:18:09.880 --> 00:18:11.880]  中國就得
[00:18:11.880 --> 00:18:15.880]  使中國得救贖
[00:18:15.880 --> 00:18:20.880]  或者讓中國成為神的國土
[00:18:20.880 --> 00:18:22.880]  神的子民
[00:18:22.880 --> 00:18:24.880]  這個詞你聽到
[00:18:24.880 --> 00:18:28.880]  Pass Athos這個詞是說民族性
[00:18:28.880 --> 00:18:30.880]  在中國有很多民族
[00:18:30.880 --> 00:18:32.880]  除了漢族之外
[00:18:32.880 --> 00:18:34.880]  有苗族、回族
[00:18:34.880 --> 00:18:37.880]  甚至我們認識東從下草的藏族
[00:18:37.880 --> 00:18:41.880]  每個民族都是神所關注的
[00:18:41.880 --> 00:18:46.880]  所以為什麼很多國際性的猜拳機構
[00:18:46.880 --> 00:18:50.880]  他們很專注地去服務那些人群
[00:18:50.880 --> 00:18:55.880]  以群族來作為一個認領的單位
[00:18:55.880 --> 00:18:57.880]  去傳揚福音
[00:18:57.880 --> 00:19:01.880]  不過萬民為萬民作預備
[00:19:01.880 --> 00:19:03.880]  我們知道這個不是普救論
[00:19:03.880 --> 00:19:06.880]  不是說全世界每一個人都得救
[00:19:06.880 --> 00:19:08.880]  不會是這樣
[00:19:08.880 --> 00:19:10.880]  因為我們很清楚
