
[00:00:00.000 --> 00:00:04.320]  在《永恆福音》第九第十章是一個很大的段落
[00:05:25.040 --> 00:05:27.040]  沒有其他方法
[00:05:27.040 --> 00:05:29.040]  你不可以爬進去
[00:05:29.040 --> 00:05:30.040]  不可以的
[00:05:30.040 --> 00:05:31.040]  透過羊的門
[00:05:31.040 --> 00:05:33.040]  我自己
[00:05:33.040 --> 00:05:35.040]  第二就來到今天
[00:05:35.040 --> 00:05:38.040]  他說我就是好牧羊人
[00:05:38.040 --> 00:05:40.040]  好牧人
[00:05:40.040 --> 00:05:42.040]  也是幫助
[00:05:42.040 --> 00:05:44.040]  法利賽人
[00:05:44.040 --> 00:05:46.040]  還沒有認識耶穌身份的人
[00:05:46.040 --> 00:05:48.040]  去了解到
[00:05:48.040 --> 00:05:50.040]  好牧人是一個怎樣的人
[00:05:50.040 --> 00:05:52.040]  進入羊的門
[00:05:52.040 --> 00:05:54.040]  羊進入羊的門
[00:05:54.040 --> 00:05:56.040]  我們進入了上帝的國
[00:05:56.040 --> 00:05:58.040]  究竟我們和
[00:05:58.040 --> 00:06:00.040]  好牧人耶穌基督
[00:06:00.040 --> 00:06:02.040]  有什麼關係
[00:06:02.040 --> 00:06:04.040]  在好牧人那裡解釋清楚
[00:06:04.040 --> 00:06:06.040]  進入羊圈裡
[00:06:06.040 --> 00:06:08.040]  究竟羊和牧羊人
[00:06:08.040 --> 00:06:10.040]  之間的互動關係
[00:06:10.040 --> 00:06:12.040]  是一個怎樣的互動關係
[00:06:12.040 --> 00:06:14.040]  第一
[00:06:14.040 --> 00:06:16.040]  好
[00:06:16.040 --> 00:06:18.040]  講完
[00:06:18.040 --> 00:06:20.040]  第一在第十一和第十五節
[00:06:20.040 --> 00:06:22.040]  他說耶穌說我是好牧人
[00:06:22.040 --> 00:06:24.040]  好牧人
[00:06:24.040 --> 00:06:26.040]  為羊寫明
[00:06:26.040 --> 00:06:28.040]  為羊寫明
[00:06:28.040 --> 00:06:30.040]  耶穌來到地上
[00:06:30.040 --> 00:06:32.040]  道成肉身
[00:06:32.040 --> 00:06:34.040]  他要做的一件事
[00:06:34.040 --> 00:06:36.040]  或者唯一一件事
[00:06:36.040 --> 00:06:38.040]  就是為了
[00:06:38.040 --> 00:06:40.040]  我們去寫明
[00:06:40.040 --> 00:06:42.040]  耶穌的出世是為了
[00:06:42.040 --> 00:06:44.040]  我們的寫明
[00:06:44.040 --> 00:06:46.040]  聖誕節是為了復活節
[00:06:46.040 --> 00:06:48.040]  明白嗎弟兄姊妹
[00:06:48.040 --> 00:06:50.040]  明白嗎
[00:06:50.040 --> 00:06:52.040]  耶穌來到是為
[00:06:52.040 --> 00:06:54.040]  你和我寫明
[00:06:54.040 --> 00:06:56.040]  就好像馬克福第十章
[00:06:56.040 --> 00:06:58.040]  那裡說人子來不是
[00:06:58.040 --> 00:07:00.040]  要受人的服事
[00:07:00.040 --> 00:07:02.040]  而是要服事人並且寫明
[00:07:02.040 --> 00:07:04.040]  要學多人的贖價
[00:07:04.040 --> 00:07:06.040]  贖價
[00:07:06.040 --> 00:07:08.040]  贖價英文如果看英文版本
[00:07:08.040 --> 00:07:10.040]  就是Ransom
[00:07:10.040 --> 00:07:12.040]  贖金
[00:07:12.040 --> 00:07:14.040]  是什麼意思呢
[00:07:14.040 --> 00:07:18.040]  近來我和師母就看了一套
[00:07:18.040 --> 00:07:20.040]  的韓劇
[00:07:20.040 --> 00:07:22.040]  我們間中也會看的
[00:07:22.040 --> 00:07:24.040]  要追一下風的
[00:07:24.040 --> 00:07:26.040]  那個韓劇就講一個自閉的律師
[00:07:26.040 --> 00:07:28.040]  我不知道大家看過沒有
[00:07:28.040 --> 00:07:30.040]  叫什麼名字什麼英文
[00:07:30.040 --> 00:07:32.040]  總之就是一個自閉的律師
[00:07:32.040 --> 00:07:34.040]  每一次打官司
[00:07:34.040 --> 00:07:36.040]  就會有條鯨魚出現
[00:07:36.040 --> 00:07:38.040]  就會讓他們
[00:07:38.040 --> 00:07:40.040]  拿了靈感
[00:07:40.040 --> 00:07:42.040]  去打官司
[00:07:42.040 --> 00:07:44.040]  Anyway
[00:07:44.040 --> 00:07:46.040]  律師就是
[00:07:46.040 --> 00:07:48.040]  為了犯罪的人
[00:07:48.040 --> 00:07:50.040]  去辯護
[00:07:50.040 --> 00:07:52.040]  以致法官可以重慶法樂
[00:07:52.040 --> 00:07:54.040]  類似這樣
[00:07:54.040 --> 00:07:56.040]  耶穌就好像
[00:07:56.040 --> 00:07:58.040]  這個Ransom贖金就是這樣
[00:07:58.040 --> 00:08:00.040]  是一個法庭的術語
[00:08:00.040 --> 00:08:02.040]  耶穌來到就代表著
[00:08:02.040 --> 00:08:04.040]  我們這批罪人
[00:08:04.040 --> 00:08:06.040]  去辯護
[00:08:06.040 --> 00:08:08.040]  向天父辯護
[00:08:08.040 --> 00:08:10.040]  他不行的
[00:08:10.040 --> 00:08:12.040]  是罪人
[00:08:12.040 --> 00:08:14.040]  應該受罰的
[00:08:14.040 --> 00:08:16.040]  坐牢的受死的
[00:08:16.040 --> 00:08:18.040]  罪的功架就是死
[00:08:18.040 --> 00:08:20.040]  他應該死的沒問題
[00:08:20.040 --> 00:08:22.040]  應該對的
[00:08:22.040 --> 00:08:24.040]  但是我作為辯護律師
[00:08:24.040 --> 00:08:26.040]  耶穌基督說
[00:08:26.040 --> 00:08:28.040]  我代他死
[00:08:28.040 --> 00:08:30.040]  我們應該死的人
[00:08:30.040 --> 00:08:32.040]  就無罪釋放
[00:08:32.040 --> 00:08:36.040]  天父的法官就看到
[00:08:36.040 --> 00:08:38.040]  我耶穌為眾人死
[00:08:38.040 --> 00:08:40.040]  就真的釋放他們
[00:08:40.040 --> 00:08:42.040]  唯有是這樣
[00:08:42.040 --> 00:08:44.040]  所以為什麼
[00:08:44.040 --> 00:08:46.040]  銀後五章21節就這樣說
[00:08:46.040 --> 00:08:48.040]  神將他的義
[00:08:48.040 --> 00:08:50.040]  淋在我們身上
[00:08:50.040 --> 00:08:52.040]  而將我們的罪
[00:08:52.040 --> 00:08:54.040]  歸在他身上
[00:08:54.040 --> 00:08:56.040]  歸在他身上
[00:08:56.040 --> 00:08:58.040]  就是這樣
[00:08:58.040 --> 00:09:00.040]  這是一個交換
[00:09:00.040 --> 00:09:02.040]  交換
[00:09:02.040 --> 00:09:04.040]  更加我們明白到
[00:09:04.040 --> 00:09:06.040]  耶穌基督為我們寫命
[00:09:06.040 --> 00:09:08.040]  是要成就兩件事
[00:09:08.040 --> 00:09:10.040]  或者是突顯兩件事
[00:09:10.040 --> 00:09:12.040]  第一就是神的愛
[00:09:12.040 --> 00:09:14.040]  十字架是神的愛
[00:09:14.040 --> 00:09:16.040]  羅馬書五章第八節
[00:09:16.040 --> 00:09:18.040]  說到有神的愛
[00:09:18.040 --> 00:09:20.040]  不過不單顯出神的愛
[00:09:20.040 --> 00:09:22.040]  也顯出了第二件事
[00:09:22.040 --> 00:09:24.040]  就是神免去在我們身上的憤怒
[00:09:24.040 --> 00:09:26.040]  第九節
[00:09:26.040 --> 00:09:28.040]  有趣的是
[00:09:28.040 --> 00:09:30.040]  大家如果看英文版本
[00:09:30.040 --> 00:09:32.040]  右邊的圖
[00:09:32.040 --> 00:09:34.040]  五章八節的英文版本
[00:09:34.040 --> 00:09:36.040]  是這樣說的
[00:09:36.040 --> 00:09:38.040]  神現在
[00:09:38.040 --> 00:09:40.040]  現在
[00:09:40.040 --> 00:09:42.040]  怎樣說
[00:09:42.040 --> 00:09:44.040]  現在去將神的愛
[00:09:44.040 --> 00:09:46.040]  彰顯出來
[00:09:46.040 --> 00:09:48.040]  現在唯有基督在我們
[00:09:48.040 --> 00:09:50.040]  還作罪人的時候
[00:09:50.040 --> 00:09:52.040]  為我們寫神的愛
[00:09:52.040 --> 00:09:54.040]  神的愛現在彰顯出來
[00:09:54.040 --> 00:09:56.040]  當耶穌基督曾經
[00:09:56.040 --> 00:09:58.040]  為我們死
[00:09:58.040 --> 00:10:02.040]  耶穌曾經一次
[00:10:02.040 --> 00:10:04.040]  過去二千年前
[00:10:04.040 --> 00:10:06.040]  為我們死
[00:10:06.040 --> 00:10:08.040]  為我們死一次
[00:10:08.040 --> 00:10:10.040]  二千年前的事
[00:10:10.040 --> 00:10:12.040]  不過現在我們正在經歷
[00:10:12.040 --> 00:10:14.040]  二千年前的愛
[00:10:14.040 --> 00:10:16.040]  神將
[00:10:16.040 --> 00:10:18.040]  為了神的愛
[00:10:18.040 --> 00:10:20.040]  現在
[00:10:20.040 --> 00:10:22.040]  現在
[00:10:22.040 --> 00:10:24.040]  也就是說
[00:10:24.040 --> 00:10:26.040]  當過去二千年前
[00:10:26.040 --> 00:10:28.040]  發生了一件很不幸的事件
[00:10:28.040 --> 00:10:30.040]  就是在十字架
[00:10:30.040 --> 00:10:32.040]  這麼殘酷的事件
[00:10:32.040 --> 00:10:34.040]  二千年前
[00:10:34.040 --> 00:10:36.040]  一件很不幸的事件
[00:10:36.040 --> 00:10:38.040]  發生在耶穌基督身上
[00:10:38.040 --> 00:10:40.040]  為了我們
[00:10:40.040 --> 00:10:42.040]  很不幸的事件
[00:10:42.040 --> 00:10:44.040]  是為了讓我們現在不斷的經歷一件事
[00:10:44.040 --> 00:10:46.040]  神的愛
[00:10:46.040 --> 00:10:48.040]  神的愛
[00:10:48.040 --> 00:10:56.040]  也是
[00:10:56.040 --> 00:10:58.040]  有很多事件
[00:10:58.040 --> 00:11:00.040]  我們解釋不了
[00:11:00.040 --> 00:11:02.040]  解釋不了
[00:11:02.040 --> 00:11:04.040]  Jewelry的事件解釋不了
[00:11:04.040 --> 00:11:06.040]  不過我很肯定神真的很愛Jewelry
[00:11:06.040 --> 00:11:10.040]  不是因為我感覺上
[00:11:10.040 --> 00:11:12.040]  神很愛Jewelry
[00:11:12.040 --> 00:11:14.040]  而是聖經真的這樣說
[00:11:14.040 --> 00:11:16.040]  在《耳窟所書》一章說
[00:11:16.040 --> 00:11:18.040]  神在創世之先已經揀選了
[00:11:18.040 --> 00:11:20.040]  屬祂的子民
[00:11:20.040 --> 00:11:22.040]  而Jewelry是
[00:11:22.040 --> 00:11:24.040]  認認真真
[00:11:24.040 --> 00:11:26.040]  的的確確
[00:11:26.040 --> 00:11:28.040]  從頭一天直到如今
[00:11:28.040 --> 00:11:30.040]  跟從耶穌基督
[00:11:30.040 --> 00:11:32.040]  在神沒有這個世界之前
[00:11:32.040 --> 00:11:34.040]  神已經認識Jewelry
[00:11:34.040 --> 00:11:36.040]  認識你
[00:11:36.040 --> 00:11:38.040]  認識我
[00:11:38.040 --> 00:11:40.040]  並且愛我們
[00:11:40.040 --> 00:11:42.040]  到一個地步
[00:11:42.040 --> 00:11:44.040]  我們將耶穌基督釘在十字架上
[00:11:44.040 --> 00:11:46.040]  我們有很多事情不明白
[00:11:46.040 --> 00:11:48.040]  不知道,不過神很愛
[00:11:48.040 --> 00:11:50.040]  只是傳到
[00:11:50.040 --> 00:11:52.040]  也很愛你和我
[00:11:52.040 --> 00:11:54.040]  神
[00:11:54.040 --> 00:11:56.040]  就是一個好牧羊人
[00:11:56.040 --> 00:11:58.040]  耶穌說我是好牧羊人
[00:11:58.040 --> 00:12:00.040]  好牧羊人為羊寫命
[00:12:00.040 --> 00:12:04.040]  Billy Graham
[00:12:04.040 --> 00:12:06.040]  上世紀很著名的報道家
[00:12:06.040 --> 00:12:08.040]  郭培里牧師
[00:12:08.040 --> 00:12:10.040]  他出了一本自傳
[00:12:10.040 --> 00:12:12.040]  Just as I am
[00:12:12.040 --> 00:12:14.040]  Just as I am
[00:12:14.040 --> 00:12:16.040]  其實他這個自傳的書名
[00:12:16.040 --> 00:12:18.040]  是取自於
[00:12:18.040 --> 00:12:20.040]  心明聖詩第198首
[00:12:20.040 --> 00:12:22.040]  Just as I am
[00:12:22.040 --> 00:12:24.040]  來就上主羔羊
[00:12:24.040 --> 00:12:32.040]  像我這樣無事可親
[00:12:32.040 --> 00:12:40.040]  主敬為我流血寫信
[00:12:40.040 --> 00:12:45.040]  答夢算照如你
[00:12:45.040 --> 00:12:52.040]  曾見真神告讓我來
[00:12:52.040 --> 00:12:56.040]  我來
[00:12:56.040 --> 00:12:58.040]  Just as I am
[00:12:58.040 --> 00:13:00.040]  我是一個徹頭徹尾
[00:13:00.040 --> 00:13:04.040]  完全得罪上帝的人
[00:13:04.040 --> 00:13:10.040]  但上主敬為我流血寫命
[00:13:10.040 --> 00:13:12.040]  這就是上帝的愛
[00:13:12.040 --> 00:13:14.040]  我是好牧羊人
[00:13:14.040 --> 00:13:16.040]  好牧羊人為羊寫命
[00:13:16.040 --> 00:13:18.040]  為Juwing寫命
[00:13:18.040 --> 00:13:20.040]  為你和我寫命
[00:13:20.040 --> 00:13:22.040]  每一天
[00:13:22.040 --> 00:13:24.040]  當我們發生一些不幸事件
[00:13:24.040 --> 00:13:26.040]  在我們身上的時候
[00:13:26.040 --> 00:13:28.040]  我們不明白的時候
[00:13:28.040 --> 00:13:30.040]  我們告訴自己
[00:13:30.040 --> 00:13:32.040]  神愛我
[00:13:32.040 --> 00:13:34.040]  就是如此般的愛我
[00:13:34.040 --> 00:13:38.040]  約翰繼續說
[00:13:38.040 --> 00:13:40.040]  他說
[00:13:40.040 --> 00:13:44.040]  第12和第13節
[00:13:44.040 --> 00:13:48.040]  當有些受僱的牧羊人
[00:13:48.040 --> 00:13:50.040]  受僱的聘請的
[00:13:50.040 --> 00:13:52.040]  見到有狼危的時候
[00:13:52.040 --> 00:13:54.040]  危險的時候就離開
[00:13:54.040 --> 00:13:56.040]  這個也很合理
[00:13:56.040 --> 00:13:58.040]  很正常
[00:13:58.040 --> 00:14:00.040]  因為他們受僱
[00:14:00.040 --> 00:14:02.040]  他們來打工
[00:14:02.040 --> 00:14:04.040]  打工是為了什麼?
[00:14:04.040 --> 00:14:06.040]  如果見到危險就離開
[00:14:06.040 --> 00:14:08.040]  很正常
[00:14:08.040 --> 00:14:10.040]  不過如果真是好牧羊人就不會
[00:14:10.040 --> 00:14:12.040]  真是好牧羊人
[00:14:12.040 --> 00:14:14.040]  他會看著羊
[00:14:14.040 --> 00:14:20.040]  這個就是一個舊約的典故
[00:14:20.040 --> 00:14:24.040]  以西傑書34章的典故
[00:14:24.040 --> 00:14:26.040]  以西傑書34章講述了一個很大的圖畫
[00:14:26.040 --> 00:14:30.040]  第1至10節就講了一些不好的牧羊人
[00:14:30.040 --> 00:14:32.040]  不好的牧羊人
[00:14:32.040 --> 00:14:34.040]  就是在講舊約的假先知
[00:14:34.040 --> 00:14:36.040]  甚至引申到新約的宗教領袖
[00:14:36.040 --> 00:14:38.040]  見到
[00:14:38.040 --> 00:14:40.040]  全部都是為自己好處
[00:14:40.040 --> 00:14:42.040]  見到羊
[00:14:42.040 --> 00:14:44.040]  不理你
[00:14:44.040 --> 00:14:46.040]  拋棄你受傷
[00:14:46.040 --> 00:14:48.040]  關我什麼事
[00:14:48.040 --> 00:14:50.040]  你流血
[00:14:50.040 --> 00:14:52.040]  我又不會跟你包紮
[00:14:52.040 --> 00:14:54.040]  全部都是為自己好處
[00:14:54.040 --> 00:14:56.040]  但由第11節打後
[00:14:56.040 --> 00:14:58.040]  很大的段落
[00:14:58.040 --> 00:15:00.040]  是講述一個好牧羊人
[00:15:00.040 --> 00:15:02.040]  如何照顧羊
[00:15:02.040 --> 00:15:06.040]  更加在廈文23-25節
[00:15:06.040 --> 00:15:08.040]  華臣說
[00:15:08.040 --> 00:15:10.040]  我會立一個牧人
[00:15:10.040 --> 00:15:16.040]  這個牧人有大衛王國的後裔
[00:15:16.040 --> 00:15:20.040]  來管治所有羊群
[00:15:20.040 --> 00:15:22.040]  跟這些羊立了一個平安的約
[00:15:22.040 --> 00:15:24.040]  我們很明白
[00:15:24.040 --> 00:15:26.040]  從這裏
[00:15:26.040 --> 00:15:28.040]  約翰福音第10章
[00:15:28.040 --> 00:15:30.040]  牧人就是在講耶穌基督
[00:15:30.040 --> 00:15:32.040]  耶穌基督跟我們立了一個平安的約
[00:15:32.040 --> 00:15:34.040]  跟我們
[00:15:34.040 --> 00:15:36.040]  因著耶穌基督
[00:15:36.040 --> 00:15:38.040]  我們能夠跟神復和
[00:15:38.040 --> 00:15:40.040]  這個平安的約
[00:15:40.040 --> 00:15:42.040]  透過耶穌基督
[00:15:42.040 --> 00:15:44.040]  我們
[00:15:44.040 --> 00:15:46.040]  得到主的幫助
[00:15:46.040 --> 00:15:48.040]  所以我們更加明白
[00:15:48.040 --> 00:15:50.040]  第14-16節講什麼
[00:15:50.040 --> 00:15:52.040]  按著以西傑書34章的背景
[00:15:52.040 --> 00:15:54.040]  好牧羊人是怎樣的時候
[00:15:54.040 --> 00:15:56.040]  原來好牧羊人
[00:15:56.040 --> 00:15:58.040]  最少有三件事
[00:15:58.040 --> 00:16:00.040]  他做了
[00:16:00.040 --> 00:16:02.040]  第一他認識我們
[00:16:02.040 --> 00:16:04.040]  認識我們
[00:16:04.040 --> 00:16:06.040]  第二
[00:16:06.040 --> 00:16:08.040]  他是關心帶領著我們
[00:16:08.040 --> 00:16:10.040]  關心帶領著我們
[00:16:10.040 --> 00:16:12.040]  並且向我們說話
[00:16:12.040 --> 00:16:14.040]  向我們說話
[00:16:14.040 --> 00:16:16.040]  好牧羊人是這樣
[00:16:16.040 --> 00:16:18.040]  怎樣認識我們
[00:16:18.040 --> 00:16:20.040]  第3節
[00:16:20.040 --> 00:16:22.040]  Called by name
[00:16:22.040 --> 00:16:24.040]  按著名字
[00:16:24.040 --> 00:16:26.040]  是不是
[00:16:26.040 --> 00:16:28.040]  楊靜基
[00:16:28.040 --> 00:16:30.040]  謝威宇
[00:16:30.040 --> 00:16:32.040]  黎寶如
[00:16:32.040 --> 00:16:34.040]  我們每一個都是獨特
[00:16:34.040 --> 00:16:36.040]  我們每一個都很獨特
[00:16:36.040 --> 00:16:38.040]  你明白嗎
[00:16:38.040 --> 00:16:40.040]  神是按著你的名字去呼叫你
[00:16:40.040 --> 00:16:42.040]  認識你
[00:16:42.040 --> 00:16:44.040]  為你寫命
[00:16:44.040 --> 00:16:46.040]  你去成長的背景
[00:16:46.040 --> 00:16:48.040]  到現在你是一個怎樣的人
[00:16:48.040 --> 00:16:50.040]  之後你走什麼路
[00:16:50.040 --> 00:16:52.040]  完完全全的
[00:16:52.040 --> 00:16:54.040]  牧羊人按名字
[00:16:54.040 --> 00:16:56.040]  每一個很獨特的
[00:16:56.040 --> 00:16:58.040]  很尊貴的
[00:16:58.040 --> 00:17:00.040]  認識你
[00:17:00.040 --> 00:17:02.040]  帶領你走那條路
[00:17:02.040 --> 00:17:04.040]  按名字去呼籲
[00:17:04.040 --> 00:17:06.040]  當然我們很明白
[00:17:06.040 --> 00:17:08.040]  牧羊人和羊的比喻
[00:17:08.040 --> 00:17:10.040]  給我們
[00:17:10.040 --> 00:17:12.040]  去到一個
[00:17:12.040 --> 00:17:14.040]  非常熟悉的詩篇
[00:17:14.040 --> 00:17:16.040]  23篇
[00:17:16.040 --> 00:17:18.040]  23篇
[00:17:18.040 --> 00:17:20.040]  我就不會在這裡說
[00:17:20.040 --> 00:17:22.040]  因為可以說幾堂
[00:17:22.040 --> 00:17:24.040]  都可以的
