
[00:00:00.000 --> 00:00:04.000]  我們提到「彭信不再思慮」
[00:04:07.000 --> 00:04:09.000]  店員竟然對我說
[00:04:09.000 --> 00:04:12.000]  先生你有沒有歐羅
[00:04:12.000 --> 00:04:13.000]  我就說
[00:04:13.000 --> 00:04:15.000]  這些不是你們國家的貨幣嗎
[00:04:15.000 --> 00:04:16.000]  他說是
[00:04:16.000 --> 00:04:19.000]  但幾個月之後就沒有用了
[00:04:19.000 --> 00:04:23.000]  我們會轉歐羅
[00:04:23.000 --> 00:04:26.000]  我對著那些捷克幣
[00:04:26.000 --> 00:04:28.000]  突然發覺它好像有價值
[00:04:28.000 --> 00:04:30.000]  但又好像沒有價值
[00:04:30.000 --> 00:04:32.000]  或者說將會沒有價值
[00:04:32.000 --> 00:04:35.000]  因此感受是完全不同
[00:04:35.000 --> 00:04:39.000]  沒錯金錢在地上有它短暫的價值
[00:04:39.000 --> 00:04:44.000]  但你要知道它的價值有一天會消失
[00:04:44.000 --> 00:04:45.000]  正因為這樣
[00:04:45.000 --> 00:04:46.000]  主就勉勵我們的心
[00:04:46.000 --> 00:04:51.000]  你再讀下一個聖經
[00:04:51.000 --> 00:04:53.000]  第21節
[00:04:53.000 --> 00:04:54.000]  你的財
[00:04:54.000 --> 00:04:55.000]  第20節
[00:04:55.000 --> 00:05:00.000]  要為自己積聚財寶在天上
[00:05:00.000 --> 00:05:02.000]  哪裡沒有蟲蛛收食
[00:05:02.000 --> 00:05:04.000]  也沒有賊骨動來偷
[00:05:04.000 --> 00:05:06.000]  你的財寶在哪裡
[00:05:06.000 --> 00:05:09.000]  你的心也在哪裡
[00:05:09.000 --> 00:05:12.000]  運用你地上有的各樣的資源
[00:05:12.000 --> 00:05:14.000]  你有的力量
[00:05:14.000 --> 00:05:17.000]  去積財寶在天
[00:05:17.000 --> 00:05:21.000]  很多時候我們常常知道這個真理
[00:05:21.000 --> 00:05:25.000]  但你未必很有意識地去實踐
[00:05:25.000 --> 00:05:29.000]  第一次問你有沒有積財寶在天上
[00:05:29.000 --> 00:05:33.000]  你的投資在哪裡
[00:05:33.000 --> 00:05:35.000]  聖經很清楚勉勵我們
[00:05:35.000 --> 00:05:38.000]  你要將財寶積聚在天上
[00:05:38.000 --> 00:05:42.000]  因為那裡的財富是永遠不會改變的
[00:05:42.000 --> 00:05:45.000]  是永遠不會扭壞的
[00:05:45.000 --> 00:05:47.000]  如果你記得路加分第12章提到
[00:05:47.000 --> 00:05:49.000]  主耶穌在當時
[00:05:49.000 --> 00:05:51.000]  聖經路加再記載
[00:05:51.000 --> 00:05:53.000]  「必賣所有的州際人
[00:05:53.000 --> 00:05:57.000]  為自己預備永不壞的前廊
[00:05:57.000 --> 00:06:02.000]  用不盡的財寶在天上」
[00:06:02.000 --> 00:06:05.000]  利用你今生有的各種資源
[00:06:05.000 --> 00:06:10.000]  去為將來永恆作準備
[00:06:10.000 --> 00:06:12.000]  然後聖經就說財寶在哪裡
[00:06:12.000 --> 00:06:14.000]  你所關注的
[00:06:14.000 --> 00:06:16.000]  你所投資的方向
[00:06:16.000 --> 00:06:20.000]  決定了你的心的方向
[00:06:20.000 --> 00:06:21.000]  或者換一個角度來說
[00:06:21.000 --> 00:06:25.000]  如何能夠將心放在天上
[00:06:25.000 --> 00:06:28.000]  不會被短暫的世界吸引了
[00:06:28.000 --> 00:06:30.000]  其中一個途徑就是
[00:06:30.000 --> 00:06:34.000]  在行動上積財寶在天上
[00:06:34.000 --> 00:06:38.000]  因此你的心就會更能夠留心
[00:06:38.000 --> 00:06:42.000]  真正有價值的永恆的事
[00:06:42.000 --> 00:06:44.000]  而聖經就這樣說
[00:06:44.000 --> 00:06:45.000]  在這樣的情況
[00:06:45.000 --> 00:06:48.000]  我們不至於被這個世界擄掠了我們
[00:06:48.000 --> 00:06:52.000]  而聖經說要積財寶在天上
[00:06:52.000 --> 00:06:53.000]  說完這個比喻之後
[00:06:53.000 --> 00:06:57.000]  耶穌接著很想我們盡心明白
[00:06:57.000 --> 00:06:59.000]  又說第二個比喻
[00:06:59.000 --> 00:07:03.000]  我們再看二十二節
[00:07:03.000 --> 00:07:05.000]  眼睛就是身體的燈
[00:07:05.000 --> 00:07:07.000]  如果你的眼睛健全
[00:07:07.000 --> 00:07:10.000]  全身就都明亮
[00:07:10.000 --> 00:07:12.000]  但是如果你的眼睛有毛病
[00:07:12.000 --> 00:07:15.000]  全身就都黑暗
[00:07:15.000 --> 00:07:17.000]  如果在你裡面的光
[00:07:17.000 --> 00:07:19.000]  變成了黑暗
[00:07:19.000 --> 00:07:23.000]  這是多麼的黑暗
[00:07:23.000 --> 00:07:25.000]  聖經提到健全的眼睛
[00:07:25.000 --> 00:07:29.000]  也都在表達眼睛是專一的
[00:07:29.000 --> 00:07:31.000]  是專注的
[00:07:31.000 --> 00:07:32.000]  但是相對來說
[00:07:32.000 --> 00:07:34.000]  有毛病的眼睛
[00:07:34.000 --> 00:07:37.000]  就失去那種專注
[00:07:37.000 --> 00:07:39.000]  大家可能多多少少
[00:07:39.000 --> 00:07:42.000]  經驗過眼睛的毛病
[00:07:42.000 --> 00:07:44.000]  有些人突然間發覺
[00:07:44.000 --> 00:07:46.000]  為什麼配的近視眼鏡
[00:07:46.000 --> 00:07:48.000]  都好像不對
[00:07:48.000 --> 00:07:51.000]  突然間發覺那個是假近視
[00:07:51.000 --> 00:07:54.000]  是白內障
[00:07:54.000 --> 00:07:55.000]  年長一點的時候
[00:07:55.000 --> 00:07:57.000]  更加體會到突然間身體
[00:07:57.000 --> 00:07:59.000]  特別眼睛有很多毛病
[00:07:59.000 --> 00:08:01.000]  有些人突然間發覺
[00:08:01.000 --> 00:08:05.000]  自己的視網膜突然間穿了一個洞
[00:08:05.000 --> 00:08:07.000]  很多不同的眼睛的毛病
[00:08:07.000 --> 00:08:08.000]  以至他看事情的時候
[00:08:08.000 --> 00:08:11.000]  不能夠清楚辨認
[00:08:11.000 --> 00:08:12.000]  在舊的聖經
[00:08:12.000 --> 00:08:16.000]  眼睛同時是代表著人的心智
[00:08:16.000 --> 00:08:18.000]  人的選擇
[00:08:18.000 --> 00:08:20.000]  人生有很多不同的抉擇
[00:08:20.000 --> 00:08:22.000]  你眼睛如果健全
[00:08:22.000 --> 00:08:26.000]  就能夠知道什麼是應當有的抉擇
[00:08:26.000 --> 00:08:29.000]  但什麼時候你眼睛有毛病的時候
[00:08:29.000 --> 00:08:31.000]  你抉擇不到
[00:08:31.000 --> 00:08:33.000]  聖經提到這個世界
[00:08:33.000 --> 00:08:35.000]  有很多種的情慾
[00:08:35.000 --> 00:08:36.000]  有眼目的情慾
[00:08:36.000 --> 00:08:37.000]  肉體的情慾
[00:08:37.000 --> 00:08:39.000]  今生的驕傲
[00:08:39.000 --> 00:08:41.000]  這些是世界的事情
[00:08:41.000 --> 00:08:42.000]  而聖經就說
[00:08:42.000 --> 00:08:43.000]  當我們什麼時候
[00:08:43.000 --> 00:08:46.000]  看到這個世界的很多不同的事物
[00:08:46.000 --> 00:08:49.000]  產生了內心一種肉體的慾望
[00:08:49.000 --> 00:08:50.000]  很想擁有
[00:08:50.000 --> 00:08:52.000]  很想得到這些事物
[00:08:52.000 --> 00:08:56.000]  甚至不理會神的旨意去得到
[00:08:56.000 --> 00:08:58.000]  而那種情慾
[00:08:58.000 --> 00:09:03.000]  將我們的生命拖離開神
[00:09:03.000 --> 00:09:06.000]  遠離這位的上帝
[00:09:06.000 --> 00:09:07.000]  因此請說
[00:09:07.000 --> 00:09:08.000]  要留心
[00:09:08.000 --> 00:09:11.000]  讓你的眼睛是健全的
[00:09:11.000 --> 00:09:14.000]  也意味著你是專一的向準神
[00:09:14.000 --> 00:09:18.000]  按照神的心意過你的生活
[00:09:18.000 --> 00:09:20.000]  你再看看第三個
[00:09:20.000 --> 00:09:22.000]  主耶穌立時再提出的比喻
[00:09:22.000 --> 00:09:24.000]  一句大家都熟悉的經文
[00:09:24.000 --> 00:09:27.000]  我請大家一起讀出二十四字
[00:09:27.000 --> 00:09:31.000]  一個人不能服侍兩個主人
[00:09:31.000 --> 00:09:34.000]  他若不是恨這個愛那個
[00:09:34.000 --> 00:09:38.000]  就是忠於這個輕視那個
[00:09:38.000 --> 00:09:40.000]  你們不能服侍神
[00:09:40.000 --> 00:09:43.000]  又服侍金錢
[00:09:43.000 --> 00:09:44.000]  聖經說到
[00:09:44.000 --> 00:09:47.000]  不能夠同時服侍兩個主人
[00:09:47.000 --> 00:09:49.000]  我曾經說過一個例子
[00:09:49.000 --> 00:09:51.000]  我自己以前學開車的時候
[00:09:51.000 --> 00:09:53.000]  師父開的車來
[00:09:53.000 --> 00:09:57.000]  發覺車上有兩個軚盤
[00:09:57.000 --> 00:09:58.000]  旁邊一個
[00:09:58.000 --> 00:10:00.000]  左右有一個軚盤
[00:10:00.000 --> 00:10:02.000]  如果兩個人坐在車上
[00:10:02.000 --> 00:10:05.000]  兩個人都說要去不同的地方
[00:10:05.000 --> 00:10:09.000]  這輛車最後一定會撞毀
[00:10:09.000 --> 00:10:11.000]  生命裏面你發覺
[00:10:11.000 --> 00:10:13.000]  如果有兩個主人
[00:10:13.000 --> 00:10:16.000]  一定有輕重之分
[00:10:16.000 --> 00:10:18.000]  一個你會忠心於他
[00:10:18.000 --> 00:10:21.000]  一個就會有輕視的情況
[00:10:21.000 --> 00:10:24.000]  你不會兩個同時都會忠心
[00:10:24.000 --> 00:10:27.000]  一定有這種情形會出現
[00:10:27.000 --> 00:10:29.000]  有些男士
[00:10:29.000 --> 00:10:32.000]  他們有婚外情的問題
[00:10:32.000 --> 00:10:34.000]  以為沒問題的
[00:10:34.000 --> 00:10:37.000]  可以同時兼併
[00:10:37.000 --> 00:10:39.000]  我回家的時候做你丈夫
[00:10:39.000 --> 00:10:41.000]  我出去的時候你不要理我
[00:10:41.000 --> 00:10:43.000]  我有我自己的生活
[00:10:43.000 --> 00:10:47.000]  以為可以兩方面同時兼顧
[00:10:47.000 --> 00:10:50.000]  或者兩方面都可以平等地對待
[00:10:50.000 --> 00:10:53.000]  這個完全是一個謊話
[00:10:53.000 --> 00:10:55.000]  《四經》裏面清楚提到
[00:10:55.000 --> 00:10:58.000]  你只能夠服侍一個主人
[00:10:58.000 --> 00:11:02.000]  特別提到財富的事情
[00:11:02.000 --> 00:11:03.000]  你會察覺到《四經》說到
[00:11:03.000 --> 00:11:07.000]  好像神和錢財是敵對一樣
[00:11:07.000 --> 00:11:09.000]  這裡所說的情況就是
[00:11:09.000 --> 00:11:12.000]  一個人當他擁有金錢的時候
[00:11:12.000 --> 00:11:15.000]  如果他將他的心放在金錢上
[00:11:15.000 --> 00:11:17.000]  他會有很多掛心
[00:11:17.000 --> 00:11:19.000]  很怕會貶值
[00:11:19.000 --> 00:11:22.000]  很怕不能夠保存這麼多錢
[00:11:22.000 --> 00:11:25.000]  很怕還是不夠六百萬
[00:11:25.000 --> 00:11:28.000]  養一個兒子不夠
[00:11:28.000 --> 00:11:29.000]  要養多點
[00:11:29.000 --> 00:11:31.000]  要有多點才可以足夠
[00:11:31.000 --> 00:11:34.000]  因此不斷不斷向錢思想
[00:11:34.000 --> 00:11:37.000]  以致好像擁有錢
[00:11:37.000 --> 00:11:40.000]  但其實給錢擁有自己
[00:11:40.000 --> 00:11:42.000]  控制著自己
[00:11:42.000 --> 00:11:44.000]  好像自己是主人
[00:11:44.000 --> 00:11:47.000]  其實是錢的奴僕
[00:11:47.000 --> 00:11:49.000]  做了錢的奴僕的時候
[00:11:49.000 --> 00:11:52.000]  當然不能夠以神為神
[00:11:52.000 --> 00:11:55.000]  因此聖經在這段經文提及
[00:11:55.000 --> 00:11:56.000]  就是說
[00:11:56.000 --> 00:11:59.000]  你是忠於這個
[00:11:59.000 --> 00:12:01.000]  又是輕視那個
[00:12:01.000 --> 00:12:03.000]  你們不能服侍神
[00:12:03.000 --> 00:12:06.000]  又服侍金錢
[00:12:06.000 --> 00:12:09.000]  當主耶穌提到這三方面的比喻之後
[00:12:09.000 --> 00:12:12.000]  清楚讓我們知道人生的方向
[00:12:12.000 --> 00:12:14.000]  是需要很清楚地專一
[00:12:14.000 --> 00:12:17.000]  向著這位真正的上帝
[00:12:17.000 --> 00:12:20.000]  然後他就提到不要憂慮
[00:12:20.000 --> 00:12:24.000]  大家請看第25節
[00:12:24.000 --> 00:12:26.000]  所以我告訴你們
[00:12:26.000 --> 00:12:29.000]  不要為生命憂慮吃什麼喝什麼
[00:12:29.000 --> 00:12:32.000]  也不要為身體憂慮穿什麼
[00:12:32.000 --> 00:12:36.000]  難道生命不比食物重要嗎
[00:12:36.000 --> 00:12:40.000]  身體不比衣服重要嗎
[00:12:40.000 --> 00:12:43.000]  如何能夠保守自己的心智
[00:12:43.000 --> 00:12:46.000]  向準神不會偏移呢
[00:12:46.000 --> 00:12:50.000]  最重要的是不要憂慮
[00:12:50.000 --> 00:12:53.000]  當我們的心什麼時候憂慮的時候
[00:12:53.000 --> 00:12:56.000]  會牽動我們遠離神
[00:12:56.000 --> 00:13:00.000]  會牽動我們尋求自己的安全
[00:13:00.000 --> 00:13:01.000]  自己的滿足
[00:13:01.000 --> 00:13:05.000]  憂慮會叫我們做一些行動
[00:13:05.000 --> 00:13:09.000]  是違背神的心意
[00:13:09.000 --> 00:13:11.000]  因為很擔心很怕
[00:13:11.000 --> 00:13:14.000]  所以去做一些不應該做的事情
[00:13:14.000 --> 00:13:17.000]  或者將注意力放在一些次要的事上
[00:13:17.000 --> 00:13:20.000]  以致心就遠離上帝
[00:13:20.000 --> 00:13:22.000]  不要憂慮幫助我們
[00:13:22.000 --> 00:13:24.000]  其實是更加能夠將心
[00:13:24.000 --> 00:13:27.000]  集中在天上的主
[00:13:27.000 --> 00:13:30.000]  但為什麼可以不憂慮呢
[00:13:30.000 --> 00:13:33.000]  聖經最少有三方面告訴我們
[00:13:33.000 --> 00:13:36.000]  第一 大家請看二十六節
[00:13:36.000 --> 00:13:39.000]  我們再看二十六節
[00:13:39.000 --> 00:13:41.000]  「你們看天空的飛鳥
[00:13:41.000 --> 00:13:45.000]  他們不殺種 不收割 也不收進倉裡
[00:13:45.000 --> 00:13:49.000]  你們的天父尚且養活他們
[00:13:49.000 --> 00:13:53.000]  難道你們不比他們更寶貴嗎」
[00:13:53.000 --> 00:13:55.000]  聖經清楚說
[00:13:55.000 --> 00:14:00.000]  你們有一位天父
[00:14:00.000 --> 00:14:05.000]  不要忘記 你有一位天上的父親
[00:14:05.000 --> 00:14:07.000]  這位父親會看顧著你
[00:14:07.000 --> 00:14:11.000]  他會留意著你的需要 你的狀況
[00:14:11.000 --> 00:14:14.000]  有很多弟兄姊妹講述他們不同的經歷
[00:14:14.000 --> 00:14:16.000]  他們自己的經驗
[00:14:16.000 --> 00:14:17.000]  他們都經歷到這位上帝
[00:14:17.000 --> 00:14:21.000]  很奇妙地看顧和供應他們的需要
[00:14:21.000 --> 00:14:22.000]  我自己人生裡
[00:14:22.000 --> 00:14:23.000]  我很感謝上帝
[00:14:23.000 --> 00:14:26.000]  給我很多次經歷他的供應
[00:14:26.000 --> 00:14:27.000]  在意想不到的時候
[00:14:27.000 --> 00:14:30.000]  甚特別預備
[00:14:30.000 --> 00:14:32.000]  但當你想起自己的時候
[00:14:32.000 --> 00:14:33.000]  你要告訴自己
[00:14:33.000 --> 00:14:36.000]  我有一位天父
[00:14:36.000 --> 00:14:39.000]  所以不需要憂慮
[00:14:39.000 --> 00:14:41.000]  然後第二 聖經再說
[00:14:41.000 --> 00:14:45.000]  你再看下的二十八節
[00:14:45.000 --> 00:14:47.000]  二十八節提到
[00:14:47.000 --> 00:14:50.000]  「你們的百合花很美
[00:14:50.000 --> 00:14:53.000]  但是比不上
[00:14:53.000 --> 00:14:57.000]  但是所羅門所穿的衣服比不上
[00:14:57.000 --> 00:14:59.000]  因為神在地上所造的花
[00:14:59.000 --> 00:15:04.000]  比人的威榮更加的榮美」
[00:15:04.000 --> 00:15:06.000]  然後你看三十節
[00:15:06.000 --> 00:15:08.000]  「田野的草今天還在
[00:15:08.000 --> 00:15:11.000]  明天就投進火爐裡
[00:15:11.000 --> 00:15:14.000]  神上且這樣裝扮他們
[00:15:14.000 --> 00:15:19.000]  小信的人 何妨你們呢?」
[00:15:19.000 --> 00:15:21.000]  有些時候會擔心自己
[00:15:21.000 --> 00:15:24.000]  所需要穿著的衣服
[00:15:24.000 --> 00:15:27.000]  或者總括來說 擴大來說
[00:15:27.000 --> 00:15:29.000]  包括你生活很多不同的
[00:15:29.000 --> 00:15:31.000]  保護自己的需要
[00:15:31.000 --> 00:15:33.000]  或者你居住的地方
[00:15:33.000 --> 00:15:36.000]  或者你所需要保護的事物
[00:15:36.000 --> 00:15:38.000]  但是先講一句話很清楚
[00:15:38.000 --> 00:15:41.000]  人比草更加貴重
[00:15:41.000 --> 00:15:43.000]  所以神看顧一條小草
[00:15:43.000 --> 00:15:45.000]  給他很好的裝扮
[00:15:45.000 --> 00:15:48.000]  難道他不會看顧你
[00:15:48.000 --> 00:15:51.000]  難道你不比草更加貴重
[00:15:51.000 --> 00:15:53.000]  聖經就這樣讓我們知道
[00:15:53.000 --> 00:15:57.000]  神會留心裝扮我們
[00:15:57.000 --> 00:16:00.000]  會保護我們
[00:16:00.000 --> 00:16:02.000]  我很簡單講一件事情
[00:16:02.000 --> 00:16:05.000]  就是有幾年前我曾經去到
[00:16:05.000 --> 00:16:08.000]  在美國有一個進修的假期
[00:16:08.000 --> 00:16:10.000]  去讀一些課程
[00:16:10.000 --> 00:16:11.000]  去到那月之後
[00:16:11.000 --> 00:16:13.000]  我家人就會來到
[00:16:13.000 --> 00:16:15.000]  但當時我找不到一些住居
[00:16:15.000 --> 00:16:18.000]  可以給一家人四個人住的地方
[00:16:18.000 --> 00:16:21.000]  在那個時候心裡有些焦急
[00:16:21.000 --> 00:16:23.000]  後來也有一個消息聽到
[00:16:23.000 --> 00:16:27.000]  在某個地方可以給人短期入住
[00:16:27.000 --> 00:16:31.000]  是專門給宣教士在那個地方住
[00:16:31.000 --> 00:16:33.000]  因此我打電話去問
[00:16:33.000 --> 00:16:34.000]  我不是宣教士
[00:16:34.000 --> 00:16:35.000]  不過我是一個牧師
[00:16:35.000 --> 00:16:39.000]  你們會不會也有空間給我住幾個月呢
[00:16:39.000 --> 00:16:41.000]  他們說沒有位置
[00:16:41.000 --> 00:16:44.000]  不過可能有一個人搬出
[00:16:44.000 --> 00:16:48.000]  下星期如果我打電話給你
[00:16:48.000 --> 00:16:50.000]  就真的沒有位置了
[00:16:50.000 --> 00:16:52.000]  如果我不打電話給你
[00:16:52.000 --> 00:16:56.000]  就有機會你再打來找我
[00:16:56.000 --> 00:16:59.000]  我也很猶豫打還是不打
[00:16:59.000 --> 00:17:01.000]  在那個星期也心念不露祈禱
[00:17:01.000 --> 00:17:04.000]  順便看你自己親自安排
[00:17:04.000 --> 00:17:05.000]  過了一個星期之後
[00:17:05.000 --> 00:17:08.000]  發覺沒有電話
[00:17:08.000 --> 00:17:10.000]  我就感覺可能有機會
[00:17:10.000 --> 00:17:11.000]  然後打電話給他
[00:17:11.000 --> 00:17:13.000]  哦,是呀,有人走了
[00:17:13.000 --> 00:17:15.000]  現在沒有宣教士來
[00:17:15.000 --> 00:17:17.000]  可以暫時給你們住
[00:17:17.000 --> 00:17:20.000]  你們住幾個月可以給你們
[00:17:20.000 --> 00:17:21.000]  因此去到的時候
[00:17:21.000 --> 00:17:24.000]  很快就安排入住
[00:17:24.000 --> 00:17:26.000]  去到之後才發覺那個地方
[00:17:26.000 --> 00:17:31.000]  是有家具、有床鋪、有餐具
[00:17:31.000 --> 00:17:33.000]  全部齊備
[00:17:33.000 --> 00:17:36.000]  而我們一家人在那個地方
[00:17:36.000 --> 00:17:37.000]  所經歷的恩惠
[00:17:37.000 --> 00:17:41.000]  是完全超過我們所能夠想像
[00:17:41.000 --> 00:17:44.000]  很多時候想起這些生活上的經歷
[00:17:44.000 --> 00:17:48.000]  就體會到上帝是會知道我們的需要
[00:17:48.000 --> 00:17:54.000]  而上帝會看顧、會供應、會裝扮我們
[00:17:54.000 --> 00:17:56.000]  然後你再看聖經的時候
[00:17:56.000 --> 00:17:58.000]  第三個原因是
[00:17:58.000 --> 00:17:59.000]  你不要憂慮
[00:17:59.000 --> 00:18:01.000]  因為憂慮是無能的
[00:18:01.000 --> 00:18:05.000]  你看回二十七節
[00:18:05.000 --> 00:18:07.000]  你明中間誰能用憂慮
[00:18:07.000 --> 00:18:11.000]  使自己的壽命延長一刻呢?
[00:18:11.000 --> 00:18:15.000]  沒有人能夠憂慮下就解決問題
[00:18:15.000 --> 00:18:18.000]  其實當你為明天憂慮的時候
[00:18:18.000 --> 00:18:23.000]  第一,這些憂慮不一定會出現
[00:18:23.000 --> 00:18:26.000]  第二,神賜給我們的恩典
[00:18:26.000 --> 00:18:30.000]  是足夠我們今天使用
[00:18:30.000 --> 00:18:31.000]  祂沒有說要給你恩典
[00:18:31.000 --> 00:18:35.000]  面對你為明天的憂慮
[00:18:35.000 --> 00:18:38.000]  因此你為明天憂慮的時候
[00:18:38.000 --> 00:18:40.000]  要自己去面對
[00:18:40.000 --> 00:18:43.000]  但是今天所需要的難處
[00:18:43.000 --> 00:18:47.000]  神給你足夠的恩典去面對
[00:18:47.000 --> 00:18:49.000]  而你發覺在聖經裡面說到
[00:18:49.000 --> 00:18:51.000]  不要為明天憂慮
[00:18:51.000 --> 00:18:53.000]  因為為明天不可能
[00:18:53.000 --> 00:18:56.000]  或者不會出現的憂慮
[00:18:56.000 --> 00:18:58.000]  而破壞了你的今天
[00:18:58.000 --> 00:19:01.000]  而你今天失去了你的平安
[00:19:01.000 --> 00:19:03.000]  所以你會察覺聖經提到
[00:19:03.000 --> 00:19:07.000]  不要憂慮,但是先求神的國
[00:19:07.000 --> 00:19:10.000]  重要的是先求
[00:19:10.000 --> 00:19:14.000]  然後上帝會恩待,會保守你
[00:19:14.000 --> 00:19:15.000]  各位電影姐妹
[00:19:15.000 --> 00:19:17.000]  當我們看完這段經文
