
[00:00:00.000 --> 00:00:03.000]  當我們想到虧勸、勸誡的時候
[00:04:38.000 --> 00:04:41.000]  裡面怎麼樣無所謂
[00:04:41.000 --> 00:04:44.000]  聖經說這是矛盾
[00:04:44.000 --> 00:04:46.000]  我很記得自己有一次
[00:04:46.000 --> 00:04:47.000]  很多年之前
[00:04:47.000 --> 00:04:49.000]  見到一個獎杯
[00:04:49.000 --> 00:04:51.000]  很高的銀杯
[00:04:51.000 --> 00:04:53.000]  在外面看閃閃亮亮
[00:04:53.000 --> 00:04:55.000]  很光亮
[00:04:55.000 --> 00:04:56.000]  我走過去看一看
[00:04:56.000 --> 00:04:58.000]  看一看杯子中間
[00:04:58.000 --> 00:05:00.000]  我就退後幾步
[00:05:00.000 --> 00:05:03.000]  因為杯子裡面很骯髒
[00:05:03.000 --> 00:05:04.000]  有些蜘蛛網
[00:05:04.000 --> 00:05:07.000]  有些很骯髒的東西
[00:05:07.000 --> 00:05:09.000]  我就馬上有一種抗拒
[00:05:09.000 --> 00:05:12.000]  不想接近這隻杯
[00:05:12.000 --> 00:05:14.000]  大家都會很明白
[00:05:14.000 --> 00:05:16.000]  真正的潔淨
[00:05:16.000 --> 00:05:17.000]  不單單是外面
[00:05:17.000 --> 00:05:20.000]  更加是裡面的潔淨
[00:05:20.000 --> 00:05:22.000]  因為上帝是創造人
[00:05:22.000 --> 00:05:25.000]  他創造我們裡和外
[00:05:25.000 --> 00:05:29.000]  難道他不知道我們裡面的實況嗎
[00:05:29.000 --> 00:05:30.000]  所以弟兄姊妹
[00:05:30.000 --> 00:05:31.000]  很多時候
[00:05:31.000 --> 00:05:33.000]  如果我們有時候
[00:05:33.000 --> 00:05:35.000]  穿一些名牌衣服
[00:05:35.000 --> 00:05:36.000]  未必是錯誤
[00:05:36.000 --> 00:05:38.000]  但不要因此以為
[00:05:38.000 --> 00:05:39.000]  穿名牌
[00:05:39.000 --> 00:05:42.000]  我們的生命就高貴一點
[00:05:42.000 --> 00:05:45.000]  不要以為我們化了妝
[00:05:45.000 --> 00:05:48.000]  我們因此內心就美善一點
[00:05:48.000 --> 00:05:50.000]  我們可以有美貌
[00:05:50.000 --> 00:05:52.000]  我們感謝神
[00:05:52.000 --> 00:05:53.000]  但要知道
[00:05:53.000 --> 00:05:57.000]  這不等於內在的實況
[00:05:57.000 --> 00:05:59.000]  正如聖經告訴我們
[00:05:59.000 --> 00:06:01.000]  聖經提醒第41節
[00:06:01.000 --> 00:06:03.000]  我們再看
[00:06:03.000 --> 00:06:07.000]  只要把裡面的施舍出去
[00:06:07.000 --> 00:06:10.000]  你們的一切就都潔淨了
[00:06:10.000 --> 00:06:12.000]  這裡所說的裡面的
[00:06:12.000 --> 00:06:14.000]  有很多不同的理解
[00:06:14.000 --> 00:06:16.000]  但按照聖經的上文下理
[00:06:16.000 --> 00:06:18.000]  是在說內外
[00:06:18.000 --> 00:06:21.000]  內在外在的分別
[00:06:21.000 --> 00:06:22.000]  因此我們會想到
[00:06:22.000 --> 00:06:24.000]  裡面的是在說心靈裡
[00:06:24.000 --> 00:06:27.000]  一種誠實的狀況
[00:06:27.000 --> 00:06:28.000]  去施舍的時候
[00:06:28.000 --> 00:06:30.000]  不是為了得別人的讚賞
[00:06:30.000 --> 00:06:32.000]  為了有好的面子
[00:06:32.000 --> 00:06:34.000]  而是誠實地從心靈裡
[00:06:34.000 --> 00:06:37.000]  去學習施舍學習付出
[00:06:37.000 --> 00:06:38.000]  這時候聖經說
[00:06:38.000 --> 00:06:42.000]  一切就潔淨了
[00:06:42.000 --> 00:06:45.000]  或者外在仍然未必很美貌
[00:06:45.000 --> 00:06:46.000]  很吸引
[00:06:46.000 --> 00:06:49.000]  但內心那種誠實的思慾
[00:06:49.000 --> 00:06:52.000]  讓整個人變得美善
[00:06:52.000 --> 00:06:54.000]  這就是聖經所強調
[00:06:54.000 --> 00:06:57.000]  那種內心的重要性
[00:06:57.000 --> 00:06:58.000]  但在法利錯人
[00:06:58.000 --> 00:07:00.000]  虛有其表的時候
[00:07:00.000 --> 00:07:03.000]  耶穌就直接責備他們
[00:07:03.000 --> 00:07:07.000]  大家再看42節
[00:07:07.000 --> 00:07:08.000]  主耶穌說
[00:07:08.000 --> 00:07:11.000]  然而你們法利錯人有和了
[00:07:11.000 --> 00:07:13.000]  主耶穌不單止虧欠
[00:07:13.000 --> 00:07:15.000]  祂是責備
[00:07:15.000 --> 00:07:17.000]  或者教徒有些時候
[00:07:17.000 --> 00:07:19.000]  我們都可以責備
[00:07:19.000 --> 00:07:22.000]  但這個責備不是一種咒詛
[00:07:22.000 --> 00:07:23.000]  不是一種洩憤
[00:07:23.000 --> 00:07:25.000]  其實有和了的意思是說
[00:07:25.000 --> 00:07:29.000]  耶穌裡面有一種感嘆
[00:07:29.000 --> 00:07:31.000]  你們很可憐
[00:07:31.000 --> 00:07:33.000]  你們要面對將來的災禍
[00:07:33.000 --> 00:07:35.000]  你們竟然不知道
[00:07:35.000 --> 00:07:38.000]  是一種心靈的感嘆的表達
[00:07:38.000 --> 00:07:42.000]  而發出一種內心對他們的一種虧欠
[00:07:42.000 --> 00:07:43.000]  接著主耶穌說
[00:07:43.000 --> 00:07:46.000]  因為你們把薄荷、茴香
[00:07:46.000 --> 00:07:49.000]  和各樣的菜蔬獻上十分之一
[00:07:49.000 --> 00:07:53.000]  卻把公義和愛神的事疏忽了
[00:07:53.000 --> 00:07:56.000]  這些獻祭的事情應當作
[00:07:56.000 --> 00:07:57.000]  但其他的事
[00:07:57.000 --> 00:08:00.000]  其他愛神和公義的事情
[00:08:00.000 --> 00:08:03.000]  是不可以疏忽的
[00:08:03.000 --> 00:08:05.000]  當時在律法裡面
[00:08:05.000 --> 00:08:07.000]  沒有要求這些事情
[00:08:07.000 --> 00:08:09.000]  沒錯,當時律法有要求
[00:08:09.000 --> 00:08:12.000]  將五穀、生酒和油
[00:08:12.000 --> 00:08:14.000]  十分之一獻給上帝
[00:08:14.000 --> 00:08:16.000]  但沒有要求蔬菜、茴香
[00:08:16.000 --> 00:08:18.000]  這些很微小的東西
[00:08:18.000 --> 00:08:21.000]  都來奉獻十分之一
[00:08:21.000 --> 00:08:22.000]  但法利索人為了表示
[00:08:22.000 --> 00:08:24.000]  它很勁甜
[00:08:24.000 --> 00:08:27.000]  因此他們注意那些很細微的事情
[00:08:27.000 --> 00:08:30.000]  將那個自我表現出來
[00:08:30.000 --> 00:08:31.000]  大家很明白
[00:08:31.000 --> 00:08:32.000]  你一看的時候就發覺
[00:08:32.000 --> 00:08:37.000]  這種勁甜其實是想表現自我
[00:08:37.000 --> 00:08:40.000]  多於是想向神一種獻祭
[00:08:40.000 --> 00:08:42.000]  在過程當中
[00:08:42.000 --> 00:08:44.000]  因為留心那些細微的
[00:08:44.000 --> 00:08:46.000]  不必要的事
[00:08:46.000 --> 00:08:48.000]  留心自我的表現
[00:08:48.000 --> 00:08:54.000]  就疏忽了那些公義和愛神的事
[00:08:54.000 --> 00:08:57.000]  這些事情就被疏忽了
[00:08:57.000 --> 00:08:58.000]  大家都會記得
[00:08:58.000 --> 00:09:00.000]  我們宣道會創辦人
[00:09:00.000 --> 00:09:01.000]  孫信博寫了一首詩歌
[00:09:01.000 --> 00:09:03.000]  我們也常常唱
[00:09:03.000 --> 00:09:05.000]  就是「非我為主」
[00:09:05.000 --> 00:09:08.000]  Not I, but Christ
[00:09:08.000 --> 00:09:09.000]  這首詩歌副歌的時候
[00:09:09.000 --> 00:09:10.000]  不斷說一句話
[00:09:10.000 --> 00:09:11.000]  重覆地說
[00:09:11.000 --> 00:09:17.000]  他說「求主救我脫離我自己」
[00:09:17.000 --> 00:09:21.000]  「使我融合在主裡面」
[00:09:21.000 --> 00:09:23.000]  人的內心很多時候
[00:09:23.000 --> 00:09:25.000]  被自我綑綁住
[00:09:25.000 --> 00:09:26.000]  因此孫信說
[00:09:26.000 --> 00:09:30.000]  「求主救我脫離我自己」
[00:09:30.000 --> 00:09:32.000]  讓我不是為自己
[00:09:32.000 --> 00:09:36.000]  去裝扮那種美善
[00:09:36.000 --> 00:09:37.000]  而是真的內心裡面
[00:09:37.000 --> 00:09:39.000]  與主聯合
[00:09:39.000 --> 00:09:41.000]  真正關心神所關心的事
[00:09:41.000 --> 00:09:45.000]  就是公義和愛神的事情
[00:09:45.000 --> 00:09:48.000]  這正是我們彼此之間的提醒
[00:09:48.000 --> 00:09:50.000]  然後主耶穌兩次再說
[00:09:50.000 --> 00:09:52.000]  「你們法利錯人有禍了」
[00:09:52.000 --> 00:09:53.000]  「有禍了」
[00:09:53.000 --> 00:09:55.000]  四十三節所說
[00:09:55.000 --> 00:09:57.000]  「你們法利錯人有禍了」
[00:09:57.000 --> 00:10:00.000]  「因為你們在外會堂裡的高位」
[00:10:00.000 --> 00:10:03.000]  「希望得到別人的尊重和注意」
[00:10:03.000 --> 00:10:04.000]  「很歡喜人在市中心」
[00:10:04.000 --> 00:10:06.000]  「在很多人的地方」
[00:10:06.000 --> 00:10:07.000]  「突出了自己」
[00:10:07.000 --> 00:10:10.000]  「得到別人對他的文安」
[00:10:10.000 --> 00:10:13.000]  這些事情主說「有禍了」
[00:10:13.000 --> 00:10:14.000]  四十四節
[00:10:14.000 --> 00:10:15.000]  「你們有禍了」
[00:10:15.000 --> 00:10:17.000]  「因為你們好像不顯露的墳墓」
[00:10:17.000 --> 00:10:20.000]  「在世上的人並不知道」
[00:10:20.000 --> 00:10:21.000]  當時很多的了解
[00:10:21.000 --> 00:10:22.000]  按照律法
[00:10:22.000 --> 00:10:24.000]  如果接觸到死人的屍體
[00:10:24.000 --> 00:10:26.000]  是視為不潔淨
[00:10:26.000 --> 00:10:27.000]  這些墳墓
[00:10:27.000 --> 00:10:28.000]  很多人就避開
[00:10:28.000 --> 00:10:29.000]  不會接觸
[00:10:29.000 --> 00:10:32.000]  但是主耶穌的說話很尖銳
[00:10:32.000 --> 00:10:37.000]  他說你們好像一些不顯露的墳墓
[00:10:37.000 --> 00:10:38.000]  英文的聖經翻譯是
[00:10:38.000 --> 00:10:40.000]  Unmarked Grave
[00:10:40.000 --> 00:10:42.000]  人家都不察覺
[00:10:42.000 --> 00:10:43.000]  你所教導的
[00:10:43.000 --> 00:10:46.000]  你所說的是墳墓
[00:10:46.000 --> 00:10:50.000]  只不過是自己的心靈被你污染了
[00:10:50.000 --> 00:10:53.000]  因此主在當中責備他們
[00:10:53.000 --> 00:10:55.000]  你們要小心所說的
[00:10:55.000 --> 00:10:58.000]  「你們有禍了」
[00:10:58.000 --> 00:10:59.000]  在這裡讓我們看到
[00:10:59.000 --> 00:11:02.000]  當時主耶穌是很直接地提醒
[00:11:02.000 --> 00:11:05.000]  這些法利錯人當中
[00:11:05.000 --> 00:11:07.000]  一個很重要的訊息
[00:11:07.000 --> 00:11:09.000]  你們要悔改
[00:11:09.000 --> 00:11:11.000]  你們要改變
[00:11:11.000 --> 00:11:13.000]  或者我們再看下面第二部分
[00:11:13.000 --> 00:11:15.000]  就是當時主耶穌同時跟律法師說
[00:11:15.000 --> 00:11:19.000]  律法師當中有一個人回答他四十五次
[00:11:19.000 --> 00:11:21.000]  「老師你這樣說
[00:11:21.000 --> 00:11:24.000]  我們把我們也侮辱了」
[00:11:24.000 --> 00:11:25.000]  耶穌說
[00:11:25.000 --> 00:11:27.000]  「你們律法師也有禍了
[00:11:27.000 --> 00:11:30.000]  因為你們把難擔的擔子叫人擔」
[00:11:30.000 --> 00:11:34.000]  自己連一個指頭都不動
[00:11:34.000 --> 00:11:37.000]  律法師是當時那些熟悉律法的
[00:11:37.000 --> 00:11:39.000]  一些專家或者學者
[00:11:39.000 --> 00:11:41.000]  很熟悉律法的
[00:11:41.000 --> 00:11:43.000]  當時當他們聽見的時候
[00:11:43.000 --> 00:11:44.000]  跟耶穌說
[00:11:44.000 --> 00:11:46.000]  「難道我們也有份」
[00:11:46.000 --> 00:11:47.000]  他感覺耶穌所說的話
[00:11:47.000 --> 00:11:50.000]  好像牽連他們
[00:11:50.000 --> 00:11:54.000]  然後說「你們也把我們侮辱了」
[00:11:54.000 --> 00:11:56.000]  我不知道如果你們當時在場
[00:11:56.000 --> 00:11:57.000]  你是主耶穌
[00:11:57.000 --> 00:11:58.000]  你會怎樣反應
[00:11:58.000 --> 00:12:00.000]  一般我們可能都會想
[00:12:00.000 --> 00:12:02.000]  不行,先打個圓場
[00:12:02.000 --> 00:12:04.000]  我們不是在說他們
[00:12:04.000 --> 00:12:06.000]  免得他們誤會
[00:12:06.000 --> 00:12:07.000]  然後可能會說
[00:12:07.000 --> 00:12:09.000]  「不關你們事的
[00:12:09.000 --> 00:12:11.000]  我們在說法利錯人而已」
[00:12:11.000 --> 00:12:13.000]  可能你們誤會了
[00:12:13.000 --> 00:12:16.000]  我遲些有機會再跟你們解釋
[00:12:16.000 --> 00:12:19.000]  可能會迴避了問題
[00:12:19.000 --> 00:12:20.000]  但是主耶穌在場
[00:12:20.000 --> 00:12:23.000]  他沒有避諱
[00:12:23.000 --> 00:12:25.000]  他直接說
[00:12:25.000 --> 00:12:27.000]  「你們律法師有禍了」
[00:12:27.000 --> 00:12:29.000]  因為同樣他們有他們的問題
[00:12:29.000 --> 00:12:32.000]  要面對
[00:12:32.000 --> 00:12:33.000]  各位靈姐妹
[00:12:33.000 --> 00:12:35.000]  我們很需要神給我們
[00:12:35.000 --> 00:12:39.000]  這份道德的勇氣
[00:12:39.000 --> 00:12:41.000]  雖然我們學習有愛心
[00:12:41.000 --> 00:12:44.000]  但是面對這個世界的各種罪惡
[00:12:44.000 --> 00:12:47.000]  我們需要神賜給我們一種
[00:12:47.000 --> 00:12:50.000]  Moral and Spiritual Courage
[00:12:50.000 --> 00:12:53.000]  一種道德和淑敏的勇氣
[00:12:53.000 --> 00:12:55.000]  能夠將自己的安危
[00:12:55.000 --> 00:12:58.000]  可以暫時放下
[00:12:58.000 --> 00:13:01.000]  以致我們不會遷就環境
[00:13:01.000 --> 00:13:03.000]  遷就了那種處境
[00:13:03.000 --> 00:13:06.000]  為了保護保障自己
[00:13:06.000 --> 00:13:11.000]  以致我們將真理埋藏著
[00:13:11.000 --> 00:13:13.000]  在過程中
[00:13:13.000 --> 00:13:16.000]  我們很需要聖靈給我們的幫助
[00:13:16.000 --> 00:13:18.000]  來這樣做
[00:13:18.000 --> 00:13:21.000]  這次菲律賓的事件
[00:13:21.000 --> 00:13:23.000]  大家都會有很多不同的感受
[00:13:23.000 --> 00:13:25.000]  但是其中一個很重要的分析
[00:13:25.000 --> 00:13:27.000]  就是很清楚
[00:13:27.000 --> 00:13:30.000]  在當時的一些警察
[00:13:30.000 --> 00:13:32.000]  所用的策略和方法
[00:13:32.000 --> 00:13:35.000]  很明顯出了極大的問題
[00:13:35.000 --> 00:13:37.000]  我相信大家看報紙有很多分析
[00:13:37.000 --> 00:13:39.000]  我都不必要多說
[00:13:39.000 --> 00:13:44.000]  但是如果有人嘗試將一些問題隱藏著
[00:13:44.000 --> 00:13:48.000]  不單單是得不到真相
[00:13:48.000 --> 00:13:50.000]  而是將來的人
[00:13:50.000 --> 00:13:53.000]  不會有機會得到正確
[00:13:53.000 --> 00:13:56.000]  或者是公平的對待
[00:13:56.000 --> 00:13:59.000]  當一些的錯失沒有處理的時候
[00:13:59.000 --> 00:14:04.000]  意味著這些錯失會延續下去
[00:14:04.000 --> 00:14:07.000]  我想回到聖經裡的二賽亞
[00:14:07.000 --> 00:14:09.000]  耶利米先知裡
[00:14:09.000 --> 00:14:11.000]  一位很重要的
[00:14:11.000 --> 00:14:13.000]  大家常常講及的耶利米先知
[00:14:13.000 --> 00:14:15.000]  在耶利米書的二十六章
[00:14:15.000 --> 00:14:16.000]  大家不用翻
[00:14:16.000 --> 00:14:18.000]  一件事情很觸動我的心
[00:14:18.000 --> 00:14:20.000]  就是當時耶利米向國家
[00:14:20.000 --> 00:14:22.000]  由大國宣告
[00:14:22.000 --> 00:14:24.000]  神要去刑罰這個國家
[00:14:24.000 --> 00:14:25.000]  為他們的罪
[00:14:25.000 --> 00:14:29.000]  要讓他們被擄到巴比倫
[00:14:29.000 --> 00:14:31.000]  耶利米就宣告神的審判
[00:14:31.000 --> 00:14:34.000]  呼籲他們要轉回
[00:14:34.000 --> 00:14:36.000]  當時一些的祭司和先知
[00:14:36.000 --> 00:14:38.000]  責備耶利米
[00:14:38.000 --> 00:14:40.000]  說他怎麼能危言聳聽
[00:14:40.000 --> 00:14:44.000]  令國民心裡那麼慌張
[00:14:44.000 --> 00:14:46.000]  當時他們就要求
[00:14:46.000 --> 00:14:48.000]  要殺死耶利米先知
[00:14:48.000 --> 00:14:51.000]  但是耶利米當時就跟他們說
[00:14:51.000 --> 00:14:53.000]  我這樣來跟你們說
[00:14:53.000 --> 00:14:56.000]  是但願你們悔改之後
[00:14:56.000 --> 00:14:57.000]  神改變他們的心意
[00:14:57.000 --> 00:15:01.000]  不讓你們遭受那麼大的苦困
[00:15:01.000 --> 00:15:03.000]  就是我最大的心願
[00:15:03.000 --> 00:15:05.000]  所以我盼望你們聽到之後
[00:15:05.000 --> 00:15:07.000]  會悔改會回轉
[00:15:07.000 --> 00:15:09.000]  神會不降災禍
[00:15:09.000 --> 00:15:10.000]  至於我
[00:15:10.000 --> 00:15:11.000]  耶利米就說
[00:15:11.000 --> 00:15:14.000]  任你們怎麼待我
[00:15:14.000 --> 00:15:16.000]  他將自己的安危
[00:15:16.000 --> 00:15:18.000]  是自誅到外
[00:15:18.000 --> 00:15:21.000]  但是神有他自己的掌權
[00:15:21.000 --> 00:15:23.000]  沒有人能夠在神之意之外
[00:15:23.000 --> 00:15:25.000]  奪取人的生命
[00:15:25.000 --> 00:15:27.000]  因此當時很奇怪
[00:15:27.000 --> 00:15:31.000]  祭司很多先知要求殺死耶利米
[00:15:31.000 --> 00:15:33.000]  但當時國家的首領
[00:15:33.000 --> 00:15:36.000]  和很多民眾保護他
[00:15:36.000 --> 00:15:39.000]  因此耶利米先知保存了他的生命
[00:15:39.000 --> 00:15:41.000]  這章聖經26章
[00:15:41.000 --> 00:15:42.000]  講到後面的時候
[00:15:42.000 --> 00:15:43.000]  有一個叫做烏尼亞的人
[00:15:43.000 --> 00:15:45.000]  他同樣宣告同樣的訊息
[00:15:45.000 --> 00:15:47.000]  但當他說完之後
[00:15:47.000 --> 00:15:48.000]  他很怕被殺
[00:15:48.000 --> 00:15:50.000]  他就逃去埃及地
[00:15:50.000 --> 00:15:52.000]  但奇怪的
[00:15:52.000 --> 00:15:53.000]  他可能逃得很遠
[00:15:53.000 --> 00:15:56.000]  但是神讓他死
[00:15:56.000 --> 00:15:58.000]  就是猶大王找人去埃及
[00:15:58.000 --> 00:15:59.000]  把他抓回來
[00:15:59.000 --> 00:16:03.000]  然後讓他處死在猶大地方
[00:16:03.000 --> 00:16:04.000]  各位頂姐妹
[00:16:04.000 --> 00:16:05.000]  在我們很多時候
[00:16:05.000 --> 00:16:06.000]  人生的路上
[00:16:06.000 --> 00:16:09.000]  我們都求主給我們那種勇氣
[00:16:09.000 --> 00:16:12.000]  能夠說我們當講的說話
[00:16:12.000 --> 00:16:14.000]  我想說一個自己很簡單的經歷
[00:16:14.000 --> 00:16:15.000]  有一次我在加拿大
[00:16:15.000 --> 00:16:17.000]  一個大的聚會當中
[00:16:17.000 --> 00:16:18.000]  講到
[00:16:18.000 --> 00:16:19.000]  在當時
[00:16:19.000 --> 00:16:21.000]  我和一群頂姐妹不太熟悉
[00:16:21.000 --> 00:16:24.000]  因為我海外去的一位講員
[00:16:24.000 --> 00:16:25.000]  在講到當中
[00:16:25.000 --> 00:16:26.000]  其中一個題目
[00:16:26.000 --> 00:16:28.000]  我很想能夠分享的
[00:16:28.000 --> 00:16:29.000]  就是關於教徒
[00:16:29.000 --> 00:16:31.000]  如何面對情慾的罪的問題
[00:16:31.000 --> 00:16:33.000]  因為北美的情慾的問題
[00:16:33.000 --> 00:16:34.000]  是很嚴重的
[00:16:34.000 --> 00:16:38.000]  當然香港也有我們嚴重的地方
[00:16:38.000 --> 00:16:40.000]  當時我就講出聖經裡面
[00:16:40.000 --> 00:16:42.000]  如何面對我們
[00:16:42.000 --> 00:16:43.000]  去處理罪
[00:16:43.000 --> 00:16:45.000]  特別是情慾的罪的問題
[00:16:45.000 --> 00:16:46.000]  一路講的時候
[00:16:46.000 --> 00:16:50.000]  我發覺頂姐妹是特別的沉默
