
[00:00:00.000 --> 00:00:03.000]  在成績裏面提及重生
[00:10:19.000 --> 00:10:21.000]  尼哥德姆說
[00:10:21.000 --> 00:10:23.000]  人老了怎樣重生呢
[00:10:23.000 --> 00:10:25.000]  難道他能夠再盡母福
[00:10:25.000 --> 00:10:27.000]  再生出來嗎
[00:10:27.000 --> 00:10:29.000]  他在想什麼
[00:10:29.000 --> 00:10:32.000]  在想自然的生產問題
[00:10:32.000 --> 00:10:34.000]  肉身的生產問題
[00:10:34.000 --> 00:10:37.000]  但耶穌所說的不是肉身的問題
[00:10:37.000 --> 00:10:39.000]  是什麼問題
[00:10:39.000 --> 00:10:40.000]  是靈性
[00:10:40.000 --> 00:10:41.000]  是屬靈的問題
[00:10:41.000 --> 00:10:43.000]  人的靈魂的情況如何
[00:10:43.000 --> 00:10:45.000]  在第五節
[00:10:45.000 --> 00:10:47.000]  耶穌回答
[00:10:47.000 --> 00:10:49.000]  我實實在在告訴你
[00:10:49.000 --> 00:10:52.000]  人若不是從水和聖靈生的
[00:10:52.000 --> 00:10:54.000]  就不能盡神的國
[00:10:54.000 --> 00:10:57.000]  從肉身生的就是肉身
[00:10:57.000 --> 00:11:00.000]  從靈生的就是靈
[00:11:00.000 --> 00:11:03.000]  從水意味著得到潔淨
[00:11:03.000 --> 00:11:07.000]  從聖靈意味著是從神而來的工作
[00:11:07.000 --> 00:11:10.000]  是神的靈在我們生命中的工作
[00:11:10.000 --> 00:11:12.000]  不是我們自己的工作
[00:11:12.000 --> 00:11:15.000]  因為唯有從靈生的
[00:11:15.000 --> 00:11:17.000]  才是靈
[00:11:17.000 --> 00:11:21.000]  就是真正的靈魂的重生
[00:11:21.000 --> 00:11:24.000]  是唯有神能夠做的工作
[00:11:24.000 --> 00:11:26.000]  但可能有人會覺得
[00:11:26.000 --> 00:11:28.000]  好像很不實在
[00:11:28.000 --> 00:11:29.000]  很虛無
[00:11:29.000 --> 00:11:32.000]  但主耶穌要用風做比喻
[00:11:32.000 --> 00:11:34.000]  大家看第八節
[00:11:34.000 --> 00:11:38.000]  他說風隨意而吹
[00:11:38.000 --> 00:11:40.000]  你聽見他的響聲
[00:11:40.000 --> 00:11:43.000]  卻不知道他從哪裡來往哪裡去
[00:11:43.000 --> 00:11:47.000]  凡從聖靈生的也是這樣
[00:11:47.000 --> 00:11:49.000]  一陣清風吹過
[00:11:49.000 --> 00:11:51.000]  你覺得很舒服
[00:11:51.000 --> 00:11:55.000]  但你知不知道風是從哪裡來的呢?
[00:11:55.000 --> 00:11:58.000]  當然你可以做一些研究
[00:11:58.000 --> 00:12:00.000]  但無論你怎樣研究也好
[00:12:00.000 --> 00:12:04.000]  你感覺到或感覺不到不是最重要
[00:12:04.000 --> 00:12:07.000]  因為風真實存在
[00:12:07.000 --> 00:12:10.000]  你看不到不等於它不存在
[00:12:10.000 --> 00:12:11.000]  聖經說
[00:12:11.000 --> 00:12:15.000]  聖靈在人生命中重生我們的生命
[00:12:15.000 --> 00:12:17.000]  我們看不到
[00:12:17.000 --> 00:12:20.000]  但真實的存在
[00:12:20.000 --> 00:12:22.000]  你覺得無
[00:12:22.000 --> 00:12:24.000]  開始明白這件事
[00:12:24.000 --> 00:12:26.000]  生命是會改變的
[00:12:26.000 --> 00:12:29.000]  我記得我自己曾經去過泰國
[00:12:29.000 --> 00:12:30.000]  有一個人物
[00:12:30.000 --> 00:12:31.000]  我很深刻的
[00:12:31.000 --> 00:12:34.000]  這位在泰國做傳導人的人物
[00:12:34.000 --> 00:12:36.000]  他本身寫了很多很好的福音單章
[00:12:36.000 --> 00:12:39.000]  所以他自己開了一個報道中心
[00:12:39.000 --> 00:12:43.000]  賣很多福音單章給很多不同的人
[00:12:43.000 --> 00:12:47.000]  帶領很多人因為單章的福音信息而信署
[00:12:47.000 --> 00:12:50.000]  但我認識他已經十多年
[00:12:50.000 --> 00:12:52.000]  十多年前我去泰國的時候
[00:12:52.000 --> 00:12:55.000]  看到他的情況很惡劣
[00:12:55.000 --> 00:12:57.000]  因為他當時開一間餐館
[00:12:57.000 --> 00:12:59.000]  他太太是基督徒
[00:12:59.000 --> 00:13:01.000]  因此在結婚的時候
[00:13:01.000 --> 00:13:05.000]  答應太太結婚之後跟你回教會
[00:13:05.000 --> 00:13:08.000]  但之後當然就沒有其事
[00:13:08.000 --> 00:13:10.000]  但有一個問題一直困擾他
[00:13:10.000 --> 00:13:12.000]  就是他常常喝醉酒
[00:13:12.000 --> 00:13:14.000]  他的餐館賣酒
[00:13:14.000 --> 00:13:16.000]  因為不夠地方儲存酒
[00:13:16.000 --> 00:13:20.000]  將所有的酒儲存在哪裡呢?
[00:13:20.000 --> 00:13:22.000]  在他自己的房間
[00:13:22.000 --> 00:13:24.000]  可以看著自己的酒
[00:13:24.000 --> 00:13:25.000]  正因為這樣
[00:13:25.000 --> 00:13:27.000]  每晚都喝酒
[00:13:27.000 --> 00:13:29.000]  自己喝酒
[00:13:29.000 --> 00:13:31.000]  因此有時候大進紛紛
[00:13:31.000 --> 00:13:33.000]  有時候都做出很多傻事
[00:13:33.000 --> 00:13:36.000]  他很想戒酒但戒不成功
[00:13:36.000 --> 00:13:38.000]  有一晚喝醉酒
[00:13:38.000 --> 00:13:40.000]  然後早上起床的時候
[00:13:40.000 --> 00:13:41.000]  一醒的時候
[00:13:41.000 --> 00:13:43.000]  很憎惡自己
[00:13:43.000 --> 00:13:44.000]  很生氣自己
[00:13:44.000 --> 00:13:46.000]  為什麼會這樣?
[00:13:46.000 --> 00:13:48.000]  然後不知道從哪裡來的動機
[00:13:48.000 --> 00:13:50.000]  突然大聲向那位神說
[00:13:50.000 --> 00:13:53.000]  他說上帝如果你存在
[00:13:53.000 --> 00:13:54.000]  你幫我戒成功酒
[00:13:54.000 --> 00:13:57.000]  我就相信你
[00:13:57.000 --> 00:13:58.000]  在那個時候
[00:13:58.000 --> 00:14:02.000]  我想他的態度不是很好
[00:14:02.000 --> 00:14:05.000]  但主耶穌都聽他的祈禱
[00:14:05.000 --> 00:14:06.000]  出乎意料
[00:14:06.000 --> 00:14:08.000]  在那個祈禱之後
[00:14:08.000 --> 00:14:09.000]  很奇怪
[00:14:09.000 --> 00:14:11.000]  他竟然沒有了那種
[00:14:11.000 --> 00:14:14.000]  喝酒的動機
[00:14:14.000 --> 00:14:16.000]  他最初以為自己可能病
[00:14:16.000 --> 00:14:18.000]  不舒服所以不想喝
[00:14:18.000 --> 00:14:19.000]  但兩個星期
[00:14:19.000 --> 00:14:20.000]  三個星期
[00:14:20.000 --> 00:14:21.000]  四個星期
[00:14:21.000 --> 00:14:23.000]  一直都不想喝酒
[00:14:23.000 --> 00:14:26.000]  他突然間很害怕
[00:14:26.000 --> 00:14:29.000]  他說是真的
[00:14:29.000 --> 00:14:32.000]  那位神真的聽了別人的祈禱
[00:14:32.000 --> 00:14:33.000]  在那個時候
[00:14:33.000 --> 00:14:35.000]  他開始真心地回教會
[00:14:35.000 --> 00:14:37.000]  然後後來他就決心
[00:14:37.000 --> 00:14:41.000]  在自己的餐館裡不再賣酒
[00:14:41.000 --> 00:14:43.000]  他不想別人像他一樣醉酒
[00:14:43.000 --> 00:14:45.000]  同學問他
[00:14:45.000 --> 00:14:48.000]  你賣酒是餐館最重要的收入
[00:14:48.000 --> 00:14:51.000]  你不賣酒你熬得住嗎?
[00:14:51.000 --> 00:14:53.000]  他說不要緊
[00:14:53.000 --> 00:14:56.000]  上面會看著的
[00:14:56.000 --> 00:14:58.000]  後來他餐館繼續經營
[00:14:58.000 --> 00:15:01.000]  但不因為收入不到
[00:15:01.000 --> 00:15:02.000]  足夠的經費
[00:15:02.000 --> 00:15:04.000]  而是因為他決心讀神學
[00:15:04.000 --> 00:15:07.000]  所以他結束了一間餐館
[00:15:07.000 --> 00:15:09.000]  然後他做了傳道人
[00:15:09.000 --> 00:15:11.000]  今天他沒有賣酒
[00:15:11.000 --> 00:15:13.000]  他賣了很多福音丹將
[00:15:13.000 --> 00:15:16.000]  讓很多人能夠認識耶穌
[00:15:16.000 --> 00:15:18.000]  當我見到他的時候
[00:15:18.000 --> 00:15:21.000]  我心裡面就很深刻地感謝神
[00:15:21.000 --> 00:15:24.000]  他重生了
[00:15:24.000 --> 00:15:25.000]  在我們中間
[00:15:25.000 --> 00:15:26.000]  有很多很多的基督徒
[00:15:26.000 --> 00:15:29.000]  都經歷了生命的重生
[00:15:29.000 --> 00:15:33.000]  而我們為重生來感謝神
[00:15:33.000 --> 00:15:34.000]  不是人的工作
[00:15:34.000 --> 00:15:37.000]  是神自己的工作
[00:15:37.000 --> 00:15:39.000]  因為上帝不單讓我們重生
[00:15:39.000 --> 00:15:41.000]  祂的方法是什麼呢?
[00:15:41.000 --> 00:15:44.000]  是載他自己的愛子耶穌
[00:15:44.000 --> 00:15:46.000]  來贖我們的生命
[00:15:46.000 --> 00:15:49.000]  大家再看下第十三節
[00:15:49.000 --> 00:15:53.000]  第三章第十三節
[00:15:53.000 --> 00:15:57.000]  「除了那從天上降下來的人子
[00:15:57.000 --> 00:15:59.000]  沒有人升過天
[00:15:59.000 --> 00:16:02.000]  摩西在曠野怎樣把銅蛇舉起
[00:16:02.000 --> 00:16:05.000]  人子也必照樣被舉起來
[00:16:05.000 --> 00:16:09.000]  使所有信他的人都得永生」
[00:16:09.000 --> 00:16:12.000]  在《聖經》舊約有一段故事
[00:16:12.000 --> 00:16:14.000]  提及當時的以色人
[00:16:14.000 --> 00:16:16.000]  他們在曠野的時候很辛苦
[00:16:16.000 --> 00:16:18.000]  因此他們不斷地咒助神
[00:16:18.000 --> 00:16:21.000]  埋怨神埋怨摩西
[00:16:21.000 --> 00:16:23.000]  在他們那種咒助裡面
[00:16:23.000 --> 00:16:27.000]  神讓他們面對神的責罰
[00:16:27.000 --> 00:16:29.000]  因此有毒蛇在他們中間
[00:16:29.000 --> 00:16:31.000]  咬死咬傷很多人
[00:16:31.000 --> 00:16:34.000]  後來他們知道自己的錯失
[00:16:34.000 --> 00:16:36.000]  向神求寬恕
[00:16:36.000 --> 00:16:37.000]  神就吩咐摩西
[00:16:37.000 --> 00:16:39.000]  你做一條銅蛇
[00:16:39.000 --> 00:16:41.000]  掛在肝上
[00:16:41.000 --> 00:16:43.000]  誰願意承認自己的錯失
[00:16:43.000 --> 00:16:45.000]  抬頭仰望銅蛇
[00:16:45.000 --> 00:16:48.000]  就必得醫治
[00:16:48.000 --> 00:16:50.000]  摩西當時按神所吩咐
[00:16:50.000 --> 00:16:51.000]  做一條銅蛇
[00:16:51.000 --> 00:16:55.000]  當時的銅其實是有些暗紅色的
[00:16:55.000 --> 00:16:58.000]  你看上去好像一條紅色的蛇
[00:16:58.000 --> 00:17:00.000]  然後主耶穌就說
[00:17:00.000 --> 00:17:04.000]  在今天人子要被舉起來
[00:17:04.000 --> 00:17:07.000]  因為主耶穌要被釘在十字架上
[00:17:07.000 --> 00:17:09.000]  流出寶血
[00:17:09.000 --> 00:17:11.000]  誰仰望他的時候
[00:17:11.000 --> 00:17:14.000]  就能夠領受十字架的救恩
[00:17:14.000 --> 00:17:17.000]  就能夠得到醫治
[00:17:17.000 --> 00:17:19.000]  聖經提及到
[00:17:19.000 --> 00:17:22.000]  人自己不能夠救自己
[00:17:22.000 --> 00:17:23.000]  聖經就說
[00:17:23.000 --> 00:17:28.000]  這位主耶穌成為了最新的形狀
[00:17:28.000 --> 00:17:31.000]  好像罪人一樣
[00:17:31.000 --> 00:17:35.000]  以致祂能夠明白我們的處境
[00:17:35.000 --> 00:17:38.000]  祂從天上來到人間
[00:17:38.000 --> 00:17:40.000]  明白我們的情況
[00:17:40.000 --> 00:17:41.000]  苦咒我們的情況
[00:17:41.000 --> 00:17:43.000]  體貼我們的情況
