
[00:00:00.000 --> 00:00:03.000]  當你說到聖靈的幫助的時候
[00:01:29.000 --> 00:01:31.000]  說到幫助的時候
[00:01:31.000 --> 00:01:32.000]  我就不期然想起
[00:01:32.000 --> 00:01:35.000]  我自己在手術的一個經歷
[00:01:35.000 --> 00:01:36.000]  有些大影姐妹都經歷過
[00:01:36.000 --> 00:01:39.000]  在深切治療室的體會
[00:01:39.000 --> 00:01:40.000]  我記得手術之後
[00:01:40.000 --> 00:01:43.000]  我有五天的時間在ICU
[00:01:43.000 --> 00:01:47.000]  那五天的日子是不容易過
[00:01:47.000 --> 00:01:48.000]  但是在那段時間
[00:01:48.000 --> 00:01:51.000]  很重要的就是有貼身的護士幫助
[00:01:51.000 --> 00:01:54.000]  醫院的制度有三間護士
[00:01:54.000 --> 00:01:55.000]  一間八個小時
[00:01:55.000 --> 00:02:00.000]  二十四小時是個別照顧病人
[00:02:00.000 --> 00:02:03.000]  我當時自己身上插滿了角色的喉管
[00:02:03.000 --> 00:02:05.000]  自己身體很痛很軟弱
[00:02:05.000 --> 00:02:07.000]  但是我有一個安慰
[00:02:07.000 --> 00:02:09.000]  就是有什麼事情的時候
[00:02:09.000 --> 00:02:11.000]  有人會幫我
[00:02:11.000 --> 00:02:12.000]  有時候想轉身
[00:02:12.000 --> 00:02:13.000]  自己轉不了
[00:02:13.000 --> 00:02:17.000]  就會稍微跟護士提一提
[00:02:17.000 --> 00:02:18.000]  他就很明白我
[00:02:18.000 --> 00:02:20.000]  然後就幫我轉身
[00:02:20.000 --> 00:02:21.000]  轉身之後
[00:02:21.000 --> 00:02:23.000]  他就舒服一點
[00:02:23.000 --> 00:02:25.000]  有時候覺得傷口特別痛
[00:02:25.000 --> 00:02:29.000]  就提一提請護士幫我
[00:02:29.000 --> 00:02:30.000]  他就會調教一下
[00:02:30.000 --> 00:02:33.000]  滴到我身體的止痛藥
[00:02:33.000 --> 00:02:35.000]  讓我身體沒那麼痛
[00:02:35.000 --> 00:02:37.000]  有時候我甚至迷迷糊糊
[00:02:37.000 --> 00:02:39.000]  都不知道自己的狀況怎麼樣
[00:02:39.000 --> 00:02:41.000]  他留意到我的體溫高了
[00:02:41.000 --> 00:02:45.000]  他又幫我下一些退燒藥
[00:02:45.000 --> 00:02:47.000]  一直在我身邊
[00:02:47.000 --> 00:02:49.000]  我提出或者沒有能力提出
[00:02:49.000 --> 00:02:50.000]  他都明白
[00:02:50.000 --> 00:02:52.000]  然後照顧我
[00:02:52.000 --> 00:02:54.000]  那幾天突然間明白
[00:02:54.000 --> 00:02:56.000]  什麼叫做貼身的照顧
[00:02:56.000 --> 00:02:57.000]  而是對病人來說
[00:02:57.000 --> 00:02:59.000]  是一個很大的安慰
[00:02:59.000 --> 00:03:01.000]  和很大的幫助
[00:03:01.000 --> 00:03:02.000]  各位電影姊妹
[00:03:02.000 --> 00:03:03.000]  我好心相信
[00:03:03.000 --> 00:03:05.000]  整體所描寫的這位聖靈
[00:03:05.000 --> 00:03:08.000]  就是一位幫助者
[00:03:08.000 --> 00:03:10.000]  他真的明白我們的軟弱
[00:03:10.000 --> 00:03:14.000]  又樂意在旁邊幫助我們
[00:03:14.000 --> 00:03:15.000]  而他的關鍵就是
[00:03:15.000 --> 00:03:17.000]  我們願不願意向他尋求
[00:03:17.000 --> 00:03:19.000]  向他開放
[00:03:19.000 --> 00:03:21.000]  接受他的幫助
[00:03:21.000 --> 00:03:24.000]  也都順從他對我們的指示
[00:03:24.000 --> 00:03:26.000]  而今天羅馬書也提及
[00:03:26.000 --> 00:03:28.000]  我們怎樣能夠去領受
[00:03:28.000 --> 00:03:30.000]  聖靈的幫助
[00:03:30.000 --> 00:03:32.000]  我們一起看聖經第八章
[00:03:32.000 --> 00:03:35.000]  我們試試從三方面思想
[00:03:35.000 --> 00:03:37.000]  首先我們想讀的就是
[00:03:37.000 --> 00:03:38.000]  聖經說
[00:03:38.000 --> 00:03:40.000]  聖靈是次生命的靈
[00:03:40.000 --> 00:03:42.000]  在第八章第二節
[00:03:42.000 --> 00:03:45.000]  大家看回前面第二節
[00:03:48.000 --> 00:03:51.000]  因為生命之靈的律
[00:03:51.000 --> 00:03:54.000]  在基督耶穌裡使我自由
[00:03:54.000 --> 00:03:58.000]  脫離了罪和死的律
[00:03:58.000 --> 00:03:59.000]  聖經描寫
[00:03:59.000 --> 00:04:02.000]  聖靈是生命之靈
[00:04:02.000 --> 00:04:04.000]  The Spirit of Life
[00:04:04.000 --> 00:04:07.000]  生命之靈是次生命的
[00:04:07.000 --> 00:04:10.000]  因此聖靈一個最大的工作
[00:04:10.000 --> 00:04:13.000]  是次生命於人
[00:04:13.000 --> 00:04:14.000]  而因為他次生命
[00:04:14.000 --> 00:04:17.000]  就將我們從罪和死的律
[00:04:17.000 --> 00:04:19.000]  釋放出來
[00:04:19.000 --> 00:04:22.000]  不再被死亡來拘禁我們
[00:04:22.000 --> 00:04:25.000]  因此將生命賜給我們
[00:04:25.000 --> 00:04:26.000]  各位電影姊妹
[00:04:26.000 --> 00:04:28.000]  人生最重要的是什麼呢
[00:04:28.000 --> 00:04:30.000]  是得生命
[00:04:30.000 --> 00:04:33.000]  如果沒有了一個永恆生命的盼望
[00:04:33.000 --> 00:04:36.000]  你今生有多麼健康
[00:04:36.000 --> 00:04:38.000]  多麼富足
[00:04:38.000 --> 00:04:41.000]  都不能夠帶給你永遠的幫助
[00:04:41.000 --> 00:04:45.000]  而聖靈來是叫我們得生命
[00:04:45.000 --> 00:04:46.000]  你再看聖經的時候
[00:04:46.000 --> 00:04:47.000]  你會發覺聖經說
[00:04:47.000 --> 00:04:50.000]  因為我們領受神所賜的義
[00:04:50.000 --> 00:04:52.000]  而將生命賜給我們
[00:04:52.000 --> 00:04:54.000]  大家再看下第十節
[00:04:54.000 --> 00:04:59.000]  第十節
[00:04:59.000 --> 00:05:02.000]  基督若在你們裡面
[00:05:02.000 --> 00:05:06.000]  你們的身體因著罪的緣故是死的
[00:05:06.000 --> 00:05:09.000]  沒錯這個軀體因為有罪的緣故
[00:05:09.000 --> 00:05:11.000]  將來都會死亡
[00:05:11.000 --> 00:05:15.000]  但是聖靈卻因著義的緣故
[00:05:15.000 --> 00:05:18.000]  賜給你們生命
[00:05:18.000 --> 00:05:20.000]  我們為什麼會成為義呢
[00:05:20.000 --> 00:05:21.000]  大家都會知道
[00:05:21.000 --> 00:05:23.000]  因為耶穌基督的代屬
[00:05:23.000 --> 00:05:25.000]  將義的生命賜給我們
[00:05:25.000 --> 00:05:27.000]  我們被稱為義
[00:05:27.000 --> 00:05:30.000]  而聖靈因為我們是義的緣故
[00:05:30.000 --> 00:05:33.000]  就賜給我們生命
[00:05:33.000 --> 00:05:37.000]  因此你和我有永恆生命的盼望
[00:05:37.000 --> 00:05:39.000]  各位電影姊妹
[00:05:39.000 --> 00:05:41.000]  上上告訴自己
[00:05:41.000 --> 00:05:45.000]  我是領受了生命的人
[00:05:45.000 --> 00:05:49.000]  因為聖靈已經將生命賜給你
[00:05:49.000 --> 00:05:51.000]  而聖靈賜給我們生命之後
[00:05:51.000 --> 00:05:54.000]  然後聖經在第十二節就說
[00:05:54.000 --> 00:05:55.000]  他說弟兄們
[00:05:55.000 --> 00:05:59.000]  可見我們並不是欠肉體的債
[00:05:59.000 --> 00:06:01.000]  隨著肉體而活
[00:06:01.000 --> 00:06:03.000]  如果隨著肉體而活
[00:06:03.000 --> 00:06:05.000]  你們就必定死
[00:06:05.000 --> 00:06:07.000]  如果靠著聖靈
[00:06:07.000 --> 00:06:09.000]  治死身體的惡行
[00:06:09.000 --> 00:06:12.000]  你們就必活著
[00:06:12.000 --> 00:06:14.000]  聖經提到生命的聖靈
[00:06:14.000 --> 00:06:16.000]  釋放了我們
[00:06:16.000 --> 00:06:20.000]  不再被我們肉體的私慾捆綁住
[00:06:20.000 --> 00:06:23.000]  因此我們不再欠肉體的債
[00:06:23.000 --> 00:06:25.000]  是什麼意思呢
[00:06:25.000 --> 00:06:28.000]  以前我們未信主之前
[00:06:28.000 --> 00:06:30.000]  我們犯罪
[00:06:30.000 --> 00:06:33.000]  我們沒有辦法來抗拒試探
[00:06:33.000 --> 00:06:35.000]  好像欠了人債一樣
[00:06:35.000 --> 00:06:37.000]  也必須還債
[00:06:37.000 --> 00:06:40.000]  但是今天當你領受聖靈之後
[00:06:40.000 --> 00:06:43.000]  你不再欠肉體的債
[00:06:43.000 --> 00:06:45.000]  或者用個比喻來說
[00:06:45.000 --> 00:06:49.000]  一個人當他被判刑坐牢十年
[00:06:49.000 --> 00:06:51.000]  突然間他聽到消息
[00:06:51.000 --> 00:06:52.000]  就有特赦
[00:06:52.000 --> 00:06:54.000]  從監獄裡放了出來
[00:06:54.000 --> 00:06:55.000]  放了出來之後
[00:06:55.000 --> 00:06:57.000]  他仍然覺得自己是在坐牢
[00:06:57.000 --> 00:07:00.000]  因此上上就回到監牢
[00:07:00.000 --> 00:07:03.000]  問那些看監的人
[00:07:03.000 --> 00:07:06.000]  你要我做什麼
[00:07:06.000 --> 00:07:11.000]  去聽從監獄的官員
[00:07:11.000 --> 00:07:13.000]  要求他做的事情
[00:07:13.000 --> 00:07:16.000]  他覺得他仍然是在坐牢
[00:07:16.000 --> 00:07:17.000]  這個情況就是
[00:07:17.000 --> 00:07:20.000]  他仍然覺得自己欠了債
[00:07:20.000 --> 00:07:21.000]  仍然要還
[00:07:21.000 --> 00:07:23.000]  或者直接的比喻
[00:07:23.000 --> 00:07:24.000]  一個人如果你用了很多錢
[00:07:24.000 --> 00:07:26.000]  簽卡簽帳
[00:07:26.000 --> 00:07:28.000]  欠了卡公司很多錢
[00:07:28.000 --> 00:07:29.000]  一直還的時候
[00:07:29.000 --> 00:07:30.000]  只是還到利息
[00:07:30.000 --> 00:07:32.000]  也還不到本金
[00:07:32.000 --> 00:07:35.000]  而且不斷加增金錢
[00:07:35.000 --> 00:07:36.000]  可能有人告訴你
[00:07:36.000 --> 00:07:39.000]  我幫你還了卡數
[00:07:39.000 --> 00:07:41.000]  但是你仍然覺得
[00:07:41.000 --> 00:07:43.000]  我仍然欠卡公司的債
[00:07:43.000 --> 00:07:46.000]  因此定期要還債給卡公司
[00:07:46.000 --> 00:07:52.000]  逼自己去回應卡公司的錢的要求
[00:07:52.000 --> 00:07:54.000]  但是其實你知道
[00:07:54.000 --> 00:07:57.000]  你已經不再欠債
[00:07:57.000 --> 00:07:58.000]  是什麼意思呢
[00:07:58.000 --> 00:07:59.000]  有時候你發覺
[00:07:59.000 --> 00:08:01.000]  當你成為信主之後
[00:08:01.000 --> 00:08:03.000]  有很多不同的試探來到
[00:08:03.000 --> 00:08:04.000]  這些試探來到的時候
[00:08:04.000 --> 00:08:06.000]  你覺得你一定要依從
[00:08:06.000 --> 00:08:08.000]  他對你的要求
[00:08:08.000 --> 00:08:09.000]  在那個時候
[00:08:09.000 --> 00:08:14.000]  你就當自己是向肉體欠債
[00:08:14.000 --> 00:08:15.000]  如果大家記得
[00:08:15.000 --> 00:08:17.000]  我曾經早前說過一件事情
[00:08:17.000 --> 00:08:18.000]  一位姐妹說
[00:08:18.000 --> 00:08:20.000]  有一次在街上走路
[00:08:20.000 --> 00:08:22.000]  很多人很擠迫
[00:08:22.000 --> 00:08:24.000]  突然間有一個年輕的少年人
[00:08:24.000 --> 00:08:27.000]  很快地迎面衝過來
[00:08:27.000 --> 00:08:28.000]  不理你那麼多
[00:08:28.000 --> 00:08:31.000]  他就撞到那位姐妹的肩膀
[00:08:31.000 --> 00:08:33.000]  撞得她很痛
[00:08:33.000 --> 00:08:34.000]  但一聲都沒有道歉
[00:08:34.000 --> 00:08:36.000]  就立刻離開了
[00:08:36.000 --> 00:08:38.000]  這個姐妹很不開心
[00:08:38.000 --> 00:08:40.000]  很憤怒地看著那個年輕人
[00:08:40.000 --> 00:08:41.000]  看著看著就發覺
[00:08:41.000 --> 00:08:42.000]  她撞到另一個人
[00:08:42.000 --> 00:08:43.000]  而且撞得很大力
[00:08:43.000 --> 00:08:45.000]  自己整個人掉到地上
[00:08:45.000 --> 00:08:47.000]  在那個時候姐妹就說
[00:08:47.000 --> 00:08:50.000]  我的心很涼快
[00:08:50.000 --> 00:08:53.000]  很開心她掉在地上
[00:08:53.000 --> 00:08:54.000]  一個自然的反應
[00:08:54.000 --> 00:08:57.000]  就覺得有人幫她報仇
[00:08:57.000 --> 00:08:59.000]  但是接著她心裡有一個提醒
[00:08:59.000 --> 00:09:01.000]  她覺得好像自己
[00:09:01.000 --> 00:09:04.000]  為什麼會這樣想
[00:09:04.000 --> 00:09:07.000]  因此她心裡有一種想法
[00:09:07.000 --> 00:09:10.000]  求神保守這個少年
[00:09:10.000 --> 00:09:11.000]  不知道是什麼背景
[00:09:11.000 --> 00:09:13.000]  求神憐憫他
[00:09:13.000 --> 00:09:17.000]  讓他不受太大的傷害
[00:09:17.000 --> 00:09:19.000]  這個思想的轉變
[00:09:19.000 --> 00:09:21.000]  一個很奇妙的轉變
[00:09:21.000 --> 00:09:22.000]  本來她可以遷就
[00:09:22.000 --> 00:09:25.000]  自己裡面那種肉體的試探
[00:09:25.000 --> 00:09:26.000]  去嬲怒
[00:09:26.000 --> 00:09:27.000]  去憤怒
[00:09:27.000 --> 00:09:28.000]  去發洩
[00:09:28.000 --> 00:09:29.000]  去報復
[00:09:29.000 --> 00:09:31.000]  但是她反而接受了
[00:09:31.000 --> 00:09:33.000]  聖靈給她的提醒
[00:09:33.000 --> 00:09:35.000]  以致她學習去祝福他
[00:09:35.000 --> 00:09:37.000]  去忍耐他
[00:09:37.000 --> 00:09:38.000]  各位弟兄姐妹
[00:09:38.000 --> 00:09:40.000]  當你面對著試探的時候
[00:09:40.000 --> 00:09:42.000]  突然間你見到一個人比你強
[00:09:42.000 --> 00:09:45.000]  內心有窒度的時候
[00:09:45.000 --> 00:09:47.000]  突然間你發覺自己患了病
[00:09:47.000 --> 00:09:49.000]  內心很大的焦慮
[00:09:49.000 --> 00:09:50.000]  突然間你發覺
[00:09:50.000 --> 00:09:52.000]  有人得罪了你
[00:09:52.000 --> 00:09:55.000]  很有仇恨的心浮出來
[00:09:55.000 --> 00:09:57.000]  在這個時候你告訴自己
[00:09:57.000 --> 00:10:00.000]  我不再向肉體負債了
[00:10:00.000 --> 00:10:04.000]  我不需要回應這種惡的意念
[00:10:04.000 --> 00:10:06.000]  甚至惡的行動
[00:10:06.000 --> 00:10:08.000]  你可以順從聖靈
[00:10:08.000 --> 00:10:13.000]  去治死一些惡念、惡行
[00:10:13.000 --> 00:10:15.000]  所以你再看聖經怎麼說
[00:10:15.000 --> 00:10:19.000]  在聖經剛才讀的第十三節
[00:10:19.000 --> 00:10:21.000]  我們不是欠肉體的債
[00:10:21.000 --> 00:10:24.000]  但是如果隨著肉體而活
[00:10:24.000 --> 00:10:27.000]  按照自己的邪情
[00:10:27.000 --> 00:10:28.000]  私慾來生活
[00:10:28.000 --> 00:10:30.000]  你們必定死
[00:10:30.000 --> 00:10:34.000]  但如果靠著聖靈治死身體的惡行
[00:10:34.000 --> 00:10:37.000]  你們就必活著
[00:10:37.000 --> 00:10:40.000]  沒錯,我們基督徒都有新生命
[00:10:40.000 --> 00:10:41.000]  我們很多人都說
[00:10:41.000 --> 00:10:43.000]  這個人很有生命力
[00:10:43.000 --> 00:10:46.000]  有生命力不單單說他有魄力
[00:10:46.000 --> 00:10:48.000]  有健康或者有智慧
[00:10:48.000 --> 00:10:53.000]  而是說他是順從聖靈生活的人
[00:10:53.000 --> 00:10:55.000]  從基督徒的角度來說
[00:10:55.000 --> 00:10:57.000]  一個人當他越去體貼聖靈
[00:10:57.000 --> 00:11:00.000]  他越有生命力
[00:11:00.000 --> 00:11:03.000]  因為聖靈是賜生命的靈
[00:11:03.000 --> 00:11:06.000]  也能夠將生命放在我們裡面
[00:11:06.000 --> 00:11:09.000]  叫我們得著神給我們豐盛的生命
[00:11:09.000 --> 00:11:11.000]  所以首先我們知道
[00:11:11.000 --> 00:11:14.000]  我們要靠聖靈在我們生命中工作
[00:11:14.000 --> 00:11:16.000]  讓我們順從聖靈
[00:11:16.000 --> 00:11:20.000]  以致可以領受賜生命的聖靈
[00:11:20.000 --> 00:11:21.000]  我們再看的時候
[00:11:21.000 --> 00:11:22.000]  聖經就說
[00:11:22.000 --> 00:11:24.000]  我們不是欠肉體的債
[00:11:24.000 --> 00:11:28.000]  而是領受第十四節
[00:11:28.000 --> 00:11:31.000]  因為蒙神的靈引導的
[00:11:31.000 --> 00:11:34.000]  都是神的兒子
[00:11:34.000 --> 00:11:35.000]  或者我們可以這樣說
[00:11:35.000 --> 00:11:37.000]  我們不是欠肉體的債
[00:11:37.000 --> 00:11:41.000]  但我們可以說我們是欠聖靈的債
[00:11:41.000 --> 00:11:43.000]  當聖靈感動我們的時候
[00:11:43.000 --> 00:11:46.000]  我們就必須去回應祂的感動
[00:11:46.000 --> 00:11:48.000]  回應祂的呼召
[00:11:48.000 --> 00:11:53.000]  越回應越確立了我們是什麼身份
[00:11:53.000 --> 00:11:56.000]  神兒子的身份
[00:11:56.000 --> 00:11:59.000]  越清楚表明我們是屬於神的
[00:11:59.000 --> 00:12:01.000]  順從聖靈的人
[00:12:01.000 --> 00:12:04.000]  是更清楚知道
[00:12:04.000 --> 00:12:07.000]  祂是神兒女的身份
[00:12:07.000 --> 00:12:08.000]  祂頂尖在生活當中
[00:12:08.000 --> 00:12:10.000]  你有些時候會察覺到
[00:12:10.000 --> 00:12:12.000]  聖靈有很清楚對你的指引
[00:12:12.000 --> 00:12:16.000]  有些時候你會覺得不是很肯定
[00:12:16.000 --> 00:12:20.000]  但你的內心留心去分辨
[00:12:20.000 --> 00:12:22.000]  有人說怎樣分辨呢
[00:12:22.000 --> 00:12:24.000]  或者你最初不是太肯定的時候
[00:12:24.000 --> 00:12:25.000]  你不要擔心
[00:12:25.000 --> 00:12:27.000]  有人有個比喻說
[00:12:27.000 --> 00:12:29.000]  如果你和一個朋友初相識
[00:12:29.000 --> 00:12:30.000]  他打電話給你
[00:12:30.000 --> 00:12:32.000]  一聽電話的時候
[00:12:32.000 --> 00:12:36.000]  喂?你問誰啊?
[00:12:36.000 --> 00:12:38.000]  你認不認得我的聲音啊?
[00:12:38.000 --> 00:12:39.000]  當然不認得了
[00:12:39.000 --> 00:12:40.000]  剛剛認識的
[00:12:40.000 --> 00:12:41.000]  你不會認識他
[00:12:41.000 --> 00:12:43.000]  不會認得聲音
[00:12:43.000 --> 00:12:45.000]  但當你聽了幾次之後
[00:12:45.000 --> 00:12:48.000]  慢慢很快就知道
[00:12:48.000 --> 00:12:51.000]  哦!是你啊
[00:12:51.000 --> 00:12:55.000]  留心去了解聖靈怎樣引導你
[00:12:55.000 --> 00:12:56.000]  對你的提醒
[00:12:56.000 --> 00:12:58.000]  對你的光照
[00:12:58.000 --> 00:13:00.000]  然後順從引導
[00:13:00.000 --> 00:13:02.000]  去分辨祂的聲音
[00:13:02.000 --> 00:13:03.000]  去留意祂的引導
[00:13:03.000 --> 00:13:08.000]  你就一天一天更加能夠順從聖靈
[00:13:08.000 --> 00:13:09.000]  第二方面我們再看
[00:13:09.000 --> 00:13:11.000]  聖靈不單止是賜生命的靈
[00:13:11.000 --> 00:13:15.000]  也叫我們成為神而止的靈
[00:13:15.000 --> 00:13:18.000]  大家看第十五節
[00:13:18.000 --> 00:13:22.000]  你們接受的不是奴僕的靈
[00:13:22.000 --> 00:13:24.000]  使你們仍舊懼怕
[00:13:24.000 --> 00:13:25.000]  你們接受的
[00:13:25.000 --> 00:13:30.000]  是使人成為自止後止的意思的靈
[00:13:30.000 --> 00:13:33.000]  使我們呼叫阿爸父
[00:13:33.000 --> 00:13:36.000]  我們所領受的不是奴僕的靈
[00:13:36.000 --> 00:13:38.000]  是什麼意思呢?
[00:13:38.000 --> 00:13:39.000]  有時候我們會很怕
[00:13:39.000 --> 00:13:41.000]  怕得罪神
[00:13:41.000 --> 00:13:42.000]  很怕神不喜歡
[00:13:42.000 --> 00:13:44.000]  因此做得不好的時候
[00:13:44.000 --> 00:13:45.000]  神會刑罰我
[00:13:45.000 --> 00:13:47.000]  會處分我
[00:13:47.000 --> 00:13:50.000]  以為祂是一個很嚴厲的主人
[00:13:50.000 --> 00:13:51.000]  我是奴僕
[00:13:51.000 --> 00:13:55.000]  一不聽話就受主人來責打
[00:13:55.000 --> 00:13:56.000]  不是
[00:13:56.000 --> 00:13:58.000]  我們所領受的不是奴僕的靈
[00:13:58.000 --> 00:14:01.000]  是已止的靈
[00:14:01.000 --> 00:14:02.000]  一位年長的姐妹
[00:14:02.000 --> 00:14:04.000]  她信主之後跟我們分享
[00:14:04.000 --> 00:14:07.000]  她以前拜了很多年的偶像
[00:14:07.000 --> 00:14:08.000]  她告訴我們
[00:14:08.000 --> 00:14:10.000]  很多年拜偶像心裡都不安心
[00:14:10.000 --> 00:14:12.000]  她就解釋
[00:14:12.000 --> 00:14:14.000]  她說拜很多偶像的時候
[00:14:14.000 --> 00:14:17.000]  一旦忘記了裝香幾天
[00:14:17.000 --> 00:14:19.000]  她就很害怕
[00:14:19.000 --> 00:14:21.000]  因為怕神靈不高興
[00:14:21.000 --> 00:14:24.000]  一會兒走出去會不會被車撞到
[00:14:24.000 --> 00:14:25.000]  一會兒做一些事情
[00:14:25.000 --> 00:14:26.000]  會不會神靈不高興
[00:14:26.000 --> 00:14:29.000]  吃錯東西會肚子痛
[00:14:29.000 --> 00:14:30.000]  很多時候都很多擔心
[00:14:30.000 --> 00:14:33.000]  怕得罪了神靈
[00:14:33.000 --> 00:14:34.000]  但當她信耶穌之後
[00:14:34.000 --> 00:14:35.000]  她就說
[00:14:35.000 --> 00:14:37.000]  最大最大的分別
[00:14:37.000 --> 00:14:39.000]  她清楚感受這位真神
[00:14:39.000 --> 00:14:42.000]  是愛的神
[00:14:42.000 --> 00:14:44.000]  她會感受到就算自己軟弱
[00:14:44.000 --> 00:14:47.000]  這位上帝會明白自己
[00:14:47.000 --> 00:14:50.000]  會幫助、會寬恕
[00:14:50.000 --> 00:14:52.000]  因此帶著很安樂的心
[00:14:52.000 --> 00:14:55.000]  每天回來教會崇拜
[00:14:55.000 --> 00:14:56.000]  各位靈姐妹
[00:14:56.000 --> 00:15:00.000]  這位上帝是賜下聖靈
[00:15:00.000 --> 00:15:02.000]  是讓我們清楚知道
[00:15:02.000 --> 00:15:04.000]  是神的兒子
[00:15:04.000 --> 00:15:06.000]  但為什麼有兒子呢
[00:15:06.000 --> 00:15:07.000]  如果你看回聖經的時候
[00:15:07.000 --> 00:15:09.000]  這個字眼我們平時很少用
[00:15:09.000 --> 00:15:11.000]  表示我們是神的後製
[00:15:11.000 --> 00:15:13.000]  一提到後製的時候
[00:15:13.000 --> 00:15:16.000]  你想起什麼
[00:15:16.000 --> 00:15:21.000]  你說祂是這個人的後製
[00:15:21.000 --> 00:15:26.000]  意味著祂會承受這個人的產業
[00:15:26.000 --> 00:15:30.000]  一切祂所有的都要給你繼承
[00:15:30.000 --> 00:15:34.000]  神的一切風聲都要賜給祂的後製
[00:15:34.000 --> 00:15:36.000]  意味著你和我要承受神
[00:15:36.000 --> 00:15:40.000]  最寶貴的、最豐盛的產業
[00:15:40.000 --> 00:15:41.000]  因此聖經說
[00:15:41.000 --> 00:15:45.000]  我們所承受的是成為自己的靈
[00:15:45.000 --> 00:15:48.000]  我們可以呼叫「阿爸父」
[00:15:48.000 --> 00:15:51.000]  「阿爸父」是誰說的呢
[00:15:51.000 --> 00:15:53.000]  主耶穌在哪裡說的呢
[00:15:53.000 --> 00:15:55.000]  在《赫西瑪利予》的時候
[00:15:55.000 --> 00:15:57.000]  「阿爸父」你凡事都能作
[00:15:57.000 --> 00:15:59.000]  「阿爸」是阿蘭文
[00:15:59.000 --> 00:16:01.000]  「父」是希臘文
[00:16:01.000 --> 00:16:02.000]  兩個字同一個意思
[00:16:02.000 --> 00:16:03.000]  但重複地說
[00:16:03.000 --> 00:16:07.000]  表達主耶穌和父之間的密切關係
[00:16:07.000 --> 00:16:09.000]  而祂鼓勵我們
[00:16:09.000 --> 00:16:12.000]  屬神的人都可以這樣向天父祈禱
[00:16:12.000 --> 00:16:16.000]  你可以祈禱說「阿爸父」
[00:16:16.000 --> 00:16:18.000]  是你天上的父親
[00:16:18.000 --> 00:16:21.000]  他和你之間有很密切的關係
[00:16:21.000 --> 00:16:24.000]  你可以稱祂為你的父親
[00:16:24.000 --> 00:16:28.000]  因為祂會以你為祂的兒子
[00:16:28.000 --> 00:16:30.000]  聖靈降臨的時候
[00:16:30.000 --> 00:16:33.000]  更加確認你是神的兒子
[00:16:33.000 --> 00:16:40.000]  因為聖靈使我們成為後世的聖靈
[00:16:40.000 --> 00:16:44.000]  我最近看到一位宣教士說他的經歷
[00:16:44.000 --> 00:16:50.000]  他說他自己在中美洲加勒比海附近的一個島
[00:16:50.000 --> 00:16:53.000]  一位女宣教士叫做Helen
[00:16:53.000 --> 00:16:54.000]  這位宣教士有一次
[00:16:54.000 --> 00:16:57.000]  她發現自己染了一個毛病
[00:16:57.000 --> 00:17:00.000]  就是體內有一些亞米巴蟲
[00:17:00.000 --> 00:17:02.000]  大家知道在一些落後的國家
