
[00:00:00.000 --> 00:00:02.000]  我想提及一件事
[00:08:16.920 --> 00:08:18.720]  他唱完一首歌
[00:08:18.720 --> 00:08:20.120]  唱完了嗎?
[00:08:20.120 --> 00:08:22.520]  剛才唱了什麼呢?
[00:08:22.520 --> 00:08:25.520]  不是很知道自己唱了什麼
[00:08:25.520 --> 00:08:25.920]  不是啊
[00:08:25.920 --> 00:08:28.520]  剛才明明是在唱的
[00:08:28.520 --> 00:08:30.320]  你有沒有試過唱完之後
[00:08:30.320 --> 00:08:33.120]  都不知道自己唱了什麼
[00:08:33.120 --> 00:08:34.120]  當時他就說
[00:08:34.120 --> 00:08:37.520]  我因為發覺自己一直在想一些事情
[00:08:37.520 --> 00:08:38.320]  在想一些事情
[00:08:38.320 --> 00:08:41.920]  但嘴巴還可以唱歌
[00:08:41.920 --> 00:08:44.120]  有些時候沒錯我們有怨虐
[00:08:44.120 --> 00:08:45.920]  但更加要警覺住
[00:08:45.920 --> 00:08:48.720]  不要因為你有一些外在的表現
[00:08:48.720 --> 00:08:52.120]  就以為自己在敬拜
[00:08:52.120 --> 00:08:54.920]  有些時候我們參加崇拜
[00:08:54.920 --> 00:08:56.920]  我們會奉獻金錢
[00:08:56.920 --> 00:08:58.520]  我們會唱詩
[00:08:58.520 --> 00:09:01.320]  有些時候我們會跪下禱告
[00:09:01.320 --> 00:09:04.520]  我們獻上那種心靈的敬拜
[00:09:04.520 --> 00:09:06.520]  但這些可以成為一種
[00:09:06.520 --> 00:09:10.120]  只是形式主義的一種表達
[00:09:10.120 --> 00:09:14.120]  可以是一種純是恩秦的一種活動
[00:09:14.120 --> 00:09:17.320]  而心是遠離上帝
[00:09:17.320 --> 00:09:19.920]  聖經說我們要用心靈敬拜
[00:09:19.920 --> 00:09:23.720]  第一是心裡誠實地敬拜
[00:09:23.720 --> 00:09:24.720]  第二
[00:09:24.720 --> 00:09:26.920]  按照心靈敬拜是表示
[00:09:26.920 --> 00:09:30.120]  你會投入你的感情
[00:09:30.120 --> 00:09:33.920]  不是單單你自己某一部分
[00:09:33.920 --> 00:09:35.920]  而是整個人投入
[00:09:35.920 --> 00:09:38.520]  包括你對神的渴慕
[00:09:38.520 --> 00:09:41.320]  你對神的那種尋求的心
[00:09:41.320 --> 00:09:42.920]  那種傾慕的心
[00:09:42.920 --> 00:09:44.920]  那種讚嘆的心
[00:09:44.920 --> 00:09:47.520]  又或者你心裡有一種很深切的
[00:09:47.520 --> 00:09:49.120]  一種悔罪
[00:09:49.120 --> 00:09:50.920]  一種心靈的反思
[00:09:50.920 --> 00:09:53.920]  在神面前向祂表達
[00:09:53.920 --> 00:09:57.120]  投入你的感情
[00:09:57.120 --> 00:10:01.520]  我早前有機會和太太去一個特別的餐廳
[00:10:01.520 --> 00:10:03.120]  我們有些特別的日子
[00:10:03.120 --> 00:10:04.520]  找一個比較特別的餐廳
[00:10:04.520 --> 00:10:06.920]  來一起吃一頓飯
[00:10:06.920 --> 00:10:08.120]  去到發覺
[00:10:08.120 --> 00:10:11.720]  真的情調很好
[00:10:11.720 --> 00:10:15.120]  一邊聊天一邊吃東西的時候
[00:10:15.120 --> 00:10:17.520]  突然間留意到旁邊的餐桌
[00:10:17.520 --> 00:10:19.720]  也有一對夫婦在那裏
[00:10:19.720 --> 00:10:21.920]  可能是他們的結婚週年
[00:10:21.920 --> 00:10:24.720]  我看到侍應把一個漂亮的蛋糕拿過去
[00:10:24.720 --> 00:10:28.720]  點了蠟燭給他們慶祝
[00:10:28.720 --> 00:10:29.920]  但我留意到
[00:10:29.920 --> 00:10:32.120]  由他們開始坐下來
[00:10:32.120 --> 00:10:33.920]  他們比我們遲到
[00:10:33.920 --> 00:10:35.920]  直至他們離開
[00:10:35.920 --> 00:10:38.120]  好像還沒有談過天
[00:10:38.120 --> 00:10:39.520]  兩人不說話
[00:10:39.520 --> 00:10:40.920]  坐在那裏吃東西
[00:10:40.920 --> 00:10:42.920]  先生拿著手機
[00:10:42.920 --> 00:10:45.920]  就一直在那裏搞
[00:10:45.920 --> 00:10:48.720]  然後很快他們就結帳了
[00:10:48.720 --> 00:10:49.720]  先生負責付錢
[00:10:49.720 --> 00:10:51.520]  他出錢的
[00:10:51.520 --> 00:10:54.920]  然後他就起身走了
[00:10:54.920 --> 00:10:56.720]  太太不知道他走了
[00:10:56.720 --> 00:10:59.520]  他就馬上拿著手袋
[00:10:59.520 --> 00:11:03.320]  其他東西就馬上快步跟著他走
[00:11:03.320 --> 00:11:05.520]  我覺得很奇怪
[00:11:05.520 --> 00:11:07.720]  我心想
[00:11:07.720 --> 00:11:10.720]  想像而已
[00:11:10.720 --> 00:11:12.520]  太太告訴先生
[00:11:12.520 --> 00:11:13.720]  很感謝你
[00:11:13.720 --> 00:11:17.720]  週年紀念你帶我來一個漂亮的餐廳吃東西
[00:11:17.720 --> 00:11:19.520]  然後先生就說
[00:11:19.520 --> 00:11:20.720]  不用提的
[00:11:20.720 --> 00:11:22.720]  是我責任
[00:11:22.720 --> 00:11:26.520]  如果他真的這樣說
[00:11:26.520 --> 00:11:28.520]  太太的感覺是怎樣
[00:11:28.520 --> 00:11:30.520]  沒錯他要盡一些責任
[00:11:30.520 --> 00:11:33.520]  結婚週年紀念做一些慶祝
[00:11:33.520 --> 00:11:35.920]  但太太完全不是味道
[00:11:35.920 --> 00:11:39.520]  因為她不是很投入
[00:11:39.520 --> 00:11:42.520]  也不是真的很想
[00:11:42.520 --> 00:11:45.520]  很甘心或者很歡喜
[00:11:45.520 --> 00:11:51.520]  來跟太太一起去經過一段慶祝的時間
[00:11:51.520 --> 00:11:53.520]  我想說
[00:11:53.520 --> 00:11:55.520]  弟兄姊妹留心
[00:11:55.520 --> 00:11:58.520]  我們有些時候的敬拜
[00:11:58.520 --> 00:11:59.520]  上帝告訴我們
[00:11:59.520 --> 00:12:03.120]  祂在尋找一些敬拜祂的人
[00:12:03.120 --> 00:12:05.520]  是怎樣敬拜祂的人呢
[00:12:05.520 --> 00:12:08.520]  是以祂的心靈敬拜
[00:12:08.520 --> 00:12:10.520]  也意味著我們是真實的
[00:12:10.520 --> 00:12:12.520]  也投進我們的心思
[00:12:12.520 --> 00:12:13.520]  我們的感情
[00:12:13.520 --> 00:12:15.120]  來敬拜祂
[00:12:15.120 --> 00:12:18.520]  免得我們的敬拜
[00:12:18.520 --> 00:12:22.520]  是神說你們敬拜我是枉然的
[00:12:22.520 --> 00:12:26.520]  最近我們提及早退的問題
[00:12:26.520 --> 00:12:29.520]  我不想多說
[00:12:29.520 --> 00:12:32.520]  因為可能個別頂會有些特殊的原因
[00:12:32.520 --> 00:12:35.520]  但你知道當你早退的時候
[00:12:35.520 --> 00:12:37.520]  上帝還在
[00:12:37.520 --> 00:12:39.520]  祂還未走
[00:12:39.520 --> 00:12:43.520]  而你心裏也要提醒自己
[00:12:43.520 --> 00:12:46.920]  你裏面有沒有真正投入自己
[00:12:46.920 --> 00:12:51.920]  來向神獻上心中的感謝和敬拜
[00:12:51.920 --> 00:12:53.920]  我記得另外一次
[00:12:53.920 --> 00:12:56.920]  我有機會在一間教會
[00:12:56.920 --> 00:12:58.920]  來參加他們的崇拜
[00:12:58.920 --> 00:13:02.920]  在崇拜的過程當中
[00:13:02.920 --> 00:13:05.920]  有很多不同的表達方式
[00:13:05.920 --> 00:13:07.920]  我發覺他們有一個很特別的做法
[00:13:07.920 --> 00:13:09.920]  在他們崇拜之後
[00:13:09.920 --> 00:13:10.920]  由修奉獻
[00:13:10.920 --> 00:13:15.320]  我便想到師事在哪裏
[00:13:15.320 --> 00:13:17.320]  發覺沒有師事
[00:13:17.320 --> 00:13:19.320]  我自己預備了奉獻
[00:13:19.320 --> 00:13:21.320]  那怎麼辦呢?
[00:13:21.320 --> 00:13:23.320]  突然發現弟兄姊妹全部
[00:13:23.320 --> 00:13:25.320]  他們都走到通道中間
[00:13:25.320 --> 00:13:27.320]  都不在教會
[00:13:27.320 --> 00:13:32.320]  前面有三座很大的奉獻箱
[00:13:32.320 --> 00:13:36.320]  然後弟兄姊妹一個個排隊
[00:13:36.320 --> 00:13:39.320]  逐個上前來奉獻
[00:13:39.320 --> 00:13:42.720]  我看到他們一個個很有秩序
[00:13:42.720 --> 00:13:44.720]  特別我留意到一些年長的
[00:13:44.720 --> 00:13:46.720]  其中一個很感動
[00:13:46.720 --> 00:13:50.720]  我看到他好像很門山一樣
[00:13:50.720 --> 00:13:53.720]  艱難地一步步向前走
[00:13:53.720 --> 00:13:55.720]  然後來到奉獻箱前面
[00:13:55.720 --> 00:13:57.720]  他定一定
[00:13:57.720 --> 00:14:00.720]  看到他帶著一個很誠懇的心
[00:14:00.720 --> 00:14:03.720]  表達對神的奉獻
[00:14:03.720 --> 00:14:06.720]  我突然覺得
[00:14:06.720 --> 00:14:09.720]  那裏多少錢不是最重要
[00:14:09.720 --> 00:14:11.720]  最重要是這位姊妹
[00:14:11.720 --> 00:14:16.720]  她很誠實地將她願意敬拜神
[00:14:16.720 --> 00:14:20.720]  奉獻的心表達出來
[00:14:20.720 --> 00:14:22.720]  真正的敬拜
[00:14:22.720 --> 00:14:25.720]  在那個時候她表達出來
[00:14:25.720 --> 00:14:27.720]  聖經裏面所提及
[00:14:27.720 --> 00:14:31.720]  用心靈敬拜是投入感情的
[00:14:31.720 --> 00:14:33.720]  第三我想說的就是
[00:14:33.720 --> 00:14:34.720]  沒錯有些時候
[00:14:34.720 --> 00:14:35.720]  當我們敬拜的時候
[00:14:35.720 --> 00:14:36.720]  你記得敬拜
[00:14:36.720 --> 00:14:37.720]  剛才我們說
[00:14:37.720 --> 00:14:40.720]  是因為聖靈重生了我們
[00:14:40.720 --> 00:14:42.720]  所以當你敬拜的時候
[00:14:42.720 --> 00:14:43.720]  有些時候你會體會到
[00:14:43.720 --> 00:14:47.720]  自己好像很無動力
[00:14:47.720 --> 00:14:48.720]  有一種感覺好像
[00:14:48.720 --> 00:14:51.720]  沒有甚麼感覺
[00:14:51.720 --> 00:14:53.720]  但你記得聖經裏說
[00:14:53.720 --> 00:14:56.720]  當主耶穌提到聖靈的時候
[00:14:56.720 --> 00:14:59.720]  同樣的《楊枯蔭》第七章提及到
[00:14:59.720 --> 00:15:02.720]  在節期的最後一天
[00:15:02.720 --> 00:15:03.720]  主耶穌站起來
[00:15:03.720 --> 00:15:06.720]  然後祂大聲地跟周圍的人說
[00:15:06.720 --> 00:15:11.720]  人若渴了可以到我這裏來
[00:15:11.720 --> 00:15:12.720]  然後主就說
[00:15:12.720 --> 00:15:15.720]  信我的人要從他腹中流出
[00:15:15.720 --> 00:15:17.720]  甚麼?
[00:15:17.720 --> 00:15:20.720]  活水、乾涸
[00:15:20.720 --> 00:15:23.720]  聖靈在我們裏面湧流
[00:15:23.720 --> 00:15:26.720]  可以成為活水的乾涸
[00:15:26.720 --> 00:15:28.720]  但第一步就是主問
[00:15:28.720 --> 00:15:31.720]  有誰渴了?
[00:15:31.720 --> 00:15:33.720]  就可以到主來
[00:15:33.720 --> 00:15:35.720]  有時候我們領受不到
[00:15:35.720 --> 00:15:37.720]  聖靈的恩惠
[00:15:37.720 --> 00:15:38.720]  是因為我們覺得
[00:15:38.720 --> 00:15:40.720]  我們都沒有問題
[00:15:40.720 --> 00:15:42.720]  我們都可以很好
[00:15:42.720 --> 00:15:44.720]  而看不見自己的需要
[00:15:44.720 --> 00:15:47.720]  以致在神面前尋求
[00:15:47.720 --> 00:15:49.720]  沒錯有時候我們敬拜上帝
[00:15:49.720 --> 00:15:53.720]  有時候會覺得好像盡了責任
[00:15:53.720 --> 00:15:56.720]  但何時你察覺自己這種情況
[00:15:56.720 --> 00:16:00.720]  你在神面前向祂坦然地
[00:16:00.720 --> 00:16:02.720]  承認自己的狀況
[00:16:02.720 --> 00:16:05.720]  主啊我需要祢的聖靈
[00:16:05.720 --> 00:16:07.720]  祢去再次更新我
[00:16:07.720 --> 00:16:08.720]  愛祢的心
[00:16:08.720 --> 00:16:10.720]  敬拜祢的心
[00:16:10.720 --> 00:16:11.720]  你知道在那個時候
[00:16:11.720 --> 00:16:12.720]  你正在敬拜神
[00:16:12.720 --> 00:16:17.720]  因為你誠實面對自己的狀況
[00:16:17.720 --> 00:16:19.720]  我想分析C篇51篇
[00:16:19.720 --> 00:16:23.720]  當大衛誠實面對他自己的罪的時候
[00:16:23.720 --> 00:16:24.720]  然後他向神祈禱
[00:16:24.720 --> 00:16:29.720]  他說神啊求祢使我重新有正直的靈
[00:16:29.720 --> 00:16:31.720]  使我樂意的靈
[00:16:31.720 --> 00:16:32.720]  歡喜快樂的
[00:16:32.720 --> 00:16:35.720]  甘心樂意的跟隨你
[00:16:35.720 --> 00:16:39.720]  樂意的靈來扶持著我
[00:16:39.720 --> 00:16:41.720]  當人向神這樣呼求的時候
[00:16:41.720 --> 00:16:45.720]  他經歷上帝聖靈在他生命當中的工作
[00:16:45.720 --> 00:16:47.720]  各位電視節目的你會記得
[00:16:47.720 --> 00:16:52.720]  當主耶穌和七十個門徒說
[00:16:52.720 --> 00:16:55.720]  他們剛剛出去玩鬼
[00:16:55.720 --> 00:16:56.720]  傳道
[00:16:56.720 --> 00:16:58.720]  很開心回來
[00:16:58.720 --> 00:17:01.720]  然後耶穌見到他們的情況之後
[00:17:01.720 --> 00:17:03.720]  他就向神禱告
[00:17:03.720 --> 00:17:06.720]  聖經說正當那時
[00:17:06.720 --> 00:17:07.720]  在那個時候
[00:17:07.720 --> 00:17:12.720]  耶穌被聖靈感動
[00:17:12.720 --> 00:17:15.720]  然後他就說
[00:17:15.720 --> 00:17:16.720]  天地的主啊
[00:17:16.720 --> 00:17:18.720]  我感謝你
[00:17:18.720 --> 00:17:22.720]  在那些時刻聖靈感動主耶穌
[00:17:22.720 --> 00:17:24.720]  他見到這一群的人
[00:17:24.720 --> 00:17:25.720]  很平凡的人
[00:17:25.720 --> 00:17:28.720]  竟然他們見到神的作為
[00:17:28.720 --> 00:17:29.720]  在他們生命中
[00:17:29.720 --> 00:17:31.720]  那些歷代的先知
[00:17:31.720 --> 00:17:35.720]  歷代的祭司想知道這些事情
[00:17:35.720 --> 00:17:37.720]  但他們沒有機會知道
[00:17:37.720 --> 00:17:42.720]  但竟然上帝讓他們經歷
[00:17:42.720 --> 00:17:44.720]  然後主耶穌都被聖靈感動
[00:17:44.720 --> 00:17:48.720]  然後就讚美感謝上帝
[00:17:48.720 --> 00:17:52.720]  有些時候我自己心裏都體會到一件事
[00:17:52.720 --> 00:17:55.720]  當我們幾時循例來敬拜的時候
[00:17:55.720 --> 00:17:59.720]  你發覺你心裏不能夠用心靈敬拜
[00:17:59.720 --> 00:18:01.720]  但當你的心轉向上帝
[00:18:01.720 --> 00:18:04.720]  承認自己都需要尋求聖靈的工作的時候
[00:18:04.720 --> 00:18:06.720]  你會看到聖靈怎樣感動你
[00:18:06.720 --> 00:18:08.720]  想起很多神的恩惠
[00:18:08.720 --> 00:18:09.720]  想起祂的作為
[00:18:09.720 --> 00:18:15.720]  以致能夠可以心被恩感來歌頌上帝
[00:18:15.720 --> 00:18:17.720]  當我們讀聖經的時候
[00:18:17.720 --> 00:18:19.720]  聖經告訴我們
[00:18:19.720 --> 00:18:24.720]  神要尋找一些用心靈敬拜祂的人
[00:18:24.720 --> 00:18:27.720]  同樣我們剛才讀的聖經二十三節
