
[00:00:00.000 --> 00:00:01.200]  如果大家有印象
[00:06:26.960 --> 00:06:30.640]  當你未記講及到很多方面的生活操守
[00:06:30.640 --> 00:06:33.200]  最後總有一個短句
[00:06:33.200 --> 00:06:35.680]  你有沒有留意剛才讀聖經的時候說
[00:06:35.680 --> 00:06:38.120]  「我是耶和華 你們的神」
[00:06:38.120 --> 00:06:39.640]  大家看看第十節
[00:06:39.640 --> 00:06:41.320]  我們翻到第十九章
[00:06:41.320 --> 00:06:46.960]  第十節最後一句
[00:06:46.960 --> 00:06:49.840]  「我是耶和華 你們的神」
[00:06:49.840 --> 00:06:52.400]  然後十二節
[00:06:52.400 --> 00:06:54.880]  「我是耶和華」最後一句
[00:06:54.880 --> 00:06:57.720]  然後去到十四節
[00:06:57.720 --> 00:06:59.360]  「我是耶和華」
[00:06:59.360 --> 00:07:04.520]  或者我們跳一跳去到旁邊的三十四節
[00:07:04.520 --> 00:07:07.160]  三十四節最後一句說話說
[00:07:07.160 --> 00:07:11.080]  「我是耶和華 你們的神」
[00:07:11.080 --> 00:07:12.800]  你留心聽到說
[00:07:12.800 --> 00:07:15.880]  這位上帝是你的上帝
[00:07:15.880 --> 00:07:17.640]  是我們的上帝
[00:07:17.640 --> 00:07:20.320]  是講出那種關係來的
[00:07:20.320 --> 00:07:23.640]  如果不是確認祂與你的關係
[00:07:23.640 --> 00:07:29.280]  你不能夠有動力去行出一個聖潔的生活
[00:07:29.280 --> 00:07:33.760]  那種關係也成為一個重要的依靠
[00:07:33.760 --> 00:07:39.040]  以至你能夠遵守神對你的吩咐
[00:07:39.040 --> 00:07:40.000]  所以聖經說
[00:07:40.000 --> 00:07:41.120]  「我是耶和華」
[00:07:41.120 --> 00:07:44.240]  「我與你的關係就是那個原因」
[00:07:44.240 --> 00:07:49.080]  「你要去遵從我對你的吩咐」
[00:07:49.080 --> 00:07:51.840]  嚴格來說不是我們遵從
[00:07:51.840 --> 00:07:54.360]  而是在神的恩典當中
[00:07:54.360 --> 00:07:57.520]  如果你留心剛才施班唱的詩歌
[00:07:57.520 --> 00:07:58.880]  不斷講述
[00:07:58.880 --> 00:08:00.320]  在神的恩典當中
[00:08:00.320 --> 00:08:04.760]  我們能夠做到自己做不到的事情
[00:08:04.760 --> 00:08:06.080]  所以我們首先會明白
[00:08:06.080 --> 00:08:07.880]  聖經說到聖潔的生活
[00:08:07.880 --> 00:08:11.040]  就是與神的關係
[00:08:11.040 --> 00:08:12.280]  在關係當中
[00:08:12.280 --> 00:08:13.600]  你要得到神
[00:08:13.600 --> 00:08:17.440]  要賜給我們聖潔的生活
[00:08:17.440 --> 00:08:18.800]  而接著我們看的經文
[00:08:18.800 --> 00:08:20.480]  我們大概從五個方向
[00:08:20.480 --> 00:08:22.760]  小心看一看經文所提及的
[00:08:22.760 --> 00:08:24.680]  各個生活的操守
[00:08:24.680 --> 00:08:26.320]  而每一點都是因為
[00:08:26.320 --> 00:08:28.920]  耶和華是我們的上帝
[00:08:28.920 --> 00:08:33.840]  我們應當將祂的聖潔
[00:08:33.840 --> 00:08:35.160]  在第九節
[00:08:35.160 --> 00:08:37.280]  十九章第九節
[00:08:37.280 --> 00:08:37.840]  聖經說
[00:08:37.840 --> 00:08:39.600]  「你未收割莊稼的時候
[00:08:39.600 --> 00:08:43.080]  不可把各籮的穀物都割盡
[00:08:43.080 --> 00:08:46.120]  也不可拾取收割時
[00:08:46.120 --> 00:08:49.800]  留下的那些比較零碎的穀物」
[00:08:49.800 --> 00:08:50.800]  第十節
[00:08:50.800 --> 00:08:53.560]  「不可把你的葡萄園的果子都摘盡
[00:08:53.560 --> 00:08:57.440]  也不可拾取你葡萄園中掉下的
[00:08:57.440 --> 00:09:01.200]  要把他們留給窮人和寄居的外人
[00:09:01.200 --> 00:09:05.280]  我是耶和華你們的神」
[00:09:05.280 --> 00:09:07.400]  聖經免禮那些有田地的
[00:09:07.400 --> 00:09:08.760]  收割的時候
[00:09:08.760 --> 00:09:11.120]  不要割盡那些田角
[00:09:11.120 --> 00:09:12.840]  留下一點點
[00:09:12.840 --> 00:09:18.160]  如果有時候掉了一些零碎的穀物或葡萄
[00:09:18.160 --> 00:09:19.600]  你不要去收拾它
[00:09:19.600 --> 00:09:21.320]  留下它
[00:09:21.320 --> 00:09:24.080]  你說很浪費
[00:09:24.080 --> 00:09:26.160]  浪費了
[00:09:26.160 --> 00:09:29.640]  但目的是要給那些貧窮人寄居
[00:09:29.640 --> 00:09:32.680]  當然他們沒有自己的田地、葡萄園
[00:09:32.680 --> 00:09:35.160]  但他們可以一年起碼有一次
[00:09:35.160 --> 00:09:38.520]  可以免費得到一些食糧
[00:09:38.520 --> 00:09:40.680]  不是經常收割
[00:09:40.680 --> 00:09:41.880]  但在那段時間
[00:09:41.880 --> 00:09:45.120]  就不要割盡那個田地
[00:09:45.120 --> 00:09:47.160]  不要摘盡葡萄
[00:09:47.160 --> 00:09:49.320]  以至可以有一些剩餘的
[00:09:49.320 --> 00:09:52.640]  窮人可以自己去收取
[00:09:52.640 --> 00:09:55.280]  其實割盡、摘盡這個字
[00:09:55.280 --> 00:09:57.320]  原來的意思是表示
[00:09:57.320 --> 00:10:01.480]  是示意去凌辱的含義
[00:10:01.480 --> 00:10:03.520]  你說凌辱甚麼呢?
[00:10:03.520 --> 00:10:04.960]  其實意思是
[00:10:04.960 --> 00:10:06.160]  當你這樣做的時候
[00:10:06.160 --> 00:10:09.560]  你是在榨取一切的利益
[00:10:09.560 --> 00:10:11.440]  好像現在我們的人說
[00:10:11.440 --> 00:10:13.840]  要賺到盡
[00:10:13.840 --> 00:10:15.080]  不管他死活
[00:10:15.080 --> 00:10:17.560]  我要賺到盡為止
[00:10:17.560 --> 00:10:21.520]  這正正是聖經所指責的事情
[00:10:21.520 --> 00:10:23.680]  不要割盡田割
[00:10:23.680 --> 00:10:25.280]  不要摘盡葡萄
[00:10:25.280 --> 00:10:28.200]  留下一些關心其他人
[00:10:28.200 --> 00:10:29.840]  他們有需要的
[00:10:29.840 --> 00:10:32.880]  讓他們有機會得到一些好處
[00:10:32.880 --> 00:10:37.400]  得到一些滿身體食物的滿足
[00:10:37.400 --> 00:10:38.600]  這就是聖經給我們
[00:10:38.600 --> 00:10:39.560]  不單是在舊約
[00:10:39.560 --> 00:10:40.760]  在新約的時候
[00:10:40.760 --> 00:10:42.120]  常常要我們留心
[00:10:42.120 --> 00:10:43.600]  有窮人的
[00:10:43.600 --> 00:10:45.520]  有寄居的
[00:10:45.520 --> 00:10:47.360]  或者我們今天
[00:10:47.360 --> 00:10:50.680]  見到香港有些大的業主
[00:10:50.680 --> 00:10:52.560]  有些時候突然間
[00:10:52.560 --> 00:10:55.480]  幾倍的加租
[00:10:55.480 --> 00:10:56.600]  我們會覺得
[00:10:56.600 --> 00:10:58.040]  嘩,怎麼會這樣?
[00:10:58.040 --> 00:11:00.240]  這樣也做得出來?
[00:11:00.240 --> 00:11:02.040]  而聖經就提醒這些人
[00:11:02.040 --> 00:11:03.800]  要留心其他一些
[00:11:03.800 --> 00:11:05.560]  小市民、小租客
[00:11:05.560 --> 00:11:07.160]  他們的需要
[00:11:07.160 --> 00:11:09.280]  不要賺到盡
[00:11:09.280 --> 00:11:12.080]  這是聖經對我們的勉勵
[00:11:12.080 --> 00:11:16.720]  或者我們先去看後面的第三十三節
[00:11:16.720 --> 00:11:20.520]  三十三節就提到有外人寄居的人
[00:11:20.520 --> 00:11:22.960]  「如果有外人在你們的地方
[00:11:22.960 --> 00:11:24.960]  與你們一起寄居
[00:11:24.960 --> 00:11:28.160]  你們不可欺負他們
[00:11:28.160 --> 00:11:30.000]  與你們一起寄居的外人
[00:11:30.000 --> 00:11:33.560]  要看他們像你們中間的本地人一樣
[00:11:33.560 --> 00:11:36.240]  愛他好像愛自己
[00:11:36.240 --> 00:11:38.240]  因為你們在埃及地
[00:11:38.240 --> 00:11:40.600]  也做過寄居的人」
[00:11:40.600 --> 00:11:43.880]  「我是你們的神」
[00:11:43.880 --> 00:11:45.360]  當說起寄居的
[00:11:45.360 --> 00:11:48.600]  你會想起什麼人呢?
[00:11:48.600 --> 00:11:52.160]  你家裡的印傭
[00:11:52.160 --> 00:11:55.720]  你常常見到的菲傭、泰傭
[00:11:55.720 --> 00:11:57.400]  或者在香港你會見到
[00:11:57.400 --> 00:12:01.880]  做很多操縱工作的印巴裔朋友
[00:12:01.880 --> 00:12:04.440]  他們也是寄居在我們當中的
[00:12:04.440 --> 00:12:08.520]  聖經就說你們小心不要欺負他們
[00:12:08.520 --> 00:12:11.320]  意味著要以正直待他們
[00:12:11.320 --> 00:12:12.600]  他們所當得的
[00:12:12.600 --> 00:12:15.600]  要分給他們、邀給他們
[00:12:15.600 --> 00:12:18.200]  不要奪取他們所應得的
[00:12:18.200 --> 00:12:22.120]  聖經甚至說要愛他們好像愛自己
[00:12:22.120 --> 00:12:23.640]  為什麼呢?
[00:12:23.640 --> 00:12:27.440]  要記念你們曾經試過做勞僕
[00:12:27.440 --> 00:12:28.720]  或者大家可能會覺得
[00:12:28.720 --> 00:12:30.400]  我們沒有試過做勞僕
[00:12:30.400 --> 00:12:32.720]  不太知道
[00:12:32.720 --> 00:12:35.760]  或者我們可以想像一下
[00:12:35.760 --> 00:12:37.280]  很多人都說現在
[00:12:37.280 --> 00:12:40.640]  整個世界的經濟正在轉型
[00:12:40.640 --> 00:12:44.080]  很多人說印尼的經濟開始發展
[00:12:44.080 --> 00:12:45.840]  你想像而已
[00:12:45.840 --> 00:12:49.880]  如果有一天香港經濟不斷滑落
[00:12:49.880 --> 00:12:53.960]  印尼經濟非常之蓬勃
[00:12:53.960 --> 00:12:55.160]  突然間你發覺
[00:12:55.160 --> 00:12:58.680]  印尼向外聘請外勞
[00:12:58.680 --> 00:13:01.080]  聘請傭工
[00:13:01.080 --> 00:13:04.440]  在香港招聚很多人過去打工
[00:13:04.440 --> 00:13:09.360]  我們去到印尼做了港融
[00:13:09.360 --> 00:13:11.440]  去到做港融的時候
[00:13:11.440 --> 00:13:15.000]  印尼的一些主人
[00:13:15.000 --> 00:13:17.680]  對我們很不客氣
[00:13:17.680 --> 00:13:20.120]  「你的廣東話怎麼這樣?」
[00:13:20.120 --> 00:13:23.320]  「為什麼你不會印尼話?」
[00:13:23.320 --> 00:13:25.840]  當時你有什麼盼望?
[00:13:25.840 --> 00:13:28.680]  你希望他能夠對你好一點
[00:13:28.680 --> 00:13:31.840]  讓你不用那麼艱難
[00:13:31.840 --> 00:13:34.520]  如果你經歷過那些事情的時候
[00:13:34.520 --> 00:13:36.200]  你就會明白多一點
[00:13:36.200 --> 00:13:37.400]  為什麼聖經說
[00:13:37.400 --> 00:13:40.680]  你曾經做過埃及的奴隸
[00:13:40.680 --> 00:13:43.640]  你今天要愛護那些外來人
[00:13:43.640 --> 00:13:46.200]  寄居者
[00:13:46.200 --> 00:13:48.040]  聖經就是這樣告訴我們
[00:13:48.040 --> 00:13:51.640]  當我們去了解神對人的心意的時候
[00:13:51.640 --> 00:13:53.800]  無論經濟狀況如何
[00:13:53.800 --> 00:13:56.520]  都是神所愛的對象
[00:13:56.520 --> 00:13:58.080]  而祂就勉勵我們
[00:13:58.080 --> 00:14:00.280]  要以正直待他們
[00:14:00.280 --> 00:14:02.400]  不可以欺負他們
[00:14:02.400 --> 00:14:04.560]  要愛護他們
[00:14:04.560 --> 00:14:07.240]  當然實踐上有很多要考慮的事情
[00:14:07.240 --> 00:14:11.520]  但是大前提是我們不可以忘記
[00:14:11.520 --> 00:14:12.720]  這是第一方面
[00:14:12.720 --> 00:14:15.240]  聖經提醒我們要看顧那些窮人
[00:14:15.240 --> 00:14:17.600]  和寄居的朋友
[00:14:17.600 --> 00:14:22.240]  第二我們再看前面的第十一節
[00:14:22.240 --> 00:14:24.360]  聖經提醒我們要很誠實地
[00:14:24.360 --> 00:14:26.880]  行公平、行公義
[00:14:26.880 --> 00:14:28.440]  第十一節就說
[00:14:28.440 --> 00:14:30.160]  你們不可偷竊
[00:14:30.160 --> 00:14:31.280]  不可欺騙
[00:14:31.280 --> 00:14:33.080]  不可彼此說謊
[00:14:33.080 --> 00:14:34.840]  不可奉我的名起假誓
[00:14:34.840 --> 00:14:36.440]  是逐你神的名
[00:14:36.440 --> 00:14:39.680]  我是耶和華你的神
[00:14:39.680 --> 00:14:41.600]  聖經說不可以偷竊
[00:14:41.600 --> 00:14:42.960]  大家都知道
[00:14:42.960 --> 00:14:46.520]  但是其實偷竊背後有一個重要的原因
[00:14:46.520 --> 00:14:49.920]  就是我不尊重那個人
[00:14:49.920 --> 00:14:53.280]  我奪取屬於他的物品
[00:14:53.280 --> 00:14:58.200]  這種偷竊其實背後是表示對人的一種否定
[00:14:58.200 --> 00:14:59.960]  不尊重他
[00:14:59.960 --> 00:15:01.280]  因此偷竊背後
[00:15:01.280 --> 00:15:03.480]  聖經說不可欺騙
[00:15:03.480 --> 00:15:04.920]  不可說謊
[00:15:04.920 --> 00:15:08.160]  不可做假誓
[00:15:08.160 --> 00:15:12.880]  這三個動詞其實是描述內心的狀態
[00:15:12.880 --> 00:15:15.240]  而且是一步一步升級的
[00:15:15.240 --> 00:15:17.960]  如果你做了一些欺騙人的事情
[00:15:17.960 --> 00:15:19.720]  怕被人發現
[00:15:19.720 --> 00:15:21.480]  你就說謊
[00:15:21.480 --> 00:15:24.560]  希望別人不知道是你做的事情
[00:15:24.560 --> 00:15:27.080]  但是說謊之後別人不相信你
[00:15:27.080 --> 00:15:29.000]  接著你舉起三隻手指
[00:15:29.000 --> 00:15:30.840]  或者一隻手指
[00:15:30.840 --> 00:15:32.760]  我起誓
[00:15:32.760 --> 00:15:34.480]  我說真話
[00:15:34.480 --> 00:15:36.480]  用一些很嚴肅的方式
[00:15:36.480 --> 00:15:38.800]  去表現你的誠實
[00:15:38.800 --> 00:15:43.480]  但是一步一步更加陷入罪裡面
[00:15:43.480 --> 00:15:46.120]  以錯誤遮蓋錯誤
[00:15:46.120 --> 00:15:48.640]  以欺騙遮蓋欺騙
[00:15:48.640 --> 00:15:52.040]  是罪上加罪
[00:15:52.040 --> 00:15:54.560]  我記得一次我去到歐洲旅行
[00:15:54.560 --> 00:15:56.720]  去到一個小的地方
[00:15:56.720 --> 00:16:01.760]  那個地方的交通工具是一些公共的電車
[00:16:01.760 --> 00:16:03.480]  在電車站附近
[00:16:03.480 --> 00:16:05.080]  怎樣買票呢
[00:16:05.080 --> 00:16:06.400]  不知道在哪裡買票
[00:16:06.400 --> 00:16:07.360]  後來人家告訴我們
[00:16:07.360 --> 00:16:09.840]  去士多買票
[00:16:09.840 --> 00:16:10.880]  真是奇怪
[00:16:10.880 --> 00:16:14.760]  交通工具的車票去士多買
[00:16:14.760 --> 00:16:17.240]  進去的時候發現要買很多張
[00:16:17.240 --> 00:16:18.720]  我們就幫他買
[00:16:18.720 --> 00:16:23.880]  我們夫婦兩個買大概十張的車票
[00:16:23.880 --> 00:16:25.000]  買完出來之後
[00:16:25.000 --> 00:16:28.120]  一邊數一邊覺得十張都合適
[00:16:28.120 --> 00:16:30.360]  然後去到車站的時候才發現
[00:16:30.360 --> 00:16:34.960]  有兩張頭和底的那張是成人票
[00:16:34.960 --> 00:16:39.800]  中間的那八張是兒童票
[00:16:39.800 --> 00:16:44.760]  但是他們收了我十個人的成人票價
[00:16:44.760 --> 00:16:47.800]  我們就立刻回頭跟他們理論
[00:16:47.800 --> 00:16:49.440]  但對方說
[00:16:49.440 --> 00:16:50.680]  不是我買給你的
[00:16:50.680 --> 00:16:54.600]  我給你的時候是成人票
[00:16:54.600 --> 00:16:56.600]  都不知道怎樣爭論
[00:16:56.600 --> 00:17:00.360]  我們只能夠很不開心
[00:17:00.360 --> 00:17:04.960]  很虧損地離開
[00:17:04.960 --> 00:17:07.320]  當你試過被欺騙的時候
[00:17:07.320 --> 00:17:09.440]  你就會更加憎惡那些
[00:17:09.440 --> 00:17:13.400]  以欺騙遮蓋欺騙的事情
[00:17:13.400 --> 00:17:15.000]  當然你知道這些事情
[00:17:15.000 --> 00:17:17.400]  如果在你身上做出來
[00:17:17.400 --> 00:17:20.000]  神同樣都不喜歡
[00:17:20.000 --> 00:17:22.400]  因為聖經清楚告訴他的子民知道
[00:17:22.400 --> 00:17:24.760]  你是屬於我的
[00:17:24.760 --> 00:17:26.400]  因此你不要去欺騙
[00:17:26.400 --> 00:17:27.240]  不要說謊
[00:17:27.240 --> 00:17:30.880]  不要起假勢去遮掩你的錯失
[00:17:30.880 --> 00:17:34.520]  因為這些是我不喜悅的事情
[00:17:34.520 --> 00:17:38.720]  欺騙的事情是不屬於神的
[00:17:38.720 --> 00:17:42.160]  只是屬於魔鬼的
[00:17:42.160 --> 00:17:46.040]  欺騙是屬於惡者的
[00:17:46.040 --> 00:17:47.240]  因此聖經告訴我們
[00:17:47.240 --> 00:17:50.440]  要誠實地去待人
[00:17:50.440 --> 00:17:52.800]  接著你又跳到後面的35節
[00:17:52.800 --> 00:17:55.440]  你看一看
[00:17:55.440 --> 00:17:56.960]  35節
[00:17:56.960 --> 00:17:58.520]  「你們審判的時候
[00:17:58.520 --> 00:18:02.000]  在道量行上不可偏差
[00:18:02.000 --> 00:18:03.840]  要用公正的天秤
[00:18:03.840 --> 00:18:05.440]  公正的法馬
[00:18:05.440 --> 00:18:06.720]  公正的聖鬥
[00:18:06.720 --> 00:18:08.040]  公正的勇氣
[00:18:08.040 --> 00:18:09.840]  四次講公正」
[00:18:09.840 --> 00:18:11.720]  然後說甚麼呢?
[00:18:11.720 --> 00:18:14.440]  「我是也或說你們的神
[00:18:14.440 --> 00:18:16.600]  就是曾把你們從埃及地
[00:18:16.600 --> 00:18:20.680]  領出來的那位」
[00:18:20.680 --> 00:18:25.440]  如果所有人都在騙情
[00:18:25.440 --> 00:18:28.240]  只有你一個不騙
[00:18:28.240 --> 00:18:31.200]  你會有甚麼感覺呢?
[00:18:31.200 --> 00:18:33.400]  「嘩!虧蝕了
[00:18:33.400 --> 00:18:34.680]  每個人都在騙
[00:18:34.680 --> 00:18:37.240]  不差我了」
[00:18:37.240 --> 00:18:37.640]  沒錯
[00:18:37.640 --> 00:18:38.520]  表面來看
