
[00:00:00.000 --> 00:00:02.000]  耶穌來到地上
[00:02:58.360 --> 00:02:59.440]  不過他見到這個
[00:02:59.440 --> 00:03:02.320]  是他見到所有的最好的一個
[00:03:02.320 --> 00:03:04.680]  所以他就願意用所有
[00:03:04.680 --> 00:03:06.840]  去買這個珍珠
[00:03:06.840 --> 00:03:09.480]  這個在他來說是一個公平的交易
[00:03:09.480 --> 00:03:11.640]  在這裡我們也要留心一件事
[00:03:11.640 --> 00:03:13.320]  耶穌在這裡不是說
[00:03:13.320 --> 00:03:15.200]  天國是可以購買
[00:03:15.200 --> 00:03:18.040]  不是說我們可以付出代價
[00:03:18.040 --> 00:03:19.480]  就可以購買天國
[00:03:19.480 --> 00:03:22.120]  就是說購買上帝給我們的福分
[00:03:22.120 --> 00:03:26.000]  購買上帝給我們這個救恩
[00:03:26.000 --> 00:03:27.320]  耶穌其實在這裡說
[00:03:27.320 --> 00:03:30.440]  當人去了解天國的價值
[00:03:30.440 --> 00:03:32.640]  當人去了解上帝給我們
[00:03:32.640 --> 00:03:35.360]  救恩福氣的這個價值
[00:03:35.360 --> 00:03:37.400]  當我們了解上帝
[00:03:37.400 --> 00:03:39.200]  讓我們有跟隨祂的
[00:03:39.200 --> 00:03:41.160]  這個福分的價值的時候
[00:03:41.160 --> 00:03:42.760]  我們願意樂意
[00:03:42.760 --> 00:03:45.240]  就算放棄所有的東西
[00:03:45.240 --> 00:03:48.040]  去得到這個福分
[00:03:48.040 --> 00:03:49.120]  都是值得的
[00:03:49.120 --> 00:03:51.280]  都是願意用這樣的態度
[00:03:51.280 --> 00:03:52.840]  去跟從上帝
[00:03:52.840 --> 00:03:54.480]  接著在第三個比喻
[00:03:54.480 --> 00:03:56.520]  就是一個撒網的比喻
[00:03:56.520 --> 00:03:57.840]  這個比喻其實是
[00:03:57.840 --> 00:04:01.200]  可以說是和墨紙和擺紙的比喻有關
[00:04:01.200 --> 00:04:03.200]  墨紙和擺紙的比喻
[00:04:03.200 --> 00:04:06.120]  就是說在上帝的
[00:04:06.120 --> 00:04:08.080]  各度發展的過程裡面
[00:04:08.080 --> 00:04:10.680]  有好的墨紙
[00:04:10.680 --> 00:04:12.680]  有一群願意跟從上帝的人
[00:04:12.680 --> 00:04:13.960]  也有敗子
[00:04:13.960 --> 00:04:15.680]  邪惡之子在這裡解釋
[00:04:15.680 --> 00:04:16.760]  這個邪惡之子說
[00:04:16.760 --> 00:04:17.800]  可能是有一些
[00:04:17.800 --> 00:04:19.800]  表面上說願意跟從上帝
[00:04:19.800 --> 00:04:22.040]  但實際上不是跟從上帝的人
[00:04:22.040 --> 00:04:23.640]  也都可能是代表著
[00:04:23.640 --> 00:04:25.520]  就是薩達邪惡力量
[00:04:25.520 --> 00:04:28.080]  怎樣去攻擊屬於上帝的人
[00:04:28.080 --> 00:04:31.440]  讓他們一步一步的離開上帝
[00:04:31.440 --> 00:04:34.040]  讓他們不會再跟從上帝
[00:04:34.040 --> 00:04:35.240]  邪惡的勢力
[00:04:35.240 --> 00:04:38.680]  去攻擊著屬於上帝的一個群體
[00:04:38.680 --> 00:04:41.560]  但無論怎樣去解釋
[00:04:41.560 --> 00:04:45.480]  上帝的各度
[00:04:45.480 --> 00:04:47.280]  發展的過程裡面
[00:04:47.280 --> 00:04:49.160]  當末日的審判還沒到之前
[00:04:49.160 --> 00:04:52.480]  薩達在當中仍然有他不停的工作
[00:04:52.480 --> 00:04:54.960]  但接著去到這個網的比喻
[00:04:54.960 --> 00:04:56.880]  就是說到一個網殺下去
[00:04:56.880 --> 00:04:58.400]  接著撈上來
[00:04:58.400 --> 00:05:01.960]  將所有的收起來的時候
[00:05:01.960 --> 00:05:04.720]  將好的和不好的都會分別出來
[00:05:04.720 --> 00:05:05.520]  在這裡說
[00:05:05.520 --> 00:05:07.560]  上帝是會從二人當中
[00:05:07.560 --> 00:05:10.040]  將惡人分別出來
[00:05:10.040 --> 00:05:12.480]  上帝最後是會有一個分別
[00:05:12.480 --> 00:05:16.880]  這個是說到上帝最後有一個公義的審判
[00:05:16.880 --> 00:05:21.400]  惡人和二人都會有一個徹底的
[00:05:21.400 --> 00:05:24.640]  可以說是清理在上帝的眼中
[00:05:24.640 --> 00:05:29.040]  接著耶穌就問了門徒一個問題
[00:05:29.040 --> 00:05:29.720]  就是說
[00:05:29.720 --> 00:05:31.160]  耶穌說完所有的比喻了
[00:05:31.160 --> 00:05:32.080]  他就問門徒
[00:05:32.080 --> 00:05:33.920]  究竟你們明白嗎?
[00:05:33.920 --> 00:05:35.120]  一群門徒就說
[00:05:35.120 --> 00:05:37.440]  我明白
[00:05:37.440 --> 00:05:38.760]  他們明白
[00:05:38.760 --> 00:05:41.400]  究竟他們是否完全明白呢?
[00:05:41.400 --> 00:05:44.680]  在後來的一些事裡面
[00:05:44.680 --> 00:05:47.920]  耶穌就說一群門徒太過遲鈍
[00:05:47.920 --> 00:05:50.160]  為什麼你們還不明白呢?
[00:05:50.160 --> 00:05:52.400]  所以我們有時候也有一個錯誤
[00:05:52.400 --> 00:05:53.360]  不是很正確理解
[00:05:53.360 --> 00:05:55.200]  以為門徒跟著耶穌
[00:05:55.200 --> 00:05:56.480]  所以他什麼都明白
[00:05:56.480 --> 00:05:58.240]  耶穌所有的事情
[00:05:58.240 --> 00:05:59.760]  他的教訓都明白
[00:05:59.760 --> 00:06:00.520]  也都
[00:06:00.520 --> 00:06:02.000]  就是另一個極端就是
[00:06:02.000 --> 00:06:04.640]  門徒什麼都不明白
[00:06:04.640 --> 00:06:05.680]  耶穌所說的
[00:06:05.680 --> 00:06:07.880]  其實是兩者之間
[00:06:07.880 --> 00:06:10.320]  這群門徒是有些明白
[00:06:10.320 --> 00:06:12.640]  但是模糊的去明白
[00:06:12.640 --> 00:06:13.440]  去理解
[00:06:13.440 --> 00:06:16.640]  就好像他們理解耶穌的身份
[00:06:16.640 --> 00:06:18.080]  和使命一樣
[00:06:18.080 --> 00:06:19.280]  在這個階段
[00:06:19.280 --> 00:06:20.960]  他們都不是很清楚的
[00:06:20.960 --> 00:06:22.680]  去理解和明白
[00:06:22.680 --> 00:06:24.160]  但是他們就跟從
[00:06:24.160 --> 00:06:25.360]  在這個階段裡面
[00:06:25.360 --> 00:06:27.960]  去跟著耶穌
[00:06:27.960 --> 00:06:29.400]  接著耶穌說了一個
[00:06:29.400 --> 00:06:31.000]  結論式的說法
[00:06:31.000 --> 00:06:31.560]  就是說
[00:06:31.560 --> 00:06:35.080]  如果有人去跟從他
[00:06:35.080 --> 00:06:36.240]  就應該是怎樣呢?
[00:06:36.240 --> 00:06:37.640]  就好像一個家主
[00:06:37.640 --> 00:06:40.400]  把庫裡面新舊兩樣東西
[00:06:40.400 --> 00:06:41.480]  都拿出來
[00:06:41.480 --> 00:06:43.440]  在這裡有兩個可能的意思
[00:06:43.440 --> 00:06:44.480]  耶穌在說
[00:06:44.480 --> 00:06:46.120]  如果一個文士
[00:06:46.120 --> 00:06:47.400]  文士在當時來說
[00:06:47.400 --> 00:06:52.120]  是一個很熟悉舊約聖經
[00:06:52.120 --> 00:06:55.040]  很熟悉猶太人的傳統
[00:06:55.040 --> 00:06:57.120]  他們是作為一個解釋
[00:06:57.120 --> 00:06:59.560]  就是律法
[00:06:59.560 --> 00:07:02.080]  解釋宗教規條的
[00:07:02.080 --> 00:07:03.120]  一個權威者
[00:07:03.120 --> 00:07:04.920]  一個教師
[00:07:04.920 --> 00:07:05.680]  耶穌可能說
[00:07:05.680 --> 00:07:09.040]  這一群人信耶穌的時候
[00:07:09.040 --> 00:07:10.800]  是怎樣的情況
[00:07:10.800 --> 00:07:11.600]  也都
[00:07:11.600 --> 00:07:12.760]  耶穌可能去說
[00:07:12.760 --> 00:07:14.000]  當一個人
[00:07:14.000 --> 00:07:15.640]  無論是什麼人都好
[00:07:15.640 --> 00:07:18.880]  只要他願意去跟從耶穌的時候
[00:07:18.880 --> 00:07:21.280]  他們就好像一個文士一樣
[00:07:21.280 --> 00:07:24.240]  他們就要學習怎樣去
[00:07:24.240 --> 00:07:25.480]  認識聖經
[00:07:25.480 --> 00:07:26.840]  認識上帝的話
[00:07:26.840 --> 00:07:29.680]  但是兩者無論哪一個情況
[00:07:29.680 --> 00:07:31.840]  兩者可能都同時存在
[00:07:31.840 --> 00:07:33.120]  耶穌只是說一樣東西
[00:07:33.120 --> 00:07:35.640]  要有好像家主一樣
[00:07:35.640 --> 00:07:38.640]  要將新舊兩樣東西拿出來
[00:07:38.640 --> 00:07:39.920]  這是什麼意思呢
[00:07:39.920 --> 00:07:42.400]  耶穌在這裡極可能的一個意思就是
[00:07:42.400 --> 00:07:44.000]  就是說到
[00:07:44.000 --> 00:07:45.200]  一群的文士
[00:07:45.200 --> 00:07:48.040]  其實他對舊約的聖經
[00:07:48.040 --> 00:07:50.000]  有他們一定的理解
[00:07:50.000 --> 00:07:54.120]  一定的傳統
[00:07:54.120 --> 00:07:55.320]  但是耶穌就說
[00:07:55.320 --> 00:07:57.520]  你們不可以按照你們的理解
[00:07:57.520 --> 00:07:59.720]  去理解我講的說話
[00:07:59.720 --> 00:08:02.600]  我來到是要很清楚的
[00:08:02.600 --> 00:08:05.000]  去將上帝的心意顯明給你看
[00:08:05.000 --> 00:08:06.760]  你們要將你們的想法
[00:08:06.760 --> 00:08:08.720]  要有一個更新
[00:08:08.720 --> 00:08:09.480]  如果大家還記得
[00:08:09.480 --> 00:08:10.520]  在路加福音24章
[00:08:10.520 --> 00:08:11.680]  耶穌在復活之後
[00:08:11.680 --> 00:08:13.240]  在二萬五師的路上
[00:08:13.240 --> 00:08:14.480]  就和兩個門徒
[00:08:14.480 --> 00:08:16.120]  他就從舊約聖經
[00:08:16.120 --> 00:08:17.120]  摩西的話
[00:08:17.120 --> 00:08:18.280]  一路講講講
[00:08:18.280 --> 00:08:19.480]  講關於自己的話
[00:08:19.480 --> 00:08:21.440]  講明白給一群門徒去知道
[00:08:21.440 --> 00:08:24.920]  講當時兩個門徒去知道
[00:08:24.920 --> 00:08:26.240]  耶穌在這裡說
[00:08:26.240 --> 00:08:29.080]  你們要從一個我的教導裡面
[00:08:29.080 --> 00:08:30.880]  去認識舊約聖經
[00:08:30.880 --> 00:08:35.280]  認識上帝的心意
[00:08:35.280 --> 00:08:36.320]  在猶太人來說
[00:08:36.320 --> 00:08:37.760]  他們有一個很強的想法
[00:08:37.760 --> 00:08:41.120]  就是上帝派來的那一撥人
[00:08:41.120 --> 00:08:42.480]  是要帶領我們
[00:08:42.480 --> 00:08:45.400]  重建我們以色列的國家
[00:08:45.400 --> 00:08:47.720]  去等待著的是一個這樣的人
[00:08:47.720 --> 00:08:50.520]  其中一個很重要的內容
[00:08:50.520 --> 00:08:51.920]  一個彌賽的內容
[00:08:51.920 --> 00:08:52.880]  在他們來說
[00:08:52.880 --> 00:08:55.440]  一群門徒其實都是一個這樣的想法
[00:08:55.440 --> 00:08:57.680]  等待著耶穌揭竿起義
[00:08:57.680 --> 00:08:58.600]  革命
[00:08:58.600 --> 00:09:01.880]  重新建立我們以色列的強國
[00:09:01.880 --> 00:09:03.040]  耶穌在這裡說
[00:09:03.040 --> 00:09:08.040]  你們不可以按照你們自己舊有的想法
[00:09:08.040 --> 00:09:09.960]  方式去跟從上帝
[00:09:09.960 --> 00:09:10.960]  現在來到了
[00:09:10.960 --> 00:09:13.280]  我就讓更新你們的想法
[00:09:13.280 --> 00:09:17.840]  讓你們明白上帝的心意是如何
[00:09:17.840 --> 00:09:19.760]  所以耶穌在這裡說
[00:09:19.760 --> 00:09:22.600]  你們要更新你們的心
[00:09:22.600 --> 00:09:26.160]  用一個正確的態度去跟從上帝
[00:09:26.160 --> 00:09:29.600]  接著到了這段經文最後一段時間
[00:09:29.600 --> 00:09:31.720]  就說到耶穌去到自己的家鄉
[00:09:31.720 --> 00:09:35.960]  家鄉的人都不相信耶穌
[00:09:35.960 --> 00:09:37.920]  不相信祂的教導
[00:09:37.920 --> 00:09:42.160]  也都不相信祂的身份
[00:09:42.160 --> 00:09:45.000]  在這裡其實也應驗了某程度
[00:09:45.000 --> 00:09:48.120]  應驗了耶穌在比喻裡面所說
[00:09:48.120 --> 00:09:49.920]  在撒種的比喻
[00:09:49.920 --> 00:09:53.960]  說到耶穌引用以剎那先知書所說
[00:09:53.960 --> 00:09:56.520]  他們聽是聽見了
[00:09:56.520 --> 00:09:57.880]  他們不明白
[00:09:57.880 --> 00:09:59.640]  聽來聽去都不明白
[00:09:59.640 --> 00:10:00.440]  原因是什麼呢
[00:10:00.440 --> 00:10:02.480]  因為心裡蒙了自由
[00:10:02.480 --> 00:10:05.200]  心裡根本就麻木了
[00:10:05.200 --> 00:10:07.160]  聽多少都不明白
[00:10:07.160 --> 00:10:09.400]  這一群耶穌家鄉的人
[00:10:09.400 --> 00:10:10.680]  正正可能應驗了
[00:10:10.680 --> 00:10:13.520]  耶穌所說的這一段話
[00:10:13.520 --> 00:10:15.560]  當他去到自己家鄉的時候
[00:10:15.560 --> 00:10:17.080]  這些人
[00:10:17.080 --> 00:10:19.040]  家鄉的人就問了一個問題
[00:10:19.040 --> 00:10:22.120]  就是耶穌的智慧和他的異能
[00:10:22.120 --> 00:10:22.560]  他的行神
[00:10:23.360 --> 00:10:26.480]  究竟是從哪裡來的呢
[00:10:26.480 --> 00:10:28.640]  其實這不是一個問題
[00:10:28.640 --> 00:10:29.360]  應該這麼說
[00:10:29.360 --> 00:10:31.200]  他們不是期望一個答案
[00:10:31.200 --> 00:10:33.760]  他們沒有期望過有答案
[00:10:33.760 --> 00:10:36.080]  他們這是一個質疑的問題
[00:10:36.080 --> 00:10:38.560]  究竟耶穌你的智慧
[00:10:38.560 --> 00:10:39.960]  你的行神
[00:10:39.960 --> 00:10:41.000]  即是能力
[00:10:41.000 --> 00:10:42.760]  是從哪裡來的呢
[00:10:42.760 --> 00:10:43.800]  就是
[00:10:43.800 --> 00:10:45.080]  你的
[00:10:45.080 --> 00:10:46.240]  我們很認識你
[00:10:46.240 --> 00:10:48.520]  就是你從小我們看到你長大
[00:10:48.520 --> 00:10:49.440]  你是一個家鄉
[00:10:49.440 --> 00:10:50.960]  你的家族
[00:10:50.960 --> 00:10:52.440]  是一個很卑微的家族
[00:10:52.440 --> 00:10:54.240]  你是木匠的兒子
[00:10:54.240 --> 00:10:57.720]  你的兄弟姐妹我們都很熟悉
[00:10:57.720 --> 00:11:00.800]  你只是一個很普通的一個人
[00:11:00.800 --> 00:11:02.600]  為什麼要我們去跟從你呢
[00:11:02.600 --> 00:11:03.520]  意思就是
[00:11:03.520 --> 00:11:06.320]  所以其實他們這個問題
[00:11:06.320 --> 00:11:08.080]  其實已經是否定了
[00:11:08.080 --> 00:11:10.520]  耶穌的身份
[00:11:10.520 --> 00:11:13.480]  其實我們都不太難理解
[00:11:13.480 --> 00:11:14.800]  就是
[00:11:14.800 --> 00:11:16.240]  在教會裡面
[00:11:16.240 --> 00:11:18.440]  如果你是一個主教老師
[00:11:18.440 --> 00:11:21.280]  你教一個小朋友
[00:11:21.280 --> 00:11:23.320]  我由三歲開始教你
[00:11:23.320 --> 00:11:24.480]  我是你主教老師
[00:11:24.480 --> 00:11:25.040]  一直教
[00:11:25.040 --> 00:11:27.120]  教到你長大成人
[00:11:27.120 --> 00:11:30.040]  然後你去了讀神學
[00:11:30.040 --> 00:11:30.840]  然後回來
[00:11:30.840 --> 00:11:33.440]  你成為我的主教老師
[00:11:33.440 --> 00:11:35.640]  就算是一個這樣的過程
[00:11:35.640 --> 00:11:36.600]  一個人
[00:11:36.600 --> 00:11:39.320]  都要有一個很大的心理上的適應
[00:11:39.320 --> 00:11:40.760]  我看到你長大
[00:11:40.760 --> 00:11:43.040]  然後就是我以前教你的
[00:11:43.040 --> 00:11:45.120]  現在你要教我的
[00:11:45.120 --> 00:11:45.920]  當然
[00:11:45.920 --> 00:11:48.080]  我們都學習心理的調節
[00:11:48.080 --> 00:11:48.640]  就是
[00:11:48.640 --> 00:11:49.840]  他是我的老師
[00:11:49.840 --> 00:11:51.440]  我們說一個這樣的過程
[00:11:51.440 --> 00:11:52.720]  都不容易
[00:11:52.720 --> 00:11:54.400]  何況在這裡
[00:11:54.400 --> 00:11:56.800]  就是一群耶穌教的人
[00:11:56.800 --> 00:11:57.640]  看著你長大
[00:11:57.640 --> 00:11:59.800]  我們知道你整個家族
[00:11:59.800 --> 00:12:00.720]  你是一個什麼人
[00:12:00.720 --> 00:12:03.120]  你怎麼會是上帝所差遣你的那個呢
[00:12:03.120 --> 00:12:05.040]  就是那個彌賽亞呢
[00:12:05.040 --> 00:12:06.760]  所以不承認
[00:12:06.760 --> 00:12:08.440]  也都
[00:12:08.440 --> 00:12:09.360]  就是
[00:12:09.360 --> 00:12:12.080]  可以去
[00:12:12.080 --> 00:12:14.560]  從另一個角度去說
[00:12:14.560 --> 00:12:16.560]  就是耶穌在
[00:12:16.600 --> 00:12:20.200]  這個所行的教訓
[00:12:20.200 --> 00:12:22.040]  和神蹟的能力
[00:12:22.040 --> 00:12:23.640]  這一群人是沒有否定的
[00:12:23.640 --> 00:12:25.120]  所以大家如果去看
[00:12:25.120 --> 00:12:27.080]  他們的表達就是
[00:12:27.080 --> 00:12:28.200]  他有智慧
[00:12:28.200 --> 00:12:30.080]  承認他有教導的智慧
[00:12:30.080 --> 00:12:32.240]  也都承認他有神蹟的能力
[00:12:32.240 --> 00:12:34.440]  這一群耶穌家鄉的人
[00:12:34.440 --> 00:12:35.280]  不過
[00:12:35.280 --> 00:12:36.840]  我們承認這兩件事
[00:12:36.840 --> 00:12:38.000]  不過我就不相信
[00:12:38.000 --> 00:12:40.200]  你就是上帝所差遣來的
[00:12:40.200 --> 00:12:42.200]  那個彌賽亞
[00:12:42.200 --> 00:12:44.080]  最後他們的結論就是
[00:12:44.080 --> 00:12:46.440]  他們就是嫌棄耶穌
[00:12:46.440 --> 00:12:47.880]  嫌棄耶穌
[00:12:47.880 --> 00:12:51.560]  其實作者在這裡想去說出
[00:12:51.560 --> 00:12:53.000]  一群人
[00:12:53.000 --> 00:12:55.920]  得不到上帝的拯救
[00:12:55.920 --> 00:12:57.160]  不是因為耶穌
[00:12:57.160 --> 00:12:59.240]  是他們心中的愚頑
[00:12:59.240 --> 00:13:01.960]  不是耶穌攔阻他們去跟從上帝
[00:13:01.960 --> 00:13:03.920]  而是他們自己心中
[00:13:03.920 --> 00:13:06.000]  那種的心理
[00:13:06.000 --> 00:13:07.080]  那種的愚頑
[00:13:07.080 --> 00:13:10.040]  去攔阻自己去跟從上帝
[00:13:10.040 --> 00:13:12.360]  這一段經文
[00:13:12.360 --> 00:13:14.320]  就大約總結了
[00:13:14.320 --> 00:13:17.040]  耶穌在這個比喻裡面
[00:13:17.040 --> 00:13:19.280]  所說的一些內容
[00:13:19.280 --> 00:13:20.520]  在這段經文裡面
[00:13:20.520 --> 00:13:21.800]  我們可以去
[00:13:21.800 --> 00:13:24.200]  有什麼學習的地方呢
[00:13:24.200 --> 00:13:25.760]  我想有三方面
[00:13:25.760 --> 00:13:26.960]  最少有
[00:13:26.960 --> 00:13:28.160]  第一方面就是
[00:13:28.160 --> 00:13:30.600]  耶穌在在世傳道的日子
[00:13:30.600 --> 00:13:32.160]  去傳天國近了
[00:13:32.160 --> 00:13:33.720]  你們應當悔改
[00:13:33.720 --> 00:13:35.040]  這個訊息的時候
[00:13:35.040 --> 00:13:35.840]  他也都做了
[00:13:35.840 --> 00:13:39.240]  他講了很多的教訓
[00:13:39.240 --> 00:13:42.000]  就是叫人怎樣去歸向上帝
[00:13:42.000 --> 00:13:44.400]  也都走了很多神跡歧視
[00:13:44.400 --> 00:13:48.880]  去證明他所說的訊息
[00:13:48.880 --> 00:13:51.160]  耶穌所做的都是很公開的
[00:13:51.160 --> 00:13:54.080]  就是公開的去做
[00:13:54.080 --> 00:13:55.760]  但是不同的人
[00:13:55.760 --> 00:13:57.880]  就有不同的反應
[00:13:57.880 --> 00:13:59.560]  有人懷疑
[00:13:59.560 --> 00:14:03.520]  就是有人懷疑
[00:14:03.520 --> 00:14:04.440]  就是
[00:14:04.440 --> 00:14:05.200]  又說不是
[00:14:05.200 --> 00:14:06.040]  沒有說是
[00:14:06.040 --> 00:14:07.960]  也都沒有說不是
[00:14:07.960 --> 00:14:08.800]  就這樣跟著
[00:14:08.800 --> 00:14:09.480]  懷疑著
[00:14:09.480 --> 00:14:10.520]  不停懷疑
[00:14:10.520 --> 00:14:12.520]  有些人就是跟從耶穌
[00:14:12.520 --> 00:14:13.760]  好像一群的門徒
[00:14:13.760 --> 00:14:15.280]  跟隨著耶穌
[00:14:15.280 --> 00:14:18.080]  但是有不正確的動機
[00:14:18.080 --> 00:14:19.320]  表面上是跟從
[00:14:19.320 --> 00:14:21.280]  但其實有不正確的動機
[00:14:21.280 --> 00:14:22.800]  去跟從耶穌
[00:14:22.800 --> 00:14:26.560]  我舉兩個不同的例子
[00:14:26.560 --> 00:14:27.680]  第一個例子就是
[00:14:27.680 --> 00:14:31.040]  耶穌在福音書裡面
[00:14:31.040 --> 00:14:33.480]  講到他行了五餅二魚的神蹟
[00:14:33.480 --> 00:14:35.560]  然後就有一群人去跟從他
[00:14:35.560 --> 00:14:37.000]  然後
[00:14:37.000 --> 00:14:38.640]  他們是不是因為
[00:14:38.680 --> 00:14:39.920]  藉著神蹟
[00:14:39.920 --> 00:14:41.600]  而去知道耶穌的身份呢
[00:14:41.600 --> 00:14:42.400]  不是
[00:14:42.400 --> 00:14:43.520]  在《仰光》裡面
[00:14:43.520 --> 00:14:45.600]  作者講什麼原因
[00:14:45.600 --> 00:14:49.040]  因為他們吃餅吃飽
[00:14:49.040 --> 00:14:51.520]  因為耶穌行的五餅二魚的神蹟
[00:14:51.520 --> 00:14:53.080]  使得我們的物質
[00:14:53.080 --> 00:14:55.000]  就是生活有所供應
[00:14:55.000 --> 00:14:57.480]  所以我們就跟著耶穌
[00:14:57.480 --> 00:14:59.480]  就是這樣的動機
[00:14:59.480 --> 00:15:00.760]  以往今天去講
[00:15:00.760 --> 00:15:02.160]  凡是願意信耶穌
[00:15:02.160 --> 00:15:05.240]  都有一層樓
[00:15:05.240 --> 00:15:06.520]  有沒有人跟從耶穌
[00:15:06.520 --> 00:15:07.680]  很多
[00:15:07.680 --> 00:15:09.160]  一出廣告
[00:15:09.160 --> 00:15:11.520]  從街頭排到街尾
[00:15:11.520 --> 00:15:14.280]  物質可以供應到我
[00:15:14.280 --> 00:15:15.680]  我就跟著你
[00:15:15.680 --> 00:15:17.560]  這些人存在不正確的動機
[00:15:17.560 --> 00:15:19.160]  第二就是門徒跟從耶穌
[00:15:19.160 --> 00:15:20.720]  都不正確的動機
[00:15:20.720 --> 00:15:21.680]  正如我剛才所講
[00:15:21.680 --> 00:15:23.280]  他們是存在一個
