
[00:00:00.000 --> 00:00:01.400]  各位兄姊妹 早安
[00:01:47.520 --> 00:01:49.520]  可能你強 你厲害的東西
[00:01:49.520 --> 00:01:50.880]  可能成為你的工作
[00:01:50.880 --> 00:01:54.360]  或是你很有負擔很有能力做一件事
[00:01:54.360 --> 00:01:55.840]  有些人很喜歡教育
[00:01:55.840 --> 00:01:57.400]  就當老師
[00:01:57.400 --> 00:01:59.600]  道德秩序是關注我們
[00:01:59.600 --> 00:02:04.200]  上帝都有他自己善惡報應的看法
[00:02:04.200 --> 00:02:06.560]  今天講傳道書第三章
[00:02:06.560 --> 00:02:09.600]  其實比較重在物質秩序
[00:02:09.600 --> 00:02:11.760]  特別在創造秩序裡
[00:02:11.760 --> 00:02:13.720]  講到凡事都有定時
[00:02:13.720 --> 00:02:14.720]  在創造上
[00:02:14.720 --> 00:02:18.040]  上帝將天地空氣分了
[00:02:18.040 --> 00:02:19.760]  然後有節令
[00:02:19.760 --> 00:02:24.800]  表示有他的秩序在那裡
[00:02:24.800 --> 00:02:26.160]  所以我們看下去
[00:02:26.160 --> 00:02:30.520]  如何在秩序下得智慧生活
[00:02:30.520 --> 00:02:35.200]  所以我們不是跟救贖有矛盾
[00:02:35.200 --> 00:02:41.080]  不過我們嘗試戴上眼鏡去看整個傳道書
[00:02:41.080 --> 00:02:43.800]  上帝也是很重要
[00:02:43.800 --> 00:02:47.200]  所以整個線形結構中心是敬畏神
[00:02:47.200 --> 00:02:50.240]  貼著今日經文
[00:02:50.240 --> 00:02:57.560]  我主要會集中講三章一至十五節
[00:02:57.560 --> 00:02:59.320]  有關時間的思覺
[00:02:59.320 --> 00:03:01.720]  其實接著十六節打後
[00:03:01.720 --> 00:03:06.320]  也顯示了敬畏神的中心信息
[00:03:06.320 --> 00:03:11.520]  所以三章一至十五節之前
[00:03:11.520 --> 00:03:13.600]  有些印象
[00:03:13.600 --> 00:03:14.760]  重點就是
[00:03:14.760 --> 00:03:19.600]  一開始他就說人生是很虛空
[00:03:19.600 --> 00:03:20.600]  不是空虛
[00:03:20.600 --> 00:03:24.400]  我們空虛就需要救主耶穌
[00:03:24.400 --> 00:03:25.800]  使我們滿足
[00:03:25.800 --> 00:03:27.920]  但他不是說
[00:03:27.920 --> 00:03:31.200]  未信耶穌就信了我們
[00:03:31.200 --> 00:03:32.920]  他講的是普世性
[00:03:32.920 --> 00:03:36.560]  人在創造秩序下
[00:03:36.560 --> 00:03:38.960]  我們的生活是短暫的
[00:03:38.960 --> 00:03:40.880]  人顯得很渺小
[00:03:40.880 --> 00:03:44.640]  所以第一章用了十節左右的經文
[00:03:44.640 --> 00:03:48.080]  整個的江河
[00:03:48.080 --> 00:03:49.480]  日落日出
[00:03:49.480 --> 00:03:51.720]  那些秩序我們掌握不到
[00:03:51.720 --> 00:03:53.600]  看不到 聽不到
[00:03:53.600 --> 00:03:55.400]  他體會的是
[00:03:55.400 --> 00:03:57.520]  人在短暫人生
[00:03:57.520 --> 00:04:01.520]  找不到最終極的意義
[00:04:01.520 --> 00:04:03.360]  所以接著第二章
[00:04:03.360 --> 00:04:04.160]  還記得吧
[00:04:04.160 --> 00:04:06.680]  他用七個常識
[00:04:06.680 --> 00:04:09.640]  或者四個範疇的常識
[00:04:09.640 --> 00:04:12.160]  去找找滿足
[00:04:12.160 --> 00:04:14.200]  但結論還是虛空
[00:04:14.200 --> 00:04:14.840]  找不到
[00:04:14.840 --> 00:04:16.840]  在創造主權之下
[00:04:16.840 --> 00:04:20.480]  所以他無論追求學識哲理
[00:04:20.480 --> 00:04:23.680]  或者用盡享樂的東西
[00:04:23.680 --> 00:04:25.680]  最後還是發現
[00:04:25.680 --> 00:04:28.480]  找到一些貢獻成就
[00:04:28.480 --> 00:04:30.400]  那些都不是否定的
[00:04:30.400 --> 00:04:33.040]  都是我們生活有的東西
[00:04:33.040 --> 00:04:34.200]  或者會做的東西
[00:04:34.200 --> 00:04:36.040]  但如果用那些來
[00:04:36.040 --> 00:04:39.200]  找到人生終極的意義滿足
[00:04:39.200 --> 00:04:41.760]  仍然是覺得虛空
[00:04:41.760 --> 00:04:44.480]  所以在上兩次的分享
[00:04:44.480 --> 00:04:45.440]  現實就是這樣
[00:04:45.440 --> 00:04:47.240]  但如何去虛空
[00:04:47.240 --> 00:04:49.640]  去找回生命的實在呢
[00:04:49.640 --> 00:04:51.320]  或者你可以試
[00:04:51.320 --> 00:04:53.840]  人生什麼都試
[00:04:53.840 --> 00:04:55.200]  為什麼不行呢
[00:04:55.200 --> 00:04:56.880]  聖經又沒有說不行
[00:04:56.880 --> 00:04:58.960]  不過我們不要試探
[00:04:58.960 --> 00:05:01.520]  或者道德秩序之下
[00:05:01.520 --> 00:05:04.240]  不要犯規
[00:05:04.240 --> 00:05:05.480]  他說你試吧
[00:05:05.480 --> 00:05:06.560]  你享樂吧
[00:05:06.560 --> 00:05:08.440]  你試吧
[00:05:08.440 --> 00:05:10.640]  看在歷程裡
[00:05:10.640 --> 00:05:12.320]  但如果用聖經的說法
[00:05:12.320 --> 00:05:13.520]  就是試煉你的生命
[00:05:13.520 --> 00:05:17.080]  所以人的滿足不在乎所賜的福
[00:05:17.080 --> 00:05:18.080]  那些可以的
[00:05:18.080 --> 00:05:19.600]  今天很享受
[00:05:19.600 --> 00:05:21.080]  但可能會變
[00:05:21.080 --> 00:05:23.080]  你覺得是好的東西
[00:05:23.080 --> 00:05:24.440]  你享受的東西
[00:05:24.440 --> 00:05:26.040]  有一天也會失去
[00:05:26.040 --> 00:05:26.960]  很簡單
[00:05:26.960 --> 00:05:29.720]  健康是很實在的事情
[00:05:29.720 --> 00:05:31.320]  我們希望保持健康
[00:05:31.320 --> 00:05:35.800]  但身體也一定會變差
[00:05:35.800 --> 00:05:37.800]  不過是短暫的
[00:05:37.800 --> 00:05:39.720]  在乎賜福的實
[00:05:39.720 --> 00:05:41.080]  所以有些人身體不好
[00:05:41.080 --> 00:05:42.200]  或者很多欠缺
[00:05:42.200 --> 00:05:44.280]  你見他信耶穌
[00:05:44.280 --> 00:05:45.120]  很有滿足
[00:05:45.120 --> 00:05:46.880]  我相信他得到這個秘訣
[00:05:46.880 --> 00:05:48.880]  今天說的三章
[00:05:48.880 --> 00:05:51.120]  多少也要認識
[00:05:51.120 --> 00:05:53.360]  因為可能你有機會
[00:05:53.360 --> 00:05:55.680]  除了教會、聽道、查經
[00:05:55.680 --> 00:05:58.000]  可能在安息禮拜也會引用
[00:05:58.000 --> 00:06:01.720]  三章是說有關時間的詩歌
[00:06:01.720 --> 00:06:04.200]  所以你用和合本聖經
[00:06:04.200 --> 00:06:06.840]  就用詩歌的排版題材
[00:06:06.840 --> 00:06:08.640]  《泡泡》是沒有聖經的
[00:06:08.640 --> 00:06:10.760]  所以你可以打開聖經
[00:06:10.760 --> 00:06:11.960]  或者用手機
[00:06:11.960 --> 00:06:14.480]  或者周刊也有經文
[00:06:14.480 --> 00:06:15.560]  可以一邊聽
[00:06:15.560 --> 00:06:18.200]  如果需要看聖經的話
[00:06:18.200 --> 00:06:21.320]  或者我們先讀一次
[00:06:21.320 --> 00:06:24.080]  這三章一至十五節
[00:06:24.080 --> 00:06:25.280]  三章一至十五節
[00:06:25.280 --> 00:06:27.040]  那就不要看《泡泡》了
[00:06:27.040 --> 00:06:29.040]  因為沒有的
[00:06:29.040 --> 00:06:31.360]  好,三章一至十五節
[00:06:31.360 --> 00:06:32.360]  預備起
[00:06:32.360 --> 00:06:34.560]  凡事都有定期
[00:06:34.560 --> 00:06:37.280]  天下萬物都有定時
[00:06:37.280 --> 00:06:40.840]  生有時、死有時、災眾有時
[00:06:40.840 --> 00:06:43.560]  不出所災眾也有時
[00:06:43.560 --> 00:06:46.360]  殺戮有時、醫治有時
[00:06:46.360 --> 00:06:49.160]  拆毀有時、建造有時
[00:06:49.160 --> 00:06:52.760]  獨有時、笑有時、哀動有時
[00:06:52.760 --> 00:07:01.480]  跳舞有時、不懷抱有時
[00:07:01.480 --> 00:07:04.360]  尋找有時、失落有時
[00:07:04.360 --> 00:07:07.240]  保守有時、捨棄有時
[00:07:07.240 --> 00:07:10.120]  撕裂有時、紅堡有時
[00:07:10.120 --> 00:07:13.000]  聖物有時、言語有時
[00:07:13.000 --> 00:07:15.840]  喜樂有時、憤惡有時
[00:07:15.840 --> 00:07:18.720]  真善有時、復好有時
[00:07:18.720 --> 00:07:20.040]  這樣看來
[00:07:20.040 --> 00:07:22.720]  做事的人在他的牢籠上
[00:07:22.720 --> 00:07:24.560]  有甚麼益處呢
[00:07:24.560 --> 00:07:27.240]  看見神的實人
[00:07:27.240 --> 00:07:30.160]  使他們在其中受敬念
[00:07:30.160 --> 00:07:31.480]  神造萬物
[00:07:31.480 --> 00:07:32.880]  各按其時
[00:07:32.880 --> 00:07:34.200]  成為美好
[00:07:34.200 --> 00:07:37.600]  又將永生安置在世人心裡
[00:07:37.600 --> 00:07:40.600]  然而神所設中的
[00:07:40.600 --> 00:07:43.960]  人不能親近
[00:07:43.960 --> 00:07:47.000]  莫強於終生喜樂行事
[00:07:47.000 --> 00:07:48.960]  並且人人吃喝
[00:07:48.960 --> 00:07:51.720]  在他一切勞碌中享福
[00:07:51.720 --> 00:07:54.080]  這也是神的恩賜
[00:07:54.080 --> 00:07:56.600]  我知道神一切所做的
[00:07:56.600 --> 00:07:58.200]  都必永存
[00:07:58.200 --> 00:07:59.720]  無所增添
[00:07:59.720 --> 00:08:01.280]  無所減少
[00:08:01.280 --> 00:08:02.720]  神這讓行
[00:08:02.720 --> 00:08:04.680]  是要人在他面前
[00:08:04.680 --> 00:08:06.600]  全敬畏的心
[00:08:06.600 --> 00:08:09.440]  因今的事
[00:08:09.440 --> 00:08:10.720]  因來的事
[00:08:10.720 --> 00:08:12.320]  所為
[00:08:12.320 --> 00:08:14.720]  並且神指已過的事
[00:08:14.720 --> 00:08:17.000]  同生所為
[00:08:17.000 --> 00:08:18.520]  我們來到十五節
[00:08:18.520 --> 00:08:20.920]  主要今天講定時
[00:08:20.920 --> 00:08:23.200]  其實圍繞著這段經文
[00:08:23.200 --> 00:08:25.600]  所講的訊息
[00:08:25.600 --> 00:08:27.240]  有關定時的詩歌
[00:08:27.240 --> 00:08:29.320]  其實很直接
[00:08:29.320 --> 00:08:33.960]  就是人能夠看到整個大圖畫
[00:08:33.960 --> 00:08:37.000]  先講第一節
[00:08:37.000 --> 00:08:39.000]  時間由上帝掌管
[00:08:39.000 --> 00:08:40.200]  凡事都有定期
[00:08:40.200 --> 00:08:41.320]  天下萬物都有定時
[00:08:41.320 --> 00:08:43.160]  其實凡事和天下萬物
[00:08:43.160 --> 00:08:44.600]  都是講到人
[00:08:44.600 --> 00:08:45.600]  我們人
[00:08:45.600 --> 00:08:46.600]  所有人
[00:08:46.600 --> 00:08:48.600]  所有發生的事情
[00:08:48.600 --> 00:08:51.080]  關乎人所做的事
[00:08:51.080 --> 00:08:52.880]  可能是工作等等
[00:08:52.880 --> 00:08:54.160]  生活各樣的需要
[00:08:54.160 --> 00:08:56.560]  而他說定期和定時
[00:08:56.560 --> 00:08:58.640]  不單是講時間
[00:08:58.640 --> 00:09:01.720]  而是講背後帶出的計劃和目的
[00:09:01.720 --> 00:09:03.720]  時間定點定時
[00:09:03.720 --> 00:09:06.520]  正如我們知道幾點回崇拜
[00:09:06.520 --> 00:09:07.520]  就做什麼
[00:09:07.520 --> 00:09:08.920]  或者今天約了什麼人
[00:09:08.920 --> 00:09:11.120]  明天工作要去哪裡
[00:09:11.120 --> 00:09:13.640]  其實時間和你的生活
[00:09:13.640 --> 00:09:15.040]  是有關係的
[00:09:15.040 --> 00:09:17.280]  所以這裡不單是講凡事
[00:09:17.280 --> 00:09:18.640]  都有定時定期
[00:09:18.640 --> 00:09:20.640]  其實集合在一起
[00:09:20.640 --> 00:09:22.320]  就是萬事都有定時表示
[00:09:22.320 --> 00:09:22.920]  第一
[00:09:22.920 --> 00:09:24.360]  時間是上帝掌管
[00:09:24.360 --> 00:09:25.080]  第二
[00:09:25.080 --> 00:09:26.680]  活著是有意義目的
[00:09:26.680 --> 00:09:28.240]  人生是有意義的
[00:09:28.240 --> 00:09:30.240]  即使會變遷
[00:09:30.240 --> 00:09:31.840]  在接著的二至八節
[00:09:31.840 --> 00:09:32.840]  講了很多
[00:09:32.840 --> 00:09:36.920]  十四對都是在講人生的處境
[00:09:36.920 --> 00:09:38.240]  或者一些事情
[00:09:38.240 --> 00:09:40.440]  這裡重要的是
[00:09:40.440 --> 00:09:42.320]  我們有沒有信心面對
[00:09:42.320 --> 00:09:45.160]  生死發生的事情
[00:09:45.160 --> 00:09:47.400]  並且很認真去活
[00:09:47.400 --> 00:09:48.680]  我們的人生
[00:09:48.680 --> 00:09:52.400]  在人類各種活動的時間表裡
[00:09:52.400 --> 00:09:53.600]  在一至八節展示
[00:09:53.600 --> 00:09:55.000]  剛才讀九至十五節
[00:09:55.000 --> 00:09:57.920]  就講人在人類歷史發生
[00:09:57.920 --> 00:10:03.000]  祂是最終的終極負責的
[00:10:03.000 --> 00:10:05.000]  因為祂有主權
[00:10:05.000 --> 00:10:07.480]  亦都掌握全個大圖
[00:10:07.480 --> 00:10:08.480]  神的主權
[00:10:08.480 --> 00:10:10.200]  但人的責任怎樣去平衡
[00:10:10.200 --> 00:10:14.000]  就是這裡帶出不同的角色
[00:10:14.000 --> 00:10:14.800]  所以有人說
[00:10:14.800 --> 00:10:16.000]  如果神有計劃
[00:10:16.000 --> 00:10:17.000]  一生定了
[00:10:17.000 --> 00:10:18.680]  我不需要努力
[00:10:18.680 --> 00:10:20.000]  其實不應該
[00:10:20.000 --> 00:10:20.880]  也不是矛盾
[00:10:20.880 --> 00:10:22.600]  因為神的確有計劃
[00:10:22.600 --> 00:10:24.600]  剛才講到另一個秩序是什麼
[00:10:24.600 --> 00:10:25.400]  功能秩序
[00:10:25.400 --> 00:10:28.800]  即是表示我們應該有不同的因次才能
[00:10:28.800 --> 00:10:30.880]  去成為我們的使命
[00:10:30.880 --> 00:10:32.000]  在我們的人生
[00:10:32.000 --> 00:10:33.400]  有些人煮食很擅長
[00:10:33.400 --> 00:10:34.520]  可能他的使命
[00:10:34.520 --> 00:10:36.600]  就是做好主婦的角色
[00:10:36.600 --> 00:10:37.800]  就是這麼簡單
[00:10:37.800 --> 00:10:41.720]  我們就衷心去做不同的角色
[00:10:41.720 --> 00:10:43.400]  發揮我們的生命時間
[00:10:43.400 --> 00:10:45.600]  不代表沒有困難
[00:10:45.600 --> 00:10:46.280]  沒有問題
[00:10:46.280 --> 00:10:47.600]  甚至沒有衝突
[00:10:47.600 --> 00:10:49.600]  只是這些問題
[00:10:49.600 --> 00:10:51.000]  我們生活需要有上帝
[00:10:51.000 --> 00:10:54.080]  就是我們要做對的事
[00:10:54.080 --> 00:10:55.000]  也會有困難
[00:10:55.000 --> 00:10:59.400]  我們才會更加尋求依靠神
[00:10:59.400 --> 00:11:01.000]  知道如果我們沒有神
[00:11:01.000 --> 00:11:02.800]  我們就生活只有吃喝
[00:11:02.800 --> 00:11:04.080]  好像經文也有提到
[00:11:04.080 --> 00:11:05.400]  那不用的
[00:11:05.400 --> 00:11:07.680]  然而時間是神掌管
[00:11:07.680 --> 00:11:11.480]  神的作為定時
[00:11:11.480 --> 00:11:13.800]  所以第一至八節
[00:11:13.800 --> 00:11:15.600]  定時的人生是講什麼呢
[00:11:15.600 --> 00:11:16.200]  我們看下去
[00:11:16.200 --> 00:11:18.200]  剛才經文講到
[00:11:18.200 --> 00:11:20.400]  感受通常是第二節
[00:11:20.400 --> 00:11:22.000]  生有時死有時
[00:11:22.000 --> 00:11:24.600]  的確這是不能逃避
[00:11:24.600 --> 00:11:26.800]  也不是人能掌握
[00:11:26.800 --> 00:11:29.800]  我不能確定明天會不會死
[00:11:29.800 --> 00:11:31.800]  生有的健康
[00:11:31.800 --> 00:11:34.400]  誰知道
[00:11:34.400 --> 00:11:35.800]  時間在神那裡
[00:11:35.800 --> 00:11:37.400]  生命也在神那裡
[00:11:37.400 --> 00:11:40.400]  所以十二節到八節
[00:11:40.400 --> 00:11:45.000]  十四個對照涵蓋了兩極
[00:11:45.000 --> 00:11:47.000]  他在講一個事情的兩面
[00:11:47.000 --> 00:11:51.800]  或者表示全部人生
[00:11:51.800 --> 00:11:52.800]  都是這樣
[00:11:52.800 --> 00:11:54.200]  生有時死有時
[00:11:54.200 --> 00:11:56.400]  人不能掌握不能逃避
[00:11:56.400 --> 00:12:00.400]  所以很多時候我們會對死亡陌生
[00:12:00.400 --> 00:12:02.800]  可能懼怕沒有把握
[00:12:02.800 --> 00:12:04.000]  甚至是絕望
[00:12:04.000 --> 00:12:05.400]  你說信了耶穌有盼望
[00:12:05.400 --> 00:12:07.800]  是實在的
[00:12:07.800 --> 00:12:09.000]  聖經很明顯
[00:12:09.000 --> 00:12:10.600]  我們憑信心知道
[00:12:10.600 --> 00:12:14.200]  所以我們不知道怎樣回應
[00:12:14.200 --> 00:12:16.200]  面對死亡
[00:12:16.200 --> 00:12:16.800]  今早沒有講
[00:12:16.800 --> 00:12:19.000]  昨天我記得有一次經歷
[00:12:19.000 --> 00:12:20.600]  站在馬路等過馬路
[00:12:20.600 --> 00:12:22.600]  車子很近
[00:12:22.600 --> 00:12:25.400]  好像我有死亡的感覺
[00:12:25.400 --> 00:12:27.600]  我走前一點就應該死了
[00:12:27.600 --> 00:12:29.200]  但不知為何我這麼貼馬路
[00:12:29.200 --> 00:12:31.600]  車子又這麼貼位
[00:12:31.600 --> 00:12:33.000]  我真的很近
[00:12:33.000 --> 00:12:34.400]  我沒有被車撞到
[00:12:34.400 --> 00:12:35.600]  我很感謝主
[00:12:35.600 --> 00:12:37.800]  還有命的
[00:12:37.800 --> 00:12:39.400]  但那一刻
[00:12:39.400 --> 00:12:40.400]  腦子空白了
[00:12:40.400 --> 00:12:41.800]  靜了下來
[00:12:41.800 --> 00:12:43.400]  原來死亡是這麼近
[00:12:43.400 --> 00:12:44.600]  可能你也試過
[00:12:44.600 --> 00:12:47.000]  甚至我們很多時候身邊
[00:12:47.000 --> 00:12:47.600]  不是自己
[00:12:47.600 --> 00:12:50.800]  可能身邊有人重病
[00:12:50.800 --> 00:12:54.600]  甚至他真的已經離世
[00:12:54.600 --> 00:12:56.000]  只是第一節
[00:12:56.000 --> 00:12:58.000]  這麼直接告訴我
[00:12:58.000 --> 00:12:59.600]  有時限的生命
[00:12:59.600 --> 00:13:02.600]  我們怎樣珍惜我們的生命
[00:13:02.600 --> 00:13:04.600]  第二節下半節到第三節
[00:13:04.600 --> 00:13:06.200]  是講建立和摧毀
[00:13:06.200 --> 00:13:07.200]  他說
[00:13:07.200 --> 00:13:08.000]  栽種有時
[00:13:08.000 --> 00:13:09.400]  拔出栽種有時
[00:13:09.400 --> 00:13:10.200]  殺戮有時
[00:13:10.200 --> 00:13:11.000]  醫治有時
[00:13:11.000 --> 00:13:12.000]  拆毀有時
[00:13:12.000 --> 00:13:13.200]  建造有時
[00:13:13.200 --> 00:13:15.800]  建立摧毀的行為
[00:13:15.800 --> 00:13:18.600]  有時可能在建立事物
[00:13:18.600 --> 00:13:21.000]  物質或生命
[00:13:21.000 --> 00:13:24.800]  例如我們教養兒女
[00:13:24.800 --> 00:13:26.600]  帶他們回兒童主義學校
[00:13:26.600 --> 00:13:29.800]  或是我們的後輩
[00:13:29.800 --> 00:13:32.200]  可能建立他
[00:13:32.200 --> 00:13:34.600]  有時也會被摧毀
[00:13:34.600 --> 00:13:37.400]  當然摧毀有不好心腸
[00:13:37.400 --> 00:13:42.000]  亦有時上帝嘗試摧毀我們一些東西
[00:13:42.000 --> 00:13:44.000]  想我們學功課也不一定
[00:13:44.000 --> 00:13:45.000]  聖經也有很多
[00:13:45.000 --> 00:13:47.000]  若拿的那棵披麻樹
[00:13:47.000 --> 00:13:49.400]  但他不是要折磨我們
[00:13:49.400 --> 00:13:51.200]  不過有時我們可能受苦
[00:13:51.200 --> 00:13:53.800]  所以建立摧毀也有過程
[00:13:53.800 --> 00:13:56.200]  比拆樓快
[00:13:56.200 --> 00:13:57.800]  建樓有時要久一點
[00:13:57.800 --> 00:13:59.400]  不是建樓
[00:13:59.400 --> 00:14:01.800]  因為現在建樓好像砌積木
[00:14:01.800 --> 00:14:03.800]  一件件做好砌很快
[00:14:03.800 --> 00:14:05.200]  久是打樁
[00:14:05.200 --> 00:14:07.600]  所以生命的基礎很重要
[00:14:07.600 --> 00:14:13.400]  定位定調能否抓緊基礎
[00:14:13.400 --> 00:14:17.400]  否則會很虛空
[00:14:17.400 --> 00:14:20.000]  很不抓緊
[00:14:20.000 --> 00:14:22.000]  四至八節是講述歷程
[00:14:22.000 --> 00:14:24.000]  有關人的情感
[00:14:24.000 --> 00:14:27.200]  哭有時笑有時哀動有時跳舞有時
[00:14:27.200 --> 00:14:29.000]  這些情感包括隱藏
[00:14:29.000 --> 00:14:29.800]  有外顯的
[00:14:29.800 --> 00:14:31.000]  可能很開心
[00:14:31.000 --> 00:14:32.400]  跳舞的
[00:14:32.400 --> 00:14:33.400]  有時哭
[00:14:33.400 --> 00:14:36.000]  多數我們也不想被人看到
[00:14:36.000 --> 00:14:38.000]  想躲起來隱藏
[00:14:38.000 --> 00:14:40.400]  是甚麼狀態呢
[00:14:40.400 --> 00:14:43.200]  拋石頭對著石頭是說
[00:14:43.200 --> 00:14:46.400]  打仗
[00:14:46.400 --> 00:14:49.200]  以前的打仗我們未必經歷過
[00:14:49.200 --> 00:14:51.200]  但就是破壞農田
[00:14:51.200 --> 00:14:52.800]  或者倒轉是堆砌
[00:14:52.800 --> 00:14:56.400]  就是建立開墾土地
[00:14:56.400 --> 00:15:02.000]  第五節是講擁抱和懷抱
[00:15:02.000 --> 00:15:05.200]  意思是可能和親密的人
[00:15:05.200 --> 00:15:08.000]  或者和敵對的人
[00:15:08.000 --> 00:15:09.600]  或者和作對的人
[00:15:09.600 --> 00:15:11.800]  原來不是所有人際關係
[00:15:11.800 --> 00:15:13.800]  你的掌握也好
[00:15:13.800 --> 00:15:15.600]  雖然你很好
[00:15:15.600 --> 00:15:18.400]  但有時也會有不同的處境
[00:15:18.400 --> 00:15:19.400]  尋找有時
[00:15:19.400 --> 00:15:20.800]  第六節是說失落有時
[00:15:20.800 --> 00:15:21.600]  保守有時
[00:15:21.600 --> 00:15:22.400]  捨棄有時
[00:15:22.400 --> 00:15:23.800]  撕裂有時
[00:15:23.800 --> 00:15:26.600]  這裡是說尋找
[00:15:26.600 --> 00:15:28.600]  失去是相對的
[00:15:28.600 --> 00:15:31.000]  是說你的生命歷程
[00:15:31.000 --> 00:15:33.000]  也會有時擁有
[00:15:33.000 --> 00:15:35.400]  可能目標是達到的
[00:15:35.400 --> 00:15:37.400]  但也會失去
[00:15:37.400 --> 00:15:39.600]  或者你去捨棄
[00:15:39.600 --> 00:15:40.600]  放手了
[00:15:40.600 --> 00:15:41.600]  捨棄
[00:15:41.600 --> 00:15:43.600]  可能是關係
[00:15:43.600 --> 00:15:45.600]  可能是一些事情
[00:15:45.600 --> 00:15:47.600]  你在努力尋求
[00:15:47.600 --> 00:15:49.600]  或者放棄
[00:15:49.600 --> 00:15:50.600]  放手
[00:15:50.600 --> 00:15:52.600]  也是一個狀態
[00:15:52.600 --> 00:15:54.600]  第七節下半節是說
[00:15:54.600 --> 00:15:55.600]  靜默有時
[00:15:55.600 --> 00:15:56.600]  言語有時
[00:15:56.600 --> 00:15:57.600]  喜愛有時
[00:15:57.600 --> 00:15:58.600]  恨惡有時
[00:15:58.600 --> 00:15:59.600]  真摯有時
[00:15:59.600 --> 00:16:00.600]  和好有時
[00:16:00.600 --> 00:16:02.600]  這個就直接一點去理解
[00:16:02.600 --> 00:16:03.600]  悲歡離合
[00:16:03.600 --> 00:16:04.600]  情感
[00:16:04.600 --> 00:16:06.600]  喜怒哀樂
[00:16:06.600 --> 00:16:09.600]  所以有時也會是我們的狀態
[00:16:09.600 --> 00:16:10.600]  很想說話
[00:16:10.600 --> 00:16:12.600]  還是很想靜默
[00:16:12.600 --> 00:16:15.600]  涉及到這十四對
[00:16:15.600 --> 00:16:18.600]  是我們人生一個不同的情況
[00:16:18.600 --> 00:16:20.600]  如果讓你選擇
[00:16:20.600 --> 00:16:22.600]  十四對你選擇會怎樣選擇
[00:16:22.600 --> 00:16:23.600]  可能直覺
[00:16:23.600 --> 00:16:25.600]  當然選擇喜歡的那個
[00:16:25.600 --> 00:16:26.600]  我喜歡說話
[00:16:26.600 --> 00:16:29.600]  選擇言語有時
[00:16:29.600 --> 00:16:32.600]  但是是不是這樣選擇
[00:16:32.600 --> 00:16:33.600]  或者有沒有選擇
[00:16:33.600 --> 00:16:36.600]  又或者其實
[00:16:36.600 --> 00:16:37.600]  我們有時
[00:16:37.600 --> 00:16:40.600]  讓我選擇可能未必選擇對
[00:16:40.600 --> 00:16:42.600]  因為視乎你的狀態
[00:16:42.600 --> 00:16:44.600]  我們有時服侍
[00:16:44.600 --> 00:16:45.600]  接觸不同的人
[00:16:45.600 --> 00:16:46.600]  無論是影子媒也好
