
[00:00:00.000 --> 00:00:04.800]  在我們講到菲律賓書第二章結尾的時候
[00:03:35.700 --> 00:03:36.700]  在上帝的國
[00:03:36.700 --> 00:03:38.500]  就是在上帝的家裡面
[00:03:38.500 --> 00:03:43.300]  但是其實你們都仍然得不到上帝給你們的福分
[00:03:43.300 --> 00:03:44.300]  你們知不知道
[00:03:44.300 --> 00:03:47.300]  其實你們在好似形式上
[00:03:47.300 --> 00:03:49.100]  已經在上帝的家裡面
[00:03:49.100 --> 00:03:53.300]  但是你們卻是全講一個錯誤的信仰
[00:03:53.300 --> 00:03:54.700]  保羅在說這一班人
[00:03:54.700 --> 00:03:55.900]  這一班人就是說
[00:03:55.900 --> 00:03:58.900]  要相信耶穌並不足夠
[00:03:58.900 --> 00:04:00.900]  耶穌的恩典並不足夠
[00:04:00.900 --> 00:04:03.300]  要加上自己遵守律法
[00:04:03.300 --> 00:04:05.300]  才可以得到上帝的拯救
[00:04:05.300 --> 00:04:06.900]  保羅在說
[00:04:06.900 --> 00:04:09.900]  其實你們正正就是這些犬類
[00:04:09.900 --> 00:04:14.100]  你們正正就是仍然沒有得到上帝拯救的一班人
[00:04:14.100 --> 00:04:15.300]  保羅在說
[00:04:15.300 --> 00:04:18.700]  他們本身就是一個惡人
[00:04:18.700 --> 00:04:20.900]  他們所作的也是一個惡事
[00:04:20.900 --> 00:04:22.500]  保羅在說
[00:04:22.500 --> 00:04:25.300]  割禮和真割禮的比較是什麼呢
[00:04:25.300 --> 00:04:30.100]  割禮就是指一班猶太人
[00:04:30.100 --> 00:04:32.300]  他們男孩子生出來第八天
[00:04:32.300 --> 00:04:33.500]  要做一個小手術
[00:04:33.500 --> 00:04:35.900]  這個行動就證明了
[00:04:35.900 --> 00:04:39.100]  這一班整個民族整個群體
[00:04:39.100 --> 00:04:41.100]  都願意去跟從上帝
[00:04:41.100 --> 00:04:42.100]  這是一個特徵
[00:04:42.100 --> 00:04:44.300]  這個行了這個禮儀
[00:04:44.300 --> 00:04:47.900]  就成為了一個身份的一個象徵
[00:04:47.900 --> 00:04:49.500]  保羅在說
[00:04:49.500 --> 00:04:51.900]  你們就是靠著這些禮儀
[00:04:51.900 --> 00:04:53.500]  以為做了這些禮儀
[00:04:53.500 --> 00:04:55.300]  就是上帝的選民
[00:04:55.300 --> 00:04:57.500]  以致你們的內心
[00:04:57.500 --> 00:04:59.900]  根本就想離開上帝
[00:04:59.900 --> 00:05:01.100]  保羅在說
[00:05:01.100 --> 00:05:02.100]  真正的割禮
[00:05:02.100 --> 00:05:05.500]  不是這些外在的一些形式
[00:05:05.500 --> 00:05:08.500]  而是心中要有神的靈去敬拜
[00:05:08.500 --> 00:05:09.300]  意思就是說
[00:05:09.300 --> 00:05:11.100]  內心裏面要有一個
[00:05:11.100 --> 00:05:13.500]  敬拜上帝的一個態度
[00:05:13.500 --> 00:05:16.500]  有一個願意侍奉上帝的這個態度
[00:05:16.500 --> 00:05:19.100]  接著才有外在這些行為
[00:05:19.100 --> 00:05:19.900]  嚴格來說
[00:05:19.900 --> 00:05:22.300]  保羅都沒有否定這些行為
[00:05:22.300 --> 00:05:25.100]  但是如果你以為靠著這些禮儀
[00:05:25.100 --> 00:05:27.700]  你就是等於一個身份的象徵
[00:05:27.700 --> 00:05:28.900]  那你就錯了
[00:05:28.900 --> 00:05:29.900]  保羅在說
[00:05:29.900 --> 00:05:32.300]  他不誇這個肉體
[00:05:32.300 --> 00:05:34.700]  只誇耶穌基督的恩典
[00:05:34.700 --> 00:05:36.700]  我們不是因為做了這些行為
[00:05:36.700 --> 00:05:37.700]  這些禮儀
[00:05:37.700 --> 00:05:41.100]  就等於我們是上帝的子民
[00:05:41.100 --> 00:05:42.500]  保羅在說
[00:05:42.500 --> 00:05:44.900]  我們是靠著上帝
[00:05:44.900 --> 00:05:48.300]  直著耶穌成就的這份恩典
[00:05:48.300 --> 00:05:50.300]  直著耶穌被釘在十字架上
[00:05:50.300 --> 00:05:51.500]  這個事實
[00:05:51.500 --> 00:05:55.100]  我們是靠著才能夠一無所誇
[00:05:55.100 --> 00:05:58.300]  唯靠的就是上帝這一份的恩典
[00:05:58.300 --> 00:06:00.100]  接著第四節第六節
[00:06:00.100 --> 00:06:01.300]  保羅繼續說
[00:06:01.300 --> 00:06:06.100]  用這一班自誇的人的標準
[00:06:06.100 --> 00:06:08.300]  誇肉體的這班人的標準
[00:06:08.300 --> 00:06:11.100]  用他們的標準來跟他們對話
[00:06:11.100 --> 00:06:12.500]  在第四節第六節
[00:06:12.500 --> 00:06:13.300]  保羅在說
[00:06:13.300 --> 00:06:15.300]  其實我也可以靠肉體
[00:06:15.300 --> 00:06:17.500]  若是別人想他可以靠肉體
[00:06:17.500 --> 00:06:19.100]  我更可以靠著了
[00:06:19.100 --> 00:06:20.900]  我第八天受割禮
[00:06:20.900 --> 00:06:23.300]  我是以色列族變了民派的人
[00:06:23.300 --> 00:06:25.700]  是希伯來人所生的希伯來人
[00:06:25.700 --> 00:06:26.700]  就律法說
[00:06:26.700 --> 00:06:28.100]  我是法利塞人
[00:06:28.100 --> 00:06:29.100]  就以心說
[00:06:29.100 --> 00:06:30.500]  我是迫不及待的
[00:06:30.500 --> 00:06:32.100]  就律法上的易說
[00:06:32.100 --> 00:06:33.500]  我是無可指責
[00:06:33.500 --> 00:06:37.100]  保羅在用他們的標準
[00:06:37.100 --> 00:06:39.900]  去帶出一個信息
[00:06:39.900 --> 00:06:45.100]  按照你們以為可以誇出來的
[00:06:45.100 --> 00:06:48.700]  以外體以禮儀為標準的這個內容
[00:06:48.700 --> 00:06:51.700]  我比你們更有可誇的地方
[00:06:51.700 --> 00:06:53.700]  保羅說頭三項
[00:06:53.700 --> 00:06:55.700]  在這裡有六項的內容
[00:06:55.700 --> 00:06:56.700]  他所誇可以
[00:06:56.700 --> 00:06:58.500]  頭三項是先天
[00:06:58.500 --> 00:07:00.500]  他說我第八天就受割禮
[00:07:00.500 --> 00:07:02.500]  我是純種的猶太人
[00:07:02.500 --> 00:07:04.500]  猶太人就是以色列人
[00:07:04.500 --> 00:07:06.500]  不同的名詞
[00:07:06.500 --> 00:07:08.500]  說的是同一個群體
[00:07:08.500 --> 00:07:11.500]  我就是第八天就受割禮
[00:07:11.500 --> 00:07:14.500]  我是純種的猶太人
[00:07:14.500 --> 00:07:18.500]  還有就是我是變了民派的人
[00:07:18.500 --> 00:07:19.500]  保羅在這裡不是強調
[00:07:19.500 --> 00:07:20.500]  他是哪個派而出
[00:07:20.500 --> 00:07:21.500]  而是強調
[00:07:21.500 --> 00:07:23.500]  我是以色列人這個身份
[00:07:23.500 --> 00:07:26.500]  這兩項就是針對那些
[00:07:26.500 --> 00:07:28.500]  歸化進去猶太教的外邦人
[00:07:28.500 --> 00:07:30.500]  就是你們借著某些禮儀
[00:07:30.500 --> 00:07:32.500]  歸化進去我們這個群體嗎
[00:07:32.500 --> 00:07:34.500]  但其實我一生出來
[00:07:34.500 --> 00:07:36.500]  就是這個群體的人
[00:07:36.500 --> 00:07:39.500]  第三項就是希伯來人所生的希伯來人
[00:07:39.500 --> 00:07:42.500]  是對著那些血統不純正的猶太人去說
[00:07:42.500 --> 00:07:44.500]  保羅在這裡說
[00:07:44.500 --> 00:07:45.500]  按照身份去說
[00:07:45.500 --> 00:07:51.500]  我是純正到不純正的上帝的選民
[00:07:51.500 --> 00:07:53.500]  跟著後面有三項
[00:07:53.500 --> 00:07:54.500]  保羅繼續去說
[00:07:54.500 --> 00:07:57.500]  按照後天的成就
[00:07:57.500 --> 00:07:59.500]  那個身份來說
[00:07:59.500 --> 00:08:01.500]  我比你們更加有身份
[00:08:01.500 --> 00:08:03.500]  保羅說我是法利塞人
[00:08:03.500 --> 00:08:04.500]  法利塞人在猶太教當中
[00:08:04.500 --> 00:08:07.500]  在猶太人當中是相當有身份地位
[00:08:07.500 --> 00:08:11.500]  當時不是每個人都可以看書
[00:08:11.500 --> 00:08:12.500]  可以這麼說
[00:08:12.500 --> 00:08:14.500]  讀律法不是每個人都可以讀的
[00:08:14.500 --> 00:08:19.500]  是某些人才有機會接觸到讀律法的機會
[00:08:19.500 --> 00:08:20.500]  而且熟讀律法
[00:08:20.500 --> 00:08:25.500]  跟著將這些律法去教導一班的猶太人
[00:08:25.500 --> 00:08:27.500]  法利塞人是一些這樣的人
[00:08:27.500 --> 00:08:29.500]  是當時猶太人的老師
[00:08:29.500 --> 00:08:30.500]  可以說是教導
[00:08:30.500 --> 00:08:31.500]  用我們說話去說
[00:08:31.500 --> 00:08:33.500]  教導聖經的老師
[00:08:33.500 --> 00:08:36.500]  保羅說我是一個法利塞人
[00:08:36.500 --> 00:08:38.500]  我不單止是一個法利塞人
[00:08:38.500 --> 00:08:40.500]  我還在加瑪烈的門下
[00:08:40.500 --> 00:08:41.500]  當時在法利塞人當中
[00:08:41.500 --> 00:08:42.500]  很有名望的一個人
[00:08:42.500 --> 00:08:44.500]  名門望族
[00:08:44.500 --> 00:08:49.500]  而且我不單止是一個法利塞人
[00:08:49.500 --> 00:08:50.500]  我還怎樣呢
[00:08:50.500 --> 00:08:51.500]  在新約聖經裏面
[00:08:51.500 --> 00:08:53.500]  基本上都沒有記載
[00:08:53.500 --> 00:08:56.500]  法利塞人對教會的群體進行迫害
[00:08:56.500 --> 00:08:57.500]  但是保羅說
[00:08:57.500 --> 00:09:00.500]  我比一般的法利塞人更加熱心
[00:09:00.500 --> 00:09:02.500]  我有政府的文書
[00:09:02.500 --> 00:09:05.500]  我有公權力去捉拿相信耶穌的人
[00:09:05.500 --> 00:09:08.500]  保羅在這裏說
[00:09:08.500 --> 00:09:09.500]  我是法利塞人
[00:09:09.500 --> 00:09:11.500]  我是法利塞人當中
[00:09:11.500 --> 00:09:14.500]  很有名望的一個名譽的人
[00:09:14.500 --> 00:09:18.500]  我比一般法利塞人更加熱心去迫害教會
[00:09:18.500 --> 00:09:19.500]  所以第三項
[00:09:19.500 --> 00:09:21.500]  保羅說按照你們的標準
[00:09:21.500 --> 00:09:24.500]  按照你們對律法的理解和要求
[00:09:24.500 --> 00:09:25.500]  用在我身上
[00:09:25.500 --> 00:09:27.500]  我是一無子責
[00:09:27.500 --> 00:09:30.500]  我是無可指責的一個人
[00:09:30.500 --> 00:09:33.500]  保羅是用這個去對比
[00:09:33.500 --> 00:09:37.500]  就是那一班靠著他們的身份
[00:09:37.500 --> 00:09:39.500]  靠著他們後天的成就
[00:09:39.500 --> 00:09:42.500]  以為可以得到上帝拯救的一班人
[00:09:42.500 --> 00:09:43.500]  去說出一句話
[00:09:43.500 --> 00:09:45.500]  按照你們的標準
[00:09:45.500 --> 00:09:46.500]  你們都未達到
[00:09:46.500 --> 00:09:48.500]  但是按照你們的標準
[00:09:48.500 --> 00:09:49.500]  我就做得到
[00:09:49.500 --> 00:09:52.500]  我就是一班你們認為標準的一個人
[00:09:52.500 --> 00:09:54.500]  但是保羅當然
[00:09:54.500 --> 00:09:55.500]  保羅在這裏說
[00:09:55.500 --> 00:09:57.500]  從上帝的角度去說
[00:09:57.500 --> 00:09:59.500]  當然不是這樣看
[00:09:59.500 --> 00:10:00.500]  接著在第七第八節
[00:10:00.500 --> 00:10:01.500]  保羅怎麼說呢
[00:10:01.500 --> 00:10:04.500]  他說指示先前我以為與我有益的
[00:10:04.500 --> 00:10:07.500]  我現在因基督耶穌當作有損的
[00:10:07.500 --> 00:10:08.500]  不但如此
[00:10:08.500 --> 00:10:11.500]  我又將萬事當作有損的
[00:10:11.500 --> 00:10:14.500]  因我已認識我主基督耶穌為至寶
[00:10:14.500 --> 00:10:16.500]  我為他已經凋棄萬事
[00:10:16.500 --> 00:10:17.500]  看作糞土
[00:10:17.500 --> 00:10:19.500]  為要得著基督
[00:10:19.500 --> 00:10:20.500]  保羅在這裏說
[00:10:20.500 --> 00:10:23.500]  以前我都以為遵守律法
[00:10:23.500 --> 00:10:27.500]  是可以得到上帝的福氣
[00:10:27.500 --> 00:10:30.500]  我以為是一個法利場人的身份
[00:10:30.500 --> 00:10:32.500]  是有這個福氣
[00:10:32.500 --> 00:10:34.500]  我以為過去所做的事
[00:10:34.500 --> 00:10:38.500]  以為是令到我可以得到上帝給我的福份的事
[00:10:38.500 --> 00:10:41.500]  今日因為我認識耶穌的緣故
[00:10:41.500 --> 00:10:43.500]  認識耶穌為我的罪
[00:10:43.500 --> 00:10:45.500]  寫十字架上的緣故
[00:10:45.500 --> 00:10:47.500]  認識上帝藉罪耶穌
[00:10:47.500 --> 00:10:49.500]  施行這個恩典的緣故
[00:10:49.500 --> 00:10:51.500]  我現在將過去
[00:10:51.500 --> 00:10:53.500]  我認為我覺得寶貴的東西
[00:10:53.500 --> 00:10:54.500]  我都放棄了它
[00:10:54.500 --> 00:10:59.500]  因為我以認識耶穌基督為至寶
[00:10:59.500 --> 00:11:01.500]  一個比較
[00:11:01.500 --> 00:11:03.500]  在我們成長過程裏面
[00:11:03.500 --> 00:11:06.500]  我們都知道
[00:11:06.500 --> 00:11:07.500]  在過程裏面
[00:11:07.500 --> 00:11:10.500]  我們可能一小時候出來
[00:11:10.500 --> 00:11:13.500]  如果你小時候沒什麼外出吃飯
[00:11:13.500 --> 00:11:14.500]  吃第一餐飯
[00:11:14.500 --> 00:11:16.500]  你覺得已經很有福氣
[00:11:16.500 --> 00:11:20.500]  紅豆沙已經覺得很享受
[00:11:20.500 --> 00:11:22.500]  但可能你長大後
[00:11:22.500 --> 00:11:23.500]  做了一些事
[00:11:23.500 --> 00:11:28.500]  你發覺以前這些東西都不是這麼寶貴
[00:11:28.500 --> 00:11:29.500]  應該這樣說
[00:11:29.500 --> 00:11:31.500]  因為你經歷過這麼寶貴的事
[00:11:31.500 --> 00:11:34.500]  保羅他認識了耶穌之後
[00:11:34.500 --> 00:11:38.500]  他就將過去他以為追求的那種名那種利
[00:11:38.500 --> 00:11:40.500]  那種的所有的東西
[00:11:40.500 --> 00:11:42.500]  他都覺得是有損
[00:11:42.500 --> 00:11:44.500]  如果過去所去掌握
[00:11:44.500 --> 00:11:45.500]  所去爭取的東西
[00:11:45.500 --> 00:11:50.500]  是和我現在要得到耶穌給我這個福分
[00:11:50.500 --> 00:11:52.500]  得到耶穌給我這份獎賞
[00:11:52.500 --> 00:11:53.500]  是有衝突的話
[00:11:53.500 --> 00:11:56.500]  他說這些東西不算是什麼
[00:11:56.500 --> 00:11:58.500]  保羅說當作
[00:11:58.500 --> 00:12:00.500]  將萬物當作有損
[00:12:00.500 --> 00:12:02.500]  保羅在這裏
[00:12:02.500 --> 00:12:05.500]  他講到他在旺大馬式的路上
[00:12:05.500 --> 00:12:07.500]  耶穌向他顯現之後
[00:12:07.500 --> 00:12:09.500]  他整個生命的一個改變
[00:12:09.500 --> 00:12:14.500]  這個改變不單止停留在這個上面
[00:12:14.500 --> 00:12:15.500]  在第九至十一節
[00:12:15.500 --> 00:12:16.500]  保羅繼續去講
[00:12:16.500 --> 00:12:18.500]  並且得以在他裏面
[00:12:18.500 --> 00:12:20.500]  不是有自己因律法而得的義
[00:12:20.500 --> 00:12:22.500]  乃是有信基督的義
[00:12:22.500 --> 00:12:24.500]  就是因信神而來的義
[00:12:24.500 --> 00:12:25.500]  使我認識基督
[00:12:25.500 --> 00:12:27.500]  曉得他復活的大能
[00:12:27.500 --> 00:12:29.500]  並且曉得和他一同受苦
[00:12:29.500 --> 00:12:30.500]  效法他的死
[00:12:30.500 --> 00:12:32.500]  或者我得以從死裏復活
[00:12:32.500 --> 00:12:34.500]  保羅在這裏說
[00:12:34.500 --> 00:12:35.500]  我一生當中
[00:12:35.500 --> 00:12:39.500]  我就是要經歷耶穌是主這個事實
[00:12:39.500 --> 00:12:41.500]  他在經歷耶穌的事實裏
[00:12:41.500 --> 00:12:44.500]  他開始得著上帝給他的公義
[00:12:44.500 --> 00:12:46.500]  在生命方面得著一個新的生命
[00:12:46.500 --> 00:12:50.500]  跟著因為有這個新的生命的緣故
[00:12:50.500 --> 00:12:54.500]  他願意一生去經歷耶穌是主這個事實
[00:12:54.500 --> 00:12:56.500]  在經歷耶穌是主這個事實上
[00:12:56.500 --> 00:12:57.500]  他有兩方面
[00:12:57.500 --> 00:13:00.500]  他說他要經歷耶穌復活的大能
[00:13:00.500 --> 00:13:04.500]  要經歷耶穌的苦難
[00:13:04.500 --> 00:13:07.500]  他說這件事都是一體的兩面
[00:13:07.500 --> 00:13:09.500]  在這裏保羅去形容
[00:13:09.500 --> 00:13:10.500]  不是形容耶穌的復活
[00:13:10.500 --> 00:13:13.500]  而是形容上帝用大能
[00:13:13.500 --> 00:13:15.500]  使耶穌從死裏復活
[00:13:15.500 --> 00:13:18.500]  跟著上帝也都藉著他的大能
[00:13:18.500 --> 00:13:23.500]  幫助耶穌經過他人生不同的苦難的階段
[00:13:23.500 --> 00:13:25.500]  所以保羅說
[00:13:25.500 --> 00:13:28.500]  我同樣希望去經歷耶穌這個經歷
[00:13:28.500 --> 00:13:31.500]  經歷上帝對我這個幫助
[00:13:31.500 --> 00:13:34.500]  經歷耶穌對我在任何的情況當中
[00:13:34.500 --> 00:13:36.500]  給我有能力去經過去面對
[00:13:36.500 --> 00:13:39.500]  去克服各方面的困難和挑戰
[00:13:39.500 --> 00:13:44.500]  為要得著耶穌為他預備的這份獎賞
[00:13:44.500 --> 00:13:47.500]  保羅有一個很清楚的人生的目標
[00:13:47.500 --> 00:13:49.500]  人生的方向
[00:13:49.500 --> 00:13:50.500]  所以第十二節在這裏說
[00:13:50.500 --> 00:13:52.500]  這不是說我已經得著了
[00:13:52.500 --> 00:13:53.500]  已經完全了
[00:13:53.500 --> 00:13:55.500]  我是竭力追求
[00:13:55.500 --> 00:13:56.500]  或者可以得著基督耶穌
[00:13:56.500 --> 00:13:58.500]  所以得著我的
[00:13:58.500 --> 00:14:02.500]  保羅清楚的人生目標方向
[00:14:02.500 --> 00:14:04.500]  經歷耶穌基督是主
[00:14:04.500 --> 00:14:07.500]  他知道這條是不容易走的路
[00:14:07.500 --> 00:14:09.500]  但是他全力以赴
[00:14:09.500 --> 00:14:11.500]  可以說他不敢鬆懈
[00:14:11.500 --> 00:14:13.500]  耶穌呼召保羅
[00:14:13.500 --> 00:14:16.500]  是有獎賞期待保羅去領取
[00:14:16.500 --> 00:14:18.500]  當然也都期待保羅
[00:14:18.500 --> 00:14:20.500]  他能夠在一生當中
[00:14:20.500 --> 00:14:24.500]  竭力地去得到這份獎賞
[00:14:24.500 --> 00:14:26.500]  保羅在一生當中
[00:14:26.500 --> 00:14:28.500]  他就朝著這個目標
[00:14:28.500 --> 00:14:30.500]  遇到任何的困難
[00:14:30.500 --> 00:14:32.500]  他仍然沒有放棄
[00:14:32.500 --> 00:14:34.500]  他人生的焦點不是死亡
[00:14:34.500 --> 00:14:36.500]  死亡不是大限
[00:14:36.500 --> 00:14:38.500]  如果大家發覺
[00:14:38.500 --> 00:14:39.500]  你想一想
[00:14:39.500 --> 00:14:42.500]  其實很多人的人生的焦點
[00:14:42.500 --> 00:14:43.500]  在死亡
[00:14:43.500 --> 00:14:46.500]  死亡就是一個參考點
[00:14:46.500 --> 00:14:48.500]  因著人有死亡
[00:14:48.500 --> 00:14:50.500]  所以我今生我現在
[00:14:50.500 --> 00:14:54.500]  有些人就會享樂我的人生
[00:14:54.500 --> 00:14:56.500]  反正都要死了
[00:14:56.500 --> 00:14:58.500]  享樂人生是最重要
[00:14:58.500 --> 00:15:00.500]  死亡是一個參考點
[00:15:00.500 --> 00:15:02.500]  死亡就是大限
[00:15:02.500 --> 00:15:04.500]  但是其實我們人生
[00:15:04.500 --> 00:15:07.500]  死亡不是一個大限
[00:15:07.500 --> 00:15:10.500]  死亡也都不應該是我們的焦點
[00:15:10.500 --> 00:15:12.500]  我們的焦點就像保羅所說
[00:15:12.500 --> 00:15:15.500]  我要得耶穌給我這份獎賞
[00:15:15.500 --> 00:15:17.500]  這份賞賜
[00:15:17.500 --> 00:15:20.500]  保羅就在這段經文裏面
[00:15:20.500 --> 00:15:22.500]  很簡單
[00:15:22.500 --> 00:15:24.500]  也都很精確地講了
[00:15:24.500 --> 00:15:26.500]  信仰是甚麼
[00:15:26.500 --> 00:15:29.500]  在初期教會
[00:15:29.500 --> 00:15:31.500]  就有一個這樣的疑端
[00:15:31.500 --> 00:15:32.500]  正如剛才所說
[00:15:32.500 --> 00:15:34.500]  教會就有一班人
[00:15:34.500 --> 00:15:36.500]  他們說相信耶穌是不足夠的
[00:15:36.500 --> 00:15:39.500]  相信耶穌是救主是不足夠的
[00:15:39.500 --> 00:15:42.500]  相信耶穌是主是不足夠的
[00:15:42.500 --> 00:15:46.500]  是要加上遵守上帝的律法
[00:15:46.500 --> 00:15:47.500]  規條
[00:15:47.500 --> 00:15:48.500]  誡命
[00:15:48.500 --> 00:15:50.500]  所有的東西才可以的
[00:15:50.500 --> 00:15:52.500]  保羅在這裏說不是這樣的
[00:15:52.500 --> 00:15:56.500]  上帝是藉著耶穌的恩的死
[00:15:56.500 --> 00:15:58.500]  為我們救贖了我們
[00:15:58.500 --> 00:16:01.500]  成就了這個救贖的計劃
[00:16:01.500 --> 00:16:04.500]  而不是因為你做了甚麼
[00:16:04.500 --> 00:16:07.500]  保羅在這裏帶出了一個很重要的方向
[00:16:07.500 --> 00:16:09.500]  這個焦點不能錯
[00:16:09.500 --> 00:16:12.500]  這個是信仰的基石
[00:16:12.500 --> 00:16:14.500]  在歷史歷代裏面
[00:16:14.500 --> 00:16:16.500]  其實都有很多不同的疑端出來
[00:16:16.500 --> 00:16:19.500]  有很多不同類型的疑端
[00:16:19.500 --> 00:16:21.500]  你想得到的疑端有
[00:16:21.500 --> 00:16:24.500]  你想不到的疑端都有
[00:16:24.500 --> 00:16:27.500]  我們認識不完這麼多的疑端
[00:16:27.500 --> 00:16:30.500]  但是我們怎樣才去分辨
[00:16:30.500 --> 00:16:31.500]  甚麼是疑端
[00:16:31.500 --> 00:16:34.500]  甚麼是正確的信仰
[00:16:34.500 --> 00:16:36.500]  最好的方法是甚麼
[00:16:36.500 --> 00:16:40.500]  最好的方法不是介紹疑端給你認識
[00:16:40.500 --> 00:16:44.500]  而是告訴你甚麼是正確的信仰
[00:16:44.500 --> 00:16:46.500]  只要我們認清楚
[00:16:46.500 --> 00:16:49.500]  很認識甚麼是基本的信仰
[00:16:49.500 --> 00:16:51.500]  基本的救恩的真理
