
[00:00:00.000 --> 00:00:07.000]  我們今天來到整個聚會的第八天,第七堂的講道
[00:03:24.000 --> 00:03:27.200]  主耶穌在第六章第十九節
[00:03:27.200 --> 00:03:31.600]  就排列很多不同的選擇在我們眼前
[00:03:31.600 --> 00:03:34.800]  而提出請我們作出明智的選擇
[00:03:34.800 --> 00:03:36.400]  請大家展開馬蹄呼音
[00:03:36.400 --> 00:03:40.800]  我們從第六章第十九節開始
[00:03:40.800 --> 00:03:43.800]  在第六章第十九節第二十節
[00:03:43.800 --> 00:03:47.200]  主耶穌將兩種的財寶放在我們眼前
[00:03:47.200 --> 00:03:49.000]  一個是地上的財寶
[00:03:49.000 --> 00:03:51.400]  一個是天上的財寶
[00:03:51.400 --> 00:03:53.000]  在第十九節就說
[00:03:53.000 --> 00:03:55.800]  「不要為自己積贊財寶在地上
[00:03:55.800 --> 00:03:58.400]  地上有蟲子咬能受壞
[00:03:58.400 --> 00:04:02.400]  也有賊骨刮骨窿來偷
[00:04:02.400 --> 00:04:04.600]  只要積贊財寶在天上
[00:04:04.600 --> 00:04:07.200]  天上沒有蟲子咬不能受壞
[00:04:07.200 --> 00:04:10.400]  也沒有賊骨刮骨窿來偷
[00:04:10.400 --> 00:04:12.200]  因為你的財寶在那裡
[00:04:12.200 --> 00:04:15.200]  你的心也在那裡」
[00:04:15.200 --> 00:04:17.000]  在這裡我們首先要說
[00:04:17.000 --> 00:04:20.600]  聖經並不是反對我們有儲蓄
[00:04:20.600 --> 00:04:22.400]  我們很多人都有儲蓄
[00:04:22.400 --> 00:04:25.000]  聖經不是說反對我們要去投資
[00:04:25.000 --> 00:04:27.000]  我們可以很小心的
[00:04:27.000 --> 00:04:30.200]  有計劃地去管理自己的金錢
[00:04:30.200 --> 00:04:31.800]  這個是合適的
[00:04:31.800 --> 00:04:34.400]  也可以很小心的為自己將來的需要
[00:04:34.400 --> 00:04:36.000]  作出一些安排
[00:04:36.000 --> 00:04:38.200]  就快結婚了要預備一些錢
[00:04:38.200 --> 00:04:39.800]  就快有些特別的需要了
[00:04:39.800 --> 00:04:41.000]  預備一些錢
[00:04:41.000 --> 00:04:43.000]  這個是一個合適的做法
[00:04:43.000 --> 00:04:45.800]  正如聖經提到讚賞螞蟻
[00:04:45.800 --> 00:04:48.600]  大家記得在哪裡讚賞螞蟻?
[00:04:48.600 --> 00:04:50.200]  在針研
[00:04:50.200 --> 00:04:51.800]  針研書提到螞蟻
[00:04:51.800 --> 00:04:54.000]  他們夏天預備食物
[00:04:54.000 --> 00:04:56.400]  留待冬天使用
[00:04:56.400 --> 00:04:58.000]  他們在收割的時候
[00:04:58.000 --> 00:05:00.000]  去墜殮糧食
[00:05:00.000 --> 00:05:03.000]  以致將來可以用
[00:05:03.000 --> 00:05:05.400]  這是一個審慎的
[00:05:05.400 --> 00:05:07.400]  有管理態度的人生
[00:05:07.400 --> 00:05:08.800]  這是好的
[00:05:08.800 --> 00:05:10.800]  但聖經所反對的是什麼呢?
[00:05:10.800 --> 00:05:12.000]  聖經所反對的是
[00:05:12.000 --> 00:05:15.400]  不要為自己積贊財寶
[00:05:15.400 --> 00:05:16.800]  在地上
[00:05:16.800 --> 00:05:19.000]  什麼叫做為自己呢?
[00:05:19.000 --> 00:05:20.800]  如果我們嘗試看回其他的經文
[00:05:20.800 --> 00:05:22.200]  可能會幫我們更多明白
[00:05:22.200 --> 00:05:24.000]  聖經所說的意思
[00:05:24.000 --> 00:05:27.600]  在聖經的提摩太前書第六章第十七節
[00:05:27.600 --> 00:05:31.000]  當時保羅提醒提摩太
[00:05:31.000 --> 00:05:34.400]  你要去提醒那些在今世富足的人
[00:05:34.400 --> 00:05:36.200]  要他們注意幾件事情
[00:05:36.200 --> 00:05:40.600]  第一,不要為自己的財富而自誇
[00:05:40.600 --> 00:05:43.800]  第二,不要為自己的財富
[00:05:43.800 --> 00:05:47.400]  作為你自己完全的依賴、倚靠
[00:05:47.400 --> 00:05:49.800]  不要依賴財富
[00:05:49.800 --> 00:05:52.800]  第三,不要以為你有地上的財富
[00:05:52.800 --> 00:05:55.600]  就等於你是富足了
[00:05:55.600 --> 00:05:58.600]  更加需要同時在好的事實上
[00:05:58.600 --> 00:06:02.200]  良善的事實上都一樣的富足
[00:06:02.200 --> 00:06:04.200]  因此保羅清楚提醒
[00:06:04.200 --> 00:06:06.400]  不要自誇,不要倚靠錢財
[00:06:06.400 --> 00:06:09.800]  要同時有良善的事
[00:06:09.800 --> 00:06:13.000]  在良善的事實上富足
[00:06:13.000 --> 00:06:15.400]  這正正是主耶穌提醒我們的意思
[00:06:15.400 --> 00:06:18.000]  不要為自己積攢一些財富
[00:06:18.000 --> 00:06:19.400]  不是叫我們不要儲足
[00:06:19.400 --> 00:06:20.400]  但是要很小心
[00:06:20.400 --> 00:06:25.000]  不要依賴錢財成為你的安全感所在
[00:06:25.000 --> 00:06:28.000]  不要去以你的財寶自誇
[00:06:28.000 --> 00:06:30.000]  我多有地位身份
[00:06:30.000 --> 00:06:32.800]  因為我有很多錢、很多物業
[00:06:32.800 --> 00:06:34.600]  不要以那個為你的自誇
[00:06:34.600 --> 00:06:37.200]  要詳細問我,我是否真正的富足呢?
[00:06:37.200 --> 00:06:38.600]  除了財富之外
[00:06:38.600 --> 00:06:40.800]  我在善事上、良善的事實上
[00:06:40.800 --> 00:06:43.200]  是否都是富足呢?
[00:06:43.200 --> 00:06:47.400]  作為對自己時刻的警示和提醒
[00:06:47.400 --> 00:06:51.000]  為何不要為自己積財在地上呢?
[00:06:51.000 --> 00:06:52.200]  因為聖經說
[00:06:52.200 --> 00:06:54.800]  地上會有很多變化
[00:06:54.800 --> 00:06:57.200]  錢財不是永恆的
[00:06:57.200 --> 00:07:00.000]  這些價值會失去
[00:07:00.000 --> 00:07:02.600]  錢財會變壞
[00:07:02.600 --> 00:07:05.000]  很多時候我們都很明白
[00:07:05.000 --> 00:07:07.200]  我們所抓住的財富
[00:07:07.200 --> 00:07:10.600]  明天我們都未必肯定地可以抓住它
[00:07:10.600 --> 00:07:13.800]  當我們失去錢財的時候
[00:07:13.800 --> 00:07:16.600]  聖經說我們就會真的貧窮
[00:07:16.600 --> 00:07:18.800]  當錢財失去價值的時候
[00:07:18.800 --> 00:07:21.600]  我們那時候就變得非常貧窮
[00:07:21.600 --> 00:07:22.800]  不是物質的貧窮
[00:07:22.800 --> 00:07:25.800]  而是整個生命是貧窮的
[00:07:25.800 --> 00:07:26.800]  如果大家有印象
[00:07:26.800 --> 00:07:28.200]  在很多年之前
[00:07:28.200 --> 00:07:30.800]  當前蘇聯解體的時候
[00:07:30.800 --> 00:07:34.200]  整個歐洲國家和蘇聯的地方
[00:07:34.200 --> 00:07:36.800]  很多的經濟情況都很動盪
[00:07:36.800 --> 00:07:40.000]  當時報紙我記得提出一些
[00:07:40.000 --> 00:07:42.200]  前蘇聯國家的狀況
[00:07:42.200 --> 00:07:46.000]  提到當時一些很有地位
[00:07:46.000 --> 00:07:48.200]  和很高薪酬的太空人
[00:07:48.200 --> 00:07:49.600]  蘇聯的太空人
[00:07:49.600 --> 00:07:51.000]  他們本來是很受尊重的
[00:07:51.000 --> 00:07:53.600]  而且是很好的經濟環境
[00:07:53.600 --> 00:07:56.600]  但一到整個國家變動的時候
[00:07:56.600 --> 00:07:58.400]  他們的月薪
[00:07:58.400 --> 00:08:00.000]  每個月拿的人工
[00:08:00.000 --> 00:08:03.000]  是不足夠買兩斤肉
[00:08:03.000 --> 00:08:04.800]  只是省省買一點糧食
[00:08:04.800 --> 00:08:06.800]  已經整個月的薪水就沒有了
[00:08:06.800 --> 00:08:08.800]  一時之間變成一個很高薪的
[00:08:08.800 --> 00:08:09.800]  很受尊重的身份
[00:08:09.800 --> 00:08:14.200]  突然間維持兩餐的能力都沒有了
[00:08:14.200 --> 00:08:15.200]  不要說得太遠
[00:08:15.200 --> 00:08:18.000]  香港過去都曾經有些事情
[00:08:18.000 --> 00:08:19.600]  發生叫我們突然間
[00:08:19.600 --> 00:08:22.800]  對經濟、對金錢失去把握
[00:08:22.800 --> 00:08:25.600]  有些人還記得國殤事件
[00:08:25.600 --> 00:08:28.800]  國殤這個財務公司的銀行
[00:08:28.800 --> 00:08:30.800]  當它突然倒閉的時候
[00:08:30.800 --> 00:08:32.600]  一夜之間所有的儲蓄
[00:08:32.600 --> 00:08:34.200]  我們就全部沒有了
[00:08:34.200 --> 00:08:35.800]  當時報紙我記得提到
[00:08:35.800 --> 00:08:37.400]  有一些人士
[00:08:37.400 --> 00:08:40.000]  他們預備下個月結婚
[00:08:40.000 --> 00:08:42.800]  整筆所謂的老婆本都在那裡
[00:08:42.800 --> 00:08:44.400]  突然間有事
[00:08:44.400 --> 00:08:47.000]  下個月的婚禮就要取消了
[00:08:47.000 --> 00:08:50.000]  有些人整個生命儲蓄的退休金
[00:08:50.000 --> 00:08:51.400]  都放在銀行裡面
[00:08:51.400 --> 00:08:52.800]  一夜之間
[00:08:52.800 --> 00:08:57.600]  整個退休之後的生活就沒有了
[00:08:57.600 --> 00:08:58.600]  我不需要多說
[00:08:58.600 --> 00:09:00.200]  其實年長的、年輕的
[00:09:00.200 --> 00:09:01.600]  很多都有經驗就是
[00:09:01.600 --> 00:09:04.200]  錢財是無定向的
[00:09:04.200 --> 00:09:05.600]  是不穩定的
[00:09:05.600 --> 00:09:07.800]  是隨時都會改變的
[00:09:07.800 --> 00:09:08.800]  因此我們知道
[00:09:08.800 --> 00:09:09.600]  聖經提醒我們
[00:09:09.600 --> 00:09:11.400]  不要為自己積贊財寶
[00:09:11.400 --> 00:09:13.200]  以為是你的依靠
[00:09:13.200 --> 00:09:15.200]  就將它積贊在地上面
[00:09:15.200 --> 00:09:18.800]  以為成為了你的安全所在
[00:09:18.800 --> 00:09:22.400]  聖經說只要積贊財寶在天上面
[00:09:22.400 --> 00:09:25.400]  要積財在天
[00:09:25.400 --> 00:09:26.400]  這個訊息
[00:09:26.400 --> 00:09:28.400]  我相信大家聽過
[00:09:28.400 --> 00:09:31.400]  但這個是何等重要的訊息
[00:09:31.400 --> 00:09:34.200]  何等需要上上提醒自己
[00:09:34.200 --> 00:09:35.800]  你要留心
[00:09:35.800 --> 00:09:37.000]  將你的財富
[00:09:37.000 --> 00:09:40.000]  真的積在天上面
[00:09:40.000 --> 00:09:42.000]  我們有時候都會懂得想
[00:09:42.000 --> 00:09:44.000]  我們知道我們的錢會貶值的
[00:09:44.000 --> 00:09:44.800]  所以我們常常想
[00:09:44.800 --> 00:09:46.400]  如何用現在的錢
[00:09:46.400 --> 00:09:47.800]  仍然有價值
[00:09:47.800 --> 00:09:52.400]  去買一些有保值作用的東西
[00:09:52.400 --> 00:09:54.600]  很多人喜歡買黃金
[00:09:54.600 --> 00:09:56.800]  最近很多人說不如買名畫
[00:09:56.800 --> 00:09:59.200]  名畫也有保值作用
[00:09:59.200 --> 00:10:02.600]  有些人喜歡買一些比較穩定的基金股
[00:10:02.600 --> 00:10:04.600]  相信可以賺到錢
[00:10:04.600 --> 00:10:06.000]  保值得到
[00:10:06.000 --> 00:10:07.000]  我們會想的
[00:10:07.000 --> 00:10:08.200]  我們知道錢會貶值
[00:10:08.200 --> 00:10:09.200]  因此想著如何買一些
[00:10:09.200 --> 00:10:11.400]  更加有保值價值的東西
[00:10:11.400 --> 00:10:13.600]  同樣我們需要想
[00:10:13.600 --> 00:10:16.200]  我們手上的財富物質
[00:10:16.200 --> 00:10:18.200]  這些會變化
[00:10:18.200 --> 00:10:19.800]  因此就利用你現今
[00:10:19.800 --> 00:10:22.000]  仍有些微價值的東西
[00:10:22.000 --> 00:10:23.200]  去買
[00:10:23.200 --> 00:10:28.000]  去換取將來有永恆價值的東西
[00:10:28.000 --> 00:10:29.800]  因此聖經提醒我們
[00:10:29.800 --> 00:10:33.200]  要去留心保值
[00:10:33.200 --> 00:10:35.600]  保住一些永恆的價值
[00:10:35.600 --> 00:10:39.400]  這是我們要留心的事情
[00:10:39.400 --> 00:10:41.000]  我記得有一次看新聞
[00:10:41.000 --> 00:10:43.800]  說到一個地方的木屋區是火警
[00:10:43.800 --> 00:10:45.000]  當時就報警
[00:10:45.000 --> 00:10:46.200]  報警之後
[00:10:46.200 --> 00:10:47.200]  消防員還未到
[00:10:47.200 --> 00:10:50.800]  但有幾間木屋已經大火燒得很厲害
[00:10:50.800 --> 00:10:54.200]  其中一個街坊就走去想救人
[00:10:54.200 --> 00:10:56.600]  去到其中一間木屋的面前
[00:10:56.600 --> 00:10:59.200]  就發覺木屋燒得很厲害
[00:10:59.200 --> 00:11:02.000]  他認識了一個婆婆住在裡面
[00:11:02.000 --> 00:11:05.400]  這個婆婆在窗外大聲叫救命
[00:11:05.400 --> 00:11:06.600]  但火燒得很厲害
[00:11:06.600 --> 00:11:09.000]  這位朋友也救不了她
[00:11:09.000 --> 00:11:12.800]  這個婆婆突然離開窗外
[00:11:12.800 --> 00:11:14.400]  拿了一包東西回來
[00:11:14.400 --> 00:11:17.200]  向著這位鄰居拋
[00:11:17.200 --> 00:11:19.200]  一拋就被她接走了
[00:11:19.200 --> 00:11:23.600]  然後她已經被煙燻暈了
[00:11:23.600 --> 00:11:26.200]  後來消防員嘗試去學救
[00:11:26.200 --> 00:11:27.200]  終於救了
[00:11:27.200 --> 00:11:30.800]  不過這個婆婆就死在火海當中
[00:11:30.800 --> 00:11:33.200]  後來他們打開包袱看看是什麼
[00:11:33.200 --> 00:11:34.400]  他們嚇了一跳
[00:11:34.400 --> 00:11:36.400]  每個人都以為住在木屋區的人
[00:11:36.400 --> 00:11:37.600]  特別是這個婆婆
[00:11:37.600 --> 00:11:39.600]  她是身無長物的
[00:11:39.600 --> 00:11:41.200]  誰知打開包袱
[00:11:41.200 --> 00:11:44.400]  有十萬港幣現金
[00:11:44.400 --> 00:11:46.400]  再加上二萬美金
[00:11:46.400 --> 00:11:50.200]  和很多其他貴重的物品
[00:11:50.200 --> 00:11:53.200]  原來她一直都不敢把錢放在銀行
[00:11:53.200 --> 00:11:55.400]  一直保存在自己身邊
[00:11:55.400 --> 00:11:58.800]  我相信她拿它做枕頭也不一定
[00:11:58.800 --> 00:11:59.800]  是她最寶貴的東西
[00:11:59.800 --> 00:12:01.800]  放在身邊
[00:12:01.800 --> 00:12:05.200]  但她想不到一生的勞苦
[00:12:05.200 --> 00:12:07.000]  所積聚的金錢
[00:12:07.000 --> 00:12:10.600]  在火海當中要拋出來給別人
[00:12:10.600 --> 00:12:13.200]  而別人也不知道怎麼處理
[00:12:13.200 --> 00:12:17.400]  她更加不可以享用自己所勞碌得來的
[00:12:17.400 --> 00:12:19.400]  每當我看到這些新聞的時候
[00:12:19.400 --> 00:12:20.400]  我就很清楚知道
[00:12:20.400 --> 00:12:25.400]  聖經所說的是真理
[00:12:25.400 --> 00:12:27.800]  不要為自己積攢財寶在地上
[00:12:27.800 --> 00:12:29.600]  以為是你的要求
[00:12:29.600 --> 00:12:35.200]  要將你的財寶積在天上
[00:12:35.200 --> 00:12:38.200]  去換一些有永恆價值的東西
[00:12:38.200 --> 00:12:39.200]  或者你會問
[00:12:39.200 --> 00:12:41.600]  什麼有永恆價值呢?
[00:12:41.600 --> 00:12:43.000]  聖經很清楚告訴我們
[00:12:43.000 --> 00:12:46.600]  如今常存的有什麼?
[00:12:46.600 --> 00:12:49.800]  有信、有望、有愛
[00:12:49.800 --> 00:12:51.200]  我請大家看一處經文
[00:12:51.200 --> 00:12:53.000]  大家坐在一起思想
[00:12:53.000 --> 00:12:56.200]  在後面的接受來自家的禪書
[00:12:56.200 --> 00:13:10.200]  聖經貼前第一章第三節
[00:13:10.200 --> 00:13:14.800]  貼前第一章第三節
[00:13:14.800 --> 00:13:18.400]  聖經這樣說
[00:13:18.400 --> 00:13:35.400]  第三節
[00:13:35.400 --> 00:13:37.400]  這裡說到信、望、愛
[00:13:37.400 --> 00:13:40.600]  而信、望、愛不單單是一種心靈的質素
[00:13:40.600 --> 00:13:43.400]  更加可以表現在生活行為當中
[00:13:43.400 --> 00:13:46.000]  因為愛心、因為信心
[00:13:46.000 --> 00:13:49.400]  而樂意為神要作供
[00:13:49.400 --> 00:13:51.200]  憑信心去承擔責任
[00:13:51.200 --> 00:13:52.600]  去為神作供
[00:13:52.600 --> 00:13:54.800]  因為愛心寧願去守一些奴婦
[00:13:54.800 --> 00:13:55.800]  為了服侍
[00:13:55.800 --> 00:13:56.800]  為了幫助別人
[00:13:56.800 --> 00:13:59.400]  願意去付一些奴婦的代價
[00:13:59.400 --> 00:14:00.600]  因為盼望
[00:14:00.600 --> 00:14:02.200]  面對著很多不如意的事情
[00:14:02.200 --> 00:14:03.400]  仍然堅忍
[00:14:03.400 --> 00:14:04.800]  仍然面對
[00:14:04.800 --> 00:14:08.600]  產生一種美麗的生命的質素
[00:14:08.600 --> 00:14:09.600]  聖經說
[00:14:09.600 --> 00:14:12.600]  如今常存的有信、有望、有愛
[00:14:12.600 --> 00:14:14.800]  因此我們盡我們的心思力量
[00:14:14.800 --> 00:14:16.200]  財富精神
[00:14:16.200 --> 00:14:19.400]  建立更多的信、望、愛
[00:14:19.400 --> 00:14:22.000]  產生了生命一種真正永恆
[00:14:22.000 --> 00:14:25.000]  永遠被神紀念的一些事情
[00:14:25.000 --> 00:14:28.600]  這是主耶穌很清楚告訴我們一個方向
[00:14:28.600 --> 00:14:31.600]  然後當說到財寶之後
[00:14:31.600 --> 00:14:33.000]  主耶穌轉了一個話題
[00:14:33.000 --> 00:14:34.400]  但同一個信息
[00:14:34.400 --> 00:14:39.800]  大家請看《馬太第五》第六章第21節
[00:14:39.800 --> 00:14:40.600]  第21節
[00:14:40.600 --> 00:14:42.600]  因為你的財寶在那裡
[00:14:42.600 --> 00:14:45.000]  你的心也在那裡
[00:14:45.000 --> 00:14:47.400]  耶穌說到心
[00:14:47.400 --> 00:14:47.800]  祂說
[00:14:47.800 --> 00:14:51.000]  你知不知道你的財寶是牽引著你的心靈
[00:14:51.000 --> 00:14:52.000]  你的財寶在哪裡
[00:14:52.000 --> 00:14:54.200]  你的心就在哪裡
[00:14:54.200 --> 00:14:55.800]  所以有些人就開玩笑
[00:14:55.800 --> 00:14:57.000]  你要投資哪裡
[00:14:57.000 --> 00:14:57.800]  你想關心哪裡
[00:14:57.800 --> 00:15:00.800]  你就投資哪裡
[00:15:00.800 --> 00:15:01.200]  的確
[00:15:01.200 --> 00:15:03.800]  我們的財富是牽引著我們的心
[00:15:03.800 --> 00:15:06.200]  但如果你投資得合當
[00:15:06.200 --> 00:15:10.800]  也能夠幫助你關注應該關注的事情
[00:15:10.800 --> 00:15:11.800]  因為在美國
[00:15:11.800 --> 00:15:13.000]  恆醫的弟兄
[00:15:13.000 --> 00:15:14.600]  一位醫生他自己覺得
[00:15:14.600 --> 00:15:19.200]  自己生活也不擔心
[00:15:19.200 --> 00:15:19.800]  因此他想
[00:15:19.800 --> 00:15:22.800]  不如我可以用我部分的時間做其他事情
[00:15:22.800 --> 00:15:24.800]  我也不需要這麼大份薪水
[00:15:24.800 --> 00:15:26.200]  因此他自己一天工作
[00:15:26.200 --> 00:15:27.800]  一個星期工作六天
[00:15:27.800 --> 00:15:32.200]  他就有三天時間在一個診所裡面賺錢工作
[00:15:32.200 --> 00:15:33.200]  另外三天
[00:15:33.200 --> 00:15:35.000]  他就在一個貧民區
[00:15:35.000 --> 00:15:37.400]  自己投資一些錢
[00:15:37.400 --> 00:15:39.000]  開了一間診所
[00:15:39.000 --> 00:15:41.600]  然後每個星期有三天在診所裡面
[00:15:41.600 --> 00:15:45.200]  幫一些貧民來到很低廉的價錢
[00:15:45.200 --> 00:15:49.200]  甚至不需要價錢的幫助他們看醫生
[00:15:49.200 --> 00:15:50.800]  每個星期都是這樣
[00:15:50.800 --> 00:15:52.400]  他有足夠的供應
[00:15:52.400 --> 00:15:53.800]  他不擔心生活
[00:15:53.800 --> 00:15:55.400]  但他心裡覺得很開心
[00:15:55.400 --> 00:15:57.600]  現在他想關心貧窮人的需要
[00:15:57.600 --> 00:16:00.000]  因為他自己投資在當中
[00:16:00.000 --> 00:16:01.600]  我所說的不單只是金錢
[00:16:01.600 --> 00:16:02.600]  更加是他的精神
[00:16:02.600 --> 00:16:04.000]  他的關注
[00:16:04.000 --> 00:16:06.800]  因此他的心思想關注到
[00:16:06.800 --> 00:16:09.200]  其他貧窮人的需要
[00:16:09.200 --> 00:16:09.800]  兄弟姐妹
[00:16:09.800 --> 00:16:11.400]  我們不是不可以投資
[00:16:11.400 --> 00:16:13.000]  我們不是不可以儲蓄
[00:16:13.000 --> 00:16:13.800]  但我們要小心
[00:16:13.800 --> 00:16:18.600]  什麼時候你的財富吸引著你的心
[00:16:18.600 --> 00:16:20.200]  甚至你常常知道
[00:16:20.200 --> 00:16:21.200]  你所想的
[00:16:21.200 --> 00:16:22.000]  所掛念的
[00:16:22.000 --> 00:16:23.000]  所思想的
[00:16:23.000 --> 00:16:25.000]  都是那些財富的事情
[00:16:25.000 --> 00:16:26.400]  你要很留心
[00:16:26.400 --> 00:16:30.000]  因為這些財富要奪去你的心
[00:16:30.000 --> 00:16:34.400]  在我家附近有一間財務公司
[00:16:34.400 --> 00:16:37.400]  在他們門口會放幾台電腦
[00:16:37.400 --> 00:16:40.600]  這些電腦是讓人隨便按的
[00:16:40.600 --> 00:16:42.400]  你只要放下一排按鈕
[00:16:42.400 --> 00:16:45.400]  一按就按到今天的股票行程
[00:16:45.400 --> 00:16:46.400]  很多時候我走過
[00:16:46.400 --> 00:16:47.800]  看到很多朋友
[00:16:47.800 --> 00:16:51.000]  站在電腦螢光幕前
[00:16:51.000 --> 00:16:52.400]  噠噠噠噠
[00:16:52.400 --> 00:16:53.600]  啊
[00:16:53.600 --> 00:16:54.600]  噠噠噠噠
[00:16:54.600 --> 00:16:56.600]  啊
[00:16:56.600 --> 00:16:59.000]  很多不同的神情表現出來
[00:16:59.000 --> 00:16:59.800]  在想想
[00:16:59.800 --> 00:17:00.600]  在想想
[00:17:00.600 --> 00:17:01.200]  在想想
[00:17:01.200 --> 00:17:03.200]  在想想
[00:17:03.200 --> 00:17:04.200]  當然我不敢說
[00:17:04.200 --> 00:17:07.000]  他們是灌注了全副精神
[00:17:07.000 --> 00:17:09.800]  但肯定是佔據了他們心靈
[00:17:09.800 --> 00:17:12.000]  一個重要的空間
[00:17:12.000 --> 00:17:12.800]  我再說
[00:17:12.800 --> 00:17:14.200]  我不是反對投資
[00:17:14.200 --> 00:17:15.000]  但要小心
[00:17:15.000 --> 00:17:17.800]  你的財富如果是吸引著你的心
[00:17:17.800 --> 00:17:19.200]  你要留心
[00:17:19.200 --> 00:17:23.600]  因為財富是牽引著我們的心靈
[00:17:23.600 --> 00:17:25.000]  當主說完之後
[00:17:25.000 --> 00:17:26.800]  他提到不單止心
[00:17:26.800 --> 00:17:28.200]  提到我們的眼
[00:17:28.200 --> 00:17:31.000]  請看二十二節
[00:17:31.000 --> 00:17:33.200]  二十二節眼睛就是身上的燈
