
[00:00:00.000 --> 00:00:02.500]  我們今天崇拜繼續研究
[00:02:07.340 --> 00:02:09.340]  很多人跟隨他就可以做教主
[00:02:09.340 --> 00:02:10.340]  所以在人的角度來看
[00:02:10.340 --> 00:02:11.340]  不得了
[00:02:11.340 --> 00:02:12.340]  很厲害
[00:02:12.340 --> 00:02:13.340]  很厲害
[00:02:13.340 --> 00:02:14.340]  很重要
[00:02:14.340 --> 00:02:18.340]  很成功的宗教的成就
[00:02:18.340 --> 00:02:19.340]  好了
[00:02:19.340 --> 00:02:21.340]  跌到最低
[00:02:21.340 --> 00:02:22.340]  為什麼說這麼低呢
[00:02:22.340 --> 00:02:24.340]  因為保羅有一條刺
[00:02:24.340 --> 00:02:26.340]  待會我們再慢慢研究這條刺是什麼
[00:02:26.340 --> 00:02:28.340]  總之肯定一件事
[00:02:28.340 --> 00:02:29.340]  就是很苦
[00:02:29.340 --> 00:02:30.340]  很痛苦
[00:02:30.340 --> 00:02:31.340]  令他很不舒服
[00:02:31.340 --> 00:02:32.340]  很難過
[00:02:32.340 --> 00:02:34.340]  在人生裡面有很大的遺憾
[00:02:34.340 --> 00:02:36.340]  總之他想脫離
[00:02:36.340 --> 00:02:37.340]  擺脫
[00:02:37.340 --> 00:02:38.340]  如果不是的話
[00:02:38.340 --> 00:02:40.340]  這位這麼淑靈的偉人
[00:02:40.340 --> 00:02:42.340]  保羅都不會求了三次
[00:02:42.340 --> 00:02:44.340]  而神就很簡單
[00:02:44.340 --> 00:02:45.340]  答了他兩句話
[00:02:45.340 --> 00:02:47.340]  我恩典救你用
[00:02:47.340 --> 00:02:49.340]  我的能力在軟弱的人
[00:02:49.340 --> 00:02:51.340]  顯得完全
[00:02:51.340 --> 00:02:52.340]  說了好聽的
[00:02:52.340 --> 00:02:53.340]  恩典救你用
[00:02:53.340 --> 00:02:55.340]  真的不行
[00:02:55.340 --> 00:02:56.340]  你明白嗎
[00:02:56.340 --> 00:02:57.340]  小孩子說
[00:02:57.340 --> 00:02:58.340]  哎呀好餓
[00:02:58.340 --> 00:02:59.340]  餓死我了
[00:02:59.340 --> 00:03:01.340]  爸爸說今天吃夠了
[00:03:01.340 --> 00:03:02.340]  真的沒得吃
[00:03:02.340 --> 00:03:03.340]  不過很好聽
[00:03:03.340 --> 00:03:05.340]  我恩典救你用
[00:03:05.340 --> 00:03:08.340]  不過你求的我就不會給你
[00:03:08.340 --> 00:03:10.340]  是不是很慘呢
[00:03:10.340 --> 00:03:11.340]  喂
[00:03:11.340 --> 00:03:12.340]  這是保羅
[00:03:12.340 --> 00:03:14.340]  保羅從我們所看他的人生
[00:03:14.340 --> 00:03:16.340]  看所有的書信裡面
[00:03:16.340 --> 00:03:17.340]  他祈禱
[00:03:17.340 --> 00:03:20.340]  開口閉口都靠祈禱
[00:03:20.340 --> 00:03:22.340]  他自己的問題靠祈禱
[00:03:22.340 --> 00:03:24.340]  別人的問題他幫他祈禱
[00:03:24.340 --> 00:03:26.340]  都是祈禱是他人生裡面
[00:03:26.340 --> 00:03:27.340]  最重要的
[00:03:27.340 --> 00:03:28.340]  淑靈上的解決
[00:03:28.340 --> 00:03:30.340]  偏偏就是自己最痛的那件事
[00:03:30.340 --> 00:03:31.340]  最想的那件事
[00:03:31.340 --> 00:03:33.340]  最慘的那件事
[00:03:33.340 --> 00:03:34.340]  最想解決的那件事
[00:03:34.340 --> 00:03:35.340]  他就是不靈
[00:03:35.340 --> 00:03:36.340]  如果說得比較俗一點
[00:03:36.340 --> 00:03:37.340]  就不靈了
[00:03:37.340 --> 00:03:38.340]  是不是很慘
[00:03:38.340 --> 00:03:40.340]  是不是很大的挫敗
[00:03:40.340 --> 00:03:41.340]  而這兩件事
[00:03:41.340 --> 00:03:42.340]  這十節聖經
[00:03:42.340 --> 00:03:44.340]  所以說今天這十節很精彩
[00:03:44.340 --> 00:03:45.340]  因為這十節裡面
[00:03:45.340 --> 00:03:47.340]  從來保羅在其他地方都沒說過
[00:03:47.340 --> 00:03:49.340]  這十節真的是秘聞
[00:03:49.340 --> 00:03:52.340]  為什麼保羅要用這十節裡面
[00:03:52.340 --> 00:03:54.340]  說這麼秘密的東西
[00:03:54.340 --> 00:03:56.340]  這麼深刻的東西
[00:03:56.340 --> 00:03:59.340]  而且都說給所有人聽
[00:03:59.340 --> 00:04:00.340]  二千年之後
[00:04:00.340 --> 00:04:02.340]  我們還在指指點點說他
[00:04:02.340 --> 00:04:03.340]  是不是
[00:04:03.340 --> 00:04:05.340]  付這麼大的代價
[00:04:05.340 --> 00:04:07.340]  肯定是有些很重要的
[00:04:07.340 --> 00:04:09.340]  淑靈真理他要告訴我們
[00:04:09.340 --> 00:04:12.340]  否則他就犯不著要說這麼深的東西
[00:04:12.340 --> 00:04:13.340]  這麼深刻的東西
[00:04:13.340 --> 00:04:14.340]  這麼內心的東西
[00:04:14.340 --> 00:04:15.340]  這麼秘聞的東西
[00:04:15.340 --> 00:04:17.340]  來告訴別人
[00:04:17.340 --> 00:04:20.340]  為了將一個很重要的淑靈真理告訴我們
[00:04:20.340 --> 00:04:22.340]  所以我們今天期待
[00:04:22.340 --> 00:04:24.340]  這十節裡面有東西要聽
[00:04:24.340 --> 00:04:25.340]  不是我告訴你的
[00:04:25.340 --> 00:04:27.340]  是保羅有東西要說的
[00:04:27.340 --> 00:04:29.340]  否則他就不會說得這麼盡
[00:04:29.340 --> 00:04:31.340]  付這麼大的代價
[00:04:31.340 --> 00:04:35.340]  來揭露他自己的秘密
[00:04:35.340 --> 00:04:38.340]  那是什麼真理呢
[00:04:38.340 --> 00:04:39.340]  真理很簡單
[00:04:39.340 --> 00:04:42.340]  就是今天我們講道的題目
[00:04:42.340 --> 00:04:47.340]  指跨自己的軟弱
[00:04:47.340 --> 00:04:49.340]  這個真是基督徒
[00:04:49.340 --> 00:04:50.340]  一個相信神的
[00:04:50.340 --> 00:04:52.340]  有經歷的人才能夠明白
[00:04:52.340 --> 00:04:54.340]  這一句話
[00:04:54.340 --> 00:04:57.340]  和人生的獨特之處
[00:04:57.340 --> 00:04:58.340]  基督徒
[00:04:58.340 --> 00:04:59.340]  保羅說
[00:04:59.340 --> 00:05:04.340]  有一種很獨特的人生的氣質和追尋
[00:05:04.340 --> 00:05:08.340]  就是要指跨自己的軟弱
[00:05:08.340 --> 00:05:09.340]  好
[00:05:09.340 --> 00:05:10.340]  我們現在研究一下
[00:05:10.340 --> 00:05:12.340]  什麼叫做指跨自己的軟弱
[00:05:12.340 --> 00:05:14.340]  指跨自己的軟弱
[00:05:14.340 --> 00:05:15.340]  你聽清楚
[00:05:15.340 --> 00:05:17.340]  很容易會搞錯的
[00:05:17.340 --> 00:05:18.340]  有幾個誤會
[00:05:18.340 --> 00:05:19.340]  第一個誤會
[00:05:19.340 --> 00:05:21.340]  有些說法
[00:05:21.340 --> 00:05:22.340]  像樣的
[00:05:22.340 --> 00:05:24.340]  但是剛剛相反
[00:05:24.340 --> 00:05:26.340]  指跨自己的軟弱
[00:05:26.340 --> 00:05:27.340]  絕對不同
[00:05:27.340 --> 00:05:30.340]  有些人明明是自己軟弱
[00:05:30.340 --> 00:05:31.340]  還在那裡牙刷刷
[00:05:31.340 --> 00:05:32.340]  在那裡誇口
[00:05:32.340 --> 00:05:33.340]  你明白嗎
[00:05:33.340 --> 00:05:35.340]  不過剛剛相反
[00:05:35.340 --> 00:05:36.340]  有的
[00:05:36.340 --> 00:05:38.340]  有些人明明自己根本是假的
[00:05:38.340 --> 00:05:40.340]  但是還不知道死
[00:05:40.340 --> 00:05:42.340]  還在那裡誇口
[00:05:42.340 --> 00:05:44.340]  明明軟弱
[00:05:44.340 --> 00:05:45.340]  但是仍在誇口
[00:05:45.340 --> 00:05:47.340]  這個絕對不是保羅說的那種
[00:05:47.340 --> 00:05:49.340]  是剛剛相反
[00:05:49.340 --> 00:05:50.340]  這種也有很多人有的
[00:05:50.340 --> 00:05:51.340]  是不是
[00:05:51.340 --> 00:05:52.340]  今天我們
[00:05:52.340 --> 00:05:54.340]  我想想舉個例子
[00:05:54.340 --> 00:05:55.340]  比較典型的例子
[00:05:55.340 --> 00:05:56.340]  就是我們今天的大學生
[00:05:56.340 --> 00:05:57.340]  沒辦法了
[00:05:57.340 --> 00:05:59.340]  我這幾年全部對著大學生
[00:05:59.340 --> 00:06:00.340]  痛極思痛之後
[00:06:00.340 --> 00:06:01.340]  唯有
[00:06:01.340 --> 00:06:03.340]  想了幾句
[00:06:03.340 --> 00:06:06.340]  我覺得是一個總結的評語
[00:06:06.340 --> 00:06:07.340]  雖然有一點點刻薄
[00:06:07.340 --> 00:06:08.340]  但是也要告訴大家
[00:06:08.340 --> 00:06:09.340]  我教了這麼多年之後
[00:06:09.340 --> 00:06:12.340]  我發覺我們大學裡面的男生
[00:06:12.340 --> 00:06:16.340]  就是將幼稚當作有趣
[00:06:16.340 --> 00:06:18.340]  我們的女同學
[00:06:18.340 --> 00:06:21.340]  就將白癡當作純情
[00:06:21.340 --> 00:06:24.340]  最近這兩個月
[00:06:24.340 --> 00:06:25.340]  就再搞多一樣東西
[00:06:25.340 --> 00:06:28.340]  就將好色當作開放
[00:06:28.340 --> 00:06:31.340]  為什麼會將幼稚當作有趣
[00:06:31.340 --> 00:06:33.340]  白癡當純情呢
[00:06:33.340 --> 00:06:34.340]  因為
[00:06:34.340 --> 00:06:37.340]  關鍵在哪裡
[00:06:37.340 --> 00:06:41.340]  不知道標準在哪裡
[00:06:41.340 --> 00:06:42.340]  大家明白這一點
[00:06:42.340 --> 00:06:43.340]  就知道
[00:06:43.340 --> 00:06:45.340]  今天指誇自己的軟弱
[00:06:45.340 --> 00:06:46.340]  和剛剛這種
[00:06:46.340 --> 00:06:47.340]  剛剛相反
[00:06:47.340 --> 00:06:50.340]  分別就是標準的問題
[00:06:50.340 --> 00:06:52.340]  他都不知道標準在哪裡
[00:06:52.340 --> 00:06:53.340]  如果你問我今天
[00:06:53.340 --> 00:06:55.340]  我們年輕人最大的病
[00:06:55.340 --> 00:06:57.340]  不是他們好色爛非
[00:06:57.340 --> 00:06:59.340]  不是他們經不起考驗
[00:06:59.340 --> 00:07:01.340]  不是被他們意志薄弱
[00:07:01.340 --> 00:07:06.340]  是不知道標準在哪裡
[00:07:06.340 --> 00:07:10.340]  明明碰到還以為很威風
[00:07:10.340 --> 00:07:13.340]  明明是好色色情
[00:07:13.340 --> 00:07:19.340]  還以為自己在搞五四運動
[00:07:19.340 --> 00:07:21.340]  所以有一次訪問裡
[00:07:21.340 --> 00:07:22.340]  我說這次的事件
[00:07:22.340 --> 00:07:26.340]  叫做五四運動的色情版
[00:07:26.340 --> 00:07:29.340]  用五四運動的精神
[00:07:29.340 --> 00:07:32.340]  去堅持色情
[00:07:32.340 --> 00:07:34.340]  為什麼會搞成這樣
[00:07:34.340 --> 00:07:36.340]  因為他不知道標準在哪裡
[00:07:36.340 --> 00:07:38.340]  有時候我們不要怪他
[00:07:38.340 --> 00:07:39.340]  年輕人
[00:07:39.340 --> 00:07:40.340]  怪什麼呢
[00:07:40.340 --> 00:07:41.340]  怪我們做父母
[00:07:41.340 --> 00:07:42.340]  坦白說
[00:07:42.340 --> 00:07:43.340]  我們沒有給他標準
[00:07:43.340 --> 00:07:44.340]  我們這個社會沒有給他標準
[00:07:44.340 --> 00:07:46.340]  老實說他們非要養大
[00:07:46.340 --> 00:07:48.340]  非要標準
[00:07:48.340 --> 00:07:50.340]  只是一個倒茶倒水
[00:07:50.340 --> 00:07:51.340]  你沒有要求
[00:07:51.340 --> 00:07:52.340]  你不需要
[00:07:52.340 --> 00:07:53.340]  你沒有理由要求他
[00:07:53.340 --> 00:07:54.340]  給人生的標準
[00:07:54.340 --> 00:07:56.340]  這班年輕人
[00:07:56.340 --> 00:07:58.340]  我們做父母的
[00:07:58.340 --> 00:07:59.340]  我們補償心理
[00:07:59.340 --> 00:08:01.340]  口裡也有標準
[00:08:01.340 --> 00:08:02.340]  我們每個人都會說
[00:08:02.340 --> 00:08:03.340]  你做人應該這樣
[00:08:03.340 --> 00:08:05.340]  說就這樣說
[00:08:05.340 --> 00:08:06.340]  有沒有執行
[00:08:06.340 --> 00:08:07.340]  從來都不執行
[00:08:07.340 --> 00:08:08.340]  是不是
[00:08:08.340 --> 00:08:09.340]  學校的老師
[00:08:09.340 --> 00:08:11.340]  只教他們考試讀書
[00:08:11.340 --> 00:08:12.340]  做功課
[00:08:12.340 --> 00:08:13.340]  沒有標準
[00:08:13.340 --> 00:08:15.340]  所以他們成長沒有標準
[00:08:15.340 --> 00:08:16.340]  他不知道標準是怎樣
[00:08:16.340 --> 00:08:17.340]  這樣就叫做厲害
[00:08:17.340 --> 00:08:18.340]  這樣就叫做好
[00:08:18.340 --> 00:08:19.340]  這樣就叫做
[00:08:19.340 --> 00:08:20.340]  起碼做人有人格
[00:08:20.340 --> 00:08:22.340]  他都不知道
[00:08:22.340 --> 00:08:23.340]  所以這個就是
[00:08:23.340 --> 00:08:26.340]  他明明是軟弱
[00:08:26.340 --> 00:08:29.340]  但是還在自誇
[00:08:29.340 --> 00:08:30.340]  這種
[00:08:30.340 --> 00:08:31.340]  這種
[00:08:31.340 --> 00:08:33.340]  跟保羅說的這種
[00:08:33.340 --> 00:08:35.340]  是完全相反的
[00:08:35.340 --> 00:08:36.340]  不過你記住一樣東西
[00:08:36.340 --> 00:08:37.340]  我剛才點了一個題出來
[00:08:37.340 --> 00:08:39.340]  標準是一個關鍵點
[00:08:39.340 --> 00:08:41.340]  用什麼做標準
[00:08:41.340 --> 00:08:42.340]  不過一會兒我們會再看
[00:08:42.340 --> 00:08:43.340]  保羅這句話
[00:08:43.340 --> 00:08:44.340]  有他的意思
[00:08:44.340 --> 00:08:46.340]  也是跟標準有關
[00:08:46.340 --> 00:08:48.340]  不過
[00:08:48.340 --> 00:08:50.340]  我們再要解決
[00:08:50.340 --> 00:08:51.340]  第二個很容易的
[00:08:51.340 --> 00:08:53.340]  錯誤的了解
[00:08:53.340 --> 00:08:57.340]  就是我們只誇自己的軟弱
[00:08:57.340 --> 00:08:58.340]  為什麼要誇呢
[00:08:58.340 --> 00:08:59.340]  好了
[00:08:59.340 --> 00:09:01.340]  你說我知道標準
[00:09:01.340 --> 00:09:03.340]  好了有個標準
[00:09:03.340 --> 00:09:04.340]  有神自己的標準的時候
[00:09:04.340 --> 00:09:06.340]  我們知道自己軟弱
[00:09:06.340 --> 00:09:08.340]  承認自己軟弱就夠了
[00:09:08.340 --> 00:09:09.340]  這樣就謙卑
[00:09:09.340 --> 00:09:10.340]  已經不錯了
[00:09:10.340 --> 00:09:11.340]  做基督徒
[00:09:11.340 --> 00:09:12.340]  基督徒做到能夠
[00:09:12.340 --> 00:09:14.340]  知道自己是軟弱的
[00:09:14.340 --> 00:09:16.340]  這樣已經很好了
[00:09:16.340 --> 00:09:19.340]  為什麼還要誇自己軟弱
[00:09:19.340 --> 00:09:20.340]  你明白嗎
[00:09:20.340 --> 00:09:21.340]  為什麼要再加一步
[00:09:21.340 --> 00:09:22.340]  還要誇自己軟弱
[00:09:22.340 --> 00:09:24.340]  這就是關鍵點
[00:09:24.340 --> 00:09:27.340]  基督徒當然要承認自己是軟弱
[00:09:27.340 --> 00:09:28.340]  因為我們知道
[00:09:28.340 --> 00:09:29.340]  神要求我們的標準
[00:09:29.340 --> 00:09:31.340]  但是為什麼要誇這個軟弱
[00:09:31.340 --> 00:09:32.340]  這就是我們今天研究的
[00:09:32.340 --> 00:09:34.340]  重點所在
[00:09:34.340 --> 00:09:35.340]  但是當我們要解釋
[00:09:35.340 --> 00:09:37.340]  解決這個重點所在之前
[00:09:37.340 --> 00:09:38.340]  我們還要解決
[00:09:38.340 --> 00:09:39.340]  另外第二個很容易的誤會
[00:09:39.340 --> 00:09:41.340]  就是什麼叫軟弱
[00:09:41.340 --> 00:09:42.340]  是不是
[00:09:42.340 --> 00:09:46.340]  如果我們要誇自己軟弱的話
[00:09:46.340 --> 00:09:47.340]  我們起碼知道什麼叫軟弱
[00:09:47.340 --> 00:09:49.340]  這裡所指的軟弱是什麼
[00:09:49.340 --> 00:09:51.340]  搞清楚
[00:09:51.340 --> 00:09:54.340]  保羅這裡所說的軟弱
[00:09:54.340 --> 00:09:56.340]  不是我們一般以為
[00:09:56.340 --> 00:09:58.340]  我們聖經裡面所說的那種
[00:09:58.340 --> 00:09:59.340]  肉體的軟弱
[00:09:59.340 --> 00:10:01.340]  不是
[00:10:01.340 --> 00:10:03.340]  不是自己搞出來的
[00:10:03.340 --> 00:10:05.340]  不是自己那種肉體的罪出來的
[00:10:05.340 --> 00:10:08.340]  不是羅馬書第八章所說的肉體的軟弱
[00:10:08.340 --> 00:10:09.340]  因為肉體的軟弱
[00:10:09.340 --> 00:10:11.340]  是要用聖靈去致死
[00:10:11.340 --> 00:10:12.340]  是要對付的
[00:10:12.340 --> 00:10:14.340]  大家記得嗎
[00:10:14.340 --> 00:10:16.340]  不是那種軟弱
[00:10:16.340 --> 00:10:18.340]  說自己手癢癢
[00:10:18.340 --> 00:10:19.340]  開了個電腦
[00:10:19.340 --> 00:10:21.340]  不停地打
[00:10:21.340 --> 00:10:23.340]  那種軟弱
[00:10:23.340 --> 00:10:26.340]  也不是那種在廚房看到大減價的時候
[00:10:26.340 --> 00:10:27.340]  心裡不停地動
[00:10:27.340 --> 00:10:29.340]  最後又買了一些無等的東西
[00:10:29.340 --> 00:10:30.340]  那種軟弱
[00:10:30.340 --> 00:10:32.340]  這些是叫做肉體的軟弱
[00:10:32.340 --> 00:10:34.340]  這些是無可誇下的
[00:10:34.340 --> 00:10:36.340]  要用聖靈致死的
[00:10:36.340 --> 00:10:37.340]  不要說
[00:10:37.340 --> 00:10:38.340]  哎呀我又軟弱了
[00:10:38.340 --> 00:10:39.340]  感謝主了
[00:10:39.340 --> 00:10:40.340]  這次又多一次機會
[00:10:40.340 --> 00:10:41.340]  神恩代我
[00:10:41.340 --> 00:10:43.340]  你以為
[00:10:43.340 --> 00:10:45.340]  這些是你不好
[00:10:45.340 --> 00:10:47.340]  是你沒用
[00:10:47.340 --> 00:10:49.340]  明白嗎
[00:10:49.340 --> 00:10:51.340]  你用諾多星大法的時候
[00:10:51.340 --> 00:10:52.340]  什麼都不肯做
[00:10:52.340 --> 00:10:54.340]  躺在那裡明明知道要做都做不到
[00:10:54.340 --> 00:10:55.340]  出來的那些
[00:10:55.340 --> 00:10:56.340]  這些叫做肉體的軟弱
[00:10:56.340 --> 00:10:57.340]  這些是無可誇下的
[00:10:57.340 --> 00:10:58.340]  誇下什麼
[00:10:58.340 --> 00:11:00.340]  這些是醜的
[00:11:00.340 --> 00:11:01.340]  你明白嗎
[00:11:01.340 --> 00:11:03.340]  保羅說的不是這些軟弱
[00:11:03.340 --> 00:11:06.340]  這些軟弱是要用聖靈去致死的
[00:11:06.340 --> 00:11:08.340]  是要對付的
[00:11:08.340 --> 00:11:10.340]  這些是自己搞出來的
[00:11:10.340 --> 00:11:12.340]  這些是無可誇下的
[00:11:12.340 --> 00:11:14.340]  大家記住
[00:11:14.340 --> 00:11:17.340]  保羅說的是什麼軟弱呢
[00:11:17.340 --> 00:11:19.340]  是保羅說的那些
[00:11:19.340 --> 00:11:21.340]  不是自己搞出來的
[00:11:21.340 --> 00:11:23.340]  是人生裡
[00:11:23.340 --> 00:11:24.340]  第十節說到的
[00:11:24.340 --> 00:11:26.340]  逼迫、急難、困苦
[00:11:26.340 --> 00:11:28.340]  其他地方提到的
[00:11:28.340 --> 00:11:31.340]  是我自己都不是自己的責任
[00:11:31.340 --> 00:11:33.340]  但是要淋到我身上的時候
[00:11:33.340 --> 00:11:35.340]  是撒旦的刺刺在我身上
[00:11:35.340 --> 00:11:37.340]  不是我的責任
[00:11:37.340 --> 00:11:39.340]  但是我真的好不想
[00:11:39.340 --> 00:11:40.340]  人生中有很多遺憾
[00:11:40.340 --> 00:11:41.340]  保羅你看看
[00:11:41.340 --> 00:11:42.340]  我們感謝神
[00:11:42.340 --> 00:11:44.340]  我們心裡都得安慰
[00:11:44.340 --> 00:11:45.340]  我們人生有很多遺憾
[00:11:45.340 --> 00:11:47.340]  保羅這麼偉大的信徒
[00:11:47.340 --> 00:11:49.340]  他也有遺憾的
[00:11:49.340 --> 00:11:50.340]  他有一條刺在身上
[00:11:50.340 --> 00:11:53.340]  刺到他總是想脫不掉
[00:11:53.340 --> 00:11:56.340]  可能保羅的刺和你未必相同
[00:11:56.340 --> 00:11:58.340]  我們有我們人生的刺
[00:11:58.340 --> 00:12:01.340]  這些刺我們都好想它離開我們
[00:12:01.340 --> 00:12:03.340]  可能是我們的身體
[00:12:03.340 --> 00:12:04.340]  就好像保羅
[00:12:04.340 --> 00:12:05.340]  很多解經家說
[00:12:05.340 --> 00:12:08.340]  保羅的刺可能和他身體的疾病有關
[00:12:08.340 --> 00:12:10.340]  不少解經家說
[00:12:10.340 --> 00:12:13.340]  可能在這裡指出保羅的眼疾
[00:12:13.340 --> 00:12:15.340]  他的眼睛不好
[00:12:15.340 --> 00:12:16.340]  尤其是保羅
[00:12:16.340 --> 00:12:18.340]  他在大馬士革路上
[00:12:18.340 --> 00:12:20.340]  耶穌基督復會的光照
[00:12:20.340 --> 00:12:21.340]  他就瞎了眼
[00:12:21.340 --> 00:12:23.340]  後來雖然開了眼
[00:12:23.340 --> 00:12:25.340]  但是可能他的眼睛受傷了
[00:12:25.340 --> 00:12:26.340]  已經傷了
[00:12:26.340 --> 00:12:28.340]  所以看東西都看不到
[00:12:28.340 --> 00:12:29.340]  可以見得
[00:12:29.340 --> 00:12:30.340]  因為保羅你看我寫的字多大
[00:12:30.340 --> 00:12:31.340]  多大就是眼睛不好
[00:12:31.340 --> 00:12:33.340]  用不著寫這麼大
[00:12:33.340 --> 00:12:34.340]  眼睛不好
[00:12:34.340 --> 00:12:36.340]  所以有人這樣估計
[00:12:36.340 --> 00:12:38.340]  保羅眼睛覺得眼睛不好
[00:12:38.340 --> 00:12:40.340]  讀書人寫文章的人
[00:12:40.340 --> 00:12:42.340]  眼睛不好
[00:12:42.340 --> 00:12:44.340]  是他人生裡面很大的遺憾
[00:12:44.340 --> 00:12:45.340]  可能是這樣
[00:12:45.340 --> 00:12:46.340]  不過我們沒有證據
[00:12:46.340 --> 00:12:48.340]  我不知道保羅反正他也沒有說是什麼事
[00:12:48.340 --> 00:12:51.340]  有些人說可能是保羅
[00:12:51.340 --> 00:12:54.340]  按照原文的字
[00:12:54.340 --> 00:12:55.340]  希臘文的字
[00:12:55.340 --> 00:12:58.340]  說撒旦的差役將他攻擊他
[00:12:58.340 --> 00:12:59.340]  攻擊他
[00:12:59.340 --> 00:13:00.340]  攻擊的字
[00:13:00.340 --> 00:13:02.340]  在原文的意思是打他
[00:13:02.340 --> 00:13:04.340]  打他的時候
[00:13:04.340 --> 00:13:06.340]  有些人說可能和當時
[00:13:06.340 --> 00:13:08.340]  用的字有點接近
[00:13:08.340 --> 00:13:10.340]  可能保羅有陽間症
[00:13:10.340 --> 00:13:12.340]  突然間他會跌倒
[00:13:12.340 --> 00:13:13.340]  突然跌倒
[00:13:13.340 --> 00:13:15.340]  好像撒旦打他一樣
[00:13:15.340 --> 00:13:17.340]  可能是他身體不太好
[00:13:17.340 --> 00:13:19.340]  也可能有這個原因
[00:13:19.340 --> 00:13:20.340]  這個我們估不到
[00:13:20.340 --> 00:13:22.340]  或者有些人更直接的說
[00:13:22.340 --> 00:13:25.340]  不如我們從哥倫多前後書的內容去看
[00:13:25.340 --> 00:13:26.340]  很可能簡單簡單
[00:13:26.340 --> 00:13:28.340]  保羅的弱點是什麼呢
[00:13:28.340 --> 00:13:30.340]  就是保羅自己也曾經提過
[00:13:30.340 --> 00:13:32.340]  哥倫多人不尊重我
[00:13:32.340 --> 00:13:33.340]  為什麼呢
[00:13:33.340 --> 00:13:34.340]  因為你看我信的時候
[00:13:34.340 --> 00:13:36.340]  寫信就好像像模像樣
[00:13:36.340 --> 00:13:37.340]  但是看到人的時候
