
[00:00:00.000 --> 00:00:05.000]  我不知道你知不知道的情況下
[00:03:37.000 --> 00:03:41.000]  這個就是我們多謝科技幫助我們
[00:03:41.000 --> 00:03:46.000]  他們設立了一個所謂全球的指引系統
[00:03:46.000 --> 00:03:48.000]  The Global Position System
[00:03:48.000 --> 00:03:50.000]  我們要謝謝科技帶來了
[00:03:50.000 --> 00:03:53.000]  這樣好的全球定位系統
[00:03:53.000 --> 00:03:54.000]  它幫助我們不少
[00:03:54.000 --> 00:03:56.000]  特別那些駕車人士
[00:03:56.000 --> 00:03:58.000]  很多時候去外國駕車
[00:03:58.000 --> 00:03:59.000]  你不熟路
[00:03:59.000 --> 00:04:00.000]  你靠這個
[00:04:00.000 --> 00:04:02.000]  你向前
[00:04:02.000 --> 00:04:03.000]  向南
[00:04:03.000 --> 00:04:04.000]  轉左
[00:04:04.000 --> 00:04:05.000]  轉右
[00:04:05.000 --> 00:04:06.000]  三百米就到你了
[00:04:06.000 --> 00:04:08.000]  如果你走錯了
[00:04:08.000 --> 00:04:09.000]  麻煩你轉彎
[00:04:09.000 --> 00:04:10.000]  再走過
[00:04:10.000 --> 00:04:11.000]  很方便
[00:04:11.000 --> 00:04:13.000]  你絕對不會走錯路
[00:04:13.000 --> 00:04:14.000]  這樣帶給現代人很多的方便
[00:04:14.000 --> 00:04:17.000]  特別是在外國去駕駛的時候
[00:04:17.000 --> 00:04:18.000]  那個方向
[00:04:18.000 --> 00:04:19.000]  那個距離
[00:04:19.000 --> 00:04:20.000]  錯了
[00:04:20.000 --> 00:04:21.000]  它又教你走回
[00:04:21.000 --> 00:04:22.000]  最終會帶你安全的
[00:04:22.000 --> 00:04:23.000]  都帶你的目的地
[00:04:23.000 --> 00:04:24.000]  最終安全的
[00:04:24.000 --> 00:04:25.000]  把你帶到目的地
[00:04:25.000 --> 00:04:28.000]  如果我說我們的神
[00:04:28.000 --> 00:04:29.000]  祂偉大
[00:04:29.000 --> 00:04:34.000]  但是祂不會對祂所創造的東西不負責任的
[00:04:34.000 --> 00:04:35.000]  我們說神是偉大的
[00:04:35.000 --> 00:04:37.000]  對自己創造的東西
[00:04:37.000 --> 00:04:38.000]  不會不負責任
[00:04:38.000 --> 00:04:39.000]  祂監控全球
[00:04:39.000 --> 00:04:41.000]  全宇宙裏面的
[00:04:41.000 --> 00:04:44.000]  各個千萬億的星球的運作
[00:04:44.000 --> 00:04:46.000]  安全的系統
[00:04:46.000 --> 00:04:48.000]  祂監控著世界宇宙
[00:04:48.000 --> 00:04:49.000]  星球
[00:04:49.000 --> 00:04:50.000]  億萬兆的
[00:04:50.000 --> 00:04:55.000]  亦監察著民族國家和個人生命的旅程
[00:04:55.000 --> 00:04:57.000]  祂也監視著民族國家
[00:04:57.000 --> 00:04:59.000]  甚至個人的生命旅程
[00:04:59.000 --> 00:05:00.000]  相信你會認同的
[00:05:00.000 --> 00:05:01.000]  大家都會認同
[00:05:01.000 --> 00:05:03.000]  因為我們是公義的主
[00:05:03.000 --> 00:05:04.000]  祂這樣說
[00:05:04.000 --> 00:05:06.000]  你們一切的言行
[00:05:06.000 --> 00:05:08.000]  將來在審判台前
[00:05:08.000 --> 00:05:11.000]  是會一句句供出來的
[00:05:11.000 --> 00:05:13.000]  你說的那些東西都會負責任的
[00:05:13.000 --> 00:05:14.000]  公義的主這樣說
[00:05:14.000 --> 00:05:18.000]  我的言行將來都要在主審判台前顯露出來
[00:05:18.000 --> 00:05:19.000]  句句都供出來
[00:05:19.000 --> 00:05:21.000]  所以先知第六節好像很清楚
[00:05:21.000 --> 00:05:23.000]  你已經聽見
[00:05:23.000 --> 00:05:25.000]  現在要察看這一切
[00:05:25.000 --> 00:05:26.000]  第六節先知說
[00:05:26.000 --> 00:05:27.000]  你既已聽見
[00:05:27.000 --> 00:05:29.000]  現在就要察看這一切
[00:05:29.000 --> 00:05:31.000]  即是說我們聽了神的話
[00:05:31.000 --> 00:05:33.000]  但是有沒有做反省呢
[00:05:33.000 --> 00:05:34.000]  我們聽了神的話
[00:05:34.000 --> 00:05:35.000]  有沒有反省呢
[00:05:35.000 --> 00:05:37.000]  有沒有調教過呢
[00:05:37.000 --> 00:05:38.000]  有沒有重新調教
[00:05:38.000 --> 00:05:40.000]  聽是很好聽的
[00:05:40.000 --> 00:05:41.000]  聽很動聽
[00:05:41.000 --> 00:05:44.000]  但是實行是最難的
[00:05:44.000 --> 00:05:46.000]  實行才是最困難
[00:05:46.000 --> 00:05:49.000]  今天就結束培靈會十天的盛宴了
[00:05:49.000 --> 00:05:52.000]  今天晚上就會結束整個培靈會的盛宴
[00:05:52.000 --> 00:05:53.000]  你的生命
[00:05:53.000 --> 00:05:58.000]  每一天都繼續要對著這位監察你的神去生活的
[00:05:58.000 --> 00:06:01.000]  你的生活每天都要對著這位監察你的神來生活
[00:06:01.000 --> 00:06:03.000]  你不要只靠我們幾位傳道人
[00:06:03.000 --> 00:06:05.000]  在這幾天一蹦而進
[00:06:05.000 --> 00:06:08.000]  說了要你反省的話
[00:06:08.000 --> 00:06:11.000]  就開始喊苦喊乏地悔改
[00:06:11.000 --> 00:06:13.000]  但是你每天都要悔改
[00:06:13.000 --> 00:06:15.000]  不要單單靠這十天的聽到
[00:06:15.000 --> 00:06:16.000]  你就痛哭悔改
[00:06:16.000 --> 00:06:19.000]  其實每天你都要來神的面前悔改
[00:06:19.000 --> 00:06:21.000]  不過我們又知道第八節
[00:06:21.000 --> 00:06:24.000]  我原知道你們行事極其詭詐
[00:06:24.000 --> 00:06:27.000]  神早知你我的所謂壞事
[00:06:27.000 --> 00:06:28.000]  第八節
[00:06:28.000 --> 00:06:31.000]  我原知道你的行事極其詭詐
[00:06:31.000 --> 00:06:32.000]  我們不好的事情
[00:06:32.000 --> 00:06:33.000]  神早就全都知道
[00:06:33.000 --> 00:06:35.000]  從你自出母胎以來
[00:06:35.000 --> 00:06:38.000]  我就稱你是活逆的
[00:06:38.000 --> 00:06:40.000]  整班都是活逆子女
[00:06:40.000 --> 00:06:43.000]  你自從出母胎以來就成為悖逆的
[00:06:43.000 --> 00:06:44.000]  你們都是反叛的
[00:06:44.000 --> 00:06:46.000]  你是我是
[00:06:46.000 --> 00:06:48.000]  你是我也是
[00:06:48.000 --> 00:06:49.000]  所以我們沒得走雞
[00:06:49.000 --> 00:06:51.000]  我們一切都沒得走雞
[00:06:51.000 --> 00:06:53.000]  我們逃不掉的
[00:06:53.000 --> 00:06:55.000]  神知道我們一切的隱密事
[00:06:55.000 --> 00:06:57.000]  一切的隱秘事神都知道
[00:06:57.000 --> 00:06:58.000]  是不是
[00:06:58.000 --> 00:07:03.000]  他能夠興起東方的君王居魯士
[00:07:03.000 --> 00:07:04.000]  在120年之後
[00:07:04.000 --> 00:07:06.000]  150年之後出現
[00:07:06.000 --> 00:07:08.000]  他能夠興起來自東方的君王居魯士
[00:07:08.000 --> 00:07:10.000]  是在150年之後才出現
[00:07:10.000 --> 00:07:11.000]  他無所不知
[00:07:11.000 --> 00:07:13.000]  他更加知道你內心想些什麼
[00:07:13.000 --> 00:07:14.000]  人無所不知
[00:07:14.000 --> 00:07:16.000]  更知道你內心所想的
[00:07:16.000 --> 00:07:17.000]  是不是
[00:07:17.000 --> 00:07:19.000]  很清楚的
[00:07:19.000 --> 00:07:21.000]  基督教的上帝觀
[00:07:21.000 --> 00:07:25.000]  就是一個很清明透徹的上帝觀
[00:07:25.000 --> 00:07:28.000]  我們的上帝觀是清明透徹的上帝觀
[00:07:28.000 --> 00:07:30.000]  那些倒塌了的
[00:07:30.000 --> 00:07:31.000]  在台北
[00:07:31.000 --> 00:07:35.000]  我講過那些偶像自己被風吹了
[00:07:35.000 --> 00:07:37.000]  他不會監察你的
[00:07:37.000 --> 00:07:38.000]  他自己都自身難保
[00:07:38.000 --> 00:07:40.000]  那些要倒下來的偶像
[00:07:40.000 --> 00:07:42.000]  他們也自身難保
[00:07:42.000 --> 00:07:45.000]  但我們的神是永活的永恆主
[00:07:45.000 --> 00:07:48.000]  看著你每一天的行為
[00:07:48.000 --> 00:07:49.000]  我們的神是永活永恆的
[00:07:49.000 --> 00:07:51.000]  每天看著你的行為
[00:07:51.000 --> 00:07:53.000]  但是他又在第十五節說
[00:07:53.000 --> 00:07:55.000]  唯有我和你說過
[00:07:55.000 --> 00:07:58.000]  我選召你引領你來
[00:07:58.000 --> 00:07:59.000]  十五節說
[00:07:59.000 --> 00:08:00.000]  唯有我曾說過
[00:08:00.000 --> 00:08:01.000]  我選召他引領他來
[00:08:01.000 --> 00:08:03.000]  所以說是神第十七節
[00:08:03.000 --> 00:08:05.000]  我教導你
[00:08:05.000 --> 00:08:06.000]  我引導你
[00:08:06.000 --> 00:08:08.000]  使你得益處
[00:08:08.000 --> 00:08:09.000]  十七節
[00:08:09.000 --> 00:08:10.000]  我是耶和華你的神
[00:08:10.000 --> 00:08:11.000]  我教導你使你得益處
[00:08:11.000 --> 00:08:14.000]  我更加指引你當走的道路
[00:08:14.000 --> 00:08:16.000]  更加指引你當走的道路
[00:08:16.000 --> 00:08:18.000]  指引你當走的道路
[00:08:18.000 --> 00:08:20.000]  是不是今天的GPS
[00:08:20.000 --> 00:08:21.000]  指引你當走的路
[00:08:21.000 --> 00:08:23.000]  這是否今天全球定位系統呢
[00:08:23.000 --> 00:08:26.000]  就是全球定位系統的一種方式
[00:08:26.000 --> 00:08:29.000]  就是這種定位系統其中一種方式
[00:08:29.000 --> 00:08:30.000]  你去到哪裡
[00:08:30.000 --> 00:08:31.000]  祂都看到你
[00:08:31.000 --> 00:08:32.000]  你去什麼地方
[00:08:32.000 --> 00:08:34.000]  神都看著
[00:08:34.000 --> 00:08:36.000]  我有時候去到某些外國的時候
[00:08:36.000 --> 00:08:39.000]  去某個洗手間
[00:08:39.000 --> 00:08:41.000]  好像沒有人知道我
[00:08:41.000 --> 00:08:42.000]  不認識我
[00:08:42.000 --> 00:08:43.000]  不過我知道
[00:08:43.000 --> 00:08:45.000]  神在這裡看著我
[00:08:45.000 --> 00:08:46.000]  有時候到了外國
[00:08:46.000 --> 00:08:47.000]  特別一些洗手間
[00:08:47.000 --> 00:08:48.000]  我會想沒有人認識我
[00:08:48.000 --> 00:08:51.000]  但我又知道神正在看著我
[00:08:51.000 --> 00:08:53.000]  這樣就約束我自己不會亂來
[00:08:53.000 --> 00:08:55.000]  行事為人
[00:08:55.000 --> 00:08:58.000]  要特別要敬虔謹慎
[00:08:58.000 --> 00:08:59.000]  這樣就約束了我
[00:08:59.000 --> 00:09:00.000]  行事為人
[00:09:00.000 --> 00:09:03.000]  敬虔謹慎
[00:09:03.000 --> 00:09:04.000]  我告訴你
[00:09:04.000 --> 00:09:05.000]  我們做牧師傳道
[00:09:05.000 --> 00:09:07.000]  更多試探
[00:09:07.000 --> 00:09:08.000]  告訴你牧師傳道
[00:09:08.000 --> 00:09:09.000]  更多的試探
[00:09:09.000 --> 00:09:11.000]  很多牧師已經跌倒了
[00:09:11.000 --> 00:09:13.000]  有不少牧師已經跌倒
[00:09:13.000 --> 00:09:14.000]  去到外國的賓館
[00:09:14.000 --> 00:09:16.000]  做了一些不應該做的事
[00:09:16.000 --> 00:09:17.000]  對不起師母
[00:09:17.000 --> 00:09:18.000]  到了外國的時候
[00:09:18.000 --> 00:09:19.000]  去酒店賓館
[00:09:19.000 --> 00:09:22.000]  就做了很多對不起自己配偶的事情
[00:09:22.000 --> 00:09:24.000]  所以弟兄姊妹
[00:09:24.000 --> 00:09:27.000]  你不要以為你自己很堅強
[00:09:27.000 --> 00:09:28.000]  弟兄姊妹
[00:09:28.000 --> 00:09:29.000]  不要以為自己堅強
[00:09:29.000 --> 00:09:31.000]  人人都很軟弱
[00:09:31.000 --> 00:09:32.000]  很失敗的
[00:09:32.000 --> 00:09:33.000]  每個人都有軟弱
[00:09:33.000 --> 00:09:34.000]  有失敗
[00:09:34.000 --> 00:09:35.000]  我每一次都很謹慎
[00:09:35.000 --> 00:09:36.000]  小心
[00:09:36.000 --> 00:09:37.000]  我將那些
[00:09:37.000 --> 00:09:38.000]  有一次
[00:09:38.000 --> 00:09:39.000]  一進房裡面
[00:09:39.000 --> 00:09:40.000]  電話就響了
[00:09:40.000 --> 00:09:43.000]  先生有什麼嗎
[00:09:43.000 --> 00:09:46.000]  於是我到賓館的房間
[00:09:46.000 --> 00:09:48.000]  一進去就有電話響了
[00:09:48.000 --> 00:09:50.000]  先生有什麼嗎
[00:09:50.000 --> 00:09:52.000]  我說不需要
[00:09:52.000 --> 00:09:53.000]  我說不用了
[00:09:53.000 --> 00:09:54.000]  一切都準備好了
[00:09:54.000 --> 00:09:55.000]  我有了
[00:09:55.000 --> 00:09:56.000]  一切都預備好了
[00:09:56.000 --> 00:09:57.000]  夠了
[00:09:57.000 --> 00:09:58.000]  不過你知道
[00:09:58.000 --> 00:09:59.000]  三分鐘之後
[00:09:59.000 --> 00:10:00.000]  就走來拍你的門
[00:10:00.000 --> 00:10:01.000]  可能三分鐘之後
[00:10:01.000 --> 00:10:03.000]  有人來拍你的門
[00:10:03.000 --> 00:10:05.000]  我馬上將桌子椅子
[00:10:05.000 --> 00:10:07.000]  全部塞在門口裡面
[00:10:07.000 --> 00:10:09.000]  我立刻把這些椅子桌子
[00:10:09.000 --> 00:10:11.000]  推到頂著這個門口
[00:10:11.000 --> 00:10:13.000]  因為我不會相信
[00:10:13.000 --> 00:10:14.000]  他的誘惑
[00:10:14.000 --> 00:10:15.000]  他更厲害
[00:10:15.000 --> 00:10:17.000]  他會用很多方法來勾引你
[00:10:17.000 --> 00:10:18.000]  因為我相信
[00:10:18.000 --> 00:10:19.000]  這些誘惑
[00:10:19.000 --> 00:10:20.000]  都是很厲害的勾引
[00:10:20.000 --> 00:10:21.000]  你記不記得
[00:10:21.000 --> 00:10:22.000]  這些在我們每一天
[00:10:22.000 --> 00:10:25.000]  自己在私底下生活的時候
[00:10:25.000 --> 00:10:28.000]  你我不自覺力不強
[00:10:28.000 --> 00:10:30.000]  你隨時會跌倒
[00:10:30.000 --> 00:10:32.000]  如果生活中自覺能力不強
[00:10:32.000 --> 00:10:33.000]  隨時都會跌倒
[00:10:33.000 --> 00:10:34.000]  尤其是我作為男性
[00:10:34.000 --> 00:10:36.000]  我明白所有男性裡面的
[00:10:36.000 --> 00:10:37.000]  那種軟弱
[00:10:37.000 --> 00:10:38.000]  我是男性
[00:10:38.000 --> 00:10:39.000]  所以明白所有男性
[00:10:39.000 --> 00:10:40.000]  心中的軟弱
[00:10:40.000 --> 00:10:42.000]  所以心智在這張聖經裡面
[00:10:42.000 --> 00:10:45.000]  是去斥責他們這群
[00:10:45.000 --> 00:10:48.000]  死亡幫辦的子民
[00:10:48.000 --> 00:10:49.000]  不悔改
[00:10:49.000 --> 00:10:51.000]  所以先知這裡斥責
[00:10:51.000 --> 00:10:53.000]  死不悔改的這些子民
[00:10:53.000 --> 00:10:56.000]  但他又說我願意引導你
[00:10:56.000 --> 00:10:57.000]  所以這段聖經
[00:10:57.000 --> 00:10:59.000]  21節聖經
[00:10:59.000 --> 00:11:01.000]  有五次到六次之間
[00:11:01.000 --> 00:11:02.000]  不斷說我指引你
[00:11:02.000 --> 00:11:03.000]  我指引你
[00:11:03.000 --> 00:11:04.000]  我指引你
[00:11:04.000 --> 00:11:05.000]  所以22節的經文
[00:11:05.000 --> 00:11:07.000]  有五到六次不斷的重複
[00:11:07.000 --> 00:11:08.000]  我要指引你
[00:11:08.000 --> 00:11:09.000]  指引你
[00:11:09.000 --> 00:11:10.000]  如果你要在生命裡面
[00:11:10.000 --> 00:11:11.000]  獲得安全
[00:11:11.000 --> 00:11:14.000]  你必須要有監察人的上帝
[00:11:14.000 --> 00:11:15.000]  好好地溫柔
[00:11:15.000 --> 00:11:16.000]  每一天提醒你
[00:11:16.000 --> 00:11:17.000]  指引你
[00:11:17.000 --> 00:11:19.000]  但是用他的話來指引你
[00:11:19.000 --> 00:11:21.000]  你要得到安全的話
[00:11:21.000 --> 00:11:22.000]  每天讓神用他溫柔
[00:11:22.000 --> 00:11:24.000]  但有力的話語來指引你
[00:11:24.000 --> 00:11:25.000]  所以讀聖經是基督徒
[00:11:25.000 --> 00:11:28.000]  必須每天都要做的一種行動
[00:11:28.000 --> 00:11:29.000]  所以讀聖經是基督徒
[00:11:29.000 --> 00:11:30.000]  每天都要做的行動
[00:11:30.000 --> 00:11:31.000]  你離開神的話
[00:11:31.000 --> 00:11:33.000]  你就不能夠做什麼
[00:11:33.000 --> 00:11:35.000]  離了神的話就不能做什麼
[00:11:35.000 --> 00:11:36.000]  你也很難聖潔
[00:11:36.000 --> 00:11:37.000]  你很難聖潔
[00:11:37.000 --> 00:11:38.000]  但你跌倒失敗之後
[00:11:38.000 --> 00:11:40.000]  又是神的話語光照你
[00:11:40.000 --> 00:11:42.000]  你快點悔改回轉
[00:11:42.000 --> 00:11:43.000]  歸向神
[00:11:43.000 --> 00:11:44.000]  神就赦免你
[00:11:44.000 --> 00:11:45.000]  如果跌倒悔改
[00:11:45.000 --> 00:11:47.000]  同樣是神的話語來光照你
[00:11:47.000 --> 00:11:48.000]  挽回你
[00:11:48.000 --> 00:11:49.000]  令你悔改
[00:11:49.000 --> 00:11:51.000]  所以這張聖經裡面說明了一個
[00:11:51.000 --> 00:11:52.000]  很指望性
[00:11:52.000 --> 00:11:54.000]  救贖性的信息
[00:11:54.000 --> 00:11:55.000]  所以聖經說明了指望性
[00:11:55.000 --> 00:11:57.000]  救贖性的一些信息
[00:11:57.000 --> 00:11:59.000]  我們看第一個分點
[00:11:59.000 --> 00:12:01.000]  就是第一到十一節
[00:12:01.000 --> 00:12:03.000]  指引迷亂者
[00:12:03.000 --> 00:12:04.000]  第一到第十一節
[00:12:04.000 --> 00:12:06.000]  一個分段指引迷亂者
[00:12:06.000 --> 00:12:07.000]  特別是他指出這班
[00:12:07.000 --> 00:12:10.000]  博弈的子民
[00:12:10.000 --> 00:12:12.000]  指出了這一群悖逆的子民
[00:12:12.000 --> 00:12:13.000]  他們表面認信
[00:12:13.000 --> 00:12:16.000]  但其實裡面是非常博弈的
[00:12:16.000 --> 00:12:17.000]  表面任性
[00:12:17.000 --> 00:12:18.000]  內裡卻是悖逆
[00:12:18.000 --> 00:12:19.000]  所以先知指出
[00:12:19.000 --> 00:12:21.000]  以色列尼亞國家
[00:12:21.000 --> 00:12:23.000]  雖然有猶太的血統
[00:12:23.000 --> 00:12:24.000]  用今天的說法來說
[00:12:24.000 --> 00:12:27.000]  所謂根正苗紅
[00:12:27.000 --> 00:12:28.000]  以色列人雅各加
[00:12:28.000 --> 00:12:30.000]  雖有猶大的血統
[00:12:30.000 --> 00:12:32.000]  今天說根正苗紅
[00:12:32.000 --> 00:12:33.000]  你們有兩個傳統
[00:12:33.000 --> 00:12:35.000]  因為你信耶和華真神
[00:12:35.000 --> 00:12:40.000]  你有純正的傳統和信仰
[00:12:40.000 --> 00:12:42.000]  但很可惜
[00:12:42.000 --> 00:12:45.000]  我看不到你們有誠信的行為
[00:12:45.000 --> 00:12:49.000]  我要求你們有誠信公義的生活
[00:12:49.000 --> 00:12:51.000]  但你們做不到
[00:12:51.000 --> 00:12:55.000]  我叫你專一的敬拜我
[00:12:55.000 --> 00:13:00.000]  但你轉向敬拜巴力的偶像
[00:13:00.000 --> 00:13:03.000]  你雖然是神的子民
[00:13:03.000 --> 00:13:07.000]  但你名不符實
[00:13:07.000 --> 00:13:11.000]  違背了我和你立的聖約
[00:13:11.000 --> 00:13:12.000]  失去了表示
[00:13:12.000 --> 00:13:14.000]  作為神的子民的福氣
[00:13:14.000 --> 00:13:19.000]  和屬靈的水源
[00:13:19.000 --> 00:13:21.000]  這顯示今天不少的信徒
[00:13:21.000 --> 00:13:23.000]  初信的時候
[00:13:23.000 --> 00:13:25.000]  信仰非常單純純正
[00:13:25.000 --> 00:13:27.000]  不少的信徒初信的時候
[00:13:27.000 --> 00:13:29.000]  也是信仰純正單純的
[00:13:29.000 --> 00:13:30.000]  最熱心侍奉的就是
[00:13:30.000 --> 00:13:34.000]  初信不久的弟兄姊妹
[00:13:34.000 --> 00:13:39.000]  我看見教會裡有對夫坐在那裡
[00:13:39.000 --> 00:13:40.000]  信主不久
[00:13:40.000 --> 00:13:41.000]  很熱心
[00:13:41.000 --> 00:13:42.000]  每年都坐在那裡
[00:13:42.000 --> 00:13:44.000]  培靈會是牙醫
[00:13:44.000 --> 00:13:46.000]  他們不做生意都來聽培靈會
[00:13:46.000 --> 00:13:53.000]  我欣賞他們
[00:13:53.000 --> 00:13:55.000]  但我想問
[00:13:55.000 --> 00:13:56.000]  二十年之後
[00:13:56.000 --> 00:14:03.000]  他們是否還單純地學武主呢
[00:14:03.000 --> 00:14:07.000]  時間就是考驗
[00:14:07.000 --> 00:14:08.000]  我自己很小的時候
[00:14:08.000 --> 00:14:16.000]  已經坐在培靈會後面的石級上聽道
[00:14:16.000 --> 00:14:21.000]  當時在九龍的巡道為你公會
[00:14:21.000 --> 00:14:22.000]  我很小的時候
[00:14:22.000 --> 00:14:24.000]  因為其實培靈會的創辦人
[00:14:24.000 --> 00:14:30.000]  是我外公之一卓恩高長老
[00:14:30.000 --> 00:14:32.000]  我就坐在那裡聽道
[00:14:32.000 --> 00:14:33.000]  不只是我
[00:14:33.000 --> 00:14:38.000]  少年團體裡很多人都坐在那裡聽道
[00:14:38.000 --> 00:14:41.000]  今天我一天都聽到某些
[00:14:41.000 --> 00:14:43.000]  曾經在那裡熱心的
[00:14:43.000 --> 00:14:46.000]  有些已經離開了主
[00:14:46.000 --> 00:14:47.000]  有些根本不上教會
[00:14:47.000 --> 00:14:52.000]  有些就跌倒了
[00:14:52.000 --> 00:14:58.000]  感謝主保守我直到今天
[00:14:58.000 --> 00:15:01.000]  都是在神的話語的提醒下
