
[00:00:00.000 --> 00:00:02.000]  茶宣家頂節目 早安
[00:09:01.680 --> 00:09:03.680]  這個納約關係
[00:09:03.680 --> 00:09:07.680]  也在利美紀二十六章和新明紀二十八章說到
[00:09:07.680 --> 00:09:09.680]  如果你守這個納約
[00:09:09.680 --> 00:09:10.680]  以色列子民
[00:09:10.680 --> 00:09:11.680]  如果你守這個納約
[00:09:11.680 --> 00:09:13.680]  你就會蒙這些福氣
[00:09:13.680 --> 00:09:15.680]  不過去到二章除了福之外
[00:09:15.680 --> 00:09:17.680]  也會說禍
[00:09:17.680 --> 00:09:19.680]  你不守我這些文約的時候
[00:09:19.680 --> 00:09:23.680]  禍患臨在你們當中
[00:09:23.680 --> 00:09:25.680]  所以我們很明白到
[00:09:25.680 --> 00:09:27.680]  為什麼以色列子民
[00:09:27.680 --> 00:09:30.680]  會有這麼悲慘的結局
[00:09:30.680 --> 00:09:32.680]  就是因為他們不守
[00:09:32.680 --> 00:09:35.680]  耶和華神和他們所納的約
[00:09:35.680 --> 00:09:37.680]  而這個不守的約
[00:09:37.680 --> 00:09:38.680]  造成了什麼呢
[00:09:38.680 --> 00:09:41.680]  造成了以下的局面
[00:09:41.680 --> 00:09:44.680]  耶和華神被毀
[00:09:44.680 --> 00:09:46.680]  喪失家園
[00:09:46.680 --> 00:09:49.680]  聖殿也被毀
[00:09:49.680 --> 00:09:52.680]  再沒有敬拜耶和華的地方
[00:09:52.680 --> 00:09:54.680]  很多人
[00:09:54.680 --> 00:09:58.680]  從老到亂的都被殺
[00:09:58.680 --> 00:10:01.680]  沒有下一代的盼望
[00:10:01.680 --> 00:10:04.680]  最後剩下很少數的人
[00:10:04.680 --> 00:10:05.680]  就算是少數的人
[00:10:05.680 --> 00:10:08.680]  因為他們去到異地
[00:10:08.680 --> 00:10:11.680]  過著一個很慘的生活
[00:10:11.680 --> 00:10:12.680]  很慘的生活
[00:10:12.680 --> 00:10:14.680]  很艱難
[00:10:14.680 --> 00:10:20.680]  當以色列子民讀者讀到這裡的時候
[00:10:20.680 --> 00:10:22.680]  或者我們會想
[00:10:22.680 --> 00:10:24.680]  是什麼事呢
[00:10:24.680 --> 00:10:27.680]  是不是因為亞述國或者巴比倫國很強大呢
[00:10:27.680 --> 00:10:31.680]  是不是因為以色列民很弱呢
[00:10:31.680 --> 00:10:32.680]  而被擄呢
[00:10:32.680 --> 00:10:33.680]  其實也不是
[00:10:33.680 --> 00:10:34.680]  因為我們知道
[00:10:34.680 --> 00:10:37.680]  剛才說了他們違約
[00:10:37.680 --> 00:10:39.680]  違約所以他們被罰
[00:10:39.680 --> 00:10:41.680]  其實整個故事是在說
[00:10:41.680 --> 00:10:43.680]  是什麼事呢
[00:10:43.680 --> 00:10:46.680]  是耶和華神定義這樣做的
[00:10:46.680 --> 00:10:49.680]  是他的心意
[00:10:49.680 --> 00:10:52.680]  萬有整個歷史
[00:10:52.680 --> 00:10:54.680]  不單止是以色列人的歷史
[00:10:54.680 --> 00:10:55.680]  人的歷史
[00:10:55.680 --> 00:10:59.680]  都是在神的掌握手中
[00:10:59.680 --> 00:11:01.680]  以色列被毀
[00:11:01.680 --> 00:11:02.680]  聖殿被毀
[00:11:02.680 --> 00:11:04.680]  都是神的心意
[00:11:04.680 --> 00:11:06.680]  定義是主的命定
[00:11:06.680 --> 00:11:12.680]  要成就他在以色列國的心意
[00:11:12.680 --> 00:11:17.680]  這裡我們又說了第二個部分
[00:11:17.680 --> 00:11:19.680]  大家明白到為什麼
[00:11:19.680 --> 00:11:21.680]  以色列子民
[00:11:21.680 --> 00:11:23.680]  耶和華神是一個很慘的狀況
[00:11:23.680 --> 00:11:24.680]  為什麼會發生呢
[00:11:24.680 --> 00:11:26.680]  因為他們不守約
[00:11:26.680 --> 00:11:29.680]  就是敵擋耶和華神的心意
[00:11:29.680 --> 00:11:34.680]  而耶和華神的定義是去摧毀這個城市
[00:11:34.680 --> 00:11:39.680]  讓以色列子民被擄到異地
[00:11:39.680 --> 00:11:41.680]  如何回應呢
[00:11:41.680 --> 00:11:45.680]  這本書說了三個回應
[00:11:45.680 --> 00:11:47.680]  這三個回應
[00:11:47.680 --> 00:11:49.680]  不單止是說給以色列子民
[00:11:49.680 --> 00:11:53.680]  說給二千多年前被擄的子民聽
[00:11:53.680 --> 00:11:55.680]  是說給你的同學聽
[00:11:55.680 --> 00:12:00.680]  因為我們都落在類似以色列子民的狀況
[00:12:00.680 --> 00:12:01.680]  如何回應呢
[00:12:01.680 --> 00:12:04.680]  二章十節
[00:12:04.680 --> 00:12:09.680]  石安的城的長老坐在地上默默無聲
[00:12:09.680 --> 00:12:13.680]  他們揚起塵土落在頭上
[00:12:13.680 --> 00:12:15.680]  腰束麻布
[00:12:15.680 --> 00:12:18.680]  耶路撒冷的處女垂頭致地
[00:12:18.680 --> 00:12:24.680]  大家知道披霧蒙灰是代表著悔改
[00:12:24.680 --> 00:12:29.680]  在一個很慘的光景下
[00:12:29.680 --> 00:12:31.680]  首先
[00:12:31.680 --> 00:12:33.680]  經文說到
[00:12:33.680 --> 00:12:37.680]  我們開始為自己的罪流淚
[00:12:37.680 --> 00:12:41.680]  流淚之後就轉向上帝求禮
[00:12:41.680 --> 00:12:44.680]  不斷祈求在神面前的呼求
[00:12:44.680 --> 00:12:48.680]  呼求上帝紀念他的約
[00:12:48.680 --> 00:12:49.680]  他的文約
[00:12:49.680 --> 00:12:50.680]  呼求
[00:12:50.680 --> 00:12:54.680]  並且在最後的三章
[00:12:54.680 --> 00:12:56.680]  三十九到四十節
[00:12:56.680 --> 00:12:59.680]  深深考察自己的行為
[00:12:59.680 --> 00:13:02.680]  深深考察自己的行為
[00:13:02.680 --> 00:13:08.680]  當一個人落在一個極慘的光景當中的時候
[00:13:08.680 --> 00:13:10.680]  需要自省
[00:13:10.680 --> 00:13:12.680]  需要自省
[00:13:12.680 --> 00:13:13.680]  要明白
[00:13:13.680 --> 00:13:16.680]  究竟為什麼現在落在這樣的光景
[00:13:16.680 --> 00:13:20.680]  落在這樣的光景是有一個效果的
[00:13:20.680 --> 00:13:22.680]  因為耶和華神想什麼呢?
[00:13:22.680 --> 00:13:26.680]  想以色列子民回主
[00:13:26.680 --> 00:13:31.680]  懲罰不是因為想見到你不乖打你
[00:13:31.680 --> 00:13:33.680]  打完你之後就扔下你
[00:13:33.680 --> 00:13:34.680]  不是的
[00:13:34.680 --> 00:13:37.680]  見到你不乖打你的原因是希望你悔改
[00:13:37.680 --> 00:13:39.680]  做回對的事
[00:13:39.680 --> 00:13:40.680]  是不是?
[00:13:40.680 --> 00:13:43.680]  現在我們現代就不可以打兒子
[00:13:43.680 --> 00:13:46.680]  因為有機會被逼
[00:13:46.680 --> 00:13:48.680]  上一代為什麼要罰旗
[00:13:48.680 --> 00:13:50.680]  打手板那些是有原因的
[00:13:50.680 --> 00:13:52.680]  因為要你知錯
[00:13:52.680 --> 00:13:54.680]  知錯之後能改
[00:13:54.680 --> 00:13:56.680]  改好
[00:13:56.680 --> 00:14:01.680]  耶和華神希望以色列子民的回轉
[00:14:01.680 --> 00:14:03.680]  這裡讓我想起
[00:14:03.680 --> 00:14:05.680]  其中一個情景就是
[00:14:05.680 --> 00:14:09.680]  我們領B四月中就去深圳
[00:14:09.680 --> 00:14:13.680]  我很榮幸坐了廖洪傑的車
[00:14:13.680 --> 00:14:15.680]  副主席車我
[00:14:15.680 --> 00:14:17.680]  他開車我坐前頭
[00:14:17.680 --> 00:14:20.680]  後面幾個肢體就聊天
[00:14:20.680 --> 00:14:24.680]  去到香年園
[00:14:24.680 --> 00:14:26.680]  香年圍
[00:14:26.680 --> 00:14:27.680]  名字都讀錯了
[00:14:27.680 --> 00:14:29.680]  去到停車場
[00:14:29.680 --> 00:14:31.680]  因為我去過一次
[00:14:31.680 --> 00:14:33.680]  不過也不是開車
[00:14:33.680 --> 00:14:35.680]  我問究竟左還是右
[00:14:35.680 --> 00:14:36.680]  Google Pi是這樣的
[00:14:36.680 --> 00:14:37.680]  左還是右
[00:14:37.680 --> 00:14:40.680]  然後廖洪傑說左還是右
[00:14:40.680 --> 00:14:41.680]  大約是這樣
[00:14:41.680 --> 00:14:42.680]  右
[00:14:42.680 --> 00:14:44.680]  50 50
[00:14:44.680 --> 00:14:46.680]  向右
[00:14:46.680 --> 00:14:49.680]  原來右指南色牌是深圳
[00:14:49.680 --> 00:14:52.680]  要有車牌
[00:14:52.680 --> 00:14:54.680]  中國車牌才能進去
[00:14:54.680 --> 00:14:56.680]  停一停
[00:14:56.680 --> 00:14:57.680]  去錯方向
[00:14:57.680 --> 00:14:59.680]  去到上面有個看守著我們的保安
[00:14:59.680 --> 00:15:00.680]  看守著我們
[00:15:00.680 --> 00:15:02.680]  又沒有中國車牌
[00:15:02.680 --> 00:15:04.680]  去哪裡?
[00:15:04.680 --> 00:15:05.680]  去停車場
[00:15:05.680 --> 00:15:07.680]  回頭
[00:15:07.680 --> 00:15:09.680]  下面有個迴旋處
[00:15:09.680 --> 00:15:12.680]  迴旋處之後就繞一條路
[00:15:12.680 --> 00:15:13.680]  去到這個位置
[00:15:13.680 --> 00:15:15.680]  向左邊
[00:15:15.680 --> 00:15:17.680]  就去到停車場
[00:15:17.680 --> 00:15:19.680]  弟兄姊妹
[00:15:19.680 --> 00:15:21.680]  其實這個道理很顯淺
[00:15:21.680 --> 00:15:23.680]  其實我們每天都需要
[00:15:23.680 --> 00:15:25.680]  在迴旋處當中
[00:15:25.680 --> 00:15:27.680]  走回正確的路
[00:15:27.680 --> 00:15:29.680]  你想一下自己是不是
[00:15:29.680 --> 00:15:30.680]  每天都是
[00:15:30.680 --> 00:15:32.680]  每天我們都是
[00:15:32.680 --> 00:15:34.680]  會得罪夜禍華晨
[00:15:34.680 --> 00:15:36.680]  但每一次
[00:15:36.680 --> 00:15:37.680]  總是有個迴旋處
[00:15:37.680 --> 00:15:39.680]  讓我們停一停
[00:15:39.680 --> 00:15:41.680]  想一想我做錯了什麼
[00:15:41.680 --> 00:15:44.680]  然後走回正確的路
[00:15:44.680 --> 00:15:46.680]  走回正確的路
[00:15:46.680 --> 00:15:47.680]  最後會說到
[00:15:47.680 --> 00:15:49.680]  為什麼我們可以這樣做
[00:15:49.680 --> 00:15:50.680]  是有原因的
[00:15:50.680 --> 00:15:52.680]  我先說原因
[00:15:52.680 --> 00:15:54.680]  我們可以走回正確的路
[00:15:54.680 --> 00:15:56.680]  不是因為我們厲害
[00:15:56.680 --> 00:15:59.680]  而是因為有個慈愛的神
[00:15:59.680 --> 00:16:01.680]  有個慈愛的神
[00:16:01.680 --> 00:16:03.680]  他繼續跟我們守約
[00:16:03.680 --> 00:16:05.680]  容許我們回頭
[00:16:05.680 --> 00:16:07.680]  或者我們有一個親愛的聖靈
[00:16:07.680 --> 00:16:09.680]  在我們心中
[00:16:09.680 --> 00:16:10.680]  做一個感動的工作
[00:16:10.680 --> 00:16:12.680]  讓我們審查自己的行為
[00:16:12.680 --> 00:16:14.680]  願意的悔改
[00:16:14.680 --> 00:16:15.680]  回頭
[00:16:15.680 --> 00:16:16.680]  是神的工作
[00:16:16.680 --> 00:16:17.680]  神希望我們
[00:16:17.680 --> 00:16:19.680]  在一個處境當中
[00:16:19.680 --> 00:16:20.680]  去回轉
[00:16:20.680 --> 00:16:21.680]  弟兄姊妹
[00:16:21.680 --> 00:16:22.680]  我們真的要很苦心自問
[00:16:22.680 --> 00:16:23.680]  有沒有一些罪
[00:16:23.680 --> 00:16:25.680]  長期的糾纏著你
[00:16:25.680 --> 00:16:27.680]  以色列子民
[00:16:27.680 --> 00:16:29.680]  以色列子民犯錯
[00:16:29.680 --> 00:16:30.680]  不是立刻毀滅城的
[00:16:30.680 --> 00:16:32.680]  大家知道
[00:16:32.680 --> 00:16:34.680]  在薩姆爾紀上下
[00:16:34.680 --> 00:16:35.680]  列王紀上下
[00:16:35.680 --> 00:16:36.680]  歷代史上下
[00:16:36.680 --> 00:16:38.680]  是說了很多年
[00:16:38.680 --> 00:16:40.680]  很多個朝代
[00:16:40.680 --> 00:16:41.680]  很多個君王
[00:16:41.680 --> 00:16:43.680]  又說一次又一次
[00:16:43.680 --> 00:16:45.680]  又一次又一次的
[00:16:45.680 --> 00:16:46.680]  饒恕
[00:16:46.680 --> 00:16:48.680]  讓以色列子民悔改
[00:16:48.680 --> 00:16:49.680]  但最後
[00:16:49.680 --> 00:16:50.680]  去到最盡
[00:16:50.680 --> 00:16:51.680]  不行的
[00:16:51.680 --> 00:16:53.680]  去到西底交往
[00:16:53.680 --> 00:16:54.680]  真的要
[00:16:54.680 --> 00:16:56.680]  將這個城市毀滅
[00:16:56.680 --> 00:16:58.680]  為了讓以色列子民
[00:16:58.680 --> 00:17:00.680]  深切的悔改回轉
[00:17:00.680 --> 00:17:02.680]  結出仁義的果子
[00:17:02.680 --> 00:17:03.680]  弟兄姊妹
[00:17:03.680 --> 00:17:05.680]  耶和華神興猛不得
[00:17:05.680 --> 00:17:07.680]  求主幫助我們
[00:17:07.680 --> 00:17:09.680]  深深審查自己
[00:17:09.680 --> 00:17:10.680]  有沒有一些罪
[00:17:10.680 --> 00:17:12.680]  纏繞我們的罪
[00:17:12.680 --> 00:17:16.680]  糾纏著我們很久的罪
[00:17:16.680 --> 00:17:18.680]  我們需要徹底的悔改
[00:17:18.680 --> 00:17:21.680]  哪怕是
[00:17:21.680 --> 00:17:24.680]  今天開始
[00:17:24.680 --> 00:17:29.680]  不要再消滅聖人的感動
[00:17:30.680 --> 00:17:32.680]  求主幫助我們
[00:17:32.680 --> 00:17:39.680]  以色列國被毀
[00:17:39.680 --> 00:17:42.680]  周邊的國家
[00:17:42.680 --> 00:17:44.680]  好像與他無關
[00:17:44.680 --> 00:17:45.680]  以色列國
[00:17:45.680 --> 00:17:46.680]  你犯罪
[00:17:46.680 --> 00:17:47.680]  你被懲罰
[00:17:47.680 --> 00:17:49.680]  真是該死
[00:17:49.680 --> 00:17:52.680]  周邊的國家會有什麼反應
[00:17:52.680 --> 00:17:54.680]  周邊的國家
[00:17:54.680 --> 00:17:58.680]  灌行
[00:17:58.680 --> 00:18:00.680]  其實耶利米斯
[00:18:00.680 --> 00:18:01.680]  才知道
[00:18:01.680 --> 00:18:03.680]  你們一切過路的人
[00:18:03.680 --> 00:18:04.680]  這件事
[00:18:04.680 --> 00:18:06.680]  你們不介意嗎
[00:18:06.680 --> 00:18:07.680]  即是說
[00:18:07.680 --> 00:18:09.680]  旁觀者
[00:18:09.680 --> 00:18:10.680]  我見到一個人
[00:18:10.680 --> 00:18:12.680]  一個國家被毀的時候
[00:18:12.680 --> 00:18:14.680]  周邊的人好像在剝花生
[00:18:14.680 --> 00:18:15.680]  看著看著
[00:18:15.680 --> 00:18:17.680]  但耶利米斯才說
[00:18:17.680 --> 00:18:18.680]  你不介意嗎
[00:18:18.680 --> 00:18:19.680]  你的心
[00:18:19.680 --> 00:18:21.680]  不責心嗎
[00:18:21.680 --> 00:18:23.680]  你要看看他們
[00:18:23.680 --> 00:18:24.680]  你看看他們
[00:18:24.680 --> 00:18:26.680]  有沒有淋到我這樣的痛苦
[00:18:26.680 --> 00:18:34.680]  有時候見到一些不好的人
[00:18:34.680 --> 00:18:36.680]  遭遇不好的事
[00:18:36.680 --> 00:18:39.680]  我們就可能覺得該死
[00:18:39.680 --> 00:18:41.680]  或者應有懲罰
[00:18:41.680 --> 00:18:43.680]  是不是
[00:18:43.680 --> 00:18:45.680]  甚至覺得
[00:18:45.680 --> 00:18:47.680]  他獲在這樣的光景
[00:18:47.680 --> 00:18:48.680]  因為他差
[00:18:48.680 --> 00:18:51.680]  但我挺好的
[00:18:51.680 --> 00:18:52.680]  不錯的
[00:18:52.680 --> 00:18:53.680]  是不是
[00:18:53.680 --> 00:18:54.680]  覺得有點優越感
[00:18:54.680 --> 00:18:55.680]  我比他好
[00:18:55.680 --> 00:18:57.680]  所以我不是這樣的光景
[00:18:57.680 --> 00:18:58.680]  他差
[00:18:58.680 --> 00:19:00.680]  所以他也是這樣的光景
[00:19:00.680 --> 00:19:03.680]  耶利米斯才希望我們
[00:19:03.680 --> 00:19:05.680]  其實讓讀者
[00:19:05.680 --> 00:19:06.680]  是啊
