
[00:00:00.000 --> 00:00:03.000]  在催令會的十天之中
[00:03:37.100 --> 00:03:38.100]  他們問主說
[00:03:38.100 --> 00:03:40.100]  他們問主說
[00:03:40.100 --> 00:03:42.100]  什麼時候有這個事發生呢
[00:03:42.100 --> 00:03:44.100]  什麼時候有這個事發生呢
[00:03:44.100 --> 00:03:46.100]  第二個問題
[00:03:46.100 --> 00:03:48.100]  第二個問題我們讀下去
[00:03:48.100 --> 00:03:49.100]  我們讀下去
[00:03:49.100 --> 00:03:53.100]  你江南和世界的幕僚有什麼預兆呢
[00:03:53.100 --> 00:03:56.100]  你江南和世界的幕僚有什麼預兆呢
[00:03:56.100 --> 00:03:58.100]  是關於主再來的事
[00:03:58.100 --> 00:04:00.100]  是關於主再來的事
[00:04:00.100 --> 00:04:02.100]  兩件事
[00:04:02.100 --> 00:04:03.100]  第一
[00:04:03.100 --> 00:04:05.100]  耶路撒冷被毀
[00:04:05.100 --> 00:04:07.100]  聖殿被撤除
[00:04:07.100 --> 00:04:08.100]  耶路撒冷被毀
[00:04:08.100 --> 00:04:10.100]  聖殿被拆除
[00:04:10.100 --> 00:04:11.100]  第二
[00:04:11.100 --> 00:04:13.100]  主第二次來
[00:04:13.100 --> 00:04:15.100]  主第二次來
[00:04:15.100 --> 00:04:19.100]  以下記載主對這兩個問題的回答
[00:04:19.100 --> 00:04:23.100]  以下就介紹主對這兩個問題的回答
[00:04:23.100 --> 00:04:25.100]  在主的答案裡面
[00:04:25.100 --> 00:04:26.100]  在主的答案裡面
[00:04:26.100 --> 00:04:28.100]  這兩件事有的時候
[00:04:28.100 --> 00:04:30.100]  掺雜在一起
[00:04:30.100 --> 00:04:33.100]  人們說是兩件事掺雜在一起
[00:04:33.100 --> 00:04:35.100]  所以我們讀的時候
[00:04:35.100 --> 00:04:36.100]  所以我們讀的時候
[00:04:36.100 --> 00:04:38.100]  要留心
[00:04:38.100 --> 00:04:41.100]  要把兩件事的話分開
[00:04:41.100 --> 00:04:43.100]  要把兩件事的話分開
[00:04:43.100 --> 00:04:46.100]  不然我們會有解釋上的困難
[00:04:46.100 --> 00:04:49.100]  不然的話我們會有解釋上的困難
[00:04:49.100 --> 00:04:53.100]  現在我們就這兩件事來看
[00:04:53.100 --> 00:04:56.100]  現在我們就這兩件事來看
[00:04:56.100 --> 00:05:01.100]  這兩件事合成了江南山上的信息
[00:05:01.100 --> 00:05:05.100]  這兩件事合成了江南山上的信息
[00:05:05.100 --> 00:05:07.100]  我們到了江南山上
[00:05:07.100 --> 00:05:10.100]  我們到了江南山上
[00:05:10.100 --> 00:05:14.100]  我們就對主的再來有了愛慕
[00:05:14.100 --> 00:05:17.100]  我們就對主的再來有了愛慕
[00:05:17.100 --> 00:05:20.100]  我們就謹慎預備等候主的再來
[00:05:20.100 --> 00:05:23.100]  我們就謹慎預備等候主的再來
[00:05:23.100 --> 00:05:25.100]  我們臨上大樓高處的時候
[00:05:25.100 --> 00:05:27.100]  我們臨上大樓高處的時候
[00:05:27.100 --> 00:05:30.100]  我們就更加愛慕主的再來
[00:05:30.100 --> 00:05:33.100]  我們就更加愛慕主的再來
[00:05:33.100 --> 00:05:36.100]  我們就更加謹慎等候主的再來
[00:05:36.100 --> 00:05:39.100]  我們就更加謹慎等候主的再來
[00:05:39.100 --> 00:05:42.100]  今天晚上今晚第一部分的時間
[00:05:42.100 --> 00:05:43.100]  第一部分的時間
[00:05:43.100 --> 00:05:47.100]  我們與領袖住在江南山上的電影
[00:05:47.100 --> 00:05:51.100]  我們與領袖住在江南山上的信息
[00:05:51.100 --> 00:05:52.100]  第一部分
[00:05:52.100 --> 00:05:56.100]  第一部分是關於聖城和聖殿被毀
[00:05:56.100 --> 00:05:59.100]  是關於聖城和聖殿被毀
[00:05:59.100 --> 00:06:04.100]  主的這個預言在主後七十年應驗
[00:06:04.100 --> 00:06:07.100]  主的這個預言在主後七十年還應驗著
[00:06:07.100 --> 00:06:10.100]  當主人講這個預言的時候
[00:06:10.100 --> 00:06:12.100]  當主人講這個預言的時候
[00:06:12.100 --> 00:06:15.100]  任何人聽起來都會感覺
[00:06:15.100 --> 00:06:18.100]  不可能發生這樣的事
[00:06:18.100 --> 00:06:19.100]  任何人聽了都覺得
[00:06:19.100 --> 00:06:21.100]  不可能發生這件事的
[00:06:21.100 --> 00:06:24.100]  你看前面門徒表示
[00:06:24.100 --> 00:06:28.100]  何種的欣賞這個禁語的回答
[00:06:28.100 --> 00:06:32.100]  你看前面門徒何種的欣賞這個禁語的回答
[00:06:32.100 --> 00:06:34.100]  在盧家福音裡面告訴我們
[00:06:34.100 --> 00:06:36.100]  盧家福音告訴我們
[00:06:36.100 --> 00:06:41.100]  門徒羨慕的充滿著心情
[00:06:41.100 --> 00:06:43.100]  更加表達的清楚
[00:06:43.100 --> 00:06:46.100]  門徒稱讚的欣賞的心情
[00:06:46.100 --> 00:06:47.100]  更加表達的清楚
[00:06:47.100 --> 00:06:49.100]  當時的人感覺
[00:06:49.100 --> 00:06:51.100]  當時的人感覺到
[00:06:51.100 --> 00:06:53.100]  這樣堅固的聖殿
[00:06:53.100 --> 00:06:54.100]  這麼堅固的聖殿
[00:06:54.100 --> 00:06:56.100]  這樣修衛的建築物
[00:06:56.100 --> 00:06:58.100]  這麼宏偉的建築物
[00:06:58.100 --> 00:07:00.100]  絕對不會被拆毀
[00:07:00.100 --> 00:07:02.100]  絕對不會被拆毀的
[00:07:02.100 --> 00:07:04.100]  主的話應驗了
[00:07:04.100 --> 00:07:07.100]  但是主的話應驗了
[00:07:07.100 --> 00:07:09.100]  這個事情的應驗
[00:07:09.100 --> 00:07:12.100]  這個事情的應驗是一個保證
[00:07:12.100 --> 00:07:13.100]  是一個保證
[00:07:13.100 --> 00:07:16.100]  保證主所講第二方面
[00:07:16.100 --> 00:07:19.100]  就是關於他再來的預言
[00:07:19.100 --> 00:07:21.100]  也被應驗
[00:07:21.100 --> 00:07:22.100]  保證主所講的
[00:07:22.100 --> 00:07:23.100]  他再來這個事情
[00:07:23.100 --> 00:07:25.100]  也就一定會應驗
[00:07:25.100 --> 00:07:27.100]  主講的兩方面的預言
[00:07:27.100 --> 00:07:28.100]  主講的兩方面的預言
[00:07:28.100 --> 00:07:30.100]  上殿被毀
[00:07:30.100 --> 00:07:31.100]  聖殿被毀
[00:07:31.100 --> 00:07:33.100]  王家來和他的在來
[00:07:33.100 --> 00:07:36.100]  人看來都是不可能應驗的
[00:07:36.100 --> 00:07:39.100]  人看來都是不可能應驗的
[00:07:39.100 --> 00:07:40.100]  到了時候
[00:07:40.100 --> 00:07:41.100]  但是到了之後
[00:07:41.100 --> 00:07:42.100]  到了之後70年
[00:07:42.100 --> 00:07:44.100]  到了之後70年
[00:07:44.100 --> 00:07:45.100]  上殿被撤毀
[00:07:45.100 --> 00:07:47.100]  聖殿被拆毀
[00:07:47.100 --> 00:07:49.100]  按照主的話應驗了
[00:07:49.100 --> 00:07:51.100]  按主的話應驗了
[00:07:51.100 --> 00:07:52.100]  這是一個保證
[00:07:52.100 --> 00:07:53.100]  這是一個保證
[00:07:53.100 --> 00:07:55.100]  保證保證主
[00:07:55.100 --> 00:07:57.100]  第二出來的預言
[00:07:57.100 --> 00:07:58.100]  也被應驗
[00:07:58.100 --> 00:07:59.100]  這個保證主人
[00:07:59.100 --> 00:08:00.100]  所再來的預言
[00:08:00.100 --> 00:08:02.100]  也都會必定會應驗
[00:08:02.100 --> 00:08:04.100]  今天也是有很多的人
[00:08:04.100 --> 00:08:06.100]  不相信主在來
[00:08:06.100 --> 00:08:08.100]  今天也有很多人不相信主在來
[00:08:08.100 --> 00:08:09.100]  覺得那是不可能的事
[00:08:09.100 --> 00:08:11.100]  覺得那是不可能的事
[00:08:11.100 --> 00:08:13.100]  好像當日門徒覺得
[00:08:13.100 --> 00:08:15.100]  聖殿不可能被撤毀一樣
[00:08:15.100 --> 00:08:16.100]  好像有些人以為
[00:08:16.100 --> 00:08:19.100]  當時的聖殿不可能被拆毀一樣
[00:08:19.100 --> 00:08:22.100]  但是上的話必然應驗
[00:08:22.100 --> 00:08:24.100]  但是上的話必然應驗
[00:08:24.100 --> 00:08:25.100]  但是上的話必然應驗
[00:08:25.100 --> 00:08:27.100]  現在我們看第二方面
[00:08:27.100 --> 00:08:29.100]  現在我們看第二方面
[00:08:29.100 --> 00:08:30.100]  主在來
[00:08:30.100 --> 00:08:31.100]  主在來
[00:08:31.100 --> 00:08:33.100]  24章25章
[00:08:33.100 --> 00:08:34.100]  24章25章
[00:08:34.100 --> 00:08:35.100]  24章25章
[00:08:35.100 --> 00:08:38.100]  是主在根恩身上所說的
[00:08:38.100 --> 00:08:41.100]  是主在橄欖山上所說的
[00:08:41.100 --> 00:08:46.100]  絕對大部分都是關於主在來的信息
[00:08:46.100 --> 00:08:49.100]  絕對大部分都是關於主在來的信息
[00:08:49.100 --> 00:08:50.100]  分作三方面
[00:08:50.100 --> 00:08:52.100]  分作三方面
[00:08:52.100 --> 00:08:53.100]  第一方面
[00:08:53.100 --> 00:08:54.100]  第一方面
[00:08:54.100 --> 00:08:57.100]  主在來前的情形
[00:08:57.100 --> 00:08:59.100]  主在來前的情形
[00:08:59.100 --> 00:09:00.100]  第二方面
[00:09:00.100 --> 00:09:01.100]  第二方面
[00:09:01.100 --> 00:09:03.100]  主在來時的情形
[00:09:03.100 --> 00:09:05.100]  主在來時候的情形
[00:09:05.100 --> 00:09:06.100]  第三方面
[00:09:06.100 --> 00:09:07.100]  第三方面
[00:09:07.100 --> 00:09:11.100]  我們要整形預備等候主在來
[00:09:11.100 --> 00:09:14.100]  我們要整形預備等候主在來
[00:09:14.100 --> 00:09:16.100]  我們把這三方面來領授
[00:09:16.100 --> 00:09:18.100]  我們把這三方面來領授
[00:09:18.100 --> 00:09:19.100]  第一方面
[00:09:19.100 --> 00:09:20.100]  第一方面
[00:09:20.100 --> 00:09:25.100]  主快要來的時候世界的情形如何
[00:09:25.100 --> 00:09:28.100]  主快要來的時候世界的情形如何
[00:09:28.100 --> 00:09:30.100]  在24章裏面
[00:09:30.100 --> 00:09:31.100]  24章裏面
[00:09:31.100 --> 00:09:33.100]  告訴我們八種的情形
[00:09:33.100 --> 00:09:35.100]  告訴我們八種的情形
[00:09:35.100 --> 00:09:37.100]  我們很簡單的來領授
[00:09:37.100 --> 00:09:39.100]  我們很簡單的來領授
[00:09:39.100 --> 00:09:40.100]  第一種情形
[00:09:40.100 --> 00:09:41.100]  第一種的情形
[00:09:41.100 --> 00:09:42.100]  第五節
[00:09:42.100 --> 00:09:43.100]  第五節
[00:09:43.100 --> 00:09:46.100]  因為將來有好色人物的命來
[00:09:46.100 --> 00:09:49.100]  說我是基督並且有迷惑
[00:09:49.100 --> 00:09:52.100]  很多人有很多人冒著的命
[00:09:52.100 --> 00:09:54.100]  有很多人冒著的命
[00:09:54.100 --> 00:09:55.100]  說我就是基督
[00:09:55.100 --> 00:09:56.100]  說我就是基督
[00:09:56.100 --> 00:09:57.100]  說我就是基督
[00:09:57.100 --> 00:09:58.100]  我就是基督
[00:09:58.100 --> 00:09:59.100]  我就是基督
[00:09:59.100 --> 00:10:00.100]  主這個寓言
[00:10:00.100 --> 00:10:01.100]  主這個寓言
[00:10:01.100 --> 00:10:02.100]  是雙指的
[00:10:02.100 --> 00:10:04.100]  是這個兩方面指的
[00:10:04.100 --> 00:10:05.100]  雙指的
[00:10:05.100 --> 00:10:08.100]  先指著耶路撒冷被毀的時候
[00:10:08.100 --> 00:10:10.100]  先是指著耶路撒冷被毀的時候
[00:10:10.100 --> 00:10:12.100]  那個時候有這樣的情形
[00:10:12.100 --> 00:10:14.100]  那個時候有這樣的情形發生
[00:10:14.100 --> 00:10:16.100]  另外一指著塔賽萊的時候
[00:10:16.100 --> 00:10:18.100]  另外一指著佩扎雷的時候
[00:10:18.100 --> 00:10:21.100]  也有這個情形發生
[00:10:21.100 --> 00:10:23.100]  教會歷史告訴我們
[00:10:23.100 --> 00:10:24.100]  教會歷史告訴我們
[00:10:24.100 --> 00:10:26.100]  聖聖被毀的時候
[00:10:26.100 --> 00:10:28.100]  聖聖被毀的時候
[00:10:28.100 --> 00:10:32.100]  有好幾位這樣的假迷在家
[00:10:32.100 --> 00:10:34.100]  有好幾位這樣的假迷在家
[00:10:34.100 --> 00:10:36.100]  他們進來迷惑很多的人
[00:10:36.100 --> 00:10:38.100]  他們進來迷惑很多人
[00:10:38.100 --> 00:10:39.100]  應驗了主的話
[00:10:39.100 --> 00:10:41.100]  是應驗了主的話
[00:10:41.100 --> 00:10:42.100]  在末世的時候
[00:10:42.100 --> 00:10:43.100]  在末世的時候
[00:10:43.100 --> 00:10:45.100]  就快要再來的時候
[00:10:45.100 --> 00:10:46.100]  就快要再來的時候
[00:10:46.100 --> 00:10:48.100]  也會有這個情形
[00:10:48.100 --> 00:10:50.100]  也會有這樣的情形
[00:10:50.100 --> 00:10:53.100]  現在已經開始有了
[00:10:53.100 --> 00:10:55.100]  在我的書櫃裏面
[00:10:55.100 --> 00:10:56.100]  在我的書櫃裏面
[00:10:56.100 --> 00:10:57.100]  有一本書
[00:10:57.100 --> 00:10:58.100]  有一本書
[00:10:58.100 --> 00:11:00.100]  是一個韓國人寫的
[00:11:00.100 --> 00:11:01.100]  是一個韓國人寫的
[00:11:01.100 --> 00:11:03.100]  他在美國工作
[00:11:03.100 --> 00:11:05.100]  在美國工作
[00:11:05.100 --> 00:11:07.100]  他的名字叫文獻明
[00:11:07.100 --> 00:11:10.100]  他的名字叫文獻明
[00:11:10.100 --> 00:11:12.100]  這本書就是說
[00:11:12.100 --> 00:11:14.100]  他就是迷在家
[00:11:14.100 --> 00:11:16.100]  這本書說到他就是迷在家
[00:11:16.100 --> 00:11:18.100]  他在美國工作
[00:11:18.100 --> 00:11:21.100]  有很多的人擁護他
[00:11:21.100 --> 00:11:22.100]  他在美國工作
[00:11:22.100 --> 00:11:23.100]  有很多人擁護他
[00:11:23.100 --> 00:11:27.100]  他已經在120個大城裏面
[00:11:27.100 --> 00:11:28.100]  建立他的教會
[00:11:28.100 --> 00:11:30.100]  他已經在120個大城裏面
[00:11:30.100 --> 00:11:32.100]  建立他的教會
[00:11:32.100 --> 00:11:34.100]  在美國的新聞週刊
[00:11:34.100 --> 00:11:36.100]  時代週刊裏面
[00:11:36.100 --> 00:11:39.100]  都有好幾次提到他的事
[00:11:39.100 --> 00:11:41.100]  在美國的新聞周刊
[00:11:41.100 --> 00:11:42.100]  時代週刊裏面
[00:11:42.100 --> 00:11:44.100]  都有好幾次提到他的事
[00:11:44.100 --> 00:11:46.100]  他說他是迷在家
[00:11:46.100 --> 00:11:48.100]  他說他是迷在家
[00:11:48.100 --> 00:11:50.100]  這是應驗主的話
[00:11:50.100 --> 00:11:52.100]  這是應驗主的話
[00:11:52.100 --> 00:11:54.100]  我相信類似的事
[00:11:54.100 --> 00:11:56.100]  以後還會發生
[00:11:56.100 --> 00:11:57.100]  我相信類似的事
[00:11:57.100 --> 00:11:59.100]  以後還會發生
[00:11:59.100 --> 00:12:00.100]  這是第一件事
[00:12:00.100 --> 00:12:02.100]  這是第一件事
[00:12:02.100 --> 00:12:03.100]  第二件事
[00:12:03.100 --> 00:12:04.100]  第二件事
[00:12:04.100 --> 00:12:06.100]  自然界的情形
[00:12:06.100 --> 00:12:07.100]  自然界的情形
[00:12:07.100 --> 00:12:08.100]  我們看第七屆
[00:12:08.100 --> 00:12:09.100]  我們看第七屆
[00:12:09.100 --> 00:12:10.100]  我們看第七屆
[00:12:10.100 --> 00:12:14.100]  他本著多處必有饑荒地震
[00:12:14.100 --> 00:12:16.100]  多處必有饑荒地震
[00:12:16.100 --> 00:12:17.100]  多處必有饑荒地震
[00:12:17.100 --> 00:12:18.100]  特別提到地震
[00:12:18.100 --> 00:12:20.100]  特別提到地震
[00:12:20.100 --> 00:12:22.100]  各時代都有地震
[00:12:22.100 --> 00:12:24.100]  各時代都有地震
[00:12:24.100 --> 00:12:26.100]  現在有一個很明顯的現象
[00:12:26.100 --> 00:12:28.100]  現在有一個很明顯的現象
[00:12:28.100 --> 00:12:31.100]  地震的情形越來越嚴重
[00:12:31.100 --> 00:12:34.100]  地震的情形越來越嚴重
[00:12:34.100 --> 00:12:36.100]  我們舉一個最出名的例子
[00:12:36.100 --> 00:12:38.100]  我們舉一個最出名的例子
[00:12:38.100 --> 00:12:41.100]  中國大陸唐山的大地震
[00:12:41.100 --> 00:12:43.100]  中國大陸唐山的大地震
[00:12:43.100 --> 00:12:45.100]  是有史以來
[00:12:45.100 --> 00:12:48.100]  是有史以來死人最多的一次大地震
[00:12:48.100 --> 00:12:51.100]  是死人最多的一次大地震
[00:12:51.100 --> 00:12:54.100]  死的人在五十萬至一百萬之間
[00:12:54.100 --> 00:12:56.100]  死的人在五十萬至一百萬之間
[00:12:56.100 --> 00:12:58.100]  這裡又提到饑荒
[00:12:58.100 --> 00:13:00.100]  這裡又提到饑荒
[00:13:00.100 --> 00:13:03.100]  目前好像不太顯明
[00:13:03.100 --> 00:13:06.100]  好像目前不太顯明
[00:13:06.100 --> 00:13:08.100]  但是在聯合國裡面
[00:13:08.100 --> 00:13:10.100]  但是在聯合國裡面
[00:13:10.100 --> 00:13:12.100]  有一個特別的部門
[00:13:12.100 --> 00:13:13.100]  有一個特別的部門
[00:13:13.100 --> 00:13:17.100]  就是要解決人類所面對的饑荒問題
[00:13:17.100 --> 00:13:20.100]  就是要解決人類所面對的饑荒問題
[00:13:20.100 --> 00:13:23.100]  有不少專家認為這是一個
[00:13:23.100 --> 00:13:26.100]  很嚴重的失地的大問題
[00:13:26.100 --> 00:13:28.100]  有很多專家認為這是一個
[00:13:28.100 --> 00:13:30.100]  實在嚴重的大問題
[00:13:30.100 --> 00:13:33.100]  所以他們組織一個特別的部門
[00:13:33.100 --> 00:13:35.100]  來解決這個問題
[00:13:35.100 --> 00:13:39.100]  所以他們特別組織一個部門來解決這個問題
[00:13:39.100 --> 00:13:41.100]  在76的六章
[00:13:41.100 --> 00:13:42.100]  在76的六章
[00:13:42.100 --> 00:13:43.100]  提到四匹馬
[00:13:43.100 --> 00:13:45.100]  提到四匹馬
[00:13:45.100 --> 00:13:46.100]  第三匹
[00:13:46.100 --> 00:13:47.100]  第三匹是黑馬
[00:13:47.100 --> 00:13:49.100]  是黑馬
[00:13:49.100 --> 00:13:51.100]  代表饑荒
[00:13:51.100 --> 00:13:53.100]  是代表饑荒
[00:13:53.100 --> 00:13:54.100]  有兩種的饑荒
[00:13:54.100 --> 00:13:56.100]  有兩種的饑荒
[00:13:56.100 --> 00:13:58.100]  第一是糧食的饑荒
[00:13:58.100 --> 00:13:59.100]  是糧食的饑荒
[00:13:59.100 --> 00:14:01.100]  第二是油的饑荒
[00:14:01.100 --> 00:14:03.100]  是油的饑荒
[00:14:03.100 --> 00:14:04.100]  特別提到油
[00:14:04.100 --> 00:14:06.100]  特別提到油
[00:14:06.100 --> 00:14:08.100]  我不曉得這個預言
[00:14:08.100 --> 00:14:12.100]  與今天油荒的情形有沒有關係
[00:14:12.100 --> 00:14:13.100]  我不知道這個問題
[00:14:13.100 --> 00:14:16.100]  和今天的油荒有沒有關係
[00:14:16.100 --> 00:14:18.100]  我不曉得那個預言
[00:14:18.100 --> 00:14:21.100]  是不是就是指了目前的油荒來講的
[00:14:21.100 --> 00:14:25.100]  我不知道那裡是否是指了目前的油荒來講的
[00:14:25.100 --> 00:14:26.100]  我們不敢講
[00:14:26.100 --> 00:14:27.100]  我們不敢講
[00:14:27.100 --> 00:14:29.100]  不敢確定
[00:14:29.100 --> 00:14:30.100]  不敢決定
[00:14:30.100 --> 00:14:32.100]  但是有可能
[00:14:32.100 --> 00:14:34.100]  各種的饑荒
[00:14:34.100 --> 00:14:37.100]  各種的饑荒的缺少和缺少
[00:14:37.100 --> 00:14:39.100]  都會在末世發生
[00:14:39.100 --> 00:14:41.100]  都會在末世發生
[00:14:41.100 --> 00:14:43.100]  關於大自然的情況
[00:14:43.100 --> 00:14:45.100]  關於大自然的情況
[00:14:45.100 --> 00:14:48.100]  還有一處的經文值得我們特別注意
[00:14:48.100 --> 00:14:51.100]  還有一處的經文值得我們特別注意
[00:14:51.100 --> 00:14:53.100]  主耶穌在災難山上說的話
[00:14:53.100 --> 00:14:55.100]  主耶穌在災難山上說的話
[00:14:55.100 --> 00:14:58.100]  有一部分記載在路加福音二十二章
[00:14:58.100 --> 00:15:00.100]  有一部分記載在路加福音二十二章
[00:15:00.100 --> 00:15:03.100]  有一部分記載在路加福音二十二章
[00:15:03.100 --> 00:15:08.100]  我們看路加福音二十二章二十五節
[00:15:08.100 --> 00:15:10.100]  我們看路加福音二十二章二十五節
[00:15:10.100 --> 00:15:11.100]  我們看路加福音二十二章二十五節
[00:15:11.100 --> 00:15:14.100]  他說日月星辰要顯出異兆
[00:15:14.100 --> 00:15:17.100]  地上的光國也有困苦
[00:15:17.100 --> 00:15:21.100]  因海中波浪的響聲就方方不定
[00:15:21.100 --> 00:15:23.100]  特別提到末世的時候
[00:15:23.100 --> 00:15:25.100]  特別提到末世的時候
[00:15:25.100 --> 00:15:29.100]  有很多人因海中波浪的響聲
[00:15:29.100 --> 00:15:30.100]  就方方不定
[00:15:30.100 --> 00:15:34.100]  有很多人因海中波浪的響聲就方方不定
[00:15:34.100 --> 00:15:37.100]  海中的波浪的響聲有什麼可怕呢
[00:15:37.100 --> 00:15:40.100]  海中的波浪響聲有什麼可怕呢
[00:15:40.100 --> 00:15:46.100]  這讓我們想到在新聞周刊裡面
[00:15:46.100 --> 00:15:49.100]  這讓我們想到在新聞周刊裡面
[00:15:49.100 --> 00:15:53.100]  過去曾經登過一些科學家的報道
[00:15:53.100 --> 00:15:56.100]  過去曾經登過一些科學家的報道
[00:15:56.100 --> 00:15:59.100]  他說在一九八二年的時候
[00:15:59.100 --> 00:16:01.100]  他說在一九八二年的時候
[00:16:01.100 --> 00:16:04.100]  太陽系的各行星
[00:16:04.100 --> 00:16:06.100]  太陽系的各行星
[00:16:06.100 --> 00:16:08.100]  會排成一條直線
[00:16:08.100 --> 00:16:10.100]  會排成一條直線
[00:16:10.100 --> 00:16:12.100]  在太陽的同一邊
[00:16:12.100 --> 00:16:14.100]  在太陽的同一邊
