
[00:00:00.000 --> 00:00:01.700]  我們提出的一個問題
[00:05:33.440 --> 00:05:36.640]  真理的一種態度
[00:05:36.640 --> 00:05:38.440]  第二個特色
[00:05:38.440 --> 00:05:40.640]  用聖經的說話來說就是
[00:05:40.640 --> 00:05:44.040]  而且掩耳不聽真理
[00:05:44.040 --> 00:05:47.840]  反倒吹向無稽之談
[00:05:47.840 --> 00:05:50.840]  真理不想聽
[00:05:50.840 --> 00:05:52.240]  OK
[00:05:52.240 --> 00:05:53.440]  無稽之談
[00:05:53.440 --> 00:05:55.240]  反而很有興趣
[00:05:55.240 --> 00:05:57.040]  今天我們發現這個就是
[00:05:57.040 --> 00:06:00.440]  否定絕對真理的第二個特色
[00:06:00.440 --> 00:06:02.840]  真理我反而不喜歡聽
[00:06:02.840 --> 00:06:05.440]  而且今天已經到了一個地步
[00:06:05.440 --> 00:06:07.840]  大家對於什麼叫真什麼叫假
[00:06:07.840 --> 00:06:09.840]  開始很模糊
[00:06:09.840 --> 00:06:11.840]  我認為這件事比較當時
[00:06:11.840 --> 00:06:13.640]  2000年前更加嚴重
[00:06:13.640 --> 00:06:15.240]  並且很明顯是真的
[00:06:15.240 --> 00:06:17.840]  今天我們明明以為是真的
[00:06:17.840 --> 00:06:19.240]  可能是假的
[00:06:19.240 --> 00:06:23.440]  你那些網上的惡搞也好
[00:06:23.440 --> 00:06:25.840]  二次創作也好
[00:06:25.840 --> 00:06:27.240]  我兩個星期前
[00:06:27.240 --> 00:06:28.040]  我不知道你有沒有收到
[00:06:28.040 --> 00:06:29.840]  我收到一段片
[00:06:29.840 --> 00:06:32.040]  那段片一看就知道是假的
[00:06:32.040 --> 00:06:35.840]  不過真的真到不得了
[00:06:35.840 --> 00:06:42.440]  但是特朗普和蓬佩奧兩個站在一起合唱
[00:06:42.440 --> 00:06:43.240]  唱得很投入
[00:06:43.240 --> 00:06:44.640]  是他們兩個來的
[00:06:44.640 --> 00:06:47.840]  口型全部都是很投入
[00:06:47.840 --> 00:06:49.440]  不過用國語唱
[00:06:49.440 --> 00:06:52.440]  唱中國我愛你
[00:06:52.440 --> 00:06:53.640]  愛你的紅媒
[00:06:53.640 --> 00:06:54.840]  愛你的青蟲
[00:06:54.840 --> 00:06:55.840]  你明白嗎
[00:06:55.840 --> 00:06:58.040]  看到眼睛都大小
[00:06:58.040 --> 00:07:00.640]  什麼叫真什麼叫假
[00:07:00.640 --> 00:07:02.640]  今天已經到了混亂的地步
[00:07:02.640 --> 00:07:03.840]  聖經第二
[00:07:03.840 --> 00:07:07.240]  絕對真理開始模糊
[00:07:07.240 --> 00:07:09.440]  第三
[00:07:09.440 --> 00:07:11.240]  用聖經的說話來說
[00:07:11.240 --> 00:07:13.240]  用今天後現代的表達
[00:07:13.240 --> 00:07:16.840]  就是一個感覺主導的時代
[00:07:16.840 --> 00:07:17.640]  Feel
[00:07:17.640 --> 00:07:18.640]  I feel
[00:07:18.640 --> 00:07:20.640]  Therefore I am
[00:07:20.640 --> 00:07:21.840]  以前我懂得想
[00:07:21.840 --> 00:07:23.440]  那我就存在了
[00:07:23.440 --> 00:07:25.040]  我們的傳統
[00:07:25.040 --> 00:07:25.840]  現在不是的
[00:07:25.840 --> 00:07:27.040]  我覺得
[00:07:27.040 --> 00:07:28.040]  那就對了
[00:07:28.040 --> 00:07:28.840]  我覺得
[00:07:28.840 --> 00:07:30.440]  所以我就做
[00:07:30.440 --> 00:07:32.040]  用聖經的表達
[00:07:32.040 --> 00:07:34.640]  隨著自己的私慾
[00:07:34.640 --> 00:07:37.840]  增添了很多的私負
[00:07:37.840 --> 00:07:39.640]  這句話是什麼意思呢
[00:07:39.640 --> 00:07:40.240]  你想清楚
[00:07:40.240 --> 00:07:41.240]  就是這樣
[00:07:41.240 --> 00:07:42.040]  我再想清楚
[00:07:42.040 --> 00:07:43.640]  我發覺
[00:07:43.640 --> 00:07:44.840]  真的超時代
[00:07:44.840 --> 00:07:46.840]  這句話是2000年前寫的
[00:07:46.840 --> 00:07:47.840]  就是說
[00:07:47.840 --> 00:07:50.240]  當我們某些私慾
[00:07:50.240 --> 00:07:52.040]  有興趣的時候
[00:07:52.040 --> 00:07:53.440]  我們發覺周圍的人
[00:07:53.440 --> 00:07:56.840]  我們馬上就會有很多人教我們
[00:07:56.840 --> 00:07:58.840]  怎麼可以繼續在私慾裡面
[00:07:58.840 --> 00:08:00.040]  泥足深陷
[00:08:00.040 --> 00:08:01.440]  越來越有趣的
[00:08:01.440 --> 00:08:02.640]  這就是私負
[00:08:02.640 --> 00:08:04.040]  突然間會出現很多
[00:08:04.040 --> 00:08:07.040]  鼓勵我們私慾的私負
[00:08:07.040 --> 00:08:08.040]  今天我們發覺
[00:08:08.040 --> 00:08:09.440]  我們真的在這個
[00:08:09.440 --> 00:08:10.440]  社交的媒體
[00:08:10.440 --> 00:08:11.440]  在我們所接觸的
[00:08:11.440 --> 00:08:14.640]  這個高科技的文化裡面
[00:08:14.640 --> 00:08:15.840]  真的當天
[00:08:15.840 --> 00:08:17.040]  我相信是這麼說的
[00:08:17.040 --> 00:08:18.640]  今天真的完全是
[00:08:18.640 --> 00:08:21.640]  你每天都經歷不到的
[00:08:21.640 --> 00:08:24.240]  你只要有一次
[00:08:24.240 --> 00:08:25.840]  小小好奇
[00:08:25.840 --> 00:08:28.040]  你開了一個YouTube
[00:08:28.040 --> 00:08:29.840]  去看某明星
[00:08:29.840 --> 00:08:31.840]  有些好奇的緋聞
[00:08:31.840 --> 00:08:34.040]  八卦緋聞究竟是不是真的
[00:08:34.040 --> 00:08:35.240]  於是你看了一次
[00:08:35.240 --> 00:08:36.440]  有沒有留意你的YouTube
[00:08:36.440 --> 00:08:38.040]  然後就嘩嘩聲
[00:08:38.040 --> 00:08:41.040]  相類似的就湧過來
[00:08:41.040 --> 00:08:41.840]  於是你就看
[00:08:41.840 --> 00:08:43.440]  原來那個人也有東西的
[00:08:43.440 --> 00:08:44.240]  我就看看是不是
[00:08:44.240 --> 00:08:45.440]  最後說
[00:08:45.440 --> 00:08:46.840]  原來也不是很重要
[00:08:46.840 --> 00:08:47.640]  不過就是
[00:08:47.640 --> 00:08:49.840]  題目引導你一定要看
[00:08:49.840 --> 00:08:51.840]  於是你下次又再看
[00:08:51.840 --> 00:08:54.840]  你只不過是一個很小的興趣
[00:08:54.840 --> 00:08:55.440]  或者趣味
[00:08:55.440 --> 00:08:57.040]  甚至好奇開始
[00:08:57.040 --> 00:09:00.840]  然後很多師傅就立刻會教你
[00:09:00.840 --> 00:09:03.040]  教你看到你離足深陷
[00:09:03.040 --> 00:09:04.040]  有沒有留意
[00:09:04.040 --> 00:09:05.840]  所以今天我們發覺我們的立場
[00:09:05.840 --> 00:09:06.840]  我們的看法
[00:09:06.840 --> 00:09:08.440]  會很快變得很極端
[00:09:08.440 --> 00:09:09.840]  和很穩固的
[00:09:09.840 --> 00:09:12.040]  因為很多師傅在等著
[00:09:12.040 --> 00:09:14.440]  去鼓勵我們的個人的思路
[00:09:14.440 --> 00:09:15.640]  你只要一點點
[00:09:15.640 --> 00:09:17.240]  他就教你
[00:09:17.240 --> 00:09:18.840]  你偶爾開一次
[00:09:18.840 --> 00:09:21.440]  那個政治立場的網頁
[00:09:21.440 --> 00:09:24.440]  然後那個政治立場就湧過來
[00:09:24.440 --> 00:09:27.440]  讓你看越看越像
[00:09:27.440 --> 00:09:29.240]  於是你就立正志向
[00:09:29.240 --> 00:09:30.840]  就向著那裡
[00:09:30.840 --> 00:09:34.840]  繼續堅持下去
[00:09:34.840 --> 00:09:37.240]  這個就是在聖經裡面
[00:09:37.240 --> 00:09:40.640]  用幾句話所表達的那幅圖畫
[00:09:40.640 --> 00:09:42.640]  這種這麼紛亂的日子裡面
[00:09:42.640 --> 00:09:44.640]  究竟我們應該怎樣
[00:09:44.640 --> 00:09:45.240]  有些人說
[00:09:45.240 --> 00:09:46.640]  那有什麼辦法
[00:09:46.640 --> 00:09:47.040]  是不是
[00:09:47.040 --> 00:09:48.440]  我們現在的病菌也是這樣
[00:09:48.440 --> 00:09:49.640]  疫症也是這樣
[00:09:49.640 --> 00:09:50.840]  這個社會的東西
[00:09:50.840 --> 00:09:52.040]  政治那些人
[00:09:52.040 --> 00:09:54.240]  那些說話又不到我們干涉
[00:09:54.240 --> 00:09:55.640]  只有一個"嬲"字
[00:09:55.640 --> 00:09:57.640]  只有一個"罵"字都沒有用
[00:09:57.640 --> 00:09:59.040]  聖經教我們
[00:09:59.040 --> 00:10:00.240]  難道就是這樣
[00:10:00.240 --> 00:10:01.840]  我們就停在這裡嗎
[00:10:01.840 --> 00:10:02.840]  難道我們這樣
[00:10:02.840 --> 00:10:05.440]  就是讓周圍所發生的事
[00:10:05.440 --> 00:10:07.840]  去支配我們的生活
[00:10:07.840 --> 00:10:09.840]  去支配我們的情緒
[00:10:09.840 --> 00:10:11.440]  是不是就是這麼多
[00:10:11.440 --> 00:10:13.040]  我們發覺病情的結果是很不好
[00:10:13.040 --> 00:10:14.640]  因為我們覺得很閹門
[00:10:14.640 --> 00:10:15.640]  我們快樂嗎
[00:10:15.640 --> 00:10:17.240]  我們一點都不快樂
[00:10:17.240 --> 00:10:18.440]  我們時間是多了
[00:10:18.440 --> 00:10:20.240]  我們被迫在家裡
[00:10:20.240 --> 00:10:22.640]  但是家裡不見得乾淨了
[00:10:22.640 --> 00:10:25.040]  是不是 經常都說很悶
[00:10:25.040 --> 00:10:26.640]  那你又不做事
[00:10:26.640 --> 00:10:28.240]  覺得很沒意思
[00:10:28.240 --> 00:10:30.040]  但是自己又不肯做
[00:10:30.040 --> 00:10:30.840]  時間多了
[00:10:30.840 --> 00:10:32.440]  大家被迫見面的時間多了
[00:10:32.440 --> 00:10:34.840]  應該更好的來建立一些家人
[00:10:34.840 --> 00:10:36.440]  那種關係
[00:10:36.440 --> 00:10:38.640]  但是不見得家人的關係好了
[00:10:38.640 --> 00:10:39.840]  我們發覺這種是一種
[00:10:39.840 --> 00:10:41.640]  不斷摧毀我們的過程
[00:10:41.640 --> 00:10:43.240]  就是因為我們說我們等
[00:10:43.240 --> 00:10:44.040]  等到晚晚
[00:10:44.040 --> 00:10:46.440]  看看什麼時候疫苗出來就沒事了
[00:10:46.440 --> 00:10:48.040]  我們是不是這樣
[00:10:48.040 --> 00:10:49.240]  去過我們的日子
[00:10:49.240 --> 00:10:50.240]  所以聖經很有意思
[00:10:50.240 --> 00:10:51.640]  今天我和大家說
[00:10:51.640 --> 00:10:54.640]  你看摩天樓書第二章和第四章
[00:10:54.640 --> 00:10:56.240]  要說的一件事就是
[00:10:56.240 --> 00:10:57.840]  無論在什麼情況下
[00:10:57.840 --> 00:10:59.440]  我們有一件事一定可以做的
[00:10:59.440 --> 00:11:01.640]  就是立定目標
[00:11:01.640 --> 00:11:05.240]  還要堅持向著這個目標走
[00:11:05.240 --> 00:11:06.640]  立定這個目標
[00:11:06.640 --> 00:11:08.040]  究竟是什麼目標
[00:11:08.040 --> 00:11:11.040]  什麼叫立定目標
[00:11:11.040 --> 00:11:13.240]  我相信你和我在六年班
[00:11:13.240 --> 00:11:14.240]  畢業之前
[00:11:14.240 --> 00:11:16.040]  先生梗出過一次文
[00:11:16.040 --> 00:11:18.240]  給我們寫的叫做什麼
[00:11:18.240 --> 00:11:20.640]  我的志願
[00:11:20.640 --> 00:11:23.440]  現在回頭看就只有一個笑節
[00:11:23.440 --> 00:11:24.840]  志願做工程師
[00:11:24.840 --> 00:11:25.840]  做飛機師
[00:11:25.840 --> 00:11:28.640]  現在都不是那些東西
[00:11:28.640 --> 00:11:31.040]  明知道做不到
[00:11:31.040 --> 00:11:32.240]  老師確實要出題目
[00:11:32.240 --> 00:11:33.840]  是不是沒東西要出呢
[00:11:33.840 --> 00:11:35.440]  又不是的
[00:11:35.440 --> 00:11:39.240]  人生總是讓你想一下
[00:11:39.240 --> 00:11:41.640]  要有個方向才行
[00:11:41.640 --> 00:11:44.040]  做人已經打到散了
[00:11:44.040 --> 00:11:45.440]  每天在這兒看
[00:11:45.440 --> 00:11:46.640]  看看什麼來路
[00:11:46.640 --> 00:11:47.240]  就發生了
[00:11:47.240 --> 00:11:49.840]  怎麼過日子
[00:11:49.840 --> 00:11:52.640]  這不是我們人的方向
[00:11:52.640 --> 00:11:55.240]  人要生活和生存
[00:11:55.240 --> 00:11:58.240]  正常的健康模式
[00:11:58.240 --> 00:11:59.840]  未信耶穌的老師
[00:11:59.840 --> 00:12:00.640]  都記得
[00:12:00.640 --> 00:12:02.040]  都會留意到這件事
[00:12:02.040 --> 00:12:04.640]  何況我們是基督徒呢
[00:12:04.640 --> 00:12:05.840]  所以我們看聖經
[00:12:05.840 --> 00:12:08.640]  尤其是提摩太后書
[00:12:08.640 --> 00:12:10.440]  第二章第四章
[00:12:10.440 --> 00:12:12.640]  第二章那裡特別提醒我們
[00:12:12.640 --> 00:12:14.640]  要有志向
[00:12:14.640 --> 00:12:17.640]  也都要有志願
[00:12:17.640 --> 00:12:20.640]  老師說我們我的志願
[00:12:20.640 --> 00:12:23.640]  有少少沒清楚
[00:12:23.640 --> 00:12:25.040]  其實包括兩樣東西
[00:12:25.040 --> 00:12:26.840]  第一我們有個志向
[00:12:26.840 --> 00:12:29.040]  有個方向
[00:12:29.040 --> 00:12:31.040]  做人要有個方向
[00:12:31.040 --> 00:12:32.040]  第二
[00:12:32.040 --> 00:12:33.040]  只要有個方向
[00:12:33.040 --> 00:12:34.640]  只不過在那裡做夢
[00:12:34.640 --> 00:12:37.240]  你還要努力堅持
[00:12:37.240 --> 00:12:39.240]  以至達到這個方向
[00:12:39.240 --> 00:12:41.040]  當日真的寫我的志願的時候
[00:12:41.040 --> 00:12:42.240]  可能我們真的有個方向
[00:12:42.240 --> 00:12:43.840]  我將來要做一個老師
[00:12:43.840 --> 00:12:46.840]  將來要做一個醫務人員
[00:12:46.840 --> 00:12:49.440]  但是慢慢過了一段日子
[00:12:49.440 --> 00:12:50.640]  可能興趣沒了
[00:12:50.640 --> 00:12:53.240]  又可能你想讀科考不到
[00:12:53.240 --> 00:12:55.040]  成績不夠
[00:12:55.040 --> 00:12:56.640]  於是你發覺
[00:12:56.640 --> 00:12:58.040]  你自己一定要努力
[00:12:58.040 --> 00:12:59.840]  要走到那裡為止
[00:12:59.840 --> 00:13:02.640]  你的夢想就不是一個做夢
[00:13:02.640 --> 00:13:04.040]  而是成為一個事實
[00:13:04.040 --> 00:13:05.640]  所以有方向
[00:13:05.640 --> 00:13:07.240]  要有堅持
[00:13:07.240 --> 00:13:08.640]  這個正正就是
[00:13:08.640 --> 00:13:10.240]  提摩太后書第二章裡面
[00:13:10.240 --> 00:13:11.640]  說的兩樣東西
[00:13:11.640 --> 00:13:14.240]  我們再深入點來看看
[00:13:14.240 --> 00:13:16.040]  這兩樣東西究竟是什麼
[00:13:16.040 --> 00:13:18.640]  提摩太后書第二章里
[00:13:18.640 --> 00:13:21.840]  先告訴我們我們有志向
[00:13:21.840 --> 00:13:23.240]  那你說我也有志向
[00:13:23.240 --> 00:13:24.240]  剛才說了
[00:13:24.240 --> 00:13:25.040]  六年級都沒有
[00:13:25.040 --> 00:13:25.840]  已經有志向了
[00:13:25.840 --> 00:13:27.240]  現在都不行的
[00:13:27.240 --> 00:13:29.840]  那聖經很精彩
[00:13:29.840 --> 00:13:31.840]  神的書說我們有一些志向
[00:13:31.840 --> 00:13:33.440]  給我們一個志向
[00:13:33.440 --> 00:13:36.240]  這個志向是無論什麼環境
[00:13:36.240 --> 00:13:37.840]  無論你是什麼人
[00:13:37.840 --> 00:13:40.040]  只要你向著這裡去的時候
[00:13:40.040 --> 00:13:41.440]  都可以繼續
[00:13:41.440 --> 00:13:45.640]  可以能夠達成這個志願的
[00:13:45.640 --> 00:13:47.440]  這個是什麼志向來的
[00:13:47.440 --> 00:13:48.240]  我行不行的
[00:13:48.240 --> 00:13:49.040]  行
[00:13:49.040 --> 00:13:50.640]  因為這個志向叫做
[00:13:50.640 --> 00:13:56.240]  做貴眾的器皿
[00:13:56.240 --> 00:13:58.240]  神要我們有一個志向
[00:13:58.240 --> 00:14:00.640]  是每一個基督徒
[00:14:00.640 --> 00:14:02.840]  在任何的環境
[00:14:02.840 --> 00:14:05.440]  任何的困難
[00:14:05.440 --> 00:14:09.640]  好像當日保羅在教會
[00:14:09.640 --> 00:14:12.240]  在羅馬的逼迫下如此
[00:14:12.240 --> 00:14:16.840]  今天在COVID-19的誘亂下
[00:14:16.840 --> 00:14:17.840]  也是如此
[00:14:17.840 --> 00:14:20.040]  我們仍然可以有這個志向
[00:14:20.040 --> 00:14:21.640]  就是我們立定志向
[00:14:21.640 --> 00:14:24.240]  要做貴眾的器皿
[00:14:24.240 --> 00:14:26.240]  那什麼叫做貴眾的器皿
[00:14:26.240 --> 00:14:31.040]  我們看這幾節聖經就會清楚很多了
[00:14:31.040 --> 00:14:32.240]  第十九節那裡說
[00:14:32.240 --> 00:14:35.440]  然而神堅固的根基已經立定
[00:14:35.440 --> 00:14:38.440]  上面刻著這樣的印記
[00:14:38.440 --> 00:14:41.040]  主認識屬於他的人
[00:14:41.040 --> 00:14:42.040]  還有一句
[00:14:42.040 --> 00:14:44.240]  凡稱呼主名的人
[00:14:44.240 --> 00:14:47.240]  都應該離開不移
[00:14:47.240 --> 00:14:49.640]  所以提摩套書
[00:14:49.640 --> 00:14:50.440]  我和大家說一說
[00:14:50.440 --> 00:14:51.440]  我真的很喜歡看
[00:14:51.440 --> 00:14:52.240]  很好
[00:14:52.240 --> 00:14:54.040]  他一點都不抽象
[00:14:54.040 --> 00:14:55.640]  就是很具體的
[00:14:55.640 --> 00:14:59.040]  這裡用了一個很具體的形象
[00:14:59.040 --> 00:14:59.840]  給我們瞭解
[00:14:59.840 --> 00:15:00.240]  是什麼
[00:15:00.240 --> 00:15:01.440]  一間大屋
[00:15:01.440 --> 00:15:03.040]  然後就說
[00:15:03.040 --> 00:15:04.240]  在大戶人家
[00:15:04.240 --> 00:15:05.440]  一間大屋
[00:15:05.440 --> 00:15:08.040]  大屋裡他說了兩樣東西
[00:15:08.040 --> 00:15:08.840]  你一定記得
[00:15:08.840 --> 00:15:10.840]  希望你和我今天聽完
[00:15:10.840 --> 00:15:12.440]  一直都記住
[00:15:12.440 --> 00:15:13.040]  第一樣
[00:15:13.040 --> 00:15:15.040]  這間大屋有門牌的
[00:15:15.040 --> 00:15:16.040]  這裡寫的
[00:15:16.040 --> 00:15:18.240]  門牌寫了兩句東西在這裡
