
[00:00:00.000 --> 00:00:04.000]  大家翻開剛才讀的彼得前書第一章
[00:01:23.000 --> 00:01:25.000]  我們的身體
[00:01:25.000 --> 00:01:26.000]  這個卑賤的身體
[00:01:26.000 --> 00:01:28.000]  將會改變形狀
[00:01:28.000 --> 00:01:29.000]  你會很驚訝
[00:01:29.000 --> 00:01:32.000]  為什麼我突然可以升上雲中
[00:01:32.000 --> 00:01:33.000]  而且你的身體
[00:01:33.000 --> 00:01:36.000]  與基督榮耀的身體相似
[00:01:36.000 --> 00:01:39.000]  是一個很奇妙的轉化
[00:01:39.000 --> 00:01:40.000]  轉變
[00:01:40.000 --> 00:01:41.000]  在當中
[00:01:41.000 --> 00:01:42.000]  相信我們當時也會有一種
[00:01:42.000 --> 00:01:45.000]  好像嬰孩出生的經歷
[00:01:45.000 --> 00:01:48.000]  一個新生命完全的改變
[00:01:48.000 --> 00:01:50.000]  在當中忘記世上一切
[00:01:50.000 --> 00:01:52.000]  可能有的痛苦
[00:01:52.000 --> 00:01:54.000]  聖經就這樣描寫
[00:01:54.000 --> 00:01:56.000]  我們不單止今天得到救恩
[00:01:56.000 --> 00:01:58.000]  神要給我們的
[00:01:58.000 --> 00:02:01.000]  是完全的身體的救贖
[00:02:01.000 --> 00:02:03.000]  而聖經今天就說到
[00:02:03.000 --> 00:02:04.000]  這個身份
[00:02:04.000 --> 00:02:08.000]  是怎樣從神那裡賜給我們的
[00:02:08.000 --> 00:02:10.000]  在聖經一開始的時候就提到彼得
[00:02:10.000 --> 00:02:15.000]  他怎樣來告訴一些弟兄姊妹知道
[00:02:15.000 --> 00:02:17.000]  我們是蒙簡選的人
[00:02:17.000 --> 00:02:19.000]  我請大家先看第一節
[00:02:21.000 --> 00:02:23.000]  耶穌基督的使徒彼得
[00:02:23.000 --> 00:02:25.000]  寫信給那分散在
[00:02:25.000 --> 00:02:30.000]  本都加拉泰加伯多加亞西亞比推尼既居的
[00:02:30.000 --> 00:02:34.000]  就是照父神的先見被揀選
[00:02:34.000 --> 00:02:36.000]  藉著聖靈得成聖潔
[00:02:36.000 --> 00:02:38.000]  以致信服耶穌基督
[00:02:38.000 --> 00:02:40.000]  由蒙他血所灑的人
[00:02:40.000 --> 00:02:42.000]  願因為平安
[00:02:42.000 --> 00:02:45.000]  多多地加給你們
[00:02:45.000 --> 00:02:48.000]  當時彼得他帶著一種權柄
[00:02:48.000 --> 00:02:51.000]  因為他清楚知道自己使徒的身份
[00:02:51.000 --> 00:02:53.000]  很清楚地來說明一件事情
[00:02:53.000 --> 00:02:57.000]  就是很多弟兄姊妹分散在不同的地方
[00:02:57.000 --> 00:03:00.000]  但是他們知道自己是寄居的
[00:03:00.000 --> 00:03:04.000]  這個寄居不單單是說他們在異地生活
[00:03:04.000 --> 00:03:08.000]  更加說他們在地上都是寄居者
[00:03:08.000 --> 00:03:11.000]  寄居含有兩個很清楚的意思
[00:03:11.000 --> 00:03:15.000]  第一是有別國的國籍
[00:03:15.000 --> 00:03:20.000]  第二是在現在的地方短暫居留
[00:03:20.000 --> 00:03:22.000]  暫時停留在這裡
[00:03:22.000 --> 00:03:25.000]  沒錯是寄居的
[00:03:25.000 --> 00:03:29.000]  但是這個寄居的身份不會讓我們難過
[00:03:29.000 --> 00:03:33.000]  因為我們知道我們是神所揀選的
[00:03:33.000 --> 00:03:35.000]  各位弟兄姊妹
[00:03:35.000 --> 00:03:37.000]  當你在地上生活的時候
[00:03:37.000 --> 00:03:38.000]  或者你會很開心
[00:03:38.000 --> 00:03:40.000]  你有某一個國家的護照
[00:03:40.000 --> 00:03:42.000]  但是你要記得
[00:03:42.000 --> 00:03:44.000]  你有一個更加重要的護照
[00:03:44.000 --> 00:03:46.000]  這個護照上蓋了一個印
[00:03:46.000 --> 00:03:49.000]  寫著天國公民
[00:03:49.000 --> 00:03:51.000]  我們是天國的國民
[00:03:51.000 --> 00:03:52.000]  是屬神的
[00:03:52.000 --> 00:03:54.000]  是屬神的國度
[00:03:54.000 --> 00:03:58.000]  今天你在地上你只不過是過客
[00:03:58.000 --> 00:04:01.000]  我記得有一次我坐飛機去美國的時候
[00:04:01.000 --> 00:04:03.000]  中途停在阿拉斯加
[00:04:03.000 --> 00:04:07.000]  在半夜的時候停機入油
[00:04:07.000 --> 00:04:10.000]  每一個乘客收到一張卡
[00:04:10.000 --> 00:04:12.000]  這張卡就打了一個印
[00:04:12.000 --> 00:04:14.000]  叫做Transit
[00:04:14.000 --> 00:04:16.000]  是過境的
[00:04:16.000 --> 00:04:18.000]  我拿著這張Transit卡
[00:04:18.000 --> 00:04:21.000]  就下去一個休息的地方
[00:04:21.000 --> 00:04:23.000]  在當地因為很寒冷
[00:04:23.000 --> 00:04:25.000]  大家知道阿拉斯加的地方
[00:04:25.000 --> 00:04:27.000]  晚上的時候沒有什麼人
[00:04:27.000 --> 00:04:29.000]  很冷清的情形
[00:04:29.000 --> 00:04:32.000]  但是看到這個候機室
[00:04:32.000 --> 00:04:34.000]  有很多擺設
[00:04:34.000 --> 00:04:38.000]  有很多當地阿拉斯加的動物
[00:04:38.000 --> 00:04:41.000]  描繪在冰天雪地的情況
[00:04:41.000 --> 00:04:44.000]  我那裡看的時候就越看越冷
[00:04:44.000 --> 00:04:46.000]  環境很冷
[00:04:46.000 --> 00:04:48.000]  看到那些雪景都很冷
[00:04:48.000 --> 00:04:50.000]  很想快點上飛機
[00:04:50.000 --> 00:04:51.000]  想一想
[00:04:51.000 --> 00:04:52.000]  不要緊
[00:04:52.000 --> 00:04:54.000]  Transit而已
[00:04:54.000 --> 00:04:56.000]  是過境而已
[00:04:56.000 --> 00:04:57.000]  各位電視節目的朋友
[00:04:57.000 --> 00:05:00.000]  你知道在地上的生活
[00:05:00.000 --> 00:05:01.000]  是過境
[00:05:01.000 --> 00:05:02.000]  我們是客類
[00:05:02.000 --> 00:05:05.000]  是聖經清楚的講述我們的狀況
[00:05:05.000 --> 00:05:07.000]  但是最寶貴的就是
[00:05:07.000 --> 00:05:09.000]  我們不是沒有國籍的
[00:05:09.000 --> 00:05:12.000]  我們是神的選民
[00:05:12.000 --> 00:05:13.000]  第二節講
[00:05:13.000 --> 00:05:15.000]  就是照父神的先見
[00:05:15.000 --> 00:05:17.000]  他預先有的知識
[00:05:17.000 --> 00:05:19.000]  來選上我們
[00:05:19.000 --> 00:05:20.000]  揀選我們
[00:05:20.000 --> 00:05:23.000]  藉著聖靈能夠去悔改
[00:05:23.000 --> 00:05:25.000]  以致能夠成性
[00:05:25.000 --> 00:05:29.000]  以致我們懂得去馴服那位天地的上帝
[00:05:29.000 --> 00:05:30.000]  聖經有講
[00:05:30.000 --> 00:05:33.000]  蒙主耶穌的血所灑
[00:05:33.000 --> 00:05:34.000]  主耶穌的補血
[00:05:34.000 --> 00:05:36.000]  好像是羔羊的補血
[00:05:36.000 --> 00:05:38.000]  來愛贖了我們的生命
[00:05:38.000 --> 00:05:40.000]  跌淨了我們的罪
[00:05:40.000 --> 00:05:42.000]  簡單幾句說話
[00:05:42.000 --> 00:05:45.000]  很清楚地將三位一體的真神的工作
[00:05:45.000 --> 00:05:47.000]  很清楚地表達出來
[00:05:47.000 --> 00:05:48.000]  聖父
[00:05:48.000 --> 00:05:49.000]  聖子
[00:05:49.000 --> 00:05:50.000]  聖靈
[00:05:50.000 --> 00:05:51.000]  三位一體的真神
[00:05:51.000 --> 00:05:54.000]  一起成就這份的救恩
[00:05:54.000 --> 00:05:55.000]  在我們生命中
[00:05:55.000 --> 00:05:58.000]  因此是完備的救恩
[00:05:58.000 --> 00:06:00.000]  是有效的救恩
[00:06:00.000 --> 00:06:03.000]  來到我們身上
[00:06:03.000 --> 00:06:05.000]  當時已經提到我們在蒙選之後
[00:06:05.000 --> 00:06:07.000]  接著再說
[00:06:07.000 --> 00:06:09.000]  在聖經的第三節提到
[00:06:09.000 --> 00:06:12.000]  在末世要顯現給我們的救恩
[00:06:12.000 --> 00:06:13.000]  是怎樣的救恩
[00:06:13.000 --> 00:06:15.000]  我們現在先看第三節
[00:06:15.000 --> 00:06:17.000]  最後一句說
[00:06:17.000 --> 00:06:21.000]  叫我們有活潑的盼望
[00:06:21.000 --> 00:06:24.000]  聖經提到我們的盼望是活潑的
[00:06:24.000 --> 00:06:26.000]  有些英文聖經譯作
[00:06:26.000 --> 00:06:28.000]  Living Hope
[00:06:28.000 --> 00:06:29.000]  是有生命的
[00:06:29.000 --> 00:06:31.000]  是永存的
[00:06:31.000 --> 00:06:33.000]  是不會終止的
[00:06:33.000 --> 00:06:35.000]  當然我們今天在世界上
[00:06:35.000 --> 00:06:37.000]  都會有一些盼望
[00:06:37.000 --> 00:06:41.000]  但有些時候盼望很快就變成了絕望
[00:06:41.000 --> 00:06:43.000]  突然間沒有了盼望
[00:06:43.000 --> 00:06:47.000]  但是神賜給我們的是活潑的
[00:06:47.000 --> 00:06:49.000]  是永存的盼望
[00:06:49.000 --> 00:06:51.000]  是永遠的
[00:06:51.000 --> 00:06:53.000]  不會終止的盼望
[00:06:53.000 --> 00:06:57.000]  我記得我早前聽到一個很寶貴的見證
[00:06:57.000 --> 00:07:00.000]  一位神學院畢業的一位姐妹
[00:07:00.000 --> 00:07:03.000]  畢業幾年之後發現自己有癌症
[00:07:03.000 --> 00:07:06.000]  在癌症的過程裏面
[00:07:06.000 --> 00:07:08.000]  她很辛苦
[00:07:08.000 --> 00:07:10.000]  但後來醫生都宣佈是末期
[00:07:10.000 --> 00:07:13.000]  是不可以再治療
[00:07:13.000 --> 00:07:15.000]  在那個時候這位姐妹
[00:07:15.000 --> 00:07:17.000]  她就決心做一件事情
[00:07:17.000 --> 00:07:20.000]  她就邀請了很多她熟悉的弟兄姊妹一齊
[00:07:20.000 --> 00:07:22.000]  來吃一餐飯
[00:07:22.000 --> 00:07:26.000]  並且在酒樓宴開二十席
[00:07:26.000 --> 00:07:30.000]  有些人特別是中國傳統的觀念
[00:07:30.000 --> 00:07:31.000]  這樣做是不行的
[00:07:31.000 --> 00:07:33.000]  是接受不到的
[00:07:33.000 --> 00:07:36.000]  但這位姐妹她很歡喜
[00:07:36.000 --> 00:07:38.000]  將她自己人生所經歷的事情
[00:07:38.000 --> 00:07:40.000]  與弟兄姊妹分享
[00:07:40.000 --> 00:07:42.000]  她講述神的作為
[00:07:42.000 --> 00:07:44.000]  弟兄姊妹有些帶著眼淚
[00:07:44.000 --> 00:07:46.000]  有些帶著歡笑
[00:07:46.000 --> 00:07:49.000]  都講述他們所經歷的因典
[00:07:49.000 --> 00:07:51.000]  就在這樣的場合當中
[00:07:51.000 --> 00:07:53.000]  他們大家互相的道別
[00:07:53.000 --> 00:07:55.000]  鬆別
[00:07:55.000 --> 00:07:59.000]  甚至他們都講將來天家再見
[00:07:59.000 --> 00:08:02.000]  當我聽到這個見證的時候
[00:08:02.000 --> 00:08:03.000]  我心想
[00:08:03.000 --> 00:08:05.000]  有哪一個人能夠明白
[00:08:05.000 --> 00:08:08.000]  教徒那種心靈的盼望
[00:08:08.000 --> 00:08:10.000]  是何等的寶貴
[00:08:10.000 --> 00:08:12.000]  是能夠對永恆有一種
[00:08:12.000 --> 00:08:14.000]  很確實的把握
[00:08:14.000 --> 00:08:16.000]  無懼死亡
[00:08:16.000 --> 00:08:19.000]  甚至願意與弟兄姊妹道別
[00:08:19.000 --> 00:08:23.000]  知道在死之後是有盼望
[00:08:23.000 --> 00:08:25.000]  不需要憂愁
[00:08:25.000 --> 00:08:27.000]  只在當中去感謝神
[00:08:27.000 --> 00:08:29.000]  有祂最美好的安排
[00:08:29.000 --> 00:08:31.000]  這個活潑的盼望
[00:08:31.000 --> 00:08:32.000]  聖經所講
[00:08:32.000 --> 00:08:33.000]  在第三節說
[00:08:33.000 --> 00:08:36.000]  是照著神自己的大憐憫
[00:08:36.000 --> 00:08:39.000]  也意味著我們是不配得的
[00:08:39.000 --> 00:08:41.000]  接著聖經說
[00:08:41.000 --> 00:08:43.000]  藉著耶穌基督從死裡復活
[00:08:43.000 --> 00:08:45.000]  祂勝過了死亡
[00:08:45.000 --> 00:08:48.000]  以至重生了我們
[00:08:48.000 --> 00:08:49.000]  這種重生
[00:08:49.000 --> 00:08:52.000]  是脫離了以前的舊生命
[00:08:52.000 --> 00:08:54.000]  而全新的開始
[00:08:54.000 --> 00:08:57.000]  本質上有一種完全的改變
[00:08:57.000 --> 00:09:00.000]  因此帶給了我們永恆的
[00:09:00.000 --> 00:09:02.000]  活潑的盼望
[00:09:02.000 --> 00:09:04.000]  這個盼望是甚麼盼望呢
[00:09:04.000 --> 00:09:07.000]  你再看經文就會很清楚地說
[00:09:07.000 --> 00:09:08.000]  可以得著不能扭壞
[00:09:08.000 --> 00:09:09.000]  不能佔戶
[00:09:09.000 --> 00:09:10.000]  不能衰殘
[00:09:10.000 --> 00:09:14.000]  為你們存留在天上的基業
[00:09:14.000 --> 00:09:17.000]  為我們保存在天上
[00:09:17.000 --> 00:09:18.000]  各位弟兄姊妹
[00:09:18.000 --> 00:09:19.000]  很清楚
[00:09:19.000 --> 00:09:21.000]  不是說這些產業
[00:09:21.000 --> 00:09:23.000]  在你的保險箱
[00:09:23.000 --> 00:09:27.000]  或者在某一些很安全的國家
[00:09:27.000 --> 00:09:28.000]  它的幣值
[00:09:28.000 --> 00:09:29.000]  它的樓價
[00:09:29.000 --> 00:09:30.000]  永遠都不會跌的
[00:09:30.000 --> 00:09:34.000]  只會不斷向上升
[00:09:34.000 --> 00:09:36.000]  這些一切都會變化
[00:09:36.000 --> 00:09:38.000]  但是神給我們的產業
[00:09:38.000 --> 00:09:40.000]  或者說基業
[00:09:40.000 --> 00:09:43.000]  是存留在天上的
[00:09:43.000 --> 00:09:46.000]  這個存留的意思是說
[00:09:46.000 --> 00:09:47.000]  是保存著
[00:09:47.000 --> 00:09:51.000]  等待我們將來去得取的含義
[00:09:51.000 --> 00:09:54.000]  有一種等待我們去支取的意思
[00:09:54.000 --> 00:09:56.000]  而且所說的這種產業
[00:09:56.000 --> 00:09:57.000]  是不能扭壞的
[00:09:57.000 --> 00:09:59.000]  不會被敗壞的
[00:09:59.000 --> 00:10:01.000]  不能夠玷污的
[00:10:01.000 --> 00:10:02.000]  外在的污穢
[00:10:02.000 --> 00:10:04.000]  不能夠污染它
[00:10:04.000 --> 00:10:06.000]  不能夠被衰殘
[00:10:06.000 --> 00:10:09.000]  裏面那種自己的腐化的情況
[00:10:09.000 --> 00:10:11.000]  不會影響它
[00:10:11.000 --> 00:10:12.000]  無論外在的影響
[00:10:12.000 --> 00:10:13.000]  內在的影響
[00:10:13.000 --> 00:10:19.000]  都不能夠改變這種寶貴的基業
[00:10:19.000 --> 00:10:20.000]  因此聖經所描寫的
[00:10:20.000 --> 00:10:21.000]  神要賜給我們的
[00:10:21.000 --> 00:10:24.000]  就是一種活潑的盼望
[00:10:24.000 --> 00:10:27.000]  而聖經就跟著再說第五節
[00:10:27.000 --> 00:10:31.000]  你們這因信蒙神能力保守的人
[00:10:31.000 --> 00:10:34.000]  必能得著所預備
[00:10:34.000 --> 00:10:38.000]  到末世要顯現的救恩
[00:10:38.000 --> 00:10:39.000]  聖經提到
[00:10:39.000 --> 00:10:41.000]  我們能夠得著
[00:10:41.000 --> 00:10:43.000]  而且必能得著
[00:10:43.000 --> 00:10:44.000]  是因為什麼呢?
[00:10:44.000 --> 00:10:47.000]  蒙神能力保守
[00:10:47.000 --> 00:10:49.000]  這個保守也含義著
[00:10:49.000 --> 00:10:50.000]  是保衛著我們
[00:10:50.000 --> 00:10:53.000]  好像一對的天使天君
[00:10:53.000 --> 00:10:54.000]  護衛著我們
[00:10:54.000 --> 00:10:56.000]  送我們去終站
[00:10:56.000 --> 00:10:57.000]  以致能夠得著
[00:10:57.000 --> 00:10:58.000]  神要給我們的
[00:10:58.000 --> 00:11:00.000]  第一節就算我們多麼軟弱
[00:11:00.000 --> 00:11:02.000]  不用擔心害怕
[00:11:02.000 --> 00:11:05.000]  因為神要保守我們
[00:11:05.000 --> 00:11:07.000]  直至祂給我們的
[00:11:07.000 --> 00:11:08.000]  聖經所說的
[00:11:08.000 --> 00:11:11.000]  末世要顯現的救恩
[00:11:11.000 --> 00:11:12.000]  在聖經裡提及
[00:11:12.000 --> 00:11:14.000]  我們的救恩有兩個階段
[00:11:14.000 --> 00:11:15.000]  第一個階段就是
[00:11:15.000 --> 00:11:17.000]  當我們信耶穌之後
[00:11:17.000 --> 00:11:19.000]  我們得到重生
[00:11:19.000 --> 00:11:23.000]  神給我們有生命的改變
[00:11:23.000 --> 00:11:24.000]  但我們身體沒有改變
[00:11:24.000 --> 00:11:26.000]  仍然是這個身體
[00:11:26.000 --> 00:11:27.000]  但是第二個階段就是
[00:11:27.000 --> 00:11:29.000]  當主耶穌再回來的時候
[00:11:29.000 --> 00:11:32.000]  我們的身體要改變
[00:11:32.000 --> 00:11:33.000]  領受神給我們
[00:11:33.000 --> 00:11:37.000]  屬靈的身體
[00:11:37.000 --> 00:11:38.000]  這個身體
[00:11:38.000 --> 00:11:42.000]  是和耶穌基督榮耀的身體相似
[00:11:42.000 --> 00:11:43.000]  因此聖經提及
[00:11:43.000 --> 00:11:44.000]  在末世的時候
[00:11:44.000 --> 00:11:45.000]  要顯現給我們的救恩
[00:11:45.000 --> 00:11:48.000]  帶給我們完全的救贖
[00:11:48.000 --> 00:11:49.000]  我請大家看一看
[00:11:49.000 --> 00:11:52.000]  前面的希伯來書
[00:11:52.000 --> 00:11:53.000]  前面亞國書
[00:11:53.000 --> 00:11:56.000]  希伯來書第九章
[00:11:56.000 --> 00:12:00.000]  在第九章的第28節
[00:12:00.000 --> 00:12:02.000]  28節聖經這樣說
[00:12:02.000 --> 00:12:04.000]  像這樣
[00:12:04.000 --> 00:12:06.000]  基督既然一次被獻
[00:12:06.000 --> 00:12:08.000]  擔當了多人的罪
[00:12:08.000 --> 00:12:11.000]  將來要向那等候他的人
[00:12:11.000 --> 00:12:13.000]  第幾次顯現?
[00:12:13.000 --> 00:12:14.000]  第二次
[00:12:14.000 --> 00:12:16.000]  他會再顯現
[00:12:16.000 --> 00:12:17.000]  並與罪無關
[00:12:17.000 --> 00:12:20.000]  乃是為拯救他們
[00:12:20.000 --> 00:12:21.000]  這個拯救
[00:12:21.000 --> 00:12:24.000]  和剛才想拯救的字是一樣
[00:12:24.000 --> 00:12:25.000]  是說要拯救我們
[00:12:25.000 --> 00:12:28.000]  給我們整個生命完全的救贖
[00:12:28.000 --> 00:12:32.000]  而我們得到神給我們的永恆的救贖
[00:12:32.000 --> 00:12:35.000]  我們回到彼得前書
[00:12:35.000 --> 00:12:38.000]  當聖經提到這件事情的時候
[00:12:38.000 --> 00:12:39.000]  接著他就會說到
[00:12:39.000 --> 00:12:43.000]  我們需要接受信心的試驗
[00:12:43.000 --> 00:12:44.000]  沒錯
[00:12:44.000 --> 00:12:45.000]  神會保守我們
[00:12:45.000 --> 00:12:47.000]  但你記得聖經在剛才所說
[00:12:47.000 --> 00:12:48.000]  第五節說
[00:12:48.000 --> 00:12:53.000]  你們者因信蒙神能力保守
[00:12:53.000 --> 00:12:54.000]  因為信心
[00:12:54.000 --> 00:12:56.000]  以致領受神給我們的保守
[00:12:56.000 --> 00:12:57.000]  第六節說
[00:12:57.000 --> 00:12:59.000]  因此你們是大有喜樂的
[00:12:59.000 --> 00:13:02.000]  但如今在百般的試煉中
[00:13:02.000 --> 00:13:04.000]  暫時憂愁
[00:13:04.000 --> 00:13:05.000]  沒錯
[00:13:05.000 --> 00:13:06.000]  有試煉臨到
[00:13:06.000 --> 00:13:07.000]  叫我們暫時憂愁
[00:13:07.000 --> 00:13:09.000]  不過是暫時的
[00:13:09.000 --> 00:13:10.000]  就算憂愁
[00:13:10.000 --> 00:13:12.000]  內心仍然可以快樂
[00:13:12.000 --> 00:13:13.000]  因為知道將來
[00:13:13.000 --> 00:13:15.000]  神給我們永恆的盼望
[00:13:15.000 --> 00:13:16.000]  在過程當中
[00:13:16.000 --> 00:13:18.000]  也明白這些試驗
[00:13:18.000 --> 00:13:21.000]  是叫我們信心得到堅固的
[00:13:21.000 --> 00:13:23.000]  第七節
[00:13:23.000 --> 00:13:26.000]  叫你們的信心既被試驗
[00:13:26.000 --> 00:13:29.000]  就比那被火試驗
[00:13:29.000 --> 00:13:32.000]  仍然能壞的金紙更顯寶貴
[00:13:32.000 --> 00:13:34.000]  可以在耶穌基督顯現
[00:13:34.000 --> 00:13:36.000]  再提到顯現的時候
[00:13:36.000 --> 00:13:40.000]  得著稱讚榮耀尊貴
[00:13:40.000 --> 00:13:42.000]  各位弟兄姊妹
[00:13:42.000 --> 00:13:45.000]  我們對將來是有永恆的把握的
[00:13:45.000 --> 00:13:47.000]  是聖經應許的
[00:13:47.000 --> 00:13:50.000]  但今天會遇到很多的試煉
[00:13:50.000 --> 00:13:52.000]  無論是疾病也好
[00:13:52.000 --> 00:13:53.000]  患難也好
[00:13:53.000 --> 00:13:55.000]  是不如意的事情也好
[00:13:55.000 --> 00:13:59.000]  神要我們憑著信心去接受這些試驗
[00:13:59.000 --> 00:14:01.000]  目的是叫我們將來
[00:14:01.000 --> 00:14:05.000]  得著榮耀、稱讚和尊貴
[00:14:05.000 --> 00:14:08.000]  有些人未必經得起這些試煉
[00:14:08.000 --> 00:14:11.000]  但將來他們會蒙恩得救
[00:14:11.000 --> 00:14:13.000]  但卻失去了榮耀
[00:14:13.000 --> 00:14:16.000]  失去了稱讚
[00:14:16.000 --> 00:14:18.000]  這正是聖經所給我們的鼓勵
[00:14:18.000 --> 00:14:21.000]  聖經用金紙去描述
[00:14:21.000 --> 00:14:22.000]  金紙最近在香港
[00:14:22.000 --> 00:14:23.000]  在世界
[00:14:23.000 --> 00:14:25.000]  大家都很留心
[00:14:25.000 --> 00:14:29.000]  因為金價步步高升
[00:14:29.000 --> 00:14:31.000]  無論如何
[00:14:31.000 --> 00:14:34.000]  金紙的價值在地上會改變
[00:14:34.000 --> 00:14:38.000]  但金紙當被火燒的時候
[00:14:38.000 --> 00:14:39.000]  大家知道
[00:14:39.000 --> 00:14:41.000]  金有不同的純度
[00:14:41.000 --> 00:14:42.000]  如果在火裏面
[00:14:42.000 --> 00:14:44.000]  大家看過一些紀錄片描述
[00:14:44.000 --> 00:14:45.000]  這些金紙
[00:14:45.000 --> 00:14:47.000]  在一些火爐當中燒的時候
[00:14:47.000 --> 00:14:49.000]  會溶了出來
[00:14:49.000 --> 00:14:51.000]  然後將雜質分隔出來
[00:14:51.000 --> 00:14:56.000]  因此鍛鍊成一些最純全的黃金
[00:14:56.000 --> 00:14:57.000]  聖經就說
[00:14:57.000 --> 00:14:59.000]  每一個基督徒的信心
[00:14:59.000 --> 00:15:02.000]  是神要透過不同的試煉
[00:15:02.000 --> 00:15:06.000]  叫我們變得更加純全
[00:15:06.000 --> 00:15:08.000]  當我們憑著這份信心
[00:15:08.000 --> 00:15:10.000]  去面對這些艱難的時候
[00:15:10.000 --> 00:15:12.000]  我們的信心被鍛鍊
[00:15:12.000 --> 00:15:16.000]  而始終承受神給我們的稱讚
[00:15:16.000 --> 00:15:18.000]  我記得一位姊妹
[00:15:18.000 --> 00:15:19.000]  這位姊妹
[00:15:19.000 --> 00:15:20.000]  她告訴我
[00:15:20.000 --> 00:15:22.000]  她丈夫未信主
[00:15:22.000 --> 00:15:25.000]  對她的各種傷害
[00:15:25.000 --> 00:15:26.000]  我聽的時候
[00:15:26.000 --> 00:15:28.000]  心中很為她難過
[00:15:28.000 --> 00:15:30.000]  但這位姊妹一路說的時候
[00:15:30.000 --> 00:15:32.000]  我見到她帶著一份很平穩的心
[00:15:32.000 --> 00:15:33.000]  她說神有恩典
[00:15:33.000 --> 00:15:35.000]  神幫助我面對
[00:15:35.000 --> 00:15:36.000]  我也憑著神的恩惠
[00:15:36.000 --> 00:15:39.000]  繼續去愛護我的丈夫
[00:15:39.000 --> 00:15:42.000]  不因為對方惡待自己
[00:15:42.000 --> 00:15:45.000]  然而保持自己的良善
[00:15:45.000 --> 00:15:46.000]  是為什麼?
[00:15:46.000 --> 00:15:48.000]  有人說她愚蠢
[00:15:48.000 --> 00:15:49.000]  但她知道
[00:15:49.000 --> 00:15:52.000]  她信靠這位行公義的
[00:15:52.000 --> 00:15:54.000]  行慈愛的上帝
[00:15:54.000 --> 00:15:56.000]  在很多人際相處當中
[00:15:56.000 --> 00:15:58.000]  別人惡待我
[00:15:58.000 --> 00:15:59.000]  但因為信心
[00:15:59.000 --> 00:16:02.000]  我願意善待他
[00:16:02.000 --> 00:16:05.000]  而保持著那份對神的信心
[00:16:05.000 --> 00:16:06.000]  這些弟兄姊妹
[00:16:06.000 --> 00:16:07.000]  這些人
[00:16:07.000 --> 00:16:09.000]  將來要得到神的榮耀
[00:16:09.000 --> 00:16:12.000]  稱讚和尊貴
[00:16:12.000 --> 00:16:15.000]  而今天神允許我們一份救恩之餘
[00:16:15.000 --> 00:16:19.000]  立刻提醒我們要接受信心的試驗
[00:16:19.000 --> 00:16:20.000]  而聖經就跟著再說
[00:16:20.000 --> 00:16:22.000]  在下面的第八節
[00:16:22.000 --> 00:16:25.000]  你們雖然沒有見過他
[00:16:25.000 --> 00:16:26.000]  我們看不到神
[00:16:26.000 --> 00:16:28.000]  但經歷過他的慈愛
[00:16:28.000 --> 00:16:30.000]  卻是愛他
[00:16:30.000 --> 00:16:32.000]  我認識很多弟兄姊妹
