
[00:00:00.000 --> 00:00:08.000]  (主席)各位聽眾朋友平安
[00:01:53.000 --> 00:01:55.000]  見到祢的愛
[00:01:55.000 --> 00:01:56.000]  充滿祢的教會
[00:01:56.000 --> 00:01:59.000]  我們都一同蒙恩
[00:01:59.000 --> 00:02:01.000]  如今我們打開聖經
[00:02:01.000 --> 00:02:02.000]  思想主祢的說話
[00:02:02.000 --> 00:02:04.000]  我們仰望主的靈
[00:02:04.000 --> 00:02:06.000]  在我們心中引導我們
[00:02:06.000 --> 00:02:09.000]  不單單是頭腦上的認識
[00:02:09.000 --> 00:02:12.000]  更加是心靈裏面那種感動
[00:02:12.000 --> 00:02:14.000]  領受祢給我們的免禮
[00:02:14.000 --> 00:02:17.000]  我們快跑來跟隨祢
[00:02:17.000 --> 00:02:18.000]  求主施恩
[00:02:18.000 --> 00:02:20.000]  賜福這段時間
[00:02:20.000 --> 00:02:23.000]  仰望祈禱奉耶穌基督成名求
[00:02:23.000 --> 00:02:25.000]  阿們
[00:02:25.000 --> 00:02:27.000]  我們今天思想一個題目
[00:02:27.000 --> 00:02:30.000]  叫做「照明保明」
[00:02:30.000 --> 00:02:32.000]  大家會記得在幾年之前
[00:02:32.000 --> 00:02:34.000]  教會一直思想的就是
[00:02:34.000 --> 00:02:35.000]  使命教會
[00:02:35.000 --> 00:02:37.000]  使命人生
[00:02:37.000 --> 00:02:39.000]  很清楚地告訴我們
[00:02:39.000 --> 00:02:40.000]  教徒人生
[00:02:40.000 --> 00:02:43.000]  是有神所賜的神聖的使命
[00:02:43.000 --> 00:02:45.000]  照明
[00:02:45.000 --> 00:02:49.000]  一方面是神呼召我們去侍奉祂
[00:02:49.000 --> 00:02:51.000]  不再是侍奉這個世界
[00:02:51.000 --> 00:02:55.000]  不再是服役這個罪惡的世界
[00:02:55.000 --> 00:02:59.000]  而是侍奉那位永生的上帝
[00:02:59.000 --> 00:03:00.000]  另一方面我們都知道
[00:03:00.000 --> 00:03:03.000]  神按著祂對我們不同的計劃
[00:03:03.000 --> 00:03:06.000]  將我們安排在不同的崗位
[00:03:06.000 --> 00:03:09.000]  用不同的方式來侍奉祂
[00:03:09.000 --> 00:03:11.000]  因此人生的每一個階段
[00:03:11.000 --> 00:03:13.000]  常常留心問
[00:03:13.000 --> 00:03:17.000]  神給我們的照明是什麼
[00:03:17.000 --> 00:03:21.000]  我如何可以完成神所交託給我的使命
[00:03:21.000 --> 00:03:25.000]  可以在過程中來見證它
[00:03:25.000 --> 00:03:29.000]  當然去跟隨主行神的路的時候
[00:03:29.000 --> 00:03:31.000]  會有很多挑戰
[00:03:31.000 --> 00:03:34.000]  但有一個很重要的方向
[00:03:34.000 --> 00:03:35.000]  四個字
[00:03:35.000 --> 00:03:38.000]  就是信靠馴服
[00:03:38.000 --> 00:03:42.000]  當你在面對著不同的需要的時候
[00:03:42.000 --> 00:03:44.000]  帶著信靠馴服的心
[00:03:44.000 --> 00:03:47.000]  你要發覺你會走完這段路
[00:03:47.000 --> 00:03:49.000]  而且能夠在過程當中
[00:03:49.000 --> 00:03:53.000]  深刻地經歷神的恩典
[00:03:53.000 --> 00:03:55.000]  我想先簡單說一件事情
[00:03:55.000 --> 00:03:57.000]  就是過去我有機會
[00:03:57.000 --> 00:04:01.000]  聽到一位在北美的弟兄說他的經歷
[00:04:01.000 --> 00:04:02.000]  很簡單地說
[00:04:02.000 --> 00:04:05.000]  他本身是奉獻自己
[00:04:05.000 --> 00:04:07.000]  預備做傳道運的
[00:04:07.000 --> 00:04:09.000]  所以他一心想著人生的方向
[00:04:09.000 --> 00:04:11.000]  就是在教會裡面的服侍
[00:04:11.000 --> 00:04:13.000]  當他在讀神學的時候
[00:04:13.000 --> 00:04:15.000]  去到一間教會實習
[00:04:15.000 --> 00:04:19.000]  在教會裡面他發現了一群小孩子
[00:04:19.000 --> 00:04:22.000]  很不同一般的情況
[00:04:22.000 --> 00:04:25.000]  這群小孩子都是弱智的小孩子
[00:04:25.000 --> 00:04:27.000]  因此幫他們去讀聖經的時候
[00:04:27.000 --> 00:04:28.000]  發覺很困難
[00:04:28.000 --> 00:04:31.000]  他們都很難吸收到
[00:04:31.000 --> 00:04:33.000]  但是他嘗試去問很多人
[00:04:33.000 --> 00:04:35.000]  很多人都告訴不了他
[00:04:35.000 --> 00:04:39.000]  如何能夠幫助弱智的小孩子認識聖經呢?
[00:04:39.000 --> 00:04:41.000]  沒有人能給他答案
[00:04:41.000 --> 00:04:43.000]  因此他心裡有一個很大的感動
[00:04:43.000 --> 00:04:45.000]  很大的負擔
[00:04:45.000 --> 00:04:47.000]  他對自己在這方面不斷地研究
[00:04:47.000 --> 00:04:49.000]  不斷地學習
[00:04:49.000 --> 00:04:51.000]  甚至在他自己畢業的時候
[00:04:51.000 --> 00:04:53.000]  寫了一篇論文
[00:04:53.000 --> 00:04:59.000]  寫到關於基督教教育與弱智孩童
[00:04:59.000 --> 00:05:01.000]  他在裡面一直學習
[00:05:01.000 --> 00:05:02.000]  當他畢業之後
[00:05:02.000 --> 00:05:04.000]  他在一間教會實習之後
[00:05:04.000 --> 00:05:07.000]  他開始正式的服侍
[00:05:07.000 --> 00:05:09.000]  在他服侍一段時間之後
[00:05:09.000 --> 00:05:13.000]  他家裡也有自己的小孩子出生
[00:05:13.000 --> 00:05:15.000]  但是完全出乎他意料
[00:05:15.000 --> 00:05:16.000]  孩子出生的時候
[00:05:16.000 --> 00:05:21.000]  發現是嚴重弱智
[00:05:21.000 --> 00:05:26.000]  他向神發出一種質疑
[00:05:26.000 --> 00:05:29.000]  他說:上帝啊,我可以服侍弱智孩子
[00:05:29.000 --> 00:05:32.000]  我很歡喜,可以幫助他們
[00:05:32.000 --> 00:05:36.000]  但是不一定要給一個給我
[00:05:36.000 --> 00:05:39.000]  大家明白那種心情
[00:05:39.000 --> 00:05:41.000]  但是也因為這四個字
[00:05:41.000 --> 00:05:43.000]  信靠、信服
[00:05:43.000 --> 00:05:45.000]  這位弟兄就在其中
[00:05:45.000 --> 00:05:48.000]  一直照顧他家中的孩子
[00:05:48.000 --> 00:05:51.000]  這個孩子嚴重的程度很高
[00:05:51.000 --> 00:05:52.000]  所以後來他也不可以
[00:05:52.000 --> 00:05:55.000]  繼續他自己教會的服侍
[00:05:55.000 --> 00:05:56.000]  他要放下教會的工作
[00:05:56.000 --> 00:06:01.000]  全職和太太照顧這個孩子
[00:06:01.000 --> 00:06:03.000]  但是因為他在過程裡
[00:06:03.000 --> 00:06:06.000]  接觸到很多同類的孩子的家庭
[00:06:06.000 --> 00:06:09.000]  在很多課程裡遇到不同的家庭
[00:06:09.000 --> 00:06:10.000]  他發覺很多人
[00:06:10.000 --> 00:06:13.000]  不知為何很喜歡問他問題
[00:06:13.000 --> 00:06:15.000]  可能因為他對這方面有一定的認識
[00:06:15.000 --> 00:06:17.000]  一定的經驗
[00:06:17.000 --> 00:06:20.000]  因此很多人得到他的幫助
[00:06:20.000 --> 00:06:21.000]  慢慢他發覺
[00:06:21.000 --> 00:06:24.000]  神很特別地來開路
[00:06:24.000 --> 00:06:27.000]  讓他特別關心這些家庭
[00:06:27.000 --> 00:06:28.000]  一步一步
[00:06:28.000 --> 00:06:29.000]  他就建立了一個
[00:06:29.000 --> 00:06:33.000]  弱智兒童基督教教育的組織
[00:06:33.000 --> 00:06:36.000]  專心做很多關心弱智兒童
[00:06:36.000 --> 00:06:40.000]  和他們家庭的服侍
[00:06:40.000 --> 00:06:42.000]  他就說當他一直做的時候
[00:06:42.000 --> 00:06:44.000]  突然間他察覺
[00:06:44.000 --> 00:06:47.000]  原來神給他的召命
[00:06:47.000 --> 00:06:50.000]  是要他在人生的路上
[00:06:50.000 --> 00:06:53.000]  服侍很多很多的弱智孩童
[00:06:53.000 --> 00:06:57.000]  和他們的家庭
[00:06:57.000 --> 00:07:00.000]  他未必做到他最初想想的
[00:07:00.000 --> 00:07:02.000]  但是知道這個崗位
[00:07:02.000 --> 00:07:05.000]  正是神給他作的服侍
[00:07:05.000 --> 00:07:07.000]  而他在服侍過程當中
[00:07:07.000 --> 00:07:09.000]  經歷因典
[00:07:09.000 --> 00:07:10.000]  各位弟兄姊妹
[00:07:10.000 --> 00:07:13.000]  在你人生的不同階段
[00:07:13.000 --> 00:07:14.000]  你會發覺上帝
[00:07:14.000 --> 00:07:17.000]  給你有不同的引導和感動
[00:07:17.000 --> 00:07:18.000]  將某一些需要
[00:07:18.000 --> 00:07:21.000]  很重地放在你的心中
[00:07:21.000 --> 00:07:22.000]  你要留心
[00:07:22.000 --> 00:07:26.000]  上帝對你的呼召是什麼
[00:07:26.000 --> 00:07:28.000]  信靠信服
[00:07:28.000 --> 00:07:30.000]  帶著那份信靠
[00:07:30.000 --> 00:07:32.000]  信從神帶領的心
[00:07:32.000 --> 00:07:34.000]  踏上去
[00:07:34.000 --> 00:07:35.000]  在過程當中
[00:07:35.000 --> 00:07:37.000]  你會經歷因典
[00:07:37.000 --> 00:07:39.000]  我們今天思想一位
[00:07:39.000 --> 00:07:40.000]  我們熟悉的人物
[00:07:40.000 --> 00:07:42.000]  阿伯蘭·阿布拉罕
[00:07:42.000 --> 00:07:43.000]  創世紀十二章
[00:07:43.000 --> 00:07:45.000]  很重要的一段經文
[00:07:45.000 --> 00:07:48.000]  講述他如何蒙受神的呼召
[00:07:48.000 --> 00:07:50.000]  然後去踏上
[00:07:50.000 --> 00:07:51.000]  但踏上過程
[00:07:51.000 --> 00:07:53.000]  他體察自己很多的軟弱
[00:07:53.000 --> 00:07:55.000]  但是不要緊
[00:07:55.000 --> 00:07:58.000]  神的因典幫助他
[00:07:58.000 --> 00:08:01.000]  承傳神給他的呼召
[00:08:01.000 --> 00:08:02.000]  我們看看聖經
[00:08:02.000 --> 00:08:04.000]  在聖經剛才我們讀過的
[00:08:04.000 --> 00:08:07.000]  十二章第一節第二節
[00:08:07.000 --> 00:08:09.000]  神就對阿伯蘭講說話
[00:08:09.000 --> 00:08:13.000]  這段說話是整個創世紀裡
[00:08:13.000 --> 00:08:14.000]  是神第一次
[00:08:14.000 --> 00:08:17.000]  跟阿伯蘭直接講說話
[00:08:17.000 --> 00:08:19.000]  直接講說話的時候
[00:08:19.000 --> 00:08:20.000]  一開始就說
[00:08:20.000 --> 00:08:22.000]  「你要離開本地
[00:08:22.000 --> 00:08:24.000]  本族父家
[00:08:24.000 --> 00:08:29.000]  往我所要指示你的地去」
[00:08:29.000 --> 00:08:31.000]  提出三個範圍
[00:08:31.000 --> 00:08:35.000]  要他離開這三個範圍
[00:08:35.000 --> 00:08:36.000]  當你收聽的時候
[00:08:36.000 --> 00:08:39.000]  你知道本地是指他所住的地方
[00:08:39.000 --> 00:08:41.000]  他的國家
[00:08:41.000 --> 00:08:45.000]  也是他自己熟悉的地圖環境
[00:08:45.000 --> 00:08:48.000]  但神要他離開本地
[00:08:48.000 --> 00:08:50.000]  離開本族
[00:08:50.000 --> 00:08:52.000]  是他自己所屬的宗族
[00:08:52.000 --> 00:08:56.000]  或者說是他被接納的地方
[00:08:56.000 --> 00:08:57.000]  有名有姓
[00:08:57.000 --> 00:09:00.000]  大家知道他是誰
[00:09:00.000 --> 00:09:03.000]  同時要他離開父家
[00:09:03.000 --> 00:09:05.000]  一個自己有親密的關係
[00:09:05.000 --> 00:09:09.000]  彼此有關連的一個地方
[00:09:09.000 --> 00:09:13.000]  突然間神提出一個很大的挑戰
[00:09:13.000 --> 00:09:14.000]  離開本地
[00:09:14.000 --> 00:09:16.000]  本族父家
[00:09:16.000 --> 00:09:19.000]  這個離開也意味著
[00:09:19.000 --> 00:09:22.000]  他對自己的倚靠
[00:09:22.000 --> 00:09:23.000]  他的保障
[00:09:23.000 --> 00:09:26.000]  或者說他的安全
[00:09:26.000 --> 00:09:31.000]  突然間神好像要他放下這些事情
[00:09:31.000 --> 00:09:32.000]  在這個時候
[00:09:32.000 --> 00:09:33.000]  神告訴他
[00:09:33.000 --> 00:09:36.000]  「往我所要指示你的地方去」
[00:09:36.000 --> 00:09:39.000]  去哪裡?不知道
[00:09:39.000 --> 00:09:40.000]  怎樣去?
[00:09:40.000 --> 00:09:42.000]  不太知道
[00:09:42.000 --> 00:09:44.000]  但只知道神告訴他
[00:09:44.000 --> 00:09:46.000]  我會指示你
[00:09:46.000 --> 00:09:48.000]  你去吧
[00:09:48.000 --> 00:09:53.000]  我會指示你去你應該去的地方
[00:09:53.000 --> 00:09:55.000]  你發覺聖經裡面提到
[00:09:55.000 --> 00:09:58.000]  你要離開本地本族父家
[00:09:58.000 --> 00:10:00.000]  在當時的處境
[00:10:00.000 --> 00:10:04.000]  會說到包括一個地域上的轉變
[00:10:04.000 --> 00:10:06.000]  但今天其實當我們很多時候
[00:10:06.000 --> 00:10:09.000]  領受神給我們的感動的時候
[00:10:09.000 --> 00:10:12.000]  不一定是一個新的地域
[00:10:12.000 --> 00:10:14.000]  但一般來說
[00:10:14.000 --> 00:10:19.000]  它是牽涉到我們自己慣常的生活
[00:10:19.000 --> 00:10:20.000]  很多時候你會發覺
[00:10:20.000 --> 00:10:23.000]  上帝期望我們放下一些
[00:10:23.000 --> 00:10:27.000]  我們習以為常的一些熟悉的環境
[00:10:27.000 --> 00:10:31.000]  或者一些安殊的安全的生活
[00:10:31.000 --> 00:10:33.000]  要我們放下
[00:10:33.000 --> 00:10:35.000]  或者你說
[00:10:35.000 --> 00:10:36.000]  為什麼這樣做?
[00:10:36.000 --> 00:10:38.000]  好像有點殘忍
[00:10:38.000 --> 00:10:40.000]  要我去一個很不熟悉的地方
[00:10:40.000 --> 00:10:43.000]  是不是要我受苦?
[00:10:43.000 --> 00:10:44.000]  不是
[00:10:44.000 --> 00:10:46.000]  神不是要我們受苦
[00:10:46.000 --> 00:10:49.000]  神是要我們不要再困在一個
[00:10:49.000 --> 00:10:54.000]  自我中心的一種狀況裡面
[00:10:54.000 --> 00:10:57.000]  不要停留在一個不斷領受
[00:10:57.000 --> 00:11:02.000]  不斷得到而不能夠施予的
[00:11:02.000 --> 00:11:05.000]  一種生活狀況裡面
[00:11:05.000 --> 00:11:07.000]  上帝很清楚知道
[00:11:07.000 --> 00:11:10.000]  如果生命不是一種流動的生命
[00:11:10.000 --> 00:11:14.000]  就會變成死水一池
[00:11:14.000 --> 00:11:16.000]  當你只是不斷領受
[00:11:16.000 --> 00:11:20.000]  享受你的自我的安殊環境的時候
[00:11:20.000 --> 00:11:24.000]  生命很容易變成一團的死水
[00:11:24.000 --> 00:11:25.000]  聖經告訴我們
[00:11:25.000 --> 00:11:29.000]  神不斷呼籲我們離開這種狀況
[00:11:29.000 --> 00:11:32.000]  成為流動的活水
[00:11:32.000 --> 00:11:35.000]  你知道活水必須要流動
[00:11:35.000 --> 00:11:38.000]  不可以只是停留在自己
[00:11:38.000 --> 00:11:40.000]  一種自我的足夠
[00:11:40.000 --> 00:11:43.000]  自我的中心裡面
[00:11:43.000 --> 00:11:44.000]  在過程裡面
[00:11:44.000 --> 00:11:48.000]  我們常常都會懷疑神這樣叫我們做
[00:11:48.000 --> 00:11:51.000]  這樣給我們這些情況
[00:11:51.000 --> 00:11:53.000]  是不是要我們受苦呢?
[00:11:53.000 --> 00:11:56.000]  其實當我們明白聖經的時候就知道
[00:11:56.000 --> 00:12:00.000]  那是一個隱藏了的祝福
[00:12:00.000 --> 00:12:02.000]  剛剛在幾個星期之前
[00:12:02.000 --> 00:12:04.000]  我在男人天空的聚會裡面
[00:12:04.000 --> 00:12:07.000]  跟他們分享一個故事
[00:12:07.000 --> 00:12:08.000]  這個故事其實是
[00:12:08.000 --> 00:12:10.000]  藤藤輝牧師早年
[00:12:10.000 --> 00:12:12.000]  他常常跟我們分享的故事
[00:12:12.000 --> 00:12:15.000]  叫做兩條水道
[00:12:15.000 --> 00:12:16.000]  我再說一次
[00:12:16.000 --> 00:12:18.000]  什麼是兩條水道呢?
[00:12:18.000 --> 00:12:20.000]  他講到多年之前
[00:12:20.000 --> 00:12:22.000]  在中國內地的一些農村
[00:12:22.000 --> 00:12:24.000]  有一些小的山丘
[00:12:24.000 --> 00:12:27.000]  在山丘旁邊他們捉了一些梯田
[00:12:27.000 --> 00:12:28.000]  大家知道梯田
[00:12:28.000 --> 00:12:32.000]  一格一格地去建造
[00:12:32.000 --> 00:12:34.000]  但是那年因為經歷乾旱
[00:12:34.000 --> 00:12:37.000]  所以很多田地都不能收成
[00:12:37.000 --> 00:12:42.000]  很多的種植都乾旱、枯乾
[00:12:42.000 --> 00:12:45.000]  那時候他們發覺其中一塊田
[00:12:45.000 --> 00:12:50.000]  偏偏是非常好的收成
[00:12:50.000 --> 00:12:52.000]  很滋潤的田地
[00:12:52.000 --> 00:12:55.000]  大家就說為什麼會這樣呢?
[00:12:55.000 --> 00:12:57.000]  原來發覺那塊田
[00:12:57.000 --> 00:12:59.000]  自己本身有一個泉源
[00:12:59.000 --> 00:13:01.000]  有一個水泉在那裡
[00:13:01.000 --> 00:13:02.000]  因此水泉出來的時候
[00:13:02.000 --> 00:13:05.000]  剛剛滋潤自己的那塊田
[00:13:05.000 --> 00:13:09.000]  所以它的植物可以很茂盛地生長
[00:13:09.000 --> 00:13:11.000]  旁邊有一個農戶
[00:13:11.000 --> 00:13:14.000]  見到這樣的情況就走去跟他說
[00:13:14.000 --> 00:13:17.000]  跟這個農主說
[00:13:17.000 --> 00:13:19.000]  你這麼好
[00:13:19.000 --> 00:13:21.000]  這麼好的水源滋潤你的那塊田
[00:13:21.000 --> 00:13:22.000]  不如這樣吧
[00:13:22.000 --> 00:13:27.000]  你讓我在你的田邊開一條水道
[00:13:27.000 --> 00:13:30.000]  你的水流過來我的那塊田
[00:13:30.000 --> 00:13:31.000]  你又沒有損失
[00:13:31.000 --> 00:13:33.000]  我又可以得到水
[00:13:33.000 --> 00:13:36.000]  可不可以這樣?
[00:13:36.000 --> 00:13:40.000]  這位農戶想著想著
[00:13:40.000 --> 00:13:42.000]  突然間就說
[00:13:42.000 --> 00:13:44.000]  開一條水道不行
[00:13:44.000 --> 00:13:47.000]  開兩條就行了
[00:13:47.000 --> 00:13:50.000]  突然間這位朋友就說
[00:13:50.000 --> 00:13:51.000]  不用了
[00:13:51.000 --> 00:13:52.000]  一條就夠了
[00:13:52.000 --> 00:13:53.000]  一條就夠了
[00:13:53.000 --> 00:13:57.000]  我的那塊田已經灌溉了
[00:13:57.000 --> 00:14:01.000]  然後這位農戶就繼續說
[00:14:01.000 --> 00:14:02.000]  開一條水道
[00:14:02.000 --> 00:14:05.000]  由我的那塊田引水去你的那塊田
[00:14:05.000 --> 00:14:07.000]  但你要開第二條水道
[00:14:07.000 --> 00:14:10.000]  從你的那塊田開去另一塊田
[00:14:10.000 --> 00:14:13.000]  這樣就可以了
[00:14:13.000 --> 00:14:17.000]  哦,他明白了
[00:14:17.000 --> 00:14:19.000]  不只是自己得到灌溉
[00:14:19.000 --> 00:14:24.000]  要別人也得到灌溉
[00:14:24.000 --> 00:14:25.000]  突然間你會明白
[00:14:25.000 --> 00:14:28.000]  上帝是沒有恩慈的上帝
[00:14:28.000 --> 00:14:31.000]  他很樂意將恩典賜給你
[00:14:31.000 --> 00:14:33.000]  在我們農曆年的時候
[00:14:33.000 --> 00:14:36.000]  我們很想能夠得到恩典
[00:14:36.000 --> 00:14:39.000]  但你知道
[00:14:39.000 --> 00:14:44.000]  如果你只求一條管道
[00:14:44.000 --> 00:14:51.000]  你的生命可能只不過得到很少的祝福
[00:14:51.000 --> 00:14:53.000]  但你向神求
[00:14:53.000 --> 00:14:55.000]  神給你有兩條管道
[00:14:55.000 --> 00:14:57.000]  兩條水道
[00:14:57.000 --> 00:15:01.000]  你就可以保存第一條水道
[00:15:01.000 --> 00:15:04.000]  如果你只有一條水道
[00:15:04.000 --> 00:15:08.000]  你可能遲些會失去那條水道
[00:15:08.000 --> 00:15:11.000]  你發覺上帝賜給我們最大的祝福
[00:15:11.000 --> 00:15:13.000]  不是生活富裕
[00:15:13.000 --> 00:15:15.000]  不是很多的供應
[00:15:15.000 --> 00:15:17.000]  很多的安全
[00:15:17.000 --> 00:15:18.000]  不是
[00:15:18.000 --> 00:15:21.000]  神賜給你和我最大的祝福
[00:15:21.000 --> 00:15:28.000]  是讓我們成為了叫人蒙福的管道
[00:15:28.000 --> 00:15:33.000]  是讓我們成為了賜福別人的一個途徑
[00:15:33.000 --> 00:15:35.000]  那是最大的祝福
[00:15:35.000 --> 00:15:37.000]  上帝讓我們不單止成為了
[00:15:37.000 --> 00:15:40.000]  可以領受恩典的一個器皿
[00:15:40.000 --> 00:15:44.000]  而且能夠成為活水泉源
[00:15:44.000 --> 00:15:46.000]  能夠滋潤身邊的人
[00:15:46.000 --> 00:15:48.000]  叫別人得到福氣
[00:15:48.000 --> 00:15:50.000]  所以你看聖經的時候
[00:15:50.000 --> 00:15:52.000]  上面讀到一段經文提
[00:15:52.000 --> 00:15:55.000]  神給亞伯蘭很多的祝福
[00:15:55.000 --> 00:15:58.000]  他就說我必賜福給你
[00:15:58.000 --> 00:16:00.000]  然後重複再說
[00:16:00.000 --> 00:16:03.000]  我要使別人得福
[00:16:03.000 --> 00:16:05.000]  你要使別人得福
[00:16:05.000 --> 00:16:08.000]  不單止是要賜福給他
[00:16:08.000 --> 00:16:12.000]  而且要他成為別人的祝福
[00:16:12.000 --> 00:16:14.000]  所以在這段經文
[00:16:14.000 --> 00:16:18.000]  如果將它拿做一個英語來看的時候
[00:16:18.000 --> 00:16:21.000]  "You will be a blessing"
[00:16:21.000 --> 00:16:26.000]  原來的文字就是說你要成為祝福
[00:16:26.000 --> 00:16:29.000]  不單止你自己蒙福
[00:16:29.000 --> 00:16:33.000]  這句話其實是很清楚一句的吩咐詞
[00:16:33.000 --> 00:16:36.000]  是神吩咐我們要成為祝福
[00:16:36.000 --> 00:16:40.000]  亦都是神對我們的應許
[00:16:40.000 --> 00:16:42.000]  你可以向神尋求恩典
[00:16:42.000 --> 00:16:44.000]  神要賜福給你
[00:16:44.000 --> 00:16:49.000]  要你成為別人的祝福
[00:16:49.000 --> 00:16:52.000]  這個是我們信仰的核心部分
[00:16:52.000 --> 00:16:54.000]  在這個世界
[00:16:54.000 --> 00:16:56.000]  每個人只顧自己
[00:16:56.000 --> 00:16:58.000]  自我中心的日子裏面
[00:16:58.000 --> 00:17:00.000]  因為當我顧著自己的時候
[00:17:00.000 --> 00:17:03.000]  我就會得到很多的滿足
[00:17:03.000 --> 00:17:05.000]  但是很多你身邊見到的朋友
[00:17:05.000 --> 00:17:07.000]  你會見到
[00:17:07.000 --> 00:17:10.000]  當人只顧自己的時候
[00:17:10.000 --> 00:17:12.000]  他會失望
[00:17:12.000 --> 00:17:17.000]  他會跌入一個自我中心的困擾裏面
[00:17:17.000 --> 00:17:20.000]  而失去生命
[00:17:20.000 --> 00:17:21.000]  聖經告訴我們
[00:17:21.000 --> 00:17:23.000]  神要賜給我們的福
[00:17:23.000 --> 00:17:25.000]  不單止臨到我們身上
[00:17:25.000 --> 00:17:28.000]  也要我們成為別人的祝福
[00:17:28.000 --> 00:17:31.000]  但你知道得福的基礎
[00:17:31.000 --> 00:17:34.000]  仍然是開始的時候的一句話
[00:17:34.000 --> 00:17:35.000]  大家記得
[00:17:35.000 --> 00:17:38.000]  "你要離開"
[00:17:38.000 --> 00:17:41.000]  這句話的文字很有趣
[00:17:41.000 --> 00:17:44.000]  原來文字也可以叫做
[00:17:44.000 --> 00:17:48.000]  "前往為自己"
[00:17:48.000 --> 00:17:52.000]  前往為自己就是你要離開的意思
[00:17:52.000 --> 00:17:54.000]  為什麼要為自己呢?
[00:17:54.000 --> 00:17:55.000]  原來我們發現過
[00:17:55.000 --> 00:18:00.000]  當我們何時去神要我們去的地方
[00:18:00.000 --> 00:18:02.000]  做神要我們做的事情
[00:18:02.000 --> 00:18:06.000]  我們就尋得見自己的身份
[00:18:06.000 --> 00:18:09.000]  我們的身份
[00:18:09.000 --> 00:18:10.000]  怎樣尋見呢?
[00:18:10.000 --> 00:18:13.000]  就是當你去行神的路的時候
[00:18:13.000 --> 00:18:18.000]  你會發揮出神命定你有的價值
[00:18:18.000 --> 00:18:21.000]  成為了祝福
[00:18:21.000 --> 00:18:22.000]  這是你的身份
[00:18:22.000 --> 00:18:25.000]  是你的價值所在
[00:18:25.000 --> 00:18:27.000]  而當你前往
[00:18:27.000 --> 00:18:31.000]  其實某一方面你是在為自己
[00:18:31.000 --> 00:18:32.000]  能夠得到神
[00:18:32.000 --> 00:18:35.000]  要你得到全數的恩典
[00:18:35.000 --> 00:18:37.000]  所以某方面來說
[00:18:37.000 --> 00:18:44.000]  這是為自己得到完全的恩典的方向
[00:18:44.000 --> 00:18:45.000]  各位靈智朋友
[00:18:45.000 --> 00:18:46.000]  當我們這樣做的時候
[00:18:46.000 --> 00:18:48.000]  你發覺一定有挑戰
[00:18:48.000 --> 00:18:49.000]  但你仍然記得
[00:18:49.000 --> 00:18:51.000]  我們開始的時候提及
[00:18:51.000 --> 00:18:54.000]  記得信靠信服
[00:18:54.000 --> 00:18:55.000]  在過程當中
[00:18:55.000 --> 00:19:01.000]  你就會領受神給你豐盛的生命
[00:19:01.000 --> 00:19:03.000]  最近有位弟兄
[00:19:03.000 --> 00:19:04.000]  他剛剛去完旅行
[00:19:04.000 --> 00:19:06.000]  回來跟我分享
[00:19:06.000 --> 00:19:08.000]  內地的天津市
