
[00:00:00.000 --> 00:00:02.000]  我給了一個很特別的名字
[00:02:33.000 --> 00:02:34.000]  去處理這兩件事
[00:02:34.000 --> 00:02:36.000]  既然我們這個講題
[00:02:36.000 --> 00:02:39.000]  就是說心理和屬靈成長的話
[00:02:39.000 --> 00:02:43.000]  我們就免不了
[00:02:43.000 --> 00:02:44.000]  試一下今晚
[00:02:44.000 --> 00:02:47.000]  我們試一下從一個心理治療的角度
[00:02:47.000 --> 00:02:50.000]  來看我們屬靈上經常說的
[00:02:50.000 --> 00:02:53.000]  獨處和團契這兩件事
[00:02:53.000 --> 00:02:55.000]  然後我們會看見
[00:02:55.000 --> 00:02:56.000]  其實這兩件事
[00:02:56.000 --> 00:03:00.000]  是有它一定不可分的地方
[00:03:00.000 --> 00:03:02.000]  一個真正能夠獨處的人
[00:03:02.000 --> 00:03:03.000]  我們會看見
[00:03:03.000 --> 00:03:07.000]  就是能夠真正和人建立一種親切關係的人
[00:03:07.000 --> 00:03:10.000]  一個真正懂得和人建立親切關係的人
[00:03:10.000 --> 00:03:14.000]  必須擁有一種能夠獨處的氣質
[00:03:14.000 --> 00:03:17.000]  所以這個結論
[00:03:17.000 --> 00:03:20.000]  好像和我們所了解的剛剛衝突
[00:03:20.000 --> 00:03:22.000]  那些時時獨處的人
[00:03:22.000 --> 00:03:25.000]  好像很自我
[00:03:25.000 --> 00:03:27.000]  好像很孤單
[00:03:27.000 --> 00:03:30.000]  好像不理會其他人
[00:03:30.000 --> 00:03:32.000]  那些時時要在群體裏面的人
[00:03:32.000 --> 00:03:34.000]  好像讓我們看見
[00:03:34.000 --> 00:03:35.000]  他不可能靜下來
[00:03:35.000 --> 00:03:37.000]  一靜下來他就發瘋了
[00:03:37.000 --> 00:03:38.000]  一回到家的時候
[00:03:38.000 --> 00:03:39.000]  他要開著那個機
[00:03:39.000 --> 00:03:40.000]  要聽音樂
[00:03:40.000 --> 00:03:41.000]  他不可以停的
[00:03:41.000 --> 00:03:43.000]  一出街的時候就要戴著
[00:03:43.000 --> 00:03:44.000]  回到香港這幾年
[00:03:44.000 --> 00:03:47.000]  我發覺現象是越來越多人在街上戴著這些東西
[00:03:47.000 --> 00:03:48.000]  以前也有
[00:03:48.000 --> 00:03:50.000]  但沒有多得那麼厲害
[00:03:50.000 --> 00:03:52.000]  那天我點一點數
[00:03:52.000 --> 00:03:53.000]  我坐那個小車
[00:03:53.000 --> 00:03:54.000]  數了數下去
[00:03:54.000 --> 00:03:55.000]  14人車
[00:03:55.000 --> 00:03:58.000]  16人車
[00:03:58.000 --> 00:03:59.000]  這樣也好一點
[00:03:59.000 --> 00:04:00.000]  我數了12個
[00:04:00.000 --> 00:04:03.000]  是戴著這個Walkman
[00:04:03.000 --> 00:04:04.000]  現在是Disman
[00:04:04.000 --> 00:04:06.000]  每個人都拿東西出來
[00:04:06.000 --> 00:04:07.000]  換碟
[00:04:07.000 --> 00:04:09.000]  你發覺
[00:04:09.000 --> 00:04:11.000]  不可以停的
[00:04:11.000 --> 00:04:14.000]  不可以自己和自己相處
[00:04:14.000 --> 00:04:16.000]  待會我們會討論到
[00:04:16.000 --> 00:04:18.000]  這個好像是一個相反的
[00:04:18.000 --> 00:04:20.000]  你經常在群體當中的時候
[00:04:20.000 --> 00:04:21.000]  你又不懂得獨處
[00:04:21.000 --> 00:04:23.000]  獨處的人又不懂得和別人相處
[00:04:23.000 --> 00:04:24.000]  其實不是的
[00:04:24.000 --> 00:04:25.000]  好了
[00:04:25.000 --> 00:04:26.000]  我想說了那麼多的時候
[00:04:26.000 --> 00:04:29.000]  我想我們要進入一個
[00:04:29.000 --> 00:04:30.000]  真正討論
[00:04:30.000 --> 00:04:32.000]  我們不是就這樣說的
[00:04:32.000 --> 00:04:36.000]  我們要在一個心理治療和心理的研究裏面
[00:04:36.000 --> 00:04:38.000]  看看這兩個在什麼狀態
[00:04:38.000 --> 00:04:41.000]  獨處和關係是一個什麼狀態
[00:04:41.000 --> 00:04:44.000]  我記得我第一課和大家說過
[00:04:44.000 --> 00:04:46.000]  有一本書很特別的
[00:04:46.000 --> 00:04:47.000]  有一本書就是說
[00:04:47.000 --> 00:04:48.000]  題目就是
[00:04:48.000 --> 00:04:49.000]  我痛恨你
[00:04:49.000 --> 00:04:51.000]  但請你不要離開我
[00:04:51.000 --> 00:04:53.000]  這個其實反映出現代人
[00:04:53.000 --> 00:04:55.000]  其實人性深處有一種矛盾
[00:04:55.000 --> 00:04:57.000]  一種張力
[00:04:57.000 --> 00:04:58.000]  這種張力就是
[00:04:58.000 --> 00:05:00.000]  他需要依附
[00:05:00.000 --> 00:05:01.000]  attach
[00:05:01.000 --> 00:05:02.000]  但同時
[00:05:02.000 --> 00:05:04.000]  到他依附到差不多的時候
[00:05:04.000 --> 00:05:05.000]  他就恐懼
[00:05:05.000 --> 00:05:06.000]  他就要脫離
[00:05:06.000 --> 00:05:08.000]  他要排斥
[00:05:08.000 --> 00:05:09.000]  很多時候
[00:05:09.000 --> 00:05:10.000]  你最依附的那個人
[00:05:10.000 --> 00:05:12.000]  最後你發覺你是對痛恨的那個人
[00:05:12.000 --> 00:05:16.000]  拒絕你的那個人
[00:05:16.000 --> 00:05:19.000]  你覺得你不能夠沒有他的人
[00:05:19.000 --> 00:05:20.000]  很可怕
[00:05:20.000 --> 00:05:21.000]  也很痛苦
[00:05:21.000 --> 00:05:23.000]  其實我們想開宗明義
[00:05:23.000 --> 00:05:24.000]  就告訴大家
[00:05:24.000 --> 00:05:25.000]  我覺得
[00:05:25.000 --> 00:05:30.000]  這是我們對獨處和團契的一個誤解
[00:05:30.000 --> 00:05:33.000]  獨處可以有兩種的狀態
[00:05:33.000 --> 00:05:35.000]  你自己一個人獨處
[00:05:35.000 --> 00:05:37.000]  你可以很孤單
[00:05:37.000 --> 00:05:41.000]  但也是一種健康的獨處
[00:05:41.000 --> 00:05:43.000]  獨處令你很自由
[00:05:43.000 --> 00:05:44.000]  很瀟灑
[00:05:44.000 --> 00:05:45.000]  或者很逍遙
[00:05:45.000 --> 00:05:46.000]  你不受限制
[00:05:46.000 --> 00:05:48.000]  但你不是孤單
[00:05:48.000 --> 00:05:49.000]  你有自由
[00:05:49.000 --> 00:05:51.000]  但你不是自我
[00:05:51.000 --> 00:05:52.000]  大家明白我的意思嗎?
[00:05:52.000 --> 00:05:55.000]  同樣團契是一種關係
[00:05:55.000 --> 00:05:57.000]  這種關係也可以是病態
[00:05:57.000 --> 00:05:59.000]  這種病態的關係是一種依附的關係
[00:05:59.000 --> 00:06:00.000]  待會我們會分析
[00:06:00.000 --> 00:06:02.000]  什麼叫依附的關係
[00:06:02.000 --> 00:06:03.000]  attachment
[00:06:03.000 --> 00:06:05.000]  這種依附到一個地步
[00:06:05.000 --> 00:06:06.000]  是沒有了你自己的自由
[00:06:06.000 --> 00:06:08.000]  也沒有了對方的自由
[00:06:08.000 --> 00:06:09.000]  他一天不打六個小時電話給你
[00:06:09.000 --> 00:06:10.000]  不行
[00:06:10.000 --> 00:06:11.000]  或者你不打六個小時電話給他
[00:06:11.000 --> 00:06:12.000]  他不行
[00:06:12.000 --> 00:06:14.000]  那種情況已經落到一種
[00:06:14.000 --> 00:06:16.000]  我們說是一種addictive的
[00:06:16.000 --> 00:06:18.000]  一種是喊溺的
[00:06:18.000 --> 00:06:20.000]  喊溺的狀態下
[00:06:20.000 --> 00:06:22.000]  有時候關係可以落到這樣的
[00:06:22.000 --> 00:06:24.000]  有些摯愛的關係會是這樣的
[00:06:24.000 --> 00:06:26.000]  有時候初戀是難免的
[00:06:26.000 --> 00:06:28.000]  但長期有時候我們發覺
[00:06:28.000 --> 00:06:30.000]  我們和我們家人的關係
[00:06:30.000 --> 00:06:31.000]  甚至團契裡面的關係
[00:06:31.000 --> 00:06:33.000]  甚至有時候我們和神的關係
[00:06:33.000 --> 00:06:35.000]  都會是addictive的
[00:06:35.000 --> 00:06:37.000]  這是病態
[00:06:37.000 --> 00:06:38.000]  你不要以為你有屬靈的行
[00:06:38.000 --> 00:06:39.000]  喊溺就可以了
[00:06:39.000 --> 00:06:41.000]  有很多人在團契裡面
[00:06:41.000 --> 00:06:43.000]  他一樣有這種依附的關係
[00:06:43.000 --> 00:06:45.000]  關係不一定要依附
[00:06:45.000 --> 00:06:47.000]  摯愛的關係不一定要依附
[00:06:47.000 --> 00:06:49.000]  摯愛的關係可以是一種很親切
[00:06:49.000 --> 00:06:51.000]  但是也有自由的關係
[00:06:51.000 --> 00:06:53.000]  待會我們會看見
[00:06:53.000 --> 00:06:55.000]  這兩種的情況
[00:06:55.000 --> 00:06:57.000]  總而言之我們怎麼可以
[00:06:57.000 --> 00:06:58.000]  我今天要花多一點時間
[00:06:58.000 --> 00:06:59.000]  和大家來分析
[00:06:59.000 --> 00:07:01.000]  研究一下
[00:07:01.000 --> 00:07:02.000]  當我們獨處的時候
[00:07:02.000 --> 00:07:03.000]  當我們是群體的時候
[00:07:03.000 --> 00:07:04.000]  我們都可以健康
[00:07:04.000 --> 00:07:05.000]  也可以病態
[00:07:05.000 --> 00:07:07.000]  如果我們知道病態是怎麼來的
[00:07:07.000 --> 00:07:09.000]  或者我們可以避開這些
[00:07:09.000 --> 00:07:10.000]  能夠健康一點
[00:07:10.000 --> 00:07:13.000]  這就是我們屬靈成長的一個秘訣
[00:07:13.000 --> 00:07:16.000]  首先我們試一下從獨處開始說
[00:07:16.000 --> 00:07:17.000]  獨處
[00:07:17.000 --> 00:07:19.000]  在我以往的講座裡面
[00:07:19.000 --> 00:07:22.000]  都不少說過獨處、安靜這些東西
[00:07:22.000 --> 00:07:24.000]  在歷代的靈修學裡面
[00:07:24.000 --> 00:07:25.000]  都有很多個獨處
[00:07:25.000 --> 00:07:27.000]  但是多數都是從一個
[00:07:27.000 --> 00:07:30.000]  靈修的操練來看
[00:07:30.000 --> 00:07:33.000]  我也嘗試過用一點心理
[00:07:33.000 --> 00:07:34.000]  說安靜的時候
[00:07:34.000 --> 00:07:35.000]  我們說到那些腦電波
[00:07:35.000 --> 00:07:37.000]  那些怎麼令自己安靜
[00:07:37.000 --> 00:07:40.000]  那些焦慮的問題
[00:07:40.000 --> 00:07:41.000]  裡面去處理
[00:07:41.000 --> 00:07:42.000]  用了一點心理
[00:07:42.000 --> 00:07:44.000]  這次我就不會重複那些東西
[00:07:44.000 --> 00:07:45.000]  我只是想和大家看
[00:07:45.000 --> 00:07:49.000]  獨處究竟怎麼樣可以不孤單
[00:07:49.000 --> 00:07:50.000]  而能夠逍遙
[00:07:50.000 --> 00:07:53.000]  這就是我想和大家思想的
[00:07:53.000 --> 00:07:55.000]  首先和大家說獨處
[00:07:55.000 --> 00:07:57.000]  獨處就不一定
[00:07:57.000 --> 00:07:58.000]  一個人獨處的時候
[00:07:58.000 --> 00:08:01.000]  不一定他表示他是孤單
[00:08:01.000 --> 00:08:02.000]  或者寂寞
[00:08:02.000 --> 00:08:03.000]  孤單
[00:08:03.000 --> 00:08:04.000]  孤單寂寞的人
[00:08:04.000 --> 00:08:05.000]  也不一定是獨處
[00:08:05.000 --> 00:08:06.000]  大家明白我的意思嗎
[00:08:06.000 --> 00:08:08.000]  可能到處都是人
[00:08:08.000 --> 00:08:09.000]  你很忙碌
[00:08:09.000 --> 00:08:12.000]  但是你是很孤單的
[00:08:12.000 --> 00:08:13.000]  有人獨處
[00:08:13.000 --> 00:08:14.000]  一個人的時候
[00:08:14.000 --> 00:08:16.000]  但是他覺得很豐富
[00:08:16.000 --> 00:08:17.000]  雖然到處沒有人
[00:08:17.000 --> 00:08:20.000]  但是他的感情並沒有斷裂
[00:08:20.000 --> 00:08:22.000]  究竟分別在哪裡
[00:08:22.000 --> 00:08:23.000]  我們首先看病態
[00:08:23.000 --> 00:08:25.000]  再看孤單
[00:08:25.000 --> 00:08:27.000]  孤單是什麼呢
[00:08:27.000 --> 00:08:28.000]  寂寞孤單
[00:08:28.000 --> 00:08:30.000]  如果我們比較正面一點
[00:08:30.000 --> 00:08:32.000]  不會用文學的方法去描述的時候
[00:08:32.000 --> 00:08:35.000]  我們可以說它是一種感覺
[00:08:35.000 --> 00:08:37.000]  孤單是一種感覺
[00:08:37.000 --> 00:08:39.000]  一種感覺是你發現自己
[00:08:39.000 --> 00:08:44.000]  缺乏了一些親切而有意義的關係
[00:08:44.000 --> 00:08:46.000]  我在這裡特別想點出兩個
[00:08:46.000 --> 00:08:48.000]  Intimate和Meaningful
[00:08:48.000 --> 00:08:50.000]  親切而有意義的關係
[00:08:50.000 --> 00:08:52.000]  總之你感覺或者你發現自己
[00:08:52.000 --> 00:08:54.000]  原來在你的生命裡面
[00:08:54.000 --> 00:08:56.000]  並沒有一些親切
[00:08:56.000 --> 00:08:58.000]  同時又有意義的關係的時候
[00:08:58.000 --> 00:09:01.000]  你就會感覺到孤單
[00:09:01.000 --> 00:09:06.000]  很多時候在我們這個現代的社會裡面
[00:09:06.000 --> 00:09:08.000]  有時候我們有些關係很有意義
[00:09:08.000 --> 00:09:10.000]  但是不親切
[00:09:10.000 --> 00:09:11.000]  有些關係很親切
[00:09:11.000 --> 00:09:13.000]  但是沒有什麼意義
[00:09:13.000 --> 00:09:15.000]  有些很有意義的關係
[00:09:15.000 --> 00:09:17.000]  譬如家庭的關係
[00:09:17.000 --> 00:09:19.000]  我們每個人都有我們的兄弟姐妹
[00:09:19.000 --> 00:09:20.000]  我們有父母
[00:09:20.000 --> 00:09:22.000]  這些是很有意義的
[00:09:22.000 --> 00:09:24.000]  我們有一起工作的同事
[00:09:24.000 --> 00:09:25.000]  這些是很有意義的
[00:09:25.000 --> 00:09:26.000]  在社會上很有意義
[00:09:26.000 --> 00:09:27.000]  但是我們發覺
[00:09:27.000 --> 00:09:29.000]  這些這麼有意義的關係裡面
[00:09:29.000 --> 00:09:30.000]  我們和他們相處的時候
[00:09:30.000 --> 00:09:32.000]  我們並不親切
[00:09:32.000 --> 00:09:33.000]  我們有家
[00:09:33.000 --> 00:09:34.000]  但是我們回到家的時候
[00:09:34.000 --> 00:09:35.000]  你會發覺這個家裡面的人
[00:09:35.000 --> 00:09:37.000]  大家沒有聊天
[00:09:37.000 --> 00:09:38.000]  有聊天的時候
[00:09:38.000 --> 00:09:41.000]  完全不進入內心的世界
[00:09:41.000 --> 00:09:43.000]  是很孤單的
[00:09:43.000 --> 00:09:45.000]  雖然在這些很有意義的關係當中
[00:09:45.000 --> 00:09:46.000]  但是你沒有親切感
[00:09:46.000 --> 00:09:47.000]  沒有Intimate
[00:09:47.000 --> 00:09:48.000]  20世紀
[00:09:48.000 --> 00:09:51.000]  尤其是香港比較商業化的社會裡面
[00:09:51.000 --> 00:09:52.000]  就有另外一個病態
[00:09:52.000 --> 00:09:54.000]  就是很親切的
[00:09:54.000 --> 00:09:56.000]  有很親切的關係
[00:09:56.000 --> 00:09:57.000]  你在電視裡面經常看到的
[00:09:57.000 --> 00:09:59.000]  我回來看到一個很特別的告白
[00:09:59.000 --> 00:10:02.000]  是我以前電視機裡面沒有看到的
[00:10:02.000 --> 00:10:05.000]  就是香港電視裡面所說的那個
[00:10:05.000 --> 00:10:06.000]  什麼呢?
[00:10:06.000 --> 00:10:09.000]  翡翠陽光浪漫真感覺那個
[00:10:09.000 --> 00:10:12.000]  那個就是說
[00:10:12.000 --> 00:10:14.000]  他小時候
[00:10:14.000 --> 00:10:15.000]  學生的時候看到他
[00:10:15.000 --> 00:10:17.000]  後來記不住他了
[00:10:17.000 --> 00:10:18.000]  後來車子壞了
[00:10:18.000 --> 00:10:20.000]  站在車頭蓋的那個男生就開過了
[00:10:20.000 --> 00:10:22.000]  看到他後面那隻超人就拍回他
[00:10:22.000 --> 00:10:24.000]  大家最後摟在一起
[00:10:24.000 --> 00:10:26.000]  很有
[00:10:26.000 --> 00:10:27.000]  很親切的
[00:10:27.000 --> 00:10:29.000]  但是沒有什麼意義的
[00:10:29.000 --> 00:10:31.000]  因為他沒有一種長久的commitment
[00:10:31.000 --> 00:10:32.000]  只是一剎那的
[00:10:32.000 --> 00:10:35.000]  就是不在乎天長地久
[00:10:35.000 --> 00:10:37.000]  那種呢
[00:10:37.000 --> 00:10:39.000]  是並不能夠建立一種很長久
[00:10:39.000 --> 00:10:41.000]  有意義的關係
[00:10:41.000 --> 00:10:43.000]  我們不詳細討論這些了
[00:10:43.000 --> 00:10:44.000]  再講下去可以講報道會了
[00:10:44.000 --> 00:10:45.000]  不過呢
[00:10:45.000 --> 00:10:46.000]  就
[00:10:46.000 --> 00:10:48.000]  總而言之你發覺你沒有這種
[00:10:48.000 --> 00:10:51.000]  有意義又親切的關係的時候
[00:10:51.000 --> 00:10:53.000]  就會結果你會感到寂寞
[00:10:53.000 --> 00:10:55.000]  而寂寞的結果呢
[00:10:55.000 --> 00:10:56.000]  是有好幾樣東西
[00:10:56.000 --> 00:10:58.000]  都挺嚴重的
[00:10:58.000 --> 00:11:00.000]  通常你寂寞的結果呢
[00:11:00.000 --> 00:11:02.000]  醫學上告訴我們
[00:11:02.000 --> 00:11:03.000]  你會情緒低落
[00:11:03.000 --> 00:11:06.000]  你會自我形象會很低
[00:11:06.000 --> 00:11:10.000]  你會覺得自己沒用
[00:11:10.000 --> 00:11:11.000]  因為你發覺呢
[00:11:11.000 --> 00:11:13.000]  你經常覺得自己找不到朋友
[00:11:15.000 --> 00:11:17.000]  有些人會變態的
[00:11:17.000 --> 00:11:19.000]  來解決這個問題
[00:11:19.000 --> 00:11:20.000]  就是很忙
[00:11:20.000 --> 00:11:21.000]  令自己很忙
[00:11:21.000 --> 00:11:24.000]  不斷要draw attention
[00:11:24.000 --> 00:11:27.000]  就是找人注意
[00:11:27.000 --> 00:11:30.000]  draw attention 是一種很痛苦的病
[00:11:30.000 --> 00:11:32.000]  小朋友當然會有
[00:11:32.000 --> 00:11:34.000]  就是你兩個大人聊天
[00:11:34.000 --> 00:11:35.000]  小朋友就走過來纏你
[00:11:35.000 --> 00:11:36.000]  纏到你談不攏為止
[00:11:36.000 --> 00:11:38.000]  因為你沒有看他
[00:11:38.000 --> 00:11:39.000]  但是到了長大的時候呢
[00:11:39.000 --> 00:11:40.000]  就沒有那麼低莊
[00:11:40.000 --> 00:11:43.000]  就變成很多隱含的方法
[00:11:43.000 --> 00:11:45.000]  搞這些搞那
[00:11:45.000 --> 00:11:46.000]  扮小丑
[00:11:46.000 --> 00:11:49.000]  或者是和別人比賽吃飯
[00:11:49.000 --> 00:11:50.000]  吃多少碗
[00:11:50.000 --> 00:11:52.000]  很痛苦的方法
[00:11:52.000 --> 00:11:53.000]  其實就是想人注意他
[00:11:53.000 --> 00:11:57.000]  他沒辦法結合關係的時候呢
[00:11:57.000 --> 00:11:59.000]  他就要用各種方法
[00:11:59.000 --> 00:12:00.000]  或者他以為可以用其他
[00:12:00.000 --> 00:12:02.000]  法事的方法去彌補
[00:12:02.000 --> 00:12:03.000]  他要不斷工作
[00:12:03.000 --> 00:12:04.000]  做很多事情
[00:12:04.000 --> 00:12:06.000]  覺得這些呢
[00:12:06.000 --> 00:12:07.000]  就能夠令自己呢
[00:12:07.000 --> 00:12:09.000]  那個自我形象較為高
[00:12:09.000 --> 00:12:10.000]  但其實呢
[00:12:10.000 --> 00:12:11.000]  並沒有解決問題
[00:12:12.000 --> 00:12:14.000]  其實醫學告訴我們
[00:12:14.000 --> 00:12:17.000]  孤單都可以帶來病
[00:12:17.000 --> 00:12:18.000]  身體的病
[00:12:18.000 --> 00:12:19.000]  不單止心靈的病
[00:12:19.000 --> 00:12:20.000]  身體的病
[00:12:20.000 --> 00:12:21.000]  譬如心臟病
[00:12:21.000 --> 00:12:23.000]  還有血壓高這些
[00:12:23.000 --> 00:12:24.000]  是和孤單很有關係
[00:12:24.000 --> 00:12:27.000]  尤其是老人家
[00:12:27.000 --> 00:12:30.000]  為什麼會產生寂寞
[00:12:30.000 --> 00:12:33.000]  為什麼會產生寂寞
[00:12:33.000 --> 00:12:36.000]  有些原因呢
[00:12:36.000 --> 00:12:37.000]  是社會性的
[00:12:37.000 --> 00:12:39.000]  是普遍性的
[00:12:39.000 --> 00:12:40.000]  有些原因呢
[00:12:40.000 --> 00:12:42.000]  是個人的心理
[00:12:42.000 --> 00:12:43.000]  我相信兩方面呢
[00:12:43.000 --> 00:12:45.000]  我們都要明白
[00:12:45.000 --> 00:12:46.000]  第一呢
[00:12:46.000 --> 00:12:49.000]  在社會性的原因裡面呢
[00:12:49.000 --> 00:12:51.000]  都有這種普遍的原因
[00:12:51.000 --> 00:12:53.000]  和特殊的原因
[00:12:53.000 --> 00:12:54.000]  普遍的原因是什麼呢
[00:12:54.000 --> 00:12:56.000]  我這裡數了幾樣出來
[00:12:56.000 --> 00:13:00.000]  其實現在我們越來越多娛樂
[00:13:00.000 --> 00:13:01.000]  越來越多人
[00:13:01.000 --> 00:13:02.000]  與人之間接觸
[00:13:02.000 --> 00:13:03.000]  香港這麼多人
[00:13:03.000 --> 00:13:04.000]  但是我們發現
[00:13:04.000 --> 00:13:05.000]  為什麼我們經常覺得
[00:13:05.000 --> 00:13:06.000]  我們這麼容易孤單呢
[00:13:06.000 --> 00:13:07.000]  有個原因的
[00:13:07.000 --> 00:13:08.000]  因為都市化
[00:13:08.000 --> 00:13:12.000]  都市化是一個趨勢
[00:13:12.000 --> 00:13:15.000]  人與人之間的關係很淡薄
[00:13:15.000 --> 00:13:16.000]  因為都市化
[00:13:16.000 --> 00:13:17.000]  令我們接觸很快
[00:13:17.000 --> 00:13:18.000]  有些東西很快
[00:13:18.000 --> 00:13:20.000]  這個不需要說
[00:13:20.000 --> 00:13:22.000]  變成我們沒有一種內涵
[00:13:22.000 --> 00:13:24.000]  沒有一種時間
[00:13:24.000 --> 00:13:25.000]  沒有一種心情
[00:13:25.000 --> 00:13:27.000]  去與對方建立關係
[00:13:27.000 --> 00:13:29.000]  而那個關係很多時候
[00:13:29.000 --> 00:13:30.000]  是職責上的關係
[00:13:30.000 --> 00:13:31.000]  我和你做生意
[00:13:31.000 --> 00:13:32.000]  我和你談生意
[00:13:32.000 --> 00:13:34.000]  我希望你買我一隻東西
[00:13:34.000 --> 00:13:37.000]  就算我和你一起合作的時候
[00:13:37.000 --> 00:13:38.000]  我是順著項目的
[00:13:38.000 --> 00:13:39.000]  完了之後
[00:13:39.000 --> 00:13:40.000]  我以後都不用再理你
[00:13:40.000 --> 00:13:43.000]  所以大家不會將裡面的東西拿出來
[00:13:43.000 --> 00:13:45.000]  只是拿一些表面的
[00:13:45.000 --> 00:13:46.000]  生活裡面
[00:13:46.000 --> 00:13:47.000]  很表面的東西和你周旋
[00:13:47.000 --> 00:13:49.000]  所以聽見大家聊天的時候
[00:13:49.000 --> 00:13:51.000]  聊的東西是很表面的
[00:13:51.000 --> 00:13:53.000]  就算拍拖的時候
[00:13:53.000 --> 00:13:56.000]  大家聊的話都很表面的
[00:13:56.000 --> 00:13:58.000]  大家可以聊黎明聊一晚
[00:13:58.000 --> 00:14:00.000]  但是內心世界是怎樣呢
[00:14:00.000 --> 00:14:01.000]  不說了
[00:14:01.000 --> 00:14:02.000]  不說了
[00:14:02.000 --> 00:14:04.000]  這是都市化的情況
[00:14:04.000 --> 00:14:05.000]  第二就是
[00:14:05.000 --> 00:14:09.000]  其實在我們建立一個深切的關係
[00:14:09.000 --> 00:14:10.000]  有意義而親切的關係
[00:14:10.000 --> 00:14:12.000]  很多時候是在家庭開始
[00:14:12.000 --> 00:14:15.000]  小朋友怎樣學會建立這樣的關係呢
[00:14:15.000 --> 00:14:16.000]  就是在家庭裡面
