
[00:00:00.000 --> 00:00:04.000]  今天進入我們培靈會第四天的講道
[00:03:35.040 --> 00:03:36.640]  學孝神
[00:03:36.640 --> 00:03:37.960]  我們不會
[00:03:37.960 --> 00:03:40.440]  也不願意像實人一般
[00:03:40.440 --> 00:03:43.080]  我們要突破一般生活的方式
[00:03:43.080 --> 00:03:44.240]  而以耶穌基督
[00:03:44.240 --> 00:03:44.920]  我們的主
[00:03:44.920 --> 00:03:48.320]  成為我們生命真正的學校的榜樣
[00:03:48.320 --> 00:03:49.080]  而今天
[00:03:49.080 --> 00:03:51.200]  在《馬太方》裏面提到兩個重心
[00:03:51.200 --> 00:03:54.920]  一個很清楚提到誠實的真理
[00:03:54.920 --> 00:03:57.440]  一個提到去愛敵人的真理
[00:03:57.440 --> 00:04:00.920]  亦都是我們的主留下給我們的榜樣
[00:04:00.920 --> 00:04:02.200]  因此大家請打開聖經
[00:04:02.200 --> 00:04:08.480]  我們一起再看《馬太方》第五章
[00:04:08.480 --> 00:04:11.160]  第五章第三十三節
[00:04:11.160 --> 00:04:18.120]  主耶穌所說的話
[00:04:18.120 --> 00:04:22.080]  在三十三節聖經這樣說
[00:04:22.080 --> 00:04:25.280]  「你們又聽見又吩咐古人的話說
[00:04:25.280 --> 00:04:26.680]  不可背誓
[00:04:26.680 --> 00:04:29.680]  所起的誓總要向主謹守
[00:04:29.680 --> 00:04:30.760]  只是我告訴你們
[00:04:30.760 --> 00:04:32.520]  什麼誓都不可起
[00:04:32.520 --> 00:04:34.080]  不可置入天起誓
[00:04:34.080 --> 00:04:38.000]  因為天是神的座位」
[00:04:38.000 --> 00:04:39.760]  當時很清楚
[00:04:39.760 --> 00:04:40.840]  一班猶太人
[00:04:40.840 --> 00:04:42.200]  他們將舊約的律法
[00:04:42.200 --> 00:04:44.680]  擺在以色列人面前
[00:04:44.680 --> 00:04:46.840]  要求大家都遵從
[00:04:46.840 --> 00:04:48.760]  沒錯 舊約的聖經是提醒人
[00:04:48.760 --> 00:04:50.880]  要不可背誓
[00:04:50.880 --> 00:04:52.760]  曾經立了個誓言
[00:04:52.760 --> 00:04:53.880]  要實踐
[00:04:53.880 --> 00:04:55.840]  不要食言
[00:04:55.840 --> 00:04:56.800]  但當時猶太人
[00:04:56.800 --> 00:04:57.800]  特別是民事法律上的人
[00:04:57.800 --> 00:05:00.800]  慢慢將這個誓言改變了
[00:05:00.800 --> 00:05:03.640]  變成有兩種的立誓
[00:05:03.640 --> 00:05:04.880]  第一種的立誓
[00:05:04.880 --> 00:05:07.200]  是他們凡是奉耶穌
[00:05:07.200 --> 00:05:10.160]  奉上帝的命所說的
[00:05:10.160 --> 00:05:12.400]  他們就覺得是要遵從
[00:05:12.400 --> 00:05:14.040]  但其他指著天
[00:05:14.040 --> 00:05:16.440]  指著什麼物品所起的誓
[00:05:16.440 --> 00:05:18.120]  那些誓言
[00:05:18.120 --> 00:05:21.280]  是不一定要來遵從
[00:05:21.280 --> 00:05:24.560]  這些是可以有斟酌的餘地
[00:05:24.560 --> 00:05:25.840]  在他們實踐過程當中
[00:05:25.840 --> 00:05:27.520]  他們嘗試將這個法律
[00:05:27.520 --> 00:05:29.120]  這個律法收窄了
[00:05:29.120 --> 00:05:31.000]  成為一些比較容易
[00:05:31.000 --> 00:05:32.880]  可以實行的條例
[00:05:32.880 --> 00:05:35.160]  因此將它轉變了
[00:05:35.160 --> 00:05:36.200]  大家看看另一處經文
[00:05:36.200 --> 00:05:37.760]  就明白我所說的意思
[00:05:37.760 --> 00:05:39.880]  大家看後面的23章
[00:05:39.880 --> 00:05:44.600]  《馬太福音》23章
[00:05:44.600 --> 00:05:50.840]  第16節
[00:05:50.840 --> 00:05:55.640]  23章第16節
[00:05:55.640 --> 00:05:56.760]  當時主耶穌集地
[00:05:56.760 --> 00:05:58.680]  一班法利賽人這樣說
[00:05:58.680 --> 00:06:02.200]  「看你們這黑眼領路的有禍了」
[00:06:02.200 --> 00:06:04.600]  「你們說凡指著電起勢的」
[00:06:04.600 --> 00:06:05.960]  「這算不得什麼」
[00:06:05.960 --> 00:06:09.160]  「只是凡指著電中金子起勢的」
[00:06:09.160 --> 00:06:11.320]  「他就該謹守」
[00:06:11.320 --> 00:06:14.840]  「將電和電中的金子分別出來」
[00:06:14.840 --> 00:06:19.320]  大家再看後面第22節
[00:06:19.320 --> 00:06:22.440]  第22節
[00:06:22.440 --> 00:06:23.800]  「人指著天起勢」
[00:06:23.800 --> 00:06:25.880]  「就是指著神的寶座」
[00:06:25.880 --> 00:06:29.560]  「和那座在上面的起勢」
[00:06:29.560 --> 00:06:30.680]  當時法利賽人認為
[00:06:30.680 --> 00:06:32.040]  可以將它分開
[00:06:32.040 --> 00:06:32.840]  有些情況
[00:06:32.840 --> 00:06:38.240]  如果你憑著金子起勢
[00:06:38.240 --> 00:06:42.000]  這個情況就不同了
[00:06:42.000 --> 00:06:42.960]  意思是
[00:06:42.960 --> 00:06:44.800]  某些情況你要遵守
[00:06:44.800 --> 00:06:47.520]  某些情況就不需要遵守
[00:06:47.520 --> 00:06:50.160]  指著天起勢不一定要遵守
[00:06:50.160 --> 00:06:53.120]  但是指著神起勢就要遵守了
[00:06:53.120 --> 00:06:54.320]  但主耶穌告訴我們
[00:06:54.320 --> 00:06:56.320]  「你知不知道在天裡面」
[00:06:56.320 --> 00:06:57.600]  聖經所說
[00:06:57.600 --> 00:07:02.400]  「指著神的寶座和座在上面的」
[00:07:02.400 --> 00:07:03.680]  是一樣的
[00:07:03.680 --> 00:07:04.240]  你指著天
[00:07:04.240 --> 00:07:05.920]  就等於指著天上面
[00:07:05.920 --> 00:07:08.320]  座在寶座上面的上帝起勢
[00:07:08.320 --> 00:07:11.120]  是沒有那種分別的
[00:07:11.120 --> 00:07:12.240]  很多時候我們發覺
[00:07:12.240 --> 00:07:13.680]  我們的侍奉
[00:07:13.680 --> 00:07:16.240]  有時候都會有些取巧
[00:07:16.240 --> 00:07:17.280]  有些人
[00:07:17.280 --> 00:07:19.520]  有些基督徒問他們的牧者
[00:07:19.520 --> 00:07:21.840]  「是不是要十一奉獻的?」
[00:07:21.840 --> 00:07:23.760]  牧者就回答他們
[00:07:23.760 --> 00:07:24.880]  「不一定要十分之一」
[00:07:24.880 --> 00:07:27.120]  「可以多過十分之一」
[00:07:27.120 --> 00:07:28.080]  在舊式聖經裡面的確有
[00:07:28.080 --> 00:07:31.360]  十分之一的簡單指引
[00:07:31.360 --> 00:07:34.880]  作為基督徒奉獻金錢的準則
[00:07:34.880 --> 00:07:36.480]  這位基督徒回到教堂後
[00:07:36.480 --> 00:07:37.520]  考慮了一會
[00:07:37.520 --> 00:07:39.040]  就想出了一個方法
[00:07:39.040 --> 00:07:41.840]  「行了,我可以遵照原則」
[00:07:41.840 --> 00:07:43.360]  「奉獻十分之一」
[00:07:43.360 --> 00:07:47.040]  「按照我的底薪計算」
[00:07:47.040 --> 00:07:48.720]  他做一些工作
[00:07:48.720 --> 00:07:50.080]  有一個底薪
[00:07:50.080 --> 00:07:51.360]  但主要的收入
[00:07:51.360 --> 00:07:53.600]  是從花紅
[00:07:53.600 --> 00:07:57.760]  一些佣金得來的
[00:07:57.760 --> 00:07:58.640]  有些佣金
[00:07:58.640 --> 00:08:00.480]  他說是很難計算
[00:08:00.480 --> 00:08:01.760]  有時多有時少
[00:08:01.760 --> 00:08:03.120]  所以那個不算
[00:08:03.120 --> 00:08:07.440]  因此只計算基本底薪的十分之一
[00:08:07.440 --> 00:08:09.520]  因此他心安理得
[00:08:09.520 --> 00:08:10.400]  嘗試告訴別人
[00:08:10.400 --> 00:08:13.600]  「我十分之一奉獻的」
[00:08:13.600 --> 00:08:16.400]  某方面來說他是對的
[00:08:16.400 --> 00:08:17.840]  但他用一個方式
[00:08:17.840 --> 00:08:22.640]  嘗試將最終的原則扭轉
[00:08:22.640 --> 00:08:26.480]  來配合他自己的情況
[00:08:26.480 --> 00:08:28.000]  在聖經裡面提到的時候
[00:08:28.000 --> 00:08:31.280]  主耶穌告訴一群民事法律作人
[00:08:31.280 --> 00:08:33.920]  「什麼世都不可起」
[00:08:33.920 --> 00:08:46.880]  大家回到剛才第五章第34節
[00:08:46.880 --> 00:08:49.280]  當時主耶穌告訴他們
[00:08:49.280 --> 00:08:50.720]  「只自我告訴你們
[00:08:50.720 --> 00:08:55.920]  什麼世都不可起」
[00:08:55.920 --> 00:08:57.360]  為什麼要起世呢?
[00:08:57.360 --> 00:08:58.800]  因為在當時的環境裡面
[00:08:58.800 --> 00:09:01.680]  很多人會容易說了就算了
[00:09:01.680 --> 00:09:02.880]  會食言的
[00:09:02.880 --> 00:09:04.320]  會容易背若的
[00:09:04.320 --> 00:09:06.000]  會容易失信的
[00:09:06.000 --> 00:09:08.000]  因此很多人就用一個方式
[00:09:08.000 --> 00:09:09.600]  用起世的方式
[00:09:09.600 --> 00:09:11.760]  去呼籲神為他做證人
[00:09:11.760 --> 00:09:13.920]  也表示如果自己不遵從
[00:09:13.920 --> 00:09:16.960]  就樂意接受神的審判
[00:09:16.960 --> 00:09:19.280]  因此就起世了
[00:09:19.280 --> 00:09:21.040]  但是如果一個教徒
[00:09:21.040 --> 00:09:22.560]  一個屬神的人
[00:09:22.560 --> 00:09:24.000]  他所說的
[00:09:24.000 --> 00:09:26.880]  他知道每一句都是真實的
[00:09:26.880 --> 00:09:29.760]  因此他不需要立誓
[00:09:29.760 --> 00:09:30.960]  因為他知道他所說的
[00:09:30.960 --> 00:09:32.400]  每一句話都是真實的
[00:09:32.400 --> 00:09:33.600]  都會實行的
[00:09:33.600 --> 00:09:35.760]  都不會食言的
[00:09:35.760 --> 00:09:40.320]  因此就不需要再有任何立誓的必要
[00:09:40.320 --> 00:09:41.600]  當然當時已經這麼說的時候
[00:09:41.600 --> 00:09:42.480]  我們要小心
[00:09:42.480 --> 00:09:46.480]  我們不要很發調息地去看著字面
[00:09:46.480 --> 00:09:49.920]  到如果你要行婚禮的時候
[00:09:49.920 --> 00:09:52.400]  去到證婚牧師面前
[00:09:52.400 --> 00:09:53.280]  對不起牧師
[00:09:53.280 --> 00:09:57.200]  我不可以宣誓
[00:09:57.200 --> 00:09:58.400]  大家明白
[00:09:58.400 --> 00:10:01.920]  剛才說到我們本身的生命是真實的
[00:10:01.920 --> 00:10:03.600]  因此我們所說的一切說話
[00:10:03.600 --> 00:10:04.960]  都是誠實的
[00:10:04.960 --> 00:10:07.040]  但不表示在某些情況
[00:10:07.040 --> 00:10:09.760]  我們不可以很公開的
[00:10:09.760 --> 00:10:14.160]  很確定的去許願立誓
[00:10:14.160 --> 00:10:15.200]  但剛才說到
[00:10:15.200 --> 00:10:16.800]  不要以為你立誓的時候
[00:10:16.800 --> 00:10:18.720]  就可以給自己一些空間
[00:10:18.720 --> 00:10:20.560]  立誓的就遵從
[00:10:20.560 --> 00:10:23.120]  不立誓的就可以隨便的食言
[00:10:23.120 --> 00:10:25.680]  隨便的失信
[00:10:25.680 --> 00:10:27.120]  因此主耶穌告訴他們知道
[00:10:27.120 --> 00:10:29.120]  在接著的34節中間說
[00:10:29.120 --> 00:10:30.800]  不可以指著天起誓
[00:10:30.800 --> 00:10:33.360]  因為天是神的座位
[00:10:33.360 --> 00:10:35.280]  縱使指著天都要遵從
[00:10:35.280 --> 00:10:37.840]  因為天都是屬神的
[00:10:37.840 --> 00:10:39.760]  神的座位在天上
[00:10:39.760 --> 00:10:41.600]  不可以指著地起誓
[00:10:41.600 --> 00:10:43.920]  地是神的腳凳
[00:10:43.920 --> 00:10:45.680]  不可以指著耶路撒冷起誓
[00:10:45.680 --> 00:10:49.360]  耶路撒冷是這位大君王上帝的
[00:10:49.360 --> 00:10:54.160]  京城也不可以指著你的頭起誓
[00:10:54.160 --> 00:10:56.000]  不要以為只要你的頭起誓
[00:10:56.000 --> 00:10:58.000]  就可以隨便不遵守
[00:10:58.000 --> 00:11:01.680]  因為你的頭是神所創造
[00:11:01.680 --> 00:11:03.600]  是神所掌管著的
[00:11:03.600 --> 00:11:07.760]  你自己連最基本的改變能力都沒有
[00:11:07.760 --> 00:11:08.560]  你可不可以說
[00:11:08.560 --> 00:11:10.800]  哎呀,我多了幾條白頭髮
[00:11:10.800 --> 00:11:12.800]  最好就將它改變了
[00:11:12.800 --> 00:11:14.160]  因此運用你的思想
[00:11:14.160 --> 00:11:15.040]  閉上眼睛
[00:11:15.040 --> 00:11:18.400]  我要改變我的頭髮色素
[00:11:18.400 --> 00:11:20.880]  改變不了
[00:11:20.880 --> 00:11:24.400]  連最小的事情我們都做不到
[00:11:24.400 --> 00:11:25.920]  可見我們整個生命
[00:11:25.920 --> 00:11:27.840]  整個人是完全屬神的
[00:11:27.840 --> 00:11:29.920]  在神的掌管當中
[00:11:29.920 --> 00:11:31.200]  因此既然是這樣
[00:11:31.200 --> 00:11:32.560]  一切我們所說的話
[00:11:32.560 --> 00:11:34.560]  無論指著什麼所起的誓
[00:11:34.560 --> 00:11:36.800]  都必須要去遵行
[00:11:36.800 --> 00:11:38.240]  而更加重要的
[00:11:38.240 --> 00:11:39.360]  聖經所說
[00:11:39.360 --> 00:11:41.760]  如果我們所說的話都是真實的
[00:11:41.760 --> 00:11:44.240]  就沒有起誓的必要
[00:11:44.240 --> 00:11:46.880]  因此主人在37次繼續說
[00:11:46.880 --> 00:11:49.120]  「你們的話是就說是
[00:11:49.120 --> 00:11:50.960]  不是就說不是
[00:11:50.960 --> 00:11:56.320]  若再多說,那就出於惡者。」
[00:11:56.320 --> 00:11:58.720]  在「是」和「不是」之外
[00:11:58.720 --> 00:12:00.720]  多說話就出於惡者
[00:12:00.720 --> 00:12:02.960]  在聖經的《亞國書》提到
[00:12:02.960 --> 00:12:06.400]  「是就說是,不說就說不是。」
[00:12:06.400 --> 00:12:10.000]  如果多過所應該說的
[00:12:10.000 --> 00:12:13.760]  就要落在審判之下
[00:12:13.760 --> 00:12:15.440]  這句話對我們來說很大挑戰
[00:12:15.440 --> 00:12:18.000]  對我們來說相信也是很大挑戰
[00:12:18.000 --> 00:12:18.720]  在這個時代
[00:12:18.720 --> 00:12:22.720]  其實誠實是越來越罕有
[00:12:22.720 --> 00:12:24.880]  我們看到有很多很多欺騙的事情
[00:12:24.880 --> 00:12:26.880]  在我們身邊常常出現
[00:12:26.880 --> 00:12:29.120]  大的人小的孩子
[00:12:29.120 --> 00:12:31.840]  大的事小的事都經常出現
[00:12:31.840 --> 00:12:34.240]  我記得在那幾年之前
[00:12:34.240 --> 00:12:36.080]  我在自己住屋的附近
[00:12:36.080 --> 00:12:38.480]  經常看到一位盲眼的乞丐
[00:12:38.480 --> 00:12:40.240]  帶著一個他的孩子
[00:12:40.240 --> 00:12:42.880]  在街頭經常行乞
[00:12:42.880 --> 00:12:45.040]  這個乞丐會吹口琴
[00:12:45.040 --> 00:12:46.640]  但是他是盲眼的
[00:12:46.640 --> 00:12:48.160]  我覺得挺好
[00:12:48.160 --> 00:12:51.280]  挺難得能夠學到一首好的口琴
[00:12:51.280 --> 00:12:53.280]  就一直行乞
[00:12:53.280 --> 00:12:54.400]  但那段時間
[00:12:54.400 --> 00:12:57.040]  突然間我在銅鑼灣一個旺區
[00:12:57.040 --> 00:12:58.880]  看到他
[00:12:58.880 --> 00:13:00.640]  當時他不是在行乞
[00:13:00.640 --> 00:13:02.480]  是牽著女兒的手
[00:13:02.480 --> 00:13:03.760]  拿著拐杖
[00:13:03.760 --> 00:13:07.680]  到處欣賞著槍槍的情況
[00:13:07.680 --> 00:13:09.120]  我看到他的時候
[00:13:09.120 --> 00:13:12.080]  不過看得挺好
[00:13:12.080 --> 00:13:14.080]  突然間有一種被欺騙的感覺
[00:13:14.080 --> 00:13:15.120]  因為很多個月
[00:13:15.120 --> 00:13:19.520]  看到他盲眼在行乞
[00:13:19.520 --> 00:13:21.520]  而在那個時候突然間發覺
[00:13:21.520 --> 00:13:24.480]  他原來是看得見的
[00:13:24.480 --> 00:13:25.520]  我們很多時候都會覺得
[00:13:25.520 --> 00:13:27.360]  是被欺騙的感覺
[00:13:27.360 --> 00:13:29.520]  但不單止是有時候覺得被欺騙
[00:13:29.520 --> 00:13:32.960]  也會知道有時候自己也是在欺騙別人
[00:13:32.960 --> 00:13:35.040]  你在公司在工作環境
[00:13:35.040 --> 00:13:37.760]  有時候你會發覺很多令你傷心的事
[00:13:37.760 --> 00:13:39.920]  突然間聽見你的同事告訴你
[00:13:39.920 --> 00:13:44.000]  喂 他在老闆面前說你
[00:13:44.000 --> 00:13:46.560]  說他失職
[00:13:46.560 --> 00:13:49.440]  你馬上說我何時這樣說
[00:13:49.440 --> 00:13:51.440]  慢慢你會知道原來你的同事
[00:13:51.440 --> 00:13:54.400]  很想得到你的職份
[00:13:54.400 --> 00:13:57.600]  想得到你的職份之餘
[00:13:57.600 --> 00:14:00.320]  他要找方法來重傷你
[00:14:00.320 --> 00:14:01.360]  很多不同的方法
[00:14:01.360 --> 00:14:04.480]  來欺騙不誠實的情況
[00:14:04.480 --> 00:14:05.760]  大家聽到很多的消息
[00:14:05.760 --> 00:14:07.840]  很多新聞提及一些意外
[00:14:07.840 --> 00:14:10.400]  其實背後很多是不誠實的因素
[00:14:10.400 --> 00:14:12.480]  在國內很多流放
[00:14:12.480 --> 00:14:15.920]  是倒塌的情況 大家聽到
[00:14:15.920 --> 00:14:17.760]  為何會有這樣的情況呢
[00:14:17.760 --> 00:14:19.840]  背後有很多貪污的事情
[00:14:19.840 --> 00:14:23.760]  也有很多的承建商欺騙
[00:14:23.760 --> 00:14:27.360]  本來說是這樣的價錢買這些原料
[00:14:27.360 --> 00:14:29.360]  但用一些更低的價錢買一些
[00:14:29.360 --> 00:14:31.840]  是更加不好的
[00:14:31.840 --> 00:14:34.240]  一些不夠質素的材料
[00:14:34.240 --> 00:14:36.880]  以致起起下下就倒塌
[00:14:36.880 --> 00:14:38.480]  我們見到報紙賣的消息
[00:14:38.480 --> 00:14:41.360]  很多人因此死亡 因此受傷
[00:14:41.360 --> 00:14:44.880]  最近香港也有一個消息提及有關的事情
[00:14:44.880 --> 00:14:45.840]  不單止這方面
[00:14:45.840 --> 00:14:47.280]  有很多人際之間的事情
[00:14:47.280 --> 00:14:50.320]  上上出現很多不誠實的事情
[00:14:50.320 --> 00:14:53.760]  早一個月有個新聞令我自己很驚訝
[00:14:53.760 --> 00:14:58.000]  一位家庭主婦因為欠下一些債
[00:14:58.000 --> 00:15:01.120]  特別是欠下自己鄰居一筆錢
[00:15:01.120 --> 00:15:04.400]  欠下這位先生一筆錢之後
[00:15:04.400 --> 00:15:05.520]  他有一次提出
[00:15:05.520 --> 00:15:07.920]  我沒有錢還你了
[00:15:07.920 --> 00:15:11.040]  不如我把關係給你
[00:15:11.040 --> 00:15:13.600]  因此兩個人有肉體的關係
[00:15:13.600 --> 00:15:17.760]  作為抵銷了這筆債項的方式
[00:15:17.760 --> 00:15:20.880]  但後來這件事情被自己的丈夫知道
[00:15:20.880 --> 00:15:22.400]  他不知道怎樣解釋
[00:15:22.400 --> 00:15:26.400]  然後他說我被他強姦
[00:15:26.400 --> 00:15:28.320]  因此法庭就開始審訊
[00:15:28.320 --> 00:15:31.920]  過程當中將真相揭發出來
[00:15:31.920 --> 00:15:34.000]  當我看到這消息的時候
[00:15:34.000 --> 00:15:37.120]  我好體會到一點
[00:15:37.120 --> 00:15:40.800]  不誠實帶來了多少傷害
[00:15:40.800 --> 00:15:42.800]  帶來了很多混亂
[00:15:42.800 --> 00:15:48.720]  帶來了很多對人對己的損害
[00:15:48.720 --> 00:15:50.080]  在情經裡說
[00:15:50.080 --> 00:15:54.400]  「事就說事,不事就說不事」
[00:15:54.400 --> 00:15:56.240]  似乎是一個很簡單的原則
[00:15:56.240 --> 00:15:58.000]  但卻是一個多麼重要
[00:15:58.000 --> 00:16:01.280]  今天你我整個社會裡都需要的
[00:16:01.280 --> 00:16:03.360]  一個重要的生命質素
[00:16:03.360 --> 00:16:07.040]  能夠堅守在一個正直誠實當中
[00:16:07.040 --> 00:16:08.160]  有些人說不要緊
[00:16:08.160 --> 00:16:09.920]  我簡單說兩句
[00:16:09.920 --> 00:16:10.960]  「於事」
[00:16:10.960 --> 00:16:12.160]  即是不要大問題
[00:16:12.160 --> 00:16:13.920]  不要傷大雅
[00:16:13.920 --> 00:16:14.720]  但你會發覺
[00:16:14.720 --> 00:16:17.760]  你在小的事情上失去了誠實
[00:16:17.760 --> 00:16:19.680]  你會發覺你慢慢慢慢
[00:16:19.680 --> 00:16:24.480]  就會更放心在大問題上欺騙
[00:16:24.480 --> 00:16:28.080]  誠實的事情是要保衛著的
[00:16:28.080 --> 00:16:29.440]  當你稍微鬆懈
[00:16:29.440 --> 00:16:33.440]  它就會不斷變本加厲
[00:16:33.440 --> 00:16:34.720]  以致你自己都想不到
[00:16:34.720 --> 00:16:37.760]  突然變成一個欺騙人的人
[00:16:37.760 --> 00:16:39.360]  但我們也看到很多弟兄姐妹
[00:16:39.360 --> 00:16:40.960]  有很好的生命見證
[00:16:40.960 --> 00:16:43.280]  我記得有一位姐妹跟我分享
[00:16:43.280 --> 00:16:45.680]  她說她很想有一個好的居所
[00:16:45.680 --> 00:16:47.360]  很多年都申請居屋
[00:16:47.360 --> 00:16:49.680]  但都不成功抽不到
[00:16:49.680 --> 00:16:52.160]  有一次很開心抽到了
[00:16:52.160 --> 00:16:56.880]  抽到之後她就去和有關的政府人員聊天
[00:16:56.880 --> 00:16:59.600]  他們就再詢問她有關你的家庭背景
[00:16:59.600 --> 00:17:00.880]  問她要過的事情
[00:17:00.880 --> 00:17:02.400]  問著問著就說
[00:17:02.400 --> 00:17:05.040]  你申請的時候沒有做兼職
[00:17:05.040 --> 00:17:07.360]  現在你有做
[00:17:07.360 --> 00:17:10.080]  這位姐妹就在掙扎
[00:17:10.080 --> 00:17:11.520]  應不應該告訴她
