
[00:00:00.000 --> 00:00:03.280]  請姐妹平安 我自己有一個心意
[00:08:08.880 --> 00:08:12.080]  將他自我膨脹的機會完全減到零
[00:08:13.640 --> 00:08:16.240]  以利亞經歷了神的真實
[00:08:16.240 --> 00:08:23.640]  但是他沒有機會讓他自己去表演他的偉大的神蹟
[00:08:23.640 --> 00:08:26.320]  最後一個挑戰更加厲害
[00:08:26.320 --> 00:08:29.000]  就是這個時候慢慢發生另外一件事
[00:08:29.000 --> 00:08:32.600]  就是他寡婦的兒子病死了
[00:08:32.600 --> 00:08:33.840]  這是唯一的兒子
[00:08:33.840 --> 00:08:35.040]  這是他的心肝
[00:08:35.040 --> 00:08:36.720]  這個兒子病的時候
[00:08:36.720 --> 00:08:38.480]  一邊病一邊被人病死了
[00:08:38.480 --> 00:08:41.560]  於是寡婦就狂罵以利亞
[00:08:41.560 --> 00:08:43.880]  有時候我們說為什麼要狂罵他
[00:08:43.880 --> 00:08:44.680]  關他什麼事
[00:08:44.680 --> 00:08:46.440]  你的兒子病而已
[00:08:46.440 --> 00:08:47.800]  別人沒有弄死你的兒子
[00:08:47.800 --> 00:08:48.920]  但是我後來想了想
[00:08:48.920 --> 00:08:50.040]  也有理由
[00:08:50.040 --> 00:08:51.800]  你想想過程當中
[00:08:51.800 --> 00:08:54.840]  這個毫無辦法的寡婦什麼都沒有
[00:08:54.840 --> 00:08:56.440]  兒子開始病的時候
[00:08:56.440 --> 00:08:57.880]  這是他最心痛的事
[00:08:57.880 --> 00:08:59.000]  最危險的事
[00:08:59.000 --> 00:09:00.240]  最擔心的事
[00:09:00.240 --> 00:09:01.560]  我相信很簡單
[00:09:01.560 --> 00:09:02.760]  第一件他一定會做的
[00:09:02.760 --> 00:09:03.360]  就是什麼呢?
[00:09:03.360 --> 00:09:04.920]  家裡有一個神人
[00:09:04.920 --> 00:09:06.320]  以利亞
[00:09:06.320 --> 00:09:09.000]  所以他一定會找以利亞為他祈禱
[00:09:09.000 --> 00:09:10.720]  以利亞肯定不會說
[00:09:10.720 --> 00:09:11.480]  我最近很忙
[00:09:11.480 --> 00:09:12.080]  我沒空
[00:09:12.080 --> 00:09:13.080]  不會的
[00:09:13.080 --> 00:09:13.920]  他一定會為他祈禱
[00:09:13.920 --> 00:09:14.440]  我很好
[00:09:14.440 --> 00:09:15.280]  我為你祈禱
[00:09:15.280 --> 00:09:16.640]  於是聖經告訴我們
[00:09:16.640 --> 00:09:17.520]  這個兒子
[00:09:17.520 --> 00:09:19.200]  以利亞一邊祈禱
[00:09:19.200 --> 00:09:20.640]  這個兒子越病越重
[00:09:20.640 --> 00:09:22.240]  以利亞越來越祈禱
[00:09:22.240 --> 00:09:23.720]  那個兒子就越病越重
[00:09:23.720 --> 00:09:25.480]  最後死了
[00:09:25.480 --> 00:09:28.680]  所以那個媽媽非常生氣
[00:09:28.680 --> 00:09:29.920]  為什麼會這樣
[00:09:29.920 --> 00:09:31.480]  你祈什麼
[00:09:31.480 --> 00:09:32.480]  以利亞這個時候
[00:09:32.480 --> 00:09:35.360]  他的自尊真的踩到鐵底
[00:09:35.360 --> 00:09:36.720]  什麼辦法都沒有
[00:09:36.720 --> 00:09:40.520]  他只好抱著這個年輕人的死屍
[00:09:40.520 --> 00:09:42.000]  一直叫神說
[00:09:42.000 --> 00:09:43.120]  神你幫他
[00:09:43.120 --> 00:09:44.120]  你救他
[00:09:44.120 --> 00:09:47.520]  於是這個生命重新復活
[00:09:47.520 --> 00:09:49.440]  在這幾個挑戰裡面
[00:09:49.440 --> 00:09:50.480]  讓以利亞
[00:09:50.480 --> 00:09:53.840]  自我以利亞那種自己的驕傲
[00:09:53.840 --> 00:09:56.400]  一直削弱到沒有
[00:09:56.400 --> 00:09:57.800]  他就合格了
[00:09:57.800 --> 00:09:59.920]  於是就可以做一件大事
[00:09:59.920 --> 00:10:02.920]  於是生命又開始上到高峰
[00:10:02.920 --> 00:10:04.640]  大家應該很記得
[00:10:04.640 --> 00:10:07.680]  神就讓他在加密山上
[00:10:07.680 --> 00:10:13.040]  一個人對抗850個假先知的敵人
[00:10:13.040 --> 00:10:14.560]  一對850
[00:10:14.560 --> 00:10:16.880]  450個巴力的先知
[00:10:16.880 --> 00:10:18.880]  400個亞瑟拉的先知
[00:10:18.880 --> 00:10:20.240]  人多勢眾
[00:10:20.240 --> 00:10:23.160]  但是整個過程當中
[00:10:23.160 --> 00:10:27.840]  神顯出偉大站在以利亞那邊
[00:10:27.840 --> 00:10:34.600]  於是火從天上燒取以利亞的祭物
[00:10:34.600 --> 00:10:37.040]  那些假先知搞來搞去都出不來
[00:10:37.040 --> 00:10:39.160]  於是群情洶湧
[00:10:39.160 --> 00:10:41.240]  當時阿哈也在場
[00:10:41.240 --> 00:10:42.160]  這個皇帝
[00:10:42.160 --> 00:10:45.160]  看到群情說真的知道了
[00:10:45.160 --> 00:10:47.000]  這就是耶和華的真神
[00:10:47.000 --> 00:10:50.080]  於是人們就將這些假先知抓去殺
[00:10:50.080 --> 00:10:51.560]  在這個時間裡面
[00:10:51.560 --> 00:10:57.400]  以利亞感覺到以色列的宗教信仰的復興要來了
[00:10:57.400 --> 00:10:58.840]  群眾醒了
[00:10:58.840 --> 00:11:00.840]  阿哈親眼看到
[00:11:00.840 --> 00:11:02.880]  於是阿哈就轉身
[00:11:02.880 --> 00:11:06.560]  坐馬車回到他的王城以色列
[00:11:06.560 --> 00:11:08.280]  在這個地方
[00:11:08.280 --> 00:11:09.400]  聖經告訴我們
[00:11:09.400 --> 00:11:11.000]  以利亞很興奮
[00:11:11.000 --> 00:11:13.640]  紮了一條腰帶
[00:11:13.640 --> 00:11:14.840]  然後就跑
[00:11:14.840 --> 00:11:17.720]  跑到和車一樣那麼快跑過頭
[00:11:17.720 --> 00:11:18.920]  那麼快做什麼?
[00:11:18.920 --> 00:11:21.320]  回到王城裡面要看復興
[00:11:21.320 --> 00:11:23.040]  怎知道回到去的時候
[00:11:23.040 --> 00:11:25.880]  他所得到的並不是看到以色列的復興
[00:11:25.880 --> 00:11:27.680]  他所期待的那幅圖畫
[00:11:27.680 --> 00:11:34.080]  而是耶洗別聽了阿哈丈夫的報告之後
[00:11:34.080 --> 00:11:36.680]  耶洗別找人來和以利亞說
[00:11:36.680 --> 00:11:38.000]  明天我不殺你
[00:11:38.000 --> 00:11:38.800]  我不姓耶
[00:11:38.800 --> 00:11:41.280]  不是這麼說的
[00:11:41.280 --> 00:11:43.360]  總之我一定要殺你
[00:11:43.360 --> 00:11:45.600]  於是以利亞就走了
[00:11:45.600 --> 00:11:48.880]  突然間一個很大的情緒崩潰
[00:11:48.880 --> 00:11:51.720]  聖經說以利亞恐懼逃跑
[00:11:51.720 --> 00:11:53.120]  甚至求死
[00:11:53.120 --> 00:11:54.720]  什麼都放棄
[00:11:54.720 --> 00:11:57.040]  就是我們剛才所讀的聖經
[00:11:57.040 --> 00:11:58.520]  不需要詳細再說
[00:11:58.520 --> 00:12:01.240]  一直走向南走
[00:12:01.240 --> 00:12:03.920]  走到別士巴
[00:12:03.920 --> 00:12:05.200]  這是礦野的地方
[00:12:05.200 --> 00:12:06.320]  沒有水的地方
[00:12:06.320 --> 00:12:07.800]  去到那裡的時候
[00:12:07.800 --> 00:12:10.640]  最後將他跟著他的僕人都放下
[00:12:10.640 --> 00:12:11.280]  我自己走
[00:12:11.280 --> 00:12:12.200]  你不要再跟我
[00:12:12.200 --> 00:12:15.040]  自己一個人走到羅騰樹下就求死
[00:12:15.040 --> 00:12:17.840]  聖經所說的話是極度的憂鬱
[00:12:17.840 --> 00:12:18.920]  我夠了
[00:12:18.920 --> 00:12:20.120]  我夠了
[00:12:20.120 --> 00:12:22.840]  我不知道他的意思是神你玩夠我了
[00:12:22.840 --> 00:12:25.360]  或者神我人生夠了
[00:12:25.360 --> 00:12:26.440]  我不會再做了
[00:12:26.440 --> 00:12:28.040]  我死了就好了
[00:12:28.040 --> 00:12:30.080]  因為我什麼都做不出來
[00:12:30.080 --> 00:12:32.720]  我吸不上我以往的列祖
[00:12:32.720 --> 00:12:34.600]  就在這個時間裡面
[00:12:34.600 --> 00:12:36.240]  以利亞就放下
[00:12:36.240 --> 00:12:37.400]  聖經告訴我們
[00:12:37.400 --> 00:12:41.200]  以利亞是一個典型的抑鬱
[00:12:41.200 --> 00:12:43.080]  這個典型的抑鬱裡面
[00:12:43.080 --> 00:12:43.680]  我們看看
[00:12:43.680 --> 00:12:45.840]  如果你看看他這個現象
[00:12:45.840 --> 00:12:47.120]  第一他抽離了自己
[00:12:47.120 --> 00:12:48.200]  他不想再見人
[00:12:48.200 --> 00:12:51.120]  情緒低落
[00:12:51.120 --> 00:12:53.640]  他自憐
[00:12:53.640 --> 00:12:54.640]  覺得自己很慘
[00:12:54.640 --> 00:12:56.400]  他自卑
[00:12:56.560 --> 00:12:57.920]  覺得自己什麼用都沒有
[00:12:57.920 --> 00:13:01.320]  他喪失了所有的信心
[00:13:01.320 --> 00:13:03.120]  他對一切都沒有興趣
[00:13:03.120 --> 00:13:04.520]  他不想犧牲
[00:13:04.520 --> 00:13:06.000]  他很疲倦
[00:13:06.000 --> 00:13:07.680]  他心靈疲倦
[00:13:07.680 --> 00:13:09.160]  身體又疲倦
[00:13:09.160 --> 00:13:10.680]  他什麼都不想再試
[00:13:10.680 --> 00:13:11.560]  他放棄
[00:13:11.560 --> 00:13:12.880]  他憤怒
[00:13:12.880 --> 00:13:15.960]  他甚至想自己的命都不要
[00:13:15.960 --> 00:13:22.080]  這個是不是你有時和我見到這一幅很嚴重的圖畫
[00:13:22.080 --> 00:13:23.760]  可能在你身上
[00:13:23.960 --> 00:13:26.680]  也可能在你身邊的人身上
[00:13:26.680 --> 00:13:35.160]  究竟我們的神怎樣去和他重新帶他出這個幽谷
[00:13:35.160 --> 00:13:39.040]  這個就是今天我們和大家一起去研究的地方
[00:13:39.040 --> 00:13:40.600]  第一
[00:13:40.600 --> 00:13:44.240]  一個人他有情緒的崩潰
[00:13:44.240 --> 00:13:45.400]  到了這樣的地步
[00:13:45.400 --> 00:13:46.880]  肯定有原因
[00:13:46.880 --> 00:13:50.360]  一個引發的
[00:13:50.360 --> 00:13:52.360]  通常是一些引發的事件
[00:13:53.080 --> 00:13:54.480]  以利亞就很清楚
[00:13:54.480 --> 00:13:57.240]  以利亞我不知道他當時他自不自知
[00:13:57.240 --> 00:13:59.960]  不過今天我們看他的時候就很明顯
[00:13:59.960 --> 00:14:02.960]  什麼令到以利亞整個人崩潰了
[00:14:02.960 --> 00:14:05.880]  搞到這樣完全抑鬱
[00:14:05.880 --> 00:14:07.520]  就是那件事
[00:14:07.520 --> 00:14:10.200]  就是他期望的事情沒有出現
[00:14:10.200 --> 00:14:14.160]  並且他充滿了那種滿心的期待
[00:14:14.160 --> 00:14:17.600]  帶來的是徹底的失望
[00:14:18.080 --> 00:14:23.920]  這個落差是將以利亞打到情緒崩潰
[00:14:23.920 --> 00:14:25.760]  肯定有些事情
[00:14:25.760 --> 00:14:28.160]  可能以利亞是這樣
[00:14:28.160 --> 00:14:32.120]  可能對另外一些人來說有另外一些事情
[00:14:32.120 --> 00:14:34.800]  如果你不知道那是什麼
[00:14:34.800 --> 00:14:38.360]  你就沒有辦法去慢慢走出那個幽谷
[00:14:38.360 --> 00:14:39.920]  那是什麼事情
[00:14:39.920 --> 00:14:41.560]  為什麼落差這麼大
[00:14:41.560 --> 00:14:42.720]  待會我們才處理
[00:14:42.720 --> 00:14:44.800]  但是那個落差我們一定要明白
[00:14:45.360 --> 00:14:48.080]  去DSE你以為我怎麼都有
[00:14:48.080 --> 00:14:49.000]  五星星的
[00:14:49.000 --> 00:14:51.720]  如果沒有五星星起碼也有五星星
[00:14:51.720 --> 00:14:53.160]  誰知道出來只有三星星
[00:14:53.160 --> 00:14:54.640]  整個人很慌
[00:14:54.640 --> 00:14:56.120]  為什麼我不行
[00:14:56.120 --> 00:14:57.440]  自卑
[00:14:57.440 --> 00:14:58.560]  自戀
[00:14:58.560 --> 00:15:00.000]  震驚
[00:15:00.000 --> 00:15:01.400]  這個就是這樣
[00:15:01.400 --> 00:15:03.760]  還有很多不同的情況
[00:15:03.760 --> 00:15:07.440]  我們上一年到了暑假之前已經覺得
[00:15:07.440 --> 00:15:09.720]  這個疫症應該結束了
[00:15:09.720 --> 00:15:11.400]  怎麼搞這麼久
[00:15:11.400 --> 00:15:13.280]  就算暑假去不了旅行
[00:15:13.280 --> 00:15:14.960]  起碼秋天也可以
[00:15:14.960 --> 00:15:16.520]  聖誕節一定可以
[00:15:16.520 --> 00:15:18.080]  誰知道搞到現在一年之後
[00:15:18.080 --> 00:15:19.240]  還是這樣
[00:15:19.240 --> 00:15:21.040]  高高低低又出
[00:15:21.040 --> 00:15:21.960]  又說不行
[00:15:21.960 --> 00:15:22.720]  又說可以
[00:15:22.720 --> 00:15:23.560]  又正常
[00:15:23.560 --> 00:15:25.240]  為什麼又說不會正常
[00:15:25.240 --> 00:15:27.200]  甚至我們以後都會這樣
[00:15:27.200 --> 00:15:28.400]  整個人厭悶
[00:15:28.400 --> 00:15:30.760]  感覺到我們根本不知道怎麼將希望
[00:15:30.760 --> 00:15:32.080]  怎麼計劃
[00:15:32.080 --> 00:15:35.760]  我們心裡面感覺到前面那條路怎麼走下去
[00:15:35.760 --> 00:15:37.720]  生活不知道怎麼準備
[00:15:37.720 --> 00:15:40.960]  你以為你自己忠心工作
[00:15:40.960 --> 00:15:42.920]  你期待你忠心工作的時候
[00:15:42.920 --> 00:15:44.560]  就可以熬過這個困難
[00:15:44.560 --> 00:15:46.960]  最困難的日子裡面
[00:15:46.960 --> 00:15:48.000]  你撐著
[00:15:48.000 --> 00:15:49.160]  老闆說你真的好
[00:15:49.160 --> 00:15:51.120]  謝謝你和我們一起撐著工作
[00:15:51.120 --> 00:15:53.920]  誰知道現在生意慢慢好起來的時候才開除你
[00:15:53.920 --> 00:15:56.240]  砰一聲
[00:15:56.240 --> 00:15:57.560]  怎麼會這樣
[00:15:57.560 --> 00:15:58.400]  就是這樣
[00:15:58.400 --> 00:16:01.960]  這是以利亞那種徹底的失望
[00:16:01.960 --> 00:16:05.680]  徹底失望是他一直帶著那些圖畫
[00:16:05.680 --> 00:16:10.160]  我相信以利亞一直狂奔回耶穌列的時候
[00:16:10.160 --> 00:16:11.720]  他腦子裡面一直出現的福
[00:16:11.720 --> 00:16:16.840]  就是以色列整個國家的宗教信仰復興的那幅圖畫
[00:16:16.840 --> 00:16:19.200]  因為群眾已經在山上表現
[00:16:19.200 --> 00:16:20.320]  他回到去的時候
[00:16:20.320 --> 00:16:25.040]  他相信群眾已經大聲讚美耶和華
[00:16:25.040 --> 00:16:26.600]  就算阿罕不想
[00:16:26.600 --> 00:16:28.120]  他也開始說好了
[00:16:28.120 --> 00:16:31.120]  那些酋長也要收拾一下
[00:16:31.120 --> 00:16:32.200]  不要搞這麼多事情
[00:16:32.200 --> 00:16:33.760]  起碼他們看到這幅圖畫
[00:16:33.760 --> 00:16:36.040]  誰知道一回到去的時候
[00:16:36.040 --> 00:16:38.200]  他被人追殺令
[00:16:38.200 --> 00:16:39.880]  什麼都沒有了
[00:16:40.320 --> 00:16:42.240]  什麼都沒有了
[00:16:42.240 --> 00:16:46.080]  令他突然間被打沉的一個原因
[00:16:46.080 --> 00:16:48.320]  你知不知道你被人打沉是什麼原因
[00:16:48.320 --> 00:16:49.520]  是什麼打沉
[00:16:49.520 --> 00:16:50.560]  你有什麼辦法
[00:16:50.560 --> 00:16:51.320]  就是這樣
[00:16:51.320 --> 00:16:52.520]  就是這樣令我失望
[00:16:52.520 --> 00:16:53.360]  這個社會
[00:16:53.360 --> 00:16:55.040]  這個社會就是這樣令我失望
[00:16:55.040 --> 00:16:56.760]  這個際遇就是這樣令我失望
[00:16:56.760 --> 00:16:58.520]  我周圍的人就是這樣令我失望
[00:16:58.520 --> 00:17:00.240]  這件事就是這樣令我失望
[00:17:00.240 --> 00:17:01.280]  我都改不了
[00:17:01.280 --> 00:17:02.040]  好
[00:17:02.040 --> 00:17:04.360]  在這裡我們看看神怎麼去做
[00:17:04.360 --> 00:17:06.840]  我們不是單單要知道
[00:17:06.840 --> 00:17:09.840]  或者告訴自己我改不了
[00:17:10.840 --> 00:17:12.440]  神帶我們去看
[00:17:12.440 --> 00:17:15.960]  為什麼我們要有這樣的期望
[00:17:15.960 --> 00:17:17.960]  這個不是悲觀
[00:17:17.960 --> 00:17:19.920]  我們可以說
[00:17:19.920 --> 00:17:22.960]  這種可以是一種健康的接納
[00:17:22.960 --> 00:17:25.960]  因為這個世間有什麼特別
