
[00:00:00.000 --> 00:00:06.000]  我們提到:那應許我們的是可信的
[00:01:50.000 --> 00:01:53.000]  但我聽過很多弟兄姊妹說
[00:01:53.000 --> 00:01:55.000]  「我們自己沒有信心
[00:01:55.000 --> 00:01:58.000]  信心常常都不足有軟弱的信心
[00:01:58.000 --> 00:02:00.000]  那怎樣算呢?」
[00:02:00.000 --> 00:02:02.000]  我記得第一次自己領修的時候
[00:02:02.000 --> 00:02:04.000]  看到聖經貼在羅利加的後書
[00:02:04.000 --> 00:02:07.000]  一看的時候心中很得鼓勵
[00:02:07.000 --> 00:02:11.000]  聖經提及當時保羅請教會為他們祈禱
[00:02:11.000 --> 00:02:15.000]  因為有很多惡者、很多惡人在當中
[00:02:15.000 --> 00:02:20.000]  因此他們內心很清楚想講述一件事
[00:02:20.000 --> 00:02:25.000]  就是「不是所有人都有信心」
[00:02:25.000 --> 00:02:32.000]  然後他說「但是感謝神,神是信實的
[00:02:32.000 --> 00:02:37.000]  祂要兼顧我們,祂要保守我們」
[00:02:37.000 --> 00:02:39.000]  沒錯,我們的信心會不足
[00:02:39.000 --> 00:02:44.000]  但我們的信心不是因為相信自己有強的信心
[00:02:44.000 --> 00:02:48.000]  而是知道神是信實的
[00:02:48.000 --> 00:02:50.000]  祂是信實的
[00:02:50.000 --> 00:02:52.000]  祂會兼顧我們
[00:02:52.000 --> 00:02:55.000]  祂會保守我們
[00:02:55.000 --> 00:02:58.000]  因此弟兄姊妹我們很清楚地知道
[00:02:58.000 --> 00:03:01.000]  當我們去尋求神的時候
[00:03:01.000 --> 00:03:04.000]  是因為知道祂會幫助我們
[00:03:04.000 --> 00:03:06.000]  因此我們見到很多的先賢
[00:03:06.000 --> 00:03:08.000]  他們不是沒有軟弱
[00:03:08.000 --> 00:03:11.000]  但見到神去幫助他們
[00:03:11.000 --> 00:03:13.000]  去引導他們
[00:03:13.000 --> 00:03:16.000]  我們一起看看聖經怎樣講述這些人物
[00:03:16.000 --> 00:03:26.000]  第十一章第八節
[00:03:26.000 --> 00:03:27.000]  我們一起看看
[00:03:27.000 --> 00:03:31.000]  「因著信阿伯拉罕在蒙召的時候
[00:03:31.000 --> 00:03:36.000]  就聽命往他將要承受違約的地方去
[00:03:36.000 --> 00:03:42.000]  他出去的時候還不知道要往那裡去」
[00:03:42.000 --> 00:03:44.000]  聖經提到當時的阿伯拉罕
[00:03:44.000 --> 00:03:46.000]  大家很熟悉他
[00:03:46.000 --> 00:03:48.000]  他蒙召的時候
[00:03:48.000 --> 00:03:50.000]  聖經就說他聽命
[00:03:50.000 --> 00:03:51.000]  很簡單很直接
[00:03:51.000 --> 00:03:53.000]  領受神的呼召
[00:03:53.000 --> 00:03:55.000]  他就聽從神的命令
[00:03:55.000 --> 00:03:58.000]  去神要他去的地方
[00:03:58.000 --> 00:04:02.000]  去遵從神給他的吩咐
[00:04:02.000 --> 00:04:04.000]  或者我們都會問
[00:04:04.000 --> 00:04:06.000]  那他去哪裡?
[00:04:06.000 --> 00:04:09.000]  但似乎聖經沒有解釋到
[00:04:09.000 --> 00:04:10.000]  是甚麼地方
[00:04:10.000 --> 00:04:14.000]  甚至阿伯拉罕是不知道會去哪裡
[00:04:14.000 --> 00:04:16.000]  或者你會很自然地說
[00:04:16.000 --> 00:04:19.000]  如果知道去哪裡都放心一點
[00:04:19.000 --> 00:04:21.000]  但聖經沒有說
[00:04:21.000 --> 00:04:25.000]  只是說你要去
[00:04:25.000 --> 00:04:26.000]  有些時候
[00:04:26.000 --> 00:04:29.000]  天父好像不想讓我們知道
[00:04:29.000 --> 00:04:31.000]  那個終站在哪裡
[00:04:31.000 --> 00:04:34.000]  他只是告訴你前面那一步是怎樣走
[00:04:34.000 --> 00:04:36.000]  但最終去哪裡
[00:04:36.000 --> 00:04:40.000]  不會即時告訴我們
[00:04:40.000 --> 00:04:42.000]  如果我們太快知道終站
[00:04:42.000 --> 00:04:46.000]  可能我們很快已經走了
[00:04:46.000 --> 00:04:48.000]  知道終站是怎樣
[00:04:48.000 --> 00:04:49.000]  很害怕
[00:04:49.000 --> 00:04:51.000]  因此害怕就會逃避
[00:04:51.000 --> 00:04:53.000]  可能一開始已經跟神說
[00:04:53.000 --> 00:04:55.000]  對不起我不去了
[00:04:55.000 --> 00:04:58.000]  但神沒有要我們知道終站
[00:04:58.000 --> 00:05:02.000]  但他應許帶領我們前面那一步
[00:05:02.000 --> 00:05:05.000]  然後一步一步帶領著我們
[00:05:05.000 --> 00:05:09.000]  亦都是幫助我們不會將那種所謂掌握
[00:05:09.000 --> 00:05:13.000]  放在自己對環境的操控上
[00:05:13.000 --> 00:05:16.000]  因為知道事情不是自己的操控
[00:05:16.000 --> 00:05:18.000]  因此更加將信心
[00:05:18.000 --> 00:05:21.000]  集中在那位主的身上
[00:05:21.000 --> 00:05:24.000]  很多時候主沒有讓我們知道終站
[00:05:24.000 --> 00:05:28.000]  但要我們放膽走前面的一步
[00:05:28.000 --> 00:05:32.000]  然後祂繼續帶領我們第二步
[00:05:32.000 --> 00:05:34.000]  當時我們見到阿伯拉罕的回應就是
[00:05:34.000 --> 00:05:38.000]  他去到一個他自己都不知道會去哪裡的地方
[00:05:38.000 --> 00:05:40.000]  但他就出去
[00:05:40.000 --> 00:05:43.000]  走上神給他的路
[00:05:43.000 --> 00:05:46.000]  這個地方他去到做什麼呢
[00:05:46.000 --> 00:05:48.000]  他去做客裡
[00:05:48.000 --> 00:05:50.000]  大家看下第五節
[00:05:50.000 --> 00:05:55.000]  聖經說:因著信他在
[00:05:55.000 --> 00:05:57.000]  對不起是第九節
[00:05:57.000 --> 00:06:01.000]  因著信他在應許之地寄居
[00:06:01.000 --> 00:06:06.000]  好像是在異鄉與承受同樣應許的以撒雅國
[00:06:06.000 --> 00:06:10.000]  一樣住在帳棚裡
[00:06:10.000 --> 00:06:12.000]  聖經就提他去到一個地方
[00:06:12.000 --> 00:06:13.000]  他做什麼呢
[00:06:13.000 --> 00:06:14.000]  他做客人的
[00:06:14.000 --> 00:06:16.000]  住在帳棚裡的
[00:06:16.000 --> 00:06:18.000]  這個帳棚也都意味著
[00:06:18.000 --> 00:06:22.000]  是一個要經常留宰的地方
[00:06:22.000 --> 00:06:25.000]  我想大家都會體會
[00:06:25.000 --> 00:06:27.000]  如果你有一個地方
[00:06:27.000 --> 00:06:28.000]  有人告訴你
[00:06:28.000 --> 00:06:31.000]  整片土地都是你的
[00:06:31.000 --> 00:06:34.000]  不過你去到做客人
[00:06:34.000 --> 00:06:40.000]  我試下很簡單地有個比較
[00:06:40.000 --> 00:06:42.000]  如果有人告訴你
[00:06:42.000 --> 00:06:45.000]  在香港有些大型的屋苑
[00:06:45.000 --> 00:06:48.000]  太古城那樣
[00:06:48.000 --> 00:06:50.000]  全部都是你的
[00:06:50.000 --> 00:06:54.000]  不過暫時你去個公園仔
[00:06:54.000 --> 00:06:56.000]  太古城很多公園仔
[00:06:56.000 --> 00:06:59.000]  有個貨櫃箱在那裡
[00:06:59.000 --> 00:07:02.000]  你就住在那裡吧
[00:07:02.000 --> 00:07:03.000]  你在那裡住
[00:07:03.000 --> 00:07:05.000]  不過住了一頭半個月
[00:07:05.000 --> 00:07:06.000]  就告訴你
[00:07:06.000 --> 00:07:08.000]  對不起你要搬去另一邊
[00:07:08.000 --> 00:07:11.000]  另一邊那裡你將貨櫃轉過去
[00:07:11.000 --> 00:07:13.000]  暫住一會兒
[00:07:13.000 --> 00:07:18.000]  不過這個地方將來會是屬於你的
[00:07:18.000 --> 00:07:20.000]  我不知道你會有什麼感受
[00:07:20.000 --> 00:07:21.000]  但你會想像一下
[00:07:21.000 --> 00:07:24.000]  當阿伯拉罕去到迦南地
[00:07:24.000 --> 00:07:28.000]  他當時只能夠住在帳篷裡做客人
[00:07:28.000 --> 00:07:29.000]  而此一住
[00:07:29.000 --> 00:07:31.000]  住了三代
[00:07:31.000 --> 00:07:33.000]  你看到聖經所說
[00:07:33.000 --> 00:07:34.000]  不單止是他
[00:07:34.000 --> 00:07:38.000]  包括了以撒和雅各
[00:07:38.000 --> 00:07:40.000]  三代在那個地方做客人
[00:07:40.000 --> 00:07:44.000]  但是他們不能夠知道將來會是怎樣
[00:07:44.000 --> 00:07:50.000]  只是神應許這個地方將來會視你為基業
[00:07:50.000 --> 00:07:52.000]  因此你發覺在過程中
[00:07:52.000 --> 00:07:54.000]  你必須要很忍耐
[00:07:54.000 --> 00:07:56.000]  一直等候
[00:07:56.000 --> 00:08:01.000]  真正的信心是必須要忍耐等候
[00:08:01.000 --> 00:08:05.000]  整卷希伯來書是不斷講述忍耐的信息
[00:08:05.000 --> 00:08:08.000]  如果大家看看前面我很歡喜的一節金句
[00:08:08.000 --> 00:08:12.000]  在第十章前面的三十五節開始
[00:08:12.000 --> 00:08:15.000]  大家看看
[00:08:15.000 --> 00:08:19.000]  所以你們不可丟棄勇敢的心
[00:08:19.000 --> 00:08:22.000]  行完這樣的心必得大賞賜
[00:08:22.000 --> 00:08:24.000]  你們必須忍耐
[00:08:24.000 --> 00:08:25.000]  我讀和合本
[00:08:25.000 --> 00:08:30.000]  你們必須忍耐使你們行完了神的旨意
[00:08:30.000 --> 00:08:32.000]  對某些弟兄姊妹來說
[00:08:32.000 --> 00:08:35.000]  神或許要我們走一段艱難的路
[00:08:35.000 --> 00:08:39.000]  或許面對著一些很困難的事情
[00:08:39.000 --> 00:08:40.000]  但是如果出於神
[00:08:40.000 --> 00:08:43.000]  當我們行完了神的旨意之後
[00:08:43.000 --> 00:08:47.000]  就可以得著所應許
[00:08:47.000 --> 00:08:51.000]  聖經說:因為還有一點點時候
[00:08:51.000 --> 00:08:55.000]  那要來的就來,並不遲然
[00:08:55.000 --> 00:08:58.000]  神不會要我們多等一刻
[00:08:58.000 --> 00:09:01.000]  但是祂要我們經歷一些難處
[00:09:01.000 --> 00:09:05.000]  我們的信心可以得到磨練
[00:09:05.000 --> 00:09:09.000]  祂可以在其中完成對我們的旨意之後
[00:09:09.000 --> 00:09:13.000]  祂將應許來賜給我們
[00:09:13.000 --> 00:09:16.000]  幾年之前我曾經看到一部報道
[00:09:16.000 --> 00:09:18.000]  提及一位弟兄
[00:09:18.000 --> 00:09:20.000]  這位弟兄是做小販的
[00:09:20.000 --> 00:09:25.000]  他本身是在街市市場工作
[00:09:25.000 --> 00:09:28.000]  但我心裏感覺很欣賞
[00:09:28.000 --> 00:09:30.000]  原因是這位弟兄
[00:09:30.000 --> 00:09:33.000]  他發覺很多同行的人
[00:09:33.000 --> 00:09:37.000]  很欺騙街坊
[00:09:37.000 --> 00:09:41.000]  將價錢降低
[00:09:41.000 --> 00:09:45.000]  但卻將成份份量減少
[00:09:45.000 --> 00:09:50.000]  沒有給足的份量給別人
[00:09:50.000 --> 00:09:52.000]  但這位弟兄的心念就是
[00:09:52.000 --> 00:09:54.000]  我很敬畏神,我不願意欺騙
[00:09:54.000 --> 00:09:58.000]  所以他按照足的份量給別人
[00:09:58.000 --> 00:10:02.000]  當然他不能太低價錢
[00:10:02.000 --> 00:10:05.000]  因此有些人就埋怨他
[00:10:05.000 --> 00:10:07.000]  別人的這麼便宜,你的這麼貴
[00:10:07.000 --> 00:10:11.000]  他不斷解釋,我是給足份量給你們
[00:10:11.000 --> 00:10:14.000]  但似乎客人不高興
[00:10:14.000 --> 00:10:17.000]  但他多年來堅持著
[00:10:17.000 --> 00:10:20.000]  他要在當中敬畏神
[00:10:20.000 --> 00:10:23.000]  能夠做神喜歡的事情
[00:10:23.000 --> 00:10:25.000]  不做欺騙的事情
[00:10:25.000 --> 00:10:27.000]  他生活都可以維持
[00:10:27.000 --> 00:10:30.000]  但他不會有很多收入
[00:10:30.000 --> 00:10:34.000]  當我看到的時候,我心想
[00:10:34.000 --> 00:10:38.000]  如果我是他,我會怎樣做?
[00:10:38.000 --> 00:10:40.000]  當我這次讀到聖經的時候
[00:10:40.000 --> 00:10:42.000]  我就想到,好像一個人
[00:10:42.000 --> 00:10:46.000]  在一個應許之地寄居
[00:10:46.000 --> 00:10:49.000]  沒錯,他不可以在當中有什麼
[00:10:49.000 --> 00:10:52.000]  好像好的收穫
[00:10:52.000 --> 00:10:56.000]  但他在其中,他雖然做客女
[00:10:56.000 --> 00:10:59.000]  但他知道神要賜給他的
[00:10:59.000 --> 00:11:05.000]  將來長遠的,永恆的生命的應許
[00:11:05.000 --> 00:11:06.000]  為什麼他可以這樣做呢?
[00:11:06.000 --> 00:11:08.000]  你再看第十節,你會明白
[00:11:08.000 --> 00:11:13.000]  我想大家一起讀一讀第十節
[00:11:13.000 --> 00:11:17.000]  因為他等待那座有根基的城
[00:11:17.000 --> 00:11:21.000]  就是神所設計,所建造的
[00:11:21.000 --> 00:11:27.000]  他不介意今天住在帳篷
[00:11:27.000 --> 00:11:29.000]  他不介意
[00:11:29.000 --> 00:11:36.000]  弟兄,我想今天的拍攝就停在這裡
[00:11:36.000 --> 00:11:38.000]  當中他很清楚地說
[00:11:38.000 --> 00:11:41.000]  他不介意帳篷,為什麼呢?
[00:11:41.000 --> 00:11:47.000]  是因為他著眼在永恆之城
[00:11:47.000 --> 00:11:50.000]  他的著眼在永恆之城
[00:11:50.000 --> 00:11:54.000]  因此他知道今天就算住在帳篷裡
[00:11:54.000 --> 00:11:58.000]  也不重要,因為他所關注的是
[00:11:58.000 --> 00:12:03.000]  天上的神給他有根有基的城
[00:12:03.000 --> 00:12:06.000]  今天有的,無論是財富地位
[00:12:06.000 --> 00:12:08.000]  就算是豪宅
[00:12:08.000 --> 00:12:12.000]  不是有真正永遠的根基
[00:12:12.000 --> 00:12:16.000]  但是神所預備的,給我們的應許
[00:12:16.000 --> 00:12:19.000]  是真正有永遠的根基的
[00:12:19.000 --> 00:12:22.000]  而整一鍋是因為神所建造
[00:12:22.000 --> 00:12:27.000]  是他所設計的真正根基的城
[00:12:27.000 --> 00:12:29.000]  各位靈姐妹
[00:12:29.000 --> 00:12:31.000]  今天我們在這個世界生活
[00:12:31.000 --> 00:12:35.000]  這個世界有很多跟聖經違背的價值觀念
[00:12:35.000 --> 00:12:39.000]  有很多你會見到的惡人惡事
[00:12:39.000 --> 00:12:41.000]  你會受到一定的難處
[00:12:41.000 --> 00:12:45.000]  如果你堅持真理的原則
[00:12:45.000 --> 00:12:47.000]  但是信心既然有馴服
[00:12:47.000 --> 00:12:51.000]  是意味著去聽從神給我們的吩咐
[00:12:51.000 --> 00:12:54.000]  做他歡喜我們做的事情
[00:12:54.000 --> 00:12:56.000]  又或者神對我們有特別的差遣
[00:12:56.000 --> 00:12:58.000]  我們去遵從
[00:12:58.000 --> 00:13:00.000]  在遵從過程當中
[00:13:00.000 --> 00:13:03.000]  我們感覺好像住在帳篷裡
[00:13:03.000 --> 00:13:06.000]  但是那個不重要
[00:13:06.000 --> 00:13:08.000]  而重要的就是我們知道
[00:13:08.000 --> 00:13:12.000]  神為我們預備永恆的應許
[00:13:12.000 --> 00:13:16.000]  是神賜下的真實的房屋
[00:13:16.000 --> 00:13:20.000]  是在天上神所建造、神所設計的
[00:13:20.000 --> 00:13:22.000]  我們再看下一部分
[00:13:22.000 --> 00:13:24.000]  來到第二個人物就是撒拉了
[00:13:24.000 --> 00:13:27.000]  去到第十一節
[00:13:27.000 --> 00:13:31.000]  聖經就說阿伯拉罕的太太恩爵遜
[00:13:31.000 --> 00:13:35.000]  甚至撒拉她雖然過了生育的年齡
[00:13:35.000 --> 00:13:37.000]  還是能夠懷孕
[00:13:37.000 --> 00:13:42.000]  因為她認為那應許她的是信實的
[00:13:42.000 --> 00:13:45.000]  大家會認識撒拉
[00:13:45.000 --> 00:13:47.000]  當她知道這件事情的時候
[00:13:47.000 --> 00:13:50.000]  她有沒有軟弱過呢?
[00:13:50.000 --> 00:13:52.000]  大家會記得在《藏書記》十八章提到
[00:13:52.000 --> 00:13:55.000]  有三位使者來告訴阿伯拉罕
[00:13:55.000 --> 00:13:59.000]  告訴他將會在明年的時候生一個孩子
[00:13:59.000 --> 00:14:03.000]  當時撒拉在暗笑
[00:14:03.000 --> 00:14:05.000]  她心裡就想
[00:14:05.000 --> 00:14:08.000]  我的丈夫他年紀老邁了
[00:14:08.000 --> 00:14:11.000]  我自己身體衰敗
[00:14:11.000 --> 00:14:14.000]  怎麼可能這個時候會懷孕生孩子
[00:14:14.000 --> 00:14:15.000]  不可能的
[00:14:15.000 --> 00:14:17.000]  她在暗笑
[00:14:17.000 --> 00:14:19.000]  當時使者就指出
[00:14:19.000 --> 00:14:22.000]  你為什麼暗笑呢?
[00:14:22.000 --> 00:14:24.000]  撒拉當時很嘴硬
[00:14:24.000 --> 00:14:26.000]  說我沒有笑話
[00:14:26.000 --> 00:14:30.000]  人有些時候很難接受自己軟弱
[00:14:30.000 --> 00:14:33.000]  甚至不肯承認自己小信
[00:14:33.000 --> 00:14:40.000]  但是天使不讓她去不承認
[00:14:40.000 --> 00:14:43.000]  她說你確實笑了
[00:14:43.000 --> 00:14:47.000]  但是天使就跟撒拉說
[00:14:47.000 --> 00:14:50.000]  這句話你跟我今天都記得的
[00:14:50.000 --> 00:14:54.000]  在神豈有難成的事嗎?
[00:14:54.000 --> 00:14:57.000]  在上帝豈有難成的事嗎?
[00:14:57.000 --> 00:15:00.000]  因此清楚讓她知道
[00:15:00.000 --> 00:15:01.000]  沒錯在你這樣的情況
[00:15:01.000 --> 00:15:03.000]  在人體不可能
[00:15:03.000 --> 00:15:06.000]  但是在上帝當他應許的時候
[00:15:06.000 --> 00:15:09.000]  她必定能夠成全
[00:15:09.000 --> 00:15:11.000]  撒拉的心得著鼓勵
[00:15:11.000 --> 00:15:13.000]  《頂智聖經》希伯來書就說
[00:15:13.000 --> 00:15:19.000]  因為她認為那應許她的是信實的
[00:15:19.000 --> 00:15:20.000]  各位靈姐妹
[00:15:20.000 --> 00:15:23.000]  常常記得這句話
[00:15:23.000 --> 00:15:25.000]  誰應許你的?
[00:15:25.000 --> 00:15:27.000]  是那位創造天地的上帝
[00:15:27.000 --> 00:15:29.000]  他答應了你的事情
[00:15:29.000 --> 00:15:31.000]  他必定會成全
[00:15:31.000 --> 00:15:32.000]  如果你有一個朋友
[00:15:32.000 --> 00:15:34.000]  他信譽很好的
[00:15:34.000 --> 00:15:37.000]  你會說他一定會實現
[00:15:37.000 --> 00:15:42.000]  他一定會成全他所答應的
[00:15:42.000 --> 00:15:46.000]  何況因為上帝他所應許你的每一件事情
[00:15:46.000 --> 00:15:48.000]  一定會成全
[00:15:48.000 --> 00:15:50.000]  所以你記得聖經所說
[00:15:50.000 --> 00:15:52.000]  那應許你的
[00:15:52.000 --> 00:15:54.000]  他是可信的
[00:15:54.000 --> 00:15:56.000]  他必定會成全
[00:15:56.000 --> 00:15:57.000]  然後十二節的時候
[00:15:57.000 --> 00:16:00.000]  你看到其後的後果是怎樣
[00:16:00.000 --> 00:16:02.000]  大家十二節一起看
[00:16:02.000 --> 00:16:06.000]  所以從一個好像已死的人
[00:16:06.000 --> 00:16:09.000]  竟然生出許多子孫來
[00:16:09.000 --> 00:16:12.000]  彷彿天上的星那麼眾多
[00:16:12.000 --> 00:16:17.000]  海邊的沙那麼無數
[00:16:17.000 --> 00:16:19.000]  是人不能夠想像的
[00:16:19.000 --> 00:16:21.000]  從一個已死的人身上
[00:16:21.000 --> 00:16:23.000]  差不多已死了
[00:16:23.000 --> 00:16:28.000]  但竟然可以延伸祝福到千千萬萬的人
[00:16:28.000 --> 00:16:29.000]  各位靈姐妹
[00:16:29.000 --> 00:16:33.000]  你相信聖經的應許嗎?
[00:16:33.000 --> 00:16:36.000]  有些靈姐妹有時會分享
[00:16:36.000 --> 00:16:38.000]  有時行善
[00:16:38.000 --> 00:16:40.000]  聖經教我們做好的事情
[00:16:40.000 --> 00:16:42.000]  良善的事情
[00:16:42.000 --> 00:16:43.000]  很不容易
[00:16:43.000 --> 00:16:45.000]  不容易在哪裡呢?
[00:16:45.000 --> 00:16:46.000]  不是說你做不到
[00:16:46.000 --> 00:16:48.000]  你和我有些時候
[00:16:48.000 --> 00:16:51.000]  間中都會做一兩件好的事情
[00:16:51.000 --> 00:16:53.000]  但是良善的事情
[00:16:53.000 --> 00:16:55.000]  要能夠堅持去做
[00:16:55.000 --> 00:16:57.000]  是最大的挑戰
[00:16:57.000 --> 00:16:59.000]  如果對方不領情
[00:16:59.000 --> 00:17:01.000]  甚至是責備你
[00:17:01.000 --> 00:17:03.000]  你把你最好的給他
[00:17:03.000 --> 00:17:05.000]  他還覺得不夠
[00:17:05.000 --> 00:17:10.000]  還覺得你沒有把應該給他的給他
[00:17:10.000 --> 00:17:11.000]  你的心很氣憤
[00:17:11.000 --> 00:17:13.000]  算了 我不給了
[00:17:13.000 --> 00:17:16.000]  你很容易會放下行善
[00:17:16.000 --> 00:17:19.000]  但是聖經所應許的是什麼呢?
[00:17:19.000 --> 00:17:23.000]  行善不要喪志
[00:17:23.000 --> 00:17:25.000]  若不灰心
[00:17:25.000 --> 00:17:27.000]  到了時候
[00:17:27.000 --> 00:17:30.000]  就必修成
[00:17:30.000 --> 00:17:32.000]  行良善的事情
[00:17:32.000 --> 00:17:34.000]  如果能夠不灰心
[00:17:34.000 --> 00:17:36.000]  到了神捍衛好的時候
[00:17:36.000 --> 00:17:38.000]  你一定會修成
[00:17:38.000 --> 00:17:40.000]  或者在今生
[00:17:40.000 --> 00:17:42.000]  或者在永恆當中
[00:17:42.000 --> 00:17:43.000]  你清楚知道
[00:17:43.000 --> 00:17:46.000]  神要把他要給你的應許
[00:17:46.000 --> 00:17:48.000]  賜給你
[00:17:48.000 --> 00:17:51.000]  因此歷代歷世很多的教徒
[00:17:51.000 --> 00:17:53.000]  不因為對方可愛
[00:17:53.000 --> 00:17:55.000]  所以他行善
[00:17:55.000 --> 00:17:58.000]  不因為知道別人欣賞他
[00:17:58.000 --> 00:17:59.000]  他行善
[00:17:59.000 --> 00:18:02.000]  只知道神吩咐他
[00:18:02.000 --> 00:18:04.000]  他就堅持去行
[00:18:04.000 --> 00:18:07.000]  以至他得著神給他的應許
[00:18:07.000 --> 00:18:09.000]  我們再看第三方面
[00:18:09.000 --> 00:18:12.000]  不單止是阿伯拉罕或者撒拉
[00:18:12.000 --> 00:18:14.000]  在第十三節的時候就提到
[00:18:14.000 --> 00:18:15.000]  有其他的人
[00:18:15.000 --> 00:18:16.000]  包括上面所提及
[00:18:16.000 --> 00:18:18.000]  很多有信心的人
[00:18:18.000 --> 00:18:21.000]  這些人都是存著信心死了的
[00:18:21.000 --> 00:18:24.000]  還沒有得著所應許的
[00:18:24.000 --> 00:18:27.000]  只不過是從遠處看見
[00:18:27.000 --> 00:18:29.000]  就表示歡迎
[00:18:29.000 --> 00:18:32.000]  又承認他們在世上是異鄉人
[00:18:32.000 --> 00:18:34.000]  是客裡
[00:18:34.000 --> 00:18:37.000]  聖經提到他們一群人
[00:18:37.000 --> 00:18:42.000]  他們死的時候都沒有得到所應許
[00:18:42.000 --> 00:18:45.000]  但是你看到聖經說他們歡喜迎接
[00:18:45.000 --> 00:18:47.000]  從遠處看見
[00:18:47.000 --> 00:18:50.000]  他們看見什麼?
[00:18:50.000 --> 00:18:53.000]  阿伯拉罕看不看見他的子子孫孫
[00:18:53.000 --> 00:18:56.000]  在迦南地建立了以色列國?
[00:18:56.000 --> 00:18:57.000]  他看不見
[00:18:57.000 --> 00:19:01.000]  但是他信心裡知道一定會成全
[00:19:01.000 --> 00:19:06.000]  所以好像在遠處看到事實
[00:19:06.000 --> 00:19:09.000]  然後聖經說他們歡喜迎接
[00:19:09.000 --> 00:19:12.000]  可以翻譯做擁抱
[00:19:12.000 --> 00:19:13.000]  擁抱什麼?
[00:19:13.000 --> 00:19:15.000]  擁抱神的應許
[00:19:15.000 --> 00:19:18.000]  確實神會成全的事情
[00:19:18.000 --> 00:19:22.000]  因此他們就在當中歡喜迎接
[00:19:22.000 --> 00:19:27.000]  但是他們在當時是未曾得著
[00:19:27.000 --> 00:19:29.000]  這段時間我們說很多比較
[00:19:29.000 --> 00:19:32.000]  過去我們教會很多的先賢
[00:19:32.000 --> 00:19:35.000]  曾經幫助我們的一些宣教士
[00:19:35.000 --> 00:19:37.000]  其中一個可能大家都會認識的
[00:19:37.000 --> 00:19:40.000]  是澤富文牧師
[00:19:40.000 --> 00:19:43.000]  澤富文牧師本來他在加拿大
[00:19:43.000 --> 00:19:45.000]  他父親是一個很有錢的人
[00:19:45.000 --> 00:19:47.000]  很大的生意
[00:19:47.000 --> 00:19:49.000]  是一個富裕的家庭
[00:19:49.000 --> 00:19:52.000]  但是牧師領受神給他的感動
[00:19:52.000 --> 00:19:56.000]  因此他離開了自己的家鄉
[00:19:56.000 --> 00:19:58.000]  他去到中國的地方
[00:19:58.000 --> 00:20:01.000]  放下了可能他有機會繼承的
[00:20:01.000 --> 00:20:02.000]  很大的生意
[00:20:02.000 --> 00:20:06.000]  他去到在廣西的梧州的地方
[00:20:06.000 --> 00:20:08.000]  在廣西的梧州
[00:20:08.000 --> 00:20:09.000]  因為他發現了這個地方
[00:20:09.000 --> 00:20:11.000]  其實風景很美麗
[00:20:11.000 --> 00:20:14.000]  因此他就在那裡自費用
[00:20:14.000 --> 00:20:17.000]  建了一個很大棟的洋房
[00:20:17.000 --> 00:20:20.000]  他就想將來會在這裡退休
[00:20:20.000 --> 00:20:22.000]  他會一生想著在中國服侍
[00:20:22.000 --> 00:20:25.000]  然後退休在這個地方
[00:20:25.000 --> 00:20:27.000]  甚至死在中國
[00:20:27.000 --> 00:20:28.000]  當他建好的地方
