
[00:00:00.000 --> 00:00:08.000]  今晚我們的分題是: 「真的敬拜」。
[00:09:00.000 --> 00:09:02.000]  他承認祂是王。
[00:09:02.000 --> 00:09:04.000]  但是祂是真理的王。
[00:09:04.000 --> 00:09:06.000]  但是祂是真理的王。
[00:09:06.000 --> 00:09:07.000]  不是政治的王。
[00:09:07.000 --> 00:09:09.000]  不是政治的王。
[00:09:09.000 --> 00:09:11.000]  如果主耶穌是政治的王。
[00:09:11.000 --> 00:09:14.000]  如果主耶穌是政治的王。
[00:09:14.000 --> 00:09:15.000]  祂早就過去了。
[00:09:15.000 --> 00:09:17.000]  祂早就過去了。
[00:09:17.000 --> 00:09:22.000]  政治的權勢在歷史裡面興起衰敗。
[00:09:22.000 --> 00:09:27.000]  政治的權勢在歷史裡面興起衰敗。
[00:09:27.000 --> 00:09:31.000]  耶穌基督是真理的王。
[00:09:31.000 --> 00:09:34.000]  耶穌基督是真理的王。
[00:09:34.000 --> 00:09:38.000]  所以兩千年來祂仍然是王。
[00:09:38.000 --> 00:09:41.000]  所以兩千年來祂仍然是王。
[00:09:41.000 --> 00:09:46.000]  在許多人的心目中祂是真理的王。
[00:09:46.000 --> 00:09:50.000]  在許多人的心目中祂是真理的王。
[00:09:50.000 --> 00:09:57.000]  在主耶穌釘獅子架的獅子架上有一個牌子掛在那裡。
[00:09:57.000 --> 00:09:59.000]  在主耶穌釘獅子架的時候,
[00:09:59.000 --> 00:10:02.000]  獅子架上有一個牌掛在那裡。
[00:10:02.000 --> 00:10:07.000]  上面寫「猶太人的王」。
[00:10:07.000 --> 00:10:08.000]  上面寫「猶太人的王」。
[00:10:08.000 --> 00:10:09.000]  上面寫「猶太人的王」。
[00:10:09.000 --> 00:10:10.000]  上面寫「猶太人的王」。
[00:10:10.000 --> 00:10:11.000]  上面寫「猶太人的王」。
[00:10:11.000 --> 00:10:12.000]  上面寫「猶太人的王」。
[00:10:12.000 --> 00:10:13.000]  上面寫「猶太人的王」。
[00:10:13.000 --> 00:10:14.000]  上面寫「猶太人的王」。
[00:10:14.000 --> 00:10:15.000]  上面寫「猶太人的王」。
[00:10:15.000 --> 00:10:16.000]  上面寫「猶太人的王」。
[00:10:16.000 --> 00:10:20.000]  上面寫「猶太人的王」。
[00:10:20.000 --> 00:10:21.000]  上面寫「猶太人的王」。
[00:10:21.000 --> 00:10:22.000]  上面寫「猶太人的王」。
[00:10:22.000 --> 00:10:23.000]  上面寫「猶太人的王」。
[00:10:23.000 --> 00:10:24.000]  上面寫「猶太人的王」。
[00:10:24.000 --> 00:10:25.000]  上面寫「猶太人的王」。
[00:10:25.000 --> 00:10:26.000]  上面寫「猶太人的王」。
[00:10:26.000 --> 00:10:27.000]  上面寫「猶太人的王」。
[00:10:27.000 --> 00:10:28.000]  上面寫「猶太人的王」。
[00:10:28.000 --> 00:10:29.000]  上面寫「猶太人的王」。
[00:10:29.000 --> 00:10:30.000]  上面寫「猶太人的王」。
[00:10:30.000 --> 00:10:31.000]  上面寫「猶太人的王」。
[00:10:31.000 --> 00:10:32.000]  上面寫「猶太人的王」。
[00:10:32.000 --> 00:10:33.000]  上面寫「猶太人的王」。
[00:10:33.000 --> 00:10:34.000]  上面寫「猶太人的王」。
[00:10:34.000 --> 00:11:00.000]  上面寫「猶太人的王」。
[00:11:00.000 --> 00:11:18.000]  中文翻譯
[00:11:18.000 --> 00:11:28.000]  主持人:耶穌基督在這三個範圍當中都成了王。
[00:11:28.000 --> 00:11:35.000]  主持人:這個無意的見證實現了。
[00:11:35.000 --> 00:11:38.000]  主持人:在宗教界。
[00:11:38.000 --> 00:11:47.000]  主持人:今天信耶穌的人是最大的一個宗教。
[00:11:47.000 --> 00:11:54.000]  主持人:我提過了,從前做過耶路大學教授的David Barrett。
[00:11:54.000 --> 00:11:58.000]  主持人:我提過了,從前做過耶路大學教授的David Barrett。
[00:11:58.000 --> 00:12:01.000]  主持人:他是一個統計學家。
[00:12:01.000 --> 00:12:03.000]  主持人:他是一個統計學家。
[00:12:03.000 --> 00:12:06.000]  主持人:是一個很有名望地位的學者。
[00:12:06.000 --> 00:12:09.000]  主持人:是一個很有名望地位的學者。
[00:12:09.000 --> 00:12:17.000]  主持人:他說現在全世界六十億的人口中有二十億是信耶穌的。
[00:12:17.000 --> 00:12:23.000]  主持人:他說現在全世界六十億的人口中有二十億是信耶穌的。
[00:12:23.000 --> 00:12:26.000]  主持人:在宗教界,耶穌是王。
[00:12:26.000 --> 00:12:29.000]  主持人:在宗教界,耶穌是王。
[00:12:29.000 --> 00:12:31.000]  主持人:文化界呢?
[00:12:31.000 --> 00:12:32.000]  主持人:文化界呢?
[00:12:32.000 --> 00:12:35.000]  主持人:今天全世界的文化當中。
[00:12:35.000 --> 00:12:38.000]  主持人:今天全世界的文化當中。
[00:12:38.000 --> 00:12:43.000]  主持人:一般來說西方的文化是有領導的地位。
[00:12:43.000 --> 00:12:47.000]  主持人:一般來說西方的文化是有領導的地位。
[00:12:47.000 --> 00:12:53.000]  主持人:而影響西方文化最大的因素是耶穌基督。
[00:12:53.000 --> 00:12:58.000]  主持人:而影響西方文化最大的因素是耶穌基督。
[00:12:58.000 --> 00:13:01.000]  主持人:第三政治的範圍。
[00:13:01.000 --> 00:13:03.000]  主持人:第三政治的範圍。
[00:13:03.000 --> 00:13:08.000]  主持人:在這個圈子裏頭,耶穌基督也是王嗎?
[00:13:08.000 --> 00:13:12.000]  主持人:在這個圈子裏頭,耶穌基督也是王嗎?
[00:13:12.000 --> 00:13:13.000]  主持人:在這個圈子裏頭,耶穌基督也是王嗎?
[00:13:13.000 --> 00:13:14.000]  主持人:是。
[00:13:14.000 --> 00:13:15.000]  主持人:是。
[00:13:15.000 --> 00:13:17.000]  主持人:因為主耶穌講到人的尊嚴。
[00:13:17.000 --> 00:13:20.000]  主持人:因為主耶穌講到人的尊嚴。
[00:13:20.000 --> 00:13:21.000]  主持人:因為主耶穌講到人的尊嚴。
[00:13:21.000 --> 00:13:24.000]  主持人:而人的尊嚴是民族制度的基礎。
[00:13:24.000 --> 00:13:25.000]  主持人:而人的尊嚴是民族制度的基礎。
[00:13:25.000 --> 00:13:28.000]  主持人:而人的尊嚴是民族制度的基礎。
[00:13:28.000 --> 00:13:29.000]  主持人:馬太福音,五章四十八節。
[00:13:29.000 --> 00:13:32.000]  主持人:馬太福音,五章四十八節。
[00:13:32.000 --> 00:13:33.000]  主持人:馬太福音,五章四十八節。
[00:13:33.000 --> 00:13:34.000]  主持人:馬太福音,五章四十八節。
[00:13:34.000 --> 00:13:35.000]  主持人:馬太福音,五章四十八節。
[00:13:35.000 --> 00:13:36.000]  主持人:馬太福音,五章四十八節。
[00:13:36.000 --> 00:13:37.000]  主持人:馬太福音,五章四十八節。
[00:13:37.000 --> 00:13:38.000]  主持人:馬太福音,五章四十八節。
[00:13:38.000 --> 00:13:39.000]  主持人:馬太福音,五章四十八節。
[00:13:39.000 --> 00:13:40.000]  主持人:馬太福音,五章四十八節。
[00:13:40.000 --> 00:13:56.000]  主持人:天父主耶穌用了十八次,那就是說人類是天父的兒女。
[00:13:56.000 --> 00:14:05.000]  主持人:人的尊嚴,天父上帝的兒女。
[00:14:05.000 --> 00:14:15.000]  主持人:我再說,人的尊嚴是民主制度的基礎。
[00:14:15.000 --> 00:14:28.000]  主持人:而今天在政治界最大的一個影響力是民主的制度。
[00:14:28.000 --> 00:14:35.000]  主持人:很清楚地受了耶穌基督的影響。
[00:14:35.000 --> 00:14:47.000]  主持人:所以事實上祂的牌子真是說了預言,而且應驗的預言。
[00:14:47.000 --> 00:14:49.000]  主持人:耶穌基督是王。
[00:14:49.000 --> 00:14:54.000]  主持人:有一次一個青年人問我,
[00:14:54.000 --> 00:14:59.000]  主持人:耶穌是王,是哪一種王?
[00:14:59.000 --> 00:15:09.000]  主持人:他是立憲的君王呢,還是專制的君王呢?
[00:15:09.000 --> 00:15:12.000]  主持人:我說兩種都是。
[00:15:12.000 --> 00:15:15.000]  主持人:那麼他覺得我取巧。
[00:15:15.000 --> 00:15:22.000]  主持人:我說,耶穌基督是立憲的君王。
[00:15:22.000 --> 00:15:27.000]  主持人:因為祂自己就是真理的王。
[00:15:27.000 --> 00:15:30.000]  主持人:因為祂自己就是真理的王。
[00:15:30.000 --> 00:15:32.000]  主持人:真理就是祂的憲法。
[00:15:32.000 --> 00:15:38.000]  主持人:祂的本性是真理仁義聖潔。
[00:15:38.000 --> 00:15:42.000]  主持人:祂本性是真理仁義聖潔。
[00:15:42.000 --> 00:15:49.000]  主持人:聖經說,神不能背負自己,就是自我矛盾,神不是這樣。
[00:15:49.000 --> 00:15:56.000]  主持人:聖經說,神不能背負自己,就是自我矛盾,聖經就是這樣說。
[00:15:56.000 --> 00:16:04.000]  主持人:所以耶穌基督要按照祂的真理來作王。
[00:16:04.000 --> 00:16:06.000]  主持人:耶穌基督要按照祂的真理來作王。
[00:16:06.000 --> 00:16:08.000]  主持人:耶穌基督要按照祂的真理來作王。
[00:16:08.000 --> 00:16:09.000]  主持人:耶穌基督要按照祂的真理來作王。
[00:16:09.000 --> 00:16:10.000]  主持人:耶穌基督要按照祂的真理來作王。
[00:16:10.000 --> 00:16:11.000]  主持人:耶穌基督要按照祂的真理來作王。
[00:16:11.000 --> 00:16:12.000]  主持人:耶穌基督要按照祂的真理來作王。
[00:16:12.000 --> 00:16:19.000]  主持人:耶穌基督要按照祂的真理來作王。
[00:16:19.000 --> 00:16:20.000]  主持人:耶穌基督要按照祂的真理來作王。
[00:16:20.000 --> 00:16:21.000]  主持人:耶穌基督要按照祂的真理來作王。
[00:16:21.000 --> 00:16:22.000]  主持人:耶穌基督要按照祂的真理來作王。
[00:16:22.000 --> 00:16:23.000]  主持人:耶穌基督要按照祂的真理來作王。
[00:16:23.000 --> 00:16:24.000]  主持人:耶穌基督要按照祂的真理來作王。
[00:16:24.000 --> 00:16:25.000]  主持人:耶穌基督要按照祂的真理來作王。
[00:16:25.000 --> 00:16:26.000]  主持人:耶穌基督要按照祂的真理來作王。
[00:16:26.000 --> 00:16:27.000]  主持人:耶穌基督要按照祂的真理來作王。
[00:16:27.000 --> 00:16:43.000]  主持人:感謝天父,敬拜的真神是王。
[00:16:43.000 --> 00:16:49.000]  主持人:這位王是真理仁義聖潔的王,不違反祂自己的本性。
[00:16:49.000 --> 00:17:08.000]  主持人:我們很放心,祂有絕對的權力,祂的權力是真理的權力,是仁義的權力,是聖潔的權力,是聖潔的權力,
[00:17:08.000 --> 00:17:22.000]  主持人:這樣的權力越強越好,我們口服心服的在這樣的權力之下,
[00:17:22.000 --> 00:17:40.000]  主持人:我們將祂高舉起來,我們崇拜祂,將祂放在人生的第一位,讓主居首位,
[00:17:40.000 --> 00:17:59.000]  主持人:這是很寶貴的一件事,如果有這樣的主來管理我的人生,我就有救了,我的人生不會墮落了,
[00:17:59.000 --> 00:18:18.000]  主持人:不會偏行幾路了,不會誤入歧途了,不會走在人生的大道上,感謝我們的天父,
[00:18:18.000 --> 00:18:32.000]  主持人:我們可以這樣的來高舉祂,順服祂,讓祂居首位,沒有錯,
[00:18:32.000 --> 00:18:47.000]  主持人:基督保羅在《尊拉太書》二章二十節,他說我已經與基督同兵十二架,
[00:18:47.000 --> 00:19:05.000]  主持人:現在活著的不再是我,乃是基督,在我裏面活著,不再是我乃是基督,
[00:19:05.000 --> 00:19:25.000]  主持人:這是保羅的人生觀,不再是我的否定自我中心,乃是基督是確定基督中心,
[00:19:25.000 --> 00:19:43.000]  主持人:哪一個人願意否定自己呢?只有一種人,就是知道否定了自我以後有更好的取代者,
[00:19:43.000 --> 00:19:59.000]  主持人:讓耶穌基督做我人生的中心,那就好過我自我中心,沒有人願意否定自己,
[00:19:59.000 --> 00:20:18.000]  主持人:祂知道否定了自己以後有一個更好的自己,從前好多年前一個香港大學的學生,很喜歡寫作,
[00:20:18.000 --> 00:20:38.000]  主持人:有一次他寫了一篇文章,他自己覺得很滿意,但是他去見他的教授,教授是名作家,他請教授來扶正,
[00:20:38.000 --> 00:20:58.000]  主持人:中國人用的字句扶正,拿一把斧頭來就正,為什麼一個人這麼自滿,自己滿意的文章去找人家扶正呢?
[00:20:58.000 --> 00:21:15.000]  主持人:只有一個原因,只有一個原因,就是知道教授比他的程度更高,如果教授來改,一定越改越好,
[00:21:15.000 --> 00:21:37.000]  主持人:所以為了要自己的作品更好,就請扶正,那是否定自己確定教授,因為教授比自己更高明,
[00:21:37.000 --> 00:22:00.000]  主持人:為什麼基督徒說不再是我?為什麼基督徒說乃是基督?因為他知道基督中心比他自我中心有更好的人生的表現,
[00:22:00.000 --> 00:22:12.000]  主持人:所以我們將基督高高舉起來,做我們的人生中先知首位,就將基督高高舉起來,做我們人生的中心,最首位。
[00:22:12.000 --> 00:22:32.000]  主持人:世事約翰,在約翰福音三章三十節,說了一句話,很有意思,他說:「他必興旺,我必衰微。」
[00:22:32.000 --> 00:22:55.000]  主持人:他就指著基督說的,他要興旺,他要興旺,我要衰微消失,換句話說,要基督大,自己笑,為什麼?他知道基督比他更好,
[00:22:55.000 --> 00:23:20.000]  主持人:如果基督在一個人的身上顯大,換句話說,表現了基督,這個人的人生一定很美,一個自我中心的人的人生常常很醜惡,
[00:23:20.000 --> 00:23:42.000]  主持人:我在中國國內長大,那個時候十二歲開始讀英文,我讀英文的時候,有一個字讓我很覺得特別,
[00:23:42.000 --> 00:24:05.000]  主持人:其他的字都是小寫,只有「我」這個字是大寫,其他的字都是寫小醜,只有「我」這個字是寫大醜,而且這個「愛」這個大寫,那個手寫的,頭寫的,好像一個人很大的肚子,很驕傲,愛,愛。
[00:24:05.000 --> 00:24:12.000]  主持人:這個「愛」字寫上來的時候,一個人很醜,身上肚子都大了,就是「我」。
[00:24:12.000 --> 00:24:17.000]  主持人:我第一次注意到的時候,我自己笑起來,這個「我」字真是大。
[00:24:17.000 --> 00:24:20.000]  主持人:我第一次看的時候,我才發現這個「我」字寫得這麼大。
[00:24:20.000 --> 00:24:30.000]  主持人:後來我做了基督徒,注意到另外一個字,也是大寫的,什麼字?
[00:24:30.000 --> 00:24:43.000]  主持人:上帝,God,然後我又跟著發現,「我」和「上帝」爭取誰大,看看誰更大。
[00:24:43.000 --> 00:24:47.000]  主持人:「我」與「上帝」這兩個文字的爭取,是誰大了?
[00:24:47.000 --> 00:24:51.000]  主持人:很多時候自己想大,做主。
[00:24:51.000 --> 00:24:54.000]  主持人:很多時候自己想大,做主。
[00:24:54.000 --> 00:25:13.000]  主持人:但是靈性漲進漲進,發現了自我中心的外出,發現了神的偉大,神的偉大的基督裡顯明出來。
[00:25:13.000 --> 00:25:16.000]  主持人:神的偉大在基督裡顯明出來。
[00:25:16.000 --> 00:25:25.000]  主持人:有時候我又注意到,英文的基督,Christ,當中有一個字母「I」。
[00:25:25.000 --> 00:25:30.000]  主持人:發現到基督Christ這個字,裡面有一個字母「I」。
[00:25:30.000 --> 00:25:33.000]  主持人:小寫的,在中間。
[00:25:33.000 --> 00:25:39.000]  主持人:這個Christ,大寫「I」,小小的在當中。
[00:25:39.000 --> 00:25:44.000]  主持人:基督的第一個字母大寫,然後中間一個「I」字細粗的。
[00:25:44.000 --> 00:25:46.000]  主持人:這個「I」藏在基督裡了。
[00:25:46.000 --> 00:25:49.000]  主持人:這個「I」就藏在基督裡了。
[00:25:49.000 --> 00:25:55.000]  主持人:天大基督,不再是我,那是基督。
[00:25:55.000 --> 00:26:01.000]  主持人:這是基督徒追求的人生。
[00:26:01.000 --> 00:26:09.000]  主持人:讓主居所謂不會錯,不會錯。
[00:26:09.000 --> 00:26:18.000]  主持人:這個時候自我居所謂就問題多多了。
[00:26:18.000 --> 00:26:26.000]  主持人:世界上所有的問題都是自我產生出來。
[00:26:26.000 --> 00:26:34.000]  主持人:敬拜真神的第二個原則,就是榮耀神。
[00:26:34.000 --> 00:26:42.000]  主持人:七章十八字,日韓福音七章十八字。
[00:26:42.000 --> 00:27:01.000]  主持人:求神的榮耀,追求榮耀神。
[00:27:01.000 --> 00:27:08.000]  主持人:保羅在格林多前書十章三十一節,
[00:27:08.000 --> 00:27:16.000]  主持人:他說無論做什麼都要榮耀神。
[00:27:16.000 --> 00:27:25.000]  主持人:那就是人生整個的最高原則。
[00:27:25.000 --> 00:27:36.000]  主持人:無論做什麼,整個人生包括在內。
[00:27:36.000 --> 00:27:40.000]  主持人:都要榮耀神。
[00:27:40.000 --> 00:27:42.000]  主持人:為什麼呢?
[00:27:42.000 --> 00:27:47.000]  主持人:因為神配得榮耀。
[00:27:47.000 --> 00:27:48.000]  主持人:為什麼呢?
[00:27:48.000 --> 00:27:56.000]  主持人:因為一個榮耀神的人,一定有義與仁,榮神義仁,分不開。
