
[00:00:00.000 --> 00:00:02.720]  歡迎大家來到《神學茶館》
[00:02:36.720 --> 00:02:38.720]  我們所領的
[00:02:38.720 --> 00:02:42.720]  是主耶穌復活之後的光明身體
[00:02:42.720 --> 00:02:45.720]  所以在這方面我們看到
[00:02:45.720 --> 00:02:48.720]  我們和新教是有很大的不同
[00:02:48.720 --> 00:02:50.720]  可以說是光譜的兩極
[00:02:50.720 --> 00:02:53.720]  為什麼我們會有這個信念呢?
[00:02:53.720 --> 00:02:56.720]  實際上因為這個是基於主耶穌的命令
[00:02:56.720 --> 00:03:00.720]  因為主耶穌說你們要為紀念我而舉行這事
[00:03:00.720 --> 00:03:04.720]  即是說首先我們舉行感恩祭的時候
[00:03:04.720 --> 00:03:06.720]  它有一個過去的幅度
[00:03:06.720 --> 00:03:08.720]  就是我們要紀念主耶穌
[00:03:08.720 --> 00:03:10.720]  曾經做過一個這麼偉大的奧蹟
[00:03:10.720 --> 00:03:11.720]  這個如意傲職
[00:03:11.720 --> 00:03:15.720]  但另一方面它也有一個現在的幅度
[00:03:15.720 --> 00:03:17.720]  即是說我們此時此刻
[00:03:17.720 --> 00:03:19.720]  藉著那些可見的禮儀標記
[00:03:19.720 --> 00:03:22.720]  將兩千年前主耶穌的死亡復活這個如意傲職
[00:03:22.720 --> 00:03:25.720]  在此時此刻真實地呈現出來
[00:03:25.720 --> 00:03:27.720]  邀請我們參與
[00:03:27.720 --> 00:03:30.720]  但它也有一個未來的幅度
[00:03:30.720 --> 00:03:31.720]  將來的幅度
[00:03:31.720 --> 00:03:33.720]  因為我們此時此刻
[00:03:33.720 --> 00:03:36.720]  參與了主耶穌的如意傲職
[00:03:36.720 --> 00:03:37.720]  我們和祂一起死亡
[00:03:37.720 --> 00:03:38.720]  和祂一起復活
[00:03:38.720 --> 00:03:40.720]  所以我們能夠走到永恆
[00:03:40.720 --> 00:03:42.720]  所以我們的生命
[00:03:42.720 --> 00:03:45.720]  就能夠由此世一直走到永恆
[00:03:45.720 --> 00:03:48.720]  所以我們對於感恩祭的理解
[00:03:48.720 --> 00:03:51.720]  包括了新教所說的紀念的幅度
[00:03:51.720 --> 00:03:55.720]  但同時它也有現在參與的幅度
[00:03:55.720 --> 00:03:59.720]  同時也有邁向永恆的未來幅度
[00:03:59.720 --> 00:04:02.720]  這方面我們特別強調
[00:04:02.720 --> 00:04:04.720]  基督臨在聖體裏面
[00:04:04.720 --> 00:04:08.720]  因為這是按照基督的命令
[00:04:08.720 --> 00:04:14.720]  我們看回新約聖經裏面
[00:04:14.720 --> 00:04:19.720]  聖保祿曾經在格林多傳說第十一章
[00:04:19.720 --> 00:04:26.720]  教導過有關這方面主耶穌的聖體聖血
[00:04:26.720 --> 00:04:28.720]  他在十一章裏說
[00:04:28.720 --> 00:04:32.720]  我們每一次吃這個餅
[00:04:32.720 --> 00:04:34.720]  喝這個杯子的時候
[00:04:34.720 --> 00:04:36.720]  我們都要審查一下
[00:04:36.720 --> 00:04:41.720]  究竟我們的情況是否適合
[00:04:41.720 --> 00:04:45.720]  如果我覺得自己犯了罪
[00:04:45.720 --> 00:04:49.720]  但因為我要領受真正的基督的身體
[00:04:49.720 --> 00:04:50.720]  和他的補血
[00:04:50.720 --> 00:04:53.720]  如果我看到自己有罪過的話
[00:04:53.720 --> 00:04:57.720]  我必須要很深切地反省自己的罪過
[00:04:57.720 --> 00:04:59.720]  和痛恨自己的罪過
[00:04:59.720 --> 00:05:02.720]  我才能夠堪當領受主耶穌的身體
[00:05:02.720 --> 00:05:05.720]  否則如果我在有罪的情況下
[00:05:05.720 --> 00:05:08.720]  我領受主耶穌的身體和補血
[00:05:08.720 --> 00:05:15.720]  我便會成為一個干犯主身體和補血的罪人
[00:05:15.720 --> 00:05:19.720]  所以我們看回聖保祿
[00:05:19.720 --> 00:05:26.720]  他關於基督臨在聖體裏面的教導
[00:05:26.720 --> 00:05:28.720]  在格林多人傳書第十一章
[00:05:28.720 --> 00:05:31.720]  他說我們每一個人
[00:05:31.720 --> 00:05:34.720]  當我們要參與主的晚餐
[00:05:34.720 --> 00:05:37.720]  我們準備領受主的聖體和補血的時候
[00:05:37.720 --> 00:05:40.720]  我們必須要反省自己有沒有罪過
[00:05:40.720 --> 00:05:43.720]  因為如果我本身有罪過的話
[00:05:43.720 --> 00:05:46.720]  我處於一個不適合的時候
[00:05:46.720 --> 00:05:48.720]  如果我有罪過
[00:05:48.720 --> 00:05:51.720]  而領受主耶穌的身體和補血
[00:05:51.720 --> 00:05:55.720]  其實我是干犯主耶穌的身體和補血
[00:05:55.720 --> 00:05:57.720]  我便會成為一個真正的罪人
[00:05:57.720 --> 00:06:01.720]  所以當我要領受主耶穌的身體的時候
[00:06:01.720 --> 00:06:04.720]  如果我反省到自己有罪過
[00:06:04.720 --> 00:06:08.720]  我需要很深切很真誠地痛悔自己的罪過
[00:06:08.720 --> 00:06:12.720]  我需要向主耶穌痛悔自己的罪過
[00:06:12.720 --> 00:06:13.720]  懇求祂的憐憫
[00:06:13.720 --> 00:06:14.720]  懇求祂的寬恕
[00:06:14.720 --> 00:06:16.720]  我們得到祂的寬恕之後
[00:06:16.720 --> 00:06:20.720]  我們便可以懷著一個潔淨的良心
[00:06:20.720 --> 00:06:23.720]  領受祂的聖體和聖血
[00:06:23.720 --> 00:06:25.720]  所以聖保祿也說
[00:06:25.720 --> 00:06:28.720]  如果我們不省省自己
[00:06:28.720 --> 00:06:32.720]  我們便吃喝自己的罪案
[00:06:32.720 --> 00:06:34.720]  因為我有罪
[00:06:34.720 --> 00:06:36.720]  我領受主耶穌的身體和補血
[00:06:36.720 --> 00:06:38.720]  成為我吃喝自己的罪案
[00:06:38.720 --> 00:06:39.720]  所以他說
[00:06:39.720 --> 00:06:41.720]  如果我們先省省自己
[00:06:41.720 --> 00:06:43.720]  我們便不至於受罰
[00:06:43.720 --> 00:06:45.720]  因為我們已經省省了自己
[00:06:45.720 --> 00:06:47.720]  我們是沒有罪的
[00:06:47.720 --> 00:06:49.720]  或者我們已經先向主耶穌
[00:06:49.720 --> 00:06:50.720]  懺悔我們的罪過
[00:06:50.720 --> 00:06:51.720]  懇求祂的寬恕
[00:06:51.720 --> 00:06:53.720]  我們已經得到憐憫得到赦免
[00:06:53.720 --> 00:06:56.720]  我們就懷著一個乾淨的清潔的良心
[00:06:56.720 --> 00:06:58.720]  領受主耶穌的身體
[00:06:58.720 --> 00:07:00.720]  我們便不至於受罰
[00:07:00.720 --> 00:07:02.720]  所以這個教導
[00:07:02.720 --> 00:07:04.720]  我們會這樣理解
[00:07:04.720 --> 00:07:08.720]  另外關於主耶穌臨在聖體裏面
[00:07:08.720 --> 00:07:12.720]  我想舉出一兩個聖體的奇蹟
[00:07:12.720 --> 00:07:15.720]  原來歷史上發生過很多次
[00:07:15.720 --> 00:07:17.720]  有聖體的奇蹟
[00:07:17.720 --> 00:07:21.720]  我最近在五月十一日至二十二日
[00:07:21.720 --> 00:07:25.720]  我去了葡萄牙、西班牙和法國朝聖
[00:07:25.720 --> 00:07:29.720]  我和一群基督徒去朝聖
[00:07:29.720 --> 00:07:33.720]  我們在葡萄牙去到一個教堂
[00:07:33.720 --> 00:07:38.720]  那個教堂叫聖塔倫聖體奇蹟教堂
[00:07:38.720 --> 00:07:40.720]  那個教堂有什麼特別呢?
[00:07:40.720 --> 00:07:42.720]  原來在1247年
[00:07:42.720 --> 00:07:46.720]  曾經有一個很窮的女士
[00:07:46.720 --> 00:07:48.720]  因為她丈夫不忠
[00:07:48.720 --> 00:07:49.720]  她覺得很痛苦
[00:07:49.720 --> 00:07:51.720]  她不知道怎樣解決
[00:07:51.720 --> 00:07:53.720]  於是她向一個女巫求助
[00:07:53.720 --> 00:07:57.720]  女巫當然知道女巫一定是相反於神
[00:07:57.720 --> 00:08:02.720]  女巫說:你要解決的問題很簡單
[00:08:02.720 --> 00:08:04.720]  你拿一個聖體給我
[00:08:04.720 --> 00:08:07.720]  你的困難就會消失
[00:08:07.720 --> 00:08:14.720]  這個女士為了解決家庭的糾紛
[00:08:14.720 --> 00:08:18.720]  於是她就在聖體裏領聖體
[00:08:18.720 --> 00:08:20.720]  她沒有吃
[00:08:20.720 --> 00:08:23.720]  她把聖體藏在頭紗裏
[00:08:23.720 --> 00:08:25.720]  但是當她離開教堂時
[00:08:25.720 --> 00:08:28.720]  其他人看到她的頭紗有血流出來
[00:08:28.720 --> 00:08:31.720]  回到家裏
[00:08:31.720 --> 00:08:34.720]  她就把聖體藏在盒裏
[00:08:34.720 --> 00:08:38.720]  到了晚上她發現盒裏發出很大的光
[00:08:38.720 --> 00:08:41.720]  整間屋都照光了
[00:08:41.720 --> 00:08:42.720]  這個女士很害怕
[00:08:42.720 --> 00:08:44.720]  因為她知道這是一個奇蹟
[00:08:44.720 --> 00:08:46.720]  所以她立即跪下
[00:08:46.720 --> 00:08:47.720]  她向主日祖懺悔
[00:08:47.720 --> 00:08:50.720]  因為她知道她做錯了一件事
[00:08:50.720 --> 00:08:53.720]  因為她企圖把主日祖的聖體給了女巫
[00:08:53.720 --> 00:08:56.720]  當然這個女巫不排好意
[00:08:56.720 --> 00:08:58.720]  想褻瀆這個聖體
[00:08:58.720 --> 00:09:01.720]  後來她通知了堂區的神父
[00:09:01.720 --> 00:09:04.720]  這個神父當然知道這是重要的事
[00:09:04.720 --> 00:09:10.720]  所以他很恭敬地請這個女士回到教堂裏
[00:09:10.720 --> 00:09:13.720]  她把聖體放回聖體盒裏
[00:09:13.720 --> 00:09:16.720]  因為我們公教會每一間聖堂
[00:09:16.720 --> 00:09:18.720]  都有一個金屬的聖體櫃
[00:09:18.720 --> 00:09:21.720]  我們把聖體放在裏面保存著
[00:09:21.720 --> 00:09:25.720]  但是這個神父
[00:09:25.720 --> 00:09:28.720]  後來他再打開聖體櫃的時候
[00:09:28.720 --> 00:09:32.720]  他竟然發覺這個聖體是流血的
[00:09:32.720 --> 00:09:35.720]  有一個地方他看到血
[00:09:35.720 --> 00:09:37.720]  於是他知道這是一個奇蹟
[00:09:37.720 --> 00:09:43.720]  他看到聖體成為一個透明的水晶
[00:09:43.720 --> 00:09:45.720]  本來聖體是一個麵餅
[00:09:45.720 --> 00:09:47.720]  它的樣子就像麵餅
[00:09:47.720 --> 00:09:51.720]  現在中間有一個地方好像凝結了血一樣
[00:09:51.720 --> 00:09:56.720]  而血的周圍成為一個透明的水晶
[00:09:56.720 --> 00:10:00.720]  大概是這個樣子
[00:10:00.720 --> 00:10:07.720]  這個聖體放在聖體浩瓊
[00:10:07.720 --> 00:10:10.720]  中間黑色的地方是血
[00:10:10.720 --> 00:10:12.720]  周圍是水晶
[00:10:12.720 --> 00:10:14.720]  大概是這個樣子
[00:10:15.720 --> 00:10:19.720]  在今次朝聖我們看到
[00:10:19.720 --> 00:10:23.720]  因為我們去到聖堂排隊去看
[00:10:23.720 --> 00:10:25.720]  近到什麼呢
[00:10:25.720 --> 00:10:29.720]  譬如說這個就是有奇蹟的聖體
[00:10:29.720 --> 00:10:31.720]  我可以在這個短距離
[00:10:31.720 --> 00:10:32.720]  大概一尺的距離
[00:10:32.720 --> 00:10:37.720]  看到真實的發生奇蹟的聖體
[00:10:37.720 --> 00:10:43.720]  我看到周圍是一個透明的水晶
[00:10:43.720 --> 00:10:46.720]  而中間有一個地方黑色的
[00:10:46.720 --> 00:10:48.720]  是凝固了的血
[00:10:48.720 --> 00:10:52.720]  我們所有的團員都親眼看到這個奇蹟
[00:10:52.720 --> 00:10:57.720]  這個就在聖堂裡
[00:10:57.720 --> 00:11:03.720]  現在在1997年教會才正式承認這是奇蹟
[00:11:03.720 --> 00:11:07.720]  因為教會對這個奇蹟非常非常之嚴格
[00:11:07.720 --> 00:11:09.720]  除非有很多很多證據
[00:11:09.720 --> 00:11:11.720]  做過很多調查
[00:11:11.720 --> 00:11:13.720]  做過很多神學研究
[00:11:13.720 --> 00:11:15.720]  否則教會不會接受這個奇蹟
[00:11:15.720 --> 00:11:21.720]  經過差不多一千年的研究和找證據
[00:11:21.720 --> 00:11:25.720]  教會在1997年承認這是奇蹟
[00:11:25.720 --> 00:11:31.720]  開放給信友去朝拜這個聖體
[00:11:31.720 --> 00:11:33.720]  看到這個奇蹟
[00:11:33.720 --> 00:11:36.720]  所以這個就舉出一個例子
[00:11:36.720 --> 00:11:39.720]  這個不是唯一一個奇蹟
[00:11:39.720 --> 00:11:41.720]  我親身看到這個奇蹟
[00:11:41.720 --> 00:11:43.720]  主耶穌藉著這個奇蹟
[00:11:43.720 --> 00:11:45.720]  祂想告訴我們
[00:11:45.720 --> 00:11:47.720]  祂真是臨在聖體裡
[00:11:47.720 --> 00:11:49.720]  因為我們其實就算
[00:11:49.720 --> 00:11:51.720]  我們當代人都很多人不相信
[00:11:51.720 --> 00:11:54.720]  所以主耶穌願意藉著這個奇蹟
[00:11:54.720 --> 00:11:56.720]  祂說一個很重要的信息給我們聽
[00:11:56.720 --> 00:11:58.720]  祂真是臨在聖體裡
[00:11:58.720 --> 00:12:02.720]  祂願意將祂臨在聖體裡的事實
[00:12:02.720 --> 00:12:03.720]  藉著這個奇蹟
[00:12:03.720 --> 00:12:06.720]  通傳這個事實給我們知道
[00:12:08.720 --> 00:12:13.720]  多謝黃神父幫我們解釋了這個理念
[00:12:13.720 --> 00:12:19.720]  原來是有實物可以看到
[00:12:19.720 --> 00:12:25.720]  我嘗試從新教角度去說
[00:12:25.720 --> 00:12:28.720]  從舊約新約
[00:12:28.720 --> 00:12:31.720]  其實我自己覺得
[00:12:31.720 --> 00:12:35.720]  不是真的有一個這麼
[00:12:35.720 --> 00:12:37.720]  或者至少在聖經裡
[00:12:37.720 --> 00:12:40.720]  從來沒有一個概念
[00:12:40.720 --> 00:12:45.720]  神臨在一個物件裡
[00:12:45.720 --> 00:12:48.720]  或者至少去到新約
[00:12:48.720 --> 00:12:51.720]  可能舊約也有一個聖殿
[00:12:51.720 --> 00:12:53.720]  有一個藥櫃
[00:12:53.720 --> 00:12:54.720]  但是去到新約
[00:12:54.720 --> 00:12:58.720]  特別是耶穌和撒瑪利亞婦人說
[00:12:58.720 --> 00:13:02.720]  現在是時候到你拜父
[00:13:02.720 --> 00:13:04.720]  不是要在耶路撒冷
[00:13:04.720 --> 00:13:06.720]  或者在基里森山
[00:13:06.720 --> 00:13:10.720]  我們去憑著聖靈
[00:13:10.720 --> 00:13:14.720]  特別是真理和靈
[00:13:14.720 --> 00:13:16.720]  誠實和聖靈
[00:13:16.720 --> 00:13:20.720]  我們去敬拜上帝
[00:13:20.720 --> 00:13:22.720]  我又想起
[00:13:22.720 --> 00:13:25.720]  想聽聽神父怎麼說
[00:13:25.720 --> 00:13:29.720]  例如耶穌自己也說過
[00:13:29.720 --> 00:13:32.720]  祂會離開門徒
[00:13:32.720 --> 00:13:35.720]  祂說祂離開你們
[00:13:35.720 --> 00:13:37.720]  是為了你們的友誼
[00:13:37.720 --> 00:13:38.720]  因為如果我不去
[00:13:38.720 --> 00:13:40.720]  聖靈就不會來了
[00:13:40.720 --> 00:13:42.720]  就算耶穌復活之後
[00:13:42.720 --> 00:13:45.720]  例如《楊浮音》有記載
[00:13:45.720 --> 00:13:48.720]  馬尼亞很想纏著祂
[00:13:48.720 --> 00:13:49.720]  在花園裡
[00:13:49.720 --> 00:13:50.720]  但是耶穌也說
[00:13:50.720 --> 00:13:52.720]  你不要纏著我
[00:13:52.720 --> 00:13:55.720]  你要去告訴你的弟兄
[00:13:55.720 --> 00:13:57.720]  就是我的弟兄
[00:13:57.720 --> 00:13:59.720]  聽說主已經復活
[00:13:59.720 --> 00:14:01.720]  你已經看到主了
[00:14:01.720 --> 00:14:04.720]  在聖經裡
[00:14:04.720 --> 00:14:08.720]  我們看到的一個圖畫
[00:14:08.720 --> 00:14:11.720]  就是耶穌基督
[00:14:11.720 --> 00:14:14.720]  祂死後復活
[00:14:14.720 --> 00:14:15.720]  升天
[00:14:15.720 --> 00:14:18.720]  就是這樣去拆敗聖靈
[00:14:18.720 --> 00:14:19.720]  在我們中間
[00:14:19.720 --> 00:14:21.720]  所以我們今天的確
[00:14:21.720 --> 00:14:23.720]  處於一個張力
[00:14:23.720 --> 00:14:26.720]  張力就是我們還在等
[00:14:26.720 --> 00:14:29.720]  基督再一次回來
[00:14:29.720 --> 00:14:31.720]  如果是這樣
[00:14:31.720 --> 00:14:32.720]  特別我們剛才有提到
[00:14:32.720 --> 00:14:34.720]  如月節的背景
[00:14:34.720 --> 00:14:35.720]  如月節的背景
[00:14:35.720 --> 00:14:38.720]  其實從來都沒有耶和華
[00:14:38.720 --> 00:14:40.720]  祂是在羊那裡
[00:14:40.720 --> 00:14:41.720]  雖然祂是透過
[00:14:41.720 --> 00:14:45.720]  如月節的羔羊去救祂的子民
[00:14:45.720 --> 00:14:47.720]  反而主的臨在
[00:14:47.720 --> 00:14:49.720]  更加多是在
[00:14:49.720 --> 00:14:51.720]  例如在歷史裡很強調
[00:14:51.720 --> 00:14:53.720]  在曠野
[00:14:53.720 --> 00:14:55.720]  他們在受苦
[00:14:55.720 --> 00:14:57.720]  在埃及的時候
[00:14:57.720 --> 00:14:58.720]  在曠野的時候
[00:14:58.720 --> 00:15:01.720]  神是和他們同在
[00:15:01.720 --> 00:15:03.720]  就算新約
[00:15:03.720 --> 00:15:05.720]  在耶穌來到
[00:15:05.720 --> 00:15:07.720]  到成育新來到
[00:15:07.720 --> 00:15:11.720]  祂都是和罪人一起去吃飯
[00:15:11.720 --> 00:15:12.720]  特別最後晚餐
[00:15:12.720 --> 00:15:14.720]  就是和門徒
[00:15:14.720 --> 00:15:16.720]  包括出賣他的猶太
[00:15:16.720 --> 00:15:19.720]  那個不認祂的彼得
[00:15:19.720 --> 00:15:22.720]  就是和卓一起
[00:15:22.720 --> 00:15:25.720]  有一個這樣的相交
[00:15:25.720 --> 00:15:29.720]  這一個都是神一直以來
[00:15:29.720 --> 00:15:31.720]  從舊約開始
[00:15:31.720 --> 00:15:33.720]  都是應許祂的子民
[00:15:33.720 --> 00:15:35.720]  當他們去獻祭的時候
[00:15:35.720 --> 00:15:37.720]  我們剛才提到感恩祭
[00:15:37.720 --> 00:15:40.720]  就是他們都會將祭物
[00:15:40.720 --> 00:15:43.720]  一起在聖殿獻上
[00:15:43.720 --> 00:15:45.720]  其實意思就是說
[00:15:45.720 --> 00:15:48.720]  不是說神變成了祭物
[00:15:48.720 --> 00:15:51.720]  而是神和他們一起去慶祝
[00:15:51.720 --> 00:15:54.720]  大家復和之後
[00:15:54.720 --> 00:15:55.720]  大家和好之後
[00:15:55.720 --> 00:15:59.720]  這一個神和人很親密的關係
[00:15:59.720 --> 00:16:01.720]  所以我會覺得
[00:16:01.720 --> 00:16:03.720]  新教的角度
[00:16:03.720 --> 00:16:05.720]  的確耶穌是同在
[00:16:05.720 --> 00:16:08.720]  但是按著耶穌的應許
[00:16:08.720 --> 00:16:11.720]  是透過聖靈和我們同在
[00:16:11.720 --> 00:16:13.720]  我們今天還在等著
[00:16:13.720 --> 00:16:16.720]  耶穌再一次回來
[00:16:16.720 --> 00:16:18.720]  因為如果我們覺得
[00:16:18.720 --> 00:16:21.720]  如果耶穌已經親自
[00:16:21.720 --> 00:16:25.720]  在我們面前這麼親密
[00:16:25.720 --> 00:16:28.720]  為什麼要等待耶穌再回來呢?
[00:16:28.720 --> 00:16:31.720]  我們今天其實是在張力上
[00:16:31.720 --> 00:16:33.720]  所以你剛才有一點
[00:16:33.720 --> 00:16:34.720]  我很認同
[00:16:34.720 --> 00:16:36.720]  就是你說不只是說過去
[00:16:36.720 --> 00:16:39.720]  我們也很強調將來
[00:16:39.720 --> 00:16:43.720]  這個當然就是我們大家
[00:16:43.720 --> 00:16:46.720]  看的主的臨在
[00:16:46.720 --> 00:16:53.720]  其實也是大家一個很不同的一點
[00:16:53.720 --> 00:16:55.720]  沒錯
[00:16:55.720 --> 00:16:57.720]  我聽楊博士說
[00:16:57.720 --> 00:17:00.720]  我覺得這個是有一定的道理的
[00:17:00.720 --> 00:17:03.720]  不過我們要看一件事
[00:17:03.720 --> 00:17:05.720]  主耶穌在聖殿之前
[00:17:05.720 --> 00:17:07.720]  祂說過兩句很重要的話
[00:17:07.720 --> 00:17:10.720]  祂說:我和你們天天在一起
[00:17:10.720 --> 00:17:12.720]  直到今世的終結
[00:17:12.720 --> 00:17:14.720]  這兩句話是耶穌在聖殿之前
[00:17:14.720 --> 00:17:17.720]  很真實地對我們人類作出一個承諾
[00:17:17.720 --> 00:17:20.720]  特別是對那些追隨祂的基督徒
[00:17:20.720 --> 00:17:22.720]  我們知道主耶穌的承諾
[00:17:22.720 --> 00:17:23.720]  不是口頭禪
[00:17:23.720 --> 00:17:25.720]  祂一定會實現的
[00:17:25.720 --> 00:17:28.720]  祂實現有兩種方法實現
[00:17:28.720 --> 00:17:30.720]  第一就是聖神的臨在
[00:17:30.720 --> 00:17:32.720]  因為祂派遣聖神
[00:17:32.720 --> 00:17:34.720]  聖神和教會同在
[00:17:34.720 --> 00:17:41.720]  聖神的同在就是我們和神的同在
[00:17:41.720 --> 00:17:43.720]  但有一件事就是
[00:17:43.720 --> 00:17:47.720]  主耶穌要實現我和你們天天在一起
[00:17:47.720 --> 00:17:48.720]  直到今世的終結
[00:17:48.720 --> 00:17:50.720]  祂直到臨在聖體裏
[00:17:50.720 --> 00:17:53.720]  祂是每一個時刻都陪伴我們
[00:17:53.720 --> 00:17:55.720]  所以祂這句話
[00:17:55.720 --> 00:17:57.720]  直到臨在聖體裏
[00:17:57.720 --> 00:17:59.720]  真實的臨在
[00:17:59.720 --> 00:18:01.720]  祂真的陪伴我們
[00:18:01.720 --> 00:18:02.720]  我們不要忘記
[00:18:02.720 --> 00:18:05.720]  主耶穌說過一些很重要的話
[00:18:05.720 --> 00:18:07.720]  祂說:那裡有兩個三個人
[00:18:07.720 --> 00:18:09.720]  因我而名相聚
[00:18:09.720 --> 00:18:11.720]  我就在他們中間
[00:18:11.720 --> 00:18:13.720]  主耶穌升天的意思
[00:18:13.720 --> 00:18:14.720]  不是祂離開我們
[00:18:14.720 --> 00:18:16.720]  是剛剛相反的
[00:18:16.720 --> 00:18:19.720]  升天是打通了人間和天國
[00:18:19.720 --> 00:18:21.720]  永恆天國的那條路
[00:18:21.720 --> 00:18:23.720]  所以主耶穌說:我就是道路
[00:18:23.720 --> 00:18:24.720]  祂打通了這條路
[00:18:24.720 --> 00:18:28.720]  所以人間和天國不是兩個不能溝通的
[00:18:28.720 --> 00:18:29.720]  是剛剛相反的
[00:18:29.720 --> 00:18:32.720]  我們能夠由此世的天國
[00:18:32.720 --> 00:18:36.720]  由現世的天國走到永恆的天國
[00:18:36.720 --> 00:18:38.720]  這是在過程裏面的
[00:18:38.720 --> 00:18:41.720]  因為主耶穌已經打通了這條路
[00:18:41.720 --> 00:18:45.720]  所以祂是每一天和我們在一起
[00:18:45.720 --> 00:18:47.720]  至於主耶穌在末日
[00:18:47.720 --> 00:18:50.720]  祂再來是說另一個事實
[00:18:50.720 --> 00:18:53.720]  祂再來的意思是什麼呢?
[00:18:53.720 --> 00:18:55.720]  祂再來的意思不是祂現在離開我們
[00:18:55.720 --> 00:18:57.720]  之後再回來
[00:18:57.720 --> 00:18:58.720]  祂不是這樣的意思
[00:18:58.720 --> 00:19:00.720]  祂再來的意思是
[00:19:00.720 --> 00:19:03.720]  祂的救恩已經完成了
[00:19:03.720 --> 00:19:05.720]  在這個世界上完成了
[00:19:05.720 --> 00:19:11.720]  人類已經得救了
[00:19:11.720 --> 00:19:13.720]  所以祂會再來
[00:19:13.720 --> 00:19:14.720]  在那個時刻
[00:19:14.720 --> 00:19:18.720]  整個世界就要受到這個審判
[00:19:18.720 --> 00:19:24.720]  那些不相信的就會被判為離開了主耶穌
[00:19:24.720 --> 00:19:27.720]  相信的永遠屬於主耶穌
[00:19:27.720 --> 00:19:29.720]  永遠屬於天國
[00:19:29.720 --> 00:19:32.720]  祂再來是指向我們新天新地
[00:19:32.720 --> 00:19:35.720]  在那個時刻我們的肉身會復活
[00:19:35.720 --> 00:19:38.720]  主耶穌答應過我們的肉身會復活
