
[00:00:00.000 --> 00:00:03.000]  請大家再翻到詩篇
[00:11:25.000 --> 00:11:30.000]  但是美國的醫生
[00:11:30.000 --> 00:11:32.000]  他們的背景習慣不同
[00:11:33.000 --> 00:11:35.000]  讓Dr.Packers聽見這個消息的時候
[00:11:35.000 --> 00:11:40.000]  他就對他的親人說
[00:11:40.000 --> 00:11:44.000]  他說我有一個請求
[00:11:44.000 --> 00:11:48.000]  請你們不要拒絕
[00:11:48.000 --> 00:11:53.000]  他們說請你說了我們不會拒絕
[00:11:53.000 --> 00:11:57.000]  他說請你們把我扶起來
[00:12:00.000 --> 00:12:02.000]  在我的床上跪下
[00:12:02.000 --> 00:12:05.000]  你們扶著我跪下
[00:12:05.000 --> 00:12:09.000]  我要禱告
[00:12:09.000 --> 00:12:10.000]  我要用我在世上
[00:12:10.000 --> 00:12:13.000]  最後的半個小時禱告
[00:12:13.000 --> 00:12:18.000]  他的親人答應了
[00:12:18.000 --> 00:12:20.000]  不能夠不做
[00:12:20.000 --> 00:12:26.000]  所以他們就把他扶起來
[00:12:26.000 --> 00:12:28.000]  跪在床上
[00:12:29.000 --> 00:12:30.000]  他禱告
[00:12:30.000 --> 00:12:34.000]  禱告什麼
[00:12:34.000 --> 00:12:37.000]  他為了全世界歸族禱告
[00:12:37.000 --> 00:12:43.000]  這是在他的心靈上
[00:12:43.000 --> 00:12:45.000]  多年來的一個負擔
[00:12:45.000 --> 00:12:50.000]  一直到最後
[00:12:50.000 --> 00:12:54.000]  他還是在族人面前這樣禱告
[00:12:57.000 --> 00:12:58.000]  後來阻截他回去
[00:12:58.000 --> 00:13:03.000]  這是一個多麼動人的事實
[00:13:03.000 --> 00:13:07.000]  他愛主
[00:13:07.000 --> 00:13:09.000]  侍奉主
[00:13:09.000 --> 00:13:10.000]  一直到底
[00:13:10.000 --> 00:13:15.000]  也就是幫助我們每一個人
[00:13:15.000 --> 00:13:20.000]  能夠在時間的考驗裡面
[00:13:20.000 --> 00:13:22.000]  得到一個復興
[00:13:26.000 --> 00:13:28.000]  能夠一生一世地愛主侍奉主
[00:13:28.000 --> 00:13:37.000]  奉獻是一個點
[00:13:37.000 --> 00:13:39.000]  也是一條線
[00:13:39.000 --> 00:13:44.000]  那個點是開始點
[00:13:44.000 --> 00:13:48.000]  我們每個人奉獻
[00:13:48.000 --> 00:13:50.000]  都有一個起點
[00:13:50.000 --> 00:13:54.000]  我相信我們中間
[00:13:55.000 --> 00:13:56.000]  有許多的弟兄姊妹
[00:13:56.000 --> 00:13:58.000]  已經奉獻
[00:13:58.000 --> 00:14:02.000]  我不是說奉獻做傳道人那種奉獻
[00:14:02.000 --> 00:14:07.000]  那是為主而活的奉獻
[00:14:07.000 --> 00:14:12.000]  我們的奉獻有個起點
[00:14:12.000 --> 00:14:17.000]  但是不單單是一個點而已
[00:14:17.000 --> 00:14:23.000]  那個點變成一條線
[00:14:24.000 --> 00:14:25.000]  一直的奉獻
[00:14:25.000 --> 00:14:31.000]  然後從一條線變做面
[00:14:31.000 --> 00:14:38.000]  那就是全面的奉獻
[00:14:38.000 --> 00:14:43.000]  在這條線裡面
[00:14:43.000 --> 00:14:45.000]  還有好多點
[00:14:45.000 --> 00:14:49.000]  每一個點就是重新奉獻
[00:14:50.000 --> 00:14:51.000]  每一個奉獻的人
[00:14:51.000 --> 00:14:53.000]  需要重新奉獻
[00:14:53.000 --> 00:14:59.000]  一次過的奉獻靠不住
[00:14:59.000 --> 00:15:05.000]  比如說慢慢慢慢
[00:15:05.000 --> 00:15:07.000]  我們的奉獻冷下去
[00:15:07.000 --> 00:15:10.000]  慢慢變成一個自據
[00:15:10.000 --> 00:15:12.000]  沒有實際
[00:15:12.000 --> 00:15:16.000]  慢慢變成一個
[00:15:17.000 --> 00:15:18.000]  不實際的現象
[00:15:18.000 --> 00:15:21.000]  我們需要一次
[00:15:21.000 --> 00:15:23.000]  兩次多次重新奉獻
[00:15:23.000 --> 00:15:29.000]  這樣我們就能夠
[00:15:29.000 --> 00:15:31.000]  不斷地有復興
[00:15:31.000 --> 00:15:35.000]  每一次重新奉獻
[00:15:35.000 --> 00:15:37.000]  就是復興
[00:15:37.000 --> 00:15:41.000]  這個復興你可以隨時得到
[00:15:42.000 --> 00:15:43.000]  第二幅的復興的圖畫
[00:15:43.000 --> 00:15:53.000]  126篇
[00:15:53.000 --> 00:15:59.000]  126篇第四節
[00:15:59.000 --> 00:16:05.000]  耶和華
[00:16:05.000 --> 00:16:07.000]  求你使我們被擄的人
[00:16:07.000 --> 00:16:09.000]  歸回好像南地的河水一樣
[00:16:09.000 --> 00:16:10.000]  好像南地的河水浮流
[00:16:10.000 --> 00:16:17.000]  這幅圖畫就是河水浮流
[00:16:17.000 --> 00:16:24.000]  這條河原來是流的
[00:16:24.000 --> 00:16:28.000]  哎呀那是多麼美麗
[00:16:28.000 --> 00:16:31.000]  這個河的兩邊有樹木
[00:16:31.000 --> 00:16:36.000]  有清蜜的草地
[00:16:38.000 --> 00:16:39.000]  美麗的景化
[00:16:39.000 --> 00:16:43.000]  但是後來呢
[00:16:43.000 --> 00:16:44.000]  停止流動了
[00:16:44.000 --> 00:16:48.000]  那個情況完全變了
[00:16:48.000 --> 00:16:52.000]  這個河堤顯出來了
[00:16:52.000 --> 00:16:56.000]  這個兩邊的清泡地乾旱了
[00:16:56.000 --> 00:17:02.000]  樹木的葉子就落了
[00:17:02.000 --> 00:17:07.000]  但是何等的可惜
[00:17:08.000 --> 00:17:09.000]  何等的荒涼
[00:17:09.000 --> 00:17:14.000]  但是現在
[00:17:14.000 --> 00:17:16.000]  這個停留的河水浮流
[00:17:16.000 --> 00:17:21.000]  這是復興
[00:17:21.000 --> 00:17:24.000]  那麼我們要問
[00:17:24.000 --> 00:17:27.000]  這裡講的是什麼呢
[00:17:27.000 --> 00:17:31.000]  第一句
[00:17:31.000 --> 00:17:33.000]  神使我們被擄的人歸回
[00:17:34.000 --> 00:17:35.000]  神的百姓被敵人擄去了
[00:17:35.000 --> 00:17:45.000]  那個時候
[00:17:45.000 --> 00:17:46.000]  這個河水就停留了
[00:17:46.000 --> 00:17:51.000]  現在被擄的人得到釋放
[00:17:51.000 --> 00:17:55.000]  重新回到本土
[00:17:55.000 --> 00:17:59.000]  他們又得到自由
[00:17:59.000 --> 00:18:02.000]  他們又能夠
[00:18:02.000 --> 00:18:03.000]  榮耀神釋放神
[00:18:03.000 --> 00:18:08.000]  這就是浮流
[00:18:08.000 --> 00:18:11.000]  這是一個寶貴的復興
[00:18:11.000 --> 00:18:16.000]  弟兄姊妹們
[00:18:16.000 --> 00:18:18.000]  有沒有任何的事物
[00:18:18.000 --> 00:18:21.000]  把你擄去呢
[00:18:21.000 --> 00:18:27.000]  從前呢
[00:18:27.000 --> 00:18:28.000]  以色列人被擄
[00:18:31.000 --> 00:18:32.000]  阿逼倫人到了聖城
[00:18:32.000 --> 00:18:37.000]  又進了聖殿
[00:18:37.000 --> 00:18:40.000]  他們把這個聖殿里的
[00:18:40.000 --> 00:18:42.000]  聖器皿擄走
[00:18:42.000 --> 00:18:47.000]  拿去放在
[00:18:47.000 --> 00:18:49.000]  他們的大滾繩的廟裡面
[00:18:49.000 --> 00:18:55.000]  原來是為了
[00:18:55.000 --> 00:18:57.000]  侍奉耶和華而用的
[00:18:57.000 --> 00:18:59.000]  聖器皿
[00:18:59.000 --> 00:19:00.000]  現在呢
[00:19:00.000 --> 00:19:01.000]  來侍奉偶像
[00:19:01.000 --> 00:19:09.000]  這是個悲劇
[00:19:09.000 --> 00:19:12.000]  很可惜
[00:19:12.000 --> 00:19:15.000]  原來給神用
[00:19:15.000 --> 00:19:18.000]  現在給撒旦用
[00:19:18.000 --> 00:19:21.000]  原來是神的器皿
[00:19:21.000 --> 00:19:24.000]  現在竟然
[00:19:24.000 --> 00:19:26.000]  落在罪惡的手中
[00:19:27.000 --> 00:19:28.000]  做了不義的器皿
[00:19:28.000 --> 00:19:35.000]  任何的人到了這個光景
[00:19:35.000 --> 00:19:40.000]  需要復興
[00:19:40.000 --> 00:19:42.000]  神的恩典臨到
[00:19:42.000 --> 00:19:46.000]  聖靈的亮光臨到
[00:19:46.000 --> 00:19:50.000]  主的話語臨到
[00:19:50.000 --> 00:19:54.000]  讓這樣的弟兄姊妹
[00:19:55.000 --> 00:19:56.000]  醒過來
[00:19:56.000 --> 00:19:59.000]  一個新的追求
[00:19:59.000 --> 00:20:03.000]  從撒旦的手中出來
[00:20:03.000 --> 00:20:07.000]  再回到主的手裡
[00:20:07.000 --> 00:20:11.000]  再一次做主的器皿
[00:20:11.000 --> 00:20:16.000]  這是何等的美好
[00:20:16.000 --> 00:20:20.000]  讓我們把自己
[00:20:20.000 --> 00:20:22.000]  放在主手裡
[00:20:23.000 --> 00:20:24.000]  這樣主就能重新用我們
[00:20:24.000 --> 00:20:31.000]  大概二十年前
[00:20:31.000 --> 00:20:36.000]  有一次我到加拿大去講道
[00:20:36.000 --> 00:20:40.000]  在加拿大的一個
[00:20:40.000 --> 00:20:42.000]  省區院的畢業禮講道
[00:20:42.000 --> 00:20:47.000]  在畢業禮的前一個晚上
[00:20:47.000 --> 00:20:51.000]  畢業班的同學
[00:20:52.000 --> 00:20:53.000]  有一個話別會
[00:20:53.000 --> 00:20:58.000]  請全校的同學參加
[00:20:58.000 --> 00:21:02.000]  我也參加了
[00:21:02.000 --> 00:21:05.000]  節目當中有一個
[00:21:05.000 --> 00:21:08.000]  在這個節目裡面
[00:21:08.000 --> 00:21:10.000]  有兩個同學
[00:21:10.000 --> 00:21:12.000]  在台上談話
[00:21:12.000 --> 00:21:18.000]  他們討論一些
[00:21:19.000 --> 00:21:20.000]  在樹林生活裡面的難處
[00:21:20.000 --> 00:21:26.000]  後來他們來到一個問題
[00:21:26.000 --> 00:21:28.000]  沒有辦法解決
[00:21:28.000 --> 00:21:31.000]  這個時候一個
[00:21:31.000 --> 00:21:33.000]  年長的弟兄上了台
[00:21:33.000 --> 00:21:37.000]  他們就請教他
[00:21:37.000 --> 00:21:40.000]  這一個年長的同學
[00:21:40.000 --> 00:21:42.000]  用了一個比喻
[00:21:42.000 --> 00:21:48.000]  在我的心中
[00:21:48.000 --> 00:21:49.000]  留一個很深刻的印象
[00:21:49.000 --> 00:21:55.000]  他拿了一根線出來
[00:21:55.000 --> 00:22:01.000]  我看我能找到我的線嗎
[00:22:01.000 --> 00:22:05.000]  是在這裡
[00:22:05.000 --> 00:22:08.000]  他拿一根線出來
[00:22:08.000 --> 00:22:11.000]  然後拿他的筆出來
[00:22:11.000 --> 00:22:14.000]  用這個線
[00:22:14.000 --> 00:22:16.000]  就掛在
[00:22:17.000 --> 00:22:18.000]  把這個筆掛在線上
[00:22:18.000 --> 00:22:23.000]  然後他就問大家兩個問題
[00:22:23.000 --> 00:22:28.000]  他說這個筆在哪裡
[00:22:28.000 --> 00:22:31.000]  大家回答說
[00:22:31.000 --> 00:22:32.000]  在你手中
[00:22:32.000 --> 00:22:35.000]  他說既然在我手中
[00:22:35.000 --> 00:22:38.000]  我能這樣寫字嗎
[00:22:38.000 --> 00:22:42.000]  大家說不能
[00:22:42.000 --> 00:22:44.000]  然後他問
[00:22:46.000 --> 00:22:47.000]  我怎麼做才能用它寫字
[00:22:47.000 --> 00:22:53.000]  大家回答說
[00:22:53.000 --> 00:22:55.000]  抓住它
[00:22:55.000 --> 00:22:59.000]  這個時候就可以寫字了
[00:22:59.000 --> 00:23:04.000]  多麼簡單
[00:23:04.000 --> 00:23:07.000]  那兩個同學討論的問題
[00:23:07.000 --> 00:23:09.000]  這個答案就在這裡
[00:23:09.000 --> 00:23:14.000]  我永遠忘記不了這個
[00:23:15.000 --> 00:23:16.000]  也是今天你們看了以後
[00:23:16.000 --> 00:23:18.000]  也可以記住
[00:23:18.000 --> 00:23:20.000]  相當長的時間
[00:23:20.000 --> 00:23:24.000]  有人屬主
[00:23:24.000 --> 00:23:26.000]  就是這樣屬法
[00:23:26.000 --> 00:23:29.000]  我屬主
[00:23:29.000 --> 00:23:31.000]  是這樣屬
[00:23:31.000 --> 00:23:33.000]  這樣的屬主
[00:23:33.000 --> 00:23:34.000]  我主奈他不何
[00:23:34.000 --> 00:23:39.000]  這樣的基督徒
[00:23:39.000 --> 00:23:40.000]  主真是沒有辦法
[00:23:43.000 --> 00:23:44.000]  主之後可以咬咬他
[00:23:44.000 --> 00:23:48.000]  他充其量就這樣被咬一咬
[00:23:48.000 --> 00:23:52.000]  主不能用他
[00:23:52.000 --> 00:23:55.000]  有許多基督徒主不能用他
[00:23:55.000 --> 00:23:59.000]  為什麼
[00:23:59.000 --> 00:24:00.000]  他拒絕讓主抓住他
[00:24:00.000 --> 00:24:07.000]  我們要把自己放在主手中
[00:24:12.000 --> 00:24:13.000]  主要和說主啊
[00:24:13.000 --> 00:24:15.000]  求你把我握在你手中
[00:24:15.000 --> 00:24:20.000]  這個時候主可以用我
[00:24:20.000 --> 00:24:25.000]  我們要把自己交給主
[00:24:25.000 --> 00:24:29.000]  重新的奉獻
[00:24:29.000 --> 00:24:33.000]  從被擄的地方回來
[00:24:33.000 --> 00:24:38.000]  如果有任何的人
[00:24:38.000 --> 00:24:41.000]  任何的事
[00:24:41.000 --> 00:24:42.000]  事把我們擄去
[00:24:42.000 --> 00:24:45.000]  讓我們不愛主
[00:24:45.000 --> 00:24:48.000]  讓我們離開主遠
[00:24:48.000 --> 00:24:52.000]  讓我們不能被主用
[00:24:52.000 --> 00:24:56.000]  我們要靠著主說
[00:24:56.000 --> 00:25:00.000]  我要離開
[00:25:00.000 --> 00:25:04.000]  我要再一次把自己放在主手中
[00:25:04.000 --> 00:25:10.000]  第三幅的圖畫
[00:25:11.000 --> 00:25:12.000]  六十篇
[00:25:12.000 --> 00:25:15.000]  第一第二兩節
[00:25:15.000 --> 00:25:22.000]  六十篇一二節這樣說
[00:25:22.000 --> 00:25:26.000]  神啊你丟棄了我們
[00:25:26.000 --> 00:25:29.000]  使我們破敗
[00:25:29.000 --> 00:25:31.000]  你向我們發怒
[00:25:31.000 --> 00:25:33.000]  求你使我們復興
[00:25:33.000 --> 00:25:36.000]  泥石地震動
[00:25:36.000 --> 00:25:39.000]  而且崩裂
[00:25:40.000 --> 00:25:41.000]  求你將裂口醫好
[00:25:41.000 --> 00:25:43.000]  因為地搖動
[00:25:43.000 --> 00:26:00.000]  在這裡世人求復興
[00:26:00.000 --> 00:26:05.000]  他用一個比喻來講
[00:26:06.000 --> 00:26:07.000]  也是一幅圖畫
[00:26:07.000 --> 00:26:12.000]  在地面上有一個很深的裂口
[00:26:12.000 --> 00:26:19.000]  他說什麼
[00:26:19.000 --> 00:26:21.000]  求你醫好這個裂口
[00:26:21.000 --> 00:26:26.000]  因為地搖動
[00:26:26.000 --> 00:26:30.000]  這個裂口影響很大
[00:26:30.000 --> 00:26:34.000]  甚至於讓地震動
[00:26:35.000 --> 00:26:36.000]  很嚴重
[00:26:36.000 --> 00:26:40.000]  所以世人禱告
[00:26:40.000 --> 00:26:44.000]  這個裂口怎麼產生的呢
[00:26:44.000 --> 00:26:48.000]  這個表面看好像是從神產生的
[00:26:48.000 --> 00:26:54.000]  你看第一節說
[00:26:54.000 --> 00:26:56.000]  神啊你使我們破敗
[00:26:56.000 --> 00:27:02.000]  但是事實上是因為
[00:27:03.000 --> 00:27:04.000]  伊斯典人違背神
[00:27:04.000 --> 00:27:10.000]  所以神的管教
[00:27:10.000 --> 00:27:12.000]  領導他們
[00:27:12.000 --> 00:27:15.000]  結果有一個裂口產生
[00:27:15.000 --> 00:27:19.000]  真正的來源是他們自己
[00:27:19.000 --> 00:27:25.000]  現在大衛醒過來
[00:27:25.000 --> 00:27:29.000]  他看見這個裂口越裂越寬
[00:27:30.000 --> 00:27:31.000]  他求神來醫治
[00:27:31.000 --> 00:27:38.000]  醫治裂口是一個真正的復興
[00:27:38.000 --> 00:27:45.000]  我相信這個裂口
[00:27:45.000 --> 00:27:46.000]  可以代表很多的事物
[00:27:46.000 --> 00:27:51.000]  我只是提一
[00:27:51.000 --> 00:27:55.000]  有的時候弟兄姊妹之間有了裂口
[00:27:56.000 --> 00:27:57.000]  有的時候弟兄姊妹之間有了裂口
[00:27:57.000 --> 00:28:03.000]  不能相和
[00:28:03.000 --> 00:28:06.000]  不能相愛
[00:28:06.000 --> 00:28:09.000]  有了衝突
[00:28:09.000 --> 00:28:11.000]  甚至有了恨
[00:28:11.000 --> 00:28:15.000]  不能夠用愛彼此對待
[00:28:15.000 --> 00:28:20.000]  甚至於在同一個家裡面
[00:28:20.000 --> 00:28:24.000]  有了裂口
[00:28:25.000 --> 00:28:26.000]  也許哥哥和弟弟不講話
[00:28:26.000 --> 00:28:31.000]  也許姐姐和妹妹不講話
[00:28:31.000 --> 00:28:35.000]  也許在學校裡面
[00:28:35.000 --> 00:28:37.000]  同學不講話
[00:28:37.000 --> 00:28:42.000]  或者在教會裡面
[00:28:42.000 --> 00:28:43.000]  弟兄姊妹不講話
[00:28:43.000 --> 00:28:47.000]  有隔膜
[00:28:47.000 --> 00:28:50.000]  有問題
[00:28:50.000 --> 00:28:53.000]  這是個裂口
[00:28:54.000 --> 00:28:55.000]  需要醫治
[00:28:55.000 --> 00:28:58.000]  裂口很重要嗎
[00:28:58.000 --> 00:29:02.000]  每一次聖靈大大工作的時候
[00:29:02.000 --> 00:29:07.000]  每一次教會復興的時候
[00:29:07.000 --> 00:29:11.000]  最明顯的情況之一
[00:29:11.000 --> 00:29:17.000]  就是弟兄姊妹和好
[00:29:22.000 --> 00:29:23.000]  這是在教科歷史裡面常常見到的
[00:29:23.000 --> 00:29:30.000]  在教科裡面
[00:29:30.000 --> 00:29:32.000]  有許多時候
[00:29:32.000 --> 00:29:34.000]  有熟靈的難處
[00:29:34.000 --> 00:29:36.000]  根源就是有這個裂口
[00:29:36.000 --> 00:29:43.000]  保羅說
[00:29:43.000 --> 00:29:45.000]  竭力保守
[00:29:45.000 --> 00:29:47.000]  聖靈所賜
[00:29:47.000 --> 00:29:49.000]  合而為一的心
[00:29:50.000 --> 00:29:51.000]  哪裡合一
[00:29:51.000 --> 00:29:53.000]  哪裡聖靈運行
[00:29:53.000 --> 00:29:58.000]  哪裡有裂口
[00:29:58.000 --> 00:29:59.000]  聖靈的工作都攔住
[00:29:59.000 --> 00:30:04.000]  那樣整個教會可能受虧損
[00:30:04.000 --> 00:30:10.000]  所以我們需要
[00:30:10.000 --> 00:30:11.000]  醫好裂口
