
[00:00:00.000 --> 00:00:03.800]  教會裡面失去了目者心
[00:05:02.400 --> 00:05:07.200]  我們看看這個萬世典型的模式
[00:05:07.200 --> 00:05:10.640]  請大家翻到《使徒行傳》第二章
[00:05:10.640 --> 00:05:19.440]  請翻開《使徒行傳》第二章
[00:05:19.440 --> 00:05:26.880]  第四十一節到四十七節
[00:05:26.880 --> 00:05:30.320]  找到以後我們大家一起讀出來
[00:05:30.320 --> 00:05:33.200]  一起讀這段聖經一二三
[00:05:33.200 --> 00:05:37.120]  「於是領受他話的人就受了洗
[00:05:37.120 --> 00:05:40.480]  那一天門徒約添了三千人
[00:05:40.480 --> 00:05:43.520]  都行深遵守使徒的教訓
[00:05:43.520 --> 00:05:46.720]  彼此交接 擦餅祈禱
[00:05:46.720 --> 00:05:48.400]  眾人都懼怕
[00:05:48.400 --> 00:05:51.680]  使徒又行了許多歧視神蹟
[00:05:51.680 --> 00:05:55.200]  信的人都在一處繁物公用
[00:05:55.200 --> 00:05:57.920]  並且賣了田產家業
[00:05:57.920 --> 00:06:01.120]  照各人所需用的分給各人
[00:06:01.120 --> 00:06:03.520]  他們天天同心合意
[00:06:03.520 --> 00:06:05.520]  行切的代奠禮
[00:06:05.520 --> 00:06:07.520]  且在家中擦餅
[00:06:07.520 --> 00:06:10.720]  傳著歡喜誠實的心用法
[00:06:10.720 --> 00:06:13.760]  讚美神 得眾民的喜愛
[00:06:13.760 --> 00:06:17.600]  主張得救的人天天加給他們」
[00:06:17.600 --> 00:06:22.480]  我們把這段寶貴的經文分析來看
[00:06:22.480 --> 00:06:26.240]  讓我們把這段寶貴的經文分析來看
[00:06:26.240 --> 00:06:27.280]  第一件事
[00:06:27.280 --> 00:06:28.240]  第一件事
[00:06:28.240 --> 00:06:31.920]  是其他的九樣事的基礎
[00:06:31.920 --> 00:06:34.320]  是其他的九樣事的基礎
[00:06:34.320 --> 00:06:36.800]  第四十二節
[00:06:36.800 --> 00:06:40.880]  都恆心遵守使徒的教訓
[00:06:40.880 --> 00:06:43.680]  都恆心遵守使徒的教訓
[00:06:43.680 --> 00:06:47.200]  使徒們把道講出來
[00:06:47.200 --> 00:06:50.000]  使徒們把道講出來
[00:06:50.000 --> 00:06:55.040]  所有弟兄姊妹都聆聽
[00:06:55.040 --> 00:07:00.080]  都接受按照真道去生活
[00:07:00.080 --> 00:07:02.080]  按照真道去生活
[00:07:02.080 --> 00:07:03.360]  他們的信仰
[00:07:03.360 --> 00:07:04.160]  他們的信仰
[00:07:04.160 --> 00:07:05.280]  他們的生活
[00:07:05.280 --> 00:07:06.000]  他們的生活
[00:07:06.000 --> 00:07:06.880]  他們的侍奉
[00:07:06.880 --> 00:07:08.160]  他們的侍奉
[00:07:08.160 --> 00:07:13.040]  每樣每樣都是建立在道的基礎上
[00:07:13.040 --> 00:07:16.400]  每樣每樣都是建立在道的基礎上
[00:07:16.400 --> 00:07:17.840]  在使徒時代
[00:07:17.840 --> 00:07:19.280]  在使徒時代
[00:07:19.280 --> 00:07:21.200]  講道道的時候
[00:07:21.200 --> 00:07:22.400]  講道道的時候
[00:07:22.400 --> 00:07:24.160]  那個原文很重要
[00:07:24.160 --> 00:07:25.760]  那個原文很重要
[00:07:25.760 --> 00:07:27.920]  道的原文是路
[00:07:27.920 --> 00:07:29.280]  道的原文是路
[00:07:29.280 --> 00:07:31.200]  在九章第二節
[00:07:31.200 --> 00:07:32.640]  在九章第二節
[00:07:32.640 --> 00:07:36.400]  說凡信奉這道的人
[00:07:36.400 --> 00:07:38.640]  說凡信奉這道的人
[00:07:38.640 --> 00:07:43.920]  那個原文是凡按照這條路去走的人
[00:07:43.920 --> 00:07:47.920]  就是說凡按照這條路去走的人
[00:07:47.920 --> 00:07:51.360]  基督教的信仰是一條生活的路
[00:07:51.360 --> 00:07:53.840]  基督教的信仰是一條生活的路
[00:07:53.840 --> 00:07:58.320]  我們在這條路上一生奔走
[00:07:58.320 --> 00:08:00.960]  我們在這條路上一生奔走
[00:08:00.960 --> 00:08:02.560]  基督教不是理論
[00:08:02.560 --> 00:08:04.480]  基督教不是理論
[00:08:04.480 --> 00:08:06.880]  乃是人生的道路
[00:08:06.880 --> 00:08:08.640]  乃是人生的道路
[00:08:08.640 --> 00:08:11.120]  當我們抓住這個要點的時候
[00:08:11.120 --> 00:08:12.880]  當我們抓住這個要點的時候
[00:08:12.880 --> 00:08:15.440]  我們的信仰就不是抽象的
[00:08:15.440 --> 00:08:17.040]  我們的信仰就不是抽象的
[00:08:17.040 --> 00:08:20.800]  就不是一套口裏的理論
[00:08:20.800 --> 00:08:22.400]  就不是一套口裏的理論
[00:08:22.400 --> 00:08:25.760]  也不是思想中的一種觀念而已
[00:08:25.760 --> 00:08:28.960]  也不是思想中的觀念而已
[00:08:28.960 --> 00:08:31.680]  乃是我們人生要走的道路
[00:08:31.680 --> 00:08:33.520]  乃是我們人生要走的道路
[00:08:33.520 --> 00:08:39.200]  所以信主的人就是揀選了這條人生道路的人
[00:08:39.200 --> 00:08:42.080]  信主的人就是揀選這條人生道路的人
[00:08:42.080 --> 00:08:46.480]  所以司徒時代對信仰的觀念是這樣的
[00:08:46.480 --> 00:08:49.120]  所以看到司徒時代的信仰觀念是這樣的
[00:08:49.120 --> 00:08:53.120]  今天我們的信仰觀念也應該是這樣
[00:08:53.120 --> 00:08:55.680]  今天我們的信仰觀念也應該如此
[00:08:55.680 --> 00:08:56.640]  我信的主
[00:08:56.640 --> 00:08:57.360]  我信的主
[00:08:57.360 --> 00:08:58.400]  做了基督徒
[00:08:58.400 --> 00:08:59.600]  做了基督徒
[00:08:59.600 --> 00:09:03.360]  不是我多得了一套人生哲學的理論
[00:09:03.360 --> 00:09:05.840]  不是我多得了一套人生哲學道路的理論
[00:09:05.840 --> 00:09:10.960]  我乃是開始踏上一條新的人生道路
[00:09:10.960 --> 00:09:14.000]  乃是我是踏上一條新的人生道路
[00:09:14.000 --> 00:09:16.640]  這條路是主自己先走過的
[00:09:16.640 --> 00:09:18.560]  這條路是主自己先走過的
[00:09:18.560 --> 00:09:20.080]  我跟著祂走
[00:09:20.080 --> 00:09:21.040]  我跟著祂走
[00:09:21.040 --> 00:09:23.440]  而且與祂同行
[00:09:23.440 --> 00:09:24.640]  而且與祂同行
[00:09:24.640 --> 00:09:26.080]  不是我自己去走
[00:09:26.080 --> 00:09:27.360]  不是我自己去走
[00:09:27.360 --> 00:09:31.600]  乃是主我的救主與我同行
[00:09:31.600 --> 00:09:33.920]  乃是主我的救主與我同行
[00:09:33.920 --> 00:09:36.080]  也不單是主和我同行
[00:09:36.080 --> 00:09:37.520]  也不單是主與我同行
[00:09:37.520 --> 00:09:42.480]  還有千千萬萬跟隨主的人我們一起同行
[00:09:42.480 --> 00:09:45.680]  還有千千萬萬跟隨主的人和我們一起同行
[00:09:45.680 --> 00:09:48.480]  在這個信仰裏不是孤單的
[00:09:48.480 --> 00:09:50.720]  在這個信仰裏不是孤單的
[00:09:50.720 --> 00:09:56.400]  乃是萬眾一心在主的引導之下同奔此路
[00:09:56.400 --> 00:09:59.840]  乃是萬眾一心在主的引導之下同奔此路
[00:09:59.840 --> 00:10:03.680]  那麼《使徒們》所講的道
[00:10:03.680 --> 00:10:06.800]  那麼《使徒們》所講的道
[00:10:06.800 --> 00:10:10.160]  在《使徒行傳》裏面用了五個名稱
[00:10:10.160 --> 00:10:12.960]  這個道在《使徒行傳》裏面用了五個名稱
[00:10:12.960 --> 00:10:17.440]  這五個名稱就把這個道的內容告訴我們
[00:10:17.440 --> 00:10:21.040]  這五個名稱就把這個道的內容告訴我們
[00:10:21.040 --> 00:10:23.440]  第一個名稱
[00:10:23.440 --> 00:10:26.240]  是神國的道
[00:10:26.240 --> 00:10:29.920]  這個名稱在《使徒行傳》裏面用了五次
[00:10:29.920 --> 00:10:32.160]  這個名稱在《使徒行傳》裏面用了五次
[00:10:32.160 --> 00:10:34.960]  最顯著的一次
[00:10:34.960 --> 00:10:40.880]  那就是在最後一節
[00:10:40.880 --> 00:10:46.800]  二十八章三十一節
[00:10:46.800 --> 00:10:49.520]  使徒保羅
[00:10:49.520 --> 00:10:53.040]  他到了羅馬
[00:10:53.040 --> 00:10:58.400]  他在那裏被軟禁
[00:10:58.400 --> 00:11:01.840]  他在那裏做什麼
[00:11:01.840 --> 00:11:04.880]  凡是和他接觸的人
[00:11:04.880 --> 00:11:06.320]  凡是和他接觸的人
[00:11:06.320 --> 00:11:11.360]  都聽見他在談論神國的道
[00:11:11.360 --> 00:11:14.640]  都聽見保羅和他們談論神國的道
[00:11:14.640 --> 00:11:19.440]  所以基督教的信仰是一個群體性的信仰
[00:11:19.440 --> 00:11:21.840]  所以基督教的信仰是一個群體性的信仰
[00:11:21.840 --> 00:11:25.200]  我們與神有了關係
[00:11:25.200 --> 00:11:28.320]  有所有屬神的人彼此有了關係
[00:11:28.320 --> 00:11:30.400]  和所有屬神的人彼此有了關係
[00:11:30.400 --> 00:11:32.160]  神要完成的工作
[00:11:32.160 --> 00:11:37.040]  不是拯救一個獨立的人
[00:11:37.040 --> 00:11:41.360]  神的工作不是救一個獨立的人
[00:11:41.360 --> 00:11:47.120]  那是每一個得救的人合成一個群體神的我
[00:11:47.120 --> 00:11:51.120]  而是每一個得救的人合成一個群體神的國
[00:11:51.120 --> 00:11:54.400]  我們是在這個大的群體裏面的人
[00:11:54.400 --> 00:11:56.960]  我們是在這個大群體裏面的人
[00:11:56.960 --> 00:12:00.240]  我們要有這個觀念
[00:12:00.240 --> 00:12:05.360]  神不是要單單做個人救恩的工作
[00:12:05.360 --> 00:12:07.920]  神不是要單單做個人救恩的工作
[00:12:07.920 --> 00:12:13.200]  那是要拯救千萬屬祂的人
[00:12:13.200 --> 00:12:16.240]  在祂的永遠國度裏頭
[00:12:16.240 --> 00:12:19.040]  來一起生活 侍奉祂
[00:12:19.040 --> 00:12:21.440]  那是要拯救千千萬萬的人
[00:12:21.440 --> 00:12:25.360]  一同在這個國度裏面在那裏生活
[00:12:25.360 --> 00:12:27.280]  第二個名稱
[00:12:27.280 --> 00:12:30.080]  五章二十節
[00:12:30.080 --> 00:12:33.440]  生命的道
[00:12:33.440 --> 00:12:36.960]  這是我們的信仰的個人的基礎
[00:12:36.960 --> 00:12:41.120]  這是我們信仰的個人基礎
[00:12:41.120 --> 00:12:44.640]  師徒們講這個群體的救恩的時候
[00:12:44.640 --> 00:12:47.120]  師徒們在講群體救恩的時候
[00:12:47.120 --> 00:12:54.160]  同時很訛耀地指出來
[00:12:54.160 --> 00:12:57.120]  我們每一個在這個群體裏的人
[00:12:57.120 --> 00:13:02.480]  必須有自己個別的宇宙的生命的關係
[00:13:02.480 --> 00:13:04.640]  我們每一個在這個群體裏面的人
[00:13:04.640 --> 00:13:06.880]  必須是自己個別的
[00:13:06.880 --> 00:13:09.120]  和主有生命的關係
[00:13:09.120 --> 00:13:12.000]  這是個人的生命的道
[00:13:12.000 --> 00:13:15.040]  這是個人生命的道
[00:13:15.040 --> 00:13:19.360]  這是群體之道的個人基礎
[00:13:19.360 --> 00:13:22.080]  這是群體之道的個人基礎
[00:13:22.080 --> 00:13:24.240]  你看神的道沒有偏差
[00:13:24.240 --> 00:13:25.920]  你看整個道沒有偏差
[00:13:25.920 --> 00:13:28.480]  又是個人的 又是群體的
[00:13:28.480 --> 00:13:30.400]  又是個人的 又是群體的
[00:13:30.400 --> 00:13:33.040]  這個群體的每一個人都重要
[00:13:33.040 --> 00:13:34.720]  這個群體的每一個人都重要
[00:13:34.720 --> 00:13:37.360]  沒有一個人是附屬者
[00:13:37.360 --> 00:13:39.520]  沒有一個人是附屬者
[00:13:39.520 --> 00:13:44.080]  他自己與生命的主直接的聯繫
[00:13:44.080 --> 00:13:47.280]  他自己與生命的主直接的聯繫
[00:13:47.280 --> 00:13:48.960]  得到主的生命
[00:13:48.960 --> 00:13:50.320]  得到主的生命
[00:13:50.320 --> 00:13:53.280]  和主的生命結連起來
[00:13:53.280 --> 00:13:55.120]  與主的生命結連起來
[00:13:55.120 --> 00:13:58.480]  這個個人的生命之道
[00:13:58.480 --> 00:14:01.200]  永永遠遠是基本的
[00:14:01.200 --> 00:14:07.120]  這個個人的生命之道永永遠遠是基本的
[00:14:07.120 --> 00:14:09.920]  第三就是赦罪的道
[00:14:09.920 --> 00:14:11.680]  第三就是赦罪的道
[00:14:11.680 --> 00:14:15.120]  十三章三十八節
[00:14:15.120 --> 00:14:18.880]  這是神的道的途徑
[00:14:18.880 --> 00:14:22.240]  要經過罪得赦免
[00:14:22.240 --> 00:14:27.360]  這是神的道的途徑要經過罪得赦免
[00:14:27.360 --> 00:14:33.760]  這是神的道的方法
[00:14:33.760 --> 00:14:38.240]  讓每一個罪人能夠因信稱義
[00:14:38.240 --> 00:14:39.760]  罪得赦免
[00:14:39.760 --> 00:14:42.000]  讓每一個罪人能夠因信稱義
[00:14:42.000 --> 00:14:43.200]  罪得赦免
[00:14:43.200 --> 00:14:44.480]  離開罪
[00:14:44.480 --> 00:14:45.280]  離開罪
[00:14:45.280 --> 00:14:47.600]  勝過罪
[00:14:47.600 --> 00:14:55.200]  這是一個非常重要的教義
[00:14:55.200 --> 00:14:57.280]  這是一個非常重要的教義
[00:14:57.280 --> 00:14:59.760]  第四個名稱
[00:14:59.760 --> 00:15:02.000]  恩惠是道
[00:15:02.000 --> 00:15:05.200]  恩惠是慈愛
[00:15:05.200 --> 00:15:07.200]  恩惠是慈愛
[00:15:07.200 --> 00:15:09.440]  我們的信仰是愛的信仰
[00:15:09.440 --> 00:15:12.240]  我們的信仰是愛的信仰
[00:15:12.240 --> 00:15:14.640]  神的愛是基礎
[00:15:14.640 --> 00:15:17.280]  我們接受了神的愛
[00:15:17.280 --> 00:15:18.400]  我們接受神的愛
[00:15:18.400 --> 00:15:20.000]  我們就回應神的愛
[00:15:20.000 --> 00:15:21.200]  我們就回應神的愛
[00:15:21.200 --> 00:15:22.800]  不但回應神的愛
[00:15:22.800 --> 00:15:23.680]  不但回應神的愛
[00:15:23.680 --> 00:15:29.440]  而且把神的愛平面實踐
[00:15:29.440 --> 00:15:33.280]  而且把神的愛平面實踐
[00:15:33.280 --> 00:15:35.440]  平面實踐
[00:15:35.440 --> 00:15:38.880]  建立在我們個別的關係中
[00:15:38.880 --> 00:15:41.120]  建立在我們個別的關係中
[00:15:41.120 --> 00:15:44.640]  有中面的愛的關係
[00:15:44.640 --> 00:15:46.400]  有中面的愛的關係
[00:15:46.400 --> 00:15:48.160]  神的愛在我們心裡
[00:15:48.160 --> 00:15:50.160]  神的愛在我們心裡
[00:15:50.160 --> 00:15:52.320]  每一個人都有愛神的心
[00:15:52.320 --> 00:15:53.760]  每一個人都有愛神的心
[00:15:53.760 --> 00:15:58.640]  然後神的愛在我們生活的平面上展開
[00:15:58.640 --> 00:16:01.920]  然後神的愛在我們生活的平面上展開
[00:16:01.920 --> 00:16:04.480]  所以這個道是愛的道
[00:16:04.480 --> 00:16:06.880]  所以這個道是愛的道
[00:16:06.880 --> 00:16:09.200]  恩惠的道也就是愛的道
[00:16:09.200 --> 00:16:11.040]  恩惠的道就是愛的道
[00:16:11.040 --> 00:16:13.200]  第五個名稱
[00:16:13.200 --> 00:16:16.000]  光明的道
[00:16:16.000 --> 00:16:19.680]  二十六章二十三節
[00:16:19.680 --> 00:16:23.200]  這是我們的生活的表現
[00:16:23.200 --> 00:16:24.720]  這是我們生活的表現
[00:16:24.720 --> 00:16:27.360]  離開了一切黑暗的事
[00:16:27.360 --> 00:16:28.640]  離開一切黑暗的事
[00:16:28.640 --> 00:16:30.400]  進入神的光明中
[00:16:30.400 --> 00:16:31.520]  進入神的光明中
[00:16:31.520 --> 00:16:33.360]  作光明的子女
[00:16:33.360 --> 00:16:35.600]  作光明的子女
[00:16:35.600 --> 00:16:37.600]  是一個透明的人
[00:16:37.600 --> 00:16:39.600]  是一個透明的人
[00:16:39.600 --> 00:16:42.080]  罪惡的黑影都除去了
[00:16:42.080 --> 00:16:44.480]  罪惡的黑影都除去了
[00:16:44.480 --> 00:16:49.520]  我們在神的面前接受祂的光照
[00:16:49.520 --> 00:16:51.520]  做光明的子女
[00:16:51.520 --> 00:16:53.840]  我們在神的面前接受祂的光照
[00:16:53.840 --> 00:16:55.120]  做光明的子女
[00:16:55.120 --> 00:16:59.600]  在七十六第四章
[00:16:59.600 --> 00:17:01.360]  我們在七十六第四章
[00:17:01.360 --> 00:17:05.280]  看見在神的寶座面前有玻璃海
[00:17:05.280 --> 00:17:07.280]  看見在寶座前面有玻璃海
[00:17:07.280 --> 00:17:11.920]  而且寶座前面有七盞的火燈
[00:17:11.920 --> 00:17:14.160]  在寶座前面有七盞燈
[00:17:14.160 --> 00:17:15.760]  就是神的七靈
[00:17:15.760 --> 00:17:17.360]  就是神的七靈
[00:17:17.360 --> 00:17:21.120]  所以在神的寶座前一切都是光明的
[00:17:21.120 --> 00:17:23.440]  所以在神的寶座前一切都是光明的
[00:17:23.440 --> 00:17:26.400]  一切都是照透了的
[00:17:26.400 --> 00:17:28.400]  一切都是照透了的
[00:17:28.400 --> 00:17:30.400]  在那個玻璃海上
[00:17:30.400 --> 00:17:33.840]  每一樣黑暗的事都顯出來了
[00:17:33.840 --> 00:17:38.000]  在那個玻璃海上面一切黑暗的事都顯出來了
[00:17:38.000 --> 00:17:41.040]  那是一個完全的光明的境界
[00:17:41.040 --> 00:17:42.800]  那是一個完全的光明的境界
[00:17:42.800 --> 00:17:44.800]  那就是我們將來的歸宿
[00:17:46.480 --> 00:17:48.480]  將來的歸宿
[00:17:48.480 --> 00:17:51.600]  這是我們將來的歸宿
[00:17:51.600 --> 00:17:54.480]  我們將來是這樣
[00:17:54.480 --> 00:17:56.480]  現在就開始這樣
[00:17:56.480 --> 00:17:58.000]  我們既然將來是這樣的話
[00:17:58.000 --> 00:17:59.440]  現在就要開始這樣了
[00:17:59.440 --> 00:18:00.960]  將來完全光明
[00:18:00.960 --> 00:18:05.120]  今天開始學習追求完全光明
[00:18:05.120 --> 00:18:06.800]  將來是完全光明的
[00:18:06.800 --> 00:18:09.520]  今天我們開始追求完全的光明
[00:18:09.520 --> 00:18:15.280]  如果要我來介紹神的道
[00:18:15.280 --> 00:18:18.480]  我絕對不可能介紹得這麼好
[00:18:18.480 --> 00:18:20.720]  如果要我來介紹神的道的話
[00:18:20.720 --> 00:18:23.040]  我絕對沒有在這裡介紹得這麼清楚
[00:18:23.040 --> 00:18:25.840]  這五個名稱
[00:18:25.840 --> 00:18:27.280]  多麼完全
[00:18:27.280 --> 00:18:29.680]  多麼正確
[00:18:29.680 --> 00:18:33.840]  何等寶貴
[00:18:33.840 --> 00:18:35.680]  這是你我的信仰
[00:18:35.680 --> 00:18:37.280]  這是你和我的信仰
[00:18:37.280 --> 00:18:39.280]  石頭時代一開始
[00:18:39.280 --> 00:18:44.560]  他們就是宣講這個無窮的道
[00:18:44.560 --> 00:18:47.120]  他們就是宣講這個無窮的道
[00:18:47.120 --> 00:18:50.640]  使徒們天天講
[00:18:50.640 --> 00:18:52.640]  使徒們天天講
[00:18:52.640 --> 00:18:55.520]  這些剛剛信諸的人天天聽
[00:18:55.520 --> 00:18:58.000]  這些剛剛信耶穌的人天天聽
[00:18:58.000 --> 00:19:02.480]  他們在這樣的真道裡面紮根
[00:19:02.480 --> 00:19:04.480]  他們在這樣的真道上面紮根
[00:19:04.480 --> 00:19:10.480]  而且這裡說他們恆心遵守使徒的教訓
[00:19:10.480 --> 00:19:13.440]  而且這句話他們恆心遵守使徒的教訓
[00:19:13.440 --> 00:19:14.720]  不是單單聽
[00:19:14.720 --> 00:19:17.280]  聽了以後遵守
[00:19:17.280 --> 00:19:18.800]  更加要是遵守
[00:19:18.800 --> 00:19:23.520]  這是一個實踐的教會
[00:19:23.520 --> 00:19:26.720]  這是一個實踐的教會
[00:19:26.720 --> 00:19:29.120]  我們看第二樣
[00:19:29.120 --> 00:19:33.600]  他們的團契的生活
[00:19:33.600 --> 00:19:38.720]  第四十二節第二句
[00:19:38.720 --> 00:19:43.040]  彼此交接
[00:19:43.040 --> 00:19:47.280]  這個交接就是彼此的來往
[00:19:47.280 --> 00:19:50.400]  彼此的交通
[00:19:50.400 --> 00:19:53.840]  這就是他們的團契生活
[00:19:53.840 --> 00:20:00.000]  這就是他們神的家裡面的生活
[00:20:00.000 --> 00:20:07.360]  你看第五章第四十二節
[00:20:07.360 --> 00:20:12.480]  我們看第五章第四十二節
[00:20:12.480 --> 00:20:15.360]  他們就每天在店裡在家裡
[00:20:15.360 --> 00:20:18.880]  不住教訓人傳耶穌是基督
[00:20:18.880 --> 00:20:20.960]  他們在哪裡聚會
[00:20:20.960 --> 00:20:22.720]  他們在那裡聚會
[00:20:22.720 --> 00:20:24.000]  在家裡
[00:20:24.000 --> 00:20:25.280]  在家裡
[00:20:25.280 --> 00:20:26.800]  也在店裡
[00:20:26.800 --> 00:20:28.080]  在店裡
[00:20:28.080 --> 00:20:31.440]  這兩個地方有特殊的意義
[00:20:31.440 --> 00:20:32.960]  這兩個地方有特殊的意義
[00:20:32.960 --> 00:20:35.520]  在家裡是交通
[00:20:35.520 --> 00:20:37.040]  在家裡是交通
[00:20:37.040 --> 00:20:39.360]  在店裡是聚會
[00:20:39.360 --> 00:20:41.920]  在家裡是聚會
[00:20:41.920 --> 00:20:43.440]  是傳福音
[00:20:43.440 --> 00:20:46.720]  在店裡是傳福音
[00:20:46.720 --> 00:20:51.520]  他們的屬靈的生活是家庭式的生活
[00:20:51.520 --> 00:20:53.760]  他們的屬靈的生活是家庭式的生活
[00:20:53.760 --> 00:20:55.920]  一家一家一家
[00:20:55.920 --> 00:20:57.520]  一家一家一家的
[00:20:57.520 --> 00:21:00.160]  這個基本的原則
[00:21:00.160 --> 00:21:03.200]  教會歷史一開始就建立了
[00:21:03.200 --> 00:21:04.320]  這個基本的原則
[00:21:04.320 --> 00:21:06.400]  教會歷史一開始的時候就建立了
[00:21:06.400 --> 00:21:08.880]  以後我們在教會歷史裡看見
[00:21:08.880 --> 00:21:10.640]  以後我們在教會歷史裡看到
[00:21:10.640 --> 00:21:14.080]  每一次這個家的方式的復興
[00:21:14.080 --> 00:21:16.160]  教會就在復興
[00:21:16.160 --> 00:21:18.560]  每一次是家的方式的教會復興
[00:21:18.560 --> 00:21:20.080]  就教會復興了
[00:21:20.080 --> 00:21:23.120]  這是整個教會歷史的見證
[00:21:23.120 --> 00:21:24.720]  這是整個教會歷史的見證
[00:21:24.720 --> 00:21:26.480]  我後來講到
[00:21:26.480 --> 00:21:29.120]  威斯理的復興運動的時候
[00:21:29.120 --> 00:21:30.480]  再提這件事
[00:21:30.480 --> 00:21:32.720]  我下面要講威斯理的復興的時候
[00:21:32.720 --> 00:21:34.320]  會再講這方面的見證
[00:21:34.320 --> 00:21:37.040]  這是他們的團契生活
[00:21:37.040 --> 00:21:38.800]  這是他們的團契生活
[00:21:38.800 --> 00:21:40.320]  彼此的交往
[00:21:40.320 --> 00:21:41.920]  彼此的勉勵
