
[00:00:00.000 --> 00:00:02.240]  大家會記得我們在上星期開始
[00:04:55.600 --> 00:04:59.600]  是否能夠將正確的解釋告訴他
[00:04:59.600 --> 00:05:04.400]  如果他們能夠將夢的內容都說出來
[00:05:04.400 --> 00:05:09.200]  就證明他們所講解的解釋是正確的
[00:05:09.200 --> 00:05:11.400]  所以他要求這些術士
[00:05:11.400 --> 00:05:15.200]  將夢的內容和講解都說出來
[00:05:15.200 --> 00:05:17.000]  而他定了意
[00:05:17.000 --> 00:05:19.800]  如果他們不說
[00:05:19.800 --> 00:05:23.200]  是表示他們對自己不忠心
[00:05:23.200 --> 00:05:26.400]  因此他們要受到處分
[00:05:26.400 --> 00:05:31.400]  聖經所說要將他們四思
[00:05:31.400 --> 00:05:34.800]  四分五念 聖經用一個靈詞的字眼
[00:05:34.800 --> 00:05:41.800]  要將他們整個人 身體殘殺
[00:05:41.800 --> 00:05:46.200]  這是一個很嚴厲的要求
[00:05:46.200 --> 00:05:49.400]  你會覺得是極其不合理的情況
[00:05:49.400 --> 00:05:51.400]  但就是那個時候
[00:05:51.400 --> 00:05:54.400]  但願你出現
[00:05:54.400 --> 00:05:58.600]  但願你在當時已經成為了一個哲士
[00:05:58.600 --> 00:06:00.200]  大家記得我們上次說到
[00:06:00.200 --> 00:06:04.200]  但願你在宮廷受到王的培訓
[00:06:04.200 --> 00:06:06.600]  有多少日子?
[00:06:06.600 --> 00:06:09.200]  有三年的時間
[00:06:09.200 --> 00:06:11.400]  雖然第一章第四節有提及到
[00:06:11.400 --> 00:06:14.800]  利布加尼撒王在位的第二年
[00:06:14.800 --> 00:06:18.000]  當時的巴比倫的計算
[00:06:18.000 --> 00:06:21.800]  是第一年登基不計算在內
[00:06:21.800 --> 00:06:25.400]  所以第二年在位等於他的第三年
[00:06:25.400 --> 00:06:30.000]  而剛剛但願你完成了他的培訓
[00:06:30.000 --> 00:06:34.200]  也意味著他成為了當時的哲士之一
[00:06:34.200 --> 00:06:37.400]  他要面對同樣的厄運
[00:06:37.400 --> 00:06:40.400]  當王要求所有的哲士來講述他的夢境
[00:06:40.400 --> 00:06:44.400]  否則全部都要被殺
[00:06:44.400 --> 00:06:46.000]  或者你說
[00:06:46.000 --> 00:06:50.400]  為何神容許但願你要面對這個危險
[00:06:50.400 --> 00:06:53.200]  要他這麼艱難呢?
[00:06:53.200 --> 00:06:57.400]  但似乎神在這個時間裏
[00:06:57.400 --> 00:07:02.200]  容許但願你去面對這件事
[00:07:02.200 --> 00:07:02.800]  一般來說
[00:07:02.800 --> 00:07:05.600]  你會見到人面對著這些危險
[00:07:05.600 --> 00:07:07.600]  他會去逃避
[00:07:07.600 --> 00:07:10.400]  他會去護全自己的性命
[00:07:10.400 --> 00:07:12.200]  甚至可能會去很多地方
[00:07:12.200 --> 00:07:15.200]  為了自保不理他人的情形
[00:07:15.200 --> 00:07:16.200]  但你看回聖經
[00:07:16.200 --> 00:07:18.800]  我們剛才讀的第十七節之前
[00:07:18.800 --> 00:07:21.200]  就講述到當但願你明白了
[00:07:21.200 --> 00:07:23.200]  這個事情的原因之後
[00:07:23.200 --> 00:07:25.000]  他就有一個請求
[00:07:25.000 --> 00:07:27.000]  在聖經的第十六節提及
[00:07:27.000 --> 00:07:30.000]  但願你就進去求王歡閒
[00:07:30.000 --> 00:07:35.600]  使得可以把那夢的意思為王解釋
[00:07:35.600 --> 00:07:37.600]  他竟然提出一個請求
[00:07:37.600 --> 00:07:40.200]  要去到王的面前
[00:07:40.200 --> 00:07:44.200]  一份很奇妙的勇氣出現
[00:07:44.200 --> 00:07:46.000]  這份勇氣很不容易
[00:07:46.000 --> 00:07:49.000]  因為他會很明白
[00:07:49.000 --> 00:07:50.800]  如果你求王歡閒
[00:07:50.800 --> 00:07:53.000]  王可以以為你是拖延時間
[00:07:53.000 --> 00:07:56.400]  其實在之前他已經這樣說
[00:07:56.400 --> 00:07:58.800]  甚至他會覺得
[00:07:58.800 --> 00:08:01.800]  如果王就算給你時間
[00:08:01.800 --> 00:08:04.000]  如果你之後還是不知道
[00:08:04.000 --> 00:08:07.400]  你必然可能是首先被殺的人
[00:08:07.400 --> 00:08:09.800]  在過程裏面其實有很多人
[00:08:09.800 --> 00:08:10.800]  正如剛才所講
[00:08:10.800 --> 00:08:12.800]  會選擇自保
[00:08:12.800 --> 00:08:14.400]  不如知道這件事情
[00:08:14.400 --> 00:08:16.000]  快快找一些機會
[00:08:16.000 --> 00:08:18.200]  有沒有機會逃離這個地方
[00:08:18.200 --> 00:08:19.600]  又或者躲藏一會兒
[00:08:19.600 --> 00:08:21.800]  避下風頭等等
[00:08:21.800 --> 00:08:27.000]  但願你是直接去到求王歡閒時間
[00:08:27.000 --> 00:08:30.800]  這種勇敢我們只能夠理解
[00:08:30.800 --> 00:08:36.200]  是因為他相信有一位萬王之王
[00:08:36.200 --> 00:08:38.800]  他可以不去聽從王的命令
[00:08:38.800 --> 00:08:40.600]  是因為他裏面知道
[00:08:40.600 --> 00:08:44.800]  有一位至高掌權的上帝
[00:08:44.800 --> 00:08:47.200]  各位節目我們很多時候
[00:08:47.200 --> 00:08:49.800]  都會面對不同的一些挑戰
[00:08:49.800 --> 00:08:51.600]  或者是困難
[00:08:51.600 --> 00:08:55.600]  神亦都沒有叫我們天色常藍
[00:08:55.600 --> 00:08:58.800]  沒有遇到這些難處
[00:08:58.800 --> 00:09:00.000]  但你會發覺
[00:09:00.000 --> 00:09:03.800]  往往在信心帶來的勇敢裏面
[00:09:03.800 --> 00:09:07.200]  是叫我們能夠可以面對困難
[00:09:07.200 --> 00:09:08.600]  而且在困難當中
[00:09:08.600 --> 00:09:11.200]  反而去經歷到神自己的能力
[00:09:11.200 --> 00:09:15.000]  如何在困難當中彰顯出來
[00:09:15.000 --> 00:09:18.000]  在今天這個時代
[00:09:18.000 --> 00:09:21.200]  基督徒需要更大的勇氣
[00:09:21.200 --> 00:09:25.000]  這個世代有很多對信仰的挑戰
[00:09:25.000 --> 00:09:28.200]  但更加需要的是一個人
[00:09:28.200 --> 00:09:32.400]  他相信不是自己被人強健、強壯
[00:09:32.400 --> 00:09:35.800]  而是相信有一位掌管萬有的上帝
[00:09:35.800 --> 00:09:40.600]  因此他可以放膽去做神要他做的事情
[00:09:40.600 --> 00:09:41.800]  在這個過程裏面
[00:09:41.800 --> 00:09:45.200]  但願你他勇敢地提出請王歡閒
[00:09:45.200 --> 00:09:47.800]  因此他在英國的危難當中
[00:09:47.800 --> 00:09:52.200]  反而他經歷上帝的能力
[00:09:52.200 --> 00:09:54.000]  我想回到我過去提及的魏棣興
[00:09:54.000 --> 00:09:55.200]  因為魏棣興講述
[00:09:55.200 --> 00:09:58.400]  他自己有些少少接近的情況
[00:09:58.400 --> 00:10:00.200]  有一次他在公司裏面
[00:10:00.200 --> 00:10:02.400]  老闆就跟他提出
[00:10:02.400 --> 00:10:03.200]  你要幫忙
[00:10:03.200 --> 00:10:06.000]  因為公司經濟情況很差
[00:10:06.000 --> 00:10:08.200]  我決定裁員
[00:10:08.200 --> 00:10:10.600]  你要在這段時間之內
[00:10:10.600 --> 00:10:16.000]  幫我裁六成的同事
[00:10:16.000 --> 00:10:17.400]  因為魏棣興聽見很不開心
[00:10:17.400 --> 00:10:21.200]  他知道很不想同事受到這樣的困難
[00:10:21.200 --> 00:10:24.200]  所以他就回去很小心地祈禱
[00:10:24.200 --> 00:10:29.400]  一直祈禱的時候問神怎樣面對
[00:10:29.400 --> 00:10:33.400]  在過程裏面他突然有一種很深的信心
[00:10:33.400 --> 00:10:35.600]  他相信神能夠幫助他
[00:10:35.600 --> 00:10:40.200]  去幫助這些預備被裁的同事
[00:10:40.200 --> 00:10:43.800]  所以他回到公司就找回老闆
[00:10:43.800 --> 00:10:47.800]  老闆說我知道這是我的責任要做的事
[00:10:47.800 --> 00:10:52.600]  不過可否給我多一點時間
[00:10:52.600 --> 00:10:57.000]  我想幫同事找工作
[00:10:57.000 --> 00:11:00.000]  老闆說無論你怎樣做
[00:11:00.000 --> 00:11:01.600]  你要做整件事
[00:11:01.600 --> 00:11:04.200]  不過我給你多一點時間
[00:11:04.200 --> 00:11:05.200]  其實他也知道
[00:11:05.200 --> 00:11:07.200]  因為魏棣興知道
[00:11:07.200 --> 00:11:09.800]  公司裁走了這麼多人之後
[00:11:09.800 --> 00:11:12.400]  最後也不需要人事部
[00:11:12.400 --> 00:11:16.600]  可能他也是最後被裁走的人
[00:11:16.600 --> 00:11:21.000]  但他裏面有一個神給他的勇敢
[00:11:21.000 --> 00:11:22.800]  他提出這件事
[00:11:22.800 --> 00:11:25.800]  後來他就開始一直聯繫
[00:11:25.800 --> 00:11:29.400]  很多他自己認識的同行業的公司
[00:11:29.400 --> 00:11:31.000]  聯絡那些人事部
[00:11:31.000 --> 00:11:34.000]  然後就一直跟他們介紹自己的同事
[00:11:34.000 --> 00:11:35.800]  哪些哪些其實很好
[00:11:35.800 --> 00:11:41.400]  你們有沒有需要可以邀請他們做工
[00:11:41.400 --> 00:11:43.400]  在這個過程裏他很驚訝
[00:11:43.400 --> 00:11:45.400]  神是很奇妙地開路
[00:11:45.400 --> 00:11:46.200]  不是全部
[00:11:46.200 --> 00:11:51.200]  但很多同事在短期內都找到工作
[00:11:51.200 --> 00:11:53.600]  而他在過程裏面是很清楚感受到
[00:11:53.600 --> 00:11:57.000]  神自己賜福他所求的事情
[00:11:57.000 --> 00:11:59.800]  一方面他要完成他要完成的責任
[00:11:59.800 --> 00:12:02.200]  但另一方面也幫助很多同事
[00:12:02.200 --> 00:12:07.600]  在那段時間很能夠找到工作
[00:12:07.600 --> 00:12:09.800]  我們自己會覺得
[00:12:09.800 --> 00:12:12.200]  我們其實很多時候都會害怕
[00:12:12.200 --> 00:12:15.000]  面對很多事情的時候會退縮
[00:12:15.000 --> 00:12:19.000]  但弟兄姊妹在這段時間常常去留心
[00:12:19.000 --> 00:12:22.600]  去思想這位上帝是掌權的上帝
[00:12:22.600 --> 00:12:26.200]  你會發覺這種信心會帶給你一種
[00:12:26.200 --> 00:12:28.400]  甚至叫你驚訝的勇氣
[00:12:28.400 --> 00:12:30.600]  來面對困難
[00:12:30.600 --> 00:12:35.400]  在過程當中經歷到神的能力
[00:12:35.400 --> 00:12:36.400]  我們再看下去的時候
[00:12:36.400 --> 00:12:38.400]  當但願你得到王的批准
[00:12:38.400 --> 00:12:41.400]  給他寬限時間的時候
[00:12:41.400 --> 00:12:43.600]  他很清楚表達出
[00:12:43.600 --> 00:12:46.200]  他相信有一位萬王之王
[00:12:46.200 --> 00:12:48.400]  因此後面所講述的
[00:12:48.400 --> 00:12:51.800]  是表達出他一種全然對神的倚靠
[00:12:51.800 --> 00:12:54.400]  也去全心地高舉上帝
[00:12:54.400 --> 00:12:56.400]  去尊榮上帝
[00:12:56.400 --> 00:12:57.400]  當你再讀的時候
[00:12:57.400 --> 00:13:00.000]  聖經就提到他回到家
[00:13:00.000 --> 00:13:01.200]  他要做一件事情
[00:13:01.200 --> 00:13:03.800]  第十七節
[00:13:03.800 --> 00:13:05.800]  但願你回到自己的家裏面
[00:13:05.800 --> 00:13:07.800]  告訴他的同伴
[00:13:07.800 --> 00:13:11.200]  哈那尼亞米沙尼和阿撒尼亞
[00:13:11.200 --> 00:13:13.400]  要他們做什麼事
[00:13:13.400 --> 00:13:15.600]  要他們為一件事情
[00:13:15.600 --> 00:13:18.600]  祈求天上的神
[00:13:18.600 --> 00:13:19.800]  你看到他回家
[00:13:19.800 --> 00:13:22.600]  首先要做或主要要做的事情
[00:13:22.600 --> 00:13:24.000]  不是想著什麼辦法
[00:13:24.000 --> 00:13:26.000]  如何解決這個問題
[00:13:26.000 --> 00:13:28.200]  而是他要祈禱
[00:13:28.200 --> 00:13:31.000]  其實他求王寬限
[00:13:31.000 --> 00:13:33.400]  當時他還不知道要怎麼做
[00:13:33.400 --> 00:13:35.000]  但他相信祈禱
[00:13:35.000 --> 00:13:37.200]  相信神會聽祈禱
[00:13:37.200 --> 00:13:38.600]  也知道他所求的
[00:13:38.600 --> 00:13:40.400]  會是合神的心意
[00:13:40.400 --> 00:13:42.600]  是因為是為了他的榮耀
[00:13:42.600 --> 00:13:44.400]  為了人的生命
[00:13:44.400 --> 00:13:47.400]  他相信神會聽他祈禱
[00:13:47.400 --> 00:13:48.600]  因此當他回到家的時候
[00:13:48.600 --> 00:13:51.200]  首先要做的事情是要祈禱
[00:13:51.200 --> 00:13:53.800]  不單止自己祈禱
[00:13:53.800 --> 00:13:57.000]  他還有一個四人同土小組
[00:13:57.000 --> 00:14:00.200]  我們有些頂書叫做三人同土小組
[00:14:00.200 --> 00:14:02.200]  是要請他們一切
[00:14:02.200 --> 00:14:05.200]  在那一晚一直同心的禱告
[00:14:05.200 --> 00:14:07.200]  禱告當中有兩個方向
[00:14:07.200 --> 00:14:10.000]  一個是求神憐憫
[00:14:10.000 --> 00:14:13.800]  不是他們值得神的恩典
[00:14:13.800 --> 00:14:16.200]  而是求神因為他們的憐憫
[00:14:16.200 --> 00:14:17.800]  而保守他們
[00:14:17.800 --> 00:14:20.400]  第二是很具體地求神
[00:14:20.400 --> 00:14:24.600]  讓他們知道那些隱蔽的事情是什麼
[00:14:24.600 --> 00:14:26.600]  他放膽去具體地求
[00:14:26.600 --> 00:14:28.400]  求神讓他們知道
[00:14:28.400 --> 00:14:30.200]  一些人不會知道的事情
[00:14:30.200 --> 00:14:32.800]  人不可能知道的事情
[00:14:32.800 --> 00:14:34.000]  而因為他的祈禱
[00:14:34.000 --> 00:14:37.200]  因為他全心地向神倚靠
[00:14:37.200 --> 00:14:40.000]  因此聖經就在十九節就說到
[00:14:40.000 --> 00:14:41.400]  一段時間之後
[00:14:41.400 --> 00:14:43.400]  神在夜間在異象當中
[00:14:43.400 --> 00:14:47.400]  就將這個隱蔽的事情顯明給大義
[00:14:47.400 --> 00:14:49.400]  大義你知道這件事情之後
[00:14:49.400 --> 00:14:52.000]  他心裡面充滿著感恩
[00:14:52.000 --> 00:14:55.000]  所以接著第二十節就馬上說
[00:14:55.000 --> 00:14:58.000]  大義你說願神的名得稱頌
[00:14:58.000 --> 00:15:00.000]  從永遠直到永遠
[00:15:00.000 --> 00:15:03.000]  接著發出那種心靈的讚美
[00:15:03.000 --> 00:15:06.000]  因為智慧和能力都是屬他的
[00:15:06.000 --> 00:15:08.000]  他改變時間季節
[00:15:08.000 --> 00:15:09.400]  他輝煌辣王
[00:15:09.400 --> 00:15:11.200]  他自智慧給智慧人
[00:15:11.200 --> 00:15:13.000]  自知識給聰明人
[00:15:13.000 --> 00:15:15.000]  一路去讚美上帝
[00:15:15.000 --> 00:15:17.600]  我們記得聖經在新約裡面
[00:15:17.600 --> 00:15:19.200]  哥羅西書曾經這樣說
[00:15:19.200 --> 00:15:21.200]  哥羅西書裡面提及到
[00:15:21.200 --> 00:15:24.000]  你們弟兄姊妹無論作什麼
[00:15:24.000 --> 00:15:27.000]  或說話或行事
[00:15:27.000 --> 00:15:29.800]  都要奉主耶穌的名
[00:15:29.800 --> 00:15:32.000]  直著他感謝父神
[00:15:32.000 --> 00:15:34.000]  什麼叫奉主耶穌的名
[00:15:34.000 --> 00:15:36.000]  不單止你祈禱之後
[00:15:36.000 --> 00:15:38.000]  最後說奉主耶穌的名祈禱
[00:15:38.000 --> 00:15:40.000]  更加是你心裡面知道
[00:15:40.000 --> 00:15:42.000]  你是靠著耶穌
[00:15:42.000 --> 00:15:45.000]  也是為著耶穌
[00:15:45.000 --> 00:15:49.000]  來去生活、說話、言行
[00:15:49.000 --> 00:15:51.000]  一切的事情是依靠他
[00:15:51.000 --> 00:15:55.000]  是為著他的榮耀來做的事情
[00:15:55.000 --> 00:15:57.000]  以至可以直著基督
[00:15:57.000 --> 00:16:00.000]  將感恩獻給神
[00:16:00.000 --> 00:16:01.000]  為什麼可以感恩
[00:16:01.000 --> 00:16:05.000]  因為當人是這樣來行事說話的時候
[00:16:05.000 --> 00:16:08.000]  他會經歷神自己的真實
[00:16:08.000 --> 00:16:10.000]  和能力在他身上
[00:16:10.000 --> 00:16:12.000]  而他可以很自然地
[00:16:12.000 --> 00:16:14.000]  來向神發出感恩
[00:16:14.000 --> 00:16:16.000]  弟兄姊妹一個人
[00:16:16.000 --> 00:16:18.000]  當他不能夠
[00:16:18.000 --> 00:16:21.000]  憑著信心來向神禱告的時候
[00:16:21.000 --> 00:16:25.000]  他是不會經歷到這位上帝的真實
[00:16:25.000 --> 00:16:28.000]  而當人全心地來依靠神的時候
[00:16:28.000 --> 00:16:30.000]  神就顯大能幫助那些
[00:16:30.000 --> 00:16:32.000]  心存誠實的人
[00:16:32.000 --> 00:16:36.000]  聖經舊約歷代之下所說
[00:16:36.000 --> 00:16:37.000]  在當時
[00:16:37.000 --> 00:16:40.000]  當鄧應理他這樣來祈禱的時候
[00:16:40.000 --> 00:16:43.000]  他很清楚認識這位上帝
[00:16:43.000 --> 00:16:46.000]  他竟然將奧秘的事
[00:16:46.000 --> 00:16:48.000]  顯明給人知道
[00:16:48.000 --> 00:16:50.000]  然後他裡面發出一種讚美
[00:16:50.000 --> 00:16:53.000]  因為他更深刻地認識神
[00:16:53.000 --> 00:16:54.000]  在這個感恩讚美之餘
[00:16:54.000 --> 00:16:56.000]  你會看到他很明顯地
[00:16:56.000 --> 00:16:59.000]  出現一種心靈的謙卑
[00:16:59.000 --> 00:17:01.000]  知道不是自己
[00:17:01.000 --> 00:17:02.000]  所以在下面
[00:17:02.000 --> 00:17:04.000]  當他見到王的時候
[00:17:04.000 --> 00:17:06.000]  他就直接地跟王說
[00:17:06.000 --> 00:17:08.000]  第二十七字
[00:17:08.000 --> 00:17:10.000]  鄧應理就跟王說
[00:17:10.000 --> 00:17:12.000]  他說王所問的一些隱蔽的事情
[00:17:12.000 --> 00:17:13.000]  沒有任何的人
[00:17:13.000 --> 00:17:15.000]  包括我
[00:17:15.000 --> 00:17:17.000]  是能夠向王解釋的
[00:17:17.000 --> 00:17:19.000]  只有一位在天上的神
[00:17:19.000 --> 00:17:21.000]  能把一切隱蔽的事情
[00:17:21.000 --> 00:17:22.000]  顯明出來
[00:17:22.000 --> 00:17:24.000]  是神能夠
[00:17:24.000 --> 00:17:26.000]  唯有他能夠做這件事情
[00:17:26.000 --> 00:17:27.000]  下面三十節
[00:17:27.000 --> 00:17:28.000]  現在者隱蔽的事
[00:17:28.000 --> 00:17:29.000]  向我顯明
[00:17:29.000 --> 00:17:32.000]  並不是因為我的智慧
[00:17:32.000 --> 00:17:33.000]  怎樣呢?
[00:17:33.000 --> 00:17:36.000]  勝過別人
[00:17:36.000 --> 00:17:37.000]  在當時他們很明白
[00:17:37.000 --> 00:17:38.000]  那些的哲士
[00:17:38.000 --> 00:17:40.000]  那些的智慧者
[00:17:40.000 --> 00:17:41.000]  他們的表現
[00:17:41.000 --> 00:17:45.000]  會決定了他們在國中的地位
[00:17:45.000 --> 00:17:47.000]  很重要的一件事情
[00:17:47.000 --> 00:17:49.000]  但鄧應理在這裡清楚地說
[00:17:49.000 --> 00:17:51.000]  不是我
[00:17:51.000 --> 00:17:52.000]  不是我的智慧
[00:17:52.000 --> 00:17:54.000]  不是我比別人強
[00:17:54.000 --> 00:17:56.000]  而是為神有一個旨意
[00:17:56.000 --> 00:18:00.000]  要讓王知道他的意思
[00:18:00.000 --> 00:18:03.000]  讓你明白這件事情
[00:18:03.000 --> 00:18:06.000]  一個人能夠謙卑自己
[00:18:06.000 --> 00:18:09.000]  是因為他誠實
[00:18:09.000 --> 00:18:11.000]  他看得到事實的狀況
[00:18:11.000 --> 00:18:13.000]  不是自己
[00:18:13.000 --> 00:18:14.000]  而是神
[00:18:14.000 --> 00:18:16.000]  一個人能夠誠實
[00:18:16.000 --> 00:18:19.000]  是因為他對自己感覺安全
[00:18:19.000 --> 00:18:23.000]  可以放膽說真實的話
[00:18:23.000 --> 00:18:25.000]  一個人當他看見
[00:18:25.000 --> 00:18:27.000]  有一位掌權的上帝
[00:18:27.000 --> 00:18:29.000]  掌管著萬事的時候
[00:18:29.000 --> 00:18:32.000]  他可以安全
[00:18:32.000 --> 00:18:34.000]  所以他可以誠實
[00:18:34.000 --> 00:18:36.000]  他可以真正地謙卑自己
[00:18:36.000 --> 00:18:40.000]  承認這位是天地的主
[00:18:40.000 --> 00:18:43.000]  是他造成這一切
[00:18:43.000 --> 00:18:44.000]  而你發覺這個時候
[00:18:44.000 --> 00:18:47.000]  鄧應理只是一個很年輕的人
[00:18:47.000 --> 00:18:49.000]  你知道他十六、十七歲
[00:18:49.000 --> 00:18:51.000]  進到這個皇宮
[00:18:51.000 --> 00:18:53.000]  現在最多是二十、二十一歲
[00:18:53.000 --> 00:18:56.000]  但是在他一開始的時候
[00:18:56.000 --> 00:18:58.000]  他就清楚知道
[00:18:58.000 --> 00:18:59.000]  不是我
[00:18:59.000 --> 00:19:02.000]  是上帝承就一切
[00:19:02.000 --> 00:19:03.000]  而他那種謙卑
[00:19:03.000 --> 00:19:05.000]  在後來你會發現
[00:19:05.000 --> 00:19:08.000]  上帝在更大的進入他的生命當中
[00:19:08.000 --> 00:19:11.000]  使用他成為了很多人的祝福
[00:19:11.000 --> 00:19:15.000]  而你發覺謙卑的氣味
[00:19:15.000 --> 00:19:18.000]  是神完全充滿的對象
[00:19:18.000 --> 00:19:20.000]  而他在生命當中
[00:19:20.000 --> 00:19:23.000]  人會見到神
[00:19:23.000 --> 00:19:25.000]  當你一路讀的時候
[00:19:25.000 --> 00:19:27.000]  你會見到鄧應理的生命裡面
[00:19:27.000 --> 00:19:29.000]  出現這一種情形
[00:19:29.000 --> 00:19:32.000]  叫人驚訝神自己的作為
[00:19:32.000 --> 00:19:36.000]  是神透過他作奇妙的事
[00:19:36.000 --> 00:19:37.000]  或者我們再看
[00:19:37.000 --> 00:19:40.000]  下面一個小段落
[00:19:40.000 --> 00:19:41.000]  我們簡單地看
