
[00:00:00.000 --> 00:00:05.000]  宣讀哥林多後書第五章十一到二十一節
[00:02:54.000 --> 00:02:56.000]  因為他說
[00:02:56.000 --> 00:03:00.000]  在怨那的時候我應允了你
[00:03:00.000 --> 00:03:05.000]  在拯救的日子我幫助了你
[00:03:05.000 --> 00:03:08.000]  這是上主的話
[00:03:08.000 --> 00:03:12.000]  各位弟兄姊妹平安
[00:03:12.000 --> 00:03:15.000]  非常感恩有機會再次來到我們當中
[00:03:15.000 --> 00:03:18.000]  與大家一起分享上帝的話語
[00:03:18.000 --> 00:03:21.000]  在分享上帝話語之前
[00:03:21.000 --> 00:03:23.000]  我們先做一個禱告
[00:03:23.000 --> 00:03:26.000]  親愛的主我們特別感謝你
[00:03:26.000 --> 00:03:30.000]  因為我們的生命是你所精選的
[00:03:30.000 --> 00:03:33.000]  這個精選是付出代價的
[00:03:33.000 --> 00:03:37.000]  我們在這個過程當中真的沒有做過什麼
[00:03:37.000 --> 00:03:41.000]  所以我們憑著感恩來到你的面前
[00:03:41.000 --> 00:03:45.000]  今天我們在主日崇拜的時候
[00:03:45.000 --> 00:03:49.000]  也希望剛才我們的敬拜被你悅納
[00:03:49.000 --> 00:03:53.000]  我們的心中的不安被你所安撫
[00:03:53.000 --> 00:03:57.000]  接下來要聽你的話語的分享
[00:03:57.000 --> 00:04:01.000]  懇求上帝與我們同在幫助我們
[00:04:01.000 --> 00:04:03.000]  使我們有收穫
[00:04:03.000 --> 00:04:05.000]  這樣禱告奉耶穌基督的名
[00:04:05.000 --> 00:04:07.000]  阿們
[00:04:08.000 --> 00:04:11.000]  各位弟兄姊妹我們剛才讀的經文
[00:04:11.000 --> 00:04:15.000]  給他定義一個非常直接明瞭的主題
[00:04:15.000 --> 00:04:17.000]  就是和好的使者
[00:04:17.000 --> 00:04:21.000]  這是上帝在這段經文裡面對保羅所講的
[00:04:21.000 --> 00:04:24.000]  也就是託付他告訴弟兄姊妹
[00:04:24.000 --> 00:04:26.000]  這是一種呼召
[00:04:26.000 --> 00:04:28.000]  這是一種信仰任務
[00:04:28.000 --> 00:04:33.000]  這是一個基督徒的一種身份認同
[00:04:33.000 --> 00:04:36.000]  比如說當你與某一個人
[00:04:36.000 --> 00:04:40.000]  問題發生很大的分歧的時候
[00:04:40.000 --> 00:04:43.000]  我不知道大家是怎麼回應的
[00:04:43.000 --> 00:04:49.000]  或者是說對萍水相逢的人來講沒有問題的
[00:04:49.000 --> 00:04:54.000]  發生衝突可能下一次跟他見面都不知道什麼時候
[00:04:54.000 --> 00:04:57.000]  就沒有想過要修復這段關係的
[00:04:57.000 --> 00:05:01.000]  或者是說你被你所親密的人
[00:05:01.000 --> 00:05:04.000]  你所認識的人冒犯傷害
[00:05:04.000 --> 00:05:07.000]  或者是反過來你傷害他冒犯他
[00:05:07.000 --> 00:05:10.000]  你是怎麼處理這段關係的呢
[00:05:10.000 --> 00:05:13.000]  尤其是我們作為一個有家庭
[00:05:13.000 --> 00:05:17.000]  有社會關係工作圈子的人
[00:05:17.000 --> 00:05:20.000]  你知道人生有很多需要和解的
[00:05:20.000 --> 00:05:24.000]  坦白說衝突的關係造成分裂
[00:05:24.000 --> 00:05:29.000]  我們或許會思考過如何和解的問題
[00:05:29.000 --> 00:05:33.000]  為什麼呢?因為你不和解,你心中的疙瘩過不去
[00:05:33.000 --> 00:05:35.000]  因為人是有情感的
[00:05:35.000 --> 00:05:39.000]  人是在一種關係裡面來生活的
[00:05:39.000 --> 00:05:42.000]  你從這段經文剛才所看到的
[00:05:42.000 --> 00:05:48.000]  保羅是非常非常看重要和好或者是說和解
[00:05:48.000 --> 00:05:53.000]  在這段經文裡面,你會特別留意到
[00:05:53.000 --> 00:05:57.000]  我們讀的是哥林多後書,不是哥林多前書
[00:05:57.000 --> 00:06:00.000]  如果你作為基督徒一段時間,你讀聖經就知道
[00:06:00.000 --> 00:06:03.000]  原來保羅寫過很多書信
[00:06:03.000 --> 00:06:06.000]  他寫書信是有對象的
[00:06:06.000 --> 00:06:10.000]  他寫這些書信是有給弟兄姐妹看的
[00:06:10.000 --> 00:06:13.000]  他不是討論一些神學問題
[00:06:13.000 --> 00:06:15.000]  那些理論化的東西
[00:06:15.000 --> 00:06:19.000]  所以哥林多前書後書實際上是不同時期
[00:06:19.000 --> 00:06:23.000]  他寫給哥林多這個城市的一封信
[00:06:23.000 --> 00:06:27.000]  哥林多前書和後書有一個很大的不同
[00:06:27.000 --> 00:06:30.000]  如果你留意看的話
[00:06:30.000 --> 00:06:34.000]  他們的修辭和語音表達有差異的
[00:06:34.000 --> 00:06:38.000]  當然有很多的聖經學者提出有不同的解釋
[00:06:38.000 --> 00:06:40.000]  不過傳統的一種說法是什麼呢?
[00:06:40.000 --> 00:06:43.000]  保羅在寫哥林多後書的時候
[00:06:43.000 --> 00:06:47.000]  很可能是一個晚上沒有睡覺
[00:06:47.000 --> 00:06:49.000]  如果你寫過書信
[00:06:49.000 --> 00:06:52.000]  我們信代人一般很少用手寫
[00:06:52.000 --> 00:06:55.000]  寫給對方有那種信經的習慣
[00:06:55.000 --> 00:06:57.000]  但如果你問上一代人
[00:06:57.000 --> 00:07:00.000]  他們通過信經寫給子女寫給朋友
[00:07:00.000 --> 00:07:02.000]  那個寫作的過程當中
[00:07:02.000 --> 00:07:06.000]  是一個非常明顯的情感流露的
[00:07:06.000 --> 00:07:09.000]  所以保羅在寫哥林多後書的時候
[00:07:09.000 --> 00:07:12.000]  很大的可能是一個晚上都沒有睡
[00:07:12.000 --> 00:07:16.000]  並且流著眼淚寫這封信
[00:07:16.000 --> 00:07:19.000]  所以才導致在哥林多後書裡面
[00:07:19.000 --> 00:07:22.000]  很多的句子是斷斷續續的
[00:07:22.000 --> 00:07:24.000]  寫寫寫
[00:07:24.000 --> 00:07:26.000]  寫不下去了
[00:07:26.000 --> 00:07:28.000]  實際上他有思路有情感
[00:07:28.000 --> 00:07:33.000]  但是情感非常豐富的時候
[00:07:33.000 --> 00:07:35.000]  筆頭就停下來
[00:07:35.000 --> 00:07:37.000]  問題在哪裡?
[00:07:37.000 --> 00:07:41.000]  問題就在於他所牧養的哥林多教會的信徒
[00:07:41.000 --> 00:07:43.000]  對他保留
[00:07:43.000 --> 00:07:45.000]  對他質疑
[00:07:45.000 --> 00:07:46.000]  換句話講
[00:07:46.000 --> 00:07:53.000]  也就是牧師被自己所牧養的信徒所懷疑
[00:07:53.000 --> 00:07:57.000]  所以保羅在寫哥林多後書寫的過程當中
[00:07:57.000 --> 00:08:01.000]  可以說是充滿了情感的
[00:08:01.000 --> 00:08:05.000]  那這群批評者是來自於他敬立的教會的弟兄姊妹
[00:08:05.000 --> 00:08:09.000]  所以在這份流淚的信經當中
[00:08:09.000 --> 00:08:12.000]  保羅由於沒有遵行他自己的諾言
[00:08:12.000 --> 00:08:13.000]  說我很快就過去了
[00:08:13.000 --> 00:08:15.000]  因為情書講過嗎?
[00:08:15.000 --> 00:08:19.000]  說我過一段時間就去你們當中探望你們
[00:08:19.000 --> 00:08:21.000]  結果保羅沒去
[00:08:21.000 --> 00:08:24.000]  各樣的因素沒有過去
[00:08:24.000 --> 00:08:26.000]  所以批評者就拿這個原因說
[00:08:26.000 --> 00:08:30.000]  你作為牧者沒有誠信
[00:08:30.000 --> 00:08:32.000]  沒有來到我們當中牧養我們
[00:08:32.000 --> 00:08:33.000]  其實坦白說
[00:08:33.000 --> 00:08:36.000]  作為信徒也很期待牧羊人牧養我們
[00:08:36.000 --> 00:08:38.000]  不可能是一個月只來一次
[00:08:38.000 --> 00:08:41.000]  像我這樣的方式肯定牧養不了你們的
[00:08:41.000 --> 00:08:43.000]  半年來一次
[00:08:43.000 --> 00:08:48.000]  但是牧者傳道人必須要長期跟信徒在一起
[00:08:48.000 --> 00:08:51.000]  所以信徒很傷心
[00:08:51.000 --> 00:08:54.000]  甚至有一群人質疑保羅你的誠信在哪裡
[00:08:54.000 --> 00:08:57.000]  認為他是一個反覆多病的小人
[00:08:57.000 --> 00:09:00.000]  而不是一個坦蕩蕩的君子
[00:09:00.000 --> 00:09:03.000]  那既然質疑他這個人
[00:09:03.000 --> 00:09:07.000]  就像中國人說因人廢淫
[00:09:07.000 --> 00:09:09.000]  質疑他所傳的道
[00:09:09.000 --> 00:09:12.000]  你講的耶穌基督的福音
[00:09:12.000 --> 00:09:14.000]  我們都有保留了
[00:09:14.000 --> 00:09:17.000]  當我否定這個人的時候
[00:09:17.000 --> 00:09:18.000]  他不可靠
[00:09:18.000 --> 00:09:22.000]  推論出來的就是他講的道也不可靠
[00:09:22.000 --> 00:09:25.000]  所以保羅你會發現在為自己並護之前
[00:09:25.000 --> 00:09:30.000]  在為自己的品格做擔保之前
[00:09:30.000 --> 00:09:33.000]  他首先要為誰來並護呢
[00:09:33.000 --> 00:09:36.000]  他要為耶穌基督的福音來並護
[00:09:36.000 --> 00:09:40.000]  原來上帝的福音比他個人的聲譽更重要
[00:09:40.000 --> 00:09:44.000]  如果保羅一開始說為自己並護
[00:09:44.000 --> 00:09:46.000]  你們是我牧養的
[00:09:46.000 --> 00:09:48.000]  你看看我在你們當中怎麼生活的
[00:09:48.000 --> 00:09:51.000]  怎麼會有這種懷疑的可能性呢
[00:09:51.000 --> 00:09:54.000]  我的品格被你們懷疑
[00:09:54.000 --> 00:09:57.000]  他應該是這麼講吧
[00:09:57.000 --> 00:10:03.000]  但他卻說我所講的道是關乎耶穌基督的
[00:10:03.000 --> 00:10:08.000]  這是上帝在人間所有計畫的核心
[00:10:08.000 --> 00:10:10.000]  所以是永遠可靠的
[00:10:10.000 --> 00:10:14.000]  保羅說我是上帝所選的普人
[00:10:14.000 --> 00:10:16.000]  使者
[00:10:16.000 --> 00:10:20.000]  也就是說我講的內容是來自於上帝
[00:10:20.000 --> 00:10:22.000]  百分百可靠
[00:10:22.000 --> 00:10:25.000]  所以他由上帝的信使
[00:10:25.000 --> 00:10:29.000]  要大家認識到既然上帝是信使的
[00:10:29.000 --> 00:10:33.000]  同時來證明我所講的道也是信使的
[00:10:33.000 --> 00:10:37.000]  所以傳道人牧澤所講的可靠性
[00:10:37.000 --> 00:10:41.000]  所講的那個道的可靠性來自於哪裡呢
[00:10:41.000 --> 00:10:45.000]  是來自於耶穌基督福音的可靠性
[00:10:45.000 --> 00:10:50.000]  所以講這個內容是被耶穌基督的道所證實的
[00:10:50.000 --> 00:10:53.000]  所以保羅在第五章我們剛才所讀到的之前
[00:10:53.000 --> 00:10:56.000]  他立志說我以這個道作為
[00:10:56.000 --> 00:10:59.000]  我永遠要傳福音
[00:10:59.000 --> 00:11:03.000]  我生命的永遠做事情的動機
[00:11:03.000 --> 00:11:04.000]  所以他行事為人
[00:11:04.000 --> 00:11:06.000]  他說我憑著信心
[00:11:06.000 --> 00:11:07.000]  不是憑著引進
[00:11:07.000 --> 00:11:12.000]  或信實或誠實或聖潔的生活
[00:11:12.000 --> 00:11:15.000]  預備將來接受基督的審判
[00:11:15.000 --> 00:11:18.000]  也就是說弟兄姐妹你不要懷疑我
[00:11:18.000 --> 00:11:22.000]  我所講的有一天要向上帝交戰的
[00:11:22.000 --> 00:11:25.000]  我要被上帝所審判的
[00:11:25.000 --> 00:11:30.000]  所以人間所有的經歷都不能叫他害怕
[00:11:30.000 --> 00:11:32.000]  他剛才所講的內容就是這樣的
[00:11:32.000 --> 00:11:35.000]  一切畏懼基督審判的人
[00:11:35.000 --> 00:11:39.000]  是不會畏懼人間權力的審判的
[00:11:39.000 --> 00:11:41.000]  你就知道為什麼教會歷史當中
[00:11:41.000 --> 00:11:44.000]  有不斷的那些殉道者出現
[00:11:44.000 --> 00:11:46.000]  因為他骨子裡相信
[00:11:46.000 --> 00:11:51.000]  我最怕的是耶穌基督辜負他
[00:11:51.000 --> 00:11:53.000]  辜負他的選擇
[00:11:53.000 --> 00:11:55.000]  如果建立在這樣的一個信仰群體
[00:11:55.000 --> 00:11:58.000]  那人間所有的權力的威迫
[00:11:58.000 --> 00:12:00.000]  有什麼可怕呢
[00:12:00.000 --> 00:12:02.000]  包羅剛才講的就是這個意思
[00:12:02.000 --> 00:12:06.000]  所以他期待哥林多信徒對他有一個認識
[00:12:06.000 --> 00:12:07.000]  什麼認識呢
[00:12:07.000 --> 00:12:10.000]  不是從過去認識他
[00:12:10.000 --> 00:12:13.000]  而是從基督的眼光來看他
[00:12:13.000 --> 00:12:15.000]  他長得說自己其貌不揚
[00:12:15.000 --> 00:12:17.000]  長得不怎麼樣
[00:12:17.000 --> 00:12:19.000]  我不知道他到底是清卑呢
[00:12:19.000 --> 00:12:20.000]  還是真的是如此呢
[00:12:20.000 --> 00:12:22.000]  總之教會歷史留下來的
[00:12:22.000 --> 00:12:24.000]  那些聖像或者是偉大的圖畫
[00:12:24.000 --> 00:12:26.000]  包羅我覺得是長得挺英俊的
[00:12:26.000 --> 00:12:27.000]  對不對啊
[00:12:27.000 --> 00:12:30.000]  那當然耶穌也長得很英俊的
[00:12:30.000 --> 00:12:32.000]  耶穌都被人誤會五十多歲
[00:12:32.000 --> 00:12:33.000]  三十多歲的時候呢
[00:12:33.000 --> 00:12:35.000]  總而言之
[00:12:35.000 --> 00:12:37.000]  包羅在這裡所要講的是
[00:12:37.000 --> 00:12:40.000]  重點不是看他的外貌
[00:12:40.000 --> 00:12:42.000]  重點不是看他的遭遇
[00:12:42.000 --> 00:12:44.000]  因為包羅說我講福音
[00:12:44.000 --> 00:12:46.000]  但弟兄姐妹懷疑
[00:12:46.000 --> 00:12:49.000]  但你所生活跟福音不像啊
[00:12:49.000 --> 00:12:51.000]  因為福音是
[00:12:51.000 --> 00:12:53.000]  我們中文來理解是
[00:12:53.000 --> 00:12:55.000]  好的際遇啊
[00:12:55.000 --> 00:12:58.000]  你包羅講上帝的道卻被逼迫
[00:12:58.000 --> 00:13:01.000]  你包羅講耶穌的福音卻處處不順利
[00:13:01.000 --> 00:13:03.000]  你包羅講成功的信仰嗎
[00:13:03.000 --> 00:13:06.000]  我們看到你都不成功
[00:13:06.000 --> 00:13:08.000]  本來是一個大學者
[00:13:08.000 --> 00:13:10.000]  現在變成了一個被人
[00:13:10.000 --> 00:13:12.000]  藐視的一個基督徒
[00:13:12.000 --> 00:13:16.000]  而基督徒本身的定義就是一個負面的用詞
[00:13:16.000 --> 00:13:18.000]  你跟福音不相配
[00:13:18.000 --> 00:13:20.000]  換句話講這個福音的定義
[00:13:20.000 --> 00:13:22.000]  在哥林多弟兄姐妹眼中
[00:13:22.000 --> 00:13:24.000]  是不一樣的理解的
[00:13:24.000 --> 00:13:27.000]  也就是他認為是一種成功
[00:13:27.000 --> 00:13:29.000]  人生順利
[00:13:29.000 --> 00:13:31.000]  或者是很多弟兄姐妹剛開始來到教會
[00:13:31.000 --> 00:13:34.000]  我相信都不是一個屬靈的雷鋒的
[00:13:34.000 --> 00:13:35.000]  妄事都不想
[00:13:35.000 --> 00:13:37.000]  只想耶穌基督
[00:13:37.000 --> 00:13:40.000]  做一個非常非常內心平靜
[00:13:40.000 --> 00:13:42.000]  噹噹仰望主
[00:13:42.000 --> 00:13:44.000]  人間在香港這個城市打拼的
[00:13:44.000 --> 00:13:46.000]  賺不賺到錢都不重要
[00:13:46.000 --> 00:13:48.000]  賺幾百尺也沒所謂
[00:13:48.000 --> 00:13:49.000]  對不對
[00:13:49.000 --> 00:13:50.000]  幾百尺的房屋
[00:13:50.000 --> 00:13:51.000]  不重要
[00:13:51.000 --> 00:13:52.000]  可能嗎
[00:13:52.000 --> 00:13:54.000]  對不起
[00:13:54.000 --> 00:13:56.000]  如果你一開始信耶穌都這樣的話
[00:13:56.000 --> 00:13:58.000]  我就不需要講這個道理了
[00:13:58.000 --> 00:13:59.000]  對不對
[00:13:59.000 --> 00:14:00.000]  不需要
[00:14:00.000 --> 00:14:02.000]  保羅就不需要了
[00:14:02.000 --> 00:14:04.000]  保羅是深深知道很多人
[00:14:04.000 --> 00:14:06.000]  信耶穌一開始是帶著
[00:14:06.000 --> 00:14:08.000]  他有很多的動機
[00:14:08.000 --> 00:14:10.000]  來到教會的
[00:14:10.000 --> 00:14:12.000]  他理解
[00:14:12.000 --> 00:14:14.000]  不可能一開始責罵弟兄姐妹說
[00:14:14.000 --> 00:14:16.000]  你一開始就信耶穌
[00:14:16.000 --> 00:14:17.000]  信得不正確
[00:14:17.000 --> 00:14:18.000]  拜託
[00:14:18.000 --> 00:14:19.000]  哪一個人來到教會
[00:14:19.000 --> 00:14:22.000]  是擔當尋求心靈的解脫
[00:14:22.000 --> 00:14:24.000]  他總有那種困境嗎
[00:14:24.000 --> 00:14:26.000]  就像早上我們的傳道帶領敬拜說
[00:14:26.000 --> 00:14:28.000]  過去一個禮拜有沒有難處啊
[00:14:28.000 --> 00:14:29.000]  有
[00:14:29.000 --> 00:14:31.000]  你才期待來到教會
[00:14:31.000 --> 00:14:32.000]  聽到耶穌愛你
[00:14:32.000 --> 00:14:34.000]  安慰你嗎
[00:14:34.000 --> 00:14:35.000]  但坦白說
[00:14:35.000 --> 00:14:37.000]  信仰僅僅如此嗎
[00:14:37.000 --> 00:14:39.000]  不順利給你帶來順利
[00:14:39.000 --> 00:14:42.000]  不成功給你帶來成功
[00:14:42.000 --> 00:14:44.000]  有苦難解決
[00:14:44.000 --> 00:14:46.000]  有幸福
[00:14:46.000 --> 00:14:48.000]  原來最大的問題
[00:14:48.000 --> 00:14:50.000]  哥林多信徒對於福音的定義
[00:14:50.000 --> 00:14:52.000]  跟保羅的定義不同
[00:14:52.000 --> 00:14:54.000]  弟兄姐妹說
[00:14:54.000 --> 00:14:56.000]  看看你保羅一點都不福音
[00:14:56.000 --> 00:14:58.000]  人長得不怎麼樣
[00:14:58.000 --> 00:15:00.000]  處處遭到困難
[00:15:00.000 --> 00:15:02.000]  但保羅說
[00:15:02.000 --> 00:15:04.000]  這恰恰就是福音
[00:15:04.000 --> 00:15:10.000]  上帝的能力原來在我的苦難當中
[00:15:10.000 --> 00:15:12.000]  侍奉禮命彰顯出來
[00:15:12.000 --> 00:15:14.000]  你不要看隱情的一切
[00:15:14.000 --> 00:15:18.000]  隱情的一切是短暫的會過去
[00:15:18.000 --> 00:15:22.000]  沒有看到的是真實和永恆的
[00:15:22.000 --> 00:15:24.000]  所以他才說
[00:15:24.000 --> 00:15:26.000]  弟兄姐妹我們一生的功過
[00:15:26.000 --> 00:15:30.000]  將會在基督臺前顯露出來
[00:15:30.000 --> 00:15:32.000]  於是在這段經文裡面
[00:15:32.000 --> 00:15:34.000]  他極力地呼籲弟兄姐妹說
[00:15:34.000 --> 00:15:36.000]  哥林多弟兄姐妹啊
[00:15:36.000 --> 00:15:38.000]  請你再評估一下我
[00:15:38.000 --> 00:15:42.000]  請你再重新看一看我
[00:15:42.000 --> 00:15:44.000]  所以第五章十一十二節
[00:15:44.000 --> 00:15:50.000]  這兩節經文是根據第九和第十節應用的
[00:15:50.000 --> 00:15:54.000]  保羅提到我們必須在基督臺前受審判的
[00:15:54.000 --> 00:15:56.000]  我們的主是可畏的
[00:15:56.000 --> 00:16:00.000]  我們的主曾經道成肉身
[00:16:00.000 --> 00:16:04.000]  其實你看他一生三十三歲左右
[00:16:04.000 --> 00:16:08.000]  跟成功好像不成正比的對不對
[00:16:08.000 --> 00:16:14.000]  保羅才會說我們在上帝面前坦蕩蕩
[00:16:14.000 --> 00:16:18.000]  盼望弟兄姐妹也在上帝面前也是坦蕩蕩的
[00:16:18.000 --> 00:16:22.000]  雖然信徒憑著外貌認保羅
[00:16:22.000 --> 00:16:26.000]  用人間的評估標準來評估保羅
[00:16:26.000 --> 00:16:30.000]  人間的追求是財富、權利
[00:16:30.000 --> 00:16:34.000]  炫耀的可能是成功於興盛
[00:16:34.000 --> 00:16:37.000]  這些都是傳道人所缺的
[00:16:37.000 --> 00:16:40.000]  保羅說不但是傳道人所缺
[00:16:40.000 --> 00:16:44.000]  連耶穌基督曾經來到世上也是沒有的
[00:16:44.000 --> 00:16:48.000]  他才會說不要以外貌肉體來認識耶穌基督
[00:16:48.000 --> 00:16:54.000]  這位定十字架的耶穌不是按照世界的成功標準來看待的
[00:16:54.000 --> 00:16:57.000]  那也就是你更加容易明白
[00:16:57.000 --> 00:17:03.000]  為什麼保羅忍受弟兄姐妹對他的羞辱和藐視
[00:17:03.000 --> 00:17:06.000]  他採取濫捕妥協
[00:17:06.000 --> 00:17:12.000]  因為他說我是基於基督的緣故
[00:17:12.000 --> 00:17:17.000]  保羅說最重要的力量是耶穌的愛激勵我
[00:17:17.000 --> 00:17:20.000]  催逼著我
[00:17:20.000 --> 00:17:24.000]  基督的愛促使著我
[00:17:24.000 --> 00:17:29.000]  激勵這個詞是一種呼召
[00:17:29.000 --> 00:17:33.000]  是一種上帝在我們生命的引導
[00:17:33.000 --> 00:17:37.000]  基督的愛成為我們生命當中一個非常重要的動力
[00:17:37.000 --> 00:17:39.000]  形式為人的動力
[00:17:39.000 --> 00:17:45.000]  基督的愛是我們說話、形式非常重要的根本原因
[00:17:45.000 --> 00:17:47.000]  那為什麼我這樣做呢?
[00:17:47.000 --> 00:17:50.000]  保羅說因為基督的愛
[00:17:50.000 --> 00:17:52.000]  為什麼我不這樣做呢?
[00:17:52.000 --> 00:17:55.000]  是因為基督的愛
[00:17:55.000 --> 00:17:58.000]  坦白說一個斤斤計較的人
[00:17:58.000 --> 00:18:01.000]  寸步不讓的人
[00:18:01.000 --> 00:18:05.000]  我們很難相信他已經被基督的愛所激勵的
[00:18:05.000 --> 00:18:08.000]  基督徒要學習濫捕
[00:18:08.000 --> 00:18:11.000]  基督徒要學習棄權
[00:18:11.000 --> 00:18:14.000]  在今天的民主社會
[00:18:14.000 --> 00:18:16.000]  你受到公民教育
[00:18:16.000 --> 00:18:19.000]  他提醒你的就是要爭取權力
[00:18:19.000 --> 00:18:23.000]  保羅在這裡好像跟民主社會不太相符合
[00:18:23.000 --> 00:18:27.000]  你說可能古代羅馬社會不太講民主
[00:18:27.000 --> 00:18:30.000]  但我相信聖經的話
[00:18:30.000 --> 00:18:32.000]  來自基督的啟示
[00:18:32.000 --> 00:18:35.000]  永遠應用在各個時代的
[00:18:35.000 --> 00:18:38.000]  保羅在這裡提醒弟兄姊妹說
[00:18:38.000 --> 00:18:45.000]  我因為基督學會濫捕、妥協、棄權
[00:18:45.000 --> 00:18:47.000]  保羅說為什麼呢?
[00:18:47.000 --> 00:18:50.000]  因為基督愛激勵我
[00:18:50.000 --> 00:18:55.000]  保羅說為主而活的人
[00:18:55.000 --> 00:18:57.000]  我會學會棄權
[00:18:57.000 --> 00:18:59.000]  那也就是說為他人而活
[00:18:59.000 --> 00:19:03.000]  其實隱含在為基督而活的裡面
[00:19:03.000 --> 00:19:06.000]  為他人而活不是什麼自我犧牲
[00:19:06.000 --> 00:19:11.000]  保羅說是活出基督罷了
[00:19:11.000 --> 00:19:13.000]  為什麼保羅一直強調這個呢?
[00:19:13.000 --> 00:19:15.000]  因為保羅在沒有信主之前
[00:19:15.000 --> 00:19:18.000]  曾經用人間的眼光看這個耶穌基督
[00:19:18.000 --> 00:19:21.000]  認為他是猶太教的叛徒
[00:19:21.000 --> 00:19:24.000]  他是不符合猶太社會主流的文化
[00:19:24.000 --> 00:19:27.000]  保羅逼迫跟隨耶穌的人
[00:19:27.000 --> 00:19:29.000]  結果在大馬社路上
[00:19:29.000 --> 00:19:32.000]  被基督的光光照徹底改變
[00:19:32.000 --> 00:19:36.000]  他說從此我不以人間的眼光來看耶穌
[00:19:36.000 --> 00:19:38.000]  所以剛才我們看到
[00:19:38.000 --> 00:19:42.000]  我不再按人的標準、人的看法來認識他
[00:19:42.000 --> 00:19:45.000]  原來耶穌改變了保羅
[00:19:45.000 --> 00:19:49.000]  成為保羅生命當中新的典範
[00:19:49.000 --> 00:19:52.000]  也就是我們必須重新認識耶穌
[00:19:52.000 --> 00:19:55.000]  是因為經歷過耶穌基督
[00:19:55.000 --> 00:19:58.000]  若有人在基督裡他就是新造的人
[00:19:58.000 --> 00:20:00.000]  新的創造
[00:20:00.000 --> 00:20:02.000]  有新的改變
[00:20:02.000 --> 00:20:04.000]  所以保羅在這裡呼籲說
[00:20:04.000 --> 00:20:06.000]  哥林多弟兄姊妹信徒
[00:20:06.000 --> 00:20:09.000]  請你放下對他原有的一種沉浸
[00:20:09.000 --> 00:20:12.000]  以全新的眼光看他
[00:20:12.000 --> 00:20:14.000]  不要看拼人
[00:20:14.000 --> 00:20:17.000]  不要把人看得死死的
[00:20:17.000 --> 00:20:19.000]  任何人在基督裡都是新造的
[00:20:19.000 --> 00:20:21.000]  他都有生命改變的可能
[00:20:21.000 --> 00:20:26.000]  弟兄姊妹這就是和好非常重要的一個原因
[00:20:26.000 --> 00:20:30.000]  我們不要把人看得死死的
[00:20:30.000 --> 00:20:33.000]  我們不要把人看得過去他就是這樣的
