
[00:00:00.000 --> 00:00:07.000]  今天是九月份,也是七至九月最後一次港島
[00:05:43.000 --> 00:05:45.000]  甚至有些螞蟻松呢
[00:05:45.000 --> 00:05:48.000]  統計過之後,很多人完成不了
[00:05:48.000 --> 00:05:50.000]  因為訓練不足
[00:05:50.000 --> 00:05:54.000]  以為我跑了,我都可以跑十公里
[00:05:54.000 --> 00:05:56.000]  或者我都可以跑二十公里
[00:05:56.000 --> 00:05:58.000]  參加螞蟻松應該沒問題
[00:05:58.000 --> 00:06:01.000]  跑都跑到去,抱著這樣的心態
[00:06:01.000 --> 00:06:05.000]  不是有足夠的訓練就參加螞蟻松
[00:06:05.000 --> 00:06:07.000]  以致到真正比賽的時候
[00:06:07.000 --> 00:06:10.000]  去到後段呢,就出現疲態
[00:06:10.000 --> 00:06:13.000]  甚至不想跑,就停在那裡
[00:06:13.000 --> 00:06:17.000]  希伯來書的作者希望我們知道
[00:06:17.000 --> 00:06:20.000]  跑這條天路是真的不容易的
[00:06:20.000 --> 00:06:23.000]  彷如在希伯來書十一章,很多信心的偉人
[00:06:23.000 --> 00:06:25.000]  是一件不容易的事
[00:06:25.000 --> 00:06:28.000]  所以作者鼓勵我們
[00:06:28.000 --> 00:06:30.000]  努力地跑
[00:06:30.000 --> 00:06:32.000]  如何跑呢?
[00:06:32.000 --> 00:06:36.000]  在第一第二節,希伯來書的作者用了三個participle
[00:06:36.000 --> 00:06:38.000]  即是分詞
[00:06:38.000 --> 00:06:42.000]  去形容如何跑好這條路線
[00:06:42.000 --> 00:06:45.000]  如何跑好三個分詞
[00:06:45.000 --> 00:06:48.000]  或者我們整體,個人也好,教會也好
[00:06:48.000 --> 00:06:52.000]  我們如何個人,或者一起跑好這條人生的路
[00:06:52.000 --> 00:06:55.000]  這三個分詞,第一個分詞是什麼呢?
[00:06:55.000 --> 00:06:58.000]  就是放下
[00:06:58.000 --> 00:07:03.000]  英文就是lay aside,放下
[00:07:03.000 --> 00:07:05.000]  或者是除下
[00:07:05.000 --> 00:07:07.000]  在以弗所書第四章二十二節
[00:07:07.000 --> 00:07:10.000]  或者在亞國書一章二十一節
[00:07:10.000 --> 00:07:12.000]  放下,除下
[00:07:12.000 --> 00:07:15.000]  這張照片是我在波士頓螞蟻松
[00:07:15.000 --> 00:07:17.000]  還沒起步前拍的
[00:07:17.000 --> 00:07:21.000]  有巴士,由市中心載我們去起點
[00:07:21.000 --> 00:07:28.000]  要走差不多一至兩公里才能到達起步點
[00:07:28.000 --> 00:07:31.000]  去的時候,你看到人們穿什麼?
[00:07:31.000 --> 00:07:33.000]  穿著羽絨
[00:07:33.000 --> 00:07:36.000]  因為只有十度八度
[00:07:36.000 --> 00:07:40.000]  雖然說陽光普照,但真的很冷
[00:07:40.000 --> 00:07:44.000]  所以大部分選手都穿上衣服
[00:07:44.000 --> 00:07:46.000]  穿上長褲
[00:07:46.000 --> 00:07:49.000]  但是起步前的五分鐘
[00:07:49.000 --> 00:07:53.000]  他們做完熱身之後
[00:07:53.000 --> 00:07:56.000]  旁邊的衣服都扔掉了
[00:07:56.000 --> 00:07:59.000]  脫掉衣服,褲子也是
[00:07:59.000 --> 00:08:03.000]  只剩下背心和短褲,然後就起跑
[00:08:03.000 --> 00:08:07.000]  跑賽事要放下一些東西
[00:08:07.000 --> 00:08:10.000]  你不可以穿著羽絨去跑
[00:08:10.000 --> 00:08:12.000]  放下什麼呢?
[00:08:12.000 --> 00:08:15.000]  這裡有兩樣東西要放下
[00:08:15.000 --> 00:08:19.000]  第一,就是重擔
[00:08:19.000 --> 00:08:21.000]  放下重擔
[00:08:21.000 --> 00:08:24.000]  如果你想跑好這條信仰的路
[00:08:24.000 --> 00:08:26.000]  你要放下重擔
[00:08:26.000 --> 00:08:30.000]  重擔是拖累著我們,跑得不好
[00:08:30.000 --> 00:08:32.000]  或者不想跑
[00:08:32.000 --> 00:08:36.000]  我們人生有什麼重擔呢?
[00:08:36.000 --> 00:08:39.000]  會不會是你過去的傷痛呢?
[00:08:39.000 --> 00:08:42.000]  會不會是一些衝突呢?
[00:08:42.000 --> 00:08:45.000]  人際關係呢?
[00:08:45.000 --> 00:08:46.000]  分裂呢?
[00:08:46.000 --> 00:08:48.000]  做錯決定呢?
[00:08:48.000 --> 00:08:50.000]  被人出賣呢?
[00:08:50.000 --> 00:08:52.000]  或者有些醜聞呢?
[00:08:52.000 --> 00:08:59.000]  教會或者個人都遇上過這些過去的創傷
[00:08:59.000 --> 00:09:02.000]  這些創傷有時候是短暫的
[00:09:02.000 --> 00:09:04.000]  但有時候是很長久的
[00:09:04.000 --> 00:09:10.000]  拖累著我們,以致我們跑得不好
[00:09:10.000 --> 00:09:13.000]  如何放下重擔呢?
[00:09:13.000 --> 00:09:15.000]  聖經有說
[00:09:15.000 --> 00:09:19.000]  教會我們要去饒恕
[00:09:19.000 --> 00:09:21.000]  寬恕
[00:09:21.000 --> 00:09:24.000]  寬恕別人,也要放過自己
[00:09:24.000 --> 00:09:26.000]  特別是傷害過我們的人
[00:09:26.000 --> 00:09:29.000]  你們要寬恕
[00:09:29.000 --> 00:09:32.000]  你知道在第一世紀
[00:09:32.000 --> 00:09:36.000]  很多信徒都是被受誣蔑的
[00:09:36.000 --> 00:09:38.000]  被受逼迫的
[00:09:38.000 --> 00:09:41.000]  但他們都要去效法
[00:09:41.000 --> 00:09:46.000]  效法聖經或主耶穌基督的教導
[00:09:46.000 --> 00:09:48.000]  主啊,赦免他們
[00:09:48.000 --> 00:09:50.000]  因為他們所作的,他們不曉得
[00:09:50.000 --> 00:09:53.000]  又或者是被殉道的史提反
[00:09:53.000 --> 00:09:57.000]  臨終前,他都說主啊,饒恕他們
[00:09:57.000 --> 00:10:02.000]  唯有透過我們放下重擔
[00:10:02.000 --> 00:10:07.000]  我們才能走好人生信仰的路
[00:10:07.000 --> 00:10:11.000]  罪是相當的邪惡和黑暗
[00:10:11.000 --> 00:10:17.000]  但在寬恕當中,我們看到榮耀和上主的榮美
[00:10:17.000 --> 00:10:20.000]  放下重擔
[00:10:20.000 --> 00:10:25.000]  第二樣要放下的是什麼呢?
[00:10:25.000 --> 00:10:28.000]  就是經文說到
[00:10:28.000 --> 00:10:31.000]  纏累著我們的罪
[00:10:31.000 --> 00:10:38.000]  這些罪,拖著我們走不了
[00:10:38.000 --> 00:10:40.000]  我們知道罪的定義
[00:10:40.000 --> 00:10:44.000]  在皇馬書第一章,有些罪取代了神
[00:10:44.000 --> 00:10:48.000]  而這些罪,無論是事物、物件或人
[00:10:48.000 --> 00:10:53.000]  這些罪,我們認為比上主、上帝更加榮美
[00:10:53.000 --> 00:10:55.000]  更加好
[00:10:55.000 --> 00:10:58.000]  所以這些罪成為我們的纏累
[00:10:58.000 --> 00:11:02.000]  拖著我們走好人生信仰的路
[00:11:02.000 --> 00:11:05.000]  經文用這個字,纏累
[00:11:05.000 --> 00:11:08.000]  有個英文日本的書,這篇Bible說
[00:11:08.000 --> 00:11:13.000]  罪就像是我們雙腳綁了一條繩子
[00:11:13.000 --> 00:11:17.000]  綁著雙腳,直到我們的心部
[00:11:17.000 --> 00:11:19.000]  好像被卡住了
[00:11:19.000 --> 00:11:22.000]  跑不掉我們
[00:11:22.000 --> 00:11:24.000]  或者這個圖也是
[00:11:24.000 --> 00:11:29.000]  這些罪,拖著我們,我們跑不掉
[00:11:29.000 --> 00:11:32.000]  剛剛去完宣道會教務營
[00:11:32.000 --> 00:11:36.000]  教務營當中,宣道出版社的社長
[00:11:36.000 --> 00:11:37.000]  曾培敏博士
[00:11:37.000 --> 00:11:40.000]  他說教務或信徒
[00:11:40.000 --> 00:11:44.000]  都要留意一些罪
[00:11:44.000 --> 00:11:47.000]  可能纏累著我們的罪
[00:11:47.000 --> 00:11:48.000]  包括什麼呢?
[00:11:48.000 --> 00:11:53.000]  權利、色慾
[00:11:53.000 --> 00:11:55.000]  命運和利
[00:11:55.000 --> 00:11:59.000]  這些可能是拖著我們,不能走得好
[00:11:59.000 --> 00:12:02.000]  但有些罪可能是我們的成功
[00:12:02.000 --> 00:12:06.000]  成功也是拖著我們,走不得好
[00:12:06.000 --> 00:12:11.000]  譬如說,教會的財政預算不錯
[00:12:11.000 --> 00:12:13.000]  有很多儲備,有很多財富
[00:12:13.000 --> 00:12:16.000]  財富就成為我們的保障
[00:12:16.000 --> 00:12:18.000]  覺得自己很安全
[00:12:18.000 --> 00:12:20.000]  或者教會不錯
[00:12:20.000 --> 00:12:23.000]  有牧師、有傳道、有執事
[00:12:23.000 --> 00:12:26.000]  這些就成為我們的倚靠
[00:12:26.000 --> 00:12:31.000]  這些無論是明顯的,或者隱藏的
[00:12:31.000 --> 00:12:36.000]  這些都會拖著我們,走不得好
[00:12:36.000 --> 00:12:40.000]  我們不要看人,看事,看那些東西
[00:12:40.000 --> 00:12:42.000]  取代了神的位置
[00:12:42.000 --> 00:12:48.000]  這些東西會拖著我們,成為我們的罪
[00:12:48.000 --> 00:12:52.000]  所以希伯來書的作者,如何去解決罪呢?
[00:12:52.000 --> 00:12:55.000]  唯有在耶穌基督裡
[00:12:55.000 --> 00:13:00.000]  剛才說到我們要放下重擔
[00:13:00.000 --> 00:13:05.000]  放下一些重擔,就是要去學習
[00:13:05.000 --> 00:13:07.000]  可能其中一個功課就是學習寬恕
[00:13:07.000 --> 00:13:11.000]  放下罪,也是要在耶穌基督裡
[00:13:11.000 --> 00:13:13.000]  我們才能放下這些罪
[00:13:13.000 --> 00:13:17.000]  不要再被這些罪拖著我們
[00:13:17.000 --> 00:13:19.000]  以致我們跑得不好
[00:13:19.000 --> 00:13:21.000]  希伯來書四章十五節
[00:13:21.000 --> 00:13:24.000]  他說我們有一個至高尊榮的大祭司
[00:13:24.000 --> 00:13:26.000]  就是耶穌基督
[00:13:26.000 --> 00:13:31.000]  他自己有尊榮的時候
[00:13:31.000 --> 00:13:33.000]  他凡事都受過試探
[00:13:33.000 --> 00:13:36.000]  與我們一樣,只是他沒有犯罪
[00:13:36.000 --> 00:13:39.000]  所以我們可以坦然無懼的來到
[00:13:39.000 --> 00:13:41.000]  神的私音寶座前
[00:13:41.000 --> 00:13:45.000]  在耶穌基督裡得廉恤蒙恩惠
[00:13:45.000 --> 00:13:47.000]  祂作我們隨時的幫助
[00:13:47.000 --> 00:13:49.000]  所以求主幫助我們
[00:13:49.000 --> 00:13:52.000]  第一件事,希伯來書的作者
[00:13:52.000 --> 00:13:54.000]  叫我們跑,怎麼跑呢?
[00:13:54.000 --> 00:13:57.000]  第一樣的分詞,第一樣的形容
[00:13:57.000 --> 00:13:58.000]  怎麼跑得好呢?
[00:13:58.000 --> 00:14:00.000]  就是要放下
[00:14:00.000 --> 00:14:02.000]  無論是重擔還是罪
[00:14:02.000 --> 00:14:03.000]  第二樣是什麼呢?
[00:14:03.000 --> 00:14:05.000]  第二樣叫我們跑得好呢
[00:14:05.000 --> 00:14:09.000]  就是另外一個分詞
[00:14:09.000 --> 00:14:12.000]  就是擺在前面
[00:14:12.000 --> 00:14:15.000]  這個分詞叫做set before
[00:14:15.000 --> 00:14:18.000]  放在前面
[00:14:18.000 --> 00:14:20.000]  是什麼意思呢?
[00:14:20.000 --> 00:14:24.000]  要跑得好,你要有個目標
[00:14:24.000 --> 00:14:28.000]  你不是無定向的
[00:14:28.000 --> 00:14:31.000]  喜歡怎麼跑就怎麼跑,不是的
[00:14:31.000 --> 00:14:33.000]  你要完成一個賽事
[00:14:33.000 --> 00:14:35.000]  你要知道你的賽道在哪裡
[00:14:35.000 --> 00:14:37.000]  大家知道嗎?
[00:14:37.000 --> 00:14:40.000]  你不知道你的賽道是怎樣去到終點
[00:14:40.000 --> 00:14:43.000]  所以希伯來書的作者要我們知道
[00:14:43.000 --> 00:14:47.000]  我們人生的方向,人生的目標是什麼
[00:14:47.000 --> 00:14:50.000]  我們從聖經當中知道
[00:14:50.000 --> 00:14:53.000]  我們作為信徒有兩大使命
[00:14:53.000 --> 00:14:56.000]  這兩大使命其實是主導著我們
[00:14:56.000 --> 00:14:58.000]  日常生活應該怎樣
[00:14:58.000 --> 00:15:00.000]  以什麼為我們最高
[00:15:00.000 --> 00:15:04.000]  或者最終極的目標的追求
[00:15:04.000 --> 00:15:06.000]  馬太方向22章
[00:15:06.000 --> 00:15:10.000]  有個人問耶穌
[00:15:10.000 --> 00:15:13.000]  「夫子,誡命中哪一條最大?」
[00:15:13.000 --> 00:15:15.000]  耶穌說
[00:15:15.000 --> 00:15:19.000]  「你要盡心盡性盡義愛主的神」
[00:15:19.000 --> 00:15:22.000]  「其次也相仿就算愛人如己」
[00:15:22.000 --> 00:15:26.000]  「這兩條誡命是法和先知一切的總綱」
[00:15:26.000 --> 00:15:30.000]  「一個牧羊的使命我們要學習彼此相愛」
[00:15:30.000 --> 00:15:33.000]  「在教會群體當中我們要互相包容」
[00:15:33.000 --> 00:15:37.000]  「互相造就,建立心靈」
[00:15:37.000 --> 00:15:41.000]  「這是上主希望教會存在一個很重要的目的」
[00:15:41.000 --> 00:15:43.000]  「就是我們互為肢體」
[00:15:43.000 --> 00:15:45.000]  「祂是我們的頭」
[00:15:45.000 --> 00:15:48.000]  「而我們也是祂的肢體的時候」
[00:15:48.000 --> 00:15:52.000]  「我們怎樣共建我們的宿靈生命」
[00:15:52.000 --> 00:15:54.000]  我很感謝神
[00:15:54.000 --> 00:15:58.000]  其實我也參與在教會有不同的小組
[00:15:58.000 --> 00:16:02.000]  有時候在不同小組我也會聽到一些
[00:16:02.000 --> 00:16:04.000]  也很特別的
[00:16:04.000 --> 00:16:09.000]  因為小組給予一個很安全的環境
[00:16:09.000 --> 00:16:12.000]  可以分享自己生命的掙扎
[00:16:12.000 --> 00:16:16.000]  分享自己的軟弱、艱難
[00:16:16.000 --> 00:16:19.000]  剛才說到放下重擔、罪
[00:16:19.000 --> 00:16:20.000]  祂會分享的
[00:16:20.000 --> 00:16:25.000]  而在那裡小組彼此守望、支持、關懷
[00:16:25.000 --> 00:16:28.000]  以致祂可以繼續成長
[00:16:28.000 --> 00:16:32.000]  神給我們第一個就是一個牧養彼此相愛的使命
[00:16:32.000 --> 00:16:34.000]  第二個使命更加簡單
[00:16:34.000 --> 00:16:38.000]  每年六月,我們差全部一年最少有四個星期
[00:16:38.000 --> 00:16:40.000]  就說這件事
[00:16:40.000 --> 00:16:43.000]  「所以你們要去,使萬民作我的門徒」
[00:16:43.000 --> 00:16:45.000]  「奉父子聖人的名,給他們施洗」
[00:16:45.000 --> 00:16:48.000]  「凡我所吩咐你們的,都教訓他們遵守」
[00:16:48.000 --> 00:16:50.000]  「我就常與你們同在,直到世界的末了」
[00:16:50.000 --> 00:16:53.000]  一個福音的使命
[00:16:53.000 --> 00:16:55.000]  教會存在的目的
[00:16:55.000 --> 00:16:56.000]  我們信徒為什麼要走在一起
[00:16:56.000 --> 00:16:57.000]  不單止彼此相愛
[00:16:57.000 --> 00:16:59.000]  因為我們看到外面
[00:16:59.000 --> 00:17:01.000]  或者身邊很多的靈石
[00:17:01.000 --> 00:17:02.000]  都是失喪的
[00:17:02.000 --> 00:17:04.000]  仍未認識耶穌基督
[00:17:04.000 --> 00:17:06.000]  所以我們宣導會
[00:17:06.000 --> 00:17:13.000]  我們的根本就是要將福音傳遍天下
[00:17:13.000 --> 00:17:15.000]  向萬民作見證
[00:17:15.000 --> 00:17:16.000]  然後末期才來到
[00:17:16.000 --> 00:17:18.000]  《馬太福音》24章14節
[00:17:18.000 --> 00:17:20.000]  這是我們的使命
[00:17:20.000 --> 00:17:23.000]  為什麼我們會投放很多資源
[00:17:23.000 --> 00:17:24.000]  在星期六
[00:17:24.000 --> 00:17:27.000]  無論是李Sir,Ken Sir,或是眾道師
[00:17:27.000 --> 00:17:29.000]  投放這麼多資源和時間
[00:17:29.000 --> 00:17:32.000]  去陪伴一群青少年成長
[00:17:32.000 --> 00:17:33.000]  就是因為我們知道
[00:17:33.000 --> 00:17:35.000]  他們仍未認識耶穌基督
[00:17:35.000 --> 00:17:38.000]  他們很需要上主加入他們的生命
[00:17:38.000 --> 00:17:40.000]  特別是在年幼當中
[00:17:40.000 --> 00:17:42.000]  以至他們在成長的路途上
[00:17:42.000 --> 00:17:43.000]  能夠跟隨他
[00:17:43.000 --> 00:17:45.000]  跟隨最好的那個
[00:17:45.000 --> 00:17:46.000]  不是跟隨道士
[00:17:46.000 --> 00:17:48.000]  因為道士會過去的
[00:17:48.000 --> 00:17:50.000]  楊牧師有一天會離開的
[00:17:50.000 --> 00:17:53.000]  只要他一生跟隨耶穌基督
[00:17:53.000 --> 00:17:58.000]  這是他們最好的福分
[00:17:58.000 --> 00:17:59.000]  這是我們的使命
[00:17:59.000 --> 00:18:00.000]  牧羊的使命
[00:18:00.000 --> 00:18:02.000]  福音的使命
[00:18:02.000 --> 00:18:03.000]  希伯來書的作者
[00:18:03.000 --> 00:18:05.000]  希望我們能做到什麼呢
[00:18:05.000 --> 00:18:07.000]  就是希望我們能夠
[00:18:07.000 --> 00:18:11.000]  看著有雲彩般的見證人
[00:18:11.000 --> 00:18:12.000]  看到他們的生命的時候
[00:18:12.000 --> 00:18:14.000]  再激勵我們
[00:18:14.000 --> 00:18:15.000]  去跑好這條路
[00:18:15.000 --> 00:18:16.000]  怎麼跑呢
[00:18:16.000 --> 00:18:18.000]  有個目標跑
[00:18:18.000 --> 00:18:22.000]  有個方向去跑
[00:18:22.000 --> 00:18:26.000]  在宣道會教務營的前幾天
[00:18:26.000 --> 00:18:29.000]  我們有大約180個教務
[00:18:29.000 --> 00:18:35.000]  去聽退休的歐柏平牧師的分享
[00:18:35.000 --> 00:18:38.000]  他講述宣道會的根
[00:18:38.000 --> 00:18:40.000]  他講到有三個人脈
[00:18:40.000 --> 00:18:43.000]  近代是很影響
[00:18:43.000 --> 00:18:45.000]  不單止全球宣道會
[00:18:45.000 --> 00:18:48.000]  是很影響香港宣道會的發展
[00:18:48.000 --> 00:18:52.000]  包括左至右的就是習馮文牧師
[00:18:52.000 --> 00:18:55.000]  中間的是劉福群牧師
[00:18:55.000 --> 00:18:57.000]  右邊的大家可能都熟悉的
[00:18:57.000 --> 00:18:59.000]  年輕的都未必知道
[00:18:59.000 --> 00:19:00.000]  不過大家都很熟悉
[00:19:00.000 --> 00:19:01.000]  就是藤錦輝牧師
[00:19:01.000 --> 00:19:03.000]  三個已故的牧師
[00:19:03.000 --> 00:19:05.000]  但是他們這三個人
[00:19:05.000 --> 00:19:07.000]  包括在文字創作
[00:19:07.000 --> 00:19:10.000]  在東南亞的宣教上
[00:19:10.000 --> 00:19:11.000]  特別是習馮文
[00:19:11.000 --> 00:19:14.000]  四五年死在集中營
[00:19:14.000 --> 00:19:16.000]  在二次世界大戰
[00:19:16.000 --> 00:19:18.000]  他組織了很多報道團
[00:19:18.000 --> 00:19:20.000]  怎樣幫助很多華人
[00:19:20.000 --> 00:19:22.000]  去到偏遠的地方
[00:19:22.000 --> 00:19:23.000]  將福音廣傳
[00:19:23.000 --> 00:19:26.000]  劉福群牧師就是建築神學院的前院長
[00:19:26.000 --> 00:19:27.000]  將神學教育
[00:19:27.000 --> 00:19:30.000]  怎樣由梧州帶到香港
[00:19:30.000 --> 00:19:33.000]  再次培訓很多的工人
[00:19:33.000 --> 00:19:36.000]  藤錦輝牧師更加是
[00:19:36.000 --> 00:19:39.000]  無論是忠臣和建築院長之外
[00:19:39.000 --> 00:19:42.000]  將普世的宣教運動
[00:19:42.000 --> 00:19:46.000]  帶到很多世界各地華人的教會
[00:19:46.000 --> 00:19:48.000]  這些是我們的榜樣
[00:19:48.000 --> 00:19:51.000]  他們已經留下了美好的足跡
[00:19:51.000 --> 00:19:55.000]  到今天我們接了這個棒
[00:19:55.000 --> 00:19:57.000]  我們繼續走好這條路
[00:19:57.000 --> 00:19:58.000]  怎樣走呢
[00:19:58.000 --> 00:20:00.000]  除了要放下重擔前途
[00:20:00.000 --> 00:20:01.000]  我們有目標
[00:20:01.000 --> 00:20:02.000]  我們的目標是什麼
[00:20:02.000 --> 00:20:04.000]  我們人生有使命
[00:20:04.000 --> 00:20:08.000]  曾幾何時我未來柴灣堂的時候
[00:20:08.000 --> 00:20:10.000]  好像二十年前
[00:20:10.000 --> 00:20:12.000]  十多年前有個什麼
[00:20:12.000 --> 00:20:14.000]  使命人生四十
[00:20:14.000 --> 00:20:16.000]  你們是否搞錯了
[00:20:16.000 --> 00:20:17.000]  有
[00:20:17.000 --> 00:20:19.000]  我知道有
[00:20:19.000 --> 00:20:22.000]  因為你們好像有很多事情搞過
[00:20:22.000 --> 00:20:23.000]  使命人生
[00:20:23.000 --> 00:20:25.000]  我們人生要有使命
