
[00:00:00.000 --> 00:00:05.320]  歡迎大家來到我們宣道傳議及出版事公的新書分享會
[00:17:48.480 --> 00:17:51.360]  我們會經歷流淚
[00:17:51.360 --> 00:17:54.520]  有自己生命裏面很難的地方
[00:17:54.520 --> 00:18:00.400]  而這些破碎我們過去可能就是很刻意要去避開
[00:18:00.400 --> 00:18:04.640]  要不讓別人知道生命裏面有一些難處
[00:18:04.640 --> 00:18:07.000]  但是原來在歷史裏面
[00:18:07.000 --> 00:18:14.840]  神就是用了很多很多破碎的故事砌成一幅很美的馬賽克
[00:18:14.840 --> 00:18:18.760]  所以每一次讀歷史的裏面
[00:18:18.760 --> 00:18:22.160]  其實我自己都有很多的安慰
[00:18:22.160 --> 00:18:25.840]  當你看到原來以前的人都能夠過得了
[00:18:25.840 --> 00:18:29.280]  都會有力量去走下去
[00:18:29.280 --> 00:18:31.120]  並且其實最重要的是
[00:18:31.120 --> 00:18:37.000]  你看到那幅馬賽克最後後面透出來的光
[00:18:37.000 --> 00:18:41.520]  原來神就是那一個很喜歡砌馬賽克的神
[00:18:41.520 --> 00:18:44.720]  將破碎的生命黏在一起
[00:18:44.720 --> 00:18:50.600]  甚至將很多破碎的生命變成一幅很有意義的圖畫
[00:18:50.600 --> 00:18:53.960]  我想這個就是讀歷史很有趣的地方
[00:18:53.960 --> 00:18:55.960]  你會看到神的手
[00:18:55.960 --> 00:19:01.040]  你會看到神原來可以是用很多破碎的故事
[00:19:01.040 --> 00:19:05.000]  很多艱難的經歷去工作的時候
[00:19:05.000 --> 00:19:07.080]  不需要再擔心
[00:19:07.080 --> 00:19:12.480]  因為祂總是在後面砌這一幅拼圖
[00:19:12.480 --> 00:19:18.120]  所以這本書的設計者都很拿到我的心思
[00:19:18.120 --> 00:19:22.360]  他用了一些指紋來做封面
[00:19:22.360 --> 00:19:25.880]  就好像我們品讀歷史的時候
[00:19:25.880 --> 00:19:28.520]  就是在歷史裏面發現
[00:19:28.520 --> 00:19:32.000]  原來是有很多上帝的指紋在裏面
[00:19:32.000 --> 00:19:34.520]  讓我們去欣賞
[00:19:34.520 --> 00:19:37.240]  在這些完美的故事背後
[00:19:37.240 --> 00:19:40.200]  神是一直怎樣去工作
[00:19:40.200 --> 00:19:43.440]  所以《信仰的黎明》這本書
[00:19:43.440 --> 00:19:48.640]  我其實不是希望寫一本教會歷史的教科書
[00:19:48.640 --> 00:19:50.640]  那些遲些再寫吧
[00:19:50.640 --> 00:19:55.120]  我是希望寫一本靈修書
[00:19:55.120 --> 00:20:01.040]  藉著我們一起去品讀一些歷史人物的故事
[00:20:01.040 --> 00:20:06.200]  希望我們都能夠有力繼續去走下去
[00:20:06.200 --> 00:20:11.960]  可以看見當初神呼召人的那份純粹
[00:20:11.960 --> 00:20:13.960]  以及那份感動
[00:20:13.960 --> 00:20:18.560]  到了最後
[00:20:18.560 --> 00:20:20.880]  我是很想多謝一些人
[00:20:20.880 --> 00:20:22.200]  多謝我父母
[00:20:22.200 --> 00:20:24.880]  這本書是送給他們的
[00:20:24.880 --> 00:20:26.360]  第一頁裏面有寫
[00:20:26.360 --> 00:20:27.760]  因為是歷史
[00:20:27.760 --> 00:20:29.960]  如果沒有他們就沒有我的歷史了
[00:20:29.960 --> 00:20:31.960]  所以很感謝他們
[00:20:31.960 --> 00:20:37.160]  亦都很想多謝一些從《善待論壇》開始
[00:20:37.160 --> 00:20:40.880]  看我的朋友、前輩、同工
[00:20:40.880 --> 00:20:45.400]  因為是很多人鼓勵我繼續寫下去
[00:20:45.400 --> 00:20:49.000]  才會繼續有這本書
[00:20:49.000 --> 00:20:53.400]  很感謝大家承受了這本書的誕生
[00:20:53.400 --> 00:20:59.520]  希望它都為大家帶來生命裏面一點點的黎明
[00:21:01.960 --> 00:21:03.960]  我只想知道你到底是谁啊?
[00:21:03.960 --> 00:21:05.960]  我只想知道你到底是谁啊?
