
[00:00:00.000 --> 00:00:03.220]  我們懇求祢光照我們
[00:04:54.000 --> 00:05:00.000]  在我們查考石圖時代的記錄的時候
[00:05:00.000 --> 00:05:04.000]  就是石圖形狀的時候
[00:05:04.000 --> 00:05:09.000]  我們發現門徒這個名稱
[00:05:09.000 --> 00:05:13.000]  出現了大概四十次
[00:05:13.000 --> 00:05:18.000]  信徒這個名稱只有兩次
[00:05:18.000 --> 00:05:22.000]  再加上另外幾次信的人
[00:05:22.000 --> 00:05:25.000]  這樣的稱呼
[00:05:25.000 --> 00:05:31.000]  門徒很顯然是初期教會
[00:05:31.000 --> 00:05:37.000]  石圖時代的教會裡面的一個重點
[00:05:37.000 --> 00:05:41.000]  門徒是學老師
[00:05:41.000 --> 00:05:45.000]  學生是學書本
[00:05:45.000 --> 00:05:48.000]  門徒是學老師
[00:05:48.000 --> 00:05:56.000]  所以我們不是學任何的書本理論知識
[00:05:56.000 --> 00:06:01.000]  我們是學我們的老師耶穌基督
[00:06:01.000 --> 00:06:06.000]  我們才能夠成為門徒
[00:06:06.000 --> 00:06:10.000]  在石圖形狀裡面還有兩次用聖徒
[00:06:10.000 --> 00:06:16.000]  也是將我們的生活的本相顯出來
[00:06:16.000 --> 00:06:23.000]  成為聖傑原理惡事恨惡罪惡
[00:06:23.000 --> 00:06:27.000]  來效法聖傑的神
[00:06:27.000 --> 00:06:29.000]  聖傑的主
[00:06:29.000 --> 00:06:33.000]  我們當然有注意到
[00:06:33.000 --> 00:06:37.000]  石圖經萬十一章二十六節
[00:06:37.000 --> 00:06:44.000]  說門徒稱為基督徒是從安提亞開始
[00:06:44.000 --> 00:06:50.000]  包羅被邀請到安提亞
[00:06:50.000 --> 00:06:54.000]  在那裡帶領教會一年
[00:06:54.000 --> 00:06:58.000]  在這一年結束的時候
[00:06:58.000 --> 00:07:04.000]  門徒得到一個新的名字
[00:07:04.000 --> 00:07:06.000]  不是他們自己起的
[00:07:06.000 --> 00:07:11.000]  是教會外的人給他們起的名字
[00:07:11.000 --> 00:07:13.000]  基督徒
[00:07:13.000 --> 00:07:18.000]  因為看見他們和基督之間有密切的聯繫
[00:07:18.000 --> 00:07:20.000]  他們信的是基督
[00:07:20.000 --> 00:07:22.000]  他們見證的是基督
[00:07:22.000 --> 00:07:24.000]  他們愛的是基督
[00:07:24.000 --> 00:07:26.000]  他們跟從的是基督
[00:07:26.000 --> 00:07:28.000]  他們傳的是基督
[00:07:28.000 --> 00:07:30.000]  什麼都是基督
[00:07:30.000 --> 00:07:34.000]  他們和基督達成一片
[00:07:34.000 --> 00:07:38.000]  這些教會外的人就說
[00:07:38.000 --> 00:07:44.000]  不如叫他們基督徒吧
[00:07:44.000 --> 00:07:46.000]  這真是一個
[00:07:46.000 --> 00:07:51.000]  出其教會的好見證
[00:07:51.000 --> 00:07:56.000]  基督徒的希臘文是基督這樣一個人
[00:07:56.000 --> 00:07:58.000]  基督人
[00:07:58.000 --> 00:08:03.000]  就是這個人和基督密切的聯繫在一起
[00:08:03.000 --> 00:08:07.000]  這是何等的寶貴
[00:08:07.000 --> 00:08:09.000]  出其的教會
[00:08:09.000 --> 00:08:11.000]  就是司徒時代的教會
[00:08:11.000 --> 00:08:15.000]  給非基督徒的印象
[00:08:15.000 --> 00:08:21.000]  就是他們是和基督密切連在一起的人
[00:08:21.000 --> 00:08:27.000]  這真是一個寶貴的見證
[00:08:27.000 --> 00:08:29.000]  那麼我們看
[00:08:29.000 --> 00:08:34.000]  真的門徒是怎麼樣的門徒呢
[00:08:34.000 --> 00:08:35.000]  第一
[00:08:35.000 --> 00:08:42.000]  八章三十一節剛才說讀的
[00:08:42.000 --> 00:08:45.000]  你們若遵守主的道
[00:08:45.000 --> 00:08:49.000]  就是主的真門徒了
[00:08:49.000 --> 00:08:51.000]  遵守主道
[00:08:51.000 --> 00:08:57.000]  是真門徒的必要的條件
[00:08:57.000 --> 00:08:59.000]  道成肉身
[00:08:59.000 --> 00:09:01.000]  就是主耶穌
[00:09:01.000 --> 00:09:05.000]  主耶穌是道
[00:09:05.000 --> 00:09:09.000]  祂的重要的名稱之一就是道
[00:09:09.000 --> 00:09:13.000]  那麼這個道的主的門徒
[00:09:13.000 --> 00:09:17.000]  當然也是道的門徒
[00:09:17.000 --> 00:09:19.000]  道的門徒
[00:09:19.000 --> 00:09:23.000]  也就是守道的門徒
[00:09:23.000 --> 00:09:28.000]  道和我們發生了密切的關係
[00:09:28.000 --> 00:09:32.000]  我們和道達成一片
[00:09:32.000 --> 00:09:38.000]  中文的這個道字是結構很有意思
[00:09:38.000 --> 00:09:40.000]  一部分是手
[00:09:40.000 --> 00:09:41.000]  這是頭
[00:09:41.000 --> 00:09:44.000]  另外一部分是代表腳
[00:09:44.000 --> 00:09:49.000]  頭和腳連在一起
[00:09:49.000 --> 00:09:50.000]  這就是道
[00:09:50.000 --> 00:09:53.000]  不但在我們的頭腦裡頭
[00:09:53.000 --> 00:09:57.000]  也在我們的腳的行動裡頭
[00:09:57.000 --> 00:10:00.000]  我們和道結合起來
[00:10:00.000 --> 00:10:03.000]  達成一片
[00:10:03.000 --> 00:10:06.000]  按主要的意義講
[00:10:06.000 --> 00:10:08.000]  基督是道
[00:10:08.000 --> 00:10:10.000]  次要的意義來講
[00:10:10.000 --> 00:10:14.000]  我們也是道
[00:10:14.000 --> 00:10:18.000]  基督主要的意義是道成肉身
[00:10:18.000 --> 00:10:21.000]  基督徒按照他的次要的意義
[00:10:21.000 --> 00:10:25.000]  也是道成肉身
[00:10:25.000 --> 00:10:29.000]  這是我們追求的目的
[00:10:29.000 --> 00:10:32.000]  大家不要誤會說我講一段了
[00:10:32.000 --> 00:10:34.000]  我們都是道成肉身的
[00:10:34.000 --> 00:10:38.000]  千萬不要這樣誤會我
[00:10:38.000 --> 00:10:42.000]  我再一次說主要的意義是主
[00:10:42.000 --> 00:10:45.000]  次要的意義
[00:10:45.000 --> 00:10:52.000]  我們和主一樣和道合一
[00:10:52.000 --> 00:10:57.000]  這才是主的真門徒
[00:10:57.000 --> 00:11:06.000]  第二十五章八節
[00:11:06.000 --> 00:11:08.000]  在這裡主耶穌說
[00:11:08.000 --> 00:11:11.000]  你們多結果子
[00:11:11.000 --> 00:11:14.000]  我不就因此得榮耀
[00:11:14.000 --> 00:11:18.000]  你們也就是我的門徒了
[00:11:18.000 --> 00:11:20.000]  你們多結果子
[00:11:20.000 --> 00:11:25.000]  你們就是主的門徒了
[00:11:25.000 --> 00:11:27.000]  我們結果子
[00:11:27.000 --> 00:11:33.000]  就顯出來我們是主的門徒
[00:11:33.000 --> 00:11:37.000]  我們結的果子是主結的果子
[00:11:37.000 --> 00:11:38.000]  主在世上
[00:11:38.000 --> 00:11:44.000]  他一直地表現他的果子
[00:11:44.000 --> 00:11:47.000]  而事實上他就是那真葡萄樹
[00:11:47.000 --> 00:11:50.000]  真葡萄樹的真生命
[00:11:50.000 --> 00:11:51.000]  進入枝子
[00:11:51.000 --> 00:11:54.000]  藉著枝子結出果子
[00:11:54.000 --> 00:12:01.000]  所以這個果子是葡萄樹的真生命的生命之果
[00:12:01.000 --> 00:12:05.000]  我們這樣的和主連在一起
[00:12:05.000 --> 00:12:10.000]  主的結果子的生命進到我們裡面
[00:12:10.000 --> 00:12:15.000]  使我們也有結果子的人生
[00:12:15.000 --> 00:12:19.000]  所以我們和主之間這個密切的聯繫
[00:12:19.000 --> 00:12:25.000]  也就是門徒和主之間的那個聯繫
[00:12:25.000 --> 00:12:28.000]  第三
[00:12:28.000 --> 00:12:30.000]  跟從主
[00:12:30.000 --> 00:12:33.000]  讓我們看這句解的聖經
[00:12:33.000 --> 00:12:36.000]  很有意思
[00:12:36.000 --> 00:12:42.000]  約翰·布音第一章
[00:12:42.000 --> 00:12:47.000]  我們看主耶穌所得到的門徒
[00:12:47.000 --> 00:12:53.000]  他們做門徒的過程是怎麼樣的
[00:12:53.000 --> 00:12:56.000]  三個字
[00:12:56.000 --> 00:13:00.000]  第一個字是來
[00:13:00.000 --> 00:13:03.000]  第二個字看
[00:13:03.000 --> 00:13:05.000]  第三個字
[00:13:05.000 --> 00:13:07.000]  對不起
[00:13:07.000 --> 00:13:09.000]  第一個字是看
[00:13:09.000 --> 00:13:12.000]  第二個字是住
[00:13:12.000 --> 00:13:14.000]  第三個字是跟
[00:13:14.000 --> 00:13:15.000]  我們來看
[00:13:15.000 --> 00:13:19.000]  約翰·布音第一章
[00:13:19.000 --> 00:13:22.000]  第38節開始
[00:13:22.000 --> 00:13:24.000]  耶穌轉過身來
[00:13:24.000 --> 00:13:27.000]  看見他們跟著就問他們說
[00:13:27.000 --> 00:13:29.000]  你們要什麼
[00:13:29.000 --> 00:13:34.000]  他們說拉比在哪裡住
[00:13:34.000 --> 00:13:35.000]  39節
[00:13:35.000 --> 00:13:39.000]  耶穌說你們來看
[00:13:39.000 --> 00:13:43.000]  他們就去看他在哪裡住
[00:13:43.000 --> 00:13:48.000]  這一天便與他同住
[00:13:48.000 --> 00:13:50.000]  第40節
[00:13:50.000 --> 00:13:54.000]  聽見約翰的話跟從耶穌的那兩個人
[00:13:54.000 --> 00:14:00.000]  跟從也在前面告訴了我們
[00:14:00.000 --> 00:14:03.000]  第37節說的
[00:14:03.000 --> 00:14:08.000]  兩個門徒聽見他的話就跟從了耶穌
[00:14:08.000 --> 00:14:11.000]  這個跟從了耶穌的過程
[00:14:11.000 --> 00:14:15.000]  就是看住跟
[00:14:15.000 --> 00:14:19.000]  每一個門徒到主的面前來
[00:14:19.000 --> 00:14:25.000]  成為門徒都經歷了這三個步驟
[00:14:25.000 --> 00:14:31.000]  你我今天做出的門徒也是一樣
[00:14:31.000 --> 00:14:34.000]  我們來到主的面前
[00:14:34.000 --> 00:14:37.000]  看他
[00:14:37.000 --> 00:14:40.000]  看他如何的表現
[00:14:40.000 --> 00:14:43.000]  我們看他那個道的彰顯
[00:14:43.000 --> 00:14:48.000]  我們在他的身上看見了那看不見的神
[00:14:48.000 --> 00:14:50.000]  從來沒有人見過神
[00:14:50.000 --> 00:14:56.000]  只有在父懷裡的獨生子將祂表明出來
[00:14:56.000 --> 00:15:00.000]  看不見的神成了看得見的神
[00:15:00.000 --> 00:15:02.000]  在人間
[00:15:02.000 --> 00:15:05.000]  道成入神
[00:15:05.000 --> 00:15:10.000]  我們要看清楚
[00:15:10.000 --> 00:15:13.000]  看主
[00:15:13.000 --> 00:15:18.000]  我們讀福音書就是看主
[00:15:18.000 --> 00:15:20.000]  他怎麼樣成心
[00:15:20.000 --> 00:15:22.000]  他怎麼樣做事
[00:15:22.000 --> 00:15:23.000]  他怎麼樣對人
[00:15:23.000 --> 00:15:24.000]  怎麼樣對己
[00:15:24.000 --> 00:15:26.000]  怎麼樣對父
[00:15:26.000 --> 00:15:30.000]  這一切在主的身上
[00:15:30.000 --> 00:15:35.000]  生命中充分的顯明出來
[00:15:35.000 --> 00:15:37.000]  我們一定要張開我們的
[00:15:37.000 --> 00:15:39.000]  蘇靈的眼睛
[00:15:39.000 --> 00:15:41.000]  一直的看
[00:15:41.000 --> 00:15:42.000]  一直的看
[00:15:42.000 --> 00:15:45.000]  主是主
[00:15:45.000 --> 00:15:47.000]  神的高仰
[00:15:47.000 --> 00:15:50.000]  我們的老師
[00:15:50.000 --> 00:15:55.000]  然後主和主在一起
[00:15:55.000 --> 00:15:58.000]  不但是邊旁邊的看
[00:15:58.000 --> 00:16:00.000]  然後和主有了更密切的關係
[00:16:00.000 --> 00:16:03.000]  和他一起住
[00:16:03.000 --> 00:16:06.000]  那就是一起生活了
[00:16:06.000 --> 00:16:08.000]  我們看了以後
[00:16:08.000 --> 00:16:11.000]  有感於心
[00:16:11.000 --> 00:16:17.000]  然後這個感動就在我們的生活中流露出來
[00:16:17.000 --> 00:16:19.000]  彰顯出來
[00:16:19.000 --> 00:16:22.000]  和主住在一起
[00:16:22.000 --> 00:16:26.000]  與主同在
[00:16:26.000 --> 00:16:31.000]  最後就成了跟從主的門徒了
[00:16:31.000 --> 00:16:33.000]  主到哪裡去
[00:16:33.000 --> 00:16:36.000]  這些門徒的根就走到哪裡去
[00:16:36.000 --> 00:16:39.000]  他們跟隨主
[00:16:39.000 --> 00:16:42.000]  一直到獅子架的旁邊
[00:16:42.000 --> 00:16:45.000]  約翰在獅子架下
[00:16:45.000 --> 00:16:49.000]  在那裡看見主的那旁
[00:16:49.000 --> 00:16:50.000]  被撬出的時候
[00:16:50.000 --> 00:16:54.000]  有血有水流出來
[00:16:54.000 --> 00:16:56.000]  在獅子架下
[00:16:56.000 --> 00:17:00.000]  是跟到獅子架下
[00:17:00.000 --> 00:17:03.000]  一路的跟從
[00:17:03.000 --> 00:17:08.000]  有這樣的美好的經歷
[00:17:08.000 --> 00:17:12.000]  第十二章二十六節
[00:17:12.000 --> 00:17:14.000]  主講的一句話
[00:17:14.000 --> 00:17:17.000]  也很值得我們注意
[00:17:17.000 --> 00:17:21.000]  牢牢的記住
[00:17:21.000 --> 00:17:24.000]  十二章二十六節
[00:17:24.000 --> 00:17:26.000]  若有人不是我
[00:17:26.000 --> 00:17:29.000]  就當跟從我
[00:17:29.000 --> 00:17:30.000]  我在哪裡
[00:17:30.000 --> 00:17:33.000]  不是我的人也要在哪裡
[00:17:33.000 --> 00:17:35.000]  若有人不是我
[00:17:35.000 --> 00:17:39.000]  我不必尊重他
[00:17:39.000 --> 00:17:42.000]  我們跟從主
[00:17:42.000 --> 00:17:45.000]  這裡是清圖告訴我們
[00:17:45.000 --> 00:17:48.000]  跟從主是一個侍奉主的人
[00:17:48.000 --> 00:17:52.000]  必須有的條件
[00:17:52.000 --> 00:17:55.000]  如果一個人想侍奉主
[00:17:55.000 --> 00:17:57.000]  卻不跟從主
[00:17:57.000 --> 00:17:58.000]  主走這條路
[00:17:58.000 --> 00:18:00.000]  他走另外一條路
[00:18:00.000 --> 00:18:02.000]  他怎麼能在另外一條路上
[00:18:02.000 --> 00:18:06.000]  服侍不同的路上的主呢
[00:18:06.000 --> 00:18:09.000]  絕不可能
[00:18:09.000 --> 00:18:12.000]  南轅北轍
[00:18:12.000 --> 00:18:16.000]  那是夢想
[00:18:16.000 --> 00:18:19.000]  主說我在哪裡
[00:18:19.000 --> 00:18:23.000]  不是我的人也要在哪裡
[00:18:23.000 --> 00:18:27.000]  主的路是服侍他人的路
[00:18:27.000 --> 00:18:29.000]  服侍主的人
[00:18:29.000 --> 00:18:31.000]  在沒有自己的路
[00:18:31.000 --> 00:18:35.000]  自己沒有其他的選擇
[00:18:35.000 --> 00:18:37.000]  主的路是他的路
[00:18:37.000 --> 00:18:40.000]  不是不得已行主的路
[00:18:40.000 --> 00:18:43.000]  那是自己的手做了選擇
[00:18:43.000 --> 00:18:45.000]  自己的腳做了選擇
[00:18:45.000 --> 00:18:48.000]  自己的意志做了選擇
[00:18:48.000 --> 00:18:50.000]  自己的理智做了選擇
[00:18:50.000 --> 00:18:53.000]  自己的感情做了選擇
[00:18:53.000 --> 00:18:55.000]  主的路是我的路
[00:18:55.000 --> 00:18:58.000]  我有跟定主的腳步
[00:18:58.000 --> 00:19:01.000]  走在他的路上
[00:19:01.000 --> 00:19:04.000]  這樣跟從主的人
[00:19:04.000 --> 00:19:07.000]  是個真不侍主的人
[00:19:07.000 --> 00:19:09.000]  侍主的門徒
[00:19:09.000 --> 00:19:12.000]  主說不是我的人
[00:19:12.000 --> 00:19:15.000]  我不必尊重他
[00:19:15.000 --> 00:19:18.000]  夠了
[00:19:18.000 --> 00:19:21.000]  如果你是尊重的人
[00:19:21.000 --> 00:19:23.000]  如果我得到很尊重
[00:19:23.000 --> 00:19:27.000]  一切的部分恩典都在啟動了
[00:19:27.000 --> 00:19:30.000]  我們別無他求
[00:19:30.000 --> 00:19:34.000]  最高的最好的最深的
[00:19:34.000 --> 00:19:38.000]  都在給了我們
[00:19:38.000 --> 00:19:40.000]  得到父的尊重
[00:19:40.000 --> 00:19:44.000]  這真是我們想都不敢想的一句話
[00:19:44.000 --> 00:19:47.000]  你是誰我是誰
[00:19:47.000 --> 00:19:52.000]  怎麼能夠配得神的尊重呢
[00:19:52.000 --> 00:19:54.000]  這個話好像真是要
[00:19:54.000 --> 00:19:57.000]  平常說的嚴重了嚴重了
[00:19:57.000 --> 00:19:59.000]  不敢當不敢當
[00:19:59.000 --> 00:20:02.000]  這是真真實實的不敢當
[00:20:02.000 --> 00:20:05.000]  但是神就把我們不敢當的恩典
[00:20:05.000 --> 00:20:06.000]  給了我們
[00:20:06.000 --> 00:20:09.000]  如果我們跟從他
[00:20:09.000 --> 00:20:11.000]  侍奉他
[00:20:11.000 --> 00:20:14.000]  走在他的路上
[00:20:14.000 --> 00:20:17.000]  這裡說說的路是什麼路
[00:20:17.000 --> 00:20:19.000]  上文告訴我們
[00:20:19.000 --> 00:20:21.000]  一粒麥子
[00:20:21.000 --> 00:20:23.000]  落在地裡如果不死
[00:20:23.000 --> 00:20:25.000]  人就是一粒
[00:20:25.000 --> 00:20:29.000]  如果死了就結出許多的子女來
[00:20:29.000 --> 00:20:32.000]  這是主自我的介紹
[00:20:32.000 --> 00:20:34.000]  他是這粒麥子
[00:20:34.000 --> 00:20:39.000]  他死了在十家上社稷
[00:20:39.000 --> 00:20:43.000]  我們跟從他的人
[00:20:43.000 --> 00:20:46.000]  也要做這粒的麥子
[00:20:46.000 --> 00:20:48.000]  落在地裡死了
[00:20:48.000 --> 00:20:49.000]  如果不死
[00:20:49.000 --> 00:20:51.000]  只是一粒
[00:20:51.000 --> 00:20:53.000]  永遠是一粒
[00:20:53.000 --> 00:20:55.000]  到底是一粒
[00:20:55.000 --> 00:20:56.000]  若是死了
[00:20:56.000 --> 00:21:02.000]  就結出許多子女來
[00:21:02.000 --> 00:21:05.000]  這是主的寫照
[00:21:05.000 --> 00:21:07.000]  也是每一個侍奉主
[00:21:07.000 --> 00:21:10.000]  跟從主的人的寫照
[00:21:10.000 --> 00:21:13.000]  我記得
[00:21:13.000 --> 00:21:17.000]  在青島住的時候
[00:21:17.000 --> 00:21:21.000]  還是我少年的時候
[00:21:21.000 --> 00:21:25.000]  見過一個基督教製作的影片
[00:21:25.000 --> 00:21:27.000]  叫一粒麥子
[00:21:27.000 --> 00:21:32.000]  主角是日本神大用的僕人
[00:21:32.000 --> 00:21:35.000]  賀川豐彥
[00:21:35.000 --> 00:21:38.000]  日本話叫Kagawa
[00:21:38.000 --> 00:21:41.000]  這個主的僕人
[00:21:41.000 --> 00:21:46.000]  也他非常的忠於主
[00:21:46.000 --> 00:21:48.000]  愛主也愛人
[00:21:48.000 --> 00:21:51.000]  後來我在英國讀書的時候
[00:21:51.000 --> 00:21:52.000]  一個主日
[00:21:52.000 --> 00:21:55.000]  在那個禮拜堂
[00:21:55.000 --> 00:21:58.000]  由Kagawa去講道
[00:21:58.000 --> 00:22:00.000]  他人很矮
[00:22:00.000 --> 00:22:03.000]  他這個站在講台前面
[00:22:03.000 --> 00:22:06.000]  下面的人都看見他的頭
[00:22:06.000 --> 00:22:09.000]  但是禮拜堂坐滿了人
[00:22:09.000 --> 00:22:12.000]  這個走道上都坐滿了人
[00:22:12.000 --> 00:22:15.000]  聽他講為什麼
[00:22:15.000 --> 00:22:21.000]  因為他曾經做了三件大事
[00:22:21.000 --> 00:22:26.000]  當日軍侵略中國的時候
[00:22:26.000 --> 00:22:29.000]  他起來反對
[00:22:29.000 --> 00:22:35.000]  他反對日本的政府侵略中國
[00:22:35.000 --> 00:22:40.000]  唯一的一個反對的聲音在日本
[00:22:40.000 --> 00:22:43.000]  所以他作偏了
[00:22:43.000 --> 00:22:45.000]  大事
[00:22:45.000 --> 00:22:47.000]  何等勇敢
[00:22:47.000 --> 00:22:51.000]  何等忠於他的信仰
[00:22:51.000 --> 00:22:53.000]  第二件大事
[00:22:53.000 --> 00:22:59.000]  他在貧民窟傳道
[00:22:59.000 --> 00:23:03.000]  他和那些貧苦的人一起生活
[00:23:03.000 --> 00:23:05.000]  遇見事實
[00:23:05.000 --> 00:23:09.000]  有一個窮人患了一種病
[00:23:09.000 --> 00:23:11.000]  晚上不能睡覺
[00:23:11.000 --> 00:23:15.000]  除非有人抓住拉住他的手
[00:23:15.000 --> 00:23:17.000]  不能睡
[00:23:17.000 --> 00:23:19.000]  Kagawa一年六個月
[00:23:19.000 --> 00:23:23.000]  每天晚上抓住這個人的手
[00:23:23.000 --> 00:23:25.000]  陪他睡
[00:23:25.000 --> 00:23:29.000]  六個月
[00:23:29.000 --> 00:23:31.000]  第三件大事
[00:23:31.000 --> 00:23:35.000]  日軍投降
[00:23:35.000 --> 00:23:40.000]  很多的人就要推舉他做首相
[00:23:40.000 --> 00:23:43.000]  任運讓是一個事
[00:23:43.000 --> 00:23:48.000]  但是他不接納這個提名
[00:23:48.000 --> 00:23:51.000]  不要名
[00:23:51.000 --> 00:23:55.000]  我們看見難怪那麼多的人
[00:23:55.000 --> 00:23:57.000]  進門那個地方
[00:23:57.000 --> 00:24:00.000]  要聽一個聲量那麼矮的人講
[00:24:00.000 --> 00:24:06.000]  他的俗齡的聲量真的很高大
[00:24:06.000 --> 00:24:08.000]  感謝神
[00:24:08.000 --> 00:24:11.000]  世界上有這樣的人
[00:24:11.000 --> 00:24:18.000]  他是在那些世界上不配有的人當中的一位
[00:24:18.000 --> 00:24:20.000]  伊利麥茲
[00:24:20.000 --> 00:24:26.000]  成了他的那個一生的見證的影片的名字
[00:24:26.000 --> 00:24:29.000]  伊利麥茲落在壁裡
[00:24:29.000 --> 00:24:32.000]  如果不死仍然是伊利
[00:24:32.000 --> 00:24:34.000]  永遠是伊利
[00:24:34.000 --> 00:24:39.000]  一個人沒有經過這個俗齡的過程
[00:24:39.000 --> 00:24:41.000]  永遠是微小的微小
[00:24:41.000 --> 00:24:45.000]  微不足道的伊利麥茲
[00:24:45.000 --> 00:24:47.000]  但是如果死了
[00:24:47.000 --> 00:24:51.000]  就接出許多的資歷來
[00:24:51.000 --> 00:24:54.000]  豐富的收成
[00:24:54.000 --> 00:24:55.000]  第四
[00:24:55.000 --> 00:24:59.000]  真文圖笑法主
[00:24:59.000 --> 00:25:02.000]  十三章十四節
[00:25:02.000 --> 00:25:05.000]  十三章十四節
[00:25:05.000 --> 00:25:09.000]  主耶穌這樣說
[00:25:09.000 --> 00:25:12.000]  我是你們的主你們的父子
[00:25:12.000 --> 00:25:15.000]  上前洗你們的腳
[00:25:15.000 --> 00:25:19.000]  你們也當彼此洗腳
