
[00:00:00.000 --> 00:00:03.000]  第七十八篇七十二節
[00:06:38.000 --> 00:06:43.000]  教會受壓力,
[00:06:43.000 --> 00:06:46.000]  受逼迫,
[00:06:46.000 --> 00:06:48.000]  有攔阻,
[00:06:48.000 --> 00:06:50.000]  但是,神的道卻是傳開,
[00:06:53.000 --> 00:06:55.000]  有比平常更多的人信主,
[00:06:55.000 --> 00:07:02.000]  中國的大陸也是這樣,
[00:07:02.000 --> 00:07:06.000]  在三十多年前,
[00:07:06.000 --> 00:07:09.000]  中國大陸只有一百萬基督徒,
[00:07:09.000 --> 00:07:13.000]  但是現在呢?
[00:07:13.000 --> 00:07:15.000]  有人的統計,
[00:07:15.000 --> 00:07:19.000]  中國的基督徒的人數是在
[00:07:19.000 --> 00:07:21.000]  三千萬到五千萬之間,
[00:07:22.000 --> 00:07:24.000]  那就是在三十年裡面呢,
[00:07:24.000 --> 00:07:26.000]  增加了三十倍到五十倍,
[00:07:26.000 --> 00:07:32.000]  這是教會歷史裡面的
[00:07:32.000 --> 00:07:34.000]  增長最快的一個最高紀錄,
[00:07:34.000 --> 00:07:40.000]  南韓的教會發展很快,
[00:07:40.000 --> 00:07:46.000]  但是中國大陸的教會的增長
[00:07:46.000 --> 00:07:48.000]  也很快,
[00:07:48.000 --> 00:07:50.000]  但是中國大陸的教會的增長
[00:07:50.000 --> 00:07:52.000]  比南韓還要快,
[00:07:52.000 --> 00:07:58.000]  在過去的十年裡面,
[00:07:58.000 --> 00:08:00.000]  南韓的基督徒,
[00:08:00.000 --> 00:08:04.000]  從三百萬增加到九百萬,
[00:08:04.000 --> 00:08:11.000]  那就是說,
[00:08:11.000 --> 00:08:13.000]  百分之三百的增長,
[00:08:16.000 --> 00:08:18.000]  大家都覺得很驚奇,
[00:08:18.000 --> 00:08:22.000]  但是在中國大陸,
[00:08:22.000 --> 00:08:26.000]  教會的發展更快,
[00:08:26.000 --> 00:08:30.000]  是在壓力之下產生的事,
[00:08:30.000 --> 00:08:36.000]  而中國實在有了很大的變化,
[00:08:36.000 --> 00:08:42.000]  1980年,
[00:08:44.000 --> 00:08:46.000]  當時我和我回到中國大陸探親,
[00:08:46.000 --> 00:08:53.000]  在那年的九月底,
[00:08:53.000 --> 00:08:56.000]  我們到了北京,
[00:08:56.000 --> 00:08:59.000]  我們就在參觀
[00:08:59.000 --> 00:09:01.000]  北京人民大會堂對面的一個地方,
[00:09:01.000 --> 00:09:09.000]  叫做人民革命歷史紀念博物館,
[00:09:10.000 --> 00:09:12.000]  我們進去參觀的時候,
[00:09:12.000 --> 00:09:18.000]  我們買了兩張明信片,
[00:09:18.000 --> 00:09:24.000]  這個明信片是毛澤東紀念堂的明信片,
[00:09:24.000 --> 00:09:30.000]  我們買了兩張明信片,
[00:09:30.000 --> 00:09:36.000]  我們買了兩張明信片,
[00:09:36.000 --> 00:09:38.000]  我們在看的時候,
[00:09:38.000 --> 00:09:44.000]  兩個青年人從我們身邊經過,
[00:09:44.000 --> 00:09:49.000]  二十多歲的青年,
[00:09:49.000 --> 00:09:52.000]  他們看見我們穿的衣服跟他們不同,
[00:09:52.000 --> 00:09:57.000]  就知道我們是華僑,
[00:09:57.000 --> 00:10:00.000]  他看見我們在看東西,
[00:10:00.000 --> 00:10:02.000]  他們就出於好奇心,
[00:10:02.000 --> 00:10:04.000]  想看看我們在看什麼,
[00:10:04.000 --> 00:10:06.000]  所以他們就靠近來,
[00:10:06.000 --> 00:10:10.000]  當他們發現我們看的明信片的照片的時候,
[00:10:10.000 --> 00:10:18.000]  我做夢也想不到他們講了一句話,
[00:10:18.000 --> 00:10:24.000]  其中一個說,
[00:10:24.000 --> 00:10:26.000]  那有什麼好看?
[00:10:26.000 --> 00:10:30.000]  那有什麼好看?
[00:10:30.000 --> 00:10:32.000]  哎呀,我信不下去。
[00:10:32.000 --> 00:10:34.000]  中國大陸的青年,
[00:10:34.000 --> 00:10:38.000]  這個思想完全改變了。
[00:10:38.000 --> 00:10:44.000]  看毛澤東的照片,他們說,那有什麼好看?
[00:10:44.000 --> 00:10:49.000]  中國大陸在改變。
[00:10:49.000 --> 00:10:52.000]  我們住在一個旅館裡面,
[00:10:52.000 --> 00:10:55.000]  那天晚上是中秋節,
[00:10:55.000 --> 00:10:59.000]  這個月光很美,
[00:11:00.000 --> 00:11:02.000]  那麼我就拿我的照相機,
[00:11:02.000 --> 00:11:04.000]  要照一個月光的照片。
[00:11:04.000 --> 00:11:09.000]  我在看月光的時候,
[00:11:09.000 --> 00:11:12.000]  就發現了,我們住的地方不遠之處,
[00:11:12.000 --> 00:11:16.000]  有一座禮拜堂上面有個十字架。
[00:11:16.000 --> 00:11:22.000]  我看一看月光,
[00:11:22.000 --> 00:11:24.000]  看一看那個十字架,
[00:11:24.000 --> 00:11:26.000]  我心裡有很深的感觸。
[00:11:29.000 --> 00:11:31.000]  那個月光不變,
[00:11:31.000 --> 00:11:34.000]  那個十字架也不變,
[00:11:34.000 --> 00:11:38.000]  中國在變,
[00:11:38.000 --> 00:11:40.000]  今天是英雄,明天呢,就被人反對。
[00:11:40.000 --> 00:11:47.000]  但是,神的創造不改變,
[00:11:47.000 --> 00:11:52.000]  還有,基督的十字架不改變,
[00:11:52.000 --> 00:11:58.000]  我心裡有很深的感觸。
[00:11:59.000 --> 00:12:01.000]  在中國大陸的基督徒的人數增加很快。
[00:12:01.000 --> 00:12:11.000]  1978年,
[00:12:11.000 --> 00:12:14.000]  那就是六年前,
[00:12:14.000 --> 00:12:17.000]  有一天,我收到一份報紙,
[00:12:17.000 --> 00:12:22.000]  那是美國的《華盛頓郵報》,
[00:12:26.000 --> 00:12:28.000]  是航空版的,
[00:12:28.000 --> 00:12:30.000]  很薄的紙印的,
[00:12:30.000 --> 00:12:35.000]  有朋友寄到亞洲去,
[00:12:35.000 --> 00:12:39.000]  我看的時候發現,
[00:12:39.000 --> 00:12:42.000]  有整整的一版,
[00:12:42.000 --> 00:12:44.000]  是一個特別的報道,
[00:12:44.000 --> 00:12:49.000]  是一個加拿大很出名的記者寫的報道,
[00:12:54.000 --> 00:12:56.000]  這個記者到蘇聯去,
[00:12:56.000 --> 00:13:00.000]  他用六個月的時間,
[00:13:00.000 --> 00:13:02.000]  在蘇聯考察教會的情況,
[00:13:02.000 --> 00:13:10.000]  然後他寫了這個報告,
[00:13:10.000 --> 00:13:13.000]  他裡面有一個數字,
[00:13:13.000 --> 00:13:15.000]  我真是很難相信,
[00:13:15.000 --> 00:13:19.000]  他說,根據他實際的觀察,
[00:13:23.000 --> 00:13:25.000]  他認為蘇聯的基督徒,
[00:13:25.000 --> 00:13:27.000]  有三千萬到六千萬那麼多,
[00:13:27.000 --> 00:13:37.000]  我看見的時候信不下去,
[00:13:37.000 --> 00:13:40.000]  有這麼多基督徒嗎?
[00:13:40.000 --> 00:13:43.000]  蘇聯全國的人口是多少?
[00:13:43.000 --> 00:13:49.000]  也不過是兩一半。
[00:13:49.000 --> 00:13:52.000]  那麼如果,
[00:13:53.000 --> 00:13:55.000]  不不不,
[00:13:55.000 --> 00:13:57.000]  250萬,
[00:13:57.000 --> 00:14:03.000]  如果真是兩一半,
[00:14:03.000 --> 00:14:06.000]  我們就嚇死了。
[00:14:06.000 --> 00:14:11.000]  那麼如果是六千萬基督徒的話,
[00:14:20.000 --> 00:14:22.000]  如果是六千萬基督徒的話,
[00:14:22.000 --> 00:14:28.000]  這個是最好的創意。
[00:14:28.000 --> 00:14:32.000]  那就是蘇聯全國人口的四分之一。
[00:14:32.000 --> 00:14:36.000]  若。
[00:14:36.000 --> 00:14:40.000]  可能的嗎?
[00:14:40.000 --> 00:14:42.000]  好像不可能。
[00:14:42.000 --> 00:14:45.000]  但是這個人的報道,
[00:14:45.000 --> 00:14:47.000]  我相信不是亂講的。
[00:14:49.000 --> 00:14:51.000]  在任何的地方,
[00:14:51.000 --> 00:14:54.000]  在任何的壓力之下,
[00:14:54.000 --> 00:14:58.000]  聖靈都可以工作,
[00:14:58.000 --> 00:15:01.000]  都有人信主,
[00:15:01.000 --> 00:15:04.000]  而且他們付了代價來做基督徒。
[00:15:04.000 --> 00:15:11.000]  我記得聽宋長傑博士講到,
[00:15:11.000 --> 00:15:16.000]  我要問問,在我們中間,
[00:15:16.000 --> 00:15:18.000]  有多少位聽過宋長傑博士講到,
[00:15:19.000 --> 00:15:21.000]  請你舉手。
[00:15:21.000 --> 00:15:24.000]  啊,也有好幾位。
[00:15:24.000 --> 00:15:28.000]  我12歲聽他講到,
[00:15:28.000 --> 00:15:32.000]  他講到很特別,
[00:15:32.000 --> 00:15:35.000]  那天晚上,
[00:15:35.000 --> 00:15:37.000]  他帶了一個小籃子到了講台上,
[00:15:37.000 --> 00:15:42.000]  這個籃子裡面有些皮球,
[00:15:42.000 --> 00:15:46.000]  他拿出一個皮球來,
[00:15:46.000 --> 00:15:48.000]  在講台上用力摔下去,
[00:15:48.000 --> 00:15:53.000]  這個皮球就跳起來,
[00:15:53.000 --> 00:15:55.000]  他再拿一個皮球,
[00:15:55.000 --> 00:15:57.000]  更用力摔,
[00:15:57.000 --> 00:15:59.000]  跳得更高,
[00:15:59.000 --> 00:16:01.000]  再拿一個皮球,
[00:16:01.000 --> 00:16:03.000]  用力摔,
[00:16:03.000 --> 00:16:05.000]  碰到天花板,
[00:16:05.000 --> 00:16:07.000]  他跟著說,
[00:16:07.000 --> 00:16:09.000]  他說教會就是這樣,
[00:16:09.000 --> 00:16:13.000]  壓力越大,它跳得越高,
[00:16:15.000 --> 00:16:17.000]  難處越多,越興旺,
[00:16:17.000 --> 00:16:22.000]  因為它裡面有生命,
[00:16:22.000 --> 00:16:25.000]  當神與教會同在的時候,
[00:16:25.000 --> 00:16:30.000]  一切一切的遭遇,
[00:16:30.000 --> 00:16:32.000]  都成為祝福,
[00:16:32.000 --> 00:16:37.000]  神在敵人面前,
[00:16:37.000 --> 00:16:39.000]  為我擺設顏系,
[00:16:44.000 --> 00:16:46.000]  這是我們的祖,我們感謝他,
[00:16:46.000 --> 00:16:50.000]  所以我們傳福音不灰心,
[00:16:50.000 --> 00:16:55.000]  我們繼續地,忠心地去傳,
[00:16:55.000 --> 00:17:01.000]  神能夠完成他的計劃,
[00:17:01.000 --> 00:17:07.000]  神做了第二件奇妙的事,
[00:17:07.000 --> 00:17:12.000]  我們看三十五篇,
[00:17:13.000 --> 00:17:15.000]  第十三節,
[00:17:15.000 --> 00:17:18.000]  三十五篇,十三節,
[00:17:18.000 --> 00:17:25.000]  至於我,當他們有病的時候,
[00:17:25.000 --> 00:17:28.000]  我便穿馬衣,
[00:17:28.000 --> 00:17:30.000]  盡使刻苦己心,
[00:17:30.000 --> 00:17:32.000]  我所求的,都歸到自己的懷中,
[00:17:33.000 --> 00:17:35.000]  三十五篇,
[00:17:35.000 --> 00:17:45.000]  再看上一節,
[00:17:45.000 --> 00:17:48.000]  十二節,
[00:17:48.000 --> 00:17:52.000]  他們向我以惡報善,
[00:17:52.000 --> 00:17:55.000]  這裡提到一些人,
[00:17:55.000 --> 00:17:57.000]  對於大衛非常的不好,
[00:18:00.000 --> 00:18:02.000]  大衛對他們很好,
[00:18:02.000 --> 00:18:05.000]  但是他們以惡報善,
[00:18:05.000 --> 00:18:11.000]  當他們這樣做的時候,
[00:18:11.000 --> 00:18:13.000]  大衛怎麼樣呢?
[00:18:13.000 --> 00:18:16.000]  十三節告訴我們,
[00:18:16.000 --> 00:18:19.000]  那些人有病的時候,
[00:18:19.000 --> 00:18:21.000]  大衛為他們禱告,
[00:18:21.000 --> 00:18:25.000]  他穿了馬衣,
[00:18:25.000 --> 00:18:28.000]  他盡使刻苦己心,
[00:18:28.000 --> 00:18:30.000]  為他們禱告,
[00:18:30.000 --> 00:18:33.000]  這是一個很奇妙的回應,
[00:18:33.000 --> 00:18:39.000]  為什麼他能夠這樣?
[00:18:39.000 --> 00:18:42.000]  因為神的愛在他心中,
[00:18:42.000 --> 00:18:46.000]  把他的仇恨改變,
[00:18:46.000 --> 00:18:50.000]  讓他能夠用愛心來帶走你,
[00:18:50.000 --> 00:18:55.000]  這是一個很奇妙的事,
[00:18:56.000 --> 00:18:58.000]  是神在一個認識他的人身上做的,
[00:18:58.000 --> 00:19:07.000]  感謝天父,
[00:19:07.000 --> 00:19:09.000]  他的愛進到我們心中,
[00:19:09.000 --> 00:19:14.000]  原來我們自己不會愛,
[00:19:14.000 --> 00:19:18.000]  但是釋子教的愛改變我們,
[00:19:18.000 --> 00:19:22.000]  使我們能夠愛人,
[00:19:24.000 --> 00:19:26.000]  有一次我到夏威夷去,
[00:19:26.000 --> 00:19:30.000]  一個朋友在那裡教書,
[00:19:30.000 --> 00:19:35.000]  他在哈威夷大學教地質學,
[00:19:35.000 --> 00:19:44.000]  他是一個相當出名的學者,
[00:19:44.000 --> 00:19:48.000]  他就帶我去看珍珠港,
[00:19:48.000 --> 00:19:53.000]  我們在路上的時候,他對我說,
[00:19:54.000 --> 00:19:56.000]  當珍珠港舉行事變,
[00:19:56.000 --> 00:20:05.000]  25週年的時候,
[00:20:05.000 --> 00:20:13.000]  美國政府請了一個特別講員,
[00:20:13.000 --> 00:20:15.000]  在這個紀念的議事裡面演講,
[00:20:15.000 --> 00:20:22.000]  是誰呢?
[00:20:22.000 --> 00:20:24.000]  誰也想不到,
[00:20:24.000 --> 00:20:27.000]  就是當日帶領日本的飛機隊,
[00:20:27.000 --> 00:20:31.000]  去炸珍珠港的那個領隊,
[00:20:31.000 --> 00:20:37.000]  為什麼美國政府請他來講?
[00:20:37.000 --> 00:20:41.000]  難道這個美國被轟炸還不夠味道,
[00:20:41.000 --> 00:20:45.000]  現在再回味一下,從前那個味道嗎?
[00:20:51.000 --> 00:20:53.000]  為什麼請他?
[00:20:53.000 --> 00:20:55.000]  因為他後來有一個很大的改變,
[00:20:55.000 --> 00:21:00.000]  他做了一個基督徒,
[00:21:00.000 --> 00:21:02.000]  他去做了一個傳道人,
[00:21:02.000 --> 00:21:05.000]  所以呢,美國請他去講,
[00:21:05.000 --> 00:21:09.000]  他為什麼信主?
[00:21:09.000 --> 00:21:13.000]  他讀聖經的時候,
[00:21:13.000 --> 00:21:16.000]  讀到基督在十字架上為釘他的人禱告,
[00:21:17.000 --> 00:21:19.000]  他受感動,
[00:21:19.000 --> 00:21:24.000]  還有一件事感動他,
[00:21:24.000 --> 00:21:28.000]  在那個日軍的戰犯營裡面,
[00:21:28.000 --> 00:21:34.000]  有一個美國的護士小姐,
[00:21:34.000 --> 00:21:39.000]  她對這些戰犯特別好,
[00:21:39.000 --> 00:21:45.000]  為什麼她對他們好呢?
[00:21:46.000 --> 00:21:48.000]  這個裡面有一個很特別的經驗,
[00:21:48.000 --> 00:21:53.000]  這個美國的小姐的父親,
[00:21:53.000 --> 00:21:56.000]  在戰爭的時候,在菲律賓被日軍殺死了,
[00:21:56.000 --> 00:22:04.000]  所以她心裡很恨日本人,
[00:22:04.000 --> 00:22:08.000]  她要報仇,
[00:22:08.000 --> 00:22:10.000]  但是後來她做了基督徒,
[00:22:10.000 --> 00:22:14.000]  基督的愛進到她裡面,
[00:22:15.000 --> 00:22:17.000]  她的態度改變,
[00:22:17.000 --> 00:22:21.000]  結果呢,她就決定到這個戰犯營裡面做一個女護士,
[00:22:21.000 --> 00:22:29.000]  要向這些日本的戰犯來表達基督的愛,
[00:22:29.000 --> 00:22:37.000]  這一個領隊也在戰犯營裡面,
[00:22:37.000 --> 00:22:43.000]  她看見這個美國的基督徒死亡,
[00:22:44.000 --> 00:22:46.000]  她看見這個基督徒死了,
[00:22:46.000 --> 00:22:49.000]  她的心裡很受感動,
[00:22:49.000 --> 00:22:52.000]  她很慚愧,
[00:22:52.000 --> 00:22:56.000]  她接受基督,
[00:22:56.000 --> 00:22:58.000]  這兩件事合在一起,
[00:22:58.000 --> 00:23:02.000]  把她完全改變,
[00:23:02.000 --> 00:23:06.000]  我親耳聽見她做見證,
[00:23:06.000 --> 00:23:11.000]  是個非常寶貴的見證,
[00:23:12.000 --> 00:23:14.000]  感謝主,
[00:23:14.000 --> 00:23:17.000]  神的愛改變我們,
[00:23:17.000 --> 00:23:21.000]  在這個仇恨的世界裡面,
[00:23:21.000 --> 00:23:25.000]  我們需要愛,
[00:23:25.000 --> 00:23:28.000]  報仇不能夠解決人類的問題,
[00:23:28.000 --> 00:23:34.000]  仇是越報越深,
[00:23:34.000 --> 00:23:39.000]  仇恨不能解決人類的問題,
[00:23:40.000 --> 00:23:42.000]  只有愛能解決,
[00:23:42.000 --> 00:23:48.000]  我們感謝我們的主,
[00:23:48.000 --> 00:23:52.000]  他把人類真正的路線帶給我們,
[00:23:52.000 --> 00:23:59.000]  這是正確的路,
[00:23:59.000 --> 00:24:02.000]  愛的路,
[00:24:02.000 --> 00:24:06.000]  我們現在看,
[00:24:06.000 --> 00:24:08.000]  神做的第三件奇妙的事,
[00:24:09.000 --> 00:24:11.000]  第六十六篇,
[00:24:11.000 --> 00:24:15.000]  12:16,
[00:24:15.000 --> 00:24:22.000]  你是人,坐車砸我們的頭,
[00:24:22.000 --> 00:24:26.000]  我們經過水火,
[00:24:26.000 --> 00:24:29.000]  你卻使我們到豐富之地,
[00:24:29.000 --> 00:24:33.000]  你使我們的頭髮都被砸了,
[00:24:33.000 --> 00:24:36.000]  我們經過火和水,
[00:24:37.000 --> 00:24:39.000]  但你帶我們到豐富的地方,
[00:24:39.000 --> 00:24:45.000]  我們經過火和水,
[00:24:45.000 --> 00:24:47.000]  到豐富的地方,
[00:24:47.000 --> 00:24:52.000]  我們在中國談論水深火熱,
[00:24:52.000 --> 00:24:55.000]  那是形容困苦的經歷,
[00:24:55.000 --> 00:25:01.000]  這裡說,神帶領我們有這樣的經歷,
[00:25:06.000 --> 00:25:08.000]  但是他有他的美意在裡面,
[00:25:08.000 --> 00:25:13.000]  有了這樣的經歷以後,
[00:25:13.000 --> 00:25:16.000]  他帶我們進入豐富的地方,
[00:25:16.000 --> 00:25:21.000]  結果我們得到很豐富的恩典,
[00:25:21.000 --> 00:25:26.000]  這也是很奇妙的一件事,
[00:25:26.000 --> 00:25:30.000]  我自己要做一個見證,
[00:25:30.000 --> 00:25:34.000]  大概二十年前,
[00:25:35.000 --> 00:25:37.000]  有一天我的肚子痛,
[00:25:37.000 --> 00:25:41.000]  我去看醫生,
[00:25:41.000 --> 00:25:44.000]  醫生以為我是腸胃病,
[00:25:44.000 --> 00:25:50.000]  他就給我瀉藥,
[00:25:50.000 --> 00:25:54.000]  其實我是盲腸炎,
[00:25:54.000 --> 00:25:58.000]  這個盲腸炎最怕瀉藥,
[00:25:58.000 --> 00:26:03.000]  我這樣一瀉,盲腸就穿了,
[00:26:04.000 --> 00:26:06.000]  就變成了腹膜炎,
[00:26:06.000 --> 00:26:14.000]  就很危險,
[00:26:14.000 --> 00:26:18.000]  我在床上躺了三個月,
[00:26:18.000 --> 00:26:22.000]  你看,為什麼有這樣的事發生?
[00:26:22.000 --> 00:26:27.000]  原來很小的事,
[00:26:27.000 --> 00:26:30.000]  一下變得這麼嚴重,
[00:26:31.000 --> 00:26:33.000]  要躺三個月,
[00:26:33.000 --> 00:26:36.000]  為什麼這樣?
[00:26:36.000 --> 00:26:38.000]  我的健康有了一個很大的改變,
[00:26:38.000 --> 00:26:44.000]  我健康起來了,
[00:26:44.000 --> 00:26:46.000]  那個時候以前很柔弱,
[00:26:46.000 --> 00:26:50.000]  有瘦,
[00:26:50.000 --> 00:26:52.000]  每年都有兩次的氣彎炎,
[00:26:52.000 --> 00:26:59.000]  一刻就是三個月,
[00:27:00.000 --> 00:27:02.000]  不到三個月不會停的,
[00:27:02.000 --> 00:27:05.000]  無論看什麼醫生,什麼藥都不會停的,
[00:27:05.000 --> 00:27:09.000]  每年兩次,
[00:27:09.000 --> 00:27:12.000]  一直到現在,
[00:27:12.000 --> 00:27:14.000]  我見到這個Holt的醫生的時候,
[00:27:14.000 --> 00:27:16.000]  他們還說,
[00:27:16.000 --> 00:27:18.000]  二十年前,我聽你講,你很瘦很瘦,
[00:27:18.000 --> 00:27:24.000]  在那個病以前,
[00:27:24.000 --> 00:27:26.000]  就是很瘦很瘦,
[00:27:28.000 --> 00:27:30.000]  常常頭痛,
[00:27:30.000 --> 00:27:33.000]  我在香港要到長洲,
[00:27:33.000 --> 00:27:35.000]  建道省區院上課,
[00:27:35.000 --> 00:27:42.000]  每一次到長洲就開始頭痛,
[00:27:42.000 --> 00:27:46.000]  有時候痛得厲害,
[00:27:46.000 --> 00:27:48.000]  我就跑到長洲的海邊的山坡上,
[00:27:48.000 --> 00:27:50.000]  爬上爬下,要出汗,
[00:27:50.000 --> 00:27:52.000]  頭痛減輕,
[00:27:56.000 --> 00:27:58.000]  實在很不好受,
[00:27:58.000 --> 00:28:02.000]  但是很稀奇,
[00:28:02.000 --> 00:28:04.000]  我這個病以後,
[00:28:04.000 --> 00:28:06.000]  頭痛也好了,
[00:28:06.000 --> 00:28:08.000]  也胖起來了,
[00:28:08.000 --> 00:28:10.000]  也沒有咳嗽了,
[00:28:10.000 --> 00:28:12.000]  健康了,
[00:28:12.000 --> 00:28:14.000]  很大的好轉,
[00:28:14.000 --> 00:28:17.000]  想不到,
[00:28:17.000 --> 00:28:19.000]  到現在我還不明白為什麼,
[00:28:19.000 --> 00:28:24.000]  當然我不會對你說,
[00:28:24.000 --> 00:28:26.000]  你就學我的經驗,
[00:28:26.000 --> 00:28:33.000]  陽光神的時候,
[00:28:33.000 --> 00:28:35.000]  神用他的辦法,
[00:28:35.000 --> 00:28:37.000]  不同的辦法來恩待你,
[00:28:37.000 --> 00:28:42.000]  這是神恩待我的方法,
[00:28:42.000 --> 00:28:47.000]  有一次我到印尼去,
[00:28:47.000 --> 00:28:50.000]  應該說是今年二月,
[00:28:50.000 --> 00:28:52.000]  我到印尼去,
[00:28:53.000 --> 00:28:55.000]  那是印尼的第三屆的華夫會議,
[00:28:55.000 --> 00:29:02.000]  在那個聚會之前,
[00:29:02.000 --> 00:29:05.000]  我到一個浙江教會講道,
[00:29:05.000 --> 00:29:10.000]  那個教會,從前我去過,
