
[00:00:00.000 --> 00:00:04.000]  我們繼續一起思想聖經給我們的說話
[00:05:22.000 --> 00:05:26.000]  甚至也帶來了一些不自覺的貪婪
[00:05:26.000 --> 00:05:30.000]  我信耶穌我就可以得到財富
[00:05:30.000 --> 00:05:32.000]  得到健康
[00:05:32.000 --> 00:05:34.000]  在這些教導裏面
[00:05:34.000 --> 00:05:37.000]  引發了一些生活上
[00:05:37.000 --> 00:05:40.000]  行為上的一些錯誤
[00:05:40.000 --> 00:05:44.000]  當然你知道聖經沒有允許
[00:05:44.000 --> 00:05:46.000]  你信耶穌一定就有錢
[00:05:46.000 --> 00:05:47.000]  一定是財富
[00:05:47.000 --> 00:05:49.000]  但提醒我們
[00:05:49.000 --> 00:05:51.000]  這位上帝祂要賜下
[00:05:51.000 --> 00:05:54.000]  祂給我們屬靈的恩惠
[00:05:54.000 --> 00:05:55.000]  用不同的方式
[00:05:55.000 --> 00:05:57.000]  在我們生活當中表達出來
[00:05:57.000 --> 00:05:59.000]  你也聽過有一些
[00:05:59.000 --> 00:06:02.000]  不是叫做財富
[00:06:02.000 --> 00:06:04.000]  但叫做同志神學
[00:06:04.000 --> 00:06:09.000]  這些教導在今天仍然在很多地方講述
[00:06:09.000 --> 00:06:11.000]  當我們講到男女的關係
[00:06:11.000 --> 00:06:13.000]  婚姻的關係的時候
[00:06:13.000 --> 00:06:14.000]  同志的神學告訴你
[00:06:14.000 --> 00:06:16.000]  聖經是接納
[00:06:16.000 --> 00:06:19.000]  是贊成有同性婚姻的
[00:06:19.000 --> 00:06:23.000]  當你拿聖經羅馬書第一章提出來的時候
[00:06:23.000 --> 00:06:25.000]  聖經裏面很清楚講
[00:06:25.000 --> 00:06:27.000]  男和男行可羞恥的事情
[00:06:27.000 --> 00:06:30.000]  怎可以說是一件神接納的事情
[00:06:30.000 --> 00:06:34.000]  但是這些教導就告訴你
[00:06:34.000 --> 00:06:35.000]  你曲解了聖經
[00:06:35.000 --> 00:06:36.000]  你誤會了
[00:06:36.000 --> 00:06:39.000]  男和男行可羞恥的事情
[00:06:39.000 --> 00:06:42.000]  是講一種戀童癖
[00:06:42.000 --> 00:06:45.000]  是對一些小孩子
[00:06:45.000 --> 00:06:50.000]  特別的一種對他們的性的關係
[00:06:50.000 --> 00:06:51.000]  一種的侵害
[00:06:51.000 --> 00:06:53.000]  聖經指責那方面
[00:06:53.000 --> 00:06:57.000]  不是指責男和男之間那種
[00:06:57.000 --> 00:07:01.000]  好像純粹一種真實的愛情
[00:07:01.000 --> 00:07:05.000]  因此令到有不少的人
[00:07:05.000 --> 00:07:07.000]  在這個過程裏面
[00:07:07.000 --> 00:07:10.000]  覺得自己的行為是聖經所接納
[00:07:10.000 --> 00:07:13.000]  而繼續陷在當中
[00:07:13.000 --> 00:07:16.000]  但是這些教導忘記了
[00:07:16.000 --> 00:07:19.000]  當時的社會已經出現了
[00:07:19.000 --> 00:07:22.000]  很多明顯的同性戀的事情
[00:07:22.000 --> 00:07:28.000]  而經文也直接指同性的那種性的關係
[00:07:28.000 --> 00:07:29.000]  但是當到這時候
[00:07:29.000 --> 00:07:31.000]  你發現也有很多不同的教導
[00:07:31.000 --> 00:07:34.000]  在你今天所身處的社會裏面
[00:07:34.000 --> 00:07:35.000]  有些時候會告訴你
[00:07:35.000 --> 00:07:36.000]  你放心
[00:07:36.000 --> 00:07:38.000]  只要你有愛心
[00:07:38.000 --> 00:07:40.000]  神就接納你了
[00:07:40.000 --> 00:07:42.000]  或者你所做的事情
[00:07:42.000 --> 00:07:43.000]  憑著愛心去做
[00:07:43.000 --> 00:07:46.000]  一定是對的事情
[00:07:46.000 --> 00:07:51.000]  甚至以愛去蓋過了公義
[00:07:51.000 --> 00:07:52.000]  或者甚至進一步
[00:07:52.000 --> 00:07:55.000]  有很多在內地的教導
[00:07:55.000 --> 00:07:59.000]  就是講到因愛就稱義了
[00:07:59.000 --> 00:08:00.000]  因為你有愛心
[00:08:00.000 --> 00:08:03.000]  你就可以被神稱為義
[00:08:03.000 --> 00:08:04.000]  但是大家一定會想起
[00:08:04.000 --> 00:08:07.000]  聖經前書十三章裏面所提及的
[00:08:07.000 --> 00:08:10.000]  就是愛是什麼
[00:08:10.000 --> 00:08:13.000]  愛是不喜歡不義
[00:08:13.000 --> 00:08:15.000]  只喜歡真理
[00:08:15.000 --> 00:08:19.000]  愛和真理必定是連合在一起
[00:08:19.000 --> 00:08:21.000]  兩者之間是配合著的
[00:08:21.000 --> 00:08:23.000]  那個才是真正的愛
[00:08:23.000 --> 00:08:27.000]  不願意別人在罪裏面而受傷害
[00:08:27.000 --> 00:08:29.000]  因此會提出真理
[00:08:29.000 --> 00:08:32.000]  提出公義的要求
[00:08:32.000 --> 00:08:35.000]  很多事情當我們小心地去留意的時候
[00:08:35.000 --> 00:08:36.000]  各位兄弟姐妹
[00:08:36.000 --> 00:08:38.000]  我們警覺著去分辨
[00:08:38.000 --> 00:08:42.000]  也幫助自己不會跌入這些錯謀裏面
[00:08:42.000 --> 00:08:44.000]  以致帶來一些不敬虔
[00:08:44.000 --> 00:08:47.000]  得罪神的生活行為
[00:08:47.000 --> 00:08:49.000]  當聖經提及當時的教會
[00:08:49.000 --> 00:08:51.000]  有這些事情的時候
[00:08:51.000 --> 00:08:54.000]  保羅就特別提醒提摩太一件事情
[00:08:54.000 --> 00:08:58.000]  大家再看前面第十五節
[00:08:58.000 --> 00:08:59.000]  聖經說
[00:08:59.000 --> 00:09:01.000]  你應當竭力在神面前
[00:09:01.000 --> 00:09:03.000]  做一個蒙清許
[00:09:03.000 --> 00:09:04.000]  無愧的工人
[00:09:04.000 --> 00:09:07.000]  正確地講解真理的道
[00:09:07.000 --> 00:09:08.000]  聖經提到
[00:09:08.000 --> 00:09:10.000]  要特別留意
[00:09:10.000 --> 00:09:14.000]  是要去按照正義去分解神的道
[00:09:14.000 --> 00:09:17.000]  或者正確地去分解神的道
[00:09:17.000 --> 00:09:20.000]  正確包含了一種正直的含義
[00:09:20.000 --> 00:09:22.000]  是帶著正直的心
[00:09:22.000 --> 00:09:26.000]  一種敬虔的心來去認識聖經
[00:09:26.000 --> 00:09:28.000]  不是要去歪曲聖經
[00:09:28.000 --> 00:09:29.000]  剛才所講的
[00:09:29.000 --> 00:09:33.000]  有些時候為了要去合理化自己的行為
[00:09:33.000 --> 00:09:35.000]  就去歪曲聖經
[00:09:35.000 --> 00:09:39.000]  去配合自己想做的事情
[00:09:39.000 --> 00:09:41.000]  這個並不是按照正直的心
[00:09:41.000 --> 00:09:44.000]  來去認識聖經
[00:09:44.000 --> 00:09:47.000]  何時人有其他的動機
[00:09:47.000 --> 00:09:48.000]  或者為自己的利益
[00:09:48.000 --> 00:09:50.000]  或者得到人的稱讚
[00:09:50.000 --> 00:09:52.000]  而去明白聖經
[00:09:52.000 --> 00:09:54.000]  去教導聖經的時候
[00:09:54.000 --> 00:09:57.000]  常常出現一種歪曲的情況
[00:09:57.000 --> 00:10:00.000]  唯有一個人當他以誠實的心
[00:10:00.000 --> 00:10:03.000]  他真的按照聖經本身的亮光
[00:10:03.000 --> 00:10:06.000]  來去正直地解釋神的話
[00:10:06.000 --> 00:10:08.000]  他才能夠可以明白
[00:10:08.000 --> 00:10:11.000]  和真的可以按照正義
[00:10:11.000 --> 00:10:14.000]  去教導別人來遵守
[00:10:14.000 --> 00:10:17.000]  過程裏面一個很清楚的動機
[00:10:17.000 --> 00:10:20.000]  不是要得到誰人的稱讚許可
[00:10:20.000 --> 00:10:22.000]  你記得聖經所講
[00:10:22.000 --> 00:10:24.000]  潔力去做甚麼事情呢
[00:10:24.000 --> 00:10:27.000]  潔力在神面前做一個蒙清許
[00:10:27.000 --> 00:10:29.000]  蒙誰的清許
[00:10:29.000 --> 00:10:31.000]  是蒙神的清許
[00:10:31.000 --> 00:10:35.000]  或者蒙神所認可的一個動機
[00:10:35.000 --> 00:10:39.000]  來去學習去教導
[00:10:39.000 --> 00:10:42.000]  講到這裏的時候
[00:10:42.000 --> 00:10:43.000]  你會很快就留意到
[00:10:43.000 --> 00:10:45.000]  下面繼續會講一件事情
[00:10:45.000 --> 00:10:48.000]  不單止能夠蒙清許
[00:10:48.000 --> 00:10:51.000]  更加能夠可以無羞愧地
[00:10:51.000 --> 00:10:52.000]  來去見神
[00:10:52.000 --> 00:10:55.000]  作無愧的工人
[00:10:55.000 --> 00:10:58.000]  有一天去到主的審判台前的時候
[00:10:58.000 --> 00:11:00.000]  可以很坦然
[00:11:00.000 --> 00:11:02.000]  是真的帶著誠實的心
[00:11:02.000 --> 00:11:05.000]  來去明白教導神的話
[00:11:05.000 --> 00:11:08.000]  亦都自己誠實地來聽從
[00:11:08.000 --> 00:11:11.000]  可以無愧地來去見主
[00:11:11.000 --> 00:11:13.000]  我曾經提及過一件事情
[00:11:13.000 --> 00:11:15.000]  是很多時候我都會想起
[00:11:15.000 --> 00:11:18.000]  一位在美國很著名的牧者
[00:11:18.000 --> 00:11:19.000]  James Dobson
[00:11:19.000 --> 00:11:21.000]  曾經講到他自己的爺爺
[00:11:21.000 --> 00:11:23.000]  他的祖父在過世的時候
[00:11:23.000 --> 00:11:25.000]  一件的經歷
[00:11:25.000 --> 00:11:27.000]  這位爺爺他本身是
[00:11:27.000 --> 00:11:31.000]  很侍奉神的弟兄
[00:11:31.000 --> 00:11:34.000]  多年來一直很忠心地服侍上帝
[00:11:34.000 --> 00:11:37.000]  但是當他臨離世的時候
[00:11:37.000 --> 00:11:40.000]  發覺自己裏面有很多的擔憂
[00:11:40.000 --> 00:11:41.000]  擔憂什麼呢?
[00:11:41.000 --> 00:11:43.000]  擔憂很難去面對上帝
[00:11:43.000 --> 00:11:45.000]  很怕上帝不接受他
[00:11:45.000 --> 00:11:49.000]  很怕自己很多對神的虧欠
[00:11:49.000 --> 00:11:50.000]  因此很多時候
[00:11:50.000 --> 00:11:53.000]  表達那種很憂愁的情緒
[00:11:53.000 --> 00:11:57.000]  有一次Dobson牧師去探他的時候
[00:11:57.000 --> 00:11:59.000]  突然見到爸爸
[00:11:59.000 --> 00:12:02.000]  這個爺爺坐在床上
[00:12:02.000 --> 00:12:06.000]  腦淚縱橫一直流眼淚
[00:12:06.000 --> 00:12:07.000]  他很害怕
[00:12:07.000 --> 00:12:08.000]  不知道發生什麼事情
[00:12:08.000 --> 00:12:11.000]  就問他爺爺發生什麼事
[00:12:11.000 --> 00:12:14.000]  爺爺就說沒事沒事
[00:12:14.000 --> 00:12:16.000]  我看見了
[00:12:16.000 --> 00:12:18.000]  然後跟著他說
[00:12:18.000 --> 00:12:20.000]  他在一個很特別的意象裏面
[00:12:20.000 --> 00:12:24.000]  他見到一個白色的大寶座
[00:12:24.000 --> 00:12:27.000]  一個好像審判台的寶座
[00:12:27.000 --> 00:12:31.000]  見到那位聖者坐在寶座的後面
[00:12:31.000 --> 00:12:35.000]  在他前面有書卷
[00:12:35.000 --> 00:12:38.000]  這位聖者一直在翻閱
[00:12:38.000 --> 00:12:41.000]  而這位老弟兄
[00:12:41.000 --> 00:12:43.000]  他立時知道這卷書
[00:12:43.000 --> 00:12:47.000]  正是講述他人生一切所做的事情
[00:12:47.000 --> 00:12:50.000]  他當時心裏面很焦急
[00:12:50.000 --> 00:12:53.000]  不知道會有什麼話
[00:12:53.000 --> 00:12:54.000]  但是突然間
[00:12:54.000 --> 00:12:55.000]  在他的意象當中
[00:12:55.000 --> 00:12:58.000]  見到這位聖者抬起頭來
[00:12:58.000 --> 00:13:01.000]  跟他說
[00:13:01.000 --> 00:13:04.000]  你是可夢越立的
[00:13:04.000 --> 00:13:07.000]  你是可夢越立的
[00:13:07.000 --> 00:13:08.000]  在那時候
[00:13:08.000 --> 00:13:12.000]  這位弟兄就忍不住
[00:13:12.000 --> 00:13:14.000]  他眼淚一直流出來
[00:13:14.000 --> 00:13:18.000]  在那時候也醒過來了
[00:13:18.000 --> 00:13:19.000]  剛好這個時候
[00:13:19.000 --> 00:13:23.000]  道心牧師來探望他
[00:13:23.000 --> 00:13:25.000]  上帝很多時候
[00:13:25.000 --> 00:13:29.000]  不想我們有一種不必要的內疚
[00:13:29.000 --> 00:13:31.000]  但同時他很盼望我們留心
[00:13:31.000 --> 00:13:34.000]  在人生的追求上
[00:13:34.000 --> 00:13:38.000]  追求做在神面前無愧的工人
[00:13:38.000 --> 00:13:42.000]  在他面前能夠被他稱讚
[00:13:42.000 --> 00:13:44.000]  有一天當你要面對的
[00:13:44.000 --> 00:13:46.000]  不是人對你的評價
[00:13:46.000 --> 00:13:48.000]  不是你自己對自己的評價
[00:13:48.000 --> 00:13:51.000]  而是神對你的評價
[00:13:51.000 --> 00:13:54.000]  上帝渴望能夠稱你為良善
[00:13:54.000 --> 00:13:56.000]  有忠心的僕人
[00:13:56.000 --> 00:14:00.000]  渴望稱你為那位被稱讚的僕人
[00:14:00.000 --> 00:14:02.000]  聖經的一句話提到
[00:14:02.000 --> 00:14:05.000]  要去作神所稱許的人
[00:14:05.000 --> 00:14:06.000]  大家會留意到
[00:14:06.000 --> 00:14:09.000]  我們在教會裡有一個兒童的侍工
[00:14:09.000 --> 00:14:10.000]  叫做Avanna
[00:14:10.000 --> 00:14:12.000]  有沒有聽到
[00:14:12.000 --> 00:14:15.000]  知不知道Avanna代表什麼
[00:14:15.000 --> 00:14:19.000]  Avanna那五個英文字
[00:14:19.000 --> 00:14:22.000]  就是這裡所說的二章十五節
[00:14:22.000 --> 00:14:25.000]  英文裡面的一個解釋就是
[00:14:25.000 --> 00:14:31.000]  Approved workmen are not ashamed
[00:14:31.000 --> 00:14:34.000]  A-W-A-N-A
[00:14:34.000 --> 00:14:37.000]  一個被神所稱許的
[00:14:37.000 --> 00:14:39.000]  不會羞辱
[00:14:39.000 --> 00:14:43.000]  不會在神面前羞愧的工人
[00:14:43.000 --> 00:14:44.000]  各位靈智會
[00:14:44.000 --> 00:14:46.000]  不單止是對兒童來說
[00:14:46.000 --> 00:14:48.000]  我們每個人都要做Avanna
[00:14:48.000 --> 00:14:51.000]  我們每個人都在神面前尋求
[00:14:51.000 --> 00:14:54.000]  能夠可以被神所稱許
[00:14:54.000 --> 00:14:57.000]  在我們對神的道的回應上
[00:14:57.000 --> 00:15:00.000]  是不會羞愧的
[00:15:00.000 --> 00:15:02.000]  我們再看看下一條經文
[00:15:02.000 --> 00:15:04.000]  聖經裡面繼續再說一件事情
[00:15:04.000 --> 00:15:07.000]  聖經提到我們不單止作無愧的工人
[00:15:07.000 --> 00:15:09.000]  我們更加知道在神的面前
[00:15:09.000 --> 00:15:13.000]  來尋求成為神家裡面貴重的器皿
[00:15:13.000 --> 00:15:16.000]  大家再留意二十節
[00:15:16.000 --> 00:15:19.000]  聖經提到在富貴人的家裡面
[00:15:19.000 --> 00:15:21.000]  不但有金器銀器
[00:15:21.000 --> 00:15:22.000]  也有木器瓦器
[00:15:22.000 --> 00:15:25.000]  有貴重的也有卑賤的
[00:15:25.000 --> 00:15:26.000]  二十一節
[00:15:26.000 --> 00:15:28.000]  大家一起讀一讀二十一節
[00:15:28.000 --> 00:15:30.000]  人若自潔
[00:15:30.000 --> 00:15:32.000]  離開卑賤的事
[00:15:32.000 --> 00:15:35.000]  就必作貴重的器皿
[00:15:35.000 --> 00:15:37.000]  成為聖潔
[00:15:37.000 --> 00:15:39.000]  合乎使用
[00:15:39.000 --> 00:15:42.000]  預備行各樣的善事
[00:15:42.000 --> 00:15:44.000]  本來是以大戶人家
[00:15:44.000 --> 00:15:45.000]  以富貴人家
[00:15:45.000 --> 00:15:48.000]  給予神的教會
[00:15:48.000 --> 00:15:49.000]  在教會裡面
[00:15:49.000 --> 00:15:52.000]  有一些有貴重的器皿
[00:15:52.000 --> 00:15:56.000]  意味那些是真的聽從神的話
[00:15:56.000 --> 00:16:00.000]  要按照正義去教導別人的人
[00:16:00.000 --> 00:16:03.000]  他們是貴重的器皿
[00:16:03.000 --> 00:16:05.000]  但同時有卑賤的器皿
[00:16:05.000 --> 00:16:07.000]  這些卑賤的器皿
[00:16:07.000 --> 00:16:11.000]  沒有真正按照真理來生活
[00:16:11.000 --> 00:16:15.000]  也錯誤地來引導別人
[00:16:15.000 --> 00:16:18.000]  這些是卑賤的器皿
[00:16:18.000 --> 00:16:20.000]  卑賤不是說它價值低
[00:16:20.000 --> 00:16:23.000]  而是提出它是污穢的
[00:16:23.000 --> 00:16:27.000]  我記得一件事情
[00:16:27.000 --> 00:16:29.000]  很多年之前
[00:16:29.000 --> 00:16:35.000]  我女兒去外面的鋼琴比賽
[00:16:35.000 --> 00:16:37.000]  拿了獎
[00:16:37.000 --> 00:16:40.000]  當局頒了個獎杯給她
[00:16:40.000 --> 00:16:41.000]  很開心
[00:16:41.000 --> 00:16:43.000]  帶著獎杯回到家裡
[00:16:43.000 --> 00:16:45.000]  大家都為她開心
[00:16:45.000 --> 00:16:47.000]  突然間有個想法
[00:16:47.000 --> 00:16:49.000]  很漂亮的金杯
[00:16:49.000 --> 00:16:52.000]  拿去喝水
[00:16:52.000 --> 00:16:54.000]  行不行呢?
[00:16:54.000 --> 00:16:56.000]  這個杯
[00:16:56.000 --> 00:16:58.000]  預備去倒水
[00:16:58.000 --> 00:16:59.000]  看看怎樣
[00:16:59.000 --> 00:17:00.000]  那個杯
[00:17:00.000 --> 00:17:01.000]  有些人可能會知道
[00:17:01.000 --> 00:17:04.000]  這些獎杯是給你放幾個月
[00:17:04.000 --> 00:17:05.000]  然後交給當局
[00:17:05.000 --> 00:17:07.000]  給下一屆再拿
[00:17:07.000 --> 00:17:09.000]  但過程裡面
[00:17:09.000 --> 00:17:10.000]  收藏在哪裡
[00:17:10.000 --> 00:17:12.000]  沒有人知道
[00:17:12.000 --> 00:17:13.000]  但我很記得
[00:17:13.000 --> 00:17:14.000]  當我拿起那個杯
[00:17:14.000 --> 00:17:15.000]  然後一看
[00:17:15.000 --> 00:17:18.000]  那個杯的中間
[00:17:18.000 --> 00:17:22.000]  裡面竟然有蜘蛛網
[00:17:22.000 --> 00:17:26.000]  打消了任何喝水的念頭
[00:17:26.000 --> 00:17:28.000]  不會用這個杯
[00:17:28.000 --> 00:17:30.000]  不是說它不貴重
[00:17:30.000 --> 00:17:34.000]  而是它不乾淨
[00:17:34.000 --> 00:17:36.000]  可能不是價值問題
[00:17:36.000 --> 00:17:39.000]  而是它是否能夠潔淨
[00:17:39.000 --> 00:17:43.000]  合乎主人的使用
[00:17:43.000 --> 00:17:45.000]  但聖經裡面說一件事
[00:17:45.000 --> 00:17:46.000]  無論怎樣
[00:17:46.000 --> 00:17:49.000]  就算曾經是悲戰的
[00:17:49.000 --> 00:17:51.000]  只要他自潔
[00:17:51.000 --> 00:17:54.000]  人若願意真是潔淨自己
[00:17:54.000 --> 00:17:57.000]  離開那些悲戰的事情
[00:17:57.000 --> 00:17:59.000]  自潔是包含了一個
[00:17:59.000 --> 00:18:03.000]  遠離過去錯誤的行為的含義
[00:18:03.000 --> 00:18:05.000]  是會遠離悲戰的事情
[00:18:05.000 --> 00:18:10.000]  這個人可以重新轉變成貴重的器皿
[00:18:10.000 --> 00:18:11.000]  各位靈智朋友
[00:18:11.000 --> 00:18:13.000]  我們有可能在生活上
[00:18:13.000 --> 00:18:15.000]  有不同的事情曾經軟弱
[00:18:15.000 --> 00:18:20.000]  但你記得不要讓軟弱停留在你生命中
[00:18:20.000 --> 00:18:21.000]  你留心
[00:18:21.000 --> 00:18:23.000]  神給你光照的時候
[00:18:23.000 --> 00:18:26.000]  你要快快地去認罪
[00:18:26.000 --> 00:18:29.000]  你也要去遠離那些惡的事情
[00:18:29.000 --> 00:18:32.000]  那些不討神喜悅的行為
[00:18:32.000 --> 00:18:33.000]  那些活動
[00:18:33.000 --> 00:18:35.000]  那些心思
[00:18:35.000 --> 00:18:38.000]  以致你能夠成為聖傑
[00:18:38.000 --> 00:18:40.000]  聖經說到成為聖傑
[00:18:40.000 --> 00:18:42.000]  然後特別提及一件事
[00:18:42.000 --> 00:18:45.000]  能夠可以被主所使用
[00:18:45.000 --> 00:18:47.000]  你知道什麼叫聖傑嗎?
[00:18:47.000 --> 00:18:48.000]  我們常常說聖傑
[00:18:48.000 --> 00:18:52.000]  在聖經的意思就是分別出來的意思
[00:18:52.000 --> 00:18:54.000]  是從這個世界分別出來的
[00:18:54.000 --> 00:18:57.000]  但是分別出來是為了什麼呢?
[00:18:57.000 --> 00:19:00.000]  是為了被神所使用
[00:19:00.000 --> 00:19:02.000]  所以聖傑其實包含了一種
[00:19:02.000 --> 00:19:05.000]  單獨被神使用的含義
[00:19:05.000 --> 00:19:08.000]  而奉獻也表示是奉獻
[00:19:08.000 --> 00:19:11.000]  單單被神使用
[00:19:11.000 --> 00:19:14.000]  你的生命是神所拯救的
[00:19:14.000 --> 00:19:18.000]  祂渴望你讓你的生命奉獻給神
[00:19:18.000 --> 00:19:20.000]  以致神可以使用你
[00:19:20.000 --> 00:19:24.000]  透過你的生命可以榮耀祂
[00:19:24.000 --> 00:19:26.000]  又祝福別人
[00:19:26.000 --> 00:19:30.000]  當你願意來到祂成為聖傑
