
[00:00:00.000 --> 00:00:06.000]  我大概在十多年前都公開講過幾次傳道書的信息
[00:05:32.960 --> 00:05:34.400]  很多的權力
[00:05:34.400 --> 00:05:36.240]  我們人要追求的東西都有了
[00:05:36.240 --> 00:05:38.080]  包括智慧的都有
[00:05:38.080 --> 00:05:40.880]  因為大家知道所羅門王一輩子開始的時候
[00:05:40.880 --> 00:05:41.920]  他就求智慧
[00:05:41.920 --> 00:05:44.960]  然後說上帝也將智慧賜給他
[00:05:44.960 --> 00:05:47.040]  但也不是一個很成功的人
[00:05:47.040 --> 00:05:49.360]  大家知道所羅門晚年的時候
[00:05:49.360 --> 00:05:51.600]  因為他的妃嬪是過多
[00:05:51.600 --> 00:05:53.440]  妃嬪過多都可以搞死人的
[00:05:53.440 --> 00:05:54.240]  當然啦
[00:05:54.240 --> 00:05:55.360]  一個女人都夠了
[00:05:55.360 --> 00:05:56.720]  搞這麼多個
[00:05:56.720 --> 00:05:59.520]  每個女人來自不同的國家
[00:05:59.520 --> 00:06:02.560]  還要帶著自己的神過來要拜
[00:06:02.560 --> 00:06:06.720]  於是搞到晚年的所羅門就一塌糊塗
[00:06:06.720 --> 00:06:12.160]  於是最悲劇的事情就發生在他在任之後的王國的分裂
[00:06:12.160 --> 00:06:15.520]  所以其實所羅門都可以說是很傳奇
[00:06:15.520 --> 00:06:16.720]  最厲害的他試過
[00:06:16.720 --> 00:06:19.360]  最有錢的他享受過
[00:06:19.360 --> 00:06:21.520]  但最失望最混亂的日子
[00:06:21.520 --> 00:06:24.160]  我相信不是他死了之後才發生
[00:06:24.160 --> 00:06:27.600]  到他晚年的時候他都見到很多這些跡象
[00:06:27.600 --> 00:06:29.120]  很多唏噓
[00:06:29.120 --> 00:06:32.240]  一個老年人老人家經歷過這些的時候
[00:06:32.240 --> 00:06:34.080]  到頭來得到些什麼呢
[00:06:34.080 --> 00:06:36.400]  我相信就在這樣的情景底下
[00:06:36.400 --> 00:06:40.240]  這樣的背景裡面寫出了這個全道書
[00:06:40.240 --> 00:06:41.520]  那麼我今天介紹
[00:06:41.520 --> 00:06:44.960]  我相信在你的心中已經引起一種很灰的感覺
[00:06:44.960 --> 00:06:46.640]  這三晚有很長時間了
[00:06:46.640 --> 00:06:47.600]  很虛空的
[00:06:47.600 --> 00:06:48.880]  告訴你這樣又虛空
[00:06:48.880 --> 00:06:49.840]  這樣又虛空
[00:06:49.840 --> 00:06:52.080]  所以我第一晚就不可以的
[00:06:52.080 --> 00:06:54.320]  聖經也不應該這樣看
[00:06:54.320 --> 00:06:56.960]  所以第一晚我就和大家看全道書
[00:06:56.960 --> 00:07:00.240]  怎樣看人生的樂與悲
[00:07:00.240 --> 00:07:02.640]  我就用剛才那段聖經開始
[00:07:02.640 --> 00:07:06.160]  然後我會用多一些其他全道書裡面的篇章
[00:07:06.160 --> 00:07:08.160]  那麼講一講給大家聽
[00:07:08.160 --> 00:07:10.000]  我會用的是新譯本
[00:07:10.000 --> 00:07:13.680]  如果你比較熟悉我港島的
[00:07:13.680 --> 00:07:15.120]  聽過我港島的都知道
[00:07:15.120 --> 00:07:17.680]  我近年差不多全部都是用新譯本的
[00:07:17.680 --> 00:07:20.000]  不是因為我是新譯本的大使
[00:07:20.000 --> 00:07:21.520]  不是因為這樣的職責
[00:07:21.520 --> 00:07:24.080]  那麼我也覺得新譯本在很多方面
[00:07:24.080 --> 00:07:25.360]  翻譯比較和諧一點
[00:07:25.360 --> 00:07:26.400]  比較現代一點
[00:07:26.400 --> 00:07:27.840]  還有對原文
[00:07:27.840 --> 00:07:28.960]  尤其是全道書
[00:07:28.960 --> 00:07:30.480]  真的不是說買廣告
[00:07:30.480 --> 00:07:32.400]  全道書的翻譯
[00:07:32.400 --> 00:07:35.280]  新白雅都比和諧本好
[00:07:35.280 --> 00:07:35.840]  坦白說
[00:07:35.840 --> 00:07:40.080]  因為它所用的版本是較為準確
[00:07:40.080 --> 00:07:41.360]  因為舊約有些字
[00:07:41.360 --> 00:07:43.120]  尤其是詩歌的文學
[00:07:43.120 --> 00:07:45.440]  是和諧本一百年前翻譯的時候
[00:07:45.440 --> 00:07:48.720]  對原文的字其實都是猜猜
[00:07:48.720 --> 00:07:51.760]  因為有些字根本除了在全道書裡面出現之外
[00:07:51.760 --> 00:07:53.440]  其他整個聖經都沒有出現
[00:07:53.440 --> 00:07:55.120]  所以那個字是斷古的
[00:07:55.120 --> 00:07:56.800]  但是過了一百年
[00:07:56.800 --> 00:07:59.440]  那麼很多考古學學對照的文學比較
[00:07:59.440 --> 00:08:00.880]  不同的研究的時候
[00:08:00.880 --> 00:08:05.200]  原來那些字是完全不像以前所以為的字
[00:08:05.200 --> 00:08:08.240]  意思是翻譯錯了
[00:08:08.240 --> 00:08:10.480]  現在我就不會和大家對照和諧本
[00:08:10.480 --> 00:08:11.600]  不過不要緊
[00:08:11.600 --> 00:08:14.240]  如果手上拿著和諧本都可以
[00:08:14.240 --> 00:08:15.520]  用來做對照
[00:08:15.520 --> 00:08:16.560]  不過我會告訴你
[00:08:16.560 --> 00:08:17.520]  我讀的時候
[00:08:17.520 --> 00:08:20.080]  只是用新譯本
[00:08:20.080 --> 00:08:22.800]  有時候大家比較熟悉的金句
[00:08:22.800 --> 00:08:24.000]  我都會用和諧本
[00:08:24.000 --> 00:08:26.400]  給你一種比較親切的感覺
[00:08:26.400 --> 00:08:28.400]  所以如果你手上有聖經的話
[00:08:28.400 --> 00:08:30.720]  你也跟我一起打開全道書好不好
[00:08:30.720 --> 00:08:32.720]  除了剛才那段聖經之外
[00:08:32.720 --> 00:08:35.440]  其他的我都會牽涉的
[00:08:35.440 --> 00:08:36.480]  都會牽涉的
[00:08:36.480 --> 00:08:41.840]  如果你家裡有這個新譯本的話
[00:08:41.840 --> 00:08:43.680]  那你請你明天晚上就帶來
[00:08:43.680 --> 00:08:45.680]  揭的時候就比較容易了
[00:08:45.680 --> 00:08:47.840]  但是今晚我希望你都可以
[00:08:47.840 --> 00:08:52.080]  揭著和諧本和新譯本一起對照來看
[00:08:52.080 --> 00:08:52.800]  好了
[00:08:52.800 --> 00:08:54.560]  說完這些雜雜的東西
[00:08:54.560 --> 00:08:56.880]  現在我們開始看今晚我們的訊息
[00:08:56.880 --> 00:09:01.360]  看透生命的樂與悲
[00:09:01.360 --> 00:09:06.320]  這是我們今晚在全道書裡要看的訊息
[00:09:06.320 --> 00:09:08.720]  有一個很基本的問題
[00:09:08.720 --> 00:09:13.360]  究竟基督教信仰是悲觀的呢
[00:09:13.360 --> 00:09:15.360]  還是樂觀的呢
[00:09:15.360 --> 00:09:17.360]  是積極的呢
[00:09:17.360 --> 00:09:19.360]  還是消極的呢
[00:09:19.360 --> 00:09:22.720]  我們剛才看全道書所讀的那段聖經
[00:09:22.720 --> 00:09:24.720]  有沒有留意呢
[00:09:24.720 --> 00:09:26.720]  好像很消極的
[00:09:26.720 --> 00:09:30.480]  剛才問大家你記得全道書是什麼嗎
[00:09:30.480 --> 00:09:31.600]  很消極的
[00:09:31.600 --> 00:09:33.040]  虛空就是虛空的
[00:09:33.040 --> 00:09:35.040]  剛才我們所讀的那段聖經裡面
[00:09:35.040 --> 00:09:38.000]  有幾節都是表現那種很直接的
[00:09:38.000 --> 00:09:40.000]  消極的意思
[00:09:40.000 --> 00:09:42.000]  人生是怎樣的
[00:09:42.000 --> 00:09:44.000]  人生就是第十一章第八節B那裡
[00:09:44.000 --> 00:09:46.000]  那裡都打出來了
[00:09:46.000 --> 00:09:48.000]  大家可以一直看著那個powerpoint
[00:09:48.000 --> 00:09:50.000]  八節那裡說
[00:09:50.000 --> 00:09:53.520]  不過他要上到黑暗的日子
[00:09:53.520 --> 00:09:55.520]  人生有很多黑暗的日子
[00:09:55.520 --> 00:09:57.520]  因為這些日子會很多
[00:09:57.520 --> 00:09:59.520]  人生有很多黑暗的日子
[00:09:59.520 --> 00:10:01.520]  要來的
[00:10:01.520 --> 00:10:03.520]  將要臨到你生命裡面的
[00:10:03.520 --> 00:10:05.520]  都是虛空的
[00:10:05.520 --> 00:10:07.520]  夠悲了吧
[00:10:07.520 --> 00:10:11.520]  第十節
[00:10:11.520 --> 00:10:13.520]  十一章十節
[00:10:13.520 --> 00:10:15.520]  無論是幼年還是壯年
[00:10:15.520 --> 00:10:17.520]  一個人要麼是幼年要麼是壯年
[00:10:17.520 --> 00:10:19.520]  都是虛空的
[00:10:19.520 --> 00:10:21.520]  所以十二章是第八節
[00:10:21.520 --> 00:10:23.520]  和本的譯就比較直接
[00:10:23.520 --> 00:10:25.520]  傳道者說
[00:10:25.520 --> 00:10:27.520]  虛空的虛空
[00:10:27.520 --> 00:10:29.520]  一切都是虛空
[00:10:29.520 --> 00:10:31.520]  一切都是虛空
[00:10:31.520 --> 00:10:33.520]  一切都是虛空
[00:10:33.520 --> 00:10:35.520]  不需要我再引很多節了
[00:10:35.520 --> 00:10:37.520]  夠虛空了吧
[00:10:37.520 --> 00:10:39.520]  節節都有虛空
[00:10:39.520 --> 00:10:41.520]  夠消極了吧
[00:10:41.520 --> 00:10:43.520]  不過很有趣
[00:10:43.520 --> 00:10:45.520]  同一段聖經
[00:10:45.520 --> 00:10:47.520]  甚至剛才我們同讀的那幾節聖經裡面
[00:10:47.520 --> 00:10:49.520]  又有另外一條線
[00:10:49.520 --> 00:10:51.520]  你又不能否認
[00:10:51.520 --> 00:10:53.520]  他要我們很快樂
[00:10:53.520 --> 00:10:55.520]  有沒有留意
[00:10:55.520 --> 00:10:57.520]  剛才說的第八節
[00:10:57.520 --> 00:10:59.520]  十一章第八節
[00:10:59.520 --> 00:11:01.520]  十一章第八節說
[00:11:01.520 --> 00:11:03.520]  人無論多長壽
[00:11:03.520 --> 00:11:05.520]  都要樂在其中
[00:11:05.520 --> 00:11:07.520]  都要樂在其中
[00:11:07.520 --> 00:11:11.520]  是不是很開心
[00:11:11.520 --> 00:11:13.520]  無論你多年多老
[00:11:13.520 --> 00:11:15.520]  你都要樂在其中
[00:11:15.520 --> 00:11:17.520]  不過
[00:11:17.520 --> 00:11:19.520]  他要上到坑什麼字
[00:11:19.520 --> 00:11:21.520]  很多將要來的都要虛空
[00:11:21.520 --> 00:11:23.520]  很奇怪的
[00:11:23.520 --> 00:11:25.520]  同一節裡面很消極的也有
[00:11:25.520 --> 00:11:27.520]  要你很快樂樂在其中
[00:11:27.520 --> 00:11:29.520]  當然快樂了
[00:11:29.520 --> 00:11:31.520]  不需要我再翻譯了
[00:11:31.520 --> 00:11:33.520]  樂在其中都不能再翻譯了
[00:11:33.520 --> 00:11:35.520]  再淺一點的
[00:11:35.520 --> 00:11:37.520]  Happy就Happy
[00:11:37.520 --> 00:11:39.520]  好了還有第九節
[00:11:39.520 --> 00:11:41.520]  第八節說完
[00:11:41.520 --> 00:11:43.520]  第九節再說一次
[00:11:43.520 --> 00:11:45.520]  年輕人
[00:11:45.520 --> 00:11:47.520]  年輕人要快樂
[00:11:47.520 --> 00:11:49.520]  在壯年的日子
[00:11:49.520 --> 00:11:51.520]  要使你的心寬暢
[00:11:51.520 --> 00:11:53.520]  順著你心裡所願意
[00:11:53.520 --> 00:11:55.520]  眼所見的去行
[00:11:55.520 --> 00:12:01.520]  剛才才說
[00:12:01.520 --> 00:12:03.520]  無論是年輕人壯年都要虛空
[00:12:03.520 --> 00:12:05.520]  現在同一段聖經
[00:12:05.520 --> 00:12:07.520]  又說很難理解
[00:12:07.520 --> 00:12:09.520]  年輕人虛空
[00:12:09.520 --> 00:12:11.520]  但年輕人又要快樂
[00:12:11.520 --> 00:12:13.520]  壯年又虛空
[00:12:13.520 --> 00:12:15.520]  順著心裡的心寬暢
[00:12:15.520 --> 00:12:17.520]  是不是很矛盾
[00:12:17.520 --> 00:12:19.520]  壯年要使你的心寬暢
[00:12:19.520 --> 00:12:21.520]  還要順著心所願
[00:12:21.520 --> 00:12:23.520]  眼所見的去行
[00:12:23.520 --> 00:12:25.520]  心裡想什麼就做
[00:12:25.520 --> 00:12:27.520]  想吃就吃
[00:12:27.520 --> 00:12:29.520]  想玩就玩
[00:12:29.520 --> 00:12:31.520]  眼見到的漂亮就去
[00:12:31.520 --> 00:12:33.520]  買到的就買
[00:12:33.520 --> 00:12:35.520]  擁有的就擁有
[00:12:35.520 --> 00:12:37.520]  這樣說法
[00:12:37.520 --> 00:12:39.520]  我知道你們信徒們有點害怕
[00:12:39.520 --> 00:12:41.520]  今晚說什麼
[00:12:41.520 --> 00:12:43.520]  順著聖經說
[00:12:43.520 --> 00:12:45.520]  聖經怎麼說我就怎麼說
[00:12:45.520 --> 00:12:47.520]  我是很誠實的
[00:12:47.520 --> 00:12:49.520]  基督教傳統是這樣
[00:12:49.520 --> 00:12:51.520]  我就不說
[00:12:51.520 --> 00:12:53.520]  聖經是這樣說
[00:12:53.520 --> 00:12:55.520]  如果你不夠氣的時候
[00:12:55.520 --> 00:12:57.520]  再繼續一節
[00:12:57.520 --> 00:12:59.520]  十節繼續說下去
[00:12:59.520 --> 00:13:01.520]  你都要除掉你心中的煩惱
[00:13:01.520 --> 00:13:03.520]  除去你肉體的疾苦
[00:13:03.520 --> 00:13:05.520]  心中的煩惱
[00:13:05.520 --> 00:13:07.520]  你都可以熟悉一點解釋
[00:13:07.520 --> 00:13:09.520]  除掉你心中的煩惱
[00:13:09.520 --> 00:13:11.520]  你都要仰望神
[00:13:11.520 --> 00:13:13.520]  除掉你肉體的疾苦
[00:13:13.520 --> 00:13:15.520]  不只是心靈的疾苦
[00:13:15.520 --> 00:13:17.520]  你肉體有什麼疾苦
[00:13:17.520 --> 00:13:19.520]  不單單是心靈
[00:13:19.520 --> 00:13:21.520]  你有病就去看醫生
[00:13:21.520 --> 00:13:23.520]  你累就休息一下
[00:13:23.520 --> 00:13:27.520]  身體弱一點散一點就做運動
[00:13:27.520 --> 00:13:29.520]  去健身
[00:13:29.520 --> 00:13:31.520]  不夠錢去健身的時候就自己跑步
[00:13:31.520 --> 00:13:33.520]  有時間就早上去晨運
[00:13:33.520 --> 00:13:35.520]  就是這樣
[00:13:35.520 --> 00:13:37.520]  你身體的疾苦
[00:13:37.520 --> 00:13:39.520]  總而言之你身體有什麼疾苦
[00:13:39.520 --> 00:13:41.520]  你就要除去它
[00:13:41.520 --> 00:13:43.520]  減低它
[00:13:43.520 --> 00:13:45.520]  盡辦法令自己快樂
[00:13:45.520 --> 00:13:47.520]  這個是不是告訴我
[00:13:47.520 --> 00:13:49.520]  我們做人要很快樂呢
[00:13:49.520 --> 00:13:51.520]  這個問題就來了
[00:13:51.520 --> 00:13:53.520]  傳道書搞什麼呢
[00:13:53.520 --> 00:13:55.520]  剛才同一段聖經
[00:13:55.520 --> 00:13:57.520]  你不要說他自相矛盾
[00:13:57.520 --> 00:13:59.520]  就算他的經文
[00:13:59.520 --> 00:14:01.520]  穿穿插插
[00:14:01.520 --> 00:14:03.520]  同幾節聖經
[00:14:03.520 --> 00:14:05.520]  就算寫的人頭腦怎麼混亂
[00:14:05.520 --> 00:14:07.520]  他都不會寫成這樣
[00:14:07.520 --> 00:14:09.520]  一方面虛空又虛空
[00:14:09.520 --> 00:14:11.520]  人生好像很消極
[00:14:11.520 --> 00:14:13.520]  非常消極
[00:14:13.520 --> 00:14:15.520]  但另一方面
[00:14:15.520 --> 00:14:17.520]  你要很快樂
[00:14:17.520 --> 00:14:19.520]  盡力想到什麼就去做
[00:14:19.520 --> 00:14:21.520]  能夠享受就享受
[00:14:21.520 --> 00:14:23.520]  這個是很積極
[00:14:23.520 --> 00:14:25.520]  究竟傳道書
[00:14:25.520 --> 00:14:27.520]  或者基督徒在人生應該積極
[00:14:27.520 --> 00:14:29.520]  還是消極
[00:14:29.520 --> 00:14:31.520]  你告訴我
[00:14:31.520 --> 00:14:33.520]  我的答案
[00:14:33.520 --> 00:14:35.520]  就是兩樣都對
[00:14:35.520 --> 00:14:37.520]  人家說
[00:14:37.520 --> 00:14:39.520]  你不用說了
[00:14:39.520 --> 00:14:41.520]  是的嘛
[00:14:41.520 --> 00:14:43.520]  兩樣都有
[00:14:43.520 --> 00:14:45.520]  人生人是兩樣交織的
[00:14:45.520 --> 00:14:47.520]  很快樂和很虛空
[00:14:47.520 --> 00:14:49.520]  很消極
[00:14:49.520 --> 00:14:51.520]  和很積極
[00:14:51.520 --> 00:14:53.520]  這個才是基督教看人生的特點
[00:14:53.520 --> 00:14:55.520]  所以今晚我想說一個
[00:14:55.520 --> 00:14:57.520]  很重要的基督教人生的角度
[00:14:57.520 --> 00:14:59.520]  和做人的體驗
[00:14:59.520 --> 00:15:01.520]  在傳道書裏面
[00:15:01.520 --> 00:15:03.520]  整個主題就是
[00:15:03.520 --> 00:15:05.520]  講這件事
[00:15:05.520 --> 00:15:07.520]  兩樣交織
[00:15:07.520 --> 00:15:09.520]  如果交織很清楚
[00:15:09.520 --> 00:15:11.520]  剛才第八節
[00:15:11.520 --> 00:15:13.520]  一方面無論多長壽都落在其中
[00:15:13.520 --> 00:15:15.520]  然後就說
[00:15:15.520 --> 00:15:17.520]  不過你要想到
[00:15:17.520 --> 00:15:19.520]  黑暗的日子很多
[00:15:19.520 --> 00:15:21.520]  而且要來的都是虛空
[00:15:21.520 --> 00:15:23.520]  不過將它連起來
[00:15:23.520 --> 00:15:25.520]  剛才第十節說
[00:15:25.520 --> 00:15:27.520]  你要除去心裏的煩惱
[00:15:27.520 --> 00:15:29.520]  除去肉體的疾苦
[00:15:29.520 --> 00:15:31.520]  因為
[00:15:31.520 --> 00:15:33.520]  無論是幼年還是少年
[00:15:33.520 --> 00:15:35.520]  都是虛空
[00:15:35.520 --> 00:15:37.520]  因為虛空所以你要快樂
[00:15:37.520 --> 00:15:39.520]  明白嗎
[00:15:39.520 --> 00:15:41.520]  你要快樂
[00:15:41.520 --> 00:15:43.520]  落在其中
[00:15:43.520 --> 00:15:45.520]  不過你不要忘記
[00:15:45.520 --> 00:15:47.520]  還有很多黑暗的日子要來
[00:15:47.520 --> 00:15:49.520]  我們開始進入到
[00:15:49.520 --> 00:15:51.520]  比較深刻的人生的體驗
[00:15:51.520 --> 00:15:53.520]  人生不只是虛空
[00:15:53.520 --> 00:15:55.520]  人生也不只是快樂
[00:15:55.520 --> 00:15:57.520]  不過虛空和快樂兩者
[00:15:57.520 --> 00:15:59.520]  是分不開的
[00:15:59.520 --> 00:16:01.520]  那你想說什麼
[00:16:01.520 --> 00:16:03.520]  我就在這裏說了一個
[00:16:03.520 --> 00:16:05.520]  很重要的重點
[00:16:05.520 --> 00:16:07.520]  先給大家結論
[00:16:07.520 --> 00:16:09.520]  其實也是傳道書
[00:16:09.520 --> 00:16:11.520]  最主題的訊息
[00:16:11.520 --> 00:16:13.520]  也可以說給我們聽
[00:16:13.520 --> 00:16:15.520]  基督教的信仰
[00:16:15.520 --> 00:16:17.520]  一個在人生的重要特色
[00:16:17.520 --> 00:16:19.520]  就是什麼呢
[00:16:19.520 --> 00:16:21.520]  就是正正
[00:16:21.520 --> 00:16:23.520]  就是因為我們知道
