
[00:00:00.000 --> 00:00:09.400]  非常謝謝大會為我們預備那麼好的詩歌
[00:04:59.000 --> 00:05:04.000]  提莫泰前書、提莫泰後書、提多書
[00:05:04.000 --> 00:05:12.000]  我們看保羅怎麼提醒提莫泰、提多
[00:05:12.000 --> 00:05:16.000]  年輕一代的傳道人
[00:05:16.000 --> 00:05:22.000]  來守望教會
[00:05:22.000 --> 00:05:26.000]  怎麼防禦異端邪教
[00:05:26.000 --> 00:05:32.000]  不同的、混亂的神學的立場
[00:05:32.000 --> 00:05:37.000]  今天晚上第四次的機會
[00:05:37.000 --> 00:05:40.000]  上帝使用我
[00:05:40.000 --> 00:05:44.000]  我過去一直禱告的時候
[00:05:44.000 --> 00:05:48.000]  祖祖感動我
[00:05:48.000 --> 00:05:51.000]  不是講大道理
[00:05:51.000 --> 00:05:59.000]  乃是用一些宣教有關的人物的生平
[00:05:59.000 --> 00:06:02.000]  來提醒我們
[00:06:02.000 --> 00:06:15.000]  來生命影響生命
[00:06:15.000 --> 00:06:18.000]  宣教之業
[00:06:18.000 --> 00:06:22.000]  我們的生命可以怎麼用
[00:06:22.000 --> 00:06:25.000]  只是為自己而用
[00:06:25.000 --> 00:06:28.000]  自私自利的
[00:06:28.000 --> 00:06:32.000]  自私自利的家族而用
[00:06:32.000 --> 00:06:36.000]  或者可以被上帝使用
[00:06:36.000 --> 00:06:39.000]  代代相傳
[00:06:39.000 --> 00:06:45.000]  生命影響生命
[00:06:45.000 --> 00:06:47.000]  哥林多前書
[00:06:47.000 --> 00:06:51.000]  《西江第一節》
[00:06:51.000 --> 00:06:54.000]  保羅說你們該效法我
[00:06:54.000 --> 00:06:57.000]  是不是很驕傲
[00:06:57.000 --> 00:07:02.000]  效法基督一樣
[00:07:02.000 --> 00:07:09.000]  這個效法是跟隨榜樣
[00:07:09.000 --> 00:07:14.000]  模仿、學習
[00:07:14.000 --> 00:07:16.000]  好像小孩子
[00:07:16.000 --> 00:07:22.000]  看著成年人怎麼走路、怎麼講話、怎麼表達
[00:07:22.000 --> 00:07:25.000]  他就學了
[00:07:25.000 --> 00:07:28.000]  保羅不是驕傲
[00:07:28.000 --> 00:07:33.000]  乃是願意好好進行
[00:07:33.000 --> 00:07:35.000]  走一生的道路
[00:07:35.000 --> 00:07:38.000]  讓下一代、再下一代
[00:07:38.000 --> 00:07:42.000]  怎麼能夠看到
[00:07:42.000 --> 00:07:44.000]  可以這樣走的
[00:07:44.000 --> 00:07:46.000]  可以這樣奉獻的
[00:07:46.000 --> 00:07:55.000]  可以這樣服侍主的
[00:07:55.000 --> 00:07:58.000]  今天晚上
[00:07:58.000 --> 00:08:03.000]  我用一點時間來分享
[00:08:03.000 --> 00:08:05.000]  騰烏斯
[00:08:05.000 --> 00:08:12.000]  他的生命裡面跟宣教的關係
[00:08:12.000 --> 00:08:18.000]  為什麼會有這些感動呢
[00:08:18.000 --> 00:08:25.000]  可能剛剛這個12月19號
[00:08:25.000 --> 00:08:30.000]  就是他安思主懷十年了
[00:08:30.000 --> 00:08:35.000]  我十年以來沒有講過
[00:08:35.000 --> 00:08:40.000]  但是我有做一些研究
[00:08:40.000 --> 00:08:43.000]  因為我
[00:08:43.000 --> 00:08:46.000]  在他身邊的人
[00:08:46.000 --> 00:08:50.000]  我也好奇
[00:08:50.000 --> 00:08:53.000]  為什麼
[00:08:53.000 --> 00:09:02.000]  他可以參與宣教這一塊呢
[00:09:02.000 --> 00:09:06.000]  我1995年的時候
[00:09:06.000 --> 00:09:15.000]  在加哥三一福音神學院進修宣教學的碩士的時候
[00:09:15.000 --> 00:09:22.000]  那一個叫宣教歷史的Ruth Tucker
[00:09:22.000 --> 00:09:26.000]  他們中文翻譯宣家路德
[00:09:26.000 --> 00:09:28.000]  大概這樣子
[00:09:28.000 --> 00:09:32.000]  我記得這一本英文書
[00:09:32.000 --> 00:09:36.000]  From Jerusalem to Erangelia
[00:09:36.000 --> 00:09:42.000]  中文翻譯成為宣教培金展記
[00:09:42.000 --> 00:09:45.000]  整本書幾百頁
[00:09:45.000 --> 00:09:50.000]  我上這個老師的課的時候
[00:09:50.000 --> 00:09:55.000]  他就用專輯來把初期教會
[00:09:55.000 --> 00:09:58.000]  發展到歐洲
[00:09:58.000 --> 00:10:01.000]  一直發展到第三世界
[00:10:01.000 --> 00:10:04.000]  整個普世
[00:10:04.000 --> 00:10:08.000]  找一些代表性的人物
[00:10:08.000 --> 00:10:15.000]  來講述宣教的歷史
[00:10:15.000 --> 00:10:20.000]  在整本書幾百頁裡面
[00:10:20.000 --> 00:10:23.000]  只有一個中國人
[00:10:23.000 --> 00:10:27.000]  選了騰敬輝牧師
[00:10:27.000 --> 00:10:30.000]  當時候我也覺得好奇怪
[00:10:30.000 --> 00:10:35.000]  因為騰牧師是牧養教會嘛
[00:10:35.000 --> 00:10:39.000]  他神學教育嘛
[00:10:39.000 --> 00:10:41.000]  為什麼會選他
[00:10:41.000 --> 00:10:45.000]  他不是宣教士
[00:10:45.000 --> 00:10:49.000]  原來在西方的歷史的分支
[00:10:49.000 --> 00:10:52.000]  宣教歷史的分支
[00:10:52.000 --> 00:10:56.000]  他認為從第一世界
[00:10:56.000 --> 00:10:58.000]  從第二世界
[00:10:58.000 --> 00:11:02.000]  一直把福音傳到第三世界
[00:11:02.000 --> 00:11:07.000]  或者今天喜歡說三分之二世界
[00:11:07.000 --> 00:11:09.000]  告訴我們
[00:11:09.000 --> 00:11:14.000]  原來好多新興的教會
[00:11:14.000 --> 00:11:17.000]  以前是receiver
[00:11:17.000 --> 00:11:20.000]  接受這個福音的
[00:11:20.000 --> 00:11:23.000]  西方是sender
[00:11:23.000 --> 00:11:28.000]  差遣宣教士來幫助我們的
[00:11:28.000 --> 00:11:30.000]  現在第三世界
[00:11:30.000 --> 00:11:35.000]  或者三分之二世界起來了
[00:11:35.000 --> 00:11:39.000]  新興的年輕的教會
[00:11:39.000 --> 00:11:44.000]  所以他們看你們教會注重宣教
[00:11:44.000 --> 00:11:46.000]  的確
[00:11:46.000 --> 00:11:52.000]  是因為他們在這次的教會帶領的時候
[00:11:52.000 --> 00:11:56.000]  一直是著重宣教的
[00:11:56.000 --> 00:12:02.000]  我待會兒再談一談這一塊
[00:12:02.000 --> 00:12:06.000]  當然我就覺得
[00:12:06.000 --> 00:12:10.000]  真是開我眼界
[00:12:10.000 --> 00:12:14.000]  原來這樣看的
[00:12:14.000 --> 00:12:19.000]  我當藤牧師安師祖懷之後
[00:12:19.000 --> 00:12:23.000]  我就跟孫女兒
[00:12:23.000 --> 00:12:25.000]  藤艾巧
[00:12:25.000 --> 00:12:29.000]  她的英文名字叫Josephine
[00:12:29.000 --> 00:12:32.000]  她是在美國出生的
[00:12:32.000 --> 00:12:35.000]  我們就一直努力
[00:12:35.000 --> 00:12:40.000]  我做收集藤牧師好多好多的英文
[00:12:40.000 --> 00:12:44.000]  到世界各個地方講英文的講道
[00:12:44.000 --> 00:12:48.000]  在大會裡面
[00:12:48.000 --> 00:12:53.000]  Josephine就負責把講教
[00:12:53.000 --> 00:12:58.000]  sermon講的方式變成文章
[00:12:58.000 --> 00:13:03.000]  收拾一些寫法
[00:13:03.000 --> 00:13:04.000]  講法
[00:13:04.000 --> 00:13:06.000]  無論怎麼樣
[00:13:06.000 --> 00:13:10.000]  在疫情期間
[00:13:10.000 --> 00:13:14.000]  就送給韓國藤牧師
[00:13:14.000 --> 00:13:18.000]  跟一幫亞洲的宣教師
[00:13:18.000 --> 00:13:22.000]  成立的亞洲宣教協會
[00:13:22.000 --> 00:13:24.000]  然後送給他們
[00:13:24.000 --> 00:13:26.000]  讓他們印刷
[00:13:26.000 --> 00:13:30.000]  現在在Amazon都可以
[00:13:30.000 --> 00:13:33.000]  可以找到這一本書
[00:13:33.000 --> 00:13:36.000]  我從當中一直收集
[00:13:36.000 --> 00:13:41.000]  一直推動這一本英文書
[00:13:41.000 --> 00:13:43.000]  就是只有一本
[00:13:43.000 --> 00:13:46.000]  就是藤牧師離開世界之後
[00:13:46.000 --> 00:13:48.000]  把他所有的講章
[00:13:48.000 --> 00:13:49.000]  英文詩
[00:13:49.000 --> 00:13:51.000]  所有的都是英文的
[00:13:51.000 --> 00:13:54.000]  來整理出來
[00:13:54.000 --> 00:13:57.000]  我就深深地發現
[00:13:57.000 --> 00:14:00.000]  原來這個人
[00:14:00.000 --> 00:14:03.000]  他還在華人教會裡面
[00:14:03.000 --> 00:14:06.000]  不斷推動宣教
[00:14:06.000 --> 00:14:08.000]  不斷講宣教
[00:14:08.000 --> 00:14:14.000]  連在西方的大型的聚會裡面
[00:14:14.000 --> 00:14:17.000]  就講宣教
[00:14:17.000 --> 00:14:18.000]  從舊約聖經
[00:14:18.000 --> 00:14:20.000]  從新約聖經
[00:14:20.000 --> 00:14:23.000]  從各個方方面面
[00:14:23.000 --> 00:14:28.000]  來表述宣教的重要性
[00:14:28.000 --> 00:14:31.000]  宣教這一回事
[00:14:31.000 --> 00:14:35.000]  就是植入他的生命裡面
[00:14:35.000 --> 00:14:38.000]  不能分隔
[00:14:38.000 --> 00:14:40.000]  所以這裡呢
[00:14:40.000 --> 00:14:45.000]  我就稍微給各位看一看
[00:14:45.000 --> 00:14:48.000]  1973年的時候
[00:14:48.000 --> 00:14:51.000]  藤牧師旁邊的就是
[00:14:51.000 --> 00:14:54.000]  是托德·約翰斯托克
[00:14:54.000 --> 00:14:56.000]  另外一邊呢
[00:14:56.000 --> 00:15:03.000]  就是他在蘇格蘭念神學的時候
[00:15:03.000 --> 00:15:07.000]  他學生克里斯蒂·威爾森
[00:15:07.000 --> 00:15:13.000]  常常邀請他一同禱告的為宣教
[00:15:13.000 --> 00:15:16.000]  旁邊的女的是一個宣教師
[00:15:16.000 --> 00:15:18.000]  在奧巴納
[00:15:18.000 --> 00:15:21.000]  也是每三年一度的大型的
[00:15:21.000 --> 00:15:27.000]  上一萬多人的大學生
[00:15:27.000 --> 00:15:31.000]  來傳遞宣教的信息
[00:15:31.000 --> 00:15:37.000]  胡昭每一次都有上千的年輕人
[00:15:37.000 --> 00:15:39.000]  幾千的年輕人奉獻
[00:15:39.000 --> 00:15:41.000]  長宣 短宣
[00:15:41.000 --> 00:15:48.000]  這一個重要的學生宣教的運動
[00:15:48.000 --> 00:15:51.000]  一直保持著
[00:15:51.000 --> 00:16:00.000]  美國仍然是猜出最多宣教士的國家
[00:16:00.000 --> 00:16:02.000]  這一個報告
[00:16:02.000 --> 00:16:04.000]  1973年
[00:16:04.000 --> 00:16:07.000]  他們大會的主題就是
[00:16:07.000 --> 00:16:10.000]  耶穌基督就是宇宙的主宰
[00:16:10.000 --> 00:16:12.000]  世界的希望
[00:16:12.000 --> 00:16:15.000]  Jesus Christ, Lord of the Universe
[00:16:15.000 --> 00:16:18.000]  Hope of the World
[00:16:18.000 --> 00:16:22.000]  他們的著重點都是福音
[00:16:22.000 --> 00:16:26.000]  要怎麼把福音傳遍天下
[00:16:26.000 --> 00:16:30.000]  這一個是值得我們
[00:16:30.000 --> 00:16:32.000]  非常的
[00:16:32.000 --> 00:16:37.000]  華人教會有好多的反思學習
[00:16:37.000 --> 00:16:41.000]  韓國是亞洲區
[00:16:41.000 --> 00:16:46.000]  猜出最多宣教士的地方
[00:16:46.000 --> 00:16:48.000]  當然全球來說
[00:16:48.000 --> 00:16:51.000]  美國之外
[00:16:51.000 --> 00:16:56.000]  就是韓國或者是巴西
[00:16:56.000 --> 00:17:01.000]  猜出最多的宣教士
[00:17:01.000 --> 00:17:04.000]  這一個是1974年
[00:17:04.000 --> 00:17:06.000]  福音大爆炸
[00:17:06.000 --> 00:17:09.000]  幾十萬人上百萬人
[00:17:09.000 --> 00:17:13.000]  一直禱告一直為福音
[00:17:13.000 --> 00:17:18.000]  所以你看見這一種的
[00:17:18.000 --> 00:17:20.000]  禱告的文化
[00:17:20.000 --> 00:17:22.000]  宣教的文化
[00:17:22.000 --> 00:17:24.000]  讓韓國的教會
[00:17:24.000 --> 00:17:28.000]  雖然我研究異端的那一塊的時候
[00:17:28.000 --> 00:17:32.000]  也發現韓國很多異端
[00:17:32.000 --> 00:17:34.000]  但是無論如何
[00:17:34.000 --> 00:17:36.000]  純正的教會
[00:17:36.000 --> 00:17:38.000]  著重宣教的教會
[00:17:38.000 --> 00:17:40.000]  很多宣教士的教會
[00:17:40.000 --> 00:17:44.000]  都是讓我們佩服的
[00:17:44.000 --> 00:17:47.000]  華人的教會何時
[00:17:47.000 --> 00:17:55.000]  能夠為福音努力呢
[00:17:55.000 --> 00:17:58.000]  這個韓國的福音大爆炸等等
[00:17:58.000 --> 00:18:00.000]  四十多個國家
[00:18:00.000 --> 00:18:03.000]  宣教成為他人生的
[00:18:03.000 --> 00:18:10.000]  藤勢的人生的主題區
[00:18:10.000 --> 00:18:11.000]  好奇怪
[00:18:11.000 --> 00:18:15.000]  他為什麼那麼自然就這樣子呢
[00:18:15.000 --> 00:18:25.000]  所以我就做了一些研究
[00:18:25.000 --> 00:18:27.000]  他其實呢
[00:18:27.000 --> 00:18:33.000]  他的性格一般來說呢
[00:18:33.000 --> 00:18:35.000]  你一看就覺得
[00:18:35.000 --> 00:18:37.000]  哎呀你不要講了
[00:18:37.000 --> 00:18:43.000]  因為你都不會講的
[00:18:43.000 --> 00:18:45.000]  所以他告訴他媽媽
[00:18:45.000 --> 00:18:48.000]  我奉獻做傳道
[00:18:48.000 --> 00:18:53.000]  他媽媽在回憶錄裡面就提醒他了
[00:18:53.000 --> 00:18:55.000]  你不講話
[00:18:55.000 --> 00:18:58.000]  你做傳道
[00:18:58.000 --> 00:18:59.000]  原來呢
[00:18:59.000 --> 00:19:00.000]  藤勢告訴我
[00:19:00.000 --> 00:19:05.000]  他從小就不喜歡講話
[00:19:05.000 --> 00:19:07.000]  很內向
[00:19:07.000 --> 00:19:11.000]  很喜歡寫字
[00:19:11.000 --> 00:19:13.000]  他告訴我
[00:19:13.000 --> 00:19:16.000]  整個學校
[00:19:16.000 --> 00:19:19.000]  不講話的男生
[00:19:19.000 --> 00:19:23.000]  他是排第二
[00:19:23.000 --> 00:19:26.000]  我說怎麼你排第二呢
[00:19:26.000 --> 00:19:28.000]  因為我一年呢
[00:19:28.000 --> 00:19:32.000]  講幾句話
[00:19:32.000 --> 00:19:35.000]  我說那麼第一名的好厲害了
[00:19:35.000 --> 00:19:37.000]  他說是啊
[00:19:37.000 --> 00:19:41.000]  一年不講一句
[00:19:41.000 --> 00:19:44.000]  好多男生呢
[00:19:44.000 --> 00:19:46.000]  不喜歡講話
[00:19:46.000 --> 00:19:50.000]  怎麼做傳道啊
[00:19:50.000 --> 00:19:54.000]  藤勢都學
[00:19:54.000 --> 00:19:56.000]  為了福音的緣故
[00:19:56.000 --> 00:19:59.000]  所以你一直看下去的時候
[00:19:59.000 --> 00:20:02.000]  你發現他帶著學生
[00:20:02.000 --> 00:20:05.000]  帶著教會的弟兄們
[00:20:05.000 --> 00:20:08.000]  想象不到
[00:20:08.000 --> 00:20:12.000]  突破自己內向的性格
[00:20:12.000 --> 00:20:13.000]  不喜歡
[00:20:13.000 --> 00:20:15.000]  我是不喜歡
[00:20:15.000 --> 00:20:17.000]  為了福音
[00:20:17.000 --> 00:20:21.000]  我願意
[00:20:21.000 --> 00:20:23.000]  其實
[00:20:23.000 --> 00:20:25.000]  他50年畢業
[00:20:25.000 --> 00:20:27.000]  神學畢業之後
[00:20:27.000 --> 00:20:30.000]  本來回中國大陸
[00:20:30.000 --> 00:20:33.000]  但是就
[00:20:33.000 --> 00:20:35.000]  這個環境改變
[00:20:35.000 --> 00:20:36.000]  不能進去
[00:20:36.000 --> 00:20:37.000]  結果呢
[00:20:37.000 --> 00:20:40.000]  就留在香港
[00:20:40.000 --> 00:20:43.000]  他服侍不同的崗位
[00:20:43.000 --> 00:20:48.000]  不是他喜歡忙碌
[00:20:48.000 --> 00:20:50.000]  乃是他每一項
[00:20:50.000 --> 00:20:52.000]  無論是文字工作
[00:20:52.000 --> 00:20:53.000]  牧養教會
[00:20:53.000 --> 00:20:55.000]  神學教育
[00:20:55.000 --> 00:20:58.000]  他都講宣教
[00:20:58.000 --> 00:21:01.000]  講傳揚福音
[00:21:01.000 --> 00:21:05.000]  無論是華人非華人
[00:21:05.000 --> 00:21:07.000]  所以呢
[00:21:07.000 --> 00:21:10.000]  見到神學院出版一本書呢
[00:21:10.000 --> 00:21:13.000]  我就研究那個年代
[00:21:13.000 --> 00:21:18.000]  藤木師剛做教務主任
[00:21:18.000 --> 00:21:20.000]  拆傳系主任
[00:21:20.000 --> 00:21:24.000]  然後又做院長等等
[00:21:24.000 --> 00:21:30.000]  他為什麼會那麼緊張宣教呢
[00:21:30.000 --> 00:21:32.000]  所以我就寫了
[00:21:32.000 --> 00:21:37.000]  藤木宣教情
[00:21:37.000 --> 00:21:40.000]  在寫下好多圖片呢
[00:21:40.000 --> 00:21:43.000]  都是取自這一個
[00:21:43.000 --> 00:21:45.000]  他的自傳
[00:21:45.000 --> 00:21:47.000]  其實呢
[00:21:47.000 --> 00:21:51.000]  我在寫這個博士論文的時候呢
[00:21:51.000 --> 00:21:52.000]  他陪讀的時候呢
[00:21:52.000 --> 00:21:56.000]  就趕快寫那個回憶錄
[00:21:56.000 --> 00:22:00.000]  都是恩典
[00:22:00.000 --> 00:22:05.000]  是不是他的家庭影響呢
[00:22:05.000 --> 00:22:14.000]  他的祖父是山東最早期的基督徒
[00:22:14.000 --> 00:22:18.000]  做信徒的領袖是長老
[00:22:18.000 --> 00:22:25.000]  他的爸爸呢也是牧師
[00:22:25.000 --> 00:22:26.000]  所以呢
[00:22:26.000 --> 00:22:31.000]  上一代的影響很重要啊
[00:22:31.000 --> 00:22:34.000]  親愛的弟兄姐妹
[00:22:34.000 --> 00:22:37.000]  那個年代
[00:22:37.000 --> 00:22:41.000]  那個社會環境可能比較
[00:22:41.000 --> 00:22:44.000]  就是沒有今天的那麼復複雜雜
[00:22:44.000 --> 00:22:48.000]  所以藤木師的本性呢
[00:22:48.000 --> 00:22:51.000]  也比較安靜
[00:22:51.000 --> 00:22:54.000]  容易管理這個孩子
[00:22:54.000 --> 00:22:58.000]  其實他都有悶的時候啊
[00:22:58.000 --> 00:23:01.000]  長輩在上面講道
[00:23:01.000 --> 00:23:04.000]  悶不敢亂跑
[00:23:04.000 --> 00:23:06.000]  我問他你做什麼
[00:23:06.000 --> 00:23:10.000]  他就說我看聖經後面的地圖
[00:23:10.000 --> 00:23:13.000]  那麼我說你的地圖一定很熟了
[00:23:13.000 --> 00:23:17.000]  因為沒有圖畫可看嘛
[00:23:17.000 --> 00:23:20.000]  感謝主
[00:23:20.000 --> 00:23:25.000]  有宣教士的弟兄姐妹愛中國
[00:23:25.000 --> 00:23:27.000]  來到他們的教會
[00:23:27.000 --> 00:23:33.000]  特別幫助那些兒童青少年
[00:23:33.000 --> 00:23:37.000]  常常鼓勵他們來背聖經
[00:23:37.000 --> 00:23:38.000]  然後呢
[00:23:38.000 --> 00:23:41.000]  長他的一些彩色的書簽
[00:23:41.000 --> 00:23:44.000]  或者聖經故事的圖畫
[00:23:44.000 --> 00:23:48.000]  藤木師就這樣子的被培養
[00:23:48.000 --> 00:23:51.000]  被宣教士們幫助
[00:23:51.000 --> 00:23:54.000]  對外語英文
[00:23:54.000 --> 00:23:57.000]  對那個詩歌
[00:23:57.000 --> 00:24:01.000]  就是打拍子指揮有興趣
[00:24:01.000 --> 00:24:05.000]  所以弟兄姐妹不要小看
[00:24:05.000 --> 00:24:07.000]  你的兒童詩功
[00:24:07.000 --> 00:24:10.000]  你的青少年詩功
[00:24:10.000 --> 00:24:14.000]  你帶孩子們要有耐心有愛心
[00:24:14.000 --> 00:24:17.000]  慢慢教育他們
[00:24:17.000 --> 00:24:19.000]  對將來來說
[00:24:19.000 --> 00:24:23.000]  你不知道培養一個怎麼樣的人出來
[00:24:23.000 --> 00:24:25.000]  求主使用
[00:24:25.000 --> 00:24:28.000]  你說這樣子的成長
[00:24:28.000 --> 00:24:31.000]  會不會是滯幼有薰陶
[00:24:31.000 --> 00:24:35.000]  所以就好好做基督徒呢
[00:24:35.000 --> 00:24:37.000]  弟兄姐妹
[00:24:37.000 --> 00:24:40.000]  每一代的人所經歷的
[00:24:40.000 --> 00:24:44.000]  都是不簡單的
[00:24:44.000 --> 00:24:47.000]  他十五歲的時候
[00:24:47.000 --> 00:24:49.000]  之前呢
[00:24:49.000 --> 00:24:51.000]  已經
[00:24:51.000 --> 00:24:55.000]  爸爸已經老衝血
[00:24:55.000 --> 00:24:58.000]  講到在講台上老衝血
[00:24:58.000 --> 00:25:00.000]  就昏迷了
[00:25:00.000 --> 00:25:03.000]  送到醫院一個禮拜
[00:25:03.000 --> 00:25:08.000]  結果最後都沒有醒來
[00:25:08.000 --> 00:25:13.000]  但是最後他陪在爸爸旁邊
[00:25:13.000 --> 00:25:17.000]  在醫院裡面聽到爸爸
[00:25:17.000 --> 00:25:22.000]  小聲地唱天堂歌
[00:25:22.000 --> 00:25:26.000]  在上有一天堂是我最美家鄉
[00:25:26.000 --> 00:25:33.000]  屬主的人與主同在五家
[00:25:33.000 --> 00:25:39.000]  這一首是他們教會的詩歌本裡面的天堂歌
[00:25:39.000 --> 00:25:45.000]  景蘭看著爸爸
[00:25:45.000 --> 00:25:52.000]  最後很平靜安穩地離開世界
[00:25:52.000 --> 00:25:55.000]  對他的影響也很深
[00:25:55.000 --> 00:25:59.000]  但是不久他們就明白了
[00:25:59.000 --> 00:26:01.000]  七四事變
[00:26:01.000 --> 00:26:04.000]  他們要逃難了
[00:26:04.000 --> 00:26:10.000]  媽媽帶著幾個身邊的孩子都逃到大後方了
[00:26:10.000 --> 00:26:14.000]  有一些孩子不在身邊也帶不了了
[00:26:14.000 --> 00:26:17.000]  他們一面逃的時候
[00:26:17.000 --> 00:26:25.000]  他們想著上帝是有恩典對他們的爸爸
[00:26:25.000 --> 00:26:30.000]  因為可以免了這一種走難之苦
[00:26:30.000 --> 00:26:32.000]  弟兄姐妹
[00:26:32.000 --> 00:26:35.000]  萬事都互相效力
[00:26:35.000 --> 00:26:38.000]  教愛神的人得益處
[00:26:38.000 --> 00:26:41.000]  有時候苦難來到
[00:26:41.000 --> 00:26:45.000]  不一定完全是咒詛
[00:26:45.000 --> 00:26:49.000]  有時候是變相的祝福
[00:26:49.000 --> 00:26:54.000]  你說這樣子的家庭培養一定很好了
[00:26:54.000 --> 00:27:00.000]  但是整個時代都是在逃難的時代
[00:27:00.000 --> 00:27:05.000]  少年的時候已經盡力艱苦
[00:27:05.000 --> 00:27:09.000]  到不同的地方就找教會
[00:27:09.000 --> 00:27:12.000]  教會就成為難民營
[00:27:12.000 --> 00:27:17.000]  當時候跑到安徽的泊州
[00:27:17.000 --> 00:27:21.000]  靖興會的學校就開放
[00:27:21.000 --> 00:27:24.000]  有一些宣教師沒有逃
[00:27:24.000 --> 00:27:30.000]  他們留在學校繼續地教育那些難民的年輕人
[00:27:30.000 --> 00:27:32.000]  結果你看
[00:27:32.000 --> 00:27:35.000]  藤木氏他其實是高中
[00:27:35.000 --> 00:27:38.000]  剛剛踏進高中
[00:27:38.000 --> 00:27:40.000]  就邀請他教英文
[00:27:40.000 --> 00:27:43.000]  教那些初中的英文
[00:27:43.000 --> 00:27:48.000]  他寫自己的回憶錄的時候都覺得
[00:27:48.000 --> 00:27:50.000]  真是好稀奇
[00:27:50.000 --> 00:27:52.000]  可以這樣子
[00:27:52.000 --> 00:27:54.000]  你再看那個照片
[00:27:54.000 --> 00:27:56.000]  右邊兩位女的
