
[00:00:00.000 --> 00:00:02.000]  宣道會有四重福音
[00:06:57.000 --> 00:06:58.000]  他們真的相信
[00:06:58.000 --> 00:07:01.000]  上帝揀選了我們這一班猶太人
[00:07:01.000 --> 00:07:03.000]  我們有福分去跟從上帝
[00:07:03.000 --> 00:07:06.000]  外邦人是沒有份的
[00:07:06.000 --> 00:07:09.000]  他們沒有份在上帝的角度裡面
[00:07:09.000 --> 00:07:11.000]  所以當保羅說
[00:07:11.000 --> 00:07:13.000]  現在外邦人和猶太人
[00:07:13.000 --> 00:07:16.000]  同樣可以在神的角度裡面
[00:07:16.000 --> 00:07:17.000]  對他們來說
[00:07:17.000 --> 00:07:21.000]  是一個不能想像的訊息
[00:07:21.000 --> 00:07:23.000]  也可以說是不能接受的訊息
[00:07:23.000 --> 00:07:26.000]  可以說不可能的
[00:07:26.000 --> 00:07:28.000]  但是現在保羅說
[00:07:28.000 --> 00:07:29.000]  上帝揀選了我
[00:07:29.000 --> 00:07:32.000]  讓我成為外邦人的使徒
[00:07:32.000 --> 00:07:38.000]  現在這個福音已經使得外邦人
[00:07:38.000 --> 00:07:40.000]  和猶太人
[00:07:40.000 --> 00:07:43.000]  都在共融在這個地方裡
[00:07:43.000 --> 00:07:47.000]  一起享受上帝賜給我們的福氣
[00:07:47.000 --> 00:07:49.000]  今天在教會裡
[00:07:49.000 --> 00:07:54.000]  我想我們都很能夠接受這個訊息
[00:07:54.000 --> 00:07:57.000]  不同種族的人我們都接受
[00:07:57.000 --> 00:08:01.000]  我們都覺得應該是
[00:08:01.000 --> 00:08:02.000]  上帝的角度裡
[00:08:02.000 --> 00:08:04.000]  應該是不同人都有機會
[00:08:04.000 --> 00:08:06.000]  去領受這個恩典
[00:08:06.000 --> 00:08:08.000]  不過我們不要以為
[00:08:08.000 --> 00:08:13.000]  這種心態是必然的
[00:08:13.000 --> 00:08:14.000]  很自然的
[00:08:14.000 --> 00:08:17.000]  我們不要說初期教會
[00:08:17.000 --> 00:08:18.000]  我們不要說初期教會的情況
[00:08:18.000 --> 00:08:19.000]  他們很難接受
[00:08:19.000 --> 00:08:23.000]  不同民族竟然在上帝的角度裡
[00:08:23.000 --> 00:08:25.000]  在這個世代裡
[00:08:25.000 --> 00:08:33.000]  昨晚我用一個人的講詞
[00:08:33.000 --> 00:08:35.000]  轉換了內容和我女兒說
[00:08:35.000 --> 00:08:37.000]  那個講詞叫做「我有一個夢」
[00:08:37.000 --> 00:08:39.000]  不知道大家有沒有聽過
[00:08:39.000 --> 00:08:43.000]  1960年代有一個美國的黑人牧師
[00:08:43.000 --> 00:08:45.000]  叫做馬丁路德金
[00:08:45.000 --> 00:08:48.000]  他有一篇很出名的講詞
[00:08:48.000 --> 00:08:51.000]  叫做「我有一個夢」
[00:08:51.000 --> 00:08:52.000]  「我有一個夢」
[00:08:52.000 --> 00:08:54.000]  那個夢的內容是什麼呢
[00:08:54.000 --> 00:08:55.000]  他說「我有一個夢」
[00:08:55.000 --> 00:08:58.000]  「我希望將來黑人的孩子和白人的孩子」
[00:08:58.000 --> 00:08:59.000]  「再不分彼此」
[00:08:59.000 --> 00:09:03.000]  「能夠在一個翠嶺的山崗上」
[00:09:03.000 --> 00:09:06.000]  「彼此握手互相遊戲」
[00:09:06.000 --> 00:09:09.000]  他這個講了在1960年代
[00:09:09.000 --> 00:09:12.000]  黑人和白人的分別
[00:09:12.000 --> 00:09:16.000]  黑人受種種白人的歧視
[00:09:16.000 --> 00:09:18.000]  其實今天這種情況
[00:09:18.000 --> 00:09:19.000]  不是好得多
[00:09:19.000 --> 00:09:20.000]  好一點點
[00:09:20.000 --> 00:09:24.000]  在美國黑人和白人的種族分離仍然很大
[00:09:24.000 --> 00:09:27.000]  所以大家不要以為種族共融
[00:09:27.000 --> 00:09:30.000]  是一個很自然的情況
[00:09:30.000 --> 00:09:31.000]  不是的
[00:09:31.000 --> 00:09:33.000]  保羅在這裡說
[00:09:33.000 --> 00:09:36.000]  每一個人在耶穌裡面
[00:09:36.000 --> 00:09:38.000]  我們可以做到種族
[00:09:38.000 --> 00:09:41.000]  不同種族都可以共融在這個群體裡面
[00:09:41.000 --> 00:09:43.000]  這個就是神的奧秘
[00:09:43.000 --> 00:09:45.000]  每一個人都是藉著
[00:09:45.000 --> 00:09:48.000]  耶穌所承受的救恩
[00:09:48.000 --> 00:09:51.000]  可以去到上帝的面前
[00:09:51.000 --> 00:09:54.000]  領受上帝賜給我們永恆的福分
[00:09:54.000 --> 00:09:56.000]  而在這個群體裡面的人
[00:09:56.000 --> 00:09:59.000]  在信耶穌的那一刻
[00:09:59.000 --> 00:10:02.000]  已經經歷耶穌的同在
[00:10:02.000 --> 00:10:04.000]  直到離開世界
[00:10:04.000 --> 00:10:07.000]  整個的一生都經歷耶穌的同在
[00:10:07.000 --> 00:10:08.000]  離開世界
[00:10:08.000 --> 00:10:10.000]  經歷耶穌永遠的同在
[00:10:10.000 --> 00:10:13.000]  這個是一個榮耀的盼望
[00:10:13.000 --> 00:10:14.000]  保羅說
[00:10:14.000 --> 00:10:16.000]  這個盼望是一個榮耀的盼望
[00:10:16.000 --> 00:10:18.000]  我們不單止今生可以經歷
[00:10:18.000 --> 00:10:19.000]  耶穌是我們的主
[00:10:19.000 --> 00:10:22.000]  經歷上帝藉著耶穌對我們的保守
[00:10:22.000 --> 00:10:26.000]  也都經歷所賜給我們今生的福氣
[00:10:26.000 --> 00:10:27.000]  也都離開世界之後
[00:10:27.000 --> 00:10:29.000]  可以有一個永恆的福氣
[00:10:29.000 --> 00:10:31.000]  和上帝永遠的同在
[00:10:31.000 --> 00:10:35.000]  這個是一個榮耀的盼望
[00:10:35.000 --> 00:10:39.000]  保羅在這裡指出了一個很重要的訊息
[00:10:39.000 --> 00:10:41.000]  接著保羅說完之後
[00:10:41.000 --> 00:10:45.000]  他就說上帝也都賜給我有智慧
[00:10:45.000 --> 00:10:47.000]  去用不同的方法
[00:10:47.000 --> 00:10:49.000]  去將這個訊息
[00:10:49.000 --> 00:10:52.000]  講給不同的人去知道
[00:10:52.000 --> 00:10:55.000]  保羅在這裡說了有兩個層面
[00:10:55.000 --> 00:10:58.000]  第一就是他盡各樣的智慧
[00:10:58.000 --> 00:10:59.000]  各樣的方式
[00:10:59.000 --> 00:11:05.000]  去讓人認識這個這麼偉大的救恩的內容
[00:11:05.000 --> 00:11:09.000]  不過這個智慧是上帝給我的
[00:11:09.000 --> 00:11:11.000]  上帝賜下這個智慧給我
[00:11:11.000 --> 00:11:12.000]  所以保羅很清楚知道
[00:11:12.000 --> 00:11:16.000]  所有工作都是以上帝的引領
[00:11:16.000 --> 00:11:19.000]  上帝的恩典為一個基礎
[00:11:19.000 --> 00:11:21.000]  保羅在這裡說
[00:11:21.000 --> 00:11:24.000]  他要帶領人在基督裡面
[00:11:24.000 --> 00:11:30.000]  完完全全的呈現在上帝的面前
[00:11:30.000 --> 00:11:33.000]  在當時教會裡面
[00:11:33.000 --> 00:11:37.000]  有很多異端的情況
[00:11:37.000 --> 00:11:39.000]  有很多異端的攻擊
[00:11:39.000 --> 00:11:41.000]  可以說滲入到教會當中
[00:11:41.000 --> 00:11:45.000]  保羅在這裡就是要讓一班信徒知道
[00:11:45.000 --> 00:11:50.000]  你要分辨什麼是純正的福音
[00:11:50.000 --> 00:11:53.000]  而且你要有堅定的信心
[00:11:53.000 --> 00:11:55.000]  在無論多大的艱難裡面
[00:11:55.000 --> 00:12:00.000]  都要去經歷耶穌是我們生命的主
[00:12:00.000 --> 00:12:04.000]  完完全全將人帶到上帝的面前
[00:12:04.000 --> 00:12:05.000]  這個我可以說
[00:12:05.000 --> 00:12:06.000]  用另一個字眼去說
[00:12:06.000 --> 00:12:07.000]  就是保羅的焦點
[00:12:07.000 --> 00:12:11.000]  不單止是停留在人去信耶穌那一刻
[00:12:11.000 --> 00:12:12.000]  就停了
[00:12:12.000 --> 00:12:13.000]  已經是終點了
[00:12:13.000 --> 00:12:14.000]  不是
[00:12:14.000 --> 00:12:16.000]  保羅的焦點就是
[00:12:16.000 --> 00:12:20.000]  信耶穌只不過是一個新生命的開始
[00:12:20.000 --> 00:12:21.000]  這個開始之後
[00:12:21.000 --> 00:12:24.000]  怎樣去成長
[00:12:24.000 --> 00:12:25.000]  然後成熟
[00:12:25.000 --> 00:12:27.000]  以至到能夠這個生命
[00:12:27.000 --> 00:12:30.000]  可以呈現在上帝的面前
[00:12:30.000 --> 00:12:32.000]  保羅這個成熟
[00:12:32.000 --> 00:12:37.000]  或者屬靈生命成長的一個概念
[00:12:37.000 --> 00:12:38.000]  不是很模糊的
[00:12:38.000 --> 00:12:40.000]  他在這裡指到
[00:12:40.000 --> 00:12:43.000]  人的成長或者成熟
[00:12:43.000 --> 00:12:45.000]  是要在個人的生活裡面
[00:12:45.000 --> 00:12:46.000]  能夠表現出來
[00:12:46.000 --> 00:12:48.000]  而且在一個群體的生活裡面
[00:12:48.000 --> 00:12:51.000]  同樣是要表現出來
[00:12:51.000 --> 00:12:55.000]  這個是保羅很重要的一個方向
[00:12:55.000 --> 00:12:57.000]  接著第二章第一至第五節
[00:12:57.000 --> 00:13:00.000]  保羅繼續去關心這個題目
[00:13:00.000 --> 00:13:02.000]  他說就是因為這個這麼清楚的目標
[00:13:02.000 --> 00:13:06.000]  我盡心竭力的去為你們付上一切
[00:13:06.000 --> 00:13:09.000]  在這裡雖然我不是在你們當中
[00:13:09.000 --> 00:13:12.000]  但是保羅對哥羅西教會的信徒
[00:13:12.000 --> 00:13:14.000]  他們所遭遇的情況
[00:13:14.000 --> 00:13:15.000]  他很清楚了解
[00:13:15.000 --> 00:13:18.000]  教會有很多錯誤的教訓流行著
[00:13:18.000 --> 00:13:19.000]  就是影響著
[00:13:19.000 --> 00:13:24.000]  也都有很多不同力量的攻擊他們的信仰
[00:13:24.000 --> 00:13:26.000]  要他們離開信仰
[00:13:26.000 --> 00:13:28.000]  他們所面對的困難
[00:13:28.000 --> 00:13:29.000]  保羅很清楚知道
[00:13:29.000 --> 00:13:31.000]  所以保羅在禱告當中
[00:13:31.000 --> 00:13:34.000]  他對一群信徒有一個期望
[00:13:34.000 --> 00:13:36.000]  希望上帝保守他們
[00:13:36.000 --> 00:13:39.000]  能夠成為一個成熟的
[00:13:39.000 --> 00:13:42.000]  或者成長的信徒
[00:13:42.000 --> 00:13:44.000]  有什麼表現呢
[00:13:44.000 --> 00:13:47.000]  就是他們能夠去分辨
[00:13:47.000 --> 00:13:50.000]  分辨哪些是錯誤的教訓
[00:13:50.000 --> 00:13:56.000]  能夠清楚將信仰納足於在耶穌的身上
[00:13:56.000 --> 00:13:58.000]  這是一個知識的層面
[00:13:58.000 --> 00:14:01.000]  可以說知道自己所信的是什麼
[00:14:01.000 --> 00:14:05.000]  以至能夠分辨什麼是錯誤的教訓
[00:14:05.000 --> 00:14:10.000]  接著保羅在這裡再說
[00:14:10.000 --> 00:14:15.000]  禱告他們有一個堅定不移的信心
[00:14:15.000 --> 00:14:18.000]  無論在什麼困難也好
[00:14:18.000 --> 00:14:19.000]  在什麼挑戰也好
[00:14:19.000 --> 00:14:20.000]  有什麼迫害也好
[00:14:20.000 --> 00:14:22.000]  仍然持著一個信心
[00:14:22.000 --> 00:14:24.000]  繼續一心的去跟從耶穌
[00:14:24.000 --> 00:14:27.000]  保羅對他們很關懷
[00:14:27.000 --> 00:14:29.000]  可以說相當關心他們的情況
[00:14:29.000 --> 00:14:31.000]  他很擔心一群信徒
[00:14:31.000 --> 00:14:34.000]  因著異端的一些錯誤的教訓
[00:14:34.000 --> 00:14:37.000]  因為其他力量種種的迫害
[00:14:37.000 --> 00:14:39.000]  以致他們離開了
[00:14:39.000 --> 00:14:43.000]  保羅很關心他們走錯誤的道路
[00:14:43.000 --> 00:14:46.000]  所以縱然他自己坐牢
[00:14:46.000 --> 00:14:48.000]  他仍然寫一封信
[00:14:48.000 --> 00:14:52.000]  去提醒和鼓勵哥羅西的信徒
[00:14:52.000 --> 00:14:56.000]  在這段經文裡
[00:14:56.000 --> 00:14:59.000]  可以表達出保羅的關心
[00:14:59.000 --> 00:15:02.000]  對我們有什麼提醒呢
[00:15:02.000 --> 00:15:06.000]  最主要有三方面提醒
[00:15:06.000 --> 00:15:10.000]  第一就是福音是什麼呢
[00:15:10.000 --> 00:15:13.000]  福音最主要有兩個層面
[00:15:13.000 --> 00:15:16.000]  第一就是知識是什麼福音
[00:15:16.000 --> 00:15:17.000]  什麼是基督徒
[00:15:17.000 --> 00:15:18.000]  什麼是信耶穌
[00:15:18.000 --> 00:15:20.000]  我們要很清楚的認識
[00:15:20.000 --> 00:15:25.000]  第二就是我們要有一個回應的態度
[00:15:25.000 --> 00:15:28.000]  一個正確回應的態度
[00:15:28.000 --> 00:15:30.000]  在這裡有三個名詞
[00:15:30.000 --> 00:15:33.000]  大家要很清楚的了解
[00:15:33.000 --> 00:15:34.000]  這三個名詞
[00:15:34.000 --> 00:15:36.000]  第一就是異教
[00:15:36.000 --> 00:15:37.000]  第二就是異端
[00:15:37.000 --> 00:15:39.000]  第三就是極端
[00:15:39.000 --> 00:15:42.000]  異教、異端、極端
[00:15:42.000 --> 00:15:44.000]  你覺得你分得出這三個
[00:15:44.000 --> 00:15:45.000]  你舉手看看
[00:15:45.000 --> 00:15:47.000]  你很清楚這三個名詞說什麼
[00:15:47.000 --> 00:15:49.000]  有些人說的挺好
[00:15:49.000 --> 00:15:52.000]  這三個名詞說什麼呢
[00:15:52.000 --> 00:15:53.000]  第一就是異教
[00:15:53.000 --> 00:15:56.000]  異教就是不同的宗教
[00:15:56.000 --> 00:15:59.000]  相對於我們說我們信仰基督教
[00:15:59.000 --> 00:16:01.000]  嚴格來說我是跟從耶穌
[00:16:01.000 --> 00:16:03.000]  我不是信一個宗教
[00:16:03.000 --> 00:16:04.000]  我是跟從耶穌
[00:16:04.000 --> 00:16:06.000]  耶穌是我生命的主
[00:16:06.000 --> 00:16:10.000]  但是被人認識就是我是基督教
[00:16:10.000 --> 00:16:14.000]  相對於其他宗教就叫異教
[00:16:14.000 --> 00:16:15.000]  相對於我們其他宗教
[00:16:15.000 --> 00:16:17.000]  異教是什麼宗教呢
[00:16:17.000 --> 00:16:21.000]  佛教、道教、回教、異教
[00:16:21.000 --> 00:16:22.000]  相對於他們
[00:16:22.000 --> 00:16:23.000]  從他們的角度
[00:16:23.000 --> 00:16:25.000]  看我們我們也是異教
[00:16:25.000 --> 00:16:27.000]  因為不同信仰
[00:16:27.000 --> 00:16:29.000]  我們對不同信仰的人
[00:16:29.000 --> 00:16:30.000]  我們有尊重
[00:16:30.000 --> 00:16:32.000]  就是我們尊重他們
[00:16:32.000 --> 00:16:36.000]  我們不會詆毀其他相信
[00:16:36.000 --> 00:16:38.000]  其他宗教的人
[00:16:38.000 --> 00:16:40.000]  雖然我們很清楚知道
[00:16:40.000 --> 00:16:43.000]  上帝的直著聖經啟示讓我們知道
[00:16:43.000 --> 00:16:45.000]  唯有相信耶穌
[00:16:45.000 --> 00:16:47.000]  才可以得到終極的拯救
[00:16:47.000 --> 00:16:49.000]  但是我們都尊重不同的人
[00:16:49.000 --> 00:16:50.000]  他們有不同的宗教
[00:16:50.000 --> 00:16:52.000]  但我們同樣會分享信仰讓他們知道
[00:16:52.000 --> 00:16:54.000]  我希望你能夠得到
[00:16:54.000 --> 00:16:56.000]  上帝給你的拯救
[00:16:56.000 --> 00:16:57.000]  這個叫異教
[00:16:57.000 --> 00:16:59.000]  很清楚的分別
[00:16:59.000 --> 00:17:03.000]  第二就是極端和異端
[00:17:03.000 --> 00:17:07.000]  這個分別就差一點點
[00:17:07.000 --> 00:17:09.000]  極端就是說
[00:17:09.000 --> 00:17:11.000]  有些人是教派
[00:17:11.000 --> 00:17:14.000]  大家在信仰上是相同的
[00:17:14.000 --> 00:17:16.000]  基於救恩上
[00:17:16.000 --> 00:17:18.000]  大家都是相信耶穌是救主
[00:17:18.000 --> 00:17:20.000]  大家都相信唯有耶穌
[00:17:20.000 --> 00:17:24.000]  才可以得到上帝的拯救
[00:17:24.000 --> 00:17:26.000]  不過在另一些
[00:17:26.000 --> 00:17:29.000]  對一些信仰的看法上
[00:17:29.000 --> 00:17:31.000]  就有不同了
[00:17:31.000 --> 00:17:33.000]  在我們的立場去看聖經
[00:17:33.000 --> 00:17:35.000]  去看他們的解釋
[00:17:35.000 --> 00:17:37.000]  我們發覺聖經不是這樣說的
[00:17:37.000 --> 00:17:38.000]  聖經沒有這樣說
[00:17:38.000 --> 00:17:40.000]  我們覺得你那個說法
[00:17:40.000 --> 00:17:42.000]  我們不同意或者是錯的
[00:17:42.000 --> 00:17:45.000]  雖然有些地方我們不同意
[00:17:45.000 --> 00:17:48.000]  就算我們覺得你的說法是錯的
[00:17:48.000 --> 00:17:51.000]  但我們基本救恩的信仰上都是相同的
[00:17:51.000 --> 00:17:54.000]  所以我們說最多就是極端
[00:17:54.000 --> 00:17:58.000]  我們仍然會稱這些教會
[00:17:58.000 --> 00:18:01.000]  或者教派裏面的人是弟兄姊妹
[00:18:01.000 --> 00:18:02.000]  但異端就不同了
