
[00:00:00.000 --> 00:00:02.200]  我們有六個星期的時間
[00:03:06.400 --> 00:03:13.600]  撒旦對夏娃有一個誘惑
[00:03:13.600 --> 00:03:16.000]  這個誘惑也出於一個謊言
[00:03:16.000 --> 00:03:18.000]  在這裡蛇就說
[00:03:18.000 --> 00:03:22.700]  上帝為什麼不想你們吃這個分辨善惡的果子呢
[00:03:22.700 --> 00:03:25.200]  因為如果你吃了之後
[00:03:25.200 --> 00:03:27.300]  你們就好像如神一樣
[00:03:27.300 --> 00:03:29.800]  能夠知道善惡
[00:03:29.800 --> 00:03:32.000]  在這裡有些人就說
[00:03:32.000 --> 00:03:34.800]  好像上帝做漁民政策
[00:03:34.800 --> 00:03:36.500]  是不是上帝不想人知道
[00:03:36.500 --> 00:03:38.600]  不懂分辨善惡呢
[00:03:38.600 --> 00:03:42.900]  其實這裡的重點不是在知道善惡那裡
[00:03:42.900 --> 00:03:46.400]  重點是在如神那裡
[00:03:46.400 --> 00:03:48.600]  在這裡有誘惑
[00:03:48.600 --> 00:03:50.300]  夏旦就是夏娃
[00:03:50.300 --> 00:03:51.200]  可以這麼說
[00:03:51.200 --> 00:03:54.400]  首先誘惑夏娃就是
[00:03:54.400 --> 00:03:59.600]  如果你吃了這一棵分辨善惡樹的時候
[00:03:59.600 --> 00:04:02.000]  你就好像和上帝一樣
[00:04:02.000 --> 00:04:04.600]  你和上帝就能夠平等了
[00:04:04.600 --> 00:04:07.200]  誰去定善誰去定惡
[00:04:07.200 --> 00:04:08.900]  不是再由上帝去定了
[00:04:08.900 --> 00:04:10.300]  是由你去定了
[00:04:10.300 --> 00:04:13.100]  你和上帝的地位是一樣的
[00:04:13.100 --> 00:04:15.900]  所以你不用再跟從上帝
[00:04:15.900 --> 00:04:18.500]  你不用在上帝之下
[00:04:18.500 --> 00:04:21.700]  所以蛇可以說是一個試探者
[00:04:21.700 --> 00:04:24.200]  將上帝對人的愛
[00:04:24.200 --> 00:04:26.300]  變成上帝嫉妒人
[00:04:26.300 --> 00:04:29.700]  就是上帝要人去跟從他
[00:04:29.700 --> 00:04:30.700]  聽他的吩咐
[00:04:30.700 --> 00:04:33.100]  這個才是人最好的生活
[00:04:33.100 --> 00:04:36.500]  但是現在蛇的誘惑
[00:04:36.500 --> 00:04:38.600]  就是講到上帝嫉妒你們
[00:04:38.600 --> 00:04:42.600]  上帝不想你們和他有這樣的地位
[00:04:42.600 --> 00:04:44.500]  和他有這樣的智慧
[00:04:44.500 --> 00:04:47.000]  所以上帝就不讓你們吃
[00:04:47.000 --> 00:04:50.700]  然後將侍奉上帝變成一個奴役人
[00:04:50.700 --> 00:04:52.900]  就是你不用再在上帝之下
[00:04:52.900 --> 00:04:56.500]  你自己可以和上帝平等
[00:04:56.500 --> 00:04:59.100]  不再需要跟從上帝
[00:04:59.100 --> 00:05:03.200]  也講到當你自己好像上帝一樣的時候
[00:05:03.200 --> 00:05:07.400]  你的生命就會相當的完美了
[00:05:07.400 --> 00:05:12.700]  你再不會在任何上帝之下
[00:05:12.700 --> 00:05:17.600]  所以撒旦蛇對夏娃
[00:05:17.600 --> 00:05:20.600]  講出這麼多誘惑的地方
[00:05:20.600 --> 00:05:24.000]  將智慧整個生命的狀態
[00:05:24.000 --> 00:05:28.800]  變成一個人成長的最高高峰
[00:05:28.800 --> 00:05:31.200]  我和上帝是同等的
[00:05:31.200 --> 00:05:34.000]  接著在第六第七節裡面
[00:05:34.000 --> 00:05:35.700]  就講到女人
[00:05:35.700 --> 00:05:39.300]  就是夏娃她看到這棵樹的果子
[00:05:39.300 --> 00:05:42.200]  外表很好看
[00:05:42.200 --> 00:05:45.200]  而且能夠吃了之後
[00:05:45.200 --> 00:05:47.900]  嘩我有智慧好像和上帝一樣
[00:05:47.900 --> 00:05:51.300]  所以她就將這個果子摘下來
[00:05:51.300 --> 00:05:52.400]  就吃了
[00:05:52.400 --> 00:05:57.400]  接著她就將這個果子也給阿當吃
[00:05:57.400 --> 00:05:59.900]  阿當也吃了
[00:05:59.900 --> 00:06:03.400]  接著吃了之後的後果是怎樣呢
[00:06:03.400 --> 00:06:07.500]  那個後果當他們沒有聽到上帝吩咐的時候
[00:06:07.500 --> 00:06:11.000]  整個世界都不同了
[00:06:11.000 --> 00:06:16.300]  整個世界都翻天覆地的改變
[00:06:16.300 --> 00:06:18.300]  阿當其實在過程裡面
[00:06:18.300 --> 00:06:20.200]  上帝要他去領導
[00:06:20.200 --> 00:06:23.100]  可以說是做一個領導夏娃的工作
[00:06:23.100 --> 00:06:24.400]  但是現在不是
[00:06:24.400 --> 00:06:29.700]  他反而被夏娃牽著鼻子走
[00:06:29.700 --> 00:06:32.300]  夏娃叫他吃他就吃了
[00:06:32.300 --> 00:06:33.800]  接著在這裡
[00:06:33.800 --> 00:06:40.500]  一對男女受不住蛇的誘惑
[00:06:40.500 --> 00:06:42.500]  希望和上帝平等
[00:06:42.500 --> 00:06:45.600]  希望和上帝一樣有智慧
[00:06:45.600 --> 00:06:48.900]  而墮入罪惡的深淵當中
[00:06:48.900 --> 00:06:52.900]  在他們有了行動之後
[00:06:52.900 --> 00:06:54.500]  整個世界改變了
[00:06:54.500 --> 00:06:57.000]  人和上帝之間的關係破裂了
[00:06:57.000 --> 00:07:01.300]  接著人和人之間的關係也破裂了
[00:07:01.300 --> 00:07:05.700]  人和萬物的關係也破裂了
[00:07:05.700 --> 00:07:08.600]  所以當一個行動做了之後
[00:07:08.600 --> 00:07:13.500]  整個世界都已經不同了
[00:07:13.500 --> 00:07:15.700]  他和夏娃之間的關係
[00:07:15.700 --> 00:07:20.200]  已經變成一個有很多張力的地方
[00:07:20.200 --> 00:07:22.600]  人的自私的種子
[00:07:22.600 --> 00:07:25.500]  就來臨到人間
[00:07:25.500 --> 00:07:28.700]  接著在第八至十節
[00:07:28.700 --> 00:07:32.800]  繼續說犯罪之後的反應是怎樣
[00:07:32.800 --> 00:07:38.900]  當阿當吃了分辨善惡樹的果子之後
[00:07:38.900 --> 00:07:40.800]  他就覺得自己赤身露體
[00:07:40.800 --> 00:07:44.400]  就立刻拿一些葉子遮住自己的身體
[00:07:44.400 --> 00:07:46.400]  就躲起來了
[00:07:46.400 --> 00:07:50.800]  接著上帝就在圓中行走
[00:07:50.800 --> 00:07:54.200]  就去呼喚和阿當說
[00:07:54.200 --> 00:07:56.300]  阿當你在哪裡呢
[00:07:56.300 --> 00:07:58.400]  其實上帝已經知道發生什麼事
[00:07:58.400 --> 00:08:01.400]  不過上帝去叫阿當的名字
[00:08:01.400 --> 00:08:02.800]  阿當你在哪裡呢
[00:08:02.800 --> 00:08:06.600]  其實是要讓阿當知道自己犯錯
[00:08:06.600 --> 00:08:09.300]  給阿當機會出來
[00:08:09.300 --> 00:08:12.000]  面對他自己犯罪的結果
[00:08:12.000 --> 00:08:14.600]  在這裡可以說
[00:08:14.600 --> 00:08:16.400]  阿當犯罪之後
[00:08:16.400 --> 00:08:18.400]  心裡充滿了懼怕
[00:08:18.400 --> 00:08:24.500]  之前在圓中是能夠面對面和上帝溝通
[00:08:24.500 --> 00:08:26.100]  但現在不是了
[00:08:26.100 --> 00:08:29.000]  因為自己心中知道自己的罪疚
[00:08:29.000 --> 00:08:32.000]  所以不敢面對面去見上帝
[00:08:32.000 --> 00:08:32.800]  所以就遮住自己
[00:08:32.800 --> 00:08:36.400]  就跟上帝說不可以見你
[00:08:36.400 --> 00:08:41.600]  所以犯罪之後的後果是令人逃避上帝
[00:08:41.600 --> 00:08:45.400]  也跟人的關係有一個很大的張力
[00:08:45.400 --> 00:08:47.000]  但上帝在這裡說
[00:08:47.000 --> 00:08:48.800]  你在哪裡
[00:08:48.800 --> 00:08:51.200]  在這裡說到
[00:08:51.200 --> 00:08:53.000]  上帝這句話
[00:08:53.000 --> 00:08:54.600]  這句文句
[00:08:54.600 --> 00:08:56.600]  其實反映上帝的憐憫
[00:08:56.600 --> 00:08:57.800]  其實是在說
[00:08:57.800 --> 00:09:01.000]  上帝沒有完全離開犯罪的人
[00:09:01.000 --> 00:09:04.600]  反而是希望幫助在當中犯罪的人
[00:09:04.600 --> 00:09:06.200]  知道自己的錯
[00:09:06.200 --> 00:09:07.600]  在第十節
[00:09:07.600 --> 00:09:08.800]  阿當就說
[00:09:08.800 --> 00:09:14.000]  因為我們吃了分辨線外術的果子
[00:09:14.000 --> 00:09:18.400]  所以我知道自己赤身露體
[00:09:18.400 --> 00:09:20.200]  所以不敢見你
[00:09:20.200 --> 00:09:22.600]  在第十一至十三節
[00:09:22.600 --> 00:09:25.400]  接著上帝有一個審問
[00:09:25.400 --> 00:09:28.800]  上帝就像一個主控官
[00:09:28.800 --> 00:09:31.600]  去審問這兩個犯罪的人
[00:09:31.600 --> 00:09:34.000]  在第十一至十三節
[00:09:34.000 --> 00:09:35.000]  上帝就問你
[00:09:35.000 --> 00:09:38.600]  你怎麼知道自己赤身露體呢
[00:09:38.600 --> 00:09:40.200]  誰告訴你的呢
[00:09:40.200 --> 00:09:43.000]  你是不是吃了那個不可以吃的
[00:09:43.000 --> 00:09:45.600]  分辨線外術的果子呢
[00:09:45.600 --> 00:09:47.200]  這個阿當
[00:09:47.200 --> 00:09:48.800]  他接著有一個回應
[00:09:48.800 --> 00:09:50.200]  他的回應是什麼呢
[00:09:50.200 --> 00:09:50.800]  他就說
[00:09:50.800 --> 00:09:53.800]  是的,他吃了這棵樹的果子
[00:09:53.800 --> 00:09:56.000]  不過,大家留心去看
[00:09:56.000 --> 00:09:58.800]  他不是說我錯
[00:09:58.800 --> 00:10:00.400]  不是說我錯了,我吃了
[00:10:00.400 --> 00:10:01.200]  不是的
[00:10:01.200 --> 00:10:03.200]  他將責任推給什麼呢
[00:10:03.200 --> 00:10:04.400]  是你
[00:10:04.400 --> 00:10:09.000]  是你做給我的那一個夏娃
[00:10:09.000 --> 00:10:12.000]  他叫我去吃的
[00:10:12.000 --> 00:10:14.200]  在這裡
[00:10:14.200 --> 00:10:15.000]  阿當
[00:10:15.000 --> 00:10:18.400]  他一個可以說是狡辯
[00:10:18.400 --> 00:10:22.400]  其實他將這個回應
[00:10:22.400 --> 00:10:24.000]  看到他有埋怨
[00:10:24.000 --> 00:10:25.600]  他不是認錯,是埋怨
[00:10:25.600 --> 00:10:27.600]  接著推卸責任
[00:10:27.600 --> 00:10:28.800]  接著
[00:10:28.800 --> 00:10:30.200]  自己犯罪的
[00:10:30.200 --> 00:10:33.200]  他就變成自己是一個受害者
[00:10:33.200 --> 00:10:37.800]  是上帝你去將一個夏娃放在我身邊
[00:10:37.800 --> 00:10:40.400]  所以暗示什麼呢
[00:10:40.400 --> 00:10:42.000]  上帝是你的錯
[00:10:42.000 --> 00:10:43.400]  這個悲劇怎麼會發生呢
[00:10:43.400 --> 00:10:45.800]  如果你不是將夏娃放在我身邊
[00:10:45.800 --> 00:10:47.800]  我就不會犯這個錯
[00:10:47.800 --> 00:10:51.000]  所以他不單將責任推給夏娃
[00:10:51.000 --> 00:10:54.000]  也將責任推給上帝
[00:10:54.000 --> 00:10:59.000]  上帝去做夏娃給阿當的時候
[00:10:59.000 --> 00:11:02.000]  是因為那一天獨居不好
[00:11:02.000 --> 00:11:03.800]  所以就做夏娃給他
[00:11:03.800 --> 00:11:08.200]  讓他有一個伴陪著他
[00:11:08.200 --> 00:11:09.400]  但是現在
[00:11:09.400 --> 00:11:13.600]  這個上帝看為好的禮物給阿當
[00:11:13.600 --> 00:11:18.600]  反而令到阿當變成現在很不好的狀態
[00:11:18.600 --> 00:11:19.600]  所以某程度
[00:11:19.600 --> 00:11:24.000]  阿當是埋怨上帝
[00:11:24.000 --> 00:11:25.400]  接著
[00:11:25.400 --> 00:11:28.400]  上帝沒有去對阿當的回應
[00:11:28.400 --> 00:11:31.400]  作一個質疑
[00:11:31.400 --> 00:11:32.200]  沒有理會他
[00:11:32.200 --> 00:11:33.600]  接著就問夏娃
[00:11:33.600 --> 00:11:35.600]  夏娃你做了什麼事呢
[00:11:35.600 --> 00:11:38.200]  接著夏娃她自己
[00:11:38.200 --> 00:11:39.800]  她也沒有
[00:11:39.800 --> 00:11:43.200]  夏娃也沒有馬上承認自己犯錯
[00:11:43.200 --> 00:11:44.800]  以及求上帝的赦免
[00:11:44.800 --> 00:11:47.200]  她真的將責任推卸給什麼呢
[00:11:47.200 --> 00:11:49.600]  她是推卸給這條蛇
[00:11:49.600 --> 00:11:51.200]  是蛇引誘我的
[00:11:51.200 --> 00:11:53.200]  是蛇叫我去做的
[00:11:53.200 --> 00:11:55.000]  不過當然在這裡我們可以看到
[00:11:55.000 --> 00:11:57.600]  夏娃也比阿當好一點
[00:11:57.600 --> 00:12:01.400]  夏娃沒有將責任推給阿當
[00:12:01.400 --> 00:12:03.600]  也沒有這個責任推給上帝
[00:12:03.600 --> 00:12:04.600]  她沒有說
[00:12:04.600 --> 00:12:06.600]  都是你做的那個阿當
[00:12:06.600 --> 00:12:08.000]  成為我的丈夫
[00:12:08.000 --> 00:12:10.200]  是他不好
[00:12:10.200 --> 00:12:12.400]  夏娃沒有這樣去說
[00:12:12.400 --> 00:12:14.400]  所以某程度來說
[00:12:14.400 --> 00:12:15.600]  夏娃這個反應
[00:12:15.600 --> 00:12:16.600]  相對來說
[00:12:16.600 --> 00:12:19.200]  比阿當好一點
[00:12:19.200 --> 00:12:22.000]  接著14至24節
[00:12:22.000 --> 00:12:23.800]  上帝就怎樣去
[00:12:23.800 --> 00:12:26.200]  以一個可以說法官的身份
[00:12:26.200 --> 00:12:27.600]  去對蛇
[00:12:27.600 --> 00:12:28.600]  對男人
[00:12:28.600 --> 00:12:29.600]  對女人
[00:12:29.600 --> 00:12:32.600]  作出一個刑罰的宣判
[00:12:32.600 --> 00:12:34.400]  在第14至15節
[00:12:34.400 --> 00:12:35.600]  首先對蛇
[00:12:35.600 --> 00:12:37.600]  作一個宣判的刑罰
[00:12:37.600 --> 00:12:39.000]  就是將
[00:12:39.000 --> 00:12:40.000]  跟蛇說
[00:12:40.000 --> 00:12:41.600]  蛇就是你以後
[00:12:41.600 --> 00:12:43.000]  你要整個人
[00:12:43.000 --> 00:12:45.000]  就是你的身體要在地上
[00:12:45.000 --> 00:12:46.000]  去爬行
[00:12:46.000 --> 00:12:47.000]  所以某程度
[00:12:47.000 --> 00:12:48.000]  也有她
[00:12:48.000 --> 00:12:49.000]  在當時
[00:12:49.000 --> 00:12:50.600]  很開始的時候
[00:12:50.600 --> 00:12:53.400]  這條蛇不是現在的狀態
[00:12:53.400 --> 00:12:56.600]  不是現在在地上爬行
[00:12:56.600 --> 00:12:58.400]  但是現在因為犯罪之後
[00:12:58.400 --> 00:13:00.400]  上帝給她的刑罰
[00:13:00.400 --> 00:13:02.400]  就是你要在地上爬行
[00:13:02.400 --> 00:13:06.200]  接著你要吃地上的泥土
[00:13:06.200 --> 00:13:07.800]  這個卑賤的
[00:13:07.800 --> 00:13:09.200]  可以說是動作
[00:13:09.200 --> 00:13:10.600]  也鞏固了一件事
[00:13:10.600 --> 00:13:14.000]  就是人對一個動物的管轄權
[00:13:14.000 --> 00:13:16.600]  到後面我們再看到
[00:13:16.600 --> 00:13:17.600]  其實
[00:13:17.600 --> 00:13:19.000]  上帝也指出
[00:13:19.000 --> 00:13:20.000]  罪惡
[00:13:20.000 --> 00:13:21.000]  來臨人間
[00:13:21.000 --> 00:13:22.000]  但是
[00:13:22.000 --> 00:13:24.000]  人其實可以戰勝罪惡
[00:13:24.000 --> 00:13:26.600]  到最後罪惡是會被戰勝的
[00:13:26.600 --> 00:13:29.200]  撒旦也都會
[00:13:29.200 --> 00:13:31.600]  被最後一個私人的審判
[00:13:31.600 --> 00:13:32.600]  在這裡
[00:13:32.600 --> 00:13:35.400]  第14至15節裡說了
[00:13:35.400 --> 00:13:36.800]  對蛇的宣判
[00:13:36.800 --> 00:13:38.600]  也某程度去反映了
[00:13:38.600 --> 00:13:40.400]  人和動物之間的
[00:13:40.400 --> 00:13:42.200]  關係的一個對立
[00:13:42.200 --> 00:13:45.000]  本來人是管轄動物
[00:13:45.000 --> 00:13:46.000]  管理動物
[00:13:46.000 --> 00:13:46.800]  但是
[00:13:46.800 --> 00:13:47.800]  現在人和動物
[00:13:47.800 --> 00:13:50.800]  變成了敵對的關係
[00:13:50.800 --> 00:13:51.800]  接著
[00:13:51.800 --> 00:13:52.600]  上帝也說
[00:13:52.600 --> 00:13:55.000]  我要叫你和女人的後裔
[00:13:55.000 --> 00:13:56.200]  彼此為仇
[00:13:56.200 --> 00:13:57.600]  彼此相鬥
[00:13:57.600 --> 00:14:00.800]  這個女人的後裔是指到人類
[00:14:00.800 --> 00:14:04.000]  蛇的後裔也都象徵著罪惡
[00:14:04.000 --> 00:14:05.600]  也都代表著
[00:14:05.600 --> 00:14:07.400]  使人犯罪的
[00:14:07.400 --> 00:14:09.200]  撒旦
[00:14:09.200 --> 00:14:11.000]  撒旦和罪
[00:14:11.000 --> 00:14:14.000]  和人以後會有一個敵對
[00:14:14.000 --> 00:14:14.600]  不過
[00:14:14.600 --> 00:14:17.000]  上帝也都在說
[00:14:17.000 --> 00:14:19.400]  撒旦可以去傷害人
[00:14:19.400 --> 00:14:20.800]  某一部分
[00:14:20.800 --> 00:14:21.800]  但是有限的
[00:14:21.800 --> 00:14:23.200]  你是傷害了腳筋
[00:14:23.200 --> 00:14:24.000]  但是
[00:14:24.000 --> 00:14:28.400]  女人的後裔卻是可以傷害你的頭
[00:14:28.400 --> 00:14:29.600]  意思就是說
[00:14:29.600 --> 00:14:30.200]  其實
[00:14:30.200 --> 00:14:33.000]  那個力量
[00:14:33.000 --> 00:14:36.000]  人是有力量去對付你的
[00:14:36.000 --> 00:14:37.600]  某程度在這裡
[00:14:37.600 --> 00:14:38.800]  也都限制了
[00:14:38.800 --> 00:14:40.400]  說出撒旦的力量
[00:14:40.400 --> 00:14:41.800]  屈罪的力量
[00:14:41.800 --> 00:14:44.400]  有時我們都將撒旦的力量
[00:14:44.400 --> 00:14:45.600]  抬得很高
[00:14:45.600 --> 00:14:47.000]  覺得他無所不能
[00:14:47.000 --> 00:14:48.200]  無所不知
[00:14:48.200 --> 00:14:48.800]  很多事情
[00:14:48.800 --> 00:14:50.200]  其實在這裡
[00:14:50.200 --> 00:14:52.200]  是將他的能力
[00:14:52.200 --> 00:14:54.200]  和將他能夠做的
[00:14:54.200 --> 00:14:55.600]  是擴大了的
[00:14:55.600 --> 00:14:56.600]  是有限的
[00:14:56.600 --> 00:15:00.200]  對人的攻擊
[00:15:00.200 --> 00:15:02.000]  也是有限的
[00:15:02.000 --> 00:15:03.400]  但是在這裡他說
[00:15:03.400 --> 00:15:07.800]  人到最後是會戰勝罪惡
[00:15:07.800 --> 00:15:11.800]  撒旦最後也會有最後的刑罰
[00:15:11.800 --> 00:15:13.600]  當然在這裡我們看到
[00:15:13.600 --> 00:15:15.600]  是上帝藉著耶穌
[00:15:15.600 --> 00:15:17.400]  來到世界裡面
[00:15:17.400 --> 00:15:19.600]  為我們的罪寫在十字架上
[00:15:19.600 --> 00:15:24.400]  人的罪惡最終得以解決
[00:15:24.400 --> 00:15:28.600]  撒旦到最後也會有最後的刑罰
[00:15:28.600 --> 00:15:31.000]  接著在第16節
[00:15:31.000 --> 00:15:34.800]  說完蛇的刑罰之後
[00:15:34.800 --> 00:15:39.800]  上帝也將刑罰淋到女人夏娃身上
[00:15:39.800 --> 00:15:41.800]  夏娃的刑罰是什麼呢
[00:15:41.800 --> 00:15:45.200]  就是她要被丈夫管轄
[00:15:45.200 --> 00:15:47.800]  某程度上也說到
[00:15:47.800 --> 00:15:50.400]  人世間的夫妻關係
[00:15:50.400 --> 00:15:52.000]  因著人的罪的緣故
[00:15:52.000 --> 00:15:54.200]  某程度上也有一定的張力在裡面
[00:15:54.200 --> 00:15:56.200]  本來如果人犯罪
[00:15:56.200 --> 00:15:59.200]  兩個人之間的關係應該不是這樣的
[00:15:59.200 --> 00:16:01.000]  但是因為人犯罪之後
[00:16:01.000 --> 00:16:03.600]  罪性在我們心中
[00:16:03.600 --> 00:16:08.600]  所以會有兩個人相處的張力在裡面
[00:16:08.600 --> 00:16:10.000]  接著也說到
[00:16:10.000 --> 00:16:13.000]  要有懷生產的苦楚
[00:16:13.000 --> 00:16:18.200]  也許如果夏娃沒有犯罪
[00:16:18.200 --> 00:16:20.200]  生產過程可能不太痛
[00:16:20.200 --> 00:16:23.400]  這個作為女性的福音
[00:16:23.400 --> 00:16:25.400]  但是現在因為人犯罪之後
[00:16:25.400 --> 00:16:29.000]  上帝說你要有懷胎的苦楚
[00:16:29.000 --> 00:16:31.400]  作為你的刑罰
[00:16:31.400 --> 00:16:34.600]  接著第17,19節
[00:16:34.600 --> 00:16:39.400]  說到刑罰的對象就是阿當
[00:16:39.400 --> 00:16:41.800]  阿當的刑罰是什麼呢
[00:16:41.800 --> 00:16:43.800]  上帝跟他說
[00:16:43.800 --> 00:16:46.400]  以後地也因你緣故
[00:16:46.400 --> 00:16:48.000]  某程度上被咒詛
[00:16:48.000 --> 00:16:52.200]  地要伸出擲泥和荊棘
[00:16:52.200 --> 00:16:55.000]  你要很辛苦的勞工作
[00:16:55.000 --> 00:16:58.000]  你才可以糊口
[00:16:58.000 --> 00:17:02.600]  上帝讓人在地上有工作
[00:17:02.600 --> 00:17:04.600]  其實不是一件苦事
[00:17:04.600 --> 00:17:07.600]  未犯罪之前上帝也給阿當工作
[00:17:07.600 --> 00:17:09.000]  不過人犯罪之後
[00:17:09.000 --> 00:17:11.200]  工作的性質就改變了
[00:17:11.200 --> 00:17:14.200]  你要很努力很勞苦
[00:17:14.200 --> 00:17:16.600]  汗流滿面
[00:17:16.600 --> 00:17:19.600]  你才可以謹得糊口
[00:17:19.600 --> 00:17:22.000]  某程度上這個刑罰
[00:17:22.000 --> 00:17:25.600]  跟阿當吃有關係
[00:17:25.600 --> 00:17:29.400]  他吃了分辨善惡術的果子
[00:17:29.400 --> 00:17:31.800]  現在你要汗流滿面
[00:17:31.800 --> 00:17:34.600]  你才可以得到食物
[00:17:34.600 --> 00:17:37.800]  得到你生存的情況
[00:17:37.800 --> 00:17:42.200]  荊棘和擲泥代表著人的失敗
[00:17:42.200 --> 00:17:46.400]  也代表著上帝對人的審判
[00:17:46.400 --> 00:17:49.000]  在這裡也說
[00:17:49.000 --> 00:17:51.400]  到最後在第19節
[00:17:51.400 --> 00:17:54.600]  他說你必汗流滿面才得飯吃
[00:17:54.600 --> 00:17:58.800]  你本是塵土仍要歸於塵土
[00:17:58.800 --> 00:18:01.000]  在這裡也說到
[00:18:01.000 --> 00:18:03.800]  上帝已經說明
[00:18:03.800 --> 00:18:07.000]  你吃的日子必定死
[00:18:07.000 --> 00:18:08.200]  這個事實
[00:18:08.200 --> 00:18:11.200]  在這裡上帝再次宣判
[00:18:11.200 --> 00:18:13.600]  上帝對阿當的刑罰
[00:18:13.600 --> 00:18:18.400]  上帝的預告不會落空
[00:18:18.400 --> 00:18:20.200]  你因為做了行動
[00:18:20.200 --> 00:18:23.200]  所以要面對生命的死亡
[00:18:23.200 --> 00:18:25.400]  在20和21節
[00:18:25.400 --> 00:18:30.400]  再有一個簡短的插曲
[00:18:30.400 --> 00:18:31.200]  20節說
[00:18:31.200 --> 00:18:33.800]  阿當給他妻子起名叫夏娃
[00:18:33.800 --> 00:18:35.400]  因為她是眾生之母
[00:18:35.400 --> 00:18:39.000]  要上帝為阿當和他妻子
