
[00:00:00.000 --> 00:00:04.000]  我們一起來思想神自己的說話
[00:12:39.000 --> 00:12:41.000]  這是一個大家都很支持的工作
[00:12:41.000 --> 00:12:43.000]  所以她就拿著這些獎券
[00:12:43.000 --> 00:12:45.000]  就說現在宜康
[00:12:45.000 --> 00:12:46.000]  你知道了
[00:12:46.000 --> 00:12:47.000]  你都聽過了
[00:12:47.000 --> 00:12:48.000]  現在我們要建多一間
[00:12:48.000 --> 00:12:49.000]  不夠用的
[00:12:49.000 --> 00:12:50.000]  所以要建多一間老人院
[00:12:50.000 --> 00:12:51.000]  請你支持一下買那些券
[00:12:51.000 --> 00:12:52.000]  她說那個基督徒
[00:12:52.000 --> 00:12:53.000]  門都不開給她
[00:12:53.000 --> 00:12:55.000]  隔著玻璃
[00:12:55.000 --> 00:12:57.000]  樣子很厭煩
[00:12:57.000 --> 00:12:58.000]  她說很煩
[00:12:58.000 --> 00:12:59.000]  好像我們不知道
[00:12:59.000 --> 00:13:01.000]  幫她兜售什麼
[00:13:01.000 --> 00:13:03.000]  我們不做這些事
[00:13:03.000 --> 00:13:05.000]  我們不買這些券
[00:13:05.000 --> 00:13:07.000]  她的意思是你過主了
[00:13:07.000 --> 00:13:09.000]  所以她已經很不開心
[00:13:09.000 --> 00:13:11.000]  用不著這樣態度對我
[00:13:11.000 --> 00:13:13.000]  於是她就算了
[00:13:13.000 --> 00:13:14.000]  她轉身走
[00:13:14.000 --> 00:13:15.000]  她裡面那個基督徒說
[00:13:15.000 --> 00:13:16.000]  等一下
[00:13:16.000 --> 00:13:17.000]  然後走進房間裡
[00:13:17.000 --> 00:13:19.000]  拿張單張給她
[00:13:19.000 --> 00:13:21.000]  她還生氣
[00:13:21.000 --> 00:13:24.000]  我聽到都很生氣
[00:13:24.000 --> 00:13:25.000]  你明不明白
[00:13:25.000 --> 00:13:27.000]  我突然間發抖了一句
[00:13:27.000 --> 00:13:28.000]  發抖了一句之後
[00:13:28.000 --> 00:13:29.000]  我有一點點後悔
[00:13:29.000 --> 00:13:31.000]  不過我真的忍不住
[00:13:31.000 --> 00:13:33.000]  有時候基督徒真的只有
[00:13:33.000 --> 00:13:34.000]  有了神聖
[00:13:34.000 --> 00:13:39.000]  沒有了人性
[00:13:39.000 --> 00:13:42.000]  為什麼基督徒會搞成這樣
[00:13:42.000 --> 00:13:44.000]  人家很正當
[00:13:44.000 --> 00:13:45.000]  人性來的
[00:13:45.000 --> 00:13:47.000]  做善事
[00:13:47.000 --> 00:13:49.000]  為什麼你會這樣
[00:13:49.000 --> 00:13:50.000]  很多時候我們真的
[00:13:50.000 --> 00:13:52.000]  我們基督徒要問我們自己
[00:13:52.000 --> 00:13:53.000]  當我們看到社會上
[00:13:53.000 --> 00:13:55.000]  我們現在不是羅馬社會
[00:13:55.000 --> 00:13:56.000]  但是我們有
[00:13:56.000 --> 00:13:57.000]  我們現在周圍世界
[00:13:57.000 --> 00:13:59.000]  告訴我們的美德
[00:13:59.000 --> 00:14:00.000]  當我們看到這些新聞
[00:14:00.000 --> 00:14:02.000]  當這些美德的時候
[00:14:02.000 --> 00:14:03.000]  保羅很有意思
[00:14:03.000 --> 00:14:05.000]  你要提醒問你自己
[00:14:05.000 --> 00:14:07.000]  究竟我們作為基督徒
[00:14:07.000 --> 00:14:08.000]  我是一個基督徒的時候
[00:14:08.000 --> 00:14:09.000]  我會不會這樣做
[00:14:09.000 --> 00:14:11.000]  我能不能做到這樣
[00:14:11.000 --> 00:14:12.000]  這個禮拜我們看到
