
[00:00:00.000 --> 00:00:05.520]  今天我們繼續和大家去看提摩太後書
[00:02:23.720 --> 00:02:26.520]  那個從天而來的賞賜
[00:02:26.520 --> 00:02:29.800]  是這些信念幫助我們有力量
[00:02:29.800 --> 00:02:31.120]  有信心
[00:02:31.120 --> 00:02:35.080]  能夠為福音的緣故同受苦難
[00:02:35.080 --> 00:02:40.080]  去到第二章的上半章的後面
[00:02:40.080 --> 00:02:43.880]  保羅要我們記住耶穌基督
[00:02:43.880 --> 00:02:47.640]  提耶穌基督是我們生命的榜樣
[00:02:47.640 --> 00:02:50.120]  祂在世一生信服
[00:02:50.120 --> 00:02:53.520]  以至甚至受苦受死
[00:02:53.520 --> 00:02:55.320]  所以保羅告訴我們
[00:02:55.320 --> 00:02:56.920]  耶穌活在我們心裏面
[00:02:56.920 --> 00:02:58.360]  是一代一代
[00:02:58.360 --> 00:03:01.720]  我們作為忠心的聖徒
[00:03:01.720 --> 00:03:03.800]  在這裏畏著耶穌的活著
[00:03:03.800 --> 00:03:05.600]  來作見證的
[00:03:05.600 --> 00:03:09.680]  我們是參與這個見證的行列裏面
[00:03:09.680 --> 00:03:12.840]  大概提一提頭一章半的聖經
[00:03:12.840 --> 00:03:17.120]  今天和大家看的是第二章的下半段
[00:03:17.120 --> 00:03:20.640]  由第十四節到二十六節
[00:03:20.640 --> 00:03:23.720]  我們一起先讀這段經文
[00:03:23.720 --> 00:03:30.040]  好 預備起
[00:03:30.040 --> 00:03:33.560]  「你要使眾人回想這些事
[00:03:33.560 --> 00:03:36.600]  在主面前祝福他們
[00:03:36.600 --> 00:03:39.160]  不可謂言語爭辯
[00:03:39.160 --> 00:03:41.640]  這是沒有益處的
[00:03:41.640 --> 00:03:44.440]  只能敗壞聽見的人
[00:03:44.440 --> 00:03:48.400]  你當竭力在神面前得蒙喜悅
[00:03:48.400 --> 00:03:50.600]  作無愧的工人
[00:03:50.600 --> 00:03:54.200]  按著正義分解真理的道
[00:03:54.200 --> 00:03:57.240]  但要遠避世俗的虛談
[00:03:57.240 --> 00:04:02.480]  因為這等人必進到更不敬虔的地步
[00:04:02.480 --> 00:04:05.080]  他們的話如同毒瘡
[00:04:05.080 --> 00:04:06.880]  越爛越大
[00:04:06.880 --> 00:04:10.520]  其中有許米乃和肥里圖
[00:04:10.520 --> 00:04:15.040]  他們偏離了真道說服的事已過
[00:04:15.040 --> 00:04:18.720]  就敗壞好些人的信心
[00:04:18.720 --> 00:04:22.800]  然而神堅固的根基立住了
[00:04:22.800 --> 00:04:25.360]  上面有者印記說
[00:04:25.360 --> 00:04:28.280]  主認識誰是他的人
[00:04:28.280 --> 00:04:31.520]  又說凡稱呼主名的人
[00:04:31.520 --> 00:04:33.840]  總要離開不易
[00:04:33.840 --> 00:04:35.560]  在大戶人家
[00:04:35.560 --> 00:04:38.040]  不但有金器銀器
[00:04:38.040 --> 00:04:40.320]  也有木器瓦器
[00:04:40.320 --> 00:04:42.320]  有作為貴重的
[00:04:42.320 --> 00:04:44.600]  有作為卑賤的
[00:04:44.600 --> 00:04:48.040]  人若自覺脫離卑賤的事
[00:04:48.040 --> 00:04:50.680]  就必作貴重的器皿
[00:04:50.680 --> 00:04:53.760]  成為聖潔合乎主用
[00:04:53.760 --> 00:04:56.560]  預備行各樣的善事
[00:04:56.560 --> 00:04:59.320]  你要逃避少年的私俗
[00:04:59.320 --> 00:05:02.080]  同那清心禱告主的人
[00:05:02.080 --> 00:05:04.560]  追求公義信德
[00:05:04.560 --> 00:05:06.920]  仁愛和平
[00:05:06.920 --> 00:05:10.440]  唯有那如說無學問的辯論
[00:05:10.440 --> 00:05:12.200]  總要棄絕
[00:05:12.200 --> 00:05:16.320]  因為知道這等事是喜憎敬的
[00:05:16.320 --> 00:05:19.720]  然而主的僕人不可憎敬
[00:05:19.720 --> 00:05:23.000]  只要溫溫和和地待眾人
[00:05:23.000 --> 00:05:26.120]  善於教導全心忍耐
[00:05:26.120 --> 00:05:29.320]  用溫柔勸戒那抵擋的人
[00:05:29.320 --> 00:05:32.440]  或神給他們悔改的心
[00:05:32.440 --> 00:05:34.640]  可以明白真道
[00:05:34.640 --> 00:05:38.840]  叫他們者已經被魔鬼任意擄去的
[00:05:38.840 --> 00:05:44.160]  可以醒悟脫離他的網羅
[00:05:44.160 --> 00:05:46.520]  保羅在書信的一開始
[00:05:46.520 --> 00:05:47.640]  正如我剛才提
[00:05:47.640 --> 00:05:51.440]  他記掛著提摩太面對著的困難
[00:05:51.440 --> 00:05:53.040]  很大的挑戰
[00:05:53.040 --> 00:05:56.720]  會令到他退縮膽怯
[00:05:56.720 --> 00:05:58.240]  所以保羅提他
[00:05:58.240 --> 00:06:00.480]  你領受的是一個剛強
[00:06:00.480 --> 00:06:02.840]  仁愛謹守的靈
[00:06:02.840 --> 00:06:04.320]  來到這裡
[00:06:04.320 --> 00:06:07.400]  保羅就去指教提摩太
[00:06:07.400 --> 00:06:09.160]  這個具體的困難
[00:06:09.160 --> 00:06:10.200]  這樣的情況
[00:06:10.200 --> 00:06:12.120]  你如何去回應
[00:06:12.120 --> 00:06:14.640]  如果你從剛才我們讀的經文
[00:06:14.640 --> 00:06:16.080]  保羅的說法裡面
[00:06:16.080 --> 00:06:19.200]  我們知道當時教會面對著
[00:06:19.200 --> 00:06:20.800]  有一些信徒
[00:06:20.800 --> 00:06:22.800]  我們叫他們假的教師
[00:06:22.800 --> 00:06:24.960]  他們傳遞著這個道理
[00:06:24.960 --> 00:06:26.720]  這些人的特色是什麼呢
[00:06:26.720 --> 00:06:30.520]  就是在意世俗的虛談
[00:06:30.520 --> 00:06:34.920]  其實提摩太前書的一章六節
[00:06:34.920 --> 00:06:36.480]  其實已經有提了
[00:06:36.480 --> 00:06:40.600]  保羅寫給提摩太的之前那封信
[00:06:40.600 --> 00:06:43.840]  他已經提到有些人偏離了一些正路
[00:06:43.840 --> 00:06:46.040]  去講虛浮的話
[00:06:46.040 --> 00:06:47.920]  去做一個教師
[00:06:47.920 --> 00:06:51.760]  不明白自己所說什麼
[00:06:51.760 --> 00:06:53.520]  那些是什麼呢
[00:06:53.520 --> 00:06:56.760]  是荒蕪無憑的話語
[00:06:56.760 --> 00:06:59.720]  是那些無窮的家譜
[00:06:59.720 --> 00:07:00.720]  可能可以想像
[00:07:00.720 --> 00:07:02.240]  其實也有很多家譜
[00:07:02.240 --> 00:07:03.480]  也照樣討論
[00:07:03.480 --> 00:07:05.920]  很多東西很特別
[00:07:05.920 --> 00:07:10.080]  這等事只生辯論
[00:07:10.080 --> 00:07:12.360]  當時教會面對著這些人
[00:07:12.360 --> 00:07:13.600]  一直在談
[00:07:13.600 --> 00:07:15.520]  說一些很虛的東西
[00:07:15.520 --> 00:07:17.920]  在彼此說
[00:07:17.920 --> 00:07:20.640]  開始帶來壞的影響
[00:07:20.640 --> 00:07:22.120]  生辯論
[00:07:22.120 --> 00:07:24.040]  大家在爭辯
[00:07:24.040 --> 00:07:25.800]  來到這裡
[00:07:25.800 --> 00:07:28.200]  提摩太後書
[00:07:28.200 --> 00:07:33.120]  保羅形容他們更加嚴重
[00:07:33.120 --> 00:07:35.680]  二章十七節說他們的話
[00:07:35.680 --> 00:07:37.400]  如同毒瘡
[00:07:37.400 --> 00:07:39.480]  毒瘡我們很明白
[00:07:39.480 --> 00:07:40.520]  不過今天就更加明白
[00:07:40.520 --> 00:07:42.240]  就是癌症
[00:07:42.240 --> 00:07:42.960]  就是癌症
[00:07:42.960 --> 00:07:45.800]  所以越爛越大
[00:07:45.800 --> 00:07:48.000]  是很大的影響
[00:07:48.000 --> 00:07:50.120]  保羅認識當中有的人物
[00:07:50.120 --> 00:07:51.240]  其中有兩個
[00:07:51.240 --> 00:07:53.320]  一個叫許米乃
[00:07:53.320 --> 00:07:56.560]  其實提摩太前書一章已經提到這個人
[00:07:56.560 --> 00:07:59.760]  是被保羅趕出教會
[00:07:59.760 --> 00:08:02.000]  那個肥里圖就名不經傳
[00:08:02.000 --> 00:08:02.720]  只在這裡提
[00:08:02.720 --> 00:08:04.920]  可能保羅是同黨
[00:08:04.920 --> 00:08:07.480]  保羅說他們所說的道理
[00:08:07.480 --> 00:08:09.480]  偏離了真道
[00:08:09.480 --> 00:08:11.280]  說什麼呢?
[00:08:11.280 --> 00:08:12.680]  十八節說他們說
[00:08:12.680 --> 00:08:15.400]  復活的事已過
[00:08:15.400 --> 00:08:16.400]  這裡有幾個可能
[00:08:16.400 --> 00:08:18.400]  其中第一個可能是
[00:08:18.400 --> 00:08:19.680]  其實保羅也說過
[00:08:19.680 --> 00:08:24.120]  因為我們是與基督同死同活
[00:08:24.120 --> 00:08:26.200]  耶穌基督死了又復活
[00:08:26.200 --> 00:08:28.120]  我們復活了
[00:08:28.120 --> 00:08:29.440]  我們現在已經復活
[00:08:29.440 --> 00:08:32.200]  所以復活的事已經過去了
[00:08:32.200 --> 00:08:33.000]  復活了
[00:08:33.000 --> 00:08:35.320]  不會有將來的復活
[00:08:35.320 --> 00:08:37.160]  這是第一個可能
[00:08:37.160 --> 00:08:38.800]  另一個可能是
[00:08:38.800 --> 00:08:40.600]  你記得提摩太
[00:08:40.600 --> 00:08:43.360]  他在以弗所去募會
[00:08:43.360 --> 00:08:46.320]  以弗所當時是一個大都會
[00:08:46.320 --> 00:08:48.600]  充滿著異教
[00:08:48.600 --> 00:08:52.200]  充滿著很多希臘羅馬的學說
[00:08:52.200 --> 00:08:54.600]  當時的希羅文化
[00:08:54.600 --> 00:08:56.880]  其中一個看法也很普遍
[00:08:56.880 --> 00:08:59.920]  他們將人體為二分的
[00:08:59.920 --> 00:09:03.840]  靈魂和肉體是分開的
[00:09:03.840 --> 00:09:06.320]  他們認為肉體是邪惡的
[00:09:06.320 --> 00:09:07.840]  所以復活
[00:09:07.840 --> 00:09:10.360]  就只是靈性上的復活
[00:09:10.360 --> 00:09:13.160]  沒有所謂身體復活的
[00:09:13.160 --> 00:09:16.000]  這些觀念影響什麼呢?
[00:09:16.000 --> 00:09:17.600]  影響了弟兄姊妹
[00:09:17.600 --> 00:09:21.920]  淡化了對未來的盼望
[00:09:21.920 --> 00:09:25.200]  沒有 將來的就是今生
[00:09:25.200 --> 00:09:28.760]  又因為他們覺得肉體不重要
[00:09:28.760 --> 00:09:31.560]  所以就會出現兩個極端
[00:09:31.560 --> 00:09:32.600]  一是不重要
[00:09:32.600 --> 00:09:34.280]  所以肉體做什麼都可以
[00:09:34.280 --> 00:09:36.600]  所以有那些重肉主義
[00:09:36.600 --> 00:09:38.240]  吃啦 喝啦
[00:09:38.240 --> 00:09:40.520]  什麼關係都不要緊
[00:09:40.520 --> 00:09:43.480]  因為肉體不影響你的靈性
[00:09:43.480 --> 00:09:44.880]  另一個極端
[00:09:44.880 --> 00:09:46.080]  就是禁肉主義
[00:09:46.080 --> 00:09:48.120]  因為肉體是邪惡的
[00:09:48.120 --> 00:09:49.840]  所以不要給它那麼多東西
[00:09:49.840 --> 00:09:53.760]  所以這些扭曲了的觀念
[00:09:53.760 --> 00:09:54.760]  對保羅來說
[00:09:54.760 --> 00:09:56.320]  他說這些道理
[00:09:56.320 --> 00:10:00.800]  敗壞了很多人的信心
[00:10:00.800 --> 00:10:05.080]  這是當時提摩太教會
[00:10:05.080 --> 00:10:08.000]  面對著的挑戰
[00:10:08.000 --> 00:10:09.600]  你想像其實是一個
[00:10:09.600 --> 00:10:12.240]  都挺嚴峻的衝擊
[00:10:12.240 --> 00:10:16.640]  如果沙孫有些人在亂說話
[00:10:16.640 --> 00:10:17.920]  然後你又在那裡爭論
[00:10:17.920 --> 00:10:20.840]  這個說不是 那個說是
[00:10:20.840 --> 00:10:26.240]  對一個年輕的提摩太作為目者
[00:10:26.240 --> 00:10:27.080]  其實真的不容易
[00:10:27.080 --> 00:10:29.880]  所以你可能想像難怪他又害怕
[00:10:29.880 --> 00:10:31.880]  又哭
[00:10:31.880 --> 00:10:34.160]  我想保羅很心痛
[00:10:34.160 --> 00:10:36.520]  他要面對的一個處境
[00:10:36.520 --> 00:10:39.520]  一點都不容易
[00:10:39.520 --> 00:10:40.640]  第十四節
[00:10:40.640 --> 00:10:43.240]  保羅就要提提摩太
[00:10:43.240 --> 00:10:44.640]  面對一個這樣的狀況
[00:10:44.640 --> 00:10:46.440]  是怎樣呢
[00:10:46.440 --> 00:10:50.480]  他說你要使眾人回想這些事
[00:10:50.480 --> 00:10:51.320]  這些事是什麼
[00:10:51.320 --> 00:10:54.960]  就是前面之前二章甚至一章提過
[00:10:54.960 --> 00:10:59.120]  這裡說的是耶穌基督真理的道
[00:10:59.120 --> 00:11:00.360]  他說你要提醒大家
[00:11:00.360 --> 00:11:04.760]  記得其實你起初所領受的是什麼訊息
[00:11:04.760 --> 00:11:08.320]  耶穌基督從死裡復活的福音
[00:11:08.320 --> 00:11:11.640]  是真實的歷史見證
[00:11:11.640 --> 00:11:16.280]  耶穌死復活直到今天
[00:11:16.280 --> 00:11:19.280]  然後保羅就要提摩太
[00:11:19.280 --> 00:11:21.120]  很謹慎很鄭重
[00:11:21.120 --> 00:11:26.160]  在再主面前去祝福大家
[00:11:26.160 --> 00:11:27.480]  意思可能就是
[00:11:27.480 --> 00:11:29.920]  你要開一個特別會或大會
[00:11:29.920 --> 00:11:31.560]  可能是這樣
[00:11:31.560 --> 00:11:33.120]  「祝福」在這裡解釋
[00:11:33.120 --> 00:11:36.480]  其實可以譯作「警告」
[00:11:36.480 --> 00:11:38.800]  提摩太要警告弟兄姊妹
[00:11:38.800 --> 00:11:40.280]  警告什麼
[00:11:40.280 --> 00:11:43.880]  不要為言語爭辯
[00:11:43.880 --> 00:11:46.360]  因為是沒有益處的
[00:11:46.360 --> 00:11:50.320]  只會敗壞聽見的人
[00:11:50.320 --> 00:11:55.640]  這是保羅當他去到第二章的下半章
[00:11:55.640 --> 00:11:59.360]  面對著教會具體的處境
[00:11:59.360 --> 00:12:01.640]  他最首要提的
[00:12:01.640 --> 00:12:03.160]  不要爭辯
[00:12:03.160 --> 00:12:05.760]  有時面對著挑戰
[00:12:05.760 --> 00:12:07.440]  這些反對的
[00:12:07.440 --> 00:12:09.720]  我們當然很想跟他辯駁
[00:12:09.720 --> 00:12:10.800]  很想爭辯過
[00:12:10.800 --> 00:12:14.200]  很想為上帝的真理而戰
[00:12:14.200 --> 00:12:16.680]  不過保羅在這裡的看法是
[00:12:16.680 --> 00:12:20.000]  不要為言語爭辯
[00:12:20.000 --> 00:12:21.200]  不單止沒有益處
[00:12:21.200 --> 00:12:22.600]  是有害
[00:12:22.600 --> 00:12:25.640]  反而會敗壞聽見的人
[00:12:25.640 --> 00:12:27.200]  你爭辯的時候可能你很清楚
[00:12:27.200 --> 00:12:29.120]  不過聽見的人
[00:12:29.120 --> 00:12:30.360]  你越爭辯越覺得
[00:12:30.360 --> 00:12:32.720]  哦 兩邊都爭辯
[00:12:32.720 --> 00:12:36.640]  他就更困難
[00:12:36.640 --> 00:12:40.440]  敗壞這個字甚至新譯本譯作「摧毀」
[00:12:40.440 --> 00:12:42.280]  後果很嚴重
[00:12:42.280 --> 00:12:46.440]  保羅在這裡不是想息事寧人
[00:12:46.440 --> 00:12:47.480]  和和氣氣
[00:12:47.480 --> 00:12:48.520]  大家不要爭辯
[00:12:48.520 --> 00:12:50.080]  不是這樣
[00:12:50.080 --> 00:12:52.440]  是他知道這些人的目的
[00:12:52.440 --> 00:12:56.880]  是透過爭辯而想得到利益
[00:12:56.880 --> 00:12:59.240]  提摩太前書提過這班人
[00:12:59.240 --> 00:13:00.920]  有人傳二教不服從
[00:13:00.920 --> 00:13:03.120]  我們的主耶穌基督純正的話
[00:13:03.120 --> 00:13:05.960]  和合乎敬虔的道理
[00:13:05.960 --> 00:13:08.520]  他們自高自大一無所知
[00:13:08.520 --> 00:13:11.480]  專好聞難爭辯言辭
[00:13:11.480 --> 00:13:14.200]  從此生出疾度紛爭
[00:13:14.200 --> 00:13:15.800]  毀謗妄疑
[00:13:15.800 --> 00:13:17.200]  並乃壞了心術
[00:13:17.200 --> 00:13:19.840]  失喪真理之人的真敬
[00:13:19.840 --> 00:13:25.160]  他們以敬虔為得利的門路
[00:13:25.160 --> 00:13:26.520]  這班人很想爭辯
[00:13:26.520 --> 00:13:27.960]  很想表達自己
[00:13:27.960 --> 00:13:30.320]  很想證明自己
[00:13:30.320 --> 00:13:35.120]  為著成為得利的門路
[00:13:35.120 --> 00:13:40.320]  所以保羅看見這個情況
[00:13:40.320 --> 00:13:41.720]  他提醒提摩太
[00:13:41.720 --> 00:13:43.520]  如何對應
[00:13:43.520 --> 00:13:45.560]  不是去爭辯
[00:13:45.560 --> 00:13:48.680]  是先對自己的追求
[00:13:48.680 --> 00:13:50.360]  先做好自己
[00:13:50.360 --> 00:13:53.000]  所以保羅吩咐提摩太
[00:13:53.000 --> 00:13:58.000]  你當竭力在神面前得蒙喜悅
[00:13:58.000 --> 00:14:00.640]  作無愧的工人
[00:14:00.640 --> 00:14:02.520]  「無愧」這個字
[00:14:02.520 --> 00:14:04.040]  可能是保羅自己作的
[00:14:04.040 --> 00:14:06.280]  因為整本聖經只有這裡有
[00:14:06.280 --> 00:14:09.760]  希臘也很少見到一個這樣的字
[00:14:09.760 --> 00:14:10.960]  不過其實很容易
[00:14:10.960 --> 00:14:12.160]  其實如果你知道
[00:14:12.160 --> 00:14:13.960]  第一章我有提過
[00:14:13.960 --> 00:14:17.160]  保羅三次說「不以為恥」
[00:14:17.160 --> 00:14:18.040]  其實就是那個字
[00:14:18.040 --> 00:14:19.480]  不過那個字是動詞
[00:14:19.480 --> 00:14:22.120]  這個字是形容詞
[00:14:22.120 --> 00:14:24.040]  保羅說
[00:14:24.040 --> 00:14:28.160]  要竭力在神面前得蒙喜悅
[00:14:28.160 --> 00:14:33.880]  做一個讓人見到你不以為恥的人
[00:14:33.880 --> 00:14:38.000]  所以中文的翻譯其實也貼切
[00:14:38.000 --> 00:14:41.360]  作為一個無愧於心的人
[00:14:41.360 --> 00:14:45.880]  如何做一個上帝無愧的工人呢
[00:14:45.880 --> 00:14:46.960]  我提一點
[00:14:46.960 --> 00:14:50.720]  提摩太後書不只是跟傳道人說
[00:14:50.720 --> 00:14:52.840]  頂展會怎樣聽呢
[00:14:52.840 --> 00:14:54.120]  可能就是
[00:14:54.120 --> 00:14:57.560]  你如何做一個無愧的老師
[00:14:57.560 --> 00:14:59.840]  一個無愧的醫生
[00:14:59.840 --> 00:15:02.280]  一個無愧的司機
[00:15:02.280 --> 00:15:04.400]  或者一個無愧的父母
[00:15:04.400 --> 00:15:06.200]  子女
[00:15:06.200 --> 00:15:08.400]  所以我盼望我們聽的時候
[00:15:08.400 --> 00:15:10.000]  不只是傳道人說
[00:15:10.000 --> 00:15:11.280]  那你要做吧
[00:15:11.280 --> 00:15:13.880]  我們也有份
[00:15:13.880 --> 00:15:16.920]  保羅提醒提摩太第一方面
[00:15:16.920 --> 00:15:18.480]  一個無愧的工人
[00:15:18.480 --> 00:15:22.480]  按在正義分解真理的讀
[00:15:22.480 --> 00:15:25.320]  正義分解這個字是比較特別的
[00:15:25.320 --> 00:15:27.760]  保羅經常用特別的字
[00:15:27.760 --> 00:15:30.400]  這個字是一個黏在一起的字
[00:15:30.400 --> 00:15:32.880]  正確和分割
[00:15:32.880 --> 00:15:34.720]  所以是正義分解
[00:15:34.720 --> 00:15:36.720]  聽起來好像切豬肉一樣
[00:15:36.720 --> 00:15:39.040]  把經文切開
[00:15:39.040 --> 00:15:40.600]  大概的意思可能
[00:15:40.600 --> 00:15:42.800]  直接解釋也可以
[00:15:42.800 --> 00:15:44.440]  很細緻地講解
[00:15:44.440 --> 00:15:47.880]  不過在舊約的希臘文譯本
[00:15:47.880 --> 00:15:49.040]  七十字譯本
[00:15:49.040 --> 00:15:50.280]  就有用這個字
[00:15:50.280 --> 00:15:51.560]  在兩個地方
[00:15:51.560 --> 00:15:53.880]  《湛然》的三章和十一章
[00:15:53.880 --> 00:15:56.320]  那裡連同道路一起用
[00:15:56.320 --> 00:15:59.040]  就是說這條道路平坦
[00:15:59.040 --> 00:16:00.280]  正直
[00:16:00.280 --> 00:16:01.920]  所以意思就是
[00:16:01.920 --> 00:16:04.560]  去修直一條道路
[00:16:04.560 --> 00:16:06.160]  難不難啊
[00:16:06.160 --> 00:16:06.760]  難了可以
[00:16:06.760 --> 00:16:07.760]  不難也可以
[00:16:07.760 --> 00:16:08.680]  就整直它吧
[00:16:08.680 --> 00:16:10.840]  不過你要很專注
[00:16:10.840 --> 00:16:12.360]  你知道修路的人
[00:16:12.360 --> 00:16:13.760]  其實他們有個
[00:16:13.760 --> 00:16:14.720]  拉一條線
[00:16:14.720 --> 00:16:17.480]  要砌好才砌
[00:16:17.480 --> 00:16:19.080]  保羅的意思就是
[00:16:19.080 --> 00:16:22.840]  用在你要講解真理的道
[00:16:22.840 --> 00:16:24.920]  你就正確
[00:16:24.920 --> 00:16:26.240]  忠心
[00:16:26.240 --> 00:16:27.440]  一步一步做好它
[00:16:27.440 --> 00:16:30.400]  就可以了
[00:16:30.400 --> 00:16:31.400]  保羅的意思是
[00:16:31.400 --> 00:16:34.200]  上帝所顯明的道
[00:16:34.200 --> 00:16:36.560]  不是靠那些虛談
[00:16:36.560 --> 00:16:39.240]  靠你爭辯而清楚
[00:16:39.240 --> 00:16:41.760]  而是人忠心
[00:16:41.760 --> 00:16:45.120]  盡力講解明白
[00:16:45.120 --> 00:16:46.600]  你由起初開始
[00:16:46.600 --> 00:16:47.880]  一路領受
[00:16:47.880 --> 00:16:48.960]  你就去講
[00:16:48.960 --> 00:16:50.120]  去表達
[00:16:50.120 --> 00:16:52.240]  那就夢主喜悅
[00:16:52.240 --> 00:16:56.400]  而且保羅提醒提摩泰
[00:16:56.400 --> 00:17:00.320]  他說神堅固的根基立住了
[00:17:00.320 --> 00:17:03.000]  他用的一個建築物的比喻
[00:17:03.000 --> 00:17:05.560]  這裡雙重保證
[00:17:05.560 --> 00:17:08.560]  不單止這個建築物的根基
[00:17:08.560 --> 00:17:11.840]  說的質料是堅固的
[00:17:11.840 --> 00:17:13.160]  是硬朗的
[00:17:13.160 --> 00:17:15.560]  不是偷工減料的
[00:17:15.560 --> 00:17:16.560]  另外呢
[00:17:16.560 --> 00:17:18.120]  這個根基是立住
[00:17:18.120 --> 00:17:21.600]  意思是站得穩
[00:17:21.600 --> 00:17:22.640]  動也不動
[00:17:22.640 --> 00:17:25.080]  穩如泰山
[00:17:25.080 --> 00:17:28.200]  雖然面對假教師的教導
[00:17:28.200 --> 00:17:30.920]  有些人怎會受到影響
[00:17:30.920 --> 00:17:33.560]  不過保羅的信念是
[00:17:33.560 --> 00:17:36.680]  上帝的道不會動搖
[00:17:36.680 --> 00:17:41.320]  上帝的道不會因為人的破壞而虧損
[00:17:41.320 --> 00:17:44.560]  另外在這個建築物裡面有兩個印記
[00:17:44.560 --> 00:17:46.080]  你可以想像
[00:17:46.080 --> 00:17:50.960]  在大廈下面有兩塊牌
[00:17:50.960 --> 00:17:53.080]  第一個寫的是
[00:17:53.080 --> 00:17:56.480]  主認識誰是他的人
[00:17:56.480 --> 00:17:59.160]  這裡有一個舊約的典故
[00:17:59.160 --> 00:18:01.560]  文素記的十六章
[00:18:01.560 --> 00:18:05.120]  記述的是可拉黨的叛變
[00:18:05.120 --> 00:18:09.720]  如果你記得當時可拉帶著幾個家族
[00:18:09.720 --> 00:18:14.160]  覺得摩西你為甚麼有權去做那個
[00:18:14.160 --> 00:18:15.200]  說事人
[00:18:15.200 --> 00:18:16.080]  我們也可以
[00:18:16.080 --> 00:18:19.880]  所以他們想推翻摩西的帶領
[00:18:19.880 --> 00:18:23.040]  摩西當時對他們說
[00:18:23.040 --> 00:18:29.440]  耶和華必指示誰是屬他的
[00:18:29.440 --> 00:18:34.840]  被假教師挑戰和破壞
[00:18:34.840 --> 00:18:36.720]  保羅提這件事
[00:18:36.720 --> 00:18:39.680]  當時不是摩西自己證明自己
[00:18:39.680 --> 00:18:42.800]  我有多有學歷
[00:18:42.800 --> 00:18:44.760]  我有多有經歷
[00:18:44.760 --> 00:18:46.880]  他說交給上帝
[00:18:46.880 --> 00:18:50.280]  上帝指示誰是屬他的
[00:18:50.280 --> 00:18:52.840]  所以保羅安慰提摩太太放心
[00:18:52.840 --> 00:18:55.400]  不是你能否贏他們
[00:18:55.400 --> 00:19:00.160]  不是他自己證明你是真是假
[00:19:00.160 --> 00:19:04.280]  上帝知道誰是屬他的
[00:19:04.280 --> 00:19:07.960]  今天我們也有一些偏差的道理
