
[00:00:00.000 --> 00:00:03.000]  聖經很清楚地跟我們說
[00:03:39.000 --> 00:03:45.000]  主我們祈禱,求祢帶領我們在愛當中,願祢更加親近
[00:03:45.000 --> 00:03:51.000]  更加能夠做祢所做的事,能夠行祢所行的事
[00:03:51.000 --> 00:03:56.000]  主今早上,多謝祢讓我們一齊讀聖經,思想祢的真理
[00:03:56.000 --> 00:04:01.000]  求主的聖靈臨在我們當中,開我們的心眼
[00:04:01.000 --> 00:04:07.000]  開通我們的耳朵,讓我們聽見祢的微聲,知道祢的引導
[00:04:07.000 --> 00:04:11.000]  求祢遮蓋人的不足,施恩於我們
[00:04:11.000 --> 00:04:16.000]  我們祈禱奉主耶穌的名字,祈求,阿門
[00:04:16.000 --> 00:04:22.000]  我們再看回聖經的約翰一書第四章
[00:04:22.000 --> 00:04:26.000]  剛剛在前兩天我自己靈修的時候
[00:04:26.000 --> 00:04:31.000]  再看回科林書裡面有關主耶穌登山變相的事跡
[00:04:31.000 --> 00:04:34.000]  大家記得當時當主耶穌和三位門徒上到山上
[00:04:34.000 --> 00:04:38.000]  祂就改變形象,衣服放光
[00:04:38.000 --> 00:04:41.000]  在那時候彼得怎樣做?
[00:04:41.000 --> 00:04:47.000]  彼得就說:主耶穌我們為你們蓋三座棚子
[00:04:47.000 --> 00:04:50.000]  讓你們可以在這裡很舒服地休息
[00:04:50.000 --> 00:04:53.000]  當時耶穌沒有回答他們
[00:04:53.000 --> 00:04:59.000]  後來聖經說有一個雲彩來遮蓋、環繞著主耶穌
[00:04:59.000 --> 00:05:02.000]  然後從天上有聲音就出現
[00:05:02.000 --> 00:05:04.000]  是什麼聲音?
[00:05:04.000 --> 00:05:10.000]  「這是我的愛子,你們要聽他」
[00:05:10.000 --> 00:05:14.000]  原來最重要的不是為神做些什麼
[00:05:14.000 --> 00:05:17.000]  最重要的是知道主耶穌是神所愛
[00:05:17.000 --> 00:05:20.000]  是祂的愛子願意賜給我們
[00:05:20.000 --> 00:05:23.000]  表達祂對我們的愛
[00:05:23.000 --> 00:05:25.000]  然後聖經很清楚地說
[00:05:25.000 --> 00:05:30.000]  神要我們聽從主耶穌
[00:05:30.000 --> 00:05:33.000]  多於為祂做些什麼
[00:05:33.000 --> 00:05:36.000]  而主耶穌最大對我們的命令和吩咐
[00:05:36.000 --> 00:05:40.000]  就是彼此相愛
[00:05:40.000 --> 00:05:42.000]  如果你的工作、你的侍奉
[00:05:42.000 --> 00:05:45.000]  是一種對主耶穌的愛的表達
[00:05:45.000 --> 00:05:47.000]  那是蒙越立的
[00:05:47.000 --> 00:05:49.000]  如果你的侍奉、你的工作
[00:05:49.000 --> 00:05:51.000]  沒有帶著愛的動機
[00:05:51.000 --> 00:05:53.000]  這不是神所喜歡的
[00:05:53.000 --> 00:05:55.000]  因為神所最重視的就是
[00:05:55.000 --> 00:05:59.000]  你要聽祂的吩咐
[00:05:59.000 --> 00:06:01.000]  因此今天我們要看的經文
[00:06:01.000 --> 00:06:03.000]  就是看到神對我們的吩咐
[00:06:03.000 --> 00:06:07.000]  因此我們先看第三章二十三節
[00:06:07.000 --> 00:06:11.000]  《約翰一書》第三章二十三節
[00:06:11.000 --> 00:06:13.000]  神的命令這麼說
[00:06:13.000 --> 00:06:15.000]  神的命令就是叫我們
[00:06:15.000 --> 00:06:18.000]  信祂兒子耶穌基督的命
[00:06:18.000 --> 00:06:21.000]  且照祂所賜給我們的命令
[00:06:21.000 --> 00:06:23.000]  彼此相愛
[00:06:23.000 --> 00:06:26.000]  這個命令有兩部分
[00:06:26.000 --> 00:06:28.000]  第一是信主耶穌的命
[00:06:28.000 --> 00:06:32.000]  第二是照祂所賜給我們的命令
[00:06:32.000 --> 00:06:34.000]  彼此相愛
[00:06:34.000 --> 00:06:37.000]  因此經文的第四章第一至第六節
[00:06:37.000 --> 00:06:41.000]  就說到怎樣去承認主耶穌的聖名
[00:06:41.000 --> 00:06:43.000]  接受祂、承認祂
[00:06:43.000 --> 00:06:45.000]  而第七節開始就說到
[00:06:45.000 --> 00:06:48.000]  怎樣在神的愛當中彼此相愛
[00:06:48.000 --> 00:06:51.000]  亦是今天我們要集中思想的主題
[00:06:51.000 --> 00:06:53.000]  首先我們從第七節開始
[00:06:53.000 --> 00:06:55.000]  一直看到第二十一節
[00:06:55.000 --> 00:06:58.000]  你會看到聖經有五個小段落
[00:06:58.000 --> 00:07:01.000]  我們就從這五個重點來思想
[00:07:01.000 --> 00:07:03.000]  第一個重點是七至八節
[00:07:03.000 --> 00:07:07.000]  第二個重點是九節至十二節
[00:07:07.000 --> 00:07:11.000]  第三是十三節至十六節的中間
[00:07:11.000 --> 00:07:16.000]  然後第四個重點是十六節中間至十八節
[00:07:16.000 --> 00:07:21.000]  最後第五個重點是十九至二十一節
[00:07:21.000 --> 00:07:23.000]  我們一步步來思想
[00:07:23.000 --> 00:07:25.000]  第七節我們看到的是
[00:07:25.000 --> 00:07:28.000]  愛神的原來就是認識神的人
[00:07:28.000 --> 00:07:31.000]  愛神的就是認識神
[00:07:31.000 --> 00:07:33.000]  第七節
[00:07:33.000 --> 00:07:35.000]  親愛的弟兄
[00:07:35.000 --> 00:07:37.000]  我們應當彼此相愛
[00:07:37.000 --> 00:07:40.000]  因為愛是從神來的
[00:07:40.000 --> 00:07:43.000]  凡有愛心的都是由神而生
[00:07:43.000 --> 00:07:44.000]  並且認識神
[00:07:44.000 --> 00:07:47.000]  沒有愛心的就不認識神
[00:07:47.000 --> 00:07:50.000]  因為神就是愛
[00:07:50.000 --> 00:07:54.000]  聖經提到愛是從神來的
[00:07:54.000 --> 00:07:59.000]  很明顯說的是神就是愛的源頭
[00:07:59.000 --> 00:08:02.000]  如果不是摺連在神的身上
[00:08:02.000 --> 00:08:04.000]  我們就不能夠愛
[00:08:04.000 --> 00:08:08.000]  我們本身自己沒有那種愛的能力
[00:08:08.000 --> 00:08:10.000]  因此當我們信耶穌之後
[00:08:10.000 --> 00:08:13.000]  和主耶穌建立了個人的關係
[00:08:13.000 --> 00:08:16.000]  就好像摺連在主耶穌的身上
[00:08:16.000 --> 00:08:19.000]  因此主的愛流通我們的生命
[00:08:19.000 --> 00:08:23.000]  我們的生命也產生了一種愛的本質
[00:08:23.000 --> 00:08:25.000]  我們就能夠愛
[00:08:25.000 --> 00:08:28.000]  聖經將這兩個命令放在一起
[00:08:28.000 --> 00:08:31.000]  是必須先信耶穌的命
[00:08:31.000 --> 00:08:35.000]  然後可以彼此相愛
[00:08:35.000 --> 00:08:38.000]  如果大家見過一些很漂亮的
[00:08:38.000 --> 00:08:39.000]  大的水晶燈
[00:08:39.000 --> 00:08:41.000]  你說設計很漂亮
[00:08:41.000 --> 00:08:43.000]  質地很漂亮
[00:08:43.000 --> 00:08:44.000]  沒錯不錯
[00:08:44.000 --> 00:08:46.000]  但是如果你摺水晶燈
[00:08:46.000 --> 00:08:48.000]  是不會光亮的
[00:08:48.000 --> 00:08:50.000]  你就覺得很可惜
[00:08:50.000 --> 00:08:54.000]  直至水晶燈插在電源那裡
[00:08:54.000 --> 00:08:57.000]  從源頭拿到能力
[00:08:57.000 --> 00:08:59.000]  因此發出光芒
[00:08:59.000 --> 00:09:02.000]  在那個時候你會更深刻見到
[00:09:02.000 --> 00:09:06.000]  那種美麗的光華
[00:09:06.000 --> 00:09:10.000]  生命如果不摺連在神的身上
[00:09:10.000 --> 00:09:13.000]  不要期望能夠發光芒
[00:09:13.000 --> 00:09:16.000]  如果不是真正信靠耶穌
[00:09:16.000 --> 00:09:18.000]  不是尋求神的愛的源頭
[00:09:18.000 --> 00:09:21.000]  愛因此臨到我們
[00:09:21.000 --> 00:09:24.000]  我們都不能夠發出什麼光芒
[00:09:24.000 --> 00:09:25.000]  聖經很清楚
[00:09:25.000 --> 00:09:26.000]  開章明義說
[00:09:26.000 --> 00:09:31.000]  因為愛是從神來的
[00:09:31.000 --> 00:09:33.000]  摺連在祂身上
[00:09:33.000 --> 00:09:36.000]  就能夠彼此相愛
[00:09:36.000 --> 00:09:37.000]  聖經再說
[00:09:37.000 --> 00:09:40.000]  凡有愛心的就是認識神
[00:09:40.000 --> 00:09:41.000]  反面說
[00:09:41.000 --> 00:09:45.000]  沒有愛心的就不認識神
[00:09:45.000 --> 00:09:47.000]  原因在哪裡呢?
[00:09:47.000 --> 00:09:49.000]  第八節最後說
[00:09:49.000 --> 00:09:51.000]  因為是什麼?
[00:09:51.000 --> 00:09:53.000]  神就是愛
[00:09:53.000 --> 00:09:54.000]  好奇妙
[00:09:54.000 --> 00:09:58.000]  聖經將神和愛等同於
[00:09:58.000 --> 00:10:02.000]  聖經直接將愛等同神
[00:10:02.000 --> 00:10:05.000]  讓我們發現原來聖經說
[00:10:05.000 --> 00:10:10.000]  神的核心最重要的本性就是愛
[00:10:10.000 --> 00:10:12.000]  到一個地步
[00:10:12.000 --> 00:10:13.000]  甚至聖經說
[00:10:13.000 --> 00:10:15.000]  神就是愛
[00:10:15.000 --> 00:10:18.000]  是一個很特別的描寫
[00:10:18.000 --> 00:10:19.000]  因此聖經說
[00:10:19.000 --> 00:10:22.000]  神最重要的本質就是愛
[00:10:22.000 --> 00:10:25.000]  正因為祂的本質就是愛
[00:10:25.000 --> 00:10:26.000]  如果不去愛
[00:10:26.000 --> 00:10:30.000]  就不會認識神
[00:10:30.000 --> 00:10:31.000]  我再說
[00:10:31.000 --> 00:10:33.000]  如果你不去愛人
[00:10:33.000 --> 00:10:36.000]  你是不會認識神的
[00:10:36.000 --> 00:10:37.000]  或者我用一個比喻
[00:10:37.000 --> 00:10:39.000]  大家會明白聖經的意思
[00:10:39.000 --> 00:10:41.000]  如果一個音樂家
[00:10:41.000 --> 00:10:45.000]  他整個人陶醉在音樂當中
[00:10:45.000 --> 00:10:48.000]  或者說整個人融入音樂裡面
[00:10:48.000 --> 00:10:50.000]  音樂就是他的生命
[00:10:50.000 --> 00:10:52.000]  他很喜歡音樂
[00:10:52.000 --> 00:10:53.000]  很多時候用不同的音樂
[00:10:53.000 --> 00:10:55.000]  去表達自己的感受
[00:10:55.000 --> 00:10:57.000]  好像是他一種語言
[00:10:57.000 --> 00:10:59.000]  來表達出來
[00:10:59.000 --> 00:11:00.000]  有人告訴我
[00:11:00.000 --> 00:11:01.000]  我認識他的
[00:11:01.000 --> 00:11:03.000]  我認識他的
[00:11:03.000 --> 00:11:07.000]  不過他很討厭音樂
[00:11:07.000 --> 00:11:10.000]  你立即覺得好像有些不對稱
[00:11:10.000 --> 00:11:11.000]  沒錯,他可能認識他的名字
[00:11:11.000 --> 00:11:13.000]  認識他的歷史
[00:11:13.000 --> 00:11:16.000]  但他不是真正認識他
[00:11:16.000 --> 00:11:20.000]  認識當然是一種生命的關係
[00:11:20.000 --> 00:11:22.000]  除非他是喜歡音樂
[00:11:22.000 --> 00:11:26.000]  他才能夠進入音樂家的世界裡面
[00:11:26.000 --> 00:11:28.000]  去真的認識他
[00:11:28.000 --> 00:11:30.000]  如果你不是去愛
[00:11:30.000 --> 00:11:33.000]  你不會認識神
[00:11:33.000 --> 00:11:37.000]  你不會進入耶穌基督那種生命的深處裡面
[00:11:37.000 --> 00:11:39.000]  直到你在愛當中
[00:11:39.000 --> 00:11:42.000]  你進入神的生命裡面
[00:11:42.000 --> 00:11:43.000]  所以聖經就說
[00:11:43.000 --> 00:11:46.000]  如果不去愛,沒有愛心的
[00:11:46.000 --> 00:11:49.000]  就不認識神
[00:11:49.000 --> 00:11:51.000]  因為神的本質
[00:11:51.000 --> 00:11:54.000]  神的最主要的本性就是愛
[00:11:54.000 --> 00:11:56.000]  如果我們不去愛
[00:11:56.000 --> 00:11:59.000]  怎會認識他
[00:11:59.000 --> 00:12:02.000]  這是聖經一個很重要的描寫
[00:12:02.000 --> 00:12:03.000]  因此我突然間發覺
[00:12:03.000 --> 00:12:07.000]  這種的愛是一種關係
[00:12:07.000 --> 00:12:11.000]  當一個人嘗試學習去愛其他人的時候
[00:12:11.000 --> 00:12:15.000]  他和神之間有一種很密切的關係
[00:12:15.000 --> 00:12:17.000]  透過他愛人的過程中
[00:12:17.000 --> 00:12:19.000]  表現出他和神之間
[00:12:19.000 --> 00:12:22.000]  那種很密切的、很特別的關係
[00:12:22.000 --> 00:12:26.000]  是很寶貴、很寶貴
[00:12:26.000 --> 00:12:27.000]  我記得有一次
[00:12:27.000 --> 00:12:29.000]  當我自己在國內
[00:12:29.000 --> 00:12:33.000]  來參觀一間孤兒院的時候
[00:12:33.000 --> 00:12:36.000]  當時我見到一位姊妹、一位教徒
[00:12:36.000 --> 00:12:39.000]  她很細心地在照顧一個嬰兒
[00:12:39.000 --> 00:12:41.000]  大概五、六個月左右
[00:12:41.000 --> 00:12:42.000]  我當時以為
[00:12:42.000 --> 00:12:47.000]  這個姊妹是當中一位負責人之一
[00:12:47.000 --> 00:12:51.000]  我問她原來她是一位全職義工
[00:12:51.000 --> 00:12:52.000]  一直照顧著這個孩子
[00:12:52.000 --> 00:12:55.000]  這個孩子剛做完手術
[00:12:55.000 --> 00:12:56.000]  不可以輕忽
[00:12:56.000 --> 00:12:59.000]  要專心地照顧她一個
[00:12:59.000 --> 00:13:00.000]  我就問她
[00:13:00.000 --> 00:13:01.000]  你這麼疼愛這個嬰兒
[00:13:01.000 --> 00:13:02.000]  她說「是的」
[00:13:02.000 --> 00:13:04.000]  「我把他帶進來的」
[00:13:04.000 --> 00:13:06.000]  我問她什麼意思
[00:13:06.000 --> 00:13:07.000]  她說給我聽
[00:13:07.000 --> 00:13:09.000]  她以前在一個地方
[00:13:09.000 --> 00:13:11.000]  一間好像當地的醫院
[00:13:11.000 --> 00:13:13.000]  一個兒童病房
[00:13:13.000 --> 00:13:14.000]  當去到的時候
[00:13:14.000 --> 00:13:18.000]  有一些護士就在討論一個嬰兒
[00:13:18.000 --> 00:13:21.000]  就說這個嬰兒還有幾天就不行了
[00:13:21.000 --> 00:13:22.000]  這個姊妹聽到的時候
[00:13:22.000 --> 00:13:23.000]  她覺得很奇怪
[00:13:23.000 --> 00:13:25.000]  為什麼大家不去幫她呢?
[00:13:25.000 --> 00:13:27.000]  就問為什麼不行
[00:13:27.000 --> 00:13:30.000]  她說因為她有先天性嚴重的心瘤
[00:13:30.000 --> 00:13:33.000]  我們沒有資源幫助她
[00:13:33.000 --> 00:13:35.000]  她幾天就會死了
[00:13:35.000 --> 00:13:37.000]  這個姊妹很不安
[00:13:37.000 --> 00:13:40.000]  她不能夠接受眼前這個小孩子會死亡
[00:13:40.000 --> 00:13:42.000]  因此經過一連串的方法
[00:13:42.000 --> 00:13:47.000]  她就申請立刻領養這個孤兒離開了
[00:13:47.000 --> 00:13:49.000]  然後把她帶到這個
[00:13:49.000 --> 00:13:51.000]  開辦的孤兒院當中
[00:13:51.000 --> 00:13:52.000]  放下她
[00:13:52.000 --> 00:13:55.000]  有其他的員工可以照顧
[00:13:55.000 --> 00:13:58.000]  她就全職當當中的一個義工
[00:13:58.000 --> 00:14:00.000]  在當中一直照顧的時候
[00:14:00.000 --> 00:14:03.000]  她就很小心地去幫助她
[00:14:03.000 --> 00:14:05.000]  亦都尋求各種方法
[00:14:05.000 --> 00:14:08.000]  去到處找一些籌募款項
[00:14:08.000 --> 00:14:11.000]  幫這個孩子安排一個手術
[00:14:11.000 --> 00:14:13.000]  後來手術成功
[00:14:13.000 --> 00:14:16.000]  這個小孩子再回到這間孤兒院
[00:14:16.000 --> 00:14:18.000]  然後她就專心地照顧她
[00:14:18.000 --> 00:14:23.000]  在過程中這個小孩子可以繼續地存活
[00:14:23.000 --> 00:14:25.000]  我看到這位姊妹的時候
[00:14:25.000 --> 00:14:28.000]  我看到的不單單是她手中的小孩子
[00:14:28.000 --> 00:14:32.000]  我看到一位跟神很親密的人
[00:14:32.000 --> 00:14:34.000]  她明白神的愛
[00:14:34.000 --> 00:14:36.000]  她有活出那種愛
[00:14:36.000 --> 00:14:39.000]  我突然間感覺這位姊妹
[00:14:39.000 --> 00:14:43.000]  她跟神很密切
[00:14:43.000 --> 00:14:46.000]  她進入了神的心牆裏面
[00:14:46.000 --> 00:14:48.000]  亦都是聖經所說
[00:14:48.000 --> 00:14:49.000]  她愛神
[00:14:49.000 --> 00:14:52.000]  所以她認識神
[00:14:52.000 --> 00:14:55.000]  這是我們首先從經文裏面看到的
[00:14:55.000 --> 00:14:57.000]  大家再看第二方面
[00:14:57.000 --> 00:14:59.000]  在第九節開始
[00:14:59.000 --> 00:15:01.000]  就看到神的完全的愛
[00:15:01.000 --> 00:15:03.000]  住在神的愛裏面
[00:15:03.000 --> 00:15:05.000]  就有神的同在
[00:15:05.000 --> 00:15:07.000]  在第九節
[00:15:07.000 --> 00:15:10.000]  神差他獨生子到世間來
[00:15:10.000 --> 00:15:12.000]  使我們藉著他得生
[00:15:12.000 --> 00:15:15.000]  神愛我們的心就在此顯明了
[00:15:15.000 --> 00:15:17.000]  第十節我請大家一起讀出來
[00:15:17.000 --> 00:15:19.000]  不是我們愛神
[00:15:19.000 --> 00:15:22.000]  乃是神愛我們
[00:15:22.000 --> 00:15:26.000]  差他的兒子為我們的罪作了挽回制
[00:15:26.000 --> 00:15:29.000]  這就是愛了
[00:15:29.000 --> 00:15:32.000]  甚麼叫做神的愛呢?
[00:15:32.000 --> 00:15:33.000]  是我們上上說的
[00:15:33.000 --> 00:15:37.000]  就是神差他的獨生兒子來到世上
[00:15:37.000 --> 00:15:39.000]  或者你說「我都知道」
[00:15:39.000 --> 00:15:40.000]  「很熟悉」
[00:15:40.000 --> 00:15:42.000]  「上上說」
[00:15:42.000 --> 00:15:44.000]  沒錯是上上說
[00:15:44.000 --> 00:15:45.000]  但你小心想想
[00:15:45.000 --> 00:15:50.000]  為何聖經說「神的獨生兒子」呢?
[00:15:50.000 --> 00:15:53.000]  這個獨生兒子正是描述
[00:15:53.000 --> 00:15:57.000]  是神唯一最愛的對象
[00:15:57.000 --> 00:15:59.000]  是神最愛的對象
[00:15:59.000 --> 00:16:02.000]  他把他最愛的賜給了你
[00:16:02.000 --> 00:16:04.000]  賜給了誰?
[00:16:04.000 --> 00:16:06.000]  為罪人而死
[00:16:06.000 --> 00:16:11.000]  也意味著是最不值得神愛的對象
[00:16:11.000 --> 00:16:13.000]  所以你想一想
[00:16:13.000 --> 00:16:15.000]  神把他最愛的
[00:16:15.000 --> 00:16:20.000]  賜給那些最不值得神的愛的罪人
[00:16:20.000 --> 00:16:23.000]  頂撞神、得罪神的罪人
[00:16:23.000 --> 00:16:27.000]  這個就是神的愛
[00:16:27.000 --> 00:16:29.000]  白白的犧牲
[00:16:29.000 --> 00:16:32.000]  更加加上是把最好的
[00:16:32.000 --> 00:16:36.000]  給那些最不值得得到的人
[00:16:36.000 --> 00:16:38.000]  弟兄姊妹我們要上上思想
[00:16:38.000 --> 00:16:41.000]  這個最核心的福音信息
[00:16:41.000 --> 00:16:43.000]  因此聖經就說
[00:16:43.000 --> 00:16:45.000]  是神把他獨生的兒子
[00:16:45.000 --> 00:16:48.000]  為我們的罪作了挽回制
[00:16:48.000 --> 00:16:51.000]  這就是愛了
[00:16:51.000 --> 00:16:53.000]  這個這麼重要的基礎
[00:16:53.000 --> 00:16:55.000]  十一節就說了
[00:16:55.000 --> 00:16:57.000]  親愛的弟兄們
[00:16:57.000 --> 00:16:59.000]  神既是這樣愛我們
[00:16:59.000 --> 00:17:03.000]  我們也當彼此相愛
[00:17:03.000 --> 00:17:06.000]  我們也應該這樣彼此相愛
[00:17:06.000 --> 00:17:09.000]  你和我其實不能夠愛
[00:17:09.000 --> 00:17:12.000]  直至我們明白神給我們的愛的榜樣
[00:17:12.000 --> 00:17:14.000]  我們開始明白
[00:17:14.000 --> 00:17:16.000]  什麼叫做犧牲
[00:17:16.000 --> 00:17:18.000]  什麼叫做付出
[00:17:18.000 --> 00:17:20.000]  什麼叫做愛那些不值得愛的人
[00:17:20.000 --> 00:17:22.000]  很多這些聖經的教導
[00:17:22.000 --> 00:17:25.000]  我們那個時候明白
[00:17:25.000 --> 00:17:27.000]  一位的基督徒姊妹
[00:17:27.000 --> 00:17:30.000]  她要做別人的媳婦
[00:17:30.000 --> 00:17:32.000]  因此在過程當中
[00:17:32.000 --> 00:17:34.000]  她一直和她很熟的一位朋友說
[00:17:34.000 --> 00:17:38.000]  她的奶奶怎樣多次傷害她
[00:17:38.000 --> 00:17:42.000]  很多時候公開地來去責備她
[00:17:42.000 --> 00:17:43.000]  羞辱她
[00:17:43.000 --> 00:17:45.000]  令她很難受
[00:17:45.000 --> 00:17:48.000]  因此她的內心裡面有少許的憎惡
[00:17:48.000 --> 00:17:51.000]  但後來她的婆婆奶奶有病
[00:17:51.000 --> 00:17:53.000]  因此她的心裡面有很大的掙扎
[00:17:53.000 --> 00:17:55.000]  要不要照顧她呢?
[00:17:55.000 --> 00:17:57.000]  神的愛感動了她的心
[00:17:57.000 --> 00:17:59.000]  她就嘗試去愛這個婆婆
[00:17:59.000 --> 00:18:01.000]  和她看醫生關心她
[00:18:01.000 --> 00:18:03.000]  甚至她身邊的朋友都說
[00:18:03.000 --> 00:18:05.000]  你不用這樣做的
[00:18:05.000 --> 00:18:07.000]  不要壓抑自己的情緒
[00:18:07.000 --> 00:18:09.000]  你不要這樣逼自己
[00:18:09.000 --> 00:18:11.000]  你做不到就不要做
[00:18:11.000 --> 00:18:13.000]  但這位姊妹心裡面
[00:18:13.000 --> 00:18:15.000]  很知道神給她的感動
[00:18:15.000 --> 00:18:17.000]  繼續愛她的婆婆
[00:18:17.000 --> 00:18:19.000]  愛她的奶奶
[00:18:19.000 --> 00:18:21.000]  為何要這樣做呢?
[00:18:21.000 --> 00:18:23.000]  因為神給她的吩咐就是
[00:18:23.000 --> 00:18:25.000]  既然神這樣愛我們
[00:18:25.000 --> 00:18:29.000]  我們也當彼此相愛
[00:18:29.000 --> 00:18:31.000]  這個基礎成為了
[00:18:31.000 --> 00:18:35.000]  你和我能夠愛的一種真正的動力
[00:18:35.000 --> 00:18:37.000]  在十二節大家再看
[00:18:37.000 --> 00:18:41.000]  從來沒有人見過神
[00:18:41.000 --> 00:18:42.000]  誰見過神呢?
[00:18:42.000 --> 00:18:43.000]  沒有人見過神
[00:18:43.000 --> 00:18:45.000]  我們若彼此相愛
[00:18:45.000 --> 00:18:48.000]  神就住在我們裡面
[00:18:48.000 --> 00:18:50.000]  如果我們彼此相愛的時候
[00:18:50.000 --> 00:18:52.000]  神在我們中間
[00:18:52.000 --> 00:18:54.000]  弟兄姊妹如果你們的小組
[00:18:54.000 --> 00:18:55.000]  你們的團契
[00:18:55.000 --> 00:18:56.000]  弟兄姊妹彼此相愛的話
[00:18:56.000 --> 00:18:57.000]  你可以肯定
[00:18:57.000 --> 00:18:59.000]  聖經應許我們
[00:18:59.000 --> 00:19:02.000]  神就住在我們當中
[00:19:02.000 --> 00:19:06.000]  永恆的上帝住在你們當中
[00:19:06.000 --> 00:19:08.000]  但如果你們之間有爭執
[00:19:08.000 --> 00:19:10.000]  甚至有仇恨
[00:19:10.000 --> 00:19:12.000]  你可以很肯定
[00:19:12.000 --> 00:19:15.000]  你們容納不了神
[00:19:15.000 --> 00:19:19.000]  神不可以在當中
