
[00:00:00.000 --> 00:00:04.000]  我近期留意到有很多長篇的見證
[00:02:27.200 --> 00:02:29.000]  第三章第七節
[00:02:29.000 --> 00:02:32.200]  當時神是讓摩西看到這個異象之後
[00:02:32.200 --> 00:02:34.600]  就跟摩西說話了
[00:02:34.600 --> 00:02:35.600]  耶和華說
[00:02:35.600 --> 00:02:38.600]  我的子民在埃及所受的痛苦
[00:02:38.600 --> 00:02:40.800]  我實在看見了
[00:02:40.800 --> 00:02:44.000]  他們因受督公的合制所發的呼聲
[00:02:44.000 --> 00:02:45.600]  我也聽見了
[00:02:45.600 --> 00:02:49.600]  他們的痛苦我是知道的
[00:02:49.600 --> 00:02:50.800]  重複地說
[00:02:50.800 --> 00:02:54.400]  他說埃及如何去合制我的子民
[00:02:54.400 --> 00:02:56.000]  我看見了
[00:02:56.000 --> 00:02:58.200]  我實在看見了
[00:02:58.200 --> 00:02:59.400]  我看見了他們
[00:02:59.400 --> 00:03:02.400]  也聽見他們呼求的聲音
[00:03:02.400 --> 00:03:04.200]  而且他們的痛苦
[00:03:04.200 --> 00:03:06.600]  我是知道的
[00:03:06.600 --> 00:03:07.600]  我是知道的
[00:03:07.600 --> 00:03:11.600]  是表明出天父的內心的關切
[00:03:11.600 --> 00:03:15.000]  我很關心他們的情況
[00:03:15.000 --> 00:03:16.800]  當神跟摩西這樣說的時候
[00:03:16.800 --> 00:03:18.000]  他的心很明顯
[00:03:18.000 --> 00:03:21.000]  希望摩西能夠體貼他的心
[00:03:21.000 --> 00:03:25.400]  與他同心去關心這些百姓
[00:03:25.400 --> 00:03:26.600]  所以他跟他說
[00:03:26.600 --> 00:03:27.800]  我看見了
[00:03:27.800 --> 00:03:29.200]  我聽見了
[00:03:29.200 --> 00:03:30.600]  你聽不聽見?
[00:03:30.600 --> 00:03:32.600]  你看不看見?
[00:03:32.600 --> 00:03:34.400]  然後你再看下去的時候
[00:03:34.400 --> 00:03:35.600]  神又重複地說
[00:03:35.600 --> 00:03:38.200]  第九節
[00:03:38.200 --> 00:03:40.000]  現在以色列人的呼聲
[00:03:40.000 --> 00:03:42.600]  已經達到我的面前
[00:03:42.600 --> 00:03:47.000]  我又看見埃及人對他們所施的壓迫
[00:03:47.000 --> 00:03:51.800]  他聽見他們所面對的壓迫
[00:03:51.800 --> 00:03:52.400]  各位電影節目
[00:03:52.400 --> 00:03:56.200]  其實我們今天的資訊很流通
[00:03:56.200 --> 00:03:57.200]  隨時可以知道很多
[00:03:57.200 --> 00:03:59.400]  世界不同地方的事情
[00:03:59.400 --> 00:04:00.600]  當我們小心去看的時候
[00:04:00.600 --> 00:04:01.600]  都會發現
[00:04:01.600 --> 00:04:03.800]  其實周圍有很多很多
[00:04:03.800 --> 00:04:07.600]  是人被捆綁的事情
[00:04:07.600 --> 00:04:09.600]  不一定是天災人禍
[00:04:09.600 --> 00:04:10.600]  也都很多是
[00:04:10.600 --> 00:04:13.600]  我們意想不到的一些宗教的制度
[00:04:13.600 --> 00:04:16.200]  或者某一些的強權
[00:04:16.200 --> 00:04:19.200]  是令到人生命受捆綁的
[00:04:19.200 --> 00:04:20.200]  當然我們大家知道
[00:04:20.200 --> 00:04:22.400]  最近巴基斯坦的水災的情況
[00:04:22.400 --> 00:04:24.000]  有一些報導說
[00:04:24.000 --> 00:04:26.800]  這個水災所產生的綜合性的影響
[00:04:26.800 --> 00:04:29.200]  是比起南亞的海嘯
[00:04:29.200 --> 00:04:31.800]  所產生的影響更大
[00:04:31.800 --> 00:04:36.200]  現今二千萬的家庭是受波及的
[00:04:36.200 --> 00:04:39.000]  我最近剛剛在前晚在印尼回來
[00:04:39.000 --> 00:04:41.400]  探望當地的宣教士和教會
[00:04:41.400 --> 00:04:43.200]  體會當中的情況
[00:04:43.200 --> 00:04:44.200]  有人告訴我
[00:04:44.200 --> 00:04:48.000]  其實香港很多的印傭是很困苦的
[00:04:48.000 --> 00:04:49.200]  當他們賺了一筆錢
[00:04:49.200 --> 00:04:51.400]  預備回到自己的鄉下的時候
[00:04:51.400 --> 00:04:54.000]  經過海關進入自己的國家
[00:04:54.000 --> 00:04:55.000]  不知道大家知不知道
[00:04:55.000 --> 00:04:57.200]  在印尼很多大的城市的
[00:04:57.200 --> 00:05:00.000]  一些移民的地方
[00:05:00.000 --> 00:05:01.600]  有一條隊
[00:05:01.600 --> 00:05:03.200]  是專門給外傭
[00:05:03.200 --> 00:05:05.800]  回到自己的國家的時候去排的
[00:05:05.800 --> 00:05:07.000]  有一個很大的牌
[00:05:07.000 --> 00:05:10.400]  寫著歡迎歸國
[00:05:10.400 --> 00:05:11.400]  你以為很開心
[00:05:11.400 --> 00:05:14.400]  國家那麼歡迎我們回來
[00:05:14.400 --> 00:05:16.000]  但是那條隊
[00:05:16.000 --> 00:05:19.000]  是專門來敲詐
[00:05:19.000 --> 00:05:22.400]  那些帶著錢回去的很多印傭
[00:05:22.400 --> 00:05:25.800]  很多當地的人
[00:05:25.800 --> 00:05:27.000]  有時候聽到這些事情的時候
[00:05:27.000 --> 00:05:28.000]  你會很奇怪
[00:05:28.000 --> 00:05:31.000]  為什麼國家會壓迫自己的人民
[00:05:31.000 --> 00:05:32.600]  但是其實現今世界裡面
[00:05:32.600 --> 00:05:35.200]  有很多這樣的情況
[00:05:35.200 --> 00:05:36.800]  如果你有機會上網看看
[00:05:36.800 --> 00:05:39.000]  恆河印度的情況
[00:05:39.000 --> 00:05:41.000]  我有機會去到當地的時候
[00:05:41.000 --> 00:05:43.800]  我永遠不會忘記
[00:05:43.800 --> 00:05:45.200]  成千成萬的人
[00:05:45.200 --> 00:05:48.200]  湧去恆河要洗一洗
[00:05:48.200 --> 00:05:50.400]  他們認為洗過水之後
[00:05:50.400 --> 00:05:53.000]  就會得到潔淨
[00:05:53.000 --> 00:05:55.200]  聚得到赦免
[00:05:55.200 --> 00:05:57.000]  但我看看旁邊
[00:05:57.000 --> 00:05:59.800]  有幾個地方在燒死屍
[00:05:59.800 --> 00:06:03.600]  因為他們習慣在恆河邊燒死屍
[00:06:03.600 --> 00:06:07.200]  然後將死屍的灰和木頭
[00:06:07.200 --> 00:06:10.200]  倒進河裡
[00:06:10.200 --> 00:06:12.200]  有些人沒錢買那些木頭
[00:06:12.200 --> 00:06:13.800]  就將屍體包著
[00:06:13.800 --> 00:06:15.000]  用石頭綁著
[00:06:15.000 --> 00:06:17.400]  沉在河底
[00:06:17.400 --> 00:06:21.600]  有些可能石頭綁得不太緊
[00:06:21.600 --> 00:06:22.800]  你知道會看到什麼
[00:06:22.800 --> 00:06:24.600]  在這條河上
[00:06:24.600 --> 00:06:29.600]  那些河的含菌量是極高的
[00:06:29.600 --> 00:06:31.800]  但是他們相信在裡面浸一浸
[00:06:31.800 --> 00:06:34.400]  他們的聚得赦免
[00:06:34.400 --> 00:06:38.200]  每個湧去就浸這條河
[00:06:38.200 --> 00:06:39.100]  各位電視節目
[00:06:39.100 --> 00:06:40.800]  你到處看的時候
[00:06:40.800 --> 00:06:44.400]  你會發覺很多事情是你不明白的
[00:06:44.400 --> 00:06:46.000]  但你只感受到
[00:06:46.000 --> 00:06:50.000]  今天很多生命被綑綁著
[00:06:50.000 --> 00:06:51.800]  他們不知道方向
[00:06:51.800 --> 00:06:54.200]  不知道有福音
[00:06:54.200 --> 00:06:55.200]  不知道耶穌基督
[00:06:55.200 --> 00:06:59.400]  是真正叫他們得到赦罪的主
[00:06:59.400 --> 00:07:01.200]  當時神跟摩西說
[00:07:01.200 --> 00:07:04.000]  你看不看見
[00:07:04.000 --> 00:07:07.600]  你有沒有留心到這些情況
[00:07:07.600 --> 00:07:11.400]  神希望摩西能夠與他同心
[00:07:11.400 --> 00:07:14.600]  因此神就向摩西發出他的呼召
[00:07:14.600 --> 00:07:16.600]  大家看第十節
[00:07:16.600 --> 00:07:20.200]  第三章第十節
[00:07:20.200 --> 00:07:22.200]  所以現在你來
[00:07:22.200 --> 00:07:25.200]  我要快你到法魯那裡去
[00:07:25.200 --> 00:07:27.200]  使你可以把我的人民
[00:07:27.200 --> 00:07:30.800]  以色人從埃及領出來
[00:07:30.800 --> 00:07:34.400]  剛才神發出一種分享
[00:07:34.400 --> 00:07:36.600]  我看見他們的苦困
[00:07:36.600 --> 00:07:37.400]  第十節就說
[00:07:37.400 --> 00:07:40.600]  所以因為看見這些苦困
[00:07:40.600 --> 00:07:43.400]  神就差遣人去
[00:07:43.400 --> 00:07:48.000]  將福音帶給這些被綑綁的人
[00:07:48.000 --> 00:07:50.400]  為什麼神要呼召我們呢
[00:07:50.400 --> 00:07:52.200]  因為神的心很渴望
[00:07:52.200 --> 00:07:56.200]  有人能夠將福音帶給他們
[00:07:56.200 --> 00:07:58.200]  看回摩西當時的處境
[00:07:58.200 --> 00:08:02.600]  其實神是很清楚這些人的情況
[00:08:02.600 --> 00:08:05.800]  在第二章最後幾節特別提到
[00:08:05.800 --> 00:08:08.200]  這些以色列人可能之前不懂得呼求神
[00:08:08.200 --> 00:08:11.600]  但現在他們面對著很多的迫害
[00:08:11.600 --> 00:08:14.000]  他們開始哀求神
[00:08:14.000 --> 00:08:16.600]  好像神的時候到了
[00:08:16.600 --> 00:08:20.800]  因為神就開始發出對摩西的呼召
[00:08:20.800 --> 00:08:22.400]  我想問問大家
[00:08:22.400 --> 00:08:23.800]  呼召摩西的時候
[00:08:23.800 --> 00:08:26.000]  摩西幾歲
[00:08:26.000 --> 00:08:27.800]  如果你讀主學的課程
[00:08:27.800 --> 00:08:30.200]  你一定知道是八十歲
[00:08:30.200 --> 00:08:31.600]  神給摩西很奇妙的
[00:08:31.600 --> 00:08:33.400]  得到平安的誕生
[00:08:33.400 --> 00:08:38.400]  當時埃及是想將猶太人的嬰孩殺盡
[00:08:38.400 --> 00:08:40.200]  神保存了他的生命
[00:08:40.200 --> 00:08:44.400]  四十年在宮殿當中得到最好的栽培
[00:08:44.400 --> 00:08:47.400]  然後四十年在曠野
[00:08:47.400 --> 00:08:49.200]  你當牧羊人
[00:08:49.200 --> 00:08:52.200]  經歷很多日曬雨淋的辛苦
[00:08:52.200 --> 00:08:55.000]  但你對他的生命有很大的磨練
[00:08:55.000 --> 00:08:58.200]  人生過了三分之二
[00:08:58.200 --> 00:09:00.200]  一百二十歲左右他離開
[00:09:00.200 --> 00:09:01.600]  三分之二的時候
[00:09:01.600 --> 00:09:04.200]  神的呼召才來到
[00:09:04.200 --> 00:09:06.600]  是不是太遲呢?
[00:09:06.600 --> 00:09:07.600]  不是
[00:09:07.600 --> 00:09:10.800]  因為神用了八十年去栽培他
[00:09:10.800 --> 00:09:12.200]  也是適當的時候
[00:09:12.200 --> 00:09:15.800]  神就發出對摩西的呼召
[00:09:15.800 --> 00:09:19.200]  我最近去很多的一些宣教聚會
[00:09:19.200 --> 00:09:20.600]  我就留意到
[00:09:20.600 --> 00:09:21.800]  神在英國的時代
[00:09:21.800 --> 00:09:24.600]  不單止呼召青年人歸向他
[00:09:24.600 --> 00:09:27.000]  有很多很多的成年
[00:09:27.000 --> 00:09:28.400]  中年的弟兄姊妹
[00:09:28.400 --> 00:09:30.400]  甚至老年的弟兄姊妹
[00:09:30.400 --> 00:09:32.600]  領受神給他們的呼召
[00:09:32.600 --> 00:09:34.800]  在前線或者在後方
[00:09:34.800 --> 00:09:37.000]  來傳福音的工作
[00:09:37.000 --> 00:09:38.200]  八十歲的時候
[00:09:38.200 --> 00:09:40.600]  神向摩西發出呼召
[00:09:40.600 --> 00:09:44.200]  他說我看見了埃及人對他們的逼迫
[00:09:44.200 --> 00:09:47.000]  所以我派你去
[00:09:47.000 --> 00:09:48.400]  大家記不記得這個月份
[00:09:48.400 --> 00:09:50.800]  我們的金句是什麼?
[00:09:50.800 --> 00:09:56.400]  《勞教福音》十章第一節
[00:09:56.400 --> 00:09:58.000]  你記得聖經說
[00:09:58.000 --> 00:10:01.200]  主就設立了七十個人
[00:10:01.200 --> 00:10:03.400]  七十個人在當時的了解
[00:10:03.400 --> 00:10:06.600]  是象徵著列邦的數目
[00:10:06.600 --> 00:10:08.400]  七十個國家
[00:10:08.400 --> 00:10:09.800]  所以好像主是在表示
[00:10:09.800 --> 00:10:11.400]  祂想將祂的子民
[00:10:11.400 --> 00:10:14.200]  差去全世界不同的邦國
[00:10:14.200 --> 00:10:16.200]  來見證祂
[00:10:16.200 --> 00:10:18.400]  去哪個地方?
[00:10:18.400 --> 00:10:23.600]  去到自己想要去的各地方去
[00:10:23.600 --> 00:10:25.600]  這些地方是神很想
[00:10:25.600 --> 00:10:27.600]  祂自己親自去
[00:10:27.600 --> 00:10:29.800]  但是祂用一個方法
[00:10:29.800 --> 00:10:31.400]  是猜祂的子民
[00:10:31.400 --> 00:10:33.600]  代表祂去到這些地方
[00:10:33.600 --> 00:10:36.200]  來見證主
[00:10:36.200 --> 00:10:37.600]  各位弟兄姊妹
[00:10:37.600 --> 00:10:39.600]  神今天仍然很關心
[00:10:39.600 --> 00:10:42.400]  各地方未認識主的人
[00:10:42.400 --> 00:10:44.800]  祂是不斷去猜派祂的子民
[00:10:44.800 --> 00:10:47.600]  代表祂去到這些地方
[00:10:47.600 --> 00:10:49.600]  作主的見證
[00:10:49.600 --> 00:10:51.800]  如果你是一個中學的老師
[00:10:51.800 --> 00:10:54.600]  你不要以為當是一份工作這麼簡單
[00:10:54.600 --> 00:10:56.600]  是神猜派你去到那個地方
[00:10:56.600 --> 00:10:58.600]  代表祂向學生
[00:10:58.600 --> 00:11:02.000]  向老師同事來傳福音
[00:11:02.000 --> 00:11:04.800]  如果神猜派你去到柬埔寨的地方
[00:11:04.800 --> 00:11:07.400]  你是代表神去到那個地方
[00:11:07.400 --> 00:11:08.600]  來作見證
[00:11:08.600 --> 00:11:10.600]  因為主自己說
[00:11:10.600 --> 00:11:14.600]  猜派他們去到我要去的地方
[00:11:14.600 --> 00:11:18.600]  自己所要到的各城各地方去
[00:11:18.600 --> 00:11:22.000]  所以你知道今天神仍然不斷呼喚人
[00:11:22.000 --> 00:11:25.600]  來回應祂的呼召
[00:11:25.600 --> 00:11:27.600]  我記得有一位宣教士
[00:11:27.600 --> 00:11:30.600]  在回教國家工作了很多年
[00:11:30.600 --> 00:11:34.600]  他曾經在伊朗工作
[00:11:34.600 --> 00:11:38.000]  在過去伊朗大概三十年之前
[00:11:38.000 --> 00:11:39.400]  伊朗的基督徒
[00:11:39.400 --> 00:11:42.600]  全世界你猜有多少個呢?
[00:11:43.600 --> 00:11:46.600]  按他所了解
[00:11:46.600 --> 00:11:48.600]  當時最多有二百個
[00:11:48.600 --> 00:11:50.600]  是指全世界
[00:11:50.600 --> 00:11:53.600]  但是在這二三十年之內
[00:11:53.600 --> 00:11:55.600]  神自己工作很奇妙
[00:11:55.600 --> 00:12:00.600]  到今天已經超過一萬個伊朗人是基督徒
[00:12:00.600 --> 00:12:05.600]  這個發展在過去一千五百年沒有出現過
[00:12:05.600 --> 00:12:07.600]  而按他各方面的資料統計
[00:12:07.600 --> 00:12:09.600]  在過去三十年
[00:12:09.600 --> 00:12:13.600]  全世界歸向耶穌的穆斯林朋友
[00:12:13.600 --> 00:12:16.600]  超過五百萬
[00:12:16.600 --> 00:12:19.600]  這是過去歷史沒有出現過的事情
[00:12:19.600 --> 00:12:21.600]  或者你聽過很多故事
[00:12:21.600 --> 00:12:23.600]  一些穆斯林當他們信主之後
[00:12:23.600 --> 00:12:27.600]  被家人逼迫、恐嚇甚至殺他們
[00:12:27.600 --> 00:12:29.600]  但是這些一切誤難了神的工作
[00:12:29.600 --> 00:12:33.600]  仍然有很多不同國家的回教徒朋友
[00:12:33.600 --> 00:12:35.600]  他們信耶穌
[00:12:35.600 --> 00:12:37.600]  這位宣教士說
[00:12:37.600 --> 00:12:40.600]  他第一次在亞洲國家工作
[00:12:40.600 --> 00:12:42.600]  一個回教的地區
[00:12:42.600 --> 00:12:44.600]  他開了一間小小的書室
[00:12:44.600 --> 00:12:46.600]  賣基督教的書籍和聖經
[00:12:46.600 --> 00:12:50.600]  一天早上突然有一個陌生的男子衝進來
[00:12:50.600 --> 00:12:52.600]  坐下了
[00:12:52.600 --> 00:12:54.600]  他和人聊天
[00:12:54.600 --> 00:12:55.600]  這位宣教士轉身問
[00:12:55.600 --> 00:12:58.600]  他先生有什麼可以幫到你?
[00:12:58.600 --> 00:13:00.600]  他說你快點告訴我
[00:13:00.600 --> 00:13:05.600]  究竟聖經裡的馬太福音一章二十一節說什麼?
[00:13:05.600 --> 00:13:07.600]  這位宣教士愕然
[00:13:07.600 --> 00:13:10.600]  這位回教朋友突然問這件事
[00:13:10.600 --> 00:13:12.600]  他問他
[00:13:12.600 --> 00:13:16.600]  為什麼你這麼有興趣知道馬太福音一章二十一節?
[00:13:16.600 --> 00:13:18.600]  這位朋友說
[00:13:18.600 --> 00:13:21.600]  昨晚是我們回教的聖日
[00:13:21.600 --> 00:13:23.600]  齋戒月當中的其中一天
[00:13:23.600 --> 00:13:25.600]  他們認為這一天
[00:13:25.600 --> 00:13:33.600]  阿拉神會決定他們未來一年能否成功
[00:13:33.600 --> 00:13:36.600]  因此他們在整晚裡祈禱
[00:13:36.600 --> 00:13:40.600]  希望神能賜福他們一年能成功
[00:13:40.600 --> 00:13:42.600]  但當他們一直祈禱的時候
[00:13:42.600 --> 00:13:43.600]  他們忍不住
[00:13:43.600 --> 00:13:45.600]  他們睡著了
[00:13:45.600 --> 00:13:46.600]  他說我睡著了
[00:13:46.600 --> 00:13:48.600]  不過我做了一個夢
[00:13:48.600 --> 00:13:52.600]  夢見自己站在家門口
[00:13:52.600 --> 00:13:54.600]  看到一個人經過
[00:13:54.600 --> 00:13:55.600]  一看
[00:13:55.600 --> 00:13:57.600]  是死了的爸爸
[00:13:57.600 --> 00:13:59.600]  是自己的父親
[00:13:59.600 --> 00:14:00.600]  很高興和他聊天
[00:14:00.600 --> 00:14:01.600]  問他父親
[00:14:01.600 --> 00:14:04.600]  你知不知道救恩的路怎麼走?
[00:14:04.600 --> 00:14:08.600]  明年怎麼能成功過一年?
[00:14:08.600 --> 00:14:10.600]  他父親告訴他
[00:14:10.600 --> 00:14:12.600]  我不知道
[00:14:12.600 --> 00:14:14.600]  或者後面的人會知道
[00:14:14.600 --> 00:14:16.600]  會告訴你
[00:14:16.600 --> 00:14:17.600]  他看一看
[00:14:17.600 --> 00:14:19.600]  後面又有另一個人在前面
[00:14:19.600 --> 00:14:22.600]  是他的祖父
[00:14:22.600 --> 00:14:24.600]  他祖父來到他面前
[00:14:24.600 --> 00:14:27.600]  他很恭敬地和祖父打招呼
[00:14:27.600 --> 00:14:28.600]  祖父
[00:14:28.600 --> 00:14:31.600]  救恩的路怎麼走?
[00:14:31.600 --> 00:14:34.600]  怎麼能有成功的人生?
[00:14:34.600 --> 00:14:36.600]  祖父搖頭
[00:14:36.600 --> 00:14:37.600]  我不知道
[00:14:37.600 --> 00:14:41.600]  後面的人會知道
[00:14:41.600 --> 00:14:44.600]  第三個在他夢境出現的
[00:14:44.600 --> 00:14:45.600]  他一看見
[00:14:45.600 --> 00:14:49.600]  他就看到尼塞亞耶穌基督
[00:14:49.600 --> 00:14:51.600]  在他面前出現
[00:14:51.600 --> 00:14:52.600]  他很高興
[00:14:52.600 --> 00:14:55.600]  他就問耶穌
[00:14:55.600 --> 00:14:58.600]  救恩的路怎麼走?
[00:14:58.600 --> 00:15:01.600]  怎麼能得到成功的人生?
[00:15:01.600 --> 00:15:03.600]  耶穌告訴他
[00:15:03.600 --> 00:15:05.600]  你去鎮那裡
[00:15:05.600 --> 00:15:09.600]  有一間賣聖經的店舖
[00:15:09.600 --> 00:15:10.600]  你去問孫教士
[00:15:10.600 --> 00:15:12.600]  《馬太福音》第一章第21節
[00:15:12.600 --> 00:15:15.600]  你就會明白
[00:15:15.600 --> 00:15:17.600]  這個回教朋友
[00:15:17.600 --> 00:15:19.600]  他醒來的時候
[00:15:19.600 --> 00:15:20.600]  就立刻走到鎮裡
[00:15:20.600 --> 00:15:22.600]  就坐在那裡
[00:15:22.600 --> 00:15:23.600]  大家一起打開聖經
[00:15:23.600 --> 00:15:36.600]  《馬太福音》第一章第21節說什麼?
[00:15:36.600 --> 00:15:37.600]  如果你找到
[00:15:37.600 --> 00:15:40.600]  我們一起讀和合本
[00:15:40.600 --> 00:15:45.600]  第一章第21節
[00:15:45.600 --> 00:15:47.600]  1,2,3
[00:15:47.600 --> 00:15:50.600]  他將要生一個兒子
[00:15:50.600 --> 00:15:53.600]  你要給他起名叫耶穌
[00:15:53.600 --> 00:15:56.600]  因他要將自己的百姓
[00:15:56.600 --> 00:15:59.600]  從罪惡裡救出來
[00:15:59.600 --> 00:16:01.600]  這位的耶穌
[00:16:01.600 --> 00:16:03.600]  要將自己的百姓
[00:16:03.600 --> 00:16:06.600]  從罪惡裡救出來
[00:16:06.600 --> 00:16:08.600]  耶穌的名字的意思就是
[00:16:08.600 --> 00:16:10.600]  他請救
[00:16:10.600 --> 00:16:13.600]  天下人間沒有次下別的名
[00:16:13.600 --> 00:16:16.600]  我們可以靠著得救
[00:16:16.600 --> 00:16:17.600]  這位的回教徒
[00:16:17.600 --> 00:16:19.600]  明白這節聖經之後
[00:16:19.600 --> 00:16:22.600]  他很快就相信了耶穌
[00:16:22.600 --> 00:16:24.600]  也沒有人會想到
[00:16:24.600 --> 00:16:25.600]  他後來成為了
[00:16:25.600 --> 00:16:32.600]  三間回教背景的教會的目者
[00:16:32.600 --> 00:16:36.600]  神在當中很奇妙地請救他
[00:16:36.600 --> 00:16:38.600]  是誰的工作?
[00:16:38.600 --> 00:16:40.600]  沒錯是宣教士幫助他
[00:16:40.600 --> 00:16:42.600]  但宣教士其實也很被動
[00:16:42.600 --> 00:16:44.600]  是對方來問他
[00:16:44.600 --> 00:16:45.600]  帶領他認識
[00:16:45.600 --> 00:16:48.600]  但背後是神自己奇妙的工作
[00:16:48.600 --> 00:16:51.600]  以至他能夠認識主
[00:16:51.600 --> 00:16:52.600]  神也使用他
[00:16:52.600 --> 00:16:55.600]  帶領很多其他的回教朋友
[00:16:55.600 --> 00:16:57.600]  也去信靠神
[00:16:57.600 --> 00:16:58.600]  各位聽眾
[00:16:58.600 --> 00:17:01.600]  今天神在這個世界
[00:17:01.600 --> 00:17:03.600]  仍然不斷地工作
[00:17:03.600 --> 00:17:05.600]  他要我們做的
[00:17:05.600 --> 00:17:08.600]  不一定是什麼偉大的事情
[00:17:08.600 --> 00:17:11.600]  但要我們配合著他的工作
[00:17:11.600 --> 00:17:13.600]  將福音說出來
[00:17:13.600 --> 00:17:14.600]  讓人明白
[00:17:14.600 --> 00:17:18.600]  主耶穌是唯一的請救
[00:17:18.600 --> 00:17:20.600]  不是去行河洗一洗
[00:17:20.600 --> 00:17:22.600]  而是讓耶穌基督的救恩
[00:17:22.600 --> 00:17:26.600]  來救贖我們
[00:17:26.600 --> 00:17:27.600]  在聖經裏面提到
[00:17:27.600 --> 00:17:30.600]  當時摩西領受神給他的呼召
[00:17:30.600 --> 00:17:32.600]  摩西是否答應接受呢?
[00:17:32.600 --> 00:17:36.600]  大家再看第十一節
[00:17:36.600 --> 00:17:38.600]  在三章第十一節
[00:17:38.600 --> 00:17:41.600]  摩西對神說
[00:17:41.600 --> 00:17:44.600]  我是誰竟能到法老那裡去
[00:17:44.600 --> 00:17:48.600]  把以色列人從埃及領出來呢?
[00:17:48.600 --> 00:17:49.600]  摩西沒錯
[00:17:49.600 --> 00:17:52.600]  是一個普通人
[00:17:52.600 --> 00:17:53.600]  沒錯
[00:17:53.600 --> 00:17:54.600]  他會覺得自己沒有能力
[00:17:54.600 --> 00:17:56.600]  做到這件事情
[00:17:56.600 --> 00:17:59.600]  我怎可以去勸法老釋放百姓呢?
[00:17:59.600 --> 00:18:01.600]  我是誰呢?
[00:18:01.600 --> 00:18:04.600]  但是神的呼召不會錯
[00:18:04.600 --> 00:18:09.600]  神的呼召是帶著恩典和力量
[00:18:09.600 --> 00:18:10.600]  因此在第十二節
[00:18:10.600 --> 00:18:12.600]  神告訴他
[00:18:12.600 --> 00:18:13.600]  神回答
[00:18:13.600 --> 00:18:16.600]  我必與你同在
[00:18:16.600 --> 00:18:19.600]  這就是最大的把握
[00:18:19.600 --> 00:18:20.600]  神與我們同在
[00:18:20.600 --> 00:18:22.600]  我們就有力量
[00:18:22.600 --> 00:18:25.600]  我們就可以去見證神的福音
[00:18:25.600 --> 00:18:27.600]  我必與你同在
