
[00:00:00.000 --> 00:00:03.400]  今天跟大家來講讓婚第六章最後一段經文
[00:06:17.600 --> 00:06:21.400]  可能會減低或消除他們被冒犯的感覺
[00:06:21.400 --> 00:06:23.400]  兩個可能性都有
[00:06:23.400 --> 00:06:25.000]  如果我們在這裡理解
[00:06:25.000 --> 00:06:27.400]  耶穌升上去和被舉起來
[00:06:27.400 --> 00:06:31.400]  被舉起來是這本書的意思的時候
[00:06:31.400 --> 00:06:33.800]  可以知道這兩者並不矛盾
[00:06:33.800 --> 00:06:36.800]  耶穌受死 復活 埋葬
[00:06:36.800 --> 00:06:39.800]  復活之後
[00:06:39.800 --> 00:06:42.800]  祂升上去上帝的身邊
[00:06:42.800 --> 00:06:45.800]  如果當時的門徒發現
[00:06:45.800 --> 00:06:47.800]  耶穌的宣告 祂的權柄
[00:06:47.800 --> 00:06:50.600]  甚至祂的用語
[00:06:50.600 --> 00:06:52.800]  他們覺得是冒犯了他們的時候
[00:06:52.800 --> 00:06:55.800]  當他們看見耶穌在十字架上
[00:06:55.800 --> 00:06:58.200]  被釘在十字架上
[00:06:58.200 --> 00:07:00.800]  接著祂復活
[00:07:00.800 --> 00:07:03.400]  看見祂被升天的時候
[00:07:03.400 --> 00:07:04.600]  他們會怎樣去想呢?
[00:07:04.600 --> 00:07:07.000]  是不是會更加令人反感呢?
[00:07:07.000 --> 00:07:08.600]  耶穌說這些話的時候
[00:07:08.600 --> 00:07:10.400]  令他們更加難以接受呢?
[00:07:10.400 --> 00:07:11.400]  無論如何
[00:07:11.400 --> 00:07:15.000]  耶穌在這裡表達吃肉和喝血的用語
[00:07:15.000 --> 00:07:17.400]  是很令人厭煩的
[00:07:17.400 --> 00:07:21.200]  令人很厭惡的就是
[00:07:21.200 --> 00:07:28.200]  一位所謂的彌賽的人怎會被釘在十字架上呢?
[00:07:28.200 --> 00:07:31.800]  這就是上帝的計劃
[00:07:31.800 --> 00:07:34.800]  耶穌受到最大羞辱的時刻
[00:07:34.800 --> 00:07:38.800]  也是祂得著榮耀的時刻
[00:07:38.800 --> 00:07:43.200]  現在耶穌受死 埋葬 復活
[00:07:43.200 --> 00:07:45.000]  回到上帝身邊
[00:07:45.000 --> 00:07:53.000]  去和上帝享有祂原初的榮耀
[00:07:53.000 --> 00:07:55.000]  正因為這樣
[00:07:55.000 --> 00:08:02.800]  人如何去回應耶穌被釘在十字架上的事實
[00:08:02.800 --> 00:08:06.400]  就決定了人的命運
[00:08:06.400 --> 00:08:09.000]  人子先降下來
[00:08:09.000 --> 00:08:15.000]  然後升上去原來所在的地方
[00:08:15.000 --> 00:08:19.600]  在這裡不但指出了耶穌的先傳性
[00:08:19.600 --> 00:08:21.000]  祂是道成肉身
[00:08:21.000 --> 00:08:23.600]  祂本身就是和上帝同在
[00:08:23.600 --> 00:08:27.400]  祂來到世界為人成就救恩計劃
[00:08:27.400 --> 00:08:29.800]  也更加顯出了
[00:08:29.800 --> 00:08:34.400]  耶穌和當時猶太宗教領袖所認為的英雄
[00:08:34.400 --> 00:08:38.400]  和其他宗教領袖是截然不同
[00:08:38.400 --> 00:08:40.400]  然後耶穌繼續說
[00:08:40.400 --> 00:08:43.600]  叫人去跟從祂的吩咐
[00:08:43.600 --> 00:08:49.000]  「叫人活著的乃是靈 肉體是無益的
[00:08:49.000 --> 00:08:52.800]  我對你們所說的話就是靈 就是生命
[00:08:52.800 --> 00:08:54.800]  只是你們中間有不信的人
[00:08:54.800 --> 00:08:56.800]  耶穌從起頭就知道
[00:08:56.800 --> 00:08:59.800]  誰不信他 誰要埋他」
[00:08:59.800 --> 00:09:02.200]  在這裡耶穌說
[00:09:02.200 --> 00:09:07.000]  耶穌不是說肉體沒有任何意義
[00:09:07.000 --> 00:09:09.200]  畢竟道成肉身
[00:09:09.200 --> 00:09:11.200]  祂也成為一個完全的人
[00:09:11.200 --> 00:09:15.400]  但是如果把所有的焦點都放在肉體上
[00:09:15.400 --> 00:09:18.400]  就錯失了耶穌在教導裡面
[00:09:18.400 --> 00:09:23.400]  所要表達的有很多真理的意義的深層
[00:09:23.400 --> 00:09:25.400]  很快可以說
[00:09:25.400 --> 00:09:28.400]  耶穌就藉著一些教導
[00:09:28.400 --> 00:09:30.800]  藉著一些物質的生活
[00:09:30.800 --> 00:09:33.400]  教導一些屬靈的真理的時候
[00:09:33.400 --> 00:09:39.800]  祂對門徒提出很多屬靈或生命上的挑戰
[00:09:39.800 --> 00:09:45.400]  在這裡讓方其實已經向我們介紹
[00:09:45.400 --> 00:09:46.400]  第三章
[00:09:46.400 --> 00:09:50.000]  我們要藉著聖靈才可以重生
[00:09:50.000 --> 00:09:53.800]  聖靈在人得著救恩裡面的角色
[00:09:53.800 --> 00:09:57.200]  肉體和聖靈的比較裡面
[00:09:57.200 --> 00:09:58.600]  同樣重要
[00:09:58.600 --> 00:10:01.000]  物質是重要的
[00:10:01.000 --> 00:10:03.800]  我們要透過飲食維持我們的生活
[00:10:03.800 --> 00:10:06.800]  但是我們的生命最重要得著
[00:10:06.800 --> 00:10:10.000]  上帝給我們這個能夠和上帝相交
[00:10:10.000 --> 00:10:11.600]  這個部分才是最重要
[00:10:11.600 --> 00:10:13.000]  在這裡也是這樣
[00:10:13.000 --> 00:10:15.000]  叫人活著的乃是靈
[00:10:15.000 --> 00:10:16.000]  嚴格來說
[00:10:16.000 --> 00:10:18.400]  一直到耶穌升天之前
[00:10:18.400 --> 00:10:21.400]  聖靈還沒有降在門徒的身上
[00:10:21.400 --> 00:10:25.600]  但是耶穌祂自己已經有聖靈的同在
[00:10:25.600 --> 00:10:33.400]  祂有聖靈的同在的那個位格
[00:10:33.400 --> 00:10:37.200]  上帝把聖靈賜給耶穌是無可限量的
[00:10:37.200 --> 00:10:39.200]  正因為這樣
[00:10:39.200 --> 00:10:40.800]  耶穌現在才能夠說
[00:10:40.800 --> 00:10:43.200]  我對你們的說話就是靈
[00:10:43.200 --> 00:10:45.600]  是從生命的靈而來的
[00:10:45.600 --> 00:10:46.800]  就是生命
[00:10:46.800 --> 00:10:48.000]  也就是說
[00:10:48.000 --> 00:10:53.200]  如果這個門徒能夠正確的理解和接收的話
[00:10:53.200 --> 00:10:56.200]  耶穌的話、耶穌的教導
[00:10:56.200 --> 00:10:59.800]  是會讓人產生一個生命
[00:10:59.800 --> 00:11:05.000]  如果我們正確理解耶穌的教訓
[00:11:05.000 --> 00:11:08.200]  那些人就不會拒絕耶穌
[00:11:08.200 --> 00:11:13.200]  反而看到祂是從天上而來的真正的靈
[00:11:13.200 --> 00:11:16.600]  是賜給人生命的那一位主
[00:11:16.600 --> 00:11:19.200]  只有祂才能賜給人生命
[00:11:19.200 --> 00:11:25.800]  讓我們能夠得著一個從死後復活真正生命的一個英雄
[00:11:25.800 --> 00:11:32.400]  可以說63節和61、62節之間的關聯
[00:11:32.400 --> 00:11:33.600]  現在就很清楚了
[00:11:33.600 --> 00:11:35.800]  耶穌確立了的是什麼呢?
[00:11:35.800 --> 00:11:37.200]  就是祂自己會升天
[00:11:37.200 --> 00:11:39.200]  然後聖靈降臨
[00:11:39.200 --> 00:11:45.200]  然後強烈的說出我們屬靈生命的優先性
[00:11:45.200 --> 00:11:47.800]  可以說耶穌堅決強調
[00:11:47.800 --> 00:11:51.600]  在這裡耶穌的權柄是超越了摩西
[00:11:51.600 --> 00:11:53.800]  並且最重要的就是
[00:11:53.800 --> 00:11:55.800]  耶穌賜下一個應許
[00:11:55.800 --> 00:12:00.800]  藉著一個可以說很刺耳的一個隱喻的方法
[00:12:00.800 --> 00:12:01.800]  去升上去
[00:12:01.800 --> 00:12:05.600]  藉著聖靈和祂的教導
[00:12:05.600 --> 00:12:09.400]  讓人得著一個真正的生命
[00:12:09.400 --> 00:12:11.400]  接著耶穌說完之後
[00:12:11.400 --> 00:12:14.200]  祂說祂知道祂說完祂的教訓之後
[00:12:14.200 --> 00:12:15.400]  人有什麼反應呢?
[00:12:15.400 --> 00:12:17.000]  64、65節說
[00:12:17.000 --> 00:12:19.200]  只是你們中間有不信的人
[00:12:19.200 --> 00:12:21.800]  耶穌從起頭就知道誰不信他
[00:12:21.800 --> 00:12:23.000]  誰要賣他
[00:12:23.000 --> 00:12:23.800]  耶穌說
[00:12:23.800 --> 00:12:26.200]  所以我對你們說過
[00:12:26.200 --> 00:12:28.800]  若不是蒙我父的恩賜
[00:12:28.800 --> 00:12:31.400]  沒有人能到我這裡來
[00:12:31.400 --> 00:12:37.000]  無論這個啟示和耶穌的應許有多偉大也好
[00:12:37.000 --> 00:12:39.800]  但是仍然有很多人是不相信
[00:12:39.800 --> 00:12:46.000]  如果他們沒有將耶穌的信息和信心結合起來的時候
[00:12:46.000 --> 00:12:50.200]  耶穌所說的信息對他們是沒有任何的價值
[00:12:50.200 --> 00:12:53.400]  在這裡一大群人不相信
[00:12:53.400 --> 00:12:56.800]  並不會令到耶穌感覺意外
[00:12:56.800 --> 00:12:59.200]  因為一開始他就已經知道
[00:12:59.200 --> 00:13:02.800]  不單止有很多的人都不會相信他
[00:13:02.800 --> 00:13:07.800]  而且最不相信的例子就是在他門徒當中
[00:13:07.800 --> 00:13:09.600]  十二個最親近的門徒裡面
[00:13:09.600 --> 00:13:11.800]  其中有一個將要出賣他
[00:13:11.800 --> 00:13:16.200]  在這裡結尾七十至七十一節
[00:13:16.200 --> 00:13:18.400]  更加是說那個人是誰
[00:13:18.400 --> 00:13:20.400]  出賣的人就是猶大
[00:13:20.400 --> 00:13:25.800]  耶穌可以說正正堅定的努力向前
[00:13:25.800 --> 00:13:30.400]  迎向上帝要他走的那條被釘十字架的路
[00:13:30.400 --> 00:13:33.800]  在六十五節裡因此的恥
[00:13:33.800 --> 00:13:37.000]  是指到這一群不信的現象
[00:13:37.000 --> 00:13:39.200]  也就是說耶穌事先就知道
[00:13:39.200 --> 00:13:41.400]  他會被很多人拒絕
[00:13:41.400 --> 00:13:43.800]  而且因為他知道這一點
[00:13:43.800 --> 00:13:47.400]  他很早就解釋過
[00:13:47.400 --> 00:13:49.600]  由三十七到四十四節就說
[00:13:49.600 --> 00:13:52.400]  是需要上帝採取主動
[00:13:52.400 --> 00:13:55.600]  去吸引人來到耶穌的面前
[00:13:55.600 --> 00:14:00.000]  不然人是很難去相信耶穌的教導
[00:14:00.000 --> 00:14:01.200]  耶穌的教訓
[00:14:01.200 --> 00:14:03.400]  這個事先的解釋
[00:14:03.400 --> 00:14:07.800]  是指到那些真正相信耶穌的人有所準備
[00:14:07.800 --> 00:14:11.200]  耶穌自己都要面對很多人抵擋他
[00:14:11.200 --> 00:14:15.400]  跟從他的人都要去面對這個情況
[00:14:15.400 --> 00:14:17.400]  所以耶穌事先講明
[00:14:17.400 --> 00:14:21.000]  跟從他的人真的有一個堅定的信心
[00:14:21.000 --> 00:14:22.400]  無論遇到什麼環境
[00:14:22.400 --> 00:14:24.600]  都要堅定的跟從上帝
[00:14:24.600 --> 00:14:27.400]  好像他堅定的跟從上帝一樣
[00:14:27.400 --> 00:14:30.400]  在六十六節裡說
[00:14:30.400 --> 00:14:32.600]  耶穌講完之後
[00:14:32.600 --> 00:14:34.800]  當時就有很多跟從他的人
[00:14:34.800 --> 00:14:36.600]  表面上是門徒的人
[00:14:36.600 --> 00:14:39.000]  很果斷的離開耶穌
[00:14:39.000 --> 00:14:46.000]  很明顯這些人覺得無法忍受耶穌的講論
[00:14:46.000 --> 00:14:48.000]  接受不到他的教導
[00:14:48.000 --> 00:14:54.200]  耶穌的教導沒有改變這些人跟隨他的態度
[00:14:54.200 --> 00:14:57.600]  跟隨他的人的態度是錯誤的
[00:14:57.600 --> 00:15:00.200]  耶穌的教導打算糾正他們
[00:15:00.200 --> 00:15:02.400]  但是他們沒有去改變
[00:15:02.400 --> 00:15:06.200]  他們也不再預期
[00:15:06.200 --> 00:15:10.000]  耶穌是他們想象的那個彌賽
[00:15:10.000 --> 00:15:12.000]  所以他們就走了
[00:15:12.000 --> 00:15:13.200]  可以這麼說
[00:15:13.200 --> 00:15:16.600]  這一幫人想耶穌給他們的東西
[00:15:16.600 --> 00:15:17.800]  在這裡很清楚
[00:15:17.800 --> 00:15:18.800]  耶穌給不到
[00:15:18.800 --> 00:15:21.400]  耶穌不是他們的期望
[00:15:21.400 --> 00:15:23.800]  要成為一個政治上的彌賽
[00:15:23.800 --> 00:15:26.200]  但是耶穌給他們的
[00:15:26.200 --> 00:15:28.200]  他們卻是不接受
[00:15:28.200 --> 00:15:30.600]  在這裡
[00:15:30.600 --> 00:15:38.600]  加里利人和耶路撒冷跟隨耶穌的人一樣
[00:15:38.600 --> 00:15:42.400]  沒有辦法通過耶穌所給他們的恩典
[00:15:42.400 --> 00:15:45.200]  促成他們心中的信心
[00:15:45.200 --> 00:15:47.200]  他們經不起這個考驗
[00:15:47.200 --> 00:15:49.800]  所以他們就離開了耶穌
[00:15:49.800 --> 00:15:52.000]  接著67至69節裡面
[00:15:52.000 --> 00:15:55.600]  接著耶穌就轉向跟12個門徒說一句話
[00:15:55.600 --> 00:15:57.600]  耶穌就對那12個門徒說
[00:15:57.600 --> 00:15:59.200]  你們也要去嗎?
[00:15:59.200 --> 00:16:00.600]  西門彼得回答說
[00:16:00.600 --> 00:16:02.400]  主啊!祢有永生之道
[00:16:02.400 --> 00:16:04.600]  我們還歸從誰呢?
[00:16:04.600 --> 00:16:05.800]  我們已經信了
[00:16:05.800 --> 00:16:08.400]  又知道祢是神的聖者
[00:16:08.400 --> 00:16:11.000]  接著耶穌就問12個門徒一個問題
[00:16:11.000 --> 00:16:12.800]  說給他們一個挑戰
[00:16:12.800 --> 00:16:16.000]  你們是不是也想離開呢?
[00:16:16.000 --> 00:16:17.000]  對不對?
[00:16:17.000 --> 00:16:18.200]  問這個問題
[00:16:18.200 --> 00:16:20.400]  其實不是為了耶穌
[00:16:20.400 --> 00:16:22.200]  是為了這一幫門徒
[00:16:22.200 --> 00:16:25.800]  他需要這一幫門徒清楚的回答
[00:16:25.800 --> 00:16:27.600]  從一個敘述的脈絡
[00:16:27.600 --> 00:16:32.400]  我們可以猜想這一次的
[00:16:32.400 --> 00:16:34.800]  跟從耶穌的人是大規模的
[00:16:34.800 --> 00:16:36.200]  有很多的人
[00:16:36.200 --> 00:16:37.400]  一大幫人已經離開了
[00:16:37.400 --> 00:16:39.600]  接著耶穌就問這12個門徒
[00:16:39.600 --> 00:16:43.000]  你們是不是好像這麼多人離去一樣
[00:16:43.000 --> 00:16:46.400]  繼續願意跟從我呢?
[00:16:46.400 --> 00:16:48.400]  而不是像這幫人一樣
[00:16:48.400 --> 00:16:50.400]  現在就走呢?
[00:16:50.400 --> 00:16:53.200]  可以說一如既往
[00:16:53.200 --> 00:16:55.400]  第一個發聲的就是西門彼得
[00:16:55.400 --> 00:16:59.200]  他是一個比較衝動的人
[00:16:59.200 --> 00:17:00.600]  也很率直的人
[00:17:00.600 --> 00:17:03.000]  他很快就說出心裡的說話
[00:17:03.000 --> 00:17:05.600]  彼得的回答可以分成兩部分
[00:17:05.600 --> 00:17:10.200]  彼得在說
[00:17:10.200 --> 00:17:12.600]  我們還歸從誰呢?
[00:17:12.600 --> 00:17:15.000]  既然你有永生之道
[00:17:15.000 --> 00:17:17.200]  我們還有選擇嗎?
[00:17:17.200 --> 00:17:20.400]  他在抓住耶穌的說話
[00:17:20.400 --> 00:17:22.000]  耶穌說我的靈
[00:17:22.000 --> 00:17:24.000]  我的說話所說的就是靈
[00:17:24.000 --> 00:17:25.200]  就是生命
[00:17:25.200 --> 00:17:26.600]  直著我的說話
[00:17:26.600 --> 00:17:28.200]  去得著一個生命
[00:17:28.200 --> 00:17:29.200]  第二方面
[00:17:29.200 --> 00:17:30.800]  彼得在說
[00:17:30.800 --> 00:17:32.000]  我們已經信了
[00:17:32.000 --> 00:17:33.000]  我們又知道
[00:17:33.000 --> 00:17:36.000]  你就是神的聖者
[00:17:36.000 --> 00:17:39.400]  上面的門徒在這個時間裡面
[00:17:39.400 --> 00:17:40.800]  對於耶穌的認識
[00:17:40.800 --> 00:17:42.400]  其實仍然是模糊的
[00:17:42.400 --> 00:17:45.200]  對耶穌被釘十字架的事
[00:17:45.200 --> 00:17:46.600]  其實也是一個模糊
[00:17:46.600 --> 00:17:49.400]  不過他們很清楚的知道
[00:17:49.400 --> 00:17:51.200]  耶穌是大於
[00:17:51.200 --> 00:17:53.400]  過去上帝差派來的先知
[00:17:53.400 --> 00:17:54.600]  大於摩西
[00:17:54.600 --> 00:17:56.400]  他是神的聖者
[00:17:56.400 --> 00:17:58.400]  這樣就已經足夠了
[00:17:58.400 --> 00:17:59.200]  在他們來說
[00:17:59.200 --> 00:18:00.600]  這個已經足夠了
[00:18:00.600 --> 00:18:02.400]  七十到七十一節
[00:18:02.400 --> 00:18:03.800]  耶穌怎麼回應呢?
[00:18:03.800 --> 00:18:04.600]  耶穌說
[00:18:04.600 --> 00:18:07.600]  我不是揀選你們十二個門徒嗎?
[00:18:07.600 --> 00:18:10.200]  但你們中間有一個是魔鬼
[00:18:10.200 --> 00:18:11.000]  耶穌說
[00:18:11.000 --> 00:18:14.200]  是指著加略人西門的兒子猶大說的
[00:18:14.200 --> 00:18:17.000]  他本是十二門徒裡的一個
[00:18:17.000 --> 00:18:19.400]  後來要賣耶穌的
[00:18:19.400 --> 00:18:21.600]  在這裡可以說
[00:18:21.600 --> 00:18:23.200]  彼得表達的方式
[00:18:23.200 --> 00:18:25.000]  自命不凡
[00:18:25.000 --> 00:18:26.200]  高人一等
[00:18:26.200 --> 00:18:27.000]  但是
[00:18:27.000 --> 00:18:28.400]  其實耶穌說
[00:18:28.400 --> 00:18:30.000]  不是你們
[00:18:30.000 --> 00:18:32.200]  不是你們去揀選我
[00:18:32.200 --> 00:18:34.800]  是我揀選你們
[00:18:34.800 --> 00:18:35.800]  可以說
[00:18:35.800 --> 00:18:37.000]  縱然
[00:18:37.000 --> 00:18:38.200]  在當中
[00:18:38.200 --> 00:18:40.600]  在十二個門徒裡面
[00:18:40.600 --> 00:18:42.600]  有一個人是失敗的
[00:18:42.600 --> 00:18:45.000]  但耶穌已經事先知道了
[00:18:45.000 --> 00:18:47.000]  在耶穌最大的敵人
[00:18:47.000 --> 00:18:48.200]  可以說就是魔鬼
[00:18:48.200 --> 00:18:51.600]  魔鬼在人心中的誘惑的工作
[00:18:51.600 --> 00:18:55.000]  耶穌知道罪的根源
[00:18:55.000 --> 00:18:56.400]  其實在人心裡面
[00:18:56.400 --> 00:18:58.000]  但撒旦有多的工作
[00:18:58.000 --> 00:19:00.200]  撒旦引誘猶大
[00:19:00.200 --> 00:19:02.800]  就是讓猶大出賣耶穌
[00:19:02.800 --> 00:19:04.200]  在現實上
