
[00:00:00.000 --> 00:00:05.000]  天地的主,祢配得上一切的尊崇
[00:02:41.000 --> 00:02:42.000]  每當我們回想一些
[00:02:42.000 --> 00:02:45.000]  很重要的聖經教導的時候
[00:02:45.000 --> 00:02:46.000]  我們就會提醒自己
[00:02:46.000 --> 00:02:49.000]  能力不在乎什麼勢力
[00:02:49.000 --> 00:02:53.000]  真的不在乎誰的權勢
[00:02:53.000 --> 00:02:56.000]  能力在乎聽從神
[00:02:56.000 --> 00:02:59.000]  因此今天我們再思想一個重要的訊息
[00:02:59.000 --> 00:03:02.000]  再看接著的二十章的經文
[00:03:02.000 --> 00:03:05.000]  我們首先看第一方面
[00:03:05.000 --> 00:03:07.000]  就是我們要去明白神的作為
[00:03:07.000 --> 00:03:10.000]  我今天嘗試從兩個重點和大家思想
[00:03:10.000 --> 00:03:13.000]  第一方面就是在人生的路上
[00:03:13.000 --> 00:03:17.000]  我們要很肯定神在我們身上的主權
[00:03:17.000 --> 00:03:20.000]  我們首先思想第一方面
[00:03:20.000 --> 00:03:22.000]  在二十章第一節提到
[00:03:22.000 --> 00:03:24.000]  當時有亞蘭王的軍隊
[00:03:24.000 --> 00:03:26.000]  連同三十二個王
[00:03:26.000 --> 00:03:30.000]  大家可以想像是一個很龐大的軍隊
[00:03:30.000 --> 00:03:31.000]  這個軍隊來到的時候
[00:03:31.000 --> 00:03:34.000]  圍攻撒瑪利亞
[00:03:34.000 --> 00:03:36.000]  可能是因為亞蘭王的軍隊
[00:03:36.000 --> 00:03:38.000]  在亞蘭王的軍隊
[00:03:38.000 --> 00:03:40.000]  在亞蘭王的軍隊
[00:03:40.000 --> 00:03:43.000]  圍攻撒瑪利亞
[00:03:43.000 --> 00:03:45.000]  可能亞蘭王他們看到
[00:03:45.000 --> 00:03:48.000]  就是這個時刻亞述帝國興起了
[00:03:48.000 --> 00:03:53.000]  因此他們不斷地去征服他旁邊的國家
[00:03:53.000 --> 00:03:54.000]  去匯聚力量
[00:03:54.000 --> 00:03:58.000]  預備去面對亞述帝國的威脅
[00:03:58.000 --> 00:04:00.000]  因此亞蘭王帶著這大隊的軍隊
[00:04:00.000 --> 00:04:03.000]  要去攻打撒瑪利亞
[00:04:03.000 --> 00:04:05.000]  在當中他有一個很大的
[00:04:05.000 --> 00:04:08.000]  一個很驕傲的表達
[00:04:08.000 --> 00:04:11.000]  就是我必能夠打勝仗
[00:04:11.000 --> 00:04:14.000]  但是在十三節剛才我們讀過的
[00:04:14.000 --> 00:04:16.000]  在一個這麼困難的時刻
[00:04:16.000 --> 00:04:19.000]  神就透過先知來跟亞哈王說話
[00:04:19.000 --> 00:04:21.000]  第十三節
[00:04:21.000 --> 00:04:23.000]  有一位先知來見以色列王亞哈說
[00:04:23.000 --> 00:04:25.000]  耶和華如此說
[00:04:25.000 --> 00:04:28.000]  這一大群人你看見了嗎?
[00:04:28.000 --> 00:04:32.000]  今日我必將他們交在你手裡
[00:04:32.000 --> 00:04:36.000]  你就知道我是耶和華
[00:04:36.000 --> 00:04:38.000]  你會奇怪為什麼這個時候
[00:04:38.000 --> 00:04:40.000]  不是以利亞先知出現
[00:04:40.000 --> 00:04:41.000]  十九章他出現
[00:04:41.000 --> 00:04:43.000]  後面的二十一章他出現
[00:04:43.000 --> 00:04:45.000]  但是偏偏二十章
[00:04:45.000 --> 00:04:49.000]  以利亞就好像隱藏了
[00:04:49.000 --> 00:04:51.000]  或者神這個時候要以利亞自己安靜
[00:04:51.000 --> 00:04:54.000]  當他領受神給他的吩咐之後
[00:04:54.000 --> 00:04:55.000]  他安靜
[00:04:55.000 --> 00:05:00.000]  而去留心神透過別人去成就大事
[00:05:00.000 --> 00:05:03.000]  不一定透過你
[00:05:03.000 --> 00:05:05.000]  是要你知道神仍然可以透過
[00:05:05.000 --> 00:05:07.000]  不同的人做他的工作
[00:05:07.000 --> 00:05:09.000]  或者也讓亞哈知道
[00:05:09.000 --> 00:05:12.000]  不是誰先知特別針對你
[00:05:12.000 --> 00:05:14.000]  神是透過不同的人
[00:05:14.000 --> 00:05:17.000]  向亞哈顯明一個重點
[00:05:17.000 --> 00:05:19.000]  就是耶和華是神
[00:05:19.000 --> 00:05:21.000]  是獨一的上帝
[00:05:21.000 --> 00:05:23.000]  是天地唯一的神
[00:05:23.000 --> 00:05:25.000]  所以你看見聖經所說
[00:05:25.000 --> 00:05:26.000]  要你們得勝
[00:05:26.000 --> 00:05:28.000]  目的就是要你知道
[00:05:28.000 --> 00:05:30.000]  我是耶和華
[00:05:30.000 --> 00:05:32.000]  十三節最後所說
[00:05:32.000 --> 00:05:34.000]  當然大家都會知道
[00:05:34.000 --> 00:05:36.000]  其實亞哈這個以色列王
[00:05:36.000 --> 00:05:39.000]  他有沒有見過神的作為呢?
[00:05:39.000 --> 00:05:40.000]  有沒有見過?
[00:05:40.000 --> 00:05:41.000]  絕對有
[00:05:41.000 --> 00:05:43.000]  在加密山上
[00:05:43.000 --> 00:05:46.000]  他見到那些從天降下來的火
[00:05:46.000 --> 00:05:49.000]  他清楚知道哪一位是神
[00:05:49.000 --> 00:05:52.000]  但是好像他的心仍然是不明白
[00:05:52.000 --> 00:05:53.000]  現在當先知告訴他
[00:05:53.000 --> 00:05:56.000]  你放心面對這麼大的敵軍
[00:05:56.000 --> 00:05:58.000]  你會得勝的
[00:05:58.000 --> 00:06:00.000]  但是他沒有感謝的心
[00:06:00.000 --> 00:06:03.000]  他不會馬上感謝神讓他得勝
[00:06:03.000 --> 00:06:05.000]  他會馬上問一個很現實的問題
[00:06:05.000 --> 00:06:07.000]  誰出去打仗?
[00:06:07.000 --> 00:06:09.000]  或者他會期待著
[00:06:09.000 --> 00:06:11.000]  有一大隊軍隊來幫助他
[00:06:11.000 --> 00:06:13.000]  想不到先知怎樣說
[00:06:13.000 --> 00:06:15.000]  在第十四節
[00:06:15.000 --> 00:06:17.000]  亞哈說:藉著誰呢?
[00:06:17.000 --> 00:06:19.000]  他回答說:耶和華說
[00:06:19.000 --> 00:06:22.000]  藉著跟從想像的少年人
[00:06:22.000 --> 00:06:24.000]  亞哈說:要誰率領呢?
[00:06:24.000 --> 00:06:27.000]  他說:要你親自率領
[00:06:27.000 --> 00:06:30.000]  在當時人的心目中
[00:06:30.000 --> 00:06:31.000]  一些少年人
[00:06:31.000 --> 00:06:34.000]  他們只不過是在旁邊幫助一些省長
[00:06:34.000 --> 00:06:36.000]  一些沒有經驗的人
[00:06:36.000 --> 00:06:37.000]  很年輕
[00:06:37.000 --> 00:06:40.000]  但是甚至要藉著一群少年人
[00:06:40.000 --> 00:06:42.000]  來得勝去打仗
[00:06:42.000 --> 00:06:44.000]  大家或者會立刻想起
[00:06:44.000 --> 00:06:46.000]  在之前《撒末爾記》上
[00:06:46.000 --> 00:06:49.000]  當時蘇羅王面對著
[00:06:49.000 --> 00:06:51.000]  菲律士的大軍
[00:06:51.000 --> 00:06:53.000]  很驚慌
[00:06:53.000 --> 00:06:54.000]  但是他的兒子
[00:06:54.000 --> 00:06:56.000]  蘇羅的兒子是誰?
[00:06:56.000 --> 00:06:58.000]  若拿丹
[00:06:58.000 --> 00:07:00.000]  當時他很清楚有一個信念
[00:07:00.000 --> 00:07:03.000]  他說:耶和華使人得勝
[00:07:03.000 --> 00:07:06.000]  不在乎人多人少
[00:07:06.000 --> 00:07:09.000]  因此他跟隨他的少年人
[00:07:09.000 --> 00:07:11.000]  幫他拿刀兵的
[00:07:11.000 --> 00:07:12.000]  拿兵器的
[00:07:12.000 --> 00:07:18.000]  向前進入菲律士的軍隊陣營當中
[00:07:18.000 --> 00:07:20.000]  甚至用他們兩個人
[00:07:20.000 --> 00:07:23.000]  去殲滅了大群的敵軍
[00:07:23.000 --> 00:07:25.000]  因此我們回看上上
[00:07:25.000 --> 00:07:26.000]  剛才說到
[00:07:26.000 --> 00:07:31.000]  耶和華使人得勝不在乎人多人少
[00:07:31.000 --> 00:07:32.000]  你能夠得勝
[00:07:32.000 --> 00:07:36.000]  你能夠勝過很多的邪惡
[00:07:36.000 --> 00:07:39.000]  勝過很大的挑戰
[00:07:39.000 --> 00:07:43.000]  是在乎神自己
[00:07:43.000 --> 00:07:46.000]  大家常常都會說機電的故事
[00:07:46.000 --> 00:07:48.000]  機電的故事
[00:07:48.000 --> 00:07:50.000]  他要打米電大軍
[00:07:50.000 --> 00:07:54.000]  本來有三萬二千人要跟隨他
[00:07:54.000 --> 00:07:57.000]  但最終神要他一路減
[00:07:57.000 --> 00:07:59.000]  最後剩下多少人?
[00:07:59.000 --> 00:08:01.000]  三百人
[00:08:01.000 --> 00:08:03.000]  當時神解釋給他們知道
[00:08:03.000 --> 00:08:06.000]  我不要你們這麼大的軍隊
[00:08:06.000 --> 00:08:07.000]  免得他們自誇
[00:08:07.000 --> 00:08:12.000]  以為得勝是在乎自己手上的力量
[00:08:12.000 --> 00:08:14.000]  聖經多次把原則說出來
[00:08:14.000 --> 00:08:15.000]  何時人以為
[00:08:15.000 --> 00:08:18.000]  我有勢力能夠勝敵的時候
[00:08:18.000 --> 00:08:21.000]  就是失敗的時候
[00:08:21.000 --> 00:08:24.000]  當人開始體會到自己的不足
[00:08:24.000 --> 00:08:26.000]  然後全心倚靠神的時候
[00:08:26.000 --> 00:08:29.000]  神的能力就出現
[00:08:29.000 --> 00:08:31.000]  甚至有時候神要你將一些
[00:08:31.000 --> 00:08:34.000]  有的資源、有的力量放下
[00:08:34.000 --> 00:08:36.000]  而專心倚靠祂
[00:08:36.000 --> 00:08:38.000]  在當中清楚顯明
[00:08:38.000 --> 00:08:41.000]  是神自己的工作
[00:08:41.000 --> 00:08:42.000]  當時神就是這樣跟阿哈說
[00:08:42.000 --> 00:08:46.000]  帶著二百三十二人出去打仗
[00:08:46.000 --> 00:08:47.000]  但大家留意到
[00:08:47.000 --> 00:08:49.000]  阿哈數點兵丁的時候
[00:08:49.000 --> 00:08:52.000]  再數以色列的兵丁
[00:08:52.000 --> 00:08:54.000]  有多少人?
[00:08:54.000 --> 00:08:55.000]  七千人
[00:08:55.000 --> 00:08:56.000]  人數不算多
[00:08:56.000 --> 00:08:59.000]  不過總是比較放心
[00:08:59.000 --> 00:09:02.000]  接著這二百三十二個少年出去的時候
[00:09:02.000 --> 00:09:06.000]  軍隊有沒有一起出去?
[00:09:06.000 --> 00:09:07.000]  有
[00:09:07.000 --> 00:09:09.000]  再看下面的經文
[00:09:09.000 --> 00:09:12.000]  在第十五節
[00:09:12.000 --> 00:09:13.000]  聖經十五節
[00:09:13.000 --> 00:09:14.000]  於是阿哈數點著
[00:09:14.000 --> 00:09:16.000]  跟從省長的少年人
[00:09:16.000 --> 00:09:18.000]  共有二百三十二人
[00:09:18.000 --> 00:09:20.000]  後又數點以色列的重兵
[00:09:20.000 --> 00:09:21.000]  共有七千名
[00:09:21.000 --> 00:09:23.000]  接著說到他們出去打仗的時候
[00:09:23.000 --> 00:09:26.000]  說到軍隊追隨著少年人
[00:09:26.000 --> 00:09:28.000]  就出去打仗
[00:09:28.000 --> 00:09:31.000]  可能阿哈也會感覺穩陣起見
[00:09:31.000 --> 00:09:33.000]  少年人走前沒問題
[00:09:33.000 --> 00:09:37.000]  不過那些軍隊也要跟著在後面
[00:09:37.000 --> 00:09:41.000]  當中似乎他不是太信任神的安排
[00:09:41.000 --> 00:09:42.000]  另外大家留心到
[00:09:42.000 --> 00:09:45.000]  神就說你要親自率領
[00:09:45.000 --> 00:09:48.000]  阿哈有沒有親自率領?
[00:09:48.000 --> 00:09:49.000]  你小心看經文的時候
[00:09:49.000 --> 00:09:50.000]  二十節說到
[00:09:50.000 --> 00:09:53.000]  當時阿蘭人逃跑了
[00:09:53.000 --> 00:09:54.000]  二十一節
[00:09:54.000 --> 00:09:56.000]  在那個時候
[00:09:56.000 --> 00:10:01.000]  以色列王先出城攻打車馬
[00:10:01.000 --> 00:10:04.000]  我相信阿哈當時是沒有率領軍隊
[00:10:04.000 --> 00:10:06.000]  直到形勢大好
[00:10:06.000 --> 00:10:08.000]  敵軍逃走的時候
[00:10:08.000 --> 00:10:11.000]  他就出去打仗
[00:10:11.000 --> 00:10:13.000]  雖然神都給他們得勝
[00:10:13.000 --> 00:10:16.000]  但是他失去了一個在前線
[00:10:16.000 --> 00:10:19.000]  看到神如何奇妙地用他
[00:10:19.000 --> 00:10:21.000]  和那二百三十二個少年
[00:10:21.000 --> 00:10:24.000]  那種奇妙的經歷
[00:10:24.000 --> 00:10:26.000]  他失去了那些的體驗
[00:10:26.000 --> 00:10:29.000]  但是神仍然施恩憐憫他
[00:10:29.000 --> 00:10:32.000]  接著在第二次才再告訴他
[00:10:32.000 --> 00:10:33.000]  你要放棄
[00:10:33.000 --> 00:10:35.000]  因為他們會再回來打仗
[00:10:35.000 --> 00:10:37.000]  所以才說到第二次
[00:10:37.000 --> 00:10:40.000]  這些軍隊再來了
[00:10:40.000 --> 00:10:43.000]  我們再看下第二十八節
[00:10:43.000 --> 00:10:46.000]  當時神再猜派另一位先知來到
[00:10:46.000 --> 00:10:47.000]  二十八節
[00:10:47.000 --> 00:10:49.000]  有神人來見以色列王說
[00:10:49.000 --> 00:10:50.000]  耶和華如此說
[00:10:50.000 --> 00:10:52.000]  他們說我是山神
[00:10:52.000 --> 00:10:55.000]  其實我可以在一切情況下打仗
[00:10:55.000 --> 00:10:57.000]  最後一句二十八節
[00:10:57.000 --> 00:10:59.000]  你們就知道
[00:10:59.000 --> 00:11:00.000]  什麼?
[00:11:00.000 --> 00:11:02.000]  我是耶和華
[00:11:02.000 --> 00:11:04.000]  同樣的目的就是
[00:11:04.000 --> 00:11:06.000]  神要向他們供作施恩
[00:11:06.000 --> 00:11:08.000]  是要他們認識
[00:11:08.000 --> 00:11:10.000]  我是耶和華
[00:11:10.000 --> 00:11:11.000]  有些時候我們生活裏面
[00:11:11.000 --> 00:11:14.000]  見到一些很奇妙的事情
[00:11:14.000 --> 00:11:16.000]  甚至是神跡性的事
[00:11:16.000 --> 00:11:18.000]  但我們還是不明白
[00:11:18.000 --> 00:11:21.000]  也未必即時能夠去相信
[00:11:21.000 --> 00:11:26.000]  正所謂好像硬著心
[00:11:26.000 --> 00:11:28.000]  硬著頸項
[00:11:28.000 --> 00:11:30.000]  不願信服神
[00:11:30.000 --> 00:11:33.000]  硬著心不願相信
[00:11:33.000 --> 00:11:35.000]  那為什麼他們會硬心呢?
[00:11:35.000 --> 00:11:37.000]  什麼原因造成的呢?
[00:11:37.000 --> 00:11:38.000]  我想大家的時候
[00:11:38.000 --> 00:11:40.000]  你去掀一掀新約
[00:11:40.000 --> 00:11:42.000]  我們看看希伯來書
[00:11:42.000 --> 00:11:44.000]  第七節聖經說
[00:11:44.000 --> 00:11:45.000]  聖靈有話說
[00:11:45.000 --> 00:11:47.000]  你們今日若聽他的話
[00:11:47.000 --> 00:11:50.000]  就不可硬著心
[00:11:50.000 --> 00:11:51.000]  心硬了
[00:11:51.000 --> 00:11:55.000]  以至在曠野野神的法路
[00:11:55.000 --> 00:11:57.000]  我們再看看第十節
[00:11:57.000 --> 00:11:59.000]  所以我厭煩那世代的人說
[00:11:59.000 --> 00:12:02.000]  他們心裏常常迷糊
[00:12:02.000 --> 00:12:03.000]  大家一起讀
[00:12:03.000 --> 00:12:07.000]  竟不曉得我的作為
[00:12:07.000 --> 00:12:08.000]  看見神的工作
[00:12:08.000 --> 00:12:10.000]  不曉得神的作為
[00:12:10.000 --> 00:12:12.000]  原因是什麼呢?
[00:12:12.000 --> 00:12:15.000]  因為心迷糊了
[00:12:15.000 --> 00:12:17.000]  被什麼迷糊了呢?
[00:12:17.000 --> 00:12:18.000]  你再看下去
[00:12:18.000 --> 00:12:20.000]  第十三節
[00:12:20.000 --> 00:12:22.000]  總要趁著
[00:12:22.000 --> 00:12:24.000]  還有今日天天彼此相勸
[00:12:24.000 --> 00:12:25.000]  免得你們中間
[00:12:25.000 --> 00:12:27.000]  有人被罪迷惑
[00:12:27.000 --> 00:12:28.000]  被什麼迷惑?
[00:12:28.000 --> 00:12:30.000]  被罪迷惑
[00:12:30.000 --> 00:12:33.000]  心裏就僵硬了
[00:12:33.000 --> 00:12:35.000]  心硬了
[00:12:35.000 --> 00:12:37.000]  因為有罪迷惑了他
[00:12:37.000 --> 00:12:38.000]  以至他心思
[00:12:38.000 --> 00:12:40.000]  明明在你面前顯出神的能力
[00:12:40.000 --> 00:12:42.000]  但不明白
[00:12:42.000 --> 00:12:43.000]  正如阿蝦
[00:12:43.000 --> 00:12:45.000]  看見神有很多的作為
[00:12:45.000 --> 00:12:47.000]  但他一直不明白
[00:12:47.000 --> 00:12:49.000]  你想像一下剛才說到
[00:12:49.000 --> 00:12:52.000]  那個大軍再來打仗的時候
[00:12:52.000 --> 00:12:53.000]  他們兩小組人
[00:12:53.000 --> 00:12:56.000]  好像小山羊羔兩群人
[00:12:56.000 --> 00:12:57.000]  面對敵軍
[00:12:57.000 --> 00:12:58.000]  竟然可以一出去殺了
[00:12:58.000 --> 00:13:00.000]  幾多萬兵兵?
[00:13:00.000 --> 00:13:02.000]  十萬阿蘭軍隊
[00:13:02.000 --> 00:13:04.000]  原來神好奇妙的工作
[00:13:04.000 --> 00:13:06.000]  仍然不足
[00:13:06.000 --> 00:13:09.000]  帶他們去了一個城市
[00:13:09.000 --> 00:13:10.000]  去到城市
[00:13:10.000 --> 00:13:11.000]  以為有得救了
[00:13:11.000 --> 00:13:13.000]  誰知怎樣
[00:13:13.000 --> 00:13:14.000]  城牆倒塌
[00:13:14.000 --> 00:13:17.000]  剩下的二萬七千人都死了
[00:13:17.000 --> 00:13:18.000]  神要工作的時候
[00:13:18.000 --> 00:13:20.000]  不需要他們費心
[00:13:20.000 --> 00:13:23.000]  很清楚顯明出神的能力
[00:13:23.000 --> 00:13:24.000]  神的作為
[00:13:24.000 --> 00:13:26.000]  但阿蝦不明白
[00:13:26.000 --> 00:13:31.000]  因為他的心被罪迷惑了
[00:13:31.000 --> 00:13:32.000]  各位弟兄姊妹
[00:13:32.000 --> 00:13:34.000]  我們常常要求主
[00:13:34.000 --> 00:13:36.000]  去軟化我們的心
[00:13:36.000 --> 00:13:39.000]  不要讓你的心硬了
[00:13:39.000 --> 00:13:42.000]  大家知道我剛做了心臟手術
[00:13:42.000 --> 00:13:45.000]  我明白多了很多關於心臟的
[00:13:45.000 --> 00:13:48.000]  有關醫學的常識
[00:13:48.000 --> 00:13:51.000]  很多人心硬化
[00:13:51.000 --> 00:13:53.000]  是很多血管的閉塞
[00:13:53.000 --> 00:13:55.000]  絕對不是一朝一夕的事
[00:13:55.000 --> 00:13:57.000]  牽涉到很多飲食的習慣
[00:13:57.000 --> 00:13:59.000]  日常生活的習慣
[00:13:59.000 --> 00:14:02.000]  很多的問題會出現
[00:14:02.000 --> 00:14:04.000]  因此當你的心未硬的時候
[00:14:04.000 --> 00:14:05.000]  你要常常求主
[00:14:05.000 --> 00:14:07.000]  讓你的心軟化
[00:14:07.000 --> 00:14:09.000]  能夠知道哪些地方
[00:14:09.000 --> 00:14:11.000]  是迷惑了你的心思
[00:14:11.000 --> 00:14:13.000]  以至你可以醒覺
[00:14:13.000 --> 00:14:16.000]  以至你不會硬心
[00:14:16.000 --> 00:14:18.000]  不被迷惑
[00:14:18.000 --> 00:14:19.000]  小英就說
[00:14:19.000 --> 00:14:20.000]  親屬還有今天
[00:14:20.000 --> 00:14:22.000]  天天彼此相勸
[00:14:22.000 --> 00:14:26.000]  原來幫助別人去醒覺
[00:14:26.000 --> 00:14:28.000]  是透過一個途徑
[00:14:28.000 --> 00:14:31.000]  是神所選擇的方式
[00:14:31.000 --> 00:14:36.000]  就是透過弟兄姊妹之間的彼此相勸
[00:14:36.000 --> 00:14:39.000]  你不要小看你自己一句話
[00:14:39.000 --> 00:14:41.000]  誠實地勸告弟兄
[00:14:41.000 --> 00:14:44.000]  是會產生重要的作用
[00:14:44.000 --> 00:14:47.000]  多年來我試過勸告弟兄姊妹的時候
[00:14:47.000 --> 00:14:49.000]  很多的經驗都是
[00:14:49.000 --> 00:14:51.000]  對方會反抗
[00:14:51.000 --> 00:14:54.000]  或者會有一些藉口
[00:14:54.000 --> 00:14:56.000]  但是想不到之後
[00:14:56.000 --> 00:14:59.000]  他會反過來告訴你
[00:14:59.000 --> 00:15:01.000]  我都知道自己是做錯了
[00:15:01.000 --> 00:15:03.000]  當他安靜的時候
[00:15:03.000 --> 00:15:06.000]  神就透過一些提醒幫助他
[00:15:06.000 --> 00:15:07.000]  另一方面你會發覺
[00:15:07.000 --> 00:15:09.000]  當你自己安靜下來的時候
[00:15:09.000 --> 00:15:11.000]  你會曉得神的作為
[00:15:11.000 --> 00:15:13.000]  我們久有一些安息操練
[00:15:13.000 --> 00:15:14.000]  有沒有試過?
[00:15:14.000 --> 00:15:16.000]  大家有些人參加過
[00:15:16.000 --> 00:15:18.000]  一位姊妹分享
[00:15:18.000 --> 00:15:20.000]  她說在安息操練的期間
[00:15:20.000 --> 00:15:22.000]  自己靜下來一個人讀聖經
[00:15:22.000 --> 00:15:23.000]  平時很匆忙
[00:15:23.000 --> 00:15:26.000]  在那段時間可以比較安定一點
[00:15:26.000 --> 00:15:27.000]  一看聖經的時候
[00:15:27.000 --> 00:15:29.000]  神的說話
[00:15:29.000 --> 00:15:31.000]  平時都看過的經文
[00:15:31.000 --> 00:15:33.000]  突然間很深刻
[00:15:33.000 --> 00:15:36.000]  很深刻就流眼淚
[00:15:36.000 --> 00:15:38.000]  突然間覺得神很愛她
[00:15:38.000 --> 00:15:40.000]  當小心看日常生活的時候
[00:15:40.000 --> 00:15:42.000]  發覺其實有很多神蹟
[00:15:42.000 --> 00:15:45.000]  在自己生活當中出現
[00:15:45.000 --> 00:15:48.000]  弟兄姊妹你有沒有經歷過神蹟?
[00:15:48.000 --> 00:15:50.000]  有些有
[00:15:50.000 --> 00:15:52.000]  有些就說沒有
[00:15:52.000 --> 00:15:55.000]  但你知不知道在日常平凡的日子當中
[00:15:55.000 --> 00:15:57.000]  當你小心去留意的時候
[00:15:57.000 --> 00:16:01.000]  是充滿著神蹟的
[00:16:01.000 --> 00:16:02.000]  這位弟兄說
[00:16:02.000 --> 00:16:06.000]  他說那段日子工作很沉重
[00:16:06.000 --> 00:16:07.000]  很大壓力
[00:16:07.000 --> 00:16:08.000]  現在過了
[00:16:08.000 --> 00:16:10.000]  回想起來
[00:16:10.000 --> 00:16:13.000]  為什麼那段時間沒有胃病?
[00:16:13.000 --> 00:16:14.000]  過去的胃有事情
[00:16:14.000 --> 00:16:17.000]  發現那段時間沒有事
[00:16:17.000 --> 00:16:19.000]  不停地在想
[00:16:19.000 --> 00:16:21.000]  那是神蹟
[00:16:21.000 --> 00:16:24.000]  是神的作為在他身上
[00:16:24.000 --> 00:16:26.000]  有人在他最困難的時候
[00:16:26.000 --> 00:16:29.000]  父母都有重病
[00:16:29.000 --> 00:16:31.000]  但想不到在那段時間
[00:16:31.000 --> 00:16:33.000]  自己有力量去面對
[00:16:33.000 --> 00:16:35.000]  而經過了那個過程
[00:16:35.000 --> 00:16:36.000]  回想起來
[00:16:36.000 --> 00:16:37.000]  是神蹟
[00:16:37.000 --> 00:16:39.000]  神蹟不一定是一些
[00:16:39.000 --> 00:16:41.000]  很超自然
[00:16:41.000 --> 00:16:43.000]  令你完全震撼的
[00:16:43.000 --> 00:16:45.000]  一個特別的事情
[00:16:45.000 --> 00:16:47.000]  可以在日常生活當中
[00:16:47.000 --> 00:16:49.000]  當你靜下來的時候
[00:16:49.000 --> 00:16:53.000]  你發覺你能夠喝一杯水
[00:16:53.000 --> 00:16:57.000]  能夠可以很有氣力地走路
