
[00:00:00.000 --> 00:00:05.080]  今天我們來講傳道書第八章一至十七節的經文
[00:03:29.280 --> 00:03:30.200]  但是
[00:03:30.200 --> 00:03:31.800]  傳道者在這裡說
[00:03:31.800 --> 00:03:33.800]  我們仍然可以在生活上面
[00:03:33.800 --> 00:03:35.600]  過一個有智慧的生活
[00:03:35.600 --> 00:03:37.800]  在行動上面
[00:03:37.800 --> 00:03:39.120]  在我們的行為上面
[00:03:39.120 --> 00:03:42.800]  我們仍然可以過一個智慧的一個人生
[00:03:42.800 --> 00:03:46.000]  他怎麼去表達這一方面的思想呢?
[00:03:46.000 --> 00:03:49.200]  在第八章的第一至第四節
[00:03:49.200 --> 00:03:50.600]  他在這裡這麼說
[00:03:50.600 --> 00:03:52.360]  誰與智慧人呢?
[00:03:52.360 --> 00:03:54.560]  誰知道事情的解釋呢?
[00:03:54.560 --> 00:03:57.320]  人的智慧使他的臉發光
[00:03:57.320 --> 00:04:00.080]  並使他臉上的淚
[00:04:00.080 --> 00:04:01.440]  暴氣改變
[00:04:01.440 --> 00:04:03.680]  我勸你遵守王的命令
[00:04:03.680 --> 00:04:05.440]  既知上帝起誓
[00:04:05.440 --> 00:04:07.040]  理當如此
[00:04:07.040 --> 00:04:09.960]  不要急躁離開王的面前
[00:04:09.960 --> 00:04:14.160]  不要固執行惡
[00:04:14.160 --> 00:04:17.560]  因為他凡事都隨自己的心意而行
[00:04:17.560 --> 00:04:19.800]  王的話本有權力
[00:04:19.800 --> 00:04:21.400]  誰敢問他說
[00:04:21.400 --> 00:04:22.840]  你做什麼呢?
[00:04:22.840 --> 00:04:24.960]  在七章
[00:04:24.960 --> 00:04:27.240]  23至29節提及
[00:04:27.240 --> 00:04:31.840]  傳道者想用智慧去查出萬事的道理
[00:04:31.840 --> 00:04:34.120]  但是始終查不出來
[00:04:34.120 --> 00:04:36.000]  在第八章的第一節
[00:04:36.000 --> 00:04:37.120]  他再強調
[00:04:37.120 --> 00:04:40.880]  世上的人根本沒有一個足夠的智慧
[00:04:40.880 --> 00:04:44.040]  去明白所有事情的真相
[00:04:44.040 --> 00:04:49.840]  不過人仍然可以有智慧的生活
[00:04:49.840 --> 00:04:52.200]  以及在我們日常生活當中
[00:04:52.200 --> 00:04:54.400]  仍然可以有智慧的行動
[00:04:54.400 --> 00:04:57.120]  在第八章的第一節
[00:04:57.120 --> 00:04:58.920]  提及了
[00:04:58.920 --> 00:05:06.000]  其實有智慧的人會帶給人有一定的好處
[00:05:06.000 --> 00:05:09.640]  能夠使自己的心境愉快
[00:05:09.640 --> 00:05:11.800]  淚氣可以傳銷
[00:05:11.800 --> 00:05:13.360]  在第一節裡面
[00:05:13.360 --> 00:05:17.120]  其實是正面的評價這個智慧
[00:05:17.120 --> 00:05:19.640]  也都引含著一個提醒
[00:05:19.640 --> 00:05:22.640]  去警告我們要小心謹慎
[00:05:22.640 --> 00:05:24.560]  在這個罪惡的世界裡面
[00:05:24.560 --> 00:05:28.200]  在眾多罪人的地方裡面
[00:05:28.200 --> 00:05:31.920]  我們不要被一些罪惡去引導我們
[00:05:31.920 --> 00:05:34.680]  或者引發我們的情緒
[00:05:34.680 --> 00:05:36.680]  引發我們的罪性
[00:05:36.680 --> 00:05:40.520]  以致我們去做出一些罪惡的事情
[00:05:40.520 --> 00:05:43.280]  在第二節到第四節
[00:05:43.280 --> 00:05:46.840]  正面的提及了一個情況
[00:05:46.840 --> 00:05:49.360]  就是一個君王
[00:05:49.360 --> 00:05:54.240]  這個君王其實引含著專制的君王
[00:05:54.240 --> 00:05:59.520]  我們如何在一個專制的君王裡面
[00:05:59.520 --> 00:06:01.600]  作為一個臣子
[00:06:01.600 --> 00:06:05.360]  我們如何去跟他相處呢?
[00:06:05.360 --> 00:06:07.080]  傳道者在這裡說
[00:06:07.080 --> 00:06:10.440]  我們要遵守這個王的命令
[00:06:10.440 --> 00:06:12.440]  王可以是指一個國王
[00:06:12.440 --> 00:06:16.280]  也可以是一些地方的長官
[00:06:16.280 --> 00:06:17.960]  在第二節裡面
[00:06:17.960 --> 00:06:19.640]  基本上的意思是
[00:06:19.640 --> 00:06:20.600]  因為
[00:06:20.600 --> 00:06:25.560]  為什麼我們要遵守這些地方的長官
[00:06:25.560 --> 00:06:27.200]  或者君王的一些命令呢?
[00:06:27.200 --> 00:06:29.000]  因為的原因是
[00:06:29.000 --> 00:06:31.000]  你在上帝面前起了誓
[00:06:31.000 --> 00:06:33.760]  所以就要遵守王的命令
[00:06:33.760 --> 00:06:35.760]  如果違背這個誓言
[00:06:35.760 --> 00:06:37.280]  後果不堪設想
[00:06:37.280 --> 00:06:38.640]  可以有兩方面的後果
[00:06:38.640 --> 00:06:40.720]  當你不遵守這個王的命令的時候
[00:06:40.720 --> 00:06:44.280]  可能這個王對你有些行動
[00:06:44.280 --> 00:06:45.400]  有些懲處
[00:06:45.400 --> 00:06:47.600]  也因為你不遵守王的命令
[00:06:47.600 --> 00:06:52.680]  以致你會在上帝面前
[00:06:52.680 --> 00:06:53.720]  你許的願
[00:06:53.720 --> 00:06:54.560]  許的誓
[00:06:54.560 --> 00:06:55.760]  你就違反了
[00:06:55.760 --> 00:06:56.960]  在這裡
[00:06:56.960 --> 00:06:58.800]  傳道者說
[00:06:58.800 --> 00:07:00.400]  其實他的重心
[00:07:00.400 --> 00:07:01.760]  是要我們
[00:07:01.760 --> 00:07:04.360]  當我們面對一些惡的時候
[00:07:04.360 --> 00:07:05.800]  或者惡人的時候
[00:07:05.800 --> 00:07:07.840]  強於一些君王
[00:07:07.840 --> 00:07:10.000]  或者地方的一些長官
[00:07:10.000 --> 00:07:12.120]  我們要以善勝惡
[00:07:12.120 --> 00:07:17.800]  不要讓這些惡人的思想和行為
[00:07:17.800 --> 00:07:19.640]  影響我們去作惡
[00:07:19.640 --> 00:07:24.360]  這個才是傳道者想表達的一個很重要的意思
[00:07:24.360 --> 00:07:26.360]  在第三節裡面
[00:07:26.360 --> 00:07:27.320]  他講
[00:07:27.320 --> 00:07:30.640]  我們去面對專制君王的時候
[00:07:30.640 --> 00:07:31.960]  從消極的角度
[00:07:31.960 --> 00:07:34.320]  可以說是較為消極的角度去講
[00:07:34.320 --> 00:07:37.800]  我們不要急速離開王的面前
[00:07:37.800 --> 00:07:40.040]  也不要固執行惡
[00:07:40.040 --> 00:07:41.080]  在這裡
[00:07:41.080 --> 00:07:44.680]  什麼惡是指什麼呢?
[00:07:44.680 --> 00:07:45.800]  就不是很清楚
[00:07:45.800 --> 00:07:47.800]  不過大意可以這麼說
[00:07:47.800 --> 00:07:50.960]  這個長官
[00:07:50.960 --> 00:07:52.480]  他很有能力
[00:07:52.480 --> 00:07:56.000]  他所作的一切是不需要向任何人負責的
[00:07:56.000 --> 00:07:58.240]  在這個君王的面前
[00:07:58.240 --> 00:08:01.920]  你就要自己有智慧的跟他相處
[00:08:01.920 --> 00:08:03.000]  其實
[00:08:03.000 --> 00:08:05.440]  傳道者其實應該的重心就是說
[00:08:05.440 --> 00:08:07.040]  不要讓他的惡
[00:08:07.040 --> 00:08:10.640]  去引導你去犯錯事
[00:08:10.640 --> 00:08:13.880]  不要讓他的行為
[00:08:13.880 --> 00:08:14.600]  他的表現
[00:08:14.600 --> 00:08:16.280]  這個惡人的行為表現
[00:08:16.280 --> 00:08:19.040]  影響你自己也成為一個惡人
[00:08:19.040 --> 00:08:20.400]  接著在第四節
[00:08:20.400 --> 00:08:24.160]  其實進一步去確認這個統治者
[00:08:24.160 --> 00:08:25.600]  他擁有的權柄
[00:08:25.600 --> 00:08:27.760]  他是很有權勢的人
[00:08:27.760 --> 00:08:29.600]  就是忠言
[00:08:29.600 --> 00:08:31.760]  他沒有一個掌管生死的權柄
[00:08:31.760 --> 00:08:34.520]  但是他仍然有權柄去管理你
[00:08:34.520 --> 00:08:37.080]  去令人受害
[00:08:37.080 --> 00:08:39.920]  他可以對你做出一些刑罰
[00:08:39.920 --> 00:08:44.160]  或者做一些事情令你受一些傷害
[00:08:44.160 --> 00:08:46.760]  在第五節
[00:08:46.760 --> 00:08:48.040]  到第八節
[00:08:48.040 --> 00:08:49.080]  他這麼說
[00:08:49.080 --> 00:08:52.200]  遵守王的命令有什麼好處呢?
[00:08:52.200 --> 00:08:55.480]  第八章的第五節說
[00:08:55.480 --> 00:08:57.480]  凡遵守命令的
[00:08:57.480 --> 00:08:59.200]  必不經歷禍患
[00:08:59.200 --> 00:09:00.440]  智慧人的心
[00:09:00.440 --> 00:09:02.760]  臨變命時候和定理
[00:09:02.760 --> 00:09:07.840]  各樣事務成就都有時候和定理
[00:09:07.840 --> 00:09:10.720]  因為人的苦難重壓在他身上
[00:09:10.720 --> 00:09:12.440]  他不知道將來的事
[00:09:12.440 --> 00:09:15.560]  因為將來如何誰能告訴他呢?
[00:09:15.560 --> 00:09:17.280]  第八節這麼說
[00:09:17.280 --> 00:09:20.240]  無人有權掌管生命
[00:09:20.240 --> 00:09:21.760]  將生命留住
[00:09:21.760 --> 00:09:24.440]  也無人有權力掌管死期
[00:09:24.440 --> 00:09:27.200]  這場戰爭無人能免
[00:09:27.200 --> 00:09:30.960]  邪惡也不能夠那好行邪惡的人
[00:09:31.200 --> 00:09:33.720]  在第八章的第五節
[00:09:33.720 --> 00:09:35.440]  基本上的意思就是
[00:09:35.440 --> 00:09:39.360]  當你只要服從統治者的命令
[00:09:39.360 --> 00:09:44.960]  你就不會招致從統治者而來的一些報復
[00:09:44.960 --> 00:09:46.080]  可以說
[00:09:46.080 --> 00:09:47.200]  他繼續說
[00:09:47.200 --> 00:09:51.000]  就是說智慧人是知道時候和定理
[00:09:51.000 --> 00:09:52.040]  意思就是說
[00:09:52.040 --> 00:09:53.480]  在惡人的面前
[00:09:53.480 --> 00:09:54.920]  一個有智慧的人
[00:09:54.920 --> 00:09:57.400]  他是知道應該如何自處
[00:09:57.400 --> 00:09:59.120]  他如何去做
[00:09:59.120 --> 00:10:04.880]  他知道這個世間的事情是有一個時候
[00:10:04.880 --> 00:10:06.360]  是有審判的
[00:10:06.360 --> 00:10:07.680]  在這裡
[00:10:07.680 --> 00:10:10.880]  其實傳道者去強調一樣東西
[00:10:10.880 --> 00:10:15.520]  就是當我們面對一些惡人惡事的時候
[00:10:15.520 --> 00:10:17.520]  我們應該如何自處呢?
[00:10:17.520 --> 00:10:18.760]  在這裡傳道者說
[00:10:18.760 --> 00:10:21.160]  智慧人是知道如何自處
[00:10:21.160 --> 00:10:23.400]  不會被惡所成
[00:10:23.400 --> 00:10:28.120]  反而有智慧的去顯出我們應當要做的事
[00:10:28.120 --> 00:10:30.480]  他進一步帶出了一樣東西
[00:10:30.480 --> 00:10:36.280]  就是凡事都有定時和審判
[00:10:36.280 --> 00:10:38.680]  在這裡他說
[00:10:38.680 --> 00:10:42.360]  雖然很多事情都有定時
[00:10:42.360 --> 00:10:43.440]  也會有審判
[00:10:43.440 --> 00:10:45.600]  但是人在過程裡面
[00:10:45.600 --> 00:10:47.000]  都會有
[00:10:47.000 --> 00:10:48.600]  可以說有些痛苦
[00:10:48.600 --> 00:10:49.800]  有些苦難在裡面
[00:10:49.800 --> 00:10:52.720]  因為就好像在夏文所說
[00:10:52.720 --> 00:10:54.440]  人對將來的事情
[00:10:54.440 --> 00:10:56.040]  是一無所知的
[00:10:56.040 --> 00:10:57.520]  我們只有定後
[00:10:57.520 --> 00:10:58.560]  就是靜後
[00:10:58.560 --> 00:11:00.640]  這個事情的一些發展
[00:11:00.640 --> 00:11:05.000]  雖然萬事都有它的時間
[00:11:05.000 --> 00:11:07.680]  都有它的結局
[00:11:07.680 --> 00:11:09.160]  可以說都有它的定時
[00:11:09.160 --> 00:11:10.320]  都有它的審判
[00:11:10.320 --> 00:11:11.840]  但是什麼時候審判呢?
[00:11:11.840 --> 00:11:13.720]  會發生什麼事呢?
[00:11:13.720 --> 00:11:16.280]  其實多有智慧的人都不知道
[00:11:16.280 --> 00:11:18.440]  所以在這裡
[00:11:18.440 --> 00:11:20.920]  傳道者去說
[00:11:20.920 --> 00:11:22.640]  在等候過程裡面
[00:11:22.640 --> 00:11:24.120]  我們面對這些
[00:11:24.120 --> 00:11:27.720]  可以說惡人惡事的過程裡面
[00:11:27.720 --> 00:11:31.280]  其實人難免會受到一些痛苦
[00:11:31.280 --> 00:11:34.840]  所以傳道者在這裡更加提醒我們
[00:11:34.840 --> 00:11:39.440]  不要跟著惡人去做那些壞事
[00:11:39.440 --> 00:11:42.000]  在第八章的第七節
[00:11:42.000 --> 00:11:42.920]  這樣說
[00:11:42.920 --> 00:11:44.400]  他不知道將來的事
[00:11:44.400 --> 00:11:45.760]  因為將來如何
[00:11:45.760 --> 00:11:48.120]  誰能夠告訴他呢?
[00:11:48.120 --> 00:11:49.960]  這裡重點
[00:11:49.960 --> 00:11:52.640]  就是沒有人知道將來的事情
[00:11:52.640 --> 00:11:53.840]  是發生什麼事情的
[00:11:54.040 --> 00:11:54.800]  可以說
[00:11:54.800 --> 00:11:57.120]  值得指出的就是
[00:11:57.120 --> 00:11:59.360]  對未來的一無所知
[00:11:59.360 --> 00:12:01.680]  其實除了在這裡出現之外
[00:12:01.680 --> 00:12:04.840]  在第九章、第十章、十一章
[00:12:04.840 --> 00:12:05.760]  很明顯
[00:12:05.760 --> 00:12:08.640]  傳道者都一再強調的論點就是
[00:12:08.640 --> 00:12:11.320]  我們對前面人生的路
[00:12:11.320 --> 00:12:12.200]  我們是不知道的
[00:12:12.200 --> 00:12:13.680]  不是因為你有智慧
[00:12:13.680 --> 00:12:14.920]  你就會明白
[00:12:14.920 --> 00:12:18.760]  是什麼時候會發生什麼事
[00:12:18.760 --> 00:12:20.320]  會的結果會是怎麼樣
[00:12:20.320 --> 00:12:21.200]  不知道的
[00:12:21.200 --> 00:12:22.640]  多有智慧的人
[00:12:22.640 --> 00:12:23.640]  都不知道
[00:12:23.840 --> 00:12:24.960]  他在這裡說出了
[00:12:24.960 --> 00:12:26.080]  其實人生
[00:12:26.080 --> 00:12:27.520]  作為一個人
[00:12:27.520 --> 00:12:28.880]  有很多的限制
[00:12:28.880 --> 00:12:32.120]  不僅是智慧人有限制
[00:12:32.120 --> 00:12:35.240]  犯罪的人或者罪惡的人
[00:12:35.240 --> 00:12:36.680]  他其實也有限制
[00:12:36.680 --> 00:12:39.800]  在第八章的第八節
[00:12:39.800 --> 00:12:43.080]  就說了惡人的限制
[00:12:43.080 --> 00:12:44.840]  或者人的限制是什麼呢?
[00:12:44.840 --> 00:12:46.680]  用了四個例子去說
[00:12:46.680 --> 00:12:48.080]  這四個例子
[00:12:48.080 --> 00:12:49.840]  講明人的無助
[00:12:49.840 --> 00:12:51.360]  對將來的無知
[00:12:51.360 --> 00:12:52.880]  在第八節裡面
[00:12:52.880 --> 00:12:55.520]  有四句否定的句子可以說
[00:12:55.520 --> 00:12:56.520]  第一個例子就是
[00:12:56.520 --> 00:12:57.600]  他講出
[00:12:57.600 --> 00:13:00.040]  沒有人有權力去掌管生命
[00:13:00.040 --> 00:13:01.560]  將生命留住
[00:13:01.560 --> 00:13:02.840]  沒有人可以的
[00:13:02.840 --> 00:13:04.560]  無論智慧人也好
[00:13:04.560 --> 00:13:05.600]  惡人也好
[00:13:05.600 --> 00:13:06.800]  第二個例子就是
[00:13:06.800 --> 00:13:09.520]  沒有人有權力掌管死期
[00:13:09.520 --> 00:13:11.080]  沒有人可以
[00:13:11.080 --> 00:13:12.520]  讓自己說我不用死
[00:13:12.520 --> 00:13:13.040]  沒有
[00:13:13.040 --> 00:13:14.880]  沒有一個人可以做到這樣
[00:13:14.880 --> 00:13:16.320]  第三個例子是
[00:13:16.320 --> 00:13:18.600]  這場戰爭無人能滅
[00:13:18.600 --> 00:13:19.640]  意思就是說
[00:13:19.640 --> 00:13:22.040]  每個人都要親身面對
[00:13:22.040 --> 00:13:24.560]  這個死亡的來臨
[00:13:24.560 --> 00:13:26.560]  我們不可以派代表
[00:13:26.560 --> 00:13:28.320]  你代表我去體驗吧
[00:13:28.320 --> 00:13:29.720]  你代表我去參加吧
[00:13:29.720 --> 00:13:30.360]  不行的
[00:13:30.360 --> 00:13:31.040]  沒有的
[00:13:31.040 --> 00:13:34.120]  是每個人都要面對這一場
[00:13:34.120 --> 00:13:36.200]  可以說是一個生命的戰爭
[00:13:36.200 --> 00:13:37.960]  面對死亡的戰爭
[00:13:37.960 --> 00:13:39.520]  第四個例子
[00:13:39.520 --> 00:13:40.320]  就是他講
[00:13:40.320 --> 00:13:44.600]  邪惡的人都不可以救那些行邪惡的人
[00:13:44.600 --> 00:13:47.000]  有另一種翻譯的意思就是說
[00:13:47.000 --> 00:13:49.360]  邪惡是救不了他的主人的
[00:13:49.760 --> 00:13:52.120]  惡人都是難逃一死的
[00:13:52.120 --> 00:13:54.920]  這句可以說理解為
[00:13:54.920 --> 00:13:56.880]  沒有人可以不用死
[00:13:56.880 --> 00:13:58.880]  也沒有人能夠決定
[00:13:58.880 --> 00:14:01.040]  自己的死期
[00:14:01.040 --> 00:14:04.840]  這是人無法逃避的一個真戰
[00:14:04.840 --> 00:14:06.880]  任何窮凶極惡的人
[00:14:06.880 --> 00:14:08.120]  他都逃避不了
[00:14:08.120 --> 00:14:09.840]  第四個例子
[00:14:09.840 --> 00:14:13.800]  可以說是之前三個例子的一個高峰
[00:14:13.800 --> 00:14:17.280]  間接反映傳道者
[00:14:17.280 --> 00:14:20.600]  他對上帝的審判是存著信心的
[00:14:20.600 --> 00:14:22.880]  第八次雖然是講到人的限制
[00:14:22.880 --> 00:14:25.960]  你沒有能力留住生命
[00:14:25.960 --> 00:14:28.520]  你沒有能力去掌管你的死期
[00:14:28.520 --> 00:14:31.200]  這場戰爭你要自己去參與
[00:14:31.200 --> 00:14:32.480]  邪惡
[00:14:32.480 --> 00:14:36.040]  多麼邪惡的人都不能夠去救任何的人
[00:14:36.040 --> 00:14:39.200]  他自己都被死亡所困了
[00:14:39.200 --> 00:14:42.200]  這個顯出了傳道者
[00:14:42.200 --> 00:14:43.920]  他其實是很肯定
[00:14:43.920 --> 00:14:45.240]  上帝是有審判
[00:14:45.240 --> 00:14:46.400]  人的限制
[00:14:47.000 --> 00:14:48.480]  愚昧人的限制
[00:14:48.480 --> 00:14:49.600]  智慧人的限制
[00:14:49.600 --> 00:14:51.680]  這是人的一個限制
[00:14:51.680 --> 00:14:53.480]  接著在第九節
[00:14:53.480 --> 00:14:56.840]  傳道者帶出了一個小結
[00:14:56.840 --> 00:14:57.720]  他這樣說
[00:14:57.720 --> 00:14:59.520]  這一切我都見過
[00:14:59.520 --> 00:15:02.880]  專心查考日光之下所做的一切事
[00:15:02.880 --> 00:15:04.840]  有時這人管轄那人
[00:15:04.840 --> 00:15:06.200]  令人受害
[00:15:06.200 --> 00:15:08.200]  第九節可以說是
[00:15:08.200 --> 00:15:11.440]  第八章一至第八節的一個小結
[00:15:11.440 --> 00:15:15.160]  也屬於一個叫做丞相啟下的一節經文
[00:15:15.160 --> 00:15:16.240]  這一切
[00:15:16.360 --> 00:15:17.880]  他說這一切我都見過了
[00:15:17.880 --> 00:15:18.960]  這一切是什麼呢?
[00:15:18.960 --> 00:15:20.760]  是指到上文所說
[00:15:20.760 --> 00:15:22.680]  第二至第八節所提及
[00:15:22.680 --> 00:15:26.040]  有權力的一個統治者
[00:15:26.040 --> 00:15:30.120]  以及他的部下
[00:15:30.120 --> 00:15:33.520]  人的一些對前景的無知
[00:15:33.520 --> 00:15:35.720]  以及面對統治者的時候
[00:15:35.720 --> 00:15:37.720]  一種無奈的
[00:15:37.720 --> 00:15:39.680]  心境的觀察
[00:15:39.680 --> 00:15:41.000]  在這裡說
[00:15:41.000 --> 00:15:42.520]  我一切我都見過了
[00:15:42.520 --> 00:15:46.040]  也專心查考日光之下所做的一切事
[00:15:46.040 --> 00:15:47.240]  這個主題呢
[00:15:47.240 --> 00:15:49.480]  其實是再在下文
[00:15:49.480 --> 00:15:52.240]  就在八章的十六至十七節
[00:15:52.240 --> 00:15:53.880]  會再一次的出現
[00:15:53.880 --> 00:15:56.000]  在第九節那裡他說
[00:15:56.000 --> 00:15:57.960]  有時這人管轄那人
[00:15:57.960 --> 00:15:59.160]  令人受害
[00:15:59.160 --> 00:16:01.880]  這一句句子其實是
[00:16:01.880 --> 00:16:04.360]  可以說是開啟下面的一句話
[00:16:04.360 --> 00:16:06.920]  因為在下文裡面
[00:16:06.920 --> 00:16:08.880]  第十節就開始
[00:16:08.880 --> 00:16:10.560]  或多或少都論及
[00:16:10.560 --> 00:16:14.280]  有人受害的一個主題
[00:16:14.280 --> 00:16:15.000]  因為
[00:16:15.960 --> 00:16:18.560]  二人和惡人的命運是顛倒的
[00:16:18.560 --> 00:16:21.440]  惡人得不到惡報
[00:16:21.440 --> 00:16:23.360]  二人反而有時受害
[00:16:23.360 --> 00:16:24.520]  得不到好報
[00:16:24.520 --> 00:16:27.760]  所以這個也是一個受害相關的課題
[00:16:27.760 --> 00:16:31.400]  所以這一節的經文是引導
[00:16:31.400 --> 00:16:35.280]  可以說是直接引入下一段的記載
[00:16:35.280 --> 00:16:38.000]  到底這個管轄者
[00:16:38.000 --> 00:16:42.360]  還是這個被管者
[00:16:42.360 --> 00:16:43.360]  會受害呢?
[00:16:43.720 --> 00:16:45.920]  其實經文都不是很清楚表達
[00:16:45.920 --> 00:16:47.120]  或者
[00:16:47.120 --> 00:16:48.720]  無論你是管轄的人
[00:16:48.720 --> 00:16:51.360]  無論你是被管的人
[00:16:51.360 --> 00:16:52.440]  其實
[00:16:52.440 --> 00:16:53.920]  我們都會受害
[00:16:53.920 --> 00:16:55.120]  也許
[00:16:55.120 --> 00:16:56.880]  在這個罪惡的世界裡面
[00:16:56.880 --> 00:16:57.760]  今天
[00:16:57.760 --> 00:16:59.240]  你是一個管轄者
[00:16:59.240 --> 00:17:02.040]  但是可能你會被另一些人去管轄你
[00:17:02.040 --> 00:17:04.040]  所以當你管轄人的時候
[00:17:04.040 --> 00:17:06.160]  你將災難加給其他人
[00:17:06.160 --> 00:17:07.320]  也許日後
[00:17:07.320 --> 00:17:08.720]  你更上位的人
[00:17:08.720 --> 00:17:11.760]  會將災害加給你
[00:17:11.760 --> 00:17:12.480]  所以
[00:17:12.480 --> 00:17:13.640]  其實可以這麼說
[00:17:13.880 --> 00:17:15.200]  傳道者可能會說
[00:17:15.200 --> 00:17:16.800]  人在一個罪惡世界裡面
[00:17:16.800 --> 00:17:17.760]  我們很多時候
[00:17:17.760 --> 00:17:21.360]  都會受到某種程度的傷害
[00:17:21.360 --> 00:17:25.200]  在八章的第十至第十五節
[00:17:25.200 --> 00:17:25.960]  他這麼說
[00:17:25.960 --> 00:17:28.800]  他繼續說人生不公義
[00:17:28.800 --> 00:17:31.640]  以及因果報應的一些問題
[00:17:31.640 --> 00:17:35.560]  在八章的第十至第十三節
[00:17:35.560 --> 00:17:36.240]  他這麼說
[00:17:36.240 --> 00:17:38.040]  我見惡人埋葬
[00:17:38.040 --> 00:17:39.240]  歸入墳墓
[00:17:39.240 --> 00:17:42.960]  又見行正直事的離開聖地
[00:17:43.080 --> 00:17:45.120]  在城中被人忘記
[00:17:45.120 --> 00:17:46.600]  這也是虛空
[00:17:46.600 --> 00:17:48.120]  因為斷定罪名
