
[00:00:00.000 --> 00:00:03.000]  歡迎各位弟兄姊妹來
[00:06:58.000 --> 00:07:03.000]  他因為被殺就得勝
[00:07:03.000 --> 00:07:06.000]  第五章七十六第五章
[00:07:06.000 --> 00:07:09.000]  一節到十四節
[00:07:09.000 --> 00:07:14.000]  現在請大家翻到這張的聖經
[00:07:19.000 --> 00:07:25.000]  我要很快地從第一節讀完第十節
[00:07:25.000 --> 00:07:31.000]  我們先做一個整體的溫習
[00:07:31.000 --> 00:07:33.000]  第五章第一節開始
[00:07:33.000 --> 00:07:37.000]  我看見坐寶座的右手中有書卷
[00:07:37.000 --> 00:07:39.000]  裡外都寫著字
[00:07:39.000 --> 00:07:41.000]  用七韻封言了
[00:07:41.000 --> 00:07:45.000]  我又看見一位大力的天使大聲宣傳說
[00:07:45.000 --> 00:07:49.000]  有誰配展開那書卷解開那七韻呢?
[00:07:49.000 --> 00:07:52.000]  在天上地上地底下
[00:07:52.000 --> 00:07:55.000]  沒有能展開能觀看那書卷的
[00:07:55.000 --> 00:07:57.000]  因為沒有配展開
[00:07:57.000 --> 00:08:00.000]  配觀看那書卷的我就大哭
[00:08:00.000 --> 00:08:02.000]  長老中有一位對我說
[00:08:02.000 --> 00:08:03.000]  不要哭
[00:08:03.000 --> 00:08:06.000]  看那有大支派中的獅子
[00:08:06.000 --> 00:08:07.000]  大衛的根
[00:08:07.000 --> 00:08:09.000]  他亦得勝
[00:08:09.000 --> 00:08:13.000]  能以展開那書卷解開那七韻
[00:08:13.000 --> 00:08:15.000]  我又看見寶座有四活物
[00:08:15.000 --> 00:08:18.000]  並長老之中有高陽站立
[00:08:18.000 --> 00:08:20.000]  像是被殺過的
[00:08:20.000 --> 00:08:22.000]  有七角七眼
[00:08:22.000 --> 00:08:24.000]  就是神的七靈
[00:08:24.000 --> 00:08:27.000]  逢差前往普天下去的
[00:08:27.000 --> 00:08:30.000]  這高陽前來從坐寶座的右手裡
[00:08:30.000 --> 00:08:32.000]  拿了書卷
[00:08:32.000 --> 00:08:33.000]  他竟拿了書卷
[00:08:33.000 --> 00:08:36.000]  四活物和二十四位長老
[00:08:36.000 --> 00:08:38.000]  有夫婦在高陽面前
[00:08:38.000 --> 00:08:42.000]  各拿著琴和盛滿了香的金爐
[00:08:42.000 --> 00:08:45.000]  這香就是眾聖徒的祈禱
[00:08:45.000 --> 00:08:47.000]  他們唱新歌說
[00:08:47.000 --> 00:08:49.000]  你配拿書卷
[00:08:49.000 --> 00:08:51.000]  配解開七韻
[00:08:51.000 --> 00:08:52.000]  因為你曾被殺
[00:08:52.000 --> 00:08:56.000]  用自己的血從各族各方各民各國中
[00:08:56.000 --> 00:08:58.000]  埋了人來
[00:08:58.000 --> 00:09:00.000]  教他們歸於神
[00:09:00.000 --> 00:09:02.000]  又教他們成為國民
[00:09:02.000 --> 00:09:04.000]  佐祭司歸於神
[00:09:04.000 --> 00:09:08.000]  在地上支掌王權
[00:09:11.000 --> 00:09:14.000]  我們按著講義的要點
[00:09:14.000 --> 00:09:17.000]  來一一的領受
[00:09:17.000 --> 00:09:21.000]  在最多的經文裡面
[00:09:21.000 --> 00:09:27.000]  我們看見耶穌基督是猶大支派的獅子
[00:09:27.000 --> 00:09:31.000]  這是在舊約裡的預言
[00:09:31.000 --> 00:09:35.000]  舊約裡面有好幾處的地方提到
[00:09:35.000 --> 00:09:37.000]  猶大支派是獅子
[00:09:37.000 --> 00:09:39.000]  從這個支派裡面
[00:09:39.000 --> 00:09:43.000]  將來要誕生一位君王
[00:09:43.000 --> 00:09:47.000]  他是聖利的君王
[00:09:47.000 --> 00:09:49.000]  所以這裡耶穌基督的兩個名字
[00:09:49.000 --> 00:09:54.000]  一個是猶大支派的獅子
[00:09:54.000 --> 00:09:58.000]  另外一個是大衛的根
[00:09:58.000 --> 00:10:01.000]  這兩個名字合在一起
[00:10:01.000 --> 00:10:04.000]  就是聖利和君王的意思
[00:10:04.000 --> 00:10:07.000]  有聖利的君王
[00:10:07.000 --> 00:10:10.000]  那麼這一位基督
[00:10:10.000 --> 00:10:15.000]  他能夠展開神的計畫的書卷
[00:10:15.000 --> 00:10:21.000]  這個書卷被契印延延的封住
[00:10:21.000 --> 00:10:25.000]  必須有能力才能夠展開這個書卷
[00:10:25.000 --> 00:10:27.000]  展開書卷的意思就是
[00:10:27.000 --> 00:10:30.000]  成全書卷裡面的計畫
[00:10:30.000 --> 00:10:36.000]  這個書卷就是神救恩計畫
[00:10:37.000 --> 00:10:40.000]  這位猶大支派的獅子
[00:10:40.000 --> 00:10:46.000]  他得勝能夠展開神的救恩計畫
[00:10:46.000 --> 00:10:50.000]  是他百分之百的成全
[00:10:50.000 --> 00:10:54.000]  我們在這個勝利的過程裡頭
[00:10:54.000 --> 00:10:58.000]  看見一個曲折的情況
[00:10:58.000 --> 00:11:01.000]  原來是哭的聲音
[00:11:01.000 --> 00:11:05.000]  斯托約翰他在這個意象裡面
[00:11:05.000 --> 00:11:09.000]  最先聽見的一個呼聲就是說
[00:11:09.000 --> 00:11:13.000]  天上地下沒有任何一個人
[00:11:13.000 --> 00:11:17.000]  有能力把這個書卷展開
[00:11:17.000 --> 00:11:22.000]  那就是說沒有人能夠完成神的計畫
[00:11:22.000 --> 00:11:25.000]  當他聽見這個呼聲的時候
[00:11:25.000 --> 00:11:30.000]  他絕望了所以他就哭起來
[00:11:30.000 --> 00:11:31.000]  讓我們想一想
[00:11:31.000 --> 00:11:33.000]  如果神的救恩計畫
[00:11:33.000 --> 00:11:35.000]  最後不能完成
[00:11:35.000 --> 00:11:37.000]  基督徒都要哭了
[00:11:37.000 --> 00:11:40.000]  我們在這裡的每一位都要哭了
[00:11:40.000 --> 00:11:42.000]  我們的信仰落空了
[00:11:42.000 --> 00:11:44.000]  是過於突然了
[00:11:44.000 --> 00:11:47.000]  好像當日耶穌被釘十字架的時候
[00:11:47.000 --> 00:11:51.000]  門徒絕望、灰心、四散
[00:11:51.000 --> 00:11:54.000]  他們覺得自己被騙了
[00:11:54.000 --> 00:11:56.000]  他們覺得自己的
[00:11:56.000 --> 00:12:00.000]  等待的、尋求的成為泡影
[00:12:00.000 --> 00:12:02.000]  一切都落空了
[00:12:02.000 --> 00:12:07.000]  這個時候他們何等何等的難過
[00:12:07.000 --> 00:12:12.000]  如果神的救恩計畫不能完成
[00:12:12.000 --> 00:12:16.000]  世界上最悲慘的人就是基督徒
[00:12:16.000 --> 00:12:19.000]  但是在約翰大哭的時候
[00:12:19.000 --> 00:12:22.000]  聽見了另外一個呼聲
[00:12:22.000 --> 00:12:24.000]  是勝利的呼聲
[00:12:24.000 --> 00:12:29.000]  這就是在第五節所說的
[00:12:29.000 --> 00:12:32.000]  長老中有一位對我說
[00:12:32.000 --> 00:12:34.000]  不要哭,看那
[00:12:34.000 --> 00:12:36.000]  看那是一個呼聲
[00:12:36.000 --> 00:12:39.000]  要求特別的注意
[00:12:39.000 --> 00:12:43.000]  看那猶大支派中的十字大位根
[00:12:43.000 --> 00:12:45.000]  他一得勝
[00:12:45.000 --> 00:12:47.000]  能夠展開那書卷
[00:12:47.000 --> 00:12:49.000]  解開那七印
[00:12:49.000 --> 00:12:55.000]  就是說能夠成全神的救恩的計畫
[00:12:55.000 --> 00:12:59.000]  這個過程就是從失望的哀哭
[00:12:59.000 --> 00:13:02.000]  變為勝利的歡呼
[00:13:02.000 --> 00:13:09.000]  這是從耶穌基督的救恩來完成的
[00:13:09.000 --> 00:13:11.000]  第二點
[00:13:11.000 --> 00:13:13.000]  在這個意象裡頭
[00:13:13.000 --> 00:13:16.000]  我們看見當仕途約翰
[00:13:16.000 --> 00:13:18.000]  聽見這個勝利的呼聲
[00:13:18.000 --> 00:13:22.000]  講到得勝的獅子的時候
[00:13:22.000 --> 00:13:25.000]  他就轉身要看獅子
[00:13:25.000 --> 00:13:28.000]  但是他轉身看的時候
[00:13:28.000 --> 00:13:30.000]  所看見的不是獅子
[00:13:30.000 --> 00:13:33.000]  乃是被殺的羔羊
[00:13:33.000 --> 00:13:37.000]  所以我們看見
[00:13:37.000 --> 00:13:39.000]  第六節
[00:13:39.000 --> 00:13:42.000]  我看見寶座與四活物
[00:13:42.000 --> 00:13:46.000]  並長老之中有羔羊站立
[00:13:46.000 --> 00:13:51.000]  像是被殺過的羔羊
[00:13:51.000 --> 00:13:54.000]  獅子變成了羔羊
[00:13:54.000 --> 00:13:56.000]  羔羊就是獅子
[00:13:56.000 --> 00:13:58.000]  獅子就是羔羊
[00:13:58.000 --> 00:14:06.000]  這個綜合是非常有意義的
[00:14:06.000 --> 00:14:10.000]  是基督徒一個很重要的認識
[00:14:10.000 --> 00:14:14.000]  耶穌基督藉著他被殺
[00:14:14.000 --> 00:14:17.000]  在獅子架上受死
[00:14:17.000 --> 00:14:21.000]  而得到得勝的能力
[00:14:21.000 --> 00:14:24.000]  完成神的救恩的計畫
[00:14:24.000 --> 00:14:27.000]  耶穌基督被釘獅子架
[00:14:27.000 --> 00:14:29.000]  是因為他的軟弱
[00:14:29.000 --> 00:14:33.000]  他的軟弱是因為他順服神的旨意
[00:14:33.000 --> 00:14:35.000]  當他順服神的旨意
[00:14:35.000 --> 00:14:39.000]  而好像軟弱被釘死在獅子架上的時候
[00:14:39.000 --> 00:14:43.000]  那一刻正是得勝的時候
[00:14:43.000 --> 00:14:49.000]  所以獅子架是神的救恩計畫的轉捩點
[00:14:49.000 --> 00:14:56.000]  就在那裡神的救恩的成全就開始了
[00:14:56.000 --> 00:14:58.000]  所以我們知道
[00:14:58.000 --> 00:15:02.000]  獅子的能力在於羔羊的軟弱
[00:15:02.000 --> 00:15:06.000]  羔羊的軟弱在於他順服神的旨意
[00:15:06.000 --> 00:15:08.000]  當他順服神旨意的時候
[00:15:08.000 --> 00:15:10.000]  神的計畫就成全了
[00:15:10.000 --> 00:15:16.000]  所以羔羊的軟弱最後成為獅子的能力得勝
[00:15:16.000 --> 00:15:21.000]  這是神的救恩計畫很奇妙的地方
[00:15:21.000 --> 00:15:27.000]  是超過人所想像的了解的
[00:15:27.000 --> 00:15:29.000]  耶穌基督走的這條路
[00:15:29.000 --> 00:15:33.000]  就是從軟弱到能力
[00:15:33.000 --> 00:15:36.000]  從獅子架到冠冕
[00:15:36.000 --> 00:15:40.000]  這條路也是每一個跟從基督的人
[00:15:40.000 --> 00:15:44.000]  每一個基督徒所要走的道路
[00:15:44.000 --> 00:15:50.000]  就好像格林多後書第十三章第四節給我們說的
[00:15:50.000 --> 00:15:58.000]  我們把那些很寶貴的聖經來看一看
[00:15:58.000 --> 00:16:02.000]  格林多後書第十三章
[00:16:02.000 --> 00:16:06.000]  最後的一章第四節
[00:16:06.000 --> 00:16:10.000]  他因軟弱
[00:16:10.000 --> 00:16:14.000]  就是基督因為軟弱被釘在獅子架上
[00:16:14.000 --> 00:16:18.000]  卻因神的大能仍然活著
[00:16:18.000 --> 00:16:21.000]  這是基督走的道路
[00:16:21.000 --> 00:16:22.000]  然後保羅說
[00:16:22.000 --> 00:16:26.000]  我們也是這樣同他軟弱
[00:16:26.000 --> 00:16:29.000]  同他順服神的旨意
[00:16:29.000 --> 00:16:32.000]  在人的眼中看為軟弱
[00:16:32.000 --> 00:16:36.000]  但是因神向你們所顯的大能
[00:16:36.000 --> 00:16:39.000]  也必與他同活
[00:16:39.000 --> 00:16:44.000]  耶穌基督的道路也是我們的道路
[00:16:44.000 --> 00:16:49.000]  這裡面有一個很深奧的真理
[00:16:49.000 --> 00:16:52.000]  是每一個基督徒跟從基督的人
[00:16:52.000 --> 00:16:54.000]  所應該了解的
[00:16:54.000 --> 00:16:57.000]  從獅子架到冠冕
[00:16:57.000 --> 00:17:01.000]  從羔羊到獅子
[00:17:01.000 --> 00:17:04.000]  第三點
[00:17:04.000 --> 00:17:08.000]  七角氣焰第六節
[00:17:08.000 --> 00:17:12.000]  在羔羊的頭上有七角氣焰
[00:17:12.000 --> 00:17:15.000]  這個七角氣焰是什麼呢
[00:17:15.000 --> 00:17:19.000]  在這裡說就是神的七靈
[00:17:19.000 --> 00:17:22.000]  七靈不是七個聖靈
[00:17:22.000 --> 00:17:24.000]  七是代表完全
[00:17:24.000 --> 00:17:30.000]  七靈是表示聖靈的完全的工作
[00:17:30.000 --> 00:17:34.000]  就好像在舊約以賽亞書裡面
[00:17:34.000 --> 00:17:36.000]  給我們看見的十一章
[00:17:36.000 --> 00:17:43.000]  那裡提到聖靈的各方面的工作
[00:17:43.000 --> 00:17:47.000]  那是七靈的名稱的由來
[00:17:47.000 --> 00:17:49.000]  我們看一看
[00:17:49.000 --> 00:17:59.000]  以賽亞書第十一章
[00:17:59.000 --> 00:18:03.000]  第二節
[00:18:03.000 --> 00:18:07.000]  八百二十一頁
[00:18:07.000 --> 00:18:10.000]  以賽亞書十一章第二節
[00:18:10.000 --> 00:18:13.000]  以後我的靈必住在他身上
[00:18:13.000 --> 00:18:16.000]  就是使他有智慧和聰明的靈
[00:18:16.000 --> 00:18:19.000]  謀略和能力的靈
[00:18:19.000 --> 00:18:22.000]  知識和敬畏和活的靈
[00:18:22.000 --> 00:18:25.000]  這裡提到不是好多位的聖靈
[00:18:25.000 --> 00:18:31.000]  乃是聖靈的各方面的全被的工作
[00:18:31.000 --> 00:18:36.000]  也就好像第四章第四節
[00:18:36.000 --> 00:18:39.000]  以賽亞書四章四節
[00:18:39.000 --> 00:18:46.000]  主以公義的靈和奔騷的靈
[00:18:46.000 --> 00:18:51.000]  這些都是表示聖靈的工作的不同的角度
[00:18:51.000 --> 00:18:57.000]  因此在新約七十六就有七靈這個名稱
[00:18:57.000 --> 00:19:01.000]  就表示聖靈的全部的工作
[00:19:01.000 --> 00:19:06.000]  七靈這個名稱在七十六出現四次
[00:19:06.000 --> 00:19:11.000]  第一次是在七十六第一章第四節
[00:19:11.000 --> 00:19:14.000]  七十六一章四節
[00:19:14.000 --> 00:19:17.000]  約翰修行給亞西亞的七個教會
[00:19:17.000 --> 00:19:24.000]  單邊從那時在今在以後永在的神和他寶座前的七靈
[00:19:24.000 --> 00:19:29.000]  第二次用是在第三章的一節
[00:19:29.000 --> 00:19:36.000]  紐約修行給撒底教會的使者說那有神的七靈
[00:19:36.000 --> 00:19:38.000]  耶穌基督有七靈
[00:19:38.000 --> 00:19:41.000]  聖靈的全被的工作
[00:19:41.000 --> 00:19:46.000]  在這裡七靈的意義的重點就是生命的靈
[00:19:46.000 --> 00:19:49.000]  所以下面說撒底的教會
[00:19:49.000 --> 00:19:54.000]  是愛民是活的,失忌是死的,由民無食
[00:19:54.000 --> 00:19:57.000]  所以他們最大的需要是聖靈來
[00:19:57.000 --> 00:20:00.000]  把真實的如靈的生命給他們
[00:20:00.000 --> 00:20:05.000]  使他們的靈命活潑起來,豐富起來
[00:20:05.000 --> 00:20:10.000]  這就是撒底教會所需要的七靈的工作
[00:20:10.000 --> 00:20:13.000]  也就是聖靈的全被的工作
[00:20:13.000 --> 00:20:16.000]  還有第三次提到
[00:20:16.000 --> 00:20:21.000]  就是第四章第五節
[00:20:21.000 --> 00:20:26.000]  由閃電、聲音、蕾轟從寶座中發出
[00:20:26.000 --> 00:20:29.000]  又有七盞火燈在寶座前點的
[00:20:29.000 --> 00:20:32.000]  這七燈就是神的七靈
[00:20:32.000 --> 00:20:36.000]  這裡說神的七靈的特別的角度
[00:20:36.000 --> 00:20:41.000]  就是祂是光明的靈
[00:20:41.000 --> 00:20:44.000]  神的寶座前的七個燈
[00:20:44.000 --> 00:20:48.000]  燈代表光,七個燈代表完全的光
[00:20:48.000 --> 00:20:51.000]  在神的面前有完全的光明
[00:20:51.000 --> 00:20:54.000]  什麼都不能隱藏
[00:20:54.000 --> 00:20:58.000]  實際的情況都顯露出來
[00:20:58.000 --> 00:21:02.000]  所以在第六節說
[00:21:02.000 --> 00:21:07.000]  寶座前好像一個玻璃海,如同水晶
[00:21:07.000 --> 00:21:12.000]  在寶座前是明亮的水晶海
[00:21:12.000 --> 00:21:13.000]  是光明的意思
[00:21:13.000 --> 00:21:16.000]  再有七燈是光明的意思
[00:21:16.000 --> 00:21:20.000]  這表示在神的面前一切都是光明的
[00:21:20.000 --> 00:21:24.000]  沒有黑暗,在祂毫無黑暗
[00:21:24.000 --> 00:21:28.000]  一切隱藏的情況都顯露出來
[00:21:28.000 --> 00:21:30.000]  無所遁形
[00:21:30.000 --> 00:21:33.000]  這是聖靈的工作
[00:21:33.000 --> 00:21:40.000]  照亮洞察人的內心深處的一切
[00:21:40.000 --> 00:21:44.000]  所以聖靈是生命的靈
[00:21:44.000 --> 00:21:47.000]  聖靈是光明的靈
[00:21:47.000 --> 00:21:49.000]  把我們從黑暗裡帶出來
[00:21:49.000 --> 00:21:52.000]  進入神的真理的光明裡頭
[00:21:52.000 --> 00:21:57.000]  還有在第五章
[00:21:57.000 --> 00:22:01.000]  我們正在看著這章的第六節
[00:22:01.000 --> 00:22:05.000]  七角七眼是神的七靈
[00:22:05.000 --> 00:22:13.000]  七角七眼是這粒聖靈的特殊的意義
[00:22:13.000 --> 00:22:19.000]  角頭上的角,牛角是代表能力
[00:22:19.000 --> 00:22:21.000]  七是代表完全
[00:22:21.000 --> 00:22:24.000]  七角就是完全的能力
[00:22:24.000 --> 00:22:26.000]  眼代表智慧
[00:22:26.000 --> 00:22:30.000]  七眼就是完全的智慧
[00:22:30.000 --> 00:22:36.000]  聖靈的工作就是完全的能力和完全的智慧的配合
[00:22:36.000 --> 00:22:39.000]  聖靈不是單單有完全的能力
[00:22:39.000 --> 00:22:41.000]  祂也有完全的智慧
[00:22:41.000 --> 00:22:44.000]  如果單用完全的能力而沒有智慧
[00:22:44.000 --> 00:22:46.000]  這個能力很可怕
[00:22:46.000 --> 00:22:48.000]  今天人類最怕的就是
[00:22:48.000 --> 00:22:53.000]  這個盒子的武器落在沒有智慧的人的手裡
[00:22:53.000 --> 00:22:57.000]  糊裡糊塗的人就使用它毀滅人類
[00:22:57.000 --> 00:22:58.000]  這是我們最懼怕的
[00:22:58.000 --> 00:23:03.000]  所以單單用完全的能力不夠很危險
[00:23:03.000 --> 00:23:10.000]  但是完全的能力是被完全的智慧所管理所使用
[00:23:10.000 --> 00:23:13.000]  那就是最安全、最美好
[00:23:13.000 --> 00:23:15.000]  所以聖靈祂有能力
[00:23:15.000 --> 00:23:18.000]  祂又有智慧去運用祂的能力
[00:23:18.000 --> 00:23:21.000]  來完成神的救恩的計畫
[00:23:21.000 --> 00:23:26.000]  這是這裡所說的七靈的基本的意義
[00:23:26.000 --> 00:23:31.000]  所以這幾處用七靈兩個字的經文合在一起
[00:23:31.000 --> 00:23:36.000]  給我們看見它的不同角度的意義
[00:23:36.000 --> 00:23:42.000]  所以我們對聖靈的工作也有一個清楚的認識
[00:23:42.000 --> 00:23:46.000]  我們來到第二個意象的第四點
[00:23:46.000 --> 00:23:48.000]  ABCD
[00:23:48.000 --> 00:23:51.000]  往普天下去
[00:23:51.000 --> 00:23:59.000]  這是對聖靈的運行的方向的描寫
[00:23:59.000 --> 00:24:02.000]  聖靈的方向是什麼?
[00:24:02.000 --> 00:24:04.000]  往普天下去
[00:24:04.000 --> 00:24:09.000]  那就是說在聖靈的工作之下
[00:24:09.000 --> 00:24:13.000]  福音傳到全世界去
