
[00:00:00.000 --> 00:00:04.780]  人生總有不同的打擊
[00:11:47.200 --> 00:11:48.160]  甚至英文的翻譯
[00:11:48.160 --> 00:11:49.120]  都很難翻譯
[00:11:49.120 --> 00:11:51.000]  因為第十二節和十三節
[00:11:51.000 --> 00:11:52.880]  十二節說的是
[00:11:52.880 --> 00:11:55.200]  我們忍受試煉
[00:11:55.200 --> 00:11:57.280]  忍受試煉的人
[00:11:57.280 --> 00:11:58.680]  是有那一幅說的是試煉的
[00:11:58.680 --> 00:11:59.160]  是不是?
[00:11:59.160 --> 00:12:00.640]  剛才說正面的
[00:12:00.640 --> 00:12:03.080]  接著跳到第十三節
[00:12:03.080 --> 00:12:04.520]  人被試探
[00:12:04.520 --> 00:12:06.800]  就不要說神試探你
[00:12:06.800 --> 00:12:10.280]  究竟試煉還是試探呢?
[00:12:10.280 --> 00:12:11.880]  所以你找一個答案
[00:12:11.880 --> 00:12:14.320]  我們不如回到原文希臘文裡面
[00:12:14.320 --> 00:12:16.640]  看看亞各他自己怎麼寫
[00:12:16.640 --> 00:12:17.160]  哎呀
[00:12:17.160 --> 00:12:19.440]  得到的答案令我們很驚訝的
[00:12:19.440 --> 00:12:22.040]  原來兩個不同的翻譯
[00:12:22.040 --> 00:12:23.440]  原來的希臘文
[00:12:23.440 --> 00:12:24.680]  都是同一個字來的
[00:12:24.680 --> 00:12:25.480]  Pirájo
[00:12:25.480 --> 00:12:27.760]  Pirájo這個希臘文
[00:12:27.760 --> 00:12:29.000]  其實比較中性的
[00:12:29.000 --> 00:12:30.800]  中性的意思就是說
[00:12:30.800 --> 00:12:33.360]  這是一個打擊
[00:12:33.360 --> 00:12:36.040]  是一個打擊而來的挑戰
[00:12:36.040 --> 00:12:37.240]  就叫做Pirájo
[00:12:37.240 --> 00:12:39.000]  人生總有打擊
[00:12:39.000 --> 00:12:40.640]  這個打擊可能是你的病
[00:12:40.640 --> 00:12:42.240]  可能是你所遭遇的事
[00:12:42.240 --> 00:12:45.680]  可能是你的工作上的
[00:12:45.680 --> 00:12:47.320]  可能是你的人際關係上的
[00:12:47.320 --> 00:12:48.120]  總而言之
[00:12:48.120 --> 00:12:49.880]  今天你和我坐在這裡的時候
[00:12:49.880 --> 00:12:52.320]  我不知道你正在碰見什麼打擊
[00:12:53.200 --> 00:12:54.600]  領姐妹今天你和我
[00:12:54.600 --> 00:12:56.520]  就是用你自己經歷的
[00:12:56.520 --> 00:12:59.280]  對照聖經來對你自己說話
[00:12:59.280 --> 00:13:00.600]  讓神對你說話
[00:13:00.600 --> 00:13:01.120]  好不好?
[00:13:01.120 --> 00:13:02.920]  我沒辦法舉你的例子
[00:13:02.920 --> 00:13:04.680]  因為我不知道你正在碰見什麼事
[00:13:04.680 --> 00:13:07.160]  但是人生總有些時候
[00:13:07.160 --> 00:13:09.560]  聖經的說話就開始對你說話
[00:13:09.560 --> 00:13:11.320]  不過無論如何
[00:13:11.320 --> 00:13:12.400]  這些打擊
[00:13:12.400 --> 00:13:13.720]  總而言之
[00:13:13.720 --> 00:13:14.840]  怎麼來都好
[00:13:14.840 --> 00:13:17.560]  亞各最重要的宣佈就是
[00:13:17.560 --> 00:13:20.520]  你可以將它成為一個試探
[00:13:20.520 --> 00:13:21.360]  把你打倒
[00:13:21.680 --> 00:13:24.640]  你也可以將它成為一個試煉
[00:13:24.640 --> 00:13:27.280]  以至你的生命煉靜的時候
[00:13:27.280 --> 00:13:29.280]  就可以得到生命的冠冕
[00:13:29.280 --> 00:13:32.360]  試探和試煉
[00:13:32.360 --> 00:13:33.240]  其實
[00:13:33.240 --> 00:13:35.120]  存在於你
[00:13:35.120 --> 00:13:35.920]  聖經說的
[00:13:35.920 --> 00:13:38.120]  你不要賴
[00:13:38.120 --> 00:13:39.640]  神給你的
[00:13:39.640 --> 00:13:41.040]  還是魔鬼給你的
[00:13:41.040 --> 00:13:44.960]  人生的打擊
[00:13:44.960 --> 00:13:47.280]  就在你的手裡面
[00:13:47.280 --> 00:13:49.000]  那你說我應該
[00:13:49.000 --> 00:13:50.120]  可以怎麼做呢?
[00:13:50.120 --> 00:13:51.160]  這個才是重要的
[00:13:51.440 --> 00:13:52.280]  當我們
[00:13:52.280 --> 00:13:54.320]  來一個打擊的時候
[00:13:54.320 --> 00:13:55.360]  究竟我
[00:13:55.360 --> 00:13:56.960]  可以怎麼可以
[00:13:56.960 --> 00:13:59.280]  將它成為我的試煉
[00:13:59.280 --> 00:14:00.800]  以至我的生命繼續
[00:14:00.800 --> 00:14:02.240]  成長
[00:14:02.240 --> 00:14:03.240]  得到冠冕
[00:14:03.240 --> 00:14:07.240]  而不是讓它成為我生命裡面的試探
[00:14:07.240 --> 00:14:08.800]  將我打倒
[00:14:08.800 --> 00:14:10.240]  最後離開神
[00:14:10.240 --> 00:14:11.440]  宿命上面的死亡
[00:14:11.440 --> 00:14:12.640]  這個才是重要的
[00:14:12.640 --> 00:14:17.480]  所以今天我們不是停留在討論這個課題裡面
[00:14:17.480 --> 00:14:18.760]  我們更加要
[00:14:18.760 --> 00:14:20.640]  進入一個實踐的
[00:14:20.640 --> 00:14:23.120]  亞國書裡面給我們
[00:14:23.120 --> 00:14:23.920]  究竟
[00:14:23.920 --> 00:14:27.360]  我們怎麼可以將我們所遭遇的打擊
[00:14:27.360 --> 00:14:29.680]  成為試煉
[00:14:29.680 --> 00:14:31.680]  以至我們可以生命成長
[00:14:31.680 --> 00:14:32.360]  好嗎?
[00:14:32.360 --> 00:14:33.760]  這個呢
[00:14:33.760 --> 00:14:35.440]  就是今天我們的核心
[00:14:35.440 --> 00:14:36.560]  剛才我們說
[00:14:36.560 --> 00:14:38.400]  當我繼續說下去的時候
[00:14:38.400 --> 00:14:41.440]  我用亞國書神自己的話跟大家一起分享
[00:14:41.440 --> 00:14:43.880]  不過應用在於你自己
[00:14:43.880 --> 00:14:46.080]  請你在這個時刻
[00:14:47.640 --> 00:14:49.440]  想想你自己現在
[00:14:49.440 --> 00:14:50.800]  具體的
[00:14:50.800 --> 00:14:52.480]  碰見的打擊是什麼
[00:14:52.480 --> 00:14:53.440]  或者有一天
[00:14:53.440 --> 00:14:55.360]  你會碰見的打擊
[00:14:55.360 --> 00:14:56.600]  會是什麼的時候
[00:14:56.600 --> 00:14:58.480]  就讓聖經的說話
[00:14:58.480 --> 00:15:02.520]  實用在你自己的經歷裡面
[00:15:02.520 --> 00:15:03.200]  好嗎?
[00:15:03.200 --> 00:15:05.360]  這個就是我們今天的目標
[00:15:05.360 --> 00:15:07.280]  要繼續讀下去的目標
[00:15:07.280 --> 00:15:09.360]  不要再問為什麼
[00:15:09.360 --> 00:15:11.120]  我們問怎麼做
[00:15:11.120 --> 00:15:11.760]  好嗎?
[00:15:11.760 --> 00:15:12.720]  好
[00:15:12.720 --> 00:15:15.640]  亞國是一個很實踐的一本書
[00:15:15.640 --> 00:15:18.040]  所以它充滿了教我們怎麼做
[00:15:18.040 --> 00:15:18.920]  咦?
[00:15:18.920 --> 00:15:21.800]  剛才說了這些試探試煉
