
[00:00:00.000 --> 00:00:04.600]  歡迎回來神學四重奏講靈因現象的第四節
[00:01:24.120 --> 00:01:26.080]  有很多不同的角度去看
[00:01:26.080 --> 00:01:28.680]  第二就是我覺得
[00:01:28.680 --> 00:01:31.120]  為什麼可以呢?
[00:01:31.120 --> 00:01:34.680]  它刺激我們再去思考
[00:01:34.680 --> 00:01:37.120]  啟示是甚麼呢?
[00:01:37.120 --> 00:01:39.440]  如果我們經常覺得啟示
[00:01:39.440 --> 00:01:43.360]  就是我們是那本聖經所說的
[00:01:43.360 --> 00:01:44.640]  我們可能有些時候
[00:01:44.640 --> 00:01:46.960]  很自勉地去理解
[00:01:46.960 --> 00:01:49.480]  那就變成很死
[00:01:49.480 --> 00:01:50.920]  剛才我們上一節說
[00:01:50.920 --> 00:01:54.160]  聖靈的工作其實是自由的
[00:01:54.160 --> 00:01:57.040]  我們不是完全可以掌握到
[00:01:57.040 --> 00:01:58.640]  如果我們掌握到的時候
[00:01:58.640 --> 00:02:02.520]  其實我們好像扮演了上帝的角色
[00:02:02.520 --> 00:02:04.040]  聖靈正正就是
[00:02:04.040 --> 00:02:04.720]  你可以這樣說
[00:02:04.720 --> 00:02:07.000]  我覺得是一種出乎意料的
[00:02:07.000 --> 00:02:09.960]  一種常駐的工作
[00:02:09.960 --> 00:02:11.360]  如果是這樣的時候
[00:02:11.360 --> 00:02:12.480]  那就很有趣了
[00:02:12.480 --> 00:02:15.080]  啟示就是告訴我們一件事
[00:02:15.080 --> 00:02:18.880]  就是好像是
[00:02:18.880 --> 00:02:22.280]  不斷我們怎樣去解釋聖經
[00:02:22.280 --> 00:02:24.280]  其實這個解釋的工作
[00:02:24.280 --> 00:02:26.880]  就好像有聖靈的參與一樣
[00:02:26.880 --> 00:02:28.880]  其實這件事如果再想深一層
[00:02:28.880 --> 00:02:31.480]  就算不是五場節的教會
[00:02:31.480 --> 00:02:33.360]  其實我們想深一層
[00:02:33.360 --> 00:02:36.320]  我們如果有機會去講道
[00:02:36.320 --> 00:02:39.400]  其實這個我們都是聖靈的感動我們
[00:02:39.400 --> 00:02:41.680]  才有一個這樣的講章出現
[00:02:41.680 --> 00:02:44.280]  所以這件事只不過會覺得
[00:02:44.280 --> 00:02:47.600]  我們人家那些是奇怪的
[00:02:47.600 --> 00:02:49.880]  我們那些就叫做有創意的
[00:02:49.880 --> 00:02:52.160]  但如果我們換轉另一個角度去看
[00:02:52.160 --> 00:02:54.960]  其實他們五場節的教會
[00:02:54.960 --> 00:02:57.240]  其實反過來可以刺激我們
[00:02:57.240 --> 00:03:00.880]  給我們一個更加新的角度去思考信仰
[00:03:00.880 --> 00:03:05.080]  我覺得這個是很珍貴的
[00:03:05.080 --> 00:03:07.560]  其實一個神學家田納匹
[00:03:07.560 --> 00:03:09.000]  其實他講過一件事
[00:03:09.000 --> 00:03:11.200]  我們怎樣理解這個世界這個真實呢
[00:03:11.200 --> 00:03:13.160]  他有三組的概念
[00:03:13.160 --> 00:03:15.360]  其中一組其實他就是說
[00:03:15.360 --> 00:03:16.560]  其實生命很多時候
[00:03:16.560 --> 00:03:17.640]  或者這個世界
[00:03:17.640 --> 00:03:19.440]  是有一種動力的理解
[00:03:19.440 --> 00:03:20.640]  Dynamic世界
[00:03:20.640 --> 00:03:22.880]  另外一種就是有一個形式的理解
[00:03:22.880 --> 00:03:24.800]  一個Form的理解
[00:03:24.800 --> 00:03:28.280]  我覺得這個五場節教會
[00:03:28.280 --> 00:03:29.600]  給我們一個很大的提醒
[00:03:29.600 --> 00:03:31.960]  就是說其實我們不要忽略信仰
[00:03:31.960 --> 00:03:34.080]  有一個Dynamic的那一面
[00:03:34.080 --> 00:03:35.880]  有一個動力的那一面
[00:03:35.880 --> 00:03:39.520]  我們很多時候就把自己的信仰
[00:03:39.520 --> 00:03:41.280]  限制在某一個形式
[00:03:41.280 --> 00:03:42.240]  一個Form裏面
[00:03:42.240 --> 00:03:45.280]  譬如要做某些禮儀
[00:03:45.280 --> 00:03:47.360]  聖經這樣講我就這樣做
[00:03:47.360 --> 00:03:50.240]  這些不是不正確的我覺得
[00:03:50.240 --> 00:03:54.640]  但是這兩者其實是
[00:03:54.640 --> 00:03:56.520]  如果用田納匹的講法
[00:03:56.520 --> 00:03:59.200]  其實保持一個健康的張力
[00:03:59.200 --> 00:04:00.360]  其實是好的
[00:04:00.360 --> 00:04:03.160]  而這個張力我覺得很重要
[00:04:03.160 --> 00:04:05.120]  如果用一個比喻
[00:04:05.120 --> 00:04:06.560]  好像一條弦
[00:04:06.560 --> 00:04:09.000]  譬如結他的一條弦
[00:04:09.000 --> 00:04:10.120]  如果太鬆
[00:04:10.120 --> 00:04:10.920]  沒有張力
[00:04:10.920 --> 00:04:12.240]  它彈不出歌
[00:04:12.240 --> 00:04:13.800]  但是如果你拉得太緊
[00:04:13.800 --> 00:04:14.880]  又會斷
[00:04:14.880 --> 00:04:17.680]  如果保持著適當的張力
[00:04:17.680 --> 00:04:20.920]  就可以彈出一個很好的歌曲
[00:04:20.920 --> 00:04:23.520]  我覺得信仰都像是這樣
[00:04:23.520 --> 00:04:24.960]  一個Dynamic的部分
[00:04:24.960 --> 00:04:26.360]  亦都有Form的部分
[00:04:26.360 --> 00:04:28.120]  我們把兩者保持著張力
[00:04:28.120 --> 00:04:30.960]  而靈恩教會的弟兄姊妹
[00:04:30.960 --> 00:04:31.920]  其實就告訴我們
[00:04:31.920 --> 00:04:36.520]  我們要保持著一種Dynamic的信仰
[00:04:36.520 --> 00:04:37.720]  沒錯
[00:04:37.720 --> 00:04:39.960]  其實我們可以看到
[00:04:39.960 --> 00:04:42.160]  特別是Daniel之前提到的
[00:04:42.160 --> 00:04:44.040]  所謂第三波
[00:04:44.040 --> 00:04:46.400]  又或者是新五循治的教會
[00:04:46.400 --> 00:04:48.720]  他們對於聖靈工作的理解
[00:04:48.720 --> 00:04:52.200]  真的可以是很有多樣性
[00:04:52.200 --> 00:04:54.640]  和一個創意在裏面
[00:04:54.640 --> 00:04:58.120]  包括譬如是一些屬靈真戰
[00:04:58.120 --> 00:05:00.920]  或者是恢復一些猶太元素
[00:05:00.920 --> 00:05:02.320]  擒雨露敬拜
[00:05:02.320 --> 00:05:05.640]  諸如此類種種的思想實踐等等
[00:05:05.640 --> 00:05:07.920]  其實他們的世界觀
[00:05:07.920 --> 00:05:10.480]  沒有限制著聖靈工作
[00:05:10.480 --> 00:05:13.400]  譬如在某一個框架裏面
[00:05:13.400 --> 00:05:14.960]  譬如聖經裏面
[00:05:14.960 --> 00:05:17.800]  即是某一章某一節裏面
[00:05:17.800 --> 00:05:19.480]  他們很強調那種
[00:05:19.480 --> 00:05:22.640]  此時此刻聖靈啟示他們怎樣做
[00:05:22.640 --> 00:05:24.720]  他們好像正如Ben所說
[00:05:24.720 --> 00:05:26.360]  聖靈怎樣感動他們
[00:05:26.360 --> 00:05:27.440]  去帶領他們
[00:05:27.440 --> 00:05:29.480]  他們就怎樣去實踐
[00:05:29.480 --> 00:05:32.720]  即是這一種的啟示
[00:05:32.720 --> 00:05:34.400]  但話雖如此
[00:05:34.400 --> 00:05:36.800]  他們是否只是強調Dynamic
[00:05:36.800 --> 00:05:38.840]  但又沒有Form的呢
[00:05:38.840 --> 00:05:41.200]  其實又不是這樣的
[00:05:41.200 --> 00:05:44.160]  譬如一種我們很常見的
[00:05:44.160 --> 00:05:45.560]  五秦宗神學
[00:05:45.560 --> 00:05:48.400]  其中一種主流論述告訴我們
[00:05:48.400 --> 00:05:51.520]  其實五秦節運動的
[00:05:51.520 --> 00:05:53.800]  牧者信徒神學家
[00:05:53.800 --> 00:05:57.520]  不只是強調聖靈論的部分
[00:05:57.520 --> 00:05:59.400]  其實在他們眼中
[00:05:59.400 --> 00:06:01.680]  基督論也是很重要的
[00:06:01.680 --> 00:06:04.680]  即是剛才Daniel提到的元備福音
[00:06:04.680 --> 00:06:11.720]  其實是一個在五秦節及靈因基督教裏面
[00:06:11.720 --> 00:06:14.200]  比較完整的神學表述
[00:06:14.200 --> 00:06:16.080]  因為它裏面不只是提到
[00:06:16.080 --> 00:06:18.320]  聖靈怎樣去到工作
[00:06:18.320 --> 00:06:22.600]  它是更加包括基督怎樣在
[00:06:22.600 --> 00:06:25.880]  聖靈工作裏面有一個位置
[00:06:25.880 --> 00:06:29.480]  主要是一個四重的身份
[00:06:29.480 --> 00:06:31.920]  Daniel剛才也提到的
[00:06:31.920 --> 00:06:34.520]  就是耶穌基督是一個拯救者
[00:06:34.520 --> 00:06:38.440]  耶穌基督是一個聖靈的施浸者
[00:06:38.440 --> 00:06:39.960]  耶穌基督是一個醫治者
[00:06:39.960 --> 00:06:42.080]  耶穌基督是在來的君王
[00:06:42.080 --> 00:06:46.200]  所以我們看到其實五秦節運動
[00:06:46.200 --> 00:06:49.320]  在這個運動裏面
[00:06:49.320 --> 00:06:51.160]  其實林林總總的教會
[00:06:51.160 --> 00:06:54.640]  也不只是強調聖靈工作
[00:06:54.640 --> 00:06:56.320]  即是那個dynamics
[00:06:56.320 --> 00:06:59.720]  他們的form其實也會牽涉到
[00:06:59.720 --> 00:07:01.240]  他們會討論耶穌基督
[00:07:01.240 --> 00:07:04.600]  究竟在聖靈工作那個dynamics裏面
[00:07:04.600 --> 00:07:07.600]  究竟有甚麼位置和角色
[00:07:07.600 --> 00:07:10.560]  不過我當是反駁一下
[00:07:10.560 --> 00:07:11.560]  這個是debate
[00:07:11.560 --> 00:07:12.360]  你不是反駁
[00:07:12.360 --> 00:07:14.080]  反駁是問題
[00:07:14.080 --> 00:07:18.000]  在五秦節靈感教會的practice裏面
[00:07:18.000 --> 00:07:20.480]  在信仰圈的實踐裏面
[00:07:20.480 --> 00:07:23.280]  我自己認為是有危險性的
[00:07:23.280 --> 00:07:23.960]  為甚麼呢
[00:07:23.960 --> 00:07:25.680]  我們剛才也有探討過
[00:07:25.680 --> 00:07:28.320]  因為他們有一個很強烈的復元主義
[00:07:28.320 --> 00:07:31.280]  基本上是將二千年教會發生甚麼事
[00:07:31.280 --> 00:07:32.640]  完全ignore了
[00:07:32.640 --> 00:07:33.760]  完全忽略了
[00:07:33.760 --> 00:07:36.000]  直接跳回二千年前的
[00:07:36.000 --> 00:07:38.000]  原初試圖行傳的教會
[00:07:38.000 --> 00:07:39.640]  這個是一個問題
[00:07:39.640 --> 00:07:40.880]  我見到教會
[00:07:40.880 --> 00:07:42.360]  特別是在五秦節靈感教會裏面
[00:07:42.360 --> 00:07:45.600]  很多時候有些問題出現了
[00:07:45.600 --> 00:07:46.920]  其實和他們忽略了
[00:07:46.920 --> 00:07:49.120]  整個二千年教會的傳統有關
[00:07:49.120 --> 00:07:52.360]  例如他們很多時候
[00:07:52.360 --> 00:07:54.680]  一些五秦節靈感教會的leader
[00:07:54.680 --> 00:07:56.840]  有時會有些問題出現了
[00:07:56.840 --> 00:07:58.320]  有些跌倒
[00:07:58.320 --> 00:08:00.120]  和他們整個教會體制
[00:08:00.120 --> 00:08:01.720]  是沒有一個很完善的
[00:08:01.720 --> 00:08:04.240]  可能canon law等等有關係
[00:08:04.240 --> 00:08:05.400]  甚至他們在教會裏面
[00:08:05.400 --> 00:08:07.120]  我見到他們有時開會
[00:08:07.120 --> 00:08:09.480]  討論一些教會的問題
[00:08:09.480 --> 00:08:11.080]  應該怎樣處理的時候
[00:08:11.080 --> 00:08:13.440]  我發現他們好像沒有接觸過
[00:08:13.440 --> 00:08:16.400]  任何二千年神學家討論過的事
[00:08:16.400 --> 00:08:18.480]  重頭再討論一次
[00:08:18.480 --> 00:08:21.720]  應該浸禮是怎樣
[00:08:21.720 --> 00:08:23.320]  灑水還是全浸
[00:08:23.320 --> 00:08:26.920]  或者聖餐應該是怎樣
[00:08:26.920 --> 00:08:28.840]  他們完全ignore了
[00:08:28.840 --> 00:08:29.880]  那些神學家討論的事
[00:08:29.880 --> 00:08:31.200]  直接回到聖經
[00:08:31.200 --> 00:08:33.160]  然後再次告訴我
[00:08:33.160 --> 00:08:34.160]  聖餐應該要這樣
[00:08:34.160 --> 00:08:35.520]  因為聖經這樣說
[00:08:35.520 --> 00:08:37.120]  好像發現新大陸一樣
[00:08:37.120 --> 00:08:38.120]  再說一次出來
[00:08:38.120 --> 00:08:41.000]  但他們自己是教會裏面
[00:08:41.000 --> 00:08:42.160]  幾個去說
[00:08:42.160 --> 00:08:44.960]  他們完全忽略了神學家的時候
[00:08:44.960 --> 00:08:46.840]  神學家本來已經討論了的事
[00:08:46.840 --> 00:08:48.120]  他們又沒有去理解
[00:08:48.120 --> 00:08:48.800]  去探討的時候
[00:08:48.800 --> 00:08:50.800]  會是一個問題
[00:08:50.800 --> 00:08:52.960]  你的意思是他們會忽略了
[00:08:52.960 --> 00:08:54.560]  大公教會的傳統
[00:08:54.560 --> 00:08:56.480]  例如神學家
[00:08:56.480 --> 00:09:01.560]  或者歷代以來的智慧
[00:09:01.560 --> 00:09:02.400]  這是一個重點
[00:09:02.400 --> 00:09:03.960]  不是說他們不讀神學
[00:09:03.960 --> 00:09:06.160]  就這樣不好
[00:09:06.160 --> 00:09:07.400]  而是重點是
[00:09:07.400 --> 00:09:08.280]  二千年裏面
[00:09:08.280 --> 00:09:09.480]  其實很多教會
[00:09:09.480 --> 00:09:12.120]  很多人同樣遇過這些問題
[00:09:12.120 --> 00:09:14.240]  他們是因為失敗過
[00:09:14.240 --> 00:09:15.320]  跌倒過
[00:09:15.320 --> 00:09:17.400]  然後才反思應該怎樣做
[00:09:17.400 --> 00:09:19.200]  然後提出一些見解出來
[00:09:19.200 --> 00:09:20.480]  而這些寶貴的經驗
[00:09:20.480 --> 00:09:22.120]  如果我們不去找尋
[00:09:22.120 --> 00:09:23.400]  不去理解的話
[00:09:23.400 --> 00:09:25.800]  又要重新碰壁
[00:09:25.800 --> 00:09:31.160]  才再重新提出一些新的理解
[00:09:31.160 --> 00:09:33.640]  這樣其實是會有問題出現
[00:09:33.640 --> 00:09:35.960]  這個我覺得又突然間
[00:09:35.960 --> 00:09:37.560]  令我想起一件事
[00:09:37.560 --> 00:09:41.240]  其實可能就是我們上一節所說
[00:09:41.240 --> 00:09:42.960]  他們很重視here and now
[00:09:42.960 --> 00:09:45.920]  聖靈的工作是在here和now
[00:09:45.920 --> 00:09:47.080]  但在歷史
[00:09:47.080 --> 00:09:49.760]  二千多年聖靈會不會工作呢
[00:09:49.760 --> 00:09:54.360]  在其他地區的影子妹
[00:09:54.360 --> 00:09:56.080]  他們會不會有參考呢
[00:09:56.080 --> 00:09:59.240]  彷彿聖靈的工作就是here and now
[00:09:59.240 --> 00:10:00.640]  因為他們重視這件事
[00:10:00.640 --> 00:10:03.680]  所以其實聖靈都可以在歷史上工作
[00:10:03.680 --> 00:10:06.760]  可以在不同的人群當中工作
[00:10:06.760 --> 00:10:10.640]  但是他們是否沒有參考呢
[00:10:10.640 --> 00:10:16.640]  會不會有一種這樣的危機
[00:10:16.640 --> 00:10:21.280]  所以其實阿軒帶出的問題
[00:10:21.280 --> 00:10:25.600]  其實我們以香港處境為例
[00:10:25.600 --> 00:10:26.680]  我都觀察到
[00:10:26.680 --> 00:10:29.760]  譬如有些不祥之教會
[00:10:29.760 --> 00:10:31.280]  他們又會想
[00:10:31.280 --> 00:10:33.080]  這麼注重聖靈工作
[00:10:33.080 --> 00:10:35.200]  似乎無邊無際
[00:10:35.200 --> 00:10:39.080]  又或者跟傳統流派思想
[00:10:39.080 --> 00:10:43.600]  有一個很強的斷裂感
[00:10:43.600 --> 00:10:45.480]  是不是不是這麼好呢
[00:10:45.480 --> 00:10:48.040]  我都聽到有些教睦的朋友
[00:10:48.040 --> 00:10:49.640]  他們都會這樣分享
[00:10:49.640 --> 00:10:50.880]  他們會說
[00:10:50.880 --> 00:10:54.520]  我們現在所屬的五神宗教會
[00:10:54.520 --> 00:10:56.280]  不再高舉靈恩
[00:10:56.280 --> 00:11:00.080]  他們都會強調聖經的真理
[00:11:00.080 --> 00:11:03.080]  或者聖經的權柄
[00:11:03.080 --> 00:11:05.440]  這種現象我們在學界裏面
[00:11:05.440 --> 00:11:07.680]  就稱為去五秦節化
[00:11:07.680 --> 00:11:09.360]  大概就是說
[00:11:09.360 --> 00:11:12.960]  至於一些五秦節及靈恩教會群體
[00:11:12.960 --> 00:11:15.160]  他們會在日常生活當中
[00:11:15.160 --> 00:11:19.320]  不再強調一些屬靈恩賜的實踐
[00:11:19.320 --> 00:11:20.800]  譬如在公開聚會
[00:11:20.800 --> 00:11:21.720]  我們可以留意到
[00:11:21.720 --> 00:11:24.560]  有些古典五秦節教會
[00:11:24.560 --> 00:11:26.920]  是沒有了一些靈恩元素
[00:11:26.920 --> 00:11:29.760]  沒有了集體講方言
[00:11:29.760 --> 00:11:31.200]  又或者沒有了一些
[00:11:31.200 --> 00:11:33.400]  醫治的環節
[00:11:33.400 --> 00:11:35.480]  這個會不會說
[00:11:35.480 --> 00:11:38.200]  他們認為聖靈工作
[00:11:38.200 --> 00:11:40.640]  是無邊無際不行
[00:11:40.640 --> 00:11:42.960]  所以我們現在回到一個
[00:11:42.960 --> 00:11:44.840]  有框架有傳統
[00:11:44.840 --> 00:11:47.600]  有建制的範疇裏面
[00:11:47.600 --> 00:11:51.280]  這個又是一個危機
[00:11:51.280 --> 00:11:54.360]  這樣還叫不叫五秦宗呢
[00:11:54.360 --> 00:11:56.320]  是否很弔詭的一件事
[00:11:56.320 --> 00:11:59.440]  因為我們的定義是強調聖靈工作
[00:11:59.440 --> 00:12:01.600]  現在不強調聖靈工作
[00:12:01.600 --> 00:12:03.160]  還叫不叫五秦宗呢
[00:12:03.160 --> 00:12:04.880]  這個很弔詭
[00:12:04.880 --> 00:12:08.960]  正正他們想補足他們的缺陷
[00:12:08.960 --> 00:12:10.680]  但當他們這樣做的時候
[00:12:10.680 --> 00:12:13.080]  就失去了他們本身的特色
[00:12:13.080 --> 00:12:16.560]  其實這個是我教會的真實個案
[00:12:16.560 --> 00:12:20.000]  因為我教會是五秦節
[00:12:20.000 --> 00:12:22.640]  但我們設了很多禮儀
[00:12:22.640 --> 00:12:26.520]  要進課要彈奧根聲
[00:12:26.520 --> 00:12:28.400]  然後我們有其他課會聽到
[00:12:28.400 --> 00:12:28.840]  他們就說
[00:12:28.840 --> 00:12:30.440]  你這麼多禮儀
[00:12:30.440 --> 00:12:33.280]  你叫甚麼五秦節
[00:12:33.280 --> 00:12:37.880]  所以又回到田立克的說法
[00:12:37.880 --> 00:12:41.800]  就是那種動力和形式之間
[00:12:41.800 --> 00:12:44.520]  好像去了
[00:12:44.520 --> 00:12:45.760]  隨便一邊
[00:12:45.760 --> 00:12:48.280]  彷彿失去了平衡的時候
[00:12:48.280 --> 00:12:49.680]  沒有了那種張力
[00:12:49.680 --> 00:12:51.880]  好像有問題
[00:12:51.880 --> 00:12:52.960]  怎樣都會
[00:12:52.960 --> 00:12:56.760]  如果太過去平衡
[00:12:56.760 --> 00:13:00.120]  可能失去了大公傳統的危機
[00:13:00.120 --> 00:13:02.640]  去了有形式的那邊
[00:13:02.640 --> 00:13:04.680]  有了儀式、禮儀等等
[00:13:04.680 --> 00:13:06.600]  又好像失去了那種動力
[00:13:06.600 --> 00:13:09.200]  很多東西很僵化
[00:13:09.200 --> 00:13:13.080]  可能我們的信仰要
[00:13:13.080 --> 00:13:16.640]  在一個這樣的張力下存在
[00:13:16.640 --> 00:13:17.320]  這樣才是
[00:13:17.320 --> 00:13:21.080]  這是否關於三一上帝
[00:13:21.080 --> 00:13:25.280]  有些說法是
[00:13:25.280 --> 00:13:28.200]  其實如果三一不計勝負
[00:13:28.200 --> 00:13:29.400]  勝子和勝靈
[00:13:29.400 --> 00:13:33.760]  勝靈是自由動力的一面
[00:13:33.760 --> 00:13:34.960]  提拉這一面
[00:13:34.960 --> 00:13:38.600]  耶穌在歷史上具體存在過
[00:13:38.600 --> 00:13:39.720]  在這個世界上
[00:13:39.720 --> 00:13:40.880]  我們很多時候
[00:13:40.880 --> 00:13:42.320]  耶穌做甚麼
[00:13:42.320 --> 00:13:43.760]  我們就跟著去做
[00:13:43.760 --> 00:13:47.760]  就像是形式那一面
[00:13:47.760 --> 00:13:52.640]  可能三一都告訴我們一件事
[00:13:52.640 --> 00:13:56.760]  三一作為我們信仰的象徵
[00:13:56.760 --> 00:13:57.960]  其實就是告訴我們
[00:13:57.960 --> 00:13:59.840]  我們最好真的
[00:13:59.840 --> 00:14:03.920]  可以在這樣的張力下
[00:14:03.920 --> 00:14:05.400]  去理解我們信仰
[00:14:05.400 --> 00:14:07.640]  去實踐我們信仰
[00:14:07.640 --> 00:14:10.080]  包袱一定是萬無一失
[00:14:10.080 --> 00:14:14.000]  但這樣理解好像會好一點
[00:14:14.000 --> 00:14:17.120]  我們這個史無前例的辯論
[00:14:17.120 --> 00:14:18.760]  去對賭博的時間關係
[00:14:18.760 --> 00:14:20.160]  雖然我們也不是很刺激
[00:14:20.160 --> 00:14:21.080]  這個辯論
[00:14:21.080 --> 00:14:23.600]  希望我們下次可以刺激一點
[00:14:23.600 --> 00:14:25.040]  給點貨
[00:14:25.040 --> 00:14:27.680]  我們總結一下
[00:14:27.680 --> 00:14:30.080]  我們整集的內容
[00:14:30.080 --> 00:14:31.600]  即是說靈因現象
[00:14:31.600 --> 00:14:33.280]  我們探討過
[00:14:33.280 --> 00:14:36.000]  其實靈因教會
[00:14:36.000 --> 00:14:37.040]  或者五重宗教會
[00:14:37.040 --> 00:14:38.200]  其實是很多元化
[00:14:38.200 --> 00:14:40.480]  不是我們表面想的
[00:14:40.480 --> 00:14:41.760]  只是講謊言
[00:14:41.760 --> 00:14:42.880]  只是在笑
[00:14:42.880 --> 00:14:44.360]  在教會崇拜
[00:14:44.360 --> 00:14:45.840]  會在哭 會在跑
[00:14:45.840 --> 00:14:46.840]  這麼奇怪
[00:14:46.840 --> 00:14:48.840]  其實是比我們
[00:14:48.840 --> 00:14:51.440]  在這些東西以外的闊很多
[00:14:51.440 --> 00:14:53.560]  它不只是強調聖靈工作
[00:14:53.560 --> 00:14:56.920]  它也有社會工作的一些面向
[00:14:56.920 --> 00:15:00.360]  而且他們只是特別強調聖靈工作
[00:15:00.360 --> 00:15:02.520]  不代表它沒有其他面向
[00:15:02.520 --> 00:15:05.360]  其實強調聖靈工作
[00:15:05.360 --> 00:15:07.120]  其他宗派也有
[00:15:07.120 --> 00:15:09.400]  只是他們沒有這麼強調
[00:15:09.400 --> 00:15:13.800]  所以其實所有基督教
[00:15:13.800 --> 00:15:16.040]  你不可能不講經驗
[00:15:16.040 --> 00:15:17.560]  因為我們每個人都會崇拜
[00:15:17.560 --> 00:15:20.320]  每個人都會祈禱
[00:15:20.320 --> 00:15:21.440]  我們探討過
[00:15:21.440 --> 00:15:24.680]  究竟強調聖靈工作是否可以
[00:15:24.680 --> 00:15:28.680]  其實強調聖靈工作是一定要的
[00:15:28.680 --> 00:15:30.640]  不過只是怎樣強調
[00:15:30.640 --> 00:15:32.400]  而且我們剛才說到
[00:15:32.400 --> 00:15:35.040]  我們本身是三一信仰
[00:15:35.040 --> 00:15:37.280]  本身是一個很動態
[00:15:37.280 --> 00:15:38.320]  很多不同的
[00:15:38.320 --> 00:15:39.120]  聖靈
[00:15:39.120 --> 00:15:40.960]  對 聖靈本身是一個動態
[00:15:40.960 --> 00:15:43.600]  會給予我們一些很創新的東西
[00:15:43.600 --> 00:15:46.200]  但我們同時生存在這個世界上
[00:15:46.200 --> 00:15:48.360]  有一些限制
[00:15:48.360 --> 00:15:51.040]  有些形式我們一定要在裡面
[00:15:51.040 --> 00:15:52.840]  否則我們很難生存
[00:15:52.840 --> 00:15:54.240]  如果甚麼都沒有的話
[00:15:54.240 --> 00:15:58.280]  但怎樣在這個形式和動態中
[00:15:58.280 --> 00:15:59.920]  去中間有一個平衡
[00:15:59.920 --> 00:16:03.040]  這個就是一個智慧
[00:16:04.040 --> 00:16:06.120]  所以五傳宗或靈因
[00:16:06.120 --> 00:16:09.080]  他們亦給予我們一個新的角度
[00:16:09.080 --> 00:16:12.160]  讓我們去理解我們的信仰
[00:16:12.160 --> 00:16:17.400]  其實不只是我們福音派或禮儀那些東西
[00:16:17.400 --> 00:16:20.440]  其實我們都很需要這些創造性
[00:16:20.440 --> 00:16:22.440]  在信仰裡面
[00:16:22.440 --> 00:16:25.960]  我們今集的時間就差不多到這裡
[00:16:25.960 --> 00:16:27.720]  我們下集再見
[00:16:27.720 --> 00:16:29.760]  拜拜
[00:16:29.760 --> 00:16:31.760]  多謝您收睇時局新聞,再會!
[00:16:31.760 --> 00:16:33.760]  (CC字幕製作:貝爾)
[00:16:33.760 --> 00:16:35.760]  (CC字幕製作:貝爾)

