
[00:00:00.000 --> 00:00:05.000]  約翰福音第十二章記載了一件事
[00:04:40.000 --> 00:04:42.000]  很多重要的人物都會來
[00:04:42.000 --> 00:04:43.000]  猶太人的人
[00:04:43.000 --> 00:04:45.000]  或者起碼有些人覺得
[00:04:45.000 --> 00:04:47.000]  之後不知道有甚麼機會
[00:04:47.000 --> 00:04:48.000]  或者將來做皇帝
[00:04:48.000 --> 00:04:50.000]  將來做領袖
[00:04:50.000 --> 00:04:53.000]  我們都要為他戰行
[00:04:53.000 --> 00:04:55.000]  這是一個戰行的筵席
[00:04:55.000 --> 00:05:01.000]  在一個這麼重要的筵席當中
[00:05:01.000 --> 00:05:03.000]  發生了一件很不尋常的事
[00:05:03.000 --> 00:05:05.000]  大家記得聖經裏面所講的
[00:05:05.000 --> 00:05:08.000]  按照馬太和馬可
[00:05:08.000 --> 00:05:10.000]  我們試試做一些現場的重演
[00:05:10.000 --> 00:05:12.000]  現場是這樣的
[00:05:12.000 --> 00:05:14.000]  當時差不多中間的時候
[00:05:14.000 --> 00:05:16.000]  可能大家在談國家大事
[00:05:16.000 --> 00:05:18.000]  很多人問耶穌很多的問題
[00:05:18.000 --> 00:05:20.000]  信仰的問題的時候
[00:05:20.000 --> 00:05:23.000]  聖經說耶穌是坐斜的
[00:05:23.000 --> 00:05:27.000]  當時也是典型
[00:05:27.000 --> 00:05:31.000]  高貴的賓客主賓所坐的地方
[00:05:31.000 --> 00:05:33.000]  他就是打斜的
[00:05:33.000 --> 00:05:35.000]  聖經說耶穌靠在那裏的時候
[00:05:35.000 --> 00:05:38.000]  突然間瑪利亞就拿了一瓶
[00:05:38.000 --> 00:05:41.000]  很貴重的拿達香膏
[00:05:41.000 --> 00:05:43.000]  打爛的瓶和耶穌的頭
[00:05:43.000 --> 00:05:45.000]  一路倒在他的身上
[00:05:45.000 --> 00:05:47.000]  一路倒到他的腳
[00:05:47.000 --> 00:05:49.000]  橫著倒下去
[00:05:49.000 --> 00:05:52.000]  最後他還用他的頭髮
[00:05:52.000 --> 00:05:54.000]  去擦耶穌的腳
[00:05:54.000 --> 00:05:55.000]  半身都是芬芳
[00:05:55.000 --> 00:05:57.000]  一件很不尋常的事
[00:05:57.000 --> 00:05:59.000]  大家想想很多人很愕然
[00:05:59.000 --> 00:06:00.000]  在場的時候
[00:06:00.000 --> 00:06:02.000]  在一個宴會裏面
[00:06:02.000 --> 00:06:04.000]  應該會做這樣的事
[00:06:04.000 --> 00:06:06.000]  有個女人走出來做這樣的事
[00:06:06.000 --> 00:06:09.000]  果然反應很特別
[00:06:09.000 --> 00:06:12.000]  門徒首先不高興
[00:06:12.000 --> 00:06:14.000]  聖經那裏記載說
[00:06:14.000 --> 00:06:16.000]  聖經幾度加起來記載說
[00:06:16.000 --> 00:06:18.000]  門徒很不高興
[00:06:18.000 --> 00:06:19.000]  很不喜悅
[00:06:19.000 --> 00:06:21.000]  對這個女人不喜歡
[00:06:21.000 --> 00:06:22.000]  搞什麼呢
[00:06:22.000 --> 00:06:24.000]  破壞了氣氛
[00:06:24.000 --> 00:06:26.000]  搞搞震
[00:06:26.000 --> 00:06:28.000]  然後聖經更說
[00:06:28.000 --> 00:06:31.000]  有些門徒向這個女人生氣
[00:06:31.000 --> 00:06:33.000]  生氣
[00:06:33.000 --> 00:06:37.000]  然後猶大代表門徒的意見
[00:06:37.000 --> 00:06:40.000]  心裏的意見就說出來了
[00:06:40.000 --> 00:06:44.000]  他就說為什麼要這麼浪費呢
[00:06:44.000 --> 00:06:48.000]  不單止你在一個這樣的社交場合
[00:06:48.000 --> 00:06:50.000]  不應該搞這樣的事出來
[00:06:50.000 --> 00:06:52.000]  搞禍了的氣氛
[00:06:52.000 --> 00:06:53.000]  你還浪費
[00:06:53.000 --> 00:06:58.000]  因為這個香膏很貴的
[00:06:58.000 --> 00:07:01.000]  值300銀兩
[00:07:01.000 --> 00:07:03.000]  300銀幣是多少錢呢
[00:07:03.000 --> 00:07:04.000]  為什麼這麼貴呢
[00:07:04.000 --> 00:07:06.000]  因為第一這個香膏
[00:07:06.000 --> 00:07:09.000]  按照我們現在所研究所知道的
[00:07:09.000 --> 00:07:10.000]  不是出自巴勒斯坦的
[00:07:10.000 --> 00:07:12.000]  不可以找得到的
[00:07:12.000 --> 00:07:14.000]  半公斤
[00:07:14.000 --> 00:07:16.000]  差不多一磅多一點
[00:07:16.000 --> 00:07:18.000]  是很重很大瓶的
[00:07:18.000 --> 00:07:20.000]  而這個貴重是因為
[00:07:20.000 --> 00:07:22.000]  這種香膏
[00:07:22.000 --> 00:07:26.000]  是要在接近到印度的邊境
[00:07:26.000 --> 00:07:29.000]  那個區域才可以採用到的香料
[00:07:29.000 --> 00:07:31.000]  拿出來提煉
[00:07:31.000 --> 00:07:33.000]  並且一點一滴的提煉
[00:07:33.000 --> 00:07:34.000]  才有這個香膏
[00:07:34.000 --> 00:07:36.000]  提煉到這麼貴
[00:07:36.000 --> 00:07:38.000]  這是一個很貴重的香膏
[00:07:38.000 --> 00:07:44.000]  猶大果然是消費者委員會的資深成員
[00:07:44.000 --> 00:07:45.000]  一看那個size
[00:07:45.000 --> 00:07:47.000]  一看那個品牌
[00:07:47.000 --> 00:07:50.000]  就知道值300銀幣
[00:07:50.000 --> 00:07:52.000]  300銀幣是多少錢呢
[00:07:52.000 --> 00:07:55.000]  相當於當時一個人一年的薪水
[00:07:55.000 --> 00:07:57.000]  我指的是中產
[00:07:57.000 --> 00:07:59.000]  一年的薪水
[00:07:59.000 --> 00:08:02.000]  一年的薪水
[00:08:02.000 --> 00:08:04.000]  全年的薪水
[00:08:04.000 --> 00:08:06.000]  五分鐘都不夠
[00:08:06.000 --> 00:08:08.000]  連瓶子都要打爛
[00:08:08.000 --> 00:08:10.000]  你都不用打爛瓶子
[00:08:10.000 --> 00:08:12.000]  當然是漂亮的東西
[00:08:12.000 --> 00:08:14.000]  你裝這麼貴的東西
[00:08:14.000 --> 00:08:16.000]  一年的薪金
[00:08:16.000 --> 00:08:17.000]  一瓶這樣的東西
[00:08:17.000 --> 00:08:19.000]  裝一個瓶子也是很漂亮的
[00:08:19.000 --> 00:08:21.000]  連瓶子都打爛了
[00:08:21.000 --> 00:08:22.000]  瓶子都用不回
[00:08:22.000 --> 00:08:24.000]  你說多浪費呢
[00:08:24.000 --> 00:08:26.000]  所以門徒
[00:08:26.000 --> 00:08:27.000]  加上猶大
[00:08:27.000 --> 00:08:29.000]  就去罵這個女人
[00:08:29.000 --> 00:08:32.000]  更奇怪的不尋常的反應
[00:08:32.000 --> 00:08:34.000]  就是耶穌的反應
[00:08:34.000 --> 00:08:36.000]  耶穌如果從約翰福那裡看
[00:08:36.000 --> 00:08:38.000]  就好像很消極的猶他吧
[00:08:38.000 --> 00:08:41.000]  你不要對他這麼差
[00:08:41.000 --> 00:08:42.000]  算了
[00:08:42.000 --> 00:08:43.000]  由他做吧
[00:08:43.000 --> 00:08:45.000]  不是
[00:08:45.000 --> 00:08:47.000]  在馬可和馬太福音裡面記載
[00:08:47.000 --> 00:08:50.000]  耶穌說這個女人做在我身上
[00:08:50.000 --> 00:08:52.000]  是一件美事
[00:08:52.000 --> 00:08:54.000]  很美麗的事
[00:08:54.000 --> 00:08:57.000]  因為她盡了力量為我做
[00:08:57.000 --> 00:08:58.000]  這是第二個
[00:08:58.000 --> 00:09:01.000]  耶穌所發表的意見
[00:09:01.000 --> 00:09:03.000]  還有一件更重要的
[00:09:03.000 --> 00:09:05.000]  除了我們剛才說的
[00:09:05.000 --> 00:09:07.000]  你去到世界不同的地方
[00:09:07.000 --> 00:09:10.000]  以後歷代歷世去傳道的時候
[00:09:10.000 --> 00:09:12.000]  都要說這個女人所做的事
[00:09:12.000 --> 00:09:13.000]  去紀念她
[00:09:13.000 --> 00:09:14.000]  這個很嚴重
[00:09:14.000 --> 00:09:16.000]  很重要的一個清楊
[00:09:16.000 --> 00:09:18.000]  最後耶穌結論那句
[00:09:18.000 --> 00:09:22.000]  馬太、馬可、約翰都有記載
[00:09:22.000 --> 00:09:24.000]  肯定大家很記得
[00:09:24.000 --> 00:09:27.000]  今天我想跟大家說的重點
[00:09:27.000 --> 00:09:29.000]  和送給大家的話
[00:09:29.000 --> 00:09:32.000]  耶穌說了一句話
[00:09:32.000 --> 00:09:33.000]  門徒說
[00:09:33.000 --> 00:09:36.000]  為什麼不拿來救濟窮人呢
[00:09:36.000 --> 00:09:37.000]  這麼多的錢
[00:09:37.000 --> 00:09:39.000]  幾分鐘就浪費了
[00:09:39.000 --> 00:09:42.000]  救濟窮人可以幫到很多人
[00:09:42.000 --> 00:09:45.000]  耶穌的回答說
[00:09:45.000 --> 00:09:50.000]  常有窮人與你們同在
[00:09:50.000 --> 00:09:55.000]  只是你們不常有我
[00:09:55.000 --> 00:09:58.000]  只是你們不常有我
[00:09:58.000 --> 00:10:01.000]  這個就是今天我想和大家說的訊息
[00:10:01.000 --> 00:10:02.000]  首先我們說
[00:10:02.000 --> 00:10:05.000]  耶穌說這個話有什麼意思
[00:10:05.000 --> 00:10:07.000]  耶穌在想什麼
[00:10:07.000 --> 00:10:09.000]  門徒在想什麼
[00:10:09.000 --> 00:10:11.000]  瑪利亞在想什麼
[00:10:11.000 --> 00:10:12.000]  我們求主幫我們
[00:10:12.000 --> 00:10:16.000]  試一試進入這些心境當中
[00:10:16.000 --> 00:10:18.000]  我想說這句話
[00:10:18.000 --> 00:10:21.000]  只是你們不常有我
[00:10:21.000 --> 00:10:23.000]  主耶穌這句話裡面
[00:10:23.000 --> 00:10:26.000]  我想特別說兩件事
[00:10:26.000 --> 00:10:28.000]  我這句話說完又說
[00:10:28.000 --> 00:10:29.000]  說完又說
[00:10:29.000 --> 00:10:32.000]  說到今晚做夢都記得
[00:10:32.000 --> 00:10:33.000]  主耶穌這句話裡面
[00:10:33.000 --> 00:10:35.000]  我將它分為兩個部分
[00:10:35.000 --> 00:10:37.000]  想大家提醒
[00:10:37.000 --> 00:10:39.000]  這句話的特別之處是
[00:10:39.000 --> 00:10:44.000]  主耶穌說只是你們不常
[00:10:44.000 --> 00:10:46.000]  第二個意思
[00:10:46.000 --> 00:10:50.000]  主耶穌說只是你們不常有我
[00:10:50.000 --> 00:10:53.000]  不常和有我
[00:10:53.000 --> 00:10:55.000]  我想送給大家兩個很重要的意念
[00:10:55.000 --> 00:10:58.000]  我先看不常
[00:10:58.000 --> 00:11:01.000]  這件事真是不尋常
[00:11:01.000 --> 00:11:04.000]  甚至我們可以從一個門徒的角度
[00:11:04.000 --> 00:11:07.000]  他的眼光看來是不正常
[00:11:07.000 --> 00:11:09.000]  搞什麼
[00:11:09.000 --> 00:11:13.000]  在社交上是不正常的
[00:11:13.000 --> 00:11:15.000]  一個可以說是
[00:11:15.000 --> 00:11:16.000]  不知道是不是嚴肅
[00:11:16.000 --> 00:11:18.000]  總而言之是很隆重的
[00:11:18.000 --> 00:11:20.000]  一個言直裡面
[00:11:20.000 --> 00:11:21.000]  突然間有個女人
[00:11:21.000 --> 00:11:24.000]  你記得當時女人的地位也很低
[00:11:24.000 --> 00:11:26.000]  只是站在男人後面
[00:11:26.000 --> 00:11:27.000]  做做服事
[00:11:27.000 --> 00:11:28.000]  或者怎麼樣
[00:11:28.000 --> 00:11:30.000]  突然間走到前面
[00:11:30.000 --> 00:11:33.000]  當大家說這些很嚴肅的國家大事
[00:11:33.000 --> 00:11:35.000]  尤其是男人喜歡說這些
[00:11:35.000 --> 00:11:38.000]  突然間做這些動作
[00:11:38.000 --> 00:11:41.000]  由頭一直淋到腳
[00:11:41.000 --> 00:11:43.000]  然後還用頭髮刷他
[00:11:43.000 --> 00:11:46.000]  這個行動用我們今天香港的術語來說
[00:11:46.000 --> 00:11:48.000]  很奇怪
[00:11:48.000 --> 00:11:49.000]  是不是
[00:11:49.000 --> 00:11:50.000]  你搞出這樣的東西
[00:11:50.000 --> 00:11:54.000]  就不怪這班大男人覺得很不值得
[00:11:54.000 --> 00:11:56.000]  這班大男人很精明
[00:11:56.000 --> 00:11:58.000]  尤其是這些
[00:11:58.000 --> 00:12:01.000]  好像猶大這些人極度精明
[00:12:01.000 --> 00:12:03.000]  那你說你大過過獎他
[00:12:03.000 --> 00:12:06.000]  不是的,猶大真的極度精明
[00:12:06.000 --> 00:12:08.000]  不單單是因為他賣耶穌
[00:12:08.000 --> 00:12:10.000]  也不單單是因為約翰呼音那裡不值得
[00:12:10.000 --> 00:12:12.000]  他就多加兩句註腳
[00:12:12.000 --> 00:12:18.000]  約翰就太明白這個三年的同伴
[00:12:18.000 --> 00:12:21.000]  他說其實他不是掛著錢
[00:12:21.000 --> 00:12:24.000]  不是掛著窮人的
[00:12:24.000 --> 00:12:26.000]  他整天在偷錢
[00:12:26.000 --> 00:12:27.000]  因為他是看著
[00:12:27.000 --> 00:12:30.000]  他是代表那些人
[00:12:30.000 --> 00:12:33.000]  他隨便加一句其實錢又不是他的
[00:12:33.000 --> 00:12:34.000]  你有沒有想過
[00:12:34.000 --> 00:12:36.000]  你生什麼氣門徒
[00:12:36.000 --> 00:12:38.000]  那些錢是瑪利亞自己掏出來的
[00:12:38.000 --> 00:12:41.000]  可能他一生積蓄給了一舖
[00:12:41.000 --> 00:12:42.000]  清了袋子
[00:12:42.000 --> 00:12:43.000]  沒有了
[00:12:43.000 --> 00:12:45.000]  拿出來了
[00:12:45.000 --> 00:12:46.000]  不是你的錢
[00:12:46.000 --> 00:12:48.000]  不過約翰也不值得
[00:12:48.000 --> 00:12:49.000]  這裡多加兩句
[00:12:49.000 --> 00:12:50.000]  其實這個人
[00:12:50.000 --> 00:12:52.000]  這個猶大是偷錢的
[00:12:52.000 --> 00:12:55.000]  因為他幫我們門徒管錢
[00:12:55.000 --> 00:12:56.000]  大家一起管錢
[00:12:56.000 --> 00:12:58.000]  不過他偷了錢
[00:12:58.000 --> 00:12:59.000]  剛才我說
[00:12:59.000 --> 00:13:01.000]  猶大是很精明
[00:13:01.000 --> 00:13:03.000]  為什麼精明呢
[00:13:03.000 --> 00:13:05.000]  這件事表現出來
[00:13:05.000 --> 00:13:08.000]  他是門徒當中負責管錢的那個
[00:13:08.000 --> 00:13:11.000]  他才有機會去偷錢
[00:13:11.000 --> 00:13:13.000]  管錢很厲害嗎
[00:13:13.000 --> 00:13:15.000]  管錢也不算很厲害
[00:13:15.000 --> 00:13:20.000]  在這件事上我就覺得很厲害
[00:13:20.000 --> 00:13:22.000]  因為門徒這麼多個裡面
[00:13:22.000 --> 00:13:24.000]  十二個都不找其他人
[00:13:24.000 --> 00:13:25.000]  為什麼要找其他人
[00:13:25.000 --> 00:13:28.000]  其中有一個叫馬太
[00:13:28.000 --> 00:13:30.000]  記得嗎
[00:13:30.000 --> 00:13:32.000]  馬太是什麼
[00:13:32.000 --> 00:13:33.000]  稅利
[00:13:33.000 --> 00:13:36.000]  今天我們是chartered accountant
[00:13:36.000 --> 00:13:39.000]  chartered accountant都不能給他管錢
[00:13:39.000 --> 00:13:40.000]  由猶大去管錢
[00:13:40.000 --> 00:13:41.000]  一個業餘的管錢
[00:13:41.000 --> 00:13:43.000]  無論什麼原因都好
[00:13:43.000 --> 00:13:45.000]  肯定這個是證明他很頂尖
[00:13:45.000 --> 00:13:46.000]  是不是
[00:13:46.000 --> 00:13:47.000]  因為他技術很厲害
[00:13:47.000 --> 00:13:49.000]  馬太都不夠他那麼厲害
[00:13:49.000 --> 00:13:51.000]  要不就是他游說力很強
[00:13:51.000 --> 00:13:53.000]  游說到個個都給他
[00:13:53.000 --> 00:13:55.000]  馬太都給不到他
[00:13:55.000 --> 00:13:57.000]  總而言之這個是厲害的人
[00:13:57.000 --> 00:13:59.000]  但我事實上都說厲害的人有什麼用
[00:13:59.000 --> 00:14:01.000]  厲害的人可以出賣耶穌
[00:14:01.000 --> 00:14:04.000]  這個女人可能讀書不多
[00:14:04.000 --> 00:14:06.000]  她做了一件很奇怪的事
[00:14:06.000 --> 00:14:08.000]  但耶穌說這個就做得對
[00:14:08.000 --> 00:14:09.000]  為什麼
[00:14:09.000 --> 00:14:13.000]  因為她願意為我做一件不正常的事
[00:14:13.000 --> 00:14:15.000]  你說什麼
[00:14:15.000 --> 00:14:16.000]  不正常
[00:14:16.000 --> 00:14:18.000]  這個女人之所以被耶穌稱讚
[00:14:18.000 --> 00:14:19.000]  因為她不正常
[00:14:19.000 --> 00:14:21.000]  不正常都要稱讚
[00:14:21.000 --> 00:14:22.000]  沒錯
[00:14:22.000 --> 00:14:24.000]  弟兄姊妹我想和大家說幾句心裏面的說話
[00:14:24.000 --> 00:14:26.000]  要不你就不要做基督徒
[00:14:26.000 --> 00:14:28.000]  做基督徒總有幾分不正常
[00:14:28.000 --> 00:14:30.000]  你不要笑
[00:14:30.000 --> 00:14:35.000]  基督徒是不正常的
[00:14:35.000 --> 00:14:40.000]  為什麼基督徒可以沒有了工作
[00:14:40.000 --> 00:14:41.000]  仍然心裡有平安
[00:14:41.000 --> 00:14:43.000]  這個是不正常的
[00:14:43.000 --> 00:14:46.000]  為什麼每個人一直這樣對付你
[00:14:46.000 --> 00:14:47.000]  一直這樣陷害你
[00:14:47.000 --> 00:14:48.000]  但你仍然可以饒恕他
[00:14:48.000 --> 00:14:50.000]  這個是不正常的
[00:14:50.000 --> 00:14:51.000]  弟兄姊妹
[00:14:51.000 --> 00:14:53.000]  除非你不做基督徒
[00:14:53.000 --> 00:14:55.000]  你做基督徒有些是不正常的
[00:14:55.000 --> 00:14:57.000]  為什麼你病了的時候
[00:14:57.000 --> 00:15:00.000]  仍然可以很平安地微笑
[00:15:00.000 --> 00:15:02.000]  去安慰那些本來走來安慰你的人
[00:15:02.000 --> 00:15:03.000]  這個是不正常的
[00:15:03.000 --> 00:15:04.000]  弟兄姊妹
[00:15:04.000 --> 00:15:08.000]  耶穌的意思是你有幾時為我做一件不正常的事
[00:15:08.000 --> 00:15:09.000]  你這麼精明
[00:15:09.000 --> 00:15:10.000]  我知道你精明
[00:15:10.000 --> 00:15:11.000]  你很厲害
[00:15:11.000 --> 00:15:12.000]  懂得計算
[00:15:12.000 --> 00:15:15.000]  但這個女人為我做的就是一件不正常的事
[00:15:15.000 --> 00:15:16.000]  或者不尋常的事
[00:15:16.000 --> 00:15:17.000]  她不是病態
[00:15:17.000 --> 00:15:20.000]  但她為我夠膽做一件不正常的事
[00:15:20.000 --> 00:15:22.000]  為什麼這個女人肯這樣做
[00:15:22.000 --> 00:15:25.000]  因為你想一下瑪利亞的心境是怎樣
[00:15:25.000 --> 00:15:26.000]  瑪利亞當她站在那裡
[00:15:26.000 --> 00:15:27.000]  看見這個賢侄的時候
[00:15:27.000 --> 00:15:29.000]  看著主耶穌的時候
[00:15:29.000 --> 00:15:30.000]  她想起兩件事
[00:15:30.000 --> 00:15:32.000]  第一她看見她身邊的拉撒路
[00:15:32.000 --> 00:15:34.000]  她的弟弟
[00:15:34.000 --> 00:15:35.000]  大家記得嗎
[00:15:35.000 --> 00:15:37.000]  之前那一章就結束了
[00:15:37.000 --> 00:15:39.000]  剛剛這個拉撒路
[00:15:39.000 --> 00:15:42.000]  她知道這個最愛的弟弟應該死了
[00:15:42.000 --> 00:15:44.000]  如果不是這個主耶穌
[00:15:44.000 --> 00:15:45.000]  我弟弟已經死了
[00:15:45.000 --> 00:15:46.000]  大家記得那件事嗎
[00:15:46.000 --> 00:15:48.000]  拉撒路已經死了
[00:15:48.000 --> 00:15:51.000]  瑪大瑪利亞的弟弟拉撒路病了
[00:15:51.000 --> 00:15:52.000]  耶穌去到的時候
[00:15:52.000 --> 00:15:54.000]  拉撒路已經死了
[00:15:54.000 --> 00:15:56.000]  然後她親眼看見這個主
[00:15:56.000 --> 00:15:59.000]  將她死了的弟弟從墳墓裡救出來
[00:15:59.000 --> 00:16:00.000]  復活出來
[00:16:00.000 --> 00:16:01.000]  你想一下她的心
[00:16:01.000 --> 00:16:04.000]  弟弟的命是這個主給我的
[00:16:04.000 --> 00:16:06.000]  有什麼太浪費
[00:16:06.000 --> 00:16:08.000]  有什麼做不出
[00:16:08.000 --> 00:16:11.000]  有什麼太過分
[00:16:11.000 --> 00:16:13.000]  我為她做任何事都可以
[00:16:13.000 --> 00:16:15.000]  然後再是她看見這位主
[00:16:15.000 --> 00:16:16.000]  她也記得我們的主耶穌
[00:16:16.000 --> 00:16:17.000]  其實也說過
[00:16:17.000 --> 00:16:18.000]  不過門徒經常都不記得
[00:16:18.000 --> 00:16:21.000]  我相信姐妹們反而細心一點記得
[00:16:21.000 --> 00:16:23.000]  耶穌說我進耶路撒冷的時候
[00:16:23.000 --> 00:16:26.000]  要死在文仙和快利亞的手裡
[00:16:26.000 --> 00:16:27.000]  門徒聽過記得
[00:16:27.000 --> 00:16:29.000]  不過差不多她也不記得
[00:16:29.000 --> 00:16:31.000]  瑪大瑪利亞也記得
[00:16:31.000 --> 00:16:33.000]  瑪利亞肯定記得
[00:16:33.000 --> 00:16:34.000]  所以她看著這位主
